proxy,split,normalization,labor_share,sigma,capital_adjustment,labor_supply_elasticity,sigma_NI,native_cell0_wage_pct_vs_absent,native_cell1_wage_pct_vs_absent,native_cell0_earnings_bn,native_cell1_earnings_bn,otherfb_cell0_earnings_bn,otherfb_cell1_earnings_bn,native_production_gain_bn,other_immigrant_production_gain_bn
WSAL_VAL,hs_or_less,cash,0.7,2.5,1.0,0.0,17.9,-3.7908443743434828,1.1299883000063016,-68.13388451643905,81.33478505609698,-22.49465064130976,17.00367859440085,4.715693760073414,-4.096593281860732
WSAL_VAL,hs_or_less,cash,0.7,2.5,1.0,0.0,inf,-4.183337833399381,1.11184078595985,-75.49627046414327,80.04291895985742,-16.03600766653658,17.864146739506424,-0.5610671229539133,0.3758395058901373
WSAL_VAL,hs_or_less,cash,0.7,2.5,1.0,0.33,3.0,-1.4687947899491904,1.0884212232641355,-25.776914191662755,78.37506629174405,-49.56485745738189,11.304525150008645,28.989666960984653,-24.71103170962777
WSAL_VAL,hs_or_less,cash,0.7,2.5,1.0,0.33,8.7,-2.913630573384429,1.023019916746093,-51.89431961384407,73.71333757172623,-26.944501878106166,14.171061579448239,10.11645177591123,-8.673064486893697
WSAL_VAL,hs_or_less,cash,0.7,2.5,1.0,0.33,17.9,-3.316103092071887,1.003906619584316,-59.30857295591814,72.34982411974991,-20.43470175747366,15.017790816833871,4.721266280884531,-4.094890905073741
WSAL_VAL,hs_or_less,cash,0.7,2.5,1.0,0.33,inf,-3.7011915743155988,0.985221099816469,-66.4605986644211,71.0163287130358,-14.116759187613912,15.84957337284186,-0.499552013821231,0.3323735391475489
WSAL_VAL,below_ba,gdp,0.6,1.5,0.0,0.0,3.0,-6.13087359901251,-0.5560798301587178,-236.4989019190819,-30.125560790578945,-100.17581021176834,-11.6071560879423,-238.76303718208237,-100.16494459798226
WSAL_VAL,below_ba,gdp,0.6,1.5,0.0,0.0,8.7,-7.008548503189072,-0.60429979929566,-272.9069520250571,-32.753754235867405,-65.93984726663278,-9.77114521190365,-273.8297917056996,-67.72456756673594
WSAL_VAL,below_ba,gdp,0.6,1.5,0.0,0.0,17.9,-7.237257178572243,-0.6172784129046982,-282.50749006866323,-33.46157948978324,-56.917107255071734,-9.274039150484514,-283.08907692434144,-59.163918226857696
WSAL_VAL,below_ba,gdp,0.6,1.5,0.0,0.0,inf,-7.450225883315131,-0.6295262459935724,-291.4899727265612,-34.12971914204315,-48.47721815069988,-8.803776350718886,-291.757222113016,-51.15183900728168
WSAL_VAL,below_ba,gdp,0.6,1.5,0.0,0.33,3.0,-5.155343563047154,-0.6714970106234674,-196.82229323554117,-36.42054388028317,-86.73736845090684,-12.854326165640073,-209.8585179900077,-90.90637405231564
WSAL_VAL,below_ba,gdp,0.6,1.5,0.0,0.33,8.7,-5.928454702020202,-0.7130339910891625,-228.19849197284083,-38.68959889527557,-57.51475655020503,-11.255348923336225,-240.62455282851363,-62.183189163040694
WSAL_VAL,below_ba,gdp,0.6,1.5,0.0,0.33,17.9,-6.146942204896555,-0.7252105688898114,-237.15934673930948,-39.35513292591769,-49.08086882040354,-10.783334736016503,-249.4402392948585,-53.95801651274021
WSAL_VAL,below_ba,gdp,0.6,1.5,0.0,0.33,inf,-6.3573470834967445,-0.7371314900898707,-245.82823115060356,-40.00685173434346,-40.883288977722614,-10.31978533722137,-257.98136442202093,-45.99131885987148
WSAL_VAL,below_ba,gdp,0.6,1.5,0.5,0.0,3.0,-4.455171651618384,1.2191403841348203,-168.844453731322,64.88843597466777,-87.85720351629682,12.96902866721968,-97.80832663660762,-68.38123815295125
WSAL_VAL,below_ba,gdp,0.6,1.5,0.5,0.0,8.7,-5.356732180726109,1.1612758243925825,-204.94614272349153,61.84396425617429,-54.278681234546816,14.65345687315525,-132.9486624576329,-36.66164158231801
WSAL_VAL,below_ba,gdp,0.6,1.5,0.5,0.0,17.9,-5.591683579386386,1.1457309363745338,-214.4676915117904,61.02549574374044,-45.428371079289704,15.110145195013153,-142.22970600729897,-28.29059076544162
WSAL_VAL,below_ba,gdp,0.6,1.5,0.5,0.0,inf,-5.810472685009927,1.1310728879362353,-223.37696652418876,60.25349056412781,-37.149456067886035,15.542414898553476,-150.9191276127977,-20.455732811326033
WSAL_VAL,below_ba,gdp,0.6,1.5,0.5,0.33,3.0,-3.7508977360838913,0.7993449615303794,-141.11334242579665,42.72211703897606,-76.68448730928057,7.611040864221138,-92.28138310887638,-64.22457672935683
WSAL_VAL,below_ba,gdp,0.6,1.5,0.5,0.33,8.7,-4.543464678763643,0.7487412665212689,-172.3498982480788,40.037631156962476,-47.94282049966625,9.07087955226441,-123.11962774069832,-36.20512599951899
WSAL_VAL,below_ba,gdp,0.6,1.5,0.5,0.33,17.9,-4.767477744408377,0.7339432089406683,-181.2729197141456,39.25209626045443,-39.646861773117564,9.502585011832736,-131.95891463522352,-28.180709498866392
WSAL_VAL,below_ba,gdp,0.6,1.5,0.5,0.33,inf,-4.983215855362843,0.7194719183468701,-189.90609978643215,38.48368411026813,-31.582971247286856,9.926883565858665,-140.5241841125715,-20.408137848834937
WSAL_VAL,below_ba,gdp,0.6,1.5,1.0,0.0,3.0,-2.7495559602260022,3.0260508898393823,-102.3765552766864,158.23604072099042,-75.75464528295136,37.114186841815446,40.67426598225029,-37.15496657599275
WSAL_VAL,below_ba,gdp,0.6,1.5,1.0,0.0,8.7,-3.675574482048094,2.9582135419809363,-138.17145871830314,154.79066140170758,-42.82103844119295,38.65177447624999,5.4736574722338025,-6.14085926375991
WSAL_VAL,below_ba,gdp,0.6,1.5,1.0,0.0,17.9,-3.916918169049033,2.9400153595902534,-147.61385305296955,153.86562458139986,-34.13988803432975,39.06930374280574,-3.825568598988651,2.044602615040675
WSAL_VAL,below_ba,gdp,0.6,1.5,1.0,0.0,inf,-4.141667113784164,2.922865486013837,-156.4497452275317,152.99357523937726,-26.0188999232953,39.46476130959827,-12.53289503909345,9.705982356824489
WSAL_VAL,below_ba,gdp,0.6,1.5,1.0,0.33,3.0,-2.1359529783046116,2.4906373466453635,-79.03110582277773,130.91895666996407,-65.48152375501421,30.417712676313666,38.071425908588,-34.64359370760925
WSAL_VAL,below_ba,gdp,0.6,1.5,1.0,0.33,8.7,-2.9510342180328886,2.429457667270296,-110.10647928839636,127.77935636182589,-37.27487013402,31.724519876886905,7.168612961772237,-7.400919334146428
WSAL_VAL,below_ba,gdp,0.6,1.5,1.0,0.33,17.9,-3.18144145491408,2.411602119249223,-118.98572622364625,126.86234359079923,-29.13236203456877,32.11188526103536,-1.6923662541515394,0.4018828491852735
WSAL_VAL,below_ba,gdp,0.6,1.5,1.0,0.33,inf,-3.40335116614664,2.394156434740946,-127.57754638799705,125.96607141319785,-21.217212000577376,32.49300458304591,-10.280055066827718,7.960150239074821
WSAL_VAL,below_ba,gdp,0.6,2.0,0.0,0.0,3.0,-5.119687479486634,-1.2828591765933095,-195.3875499299389,-70.01041473572639,-92.69020373002064,-21.92371546719284,-235.20202033119452,-102.0849646642361
WSAL_VAL,below_ba,gdp,0.6,2.0,0.0,0.0,8.7,-6.016912489517912,-1.3235612293266974,-231.8214026662159,-72.26147183074158,-58.89011643622211,-19.97181703492348,-269.97491742727834,-69.94049331081224
WSAL_VAL,below_ba,gdp,0.6,2.0,0.0,0.0,17.9,-6.250737646336879,-1.3345404915047987,-241.43095616977598,-72.8690060984043,-49.981203989787616,-19.443874047282435,-279.15800156132445,-61.456636752321806
WSAL_VAL,below_ba,gdp,0.6,2.0,0.0,0.0,inf,-6.468479419100381,-1.3449109722973973,-250.422731410113,-73.44297781096195,-41.64739276246111,-18.944649045823116,-287.755344775217,-53.51593306759068
WSAL_VAL,below_ba,gdp,0.6,2.0,0.0,0.33,3.0,-4.436389518816797,-1.1853659831763008,-168.09959362378345,-64.62602243186493,-81.55425368989644,-20.14793323048041,-207.30546942635092,-92.17984791344963
WSAL_VAL,below_ba,gdp,0.6,2.0,0.0,0.33,8.7,-5.223658210721849,-1.22080385911566,-199.57418004106842,-66.58196979342547,-52.60881237099395,-18.45675437385016,-237.82926285986952,-63.70322627099754
WSAL_VAL,below_ba,gdp,0.6,2.0,0.0,0.33,17.9,-5.446174344251742,-1.2312178639033666,-208.5652629125997,-67.15702404695801,-44.253993983506085,-17.958081104224906,-246.57700486521335,-55.54729116344796
WSAL_VAL,below_ba,gdp,0.6,2.0,0.0,0.33,inf,-5.6604710796375635,-1.241424416358028,-217.26432216517068,-67.72074060202685,-36.132872233807674,-17.468595392888744,-255.05293574726196,-47.6470644498337
WSAL_VAL,below_ba,gdp,0.6,2.0,0.5,0.0,3.0,-3.430473109548038,0.4746646806568,-128.63035198239305,25.451101650410646,-80.53496948252098,2.768224074200471,-94.6807079791362,-70.35135355048514
WSAL_VAL,below_ba,gdp,0.6,2.0,0.5,0.0,8.7,-4.351888099912382,0.42461157053224063,-164.7520627357964,22.778645576601285,-47.381914626550305,4.567009976924158,-129.52627552210663,-38.91955619408658
WSAL_VAL,below_ba,gdp,0.6,2.0,0.5,0.0,17.9,-4.592035536215211,0.4111437066863344,-174.28104383214938,22.05910899882351,-38.64272792964721,5.0541290116602084,-138.7308321227664,-30.623199417457116
WSAL_VAL,below_ba,gdp,0.6,2.0,0.5,0.0,inf,-4.815671889645968,0.3984357941325012,-183.19810746148954,21.37999670763342,-30.467376071755822,5.5149797339307405,-147.34916671335844,-22.857768118321378
WSAL_VAL,below_ba,gdp,0.6,2.0,0.5,0.33,3.0,-3.02485690159483,0.2741862278719642,-112.94680424679937,14.731016776428584,-71.60173388514386,0.37286951909732974,-90.06837027888416,-65.53943236222354
WSAL_VAL,below_ba,gdp,0.6,2.0,0.5,0.33,8.7,-3.831740559026886,0.22990107560743045,-144.27593006638125,12.357195993185668,-43.1312001848575,1.9241928332009517,-120.66355978312188,-37.759099963599105
WSAL_VAL,below_ba,gdp,0.6,2.0,0.5,0.33,17.9,-4.059827490409573,0.2169286222126754,-153.2274687741154,11.661435183897348,-34.91259987991372,2.3823501150888635,-129.4346160602153,-29.80183645668621
WSAL_VAL,below_ba,gdp,0.6,2.0,0.5,0.33,inf,-4.279501133798602,0.20423284242359063,-161.88914702102193,10.980338982309014,-26.9235178931206,2.8323833622249683,-137.93439113046355,-22.093736916608016
WSAL_VAL,below_ba,gdp,0.6,2.0,1.0,0.0,3.0,-1.7111845850055651,2.263478849630274,-63.04088490918195,119.24278521818343,-68.59235713575939,27.028247042756956,43.38257617550745,-39.17283340206773
WSAL_VAL,below_ba,gdp,0.6,2.0,1.0,0.0,8.7,-2.6573657836966746,2.203755371941729,-98.850253293543,116.16432244841697,-36.07404543519121,28.678669691316678,8.477462771133478,-8.438625731561881
WSAL_VAL,below_ba,gdp,0.6,2.0,1.0,0.0,17.9,-2.90398607315393,2.1877142285716467,-108.29855710636691,115.3368643414268,-27.501375393441222,29.126225390840617,-0.7450400217859637,-0.3258125879886548
WSAL_VAL,below_ba,gdp,0.6,2.0,1.0,0.0,inf,-3.1336573857678074,2.1725894654871514,-117.14079085045873,114.55643834249679,-19.48149234529653,29.549884618297057,-9.381041142804374,7.2680398046033
WSAL_VAL,below_ba,gdp,0.6,2.0,1.0,0.33,3.0,-1.4018267064871415,1.9524310526578992,-51.48195172479131,103.1702193375996,-60.51017951548519,23.242213552000212,39.91421632150049,-36.002791259524564
WSAL_VAL,below_ba,gdp,0.6,2.0,1.0,0.33,8.7,-2.231406067281705,1.8978252818678154,-82.6435154320824,100.33848652000917,-32.56797034911351,24.639685447885817,9.255157830168516,-8.991060077025763
WSAL_VAL,below_ba,gdp,0.6,2.0,1.0,0.33,17.9,-2.465938728346029,1.8818686793464767,-91.54940274794217,99.51043979652302,-24.50092497911254,25.0532657032074,0.4626681320342996,-1.2531216761710853
WSAL_VAL,below_ba,gdp,0.6,2.0,1.0,0.33,inf,-2.6918337535957404,1.8662696446860805,-100.16788144275749,98.7006978226649,-16.65875568539432,25.459889244157726,-8.05925013216376,6.242868761204497
WSAL_VAL,below_ba,gdp,0.6,2.5,0.0,0.0,3.0,-4.504164279698319,-1.7126792948306324,-170.7887778378977,-93.87604500076247,-88.21122848581476,-28.09676531942715,-233.07191516616533,-103.23395724368682
WSAL_VAL,below_ba,gdp,0.6,2.5,0.0,0.0,8.7,-5.41337638879833,-1.7489964058642449,-207.2373564458086,-95.90210842122156,-54.67182286875487,-26.075697244344383,-267.66889903888773,-71.26657304644303
WSAL_VAL,below_ba,gdp,0.6,2.5,0.0,0.0,17.9,-5.650338500137075,-1.7588092997260274,-216.85211502274566,-96.44980839758173,-45.830988565374696,-25.529347947884904,-276.80636440537916,-62.828675664116616
WSAL_VAL,below_ba,gdp,0.6,2.5,0.0,0.0,inf,-5.871006601043705,-1.7680845007597812,-225.84927285272647,-96.96759801115529,-37.560621268880126,-25.012835370948505,-285.3613202697976,-54.93068975569827
WSAL_VAL,below_ba,gdp,0.6,2.5,0.0,0.33,3.0,-3.965928544209285,-1.5135164122132783,-149.53714539899875,-82.791687893825,-78.20459294439402,-24.845361983853895,-205.65931215910035,-93.00125905535576
WSAL_VAL,below_ba,gdp,0.6,2.5,0.0,0.33,8.7,-4.762524591281103,-1.545106428400056,-181.0751689658602,-84.54682942727264,-49.438251767742386,-23.0950204630698,-236.02680442061737,-64.68368241182608
WSAL_VAL,below_ba,gdp,0.6,2.5,0.0,0.33,17.9,-4.987694700927447,-1.5544082345357757,-190.0857449158509,-85.06385251432411,-41.1345263007129,-22.579239857527647,-244.7307043591091,-56.57241087634381
WSAL_VAL,below_ba,gdp,0.6,2.5,0.0,0.33,inf,-5.204555228521135,-1.5635329151495347,-198.8042641151671,-85.57112535779805,-33.062810328096354,-22.0731101417518,-253.164566780888,-48.71506394963989
WSAL_VAL,below_ba,gdp,0.6,2.5,0.5,0.0,3.0,-2.8067269029810715,0.03437669524413156,-104.56672159342135,1.8513608989606423,-76.15343351012974,-3.3360511760509746,-92.80995137657524,-71.53044649055057
WSAL_VAL,below_ba,gdp,0.6,2.5,0.5,0.0,8.7,-3.740315328757937,-0.011119294414307923,-140.69974969779398,-0.59910336126284,-43.254859362283504,-1.468994110212182,-127.47905399627,-40.27089574600625
WSAL_VAL,below_ba,gdp,0.6,2.5,0.5,0.0,17.9,-3.9836484230218017,-0.023375222897081827,-150.23300199547634,-1.2596025277295708,-34.58213965534824,-0.963707387208771,-136.6378191672859,-32.019244813525056
WSAL_VAL,below_ba,gdp,0.6,2.5,0.5,0.0,inf,-4.210256515336697,-0.03494515448974056,-159.15456089907156,-1.883280413566208,-26.468733370875572,-0.48579302682576125,-145.2135943996128,-24.29536740430521
WSAL_VAL,below_ba,gdp,0.6,2.5,0.5,0.33,3.0,-2.5497556040085523,-0.061178810379414195,-94.74257075622975,-3.2979421923293737,-68.31671428067693,-4.289208533071082,-88.64153645368287,-66.38763106884642
WSAL_VAL,below_ba,gdp,0.6,2.5,0.5,0.33,8.7,-3.366071513867863,-0.10147682225589705,-126.13140851542163,-5.4724780000915105,-40.02139583044495,-2.6791702851553763,-119.07989350934264,-38.761551762814406
WSAL_VAL,below_ba,gdp,0.6,2.5,0.5,0.33,17.9,-3.596842231419295,-0.1132970649015963,-135.10134458221202,-6.110647257670869,-31.85278746268082,-2.204035156258136,-127.80692149486572,-30.847609957010764
WSAL_VAL,below_ba,gdp,0.6,2.5,0.5,0.33,inf,-3.8191084483012117,-0.12487215769659832,-143.78140886920735,-6.735727379984373,-23.912049730458556,-1.7374838968348498,-136.26443297756518,-23.18110344648522
WSAL_VAL,below_ba,gdp,0.6,2.5,1.0,0.0,3.0,-1.0791175965022548,1.8124865853597072,-39.50120416948981,95.90693014196233,-64.30622257200577,20.99222808452006,45.00239946880972,-40.38062348154226
WSAL_VAL,below_ba,gdp,0.6,2.5,1.0,0.0,8.7,-2.0376609371897225,1.7574976236942819,-75.31861337931198,93.04746840353924,-32.03633071596996,22.71002720706874,10.274192884251532,-9.813945129518622
WSAL_VAL,below_ba,gdp,0.6,2.5,1.0,0.0,17.9,-2.2875162072809485,1.742715357721658,-84.77029006869824,92.27825383127107,-23.52855274548494,23.175512999320095,1.097624628863641,-1.7446163360378484
WSAL_VAL,below_ba,gdp,0.6,2.5,1.0,0.0,inf,-2.520205246778573,1.728772563161196,-93.61616531670957,91.55251738581728,-15.56915054758101,23.61601289643038,-7.4956730083154675,5.8088165144132144
WSAL_VAL,below_ba,gdp,0.6,2.5,1.0,0.33,3.0,-0.9214309367862383,1.6087282151485693,-33.67538783924035,85.29584909385153,-57.29692082576261,18.620110337163705,41.10223873194129,-36.87969908560788
WSAL_VAL,below_ba,gdp,0.6,2.5,1.0,0.33,8.7,-1.7605621217109402,1.5582716712306155,-64.89257794488323,82.66165715606265,-29.525622688550474,20.07578459506346,10.6004714198031,-10.01695871534582
WSAL_VAL,below_ba,gdp,0.6,2.5,1.0,0.33,17.9,-1.9978125500259791,1.5435138370118562,-73.8156604646572,81.89069799790839,-21.507349283175934,20.50619450118007,1.8521789947008345,-2.320868298764484
WSAL_VAL,below_ba,gdp,0.6,2.5,1.0,0.33,inf,-2.226332957466437,1.5290806515257271,-82.45134678503963,81.13648192203976,-13.712347932691538,20.929191879749755,-6.627295728073704,5.134942349073523
WSAL_VAL,below_ba,gdp,0.65,1.5,0.0,0.0,3.0,-5.714723675980293,-0.11521517836765582,-219.47289887342083,-6.2142195315978865,-97.07569424402996,-5.42228269527407,-220.23104830521893,-99.8467353893398
WSAL_VAL,below_ba,gdp,0.65,1.5,0.0,0.0,8.7,-6.598317017316546,-0.16581599109235512,-255.80440457326813,-8.947946359711713,-63.005278837319686,-3.624618699878366,-258.24133902515445,-64.8997768827619
WSAL_VAL,below_ba,gdp,0.65,1.5,0.0,0.0,17.9,-6.828572531955757,-0.1794281379317808,-265.38521245757244,-9.683820485161538,-54.025956276165076,-3.137736831267013,-268.27849451834965,-55.677501858757
WSAL_VAL,below_ba,gdp,0.65,1.5,0.0,0.0,inf,-7.042983432454597,-0.1922709889063623,-274.3494112128143,-10.37829042038488,-45.62659954466341,-2.6770846658191134,-277.67509662314757,-47.04613155404423
WSAL_VAL,below_ba,gdp,0.65,1.5,0.0,0.33,3.0,-4.821687053988533,-0.3220666599585753,-183.43852911989035,-17.406961864612523,-84.32221993480728,-7.937636102616512,-196.68920063427188,-91.52478785791884
WSAL_VAL,below_ba,gdp,0.65,1.5,0.0,0.33,8.7,-5.599409804880995,-0.3657465152198336,-214.78160643278795,-19.776423754255084,-55.21522558941717,-6.372241530121833,-230.0391955211748,-60.59178507584512
WSAL_VAL,below_ba,gdp,0.65,1.5,0.0,0.33,17.9,-5.819207034079222,-0.3785426942736203,-223.73349574237236,-20.470960104079712,-46.81449432371423,-5.909955807214646,-239.5960502853356,-51.73360724890394
WSAL_VAL,below_ba,gdp,0.65,1.5,0.0,0.33,inf,-6.0308760512506225,-0.3910664210551973,-232.3939229336289,-21.15088138893493,-38.64905126434182,-5.455879334775515,-248.85559503808568,-43.153711840640256
WSAL_VAL,below_ba,gdp,0.65,1.5,0.5,0.0,3.0,-4.243616458620858,1.4432596289874144,-160.47150730125884,76.64741304612049,-86.3326469392043,16.010588888643895,-87.06068058010264,-69.8183109502265
WSAL_VAL,below_ba,gdp,0.65,1.5,0.5,0.0,8.7,-5.148202675348057,1.3841665940916625,-196.53486904743696,73.55199580471306,-52.835419156213675,17.676405167584033,-125.13831814554308,-35.55184854095
WSAL_VAL,below_ba,gdp,0.65,1.5,0.5,0.0,17.9,-5.383944862837331,1.368294849446805,-206.0465319426898,72.71998565458333,-44.006431528679634,18.128130428525417,-135.19545339936627,-26.508577695044643
WSAL_VAL,below_ba,gdp,0.65,1.5,0.5,0.0,inf,-5.603471259578363,1.3533298292330853,-214.9466430913368,71.93526808088696,-35.74742283733408,18.555734645146526,-144.6116153374384,-18.04452679047396
WSAL_VAL,below_ba,gdp,0.65,1.5,0.5,0.33,3.0,-3.5614482358071853,0.9977508176059802,-133.7228114917772,53.22144031149297,-75.35083934117178,10.326043137854665,-83.12000290902844,-65.75251233087722
WSAL_VAL,below_ba,gdp,0.65,1.5,0.5,0.33,8.7,-4.356648489649939,0.9459147323094053,-164.9404887515325,50.482339735670955,-46.67291576003055,11.76755175565543,-116.5373824139279,-35.49873244106511
WSAL_VAL,below_ba,gdp,0.65,1.5,0.5,0.33,17.9,-4.581409429909522,0.9307603737260361,-173.8583887735765,49.68102800612002,-38.39523877860881,12.193946539750002,-126.11635058488956,-26.83432161780207
WSAL_VAL,below_ba,gdp,0.65,1.5,0.5,0.33,inf,-4.797869383546982,0.9159424570130303,-182.48673250997984,48.89727348807638,-30.349068473080145,12.613073613566947,-135.398553067829,-18.441795259171386
WSAL_VAL,below_ba,gdp,0.65,1.5,1.0,0.0,3.0,-2.7495559602260022,3.0260508898393823,-102.3765552766864,158.23604072099042,-75.75464528295136,37.114186841815446,44.06378814743772,-40.25121379065862
WSAL_VAL,below_ba,gdp,0.65,1.5,1.0,0.0,8.7,-3.675574482048094,2.9582135419809363,-138.17145871830314,154.79066140170758,-42.82103844119295,38.65177447624999,5.929795594919283,-6.652597535740009
WSAL_VAL,below_ba,gdp,0.65,1.5,1.0,0.0,17.9,-3.916918169049033,2.9400153595902534,-147.61385305296955,153.86562458139986,-34.13988803432975,39.06930374280574,-4.144365982238133,2.214986166294009
WSAL_VAL,below_ba,gdp,0.65,1.5,1.0,0.0,inf,-4.141667113784164,2.922865486013837,-156.4497452275317,152.99357523937726,-26.0188999232953,39.46476130959827,-13.577302959017786,10.514814219893312
WSAL_VAL,below_ba,gdp,0.65,1.5,1.0,0.33,3.0,-2.1359529783046116,2.4906373466453635,-79.03110582277773,130.91895666996407,-65.48152375501421,30.417712676313666,41.24404473430293,-37.53055984991003
WSAL_VAL,below_ba,gdp,0.65,1.5,1.0,0.33,8.7,-2.9510342180328886,2.429457667270296,-110.10647928839636,127.77935636182589,-37.27487013402,31.724519876886905,7.765997375254047,-8.017662611992149
WSAL_VAL,below_ba,gdp,0.65,1.5,1.0,0.33,17.9,-3.18144145491408,2.411602119249223,-118.98572622364625,126.86234359079923,-29.13236203456877,32.11188526103536,-1.83339677533067,0.4353730866173127
WSAL_VAL,below_ba,gdp,0.65,1.5,1.0,0.33,inf,-3.40335116614664,2.394156434740946,-127.57754638799705,125.96607141319785,-21.217212000577376,32.49300458304591,-11.136726322396578,8.623496092331099
WSAL_VAL,below_ba,gdp,0.65,2.0,0.0,0.0,3.0,-4.7001744113929655,-0.8463815816095677,-178.5876450038377,-45.98687197635793,-89.63125599118752,-15.70982019462061,-216.4921114240228,-101.9405666870078
WSAL_VAL,below_ba,gdp,0.65,2.0,0.0,0.0,8.7,-5.603393587041705,-0.8893919150215313,-214.9434867451869,-48.34474456922418,-55.99409177357615,-13.796651757669512,-254.18379078078004,-67.31195585086135
WSAL_VAL,below_ba,gdp,0.65,2.0,0.0,0.0,17.9,-5.838785378006516,-0.9009855084581186,-224.5329085483598,-48.98066799516351,-47.12791495710526,-13.279034691451836,-264.1383125300218,-58.17229909299655
WSAL_VAL,below_ba,gdp,0.65,2.0,0.0,0.0,inf,-6.057987803690157,-0.9119330135097581,-233.50601846651293,-49.581289248518914,-38.83400204411581,-12.789515785570936,-273.4581304411752,-49.61771935601123
WSAL_VAL,below_ba,gdp,0.65,2.0,0.0,0.33,3.0,-4.101044691280375,-0.838612901793212,-154.84962869138604,-45.56120270966004,-79.16324971909086,-15.217993695454329,-194.01262585535656,-92.91530310506732
WSAL_VAL,below_ba,gdp,0.65,2.0,0.0,0.33,8.7,-4.892962926086319,-0.8761417444238417,-186.2896880569263,-47.6181379252139,-50.33197244976866,-13.560568148696253,-227.09996333719448,-62.247462687685406
WSAL_VAL,below_ba,gdp,0.65,2.0,0.0,0.33,17.9,-5.116799566140406,-0.8871604397347688,-195.2713921592146,-48.22236236937511,-42.00989864499629,-13.071672675638187,-236.583132085849,-53.46374683357539
WSAL_VAL,below_ba,gdp,0.65,2.0,0.0,0.33,inf,-5.332370848614709,-0.8979553336224466,-203.96158916335142,-48.81444466829024,-33.92051657814795,-12.591707882376747,-245.77196671547057,-44.95533867735233
WSAL_VAL,below_ba,gdp,0.65,2.0,0.5,0.0,3.0,-3.2172176140830344,0.6965439327158984,-120.3682306822557,37.265777103042225,-79.03059208394681,5.824191159381903,-83.73003503283985,-71.9592063343755
WSAL_VAL,below_ba,gdp,0.65,2.0,0.5,0.0,8.7,-4.141696607352008,0.645299659157117,-156.45090747134986,34.54173690518886,-45.957547395028726,7.604174398760835,-121.48823113331952,-38.00344452846791
WSAL_VAL,below_ba,gdp,0.65,2.0,0.5,0.0,17.9,-4.382644847779749,0.6315148111900593,-165.96980905857183,33.80848920976675,-37.23934953003575,8.086279729638353,-131.4624706314797,-29.040812120889363
WSAL_VAL,below_ba,gdp,0.65,2.0,0.5,0.0,inf,-4.6070278307771435,0.6185091776824025,-174.87752486486124,33.1165055223646,-29.083593659260806,8.542417443368137,-140.8015866382405,-20.65171331802491
WSAL_VAL,below_ba,gdp,0.65,2.0,0.5,0.33,3.0,-2.8344553982541543,0.47106508975383043,-105.62990293932326,25.258999685357416,-70.28137264876136,3.095282839709715,-80.77084095181814,-67.1827642625747
WSAL_VAL,below_ba,gdp,0.65,2.0,0.5,0.33,8.7,-3.643993736590123,0.42557733666779285,-136.93938497932655,22.830235360491233,-41.87378373582147,4.628179635131461,-113.92480813152623,-37.186967641707895
WSAL_VAL,below_ba,gdp,0.65,2.0,0.5,0.33,17.9,-3.872834616121068,0.41225713836223754,-145.88557716333014,22.118602723931,-33.673238895799344,5.080998365417318,-123.42982282118984,-28.59500863972674
WSAL_VAL,below_ba,gdp,0.65,2.0,0.5,0.33,inf,-4.093235966382247,0.39922303185322416,-154.54219847459714,21.422071775997892,-25.701658958847393,5.525833016674743,-132.64103392479956,-20.272042029506594
WSAL_VAL,below_ba,gdp,0.65,2.0,1.0,0.0,3.0,-1.7111845850055651,2.263478849630274,-63.04088490918195,119.24278521818343,-68.59235713575939,27.028247042756956,46.99779085680013,-42.437236185573354
WSAL_VAL,below_ba,gdp,0.65,2.0,1.0,0.0,8.7,-2.6573657836966746,2.203755371941729,-98.850253293543,116.16432244841697,-36.07404543519121,28.678669691316678,9.183918002061132,-9.141844542525092
WSAL_VAL,below_ba,gdp,0.65,2.0,1.0,0.0,17.9,-2.90398607315393,2.1877142285716467,-108.29855710636691,115.3368643414268,-27.501375393441222,29.126225390840617,-0.8071266902679284,-0.3529636369875985
WSAL_VAL,below_ba,gdp,0.65,2.0,1.0,0.0,inf,-3.1336573857678074,2.1725894654871514,-117.14079085045873,114.55643834249679,-19.48149234529653,29.549884618297057,-10.1627945713716,7.873709788320124
WSAL_VAL,below_ba,gdp,0.65,2.0,1.0,0.33,3.0,-1.4018267064871415,1.9524310526578992,-51.48195172479131,103.1702193375996,-60.51017951548519,23.242213552000212,43.24040101496009,-39.00302386448497
WSAL_VAL,below_ba,gdp,0.65,2.0,1.0,0.33,8.7,-2.231406067281705,1.8978252818678154,-82.6435154320824,100.33848652000917,-32.56797034911351,24.639685447885817,10.026420982681971,-9.740315083444424
WSAL_VAL,below_ba,gdp,0.65,2.0,1.0,0.33,17.9,-2.465938728346029,1.8818686793464767,-91.54940274794217,99.51043979652302,-24.50092497911254,25.0532657032074,0.5012238097043614,-1.3575484825186397
WSAL_VAL,below_ba,gdp,0.65,2.0,1.0,0.33,inf,-2.6918337535957404,1.8662696446860805,-100.16788144275749,98.7006978226649,-16.65875568539432,25.459889244157726,-8.73085430984485,6.763107824638293
WSAL_VAL,below_ba,gdp,0.65,2.5,0.0,0.0,3.0,-4.082604578416193,-1.2787967779254172,-154.12372022133303,-69.78584265316934,-85.17683391406258,-21.865627972932256,-214.25560534383237,-103.19360574498673
