universe,allocation,weighting,arm,group,metric,n_unweighted,weighted_persons,estimate,se_sdr,diff_vs_white,se_sdr_diff
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,health_age_birth,1107,2900457.787219,2495.812584,128.868873,-1641.044271,131.377710
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,health_age_birth_ins,1107,2900457.787219,1848.607579,141.862448,-1957.877397,143.694982
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,k12_charged,1107,2900457.787219,2331.881921,135.311320,410.596908,137.430559
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,k12_charged_flat090,1107,2900457.787219,2614.539009,151.712967,460.367064,154.089087
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,k12_cost_at_full_attendance,1107,2900457.787219,2905.043344,168.569963,511.518960,171.210097
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,modeled_tax_total,1107,2900457.787219,21446.664630,1077.665048,9937.637451,1094.913737
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,payroll,1107,2900457.787219,4919.334628,166.155564,2016.495994,166.421325
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,property_tax_owner,1107,2900457.787219,2131.595870,112.467165,743.194741,112.047456
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,property_tax_renter_proxy,1107,2900457.787219,239.312934,25.285014,-20.532017,25.788556
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,sales_tax_itep,1107,2900457.787219,2004.140117,60.657953,321.469959,61.635357
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,sales_tax_share35,1107,2900457.787219,1424.611292,52.506326,475.504712,53.353478
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,selected_cash_total,1107,2900457.787219,2030.516956,310.136635,-3643.197124,314.881489
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,selected_noncash_total,1107,2900457.787219,63.560762,11.768299,-91.780951,12.168874
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,snap,1107,2900457.787219,27.711808,10.319999,-63.386901,10.811540
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,social_security,1107,2900457.787219,1866.716177,297.554302,-3113.801643,302.454142
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,state_after_credits,1107,2900457.787219,3129.934565,214.656245,1446.003921,216.810435
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_born_settled,state_local_total,1107,2900457.787219,6686.141727,288.328879,2664.703373,291.557147
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,cash_noncash_tax_balance,704,1797874.357678,20932.556829,2085.991193,15252.585444,2086.154526
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,children_5_17,704,1797874.357678,0.212309,0.010547,0.073532,0.010753
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,employer_payroll,704,1797874.357678,4447.531984,131.836016,1817.629108,133.370238
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,extended_balance_after_health,704,1797874.357678,23646.939909,2317.508992,19057.699806,2315.892339
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,extended_balance_after_health_ins,704,1797874.357678,24298.321460,2329.239225,19378.709479,2326.696155
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,extended_balance_base,704,1797874.357678,25463.367188,2321.897421,16737.270231,2320.420294
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,extended_balance_flat090,704,1797874.357678,25062.876976,2324.297145,16569.666952,2322.754881
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,extended_balance_renter,704,1797874.357678,25729.603083,2323.083184,16743.661175,2321.761793
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,extended_balance_sales_itep,704,1797874.357678,25997.365928,2322.812706,16537.705393,2321.815320
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,federal_after_refundable,704,1797874.357678,13376.803478,1482.120388,6454.545578,1479.683084
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,health_age_birth,704,1797874.357678,1816.427279,68.906154,-2320.429575,69.665201
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,health_age_birth_ins,704,1797874.357678,1165.045727,101.095027,-2641.439248,101.314861
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,k12_charged,704,1797874.357678,3303.988901,177.070852,1382.703889,180.777098
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,k12_charged_flat090,704,1797874.357678,3704.479113,198.534346,1550.307168,202.689841
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,k12_cost_at_full_attendance,704,1797874.357678,4116.087903,220.593717,1722.563520,225.210934
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,modeled_tax_total,704,1797874.357678,21631.841380,2054.076694,10122.814202,2048.291811
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,payroll,704,1797874.357678,4698.318028,155.598801,1795.479395,156.219913
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,property_tax_owner,704,1797874.357678,2038.006791,141.977732,649.605662,140.555141
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,property_tax_renter_proxy,704,1797874.357678,266.235895,32.558603,6.390944,32.466433
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,sales_tax_itep,704,1797874.357678,1883.259226,77.277393,200.589068,77.581091
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,sales_tax_share35,704,1797874.357678,1349.260486,74.496971,400.153906,74.338959
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,selected_cash_total,704,1797874.357678,640.613032,132.829488,-5033.101049,143.099497
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,selected_noncash_total,704,1797874.357678,58.671520,9.187292,-96.670194,9.810610
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,snap,704,1797874.357678,14.979960,7.434750,-76.118750,8.028536
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,social_security,704,1797874.357678,499.803816,123.011064,-4480.714004,133.460926
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,state_after_credits,704,1797874.357678,3556.719874,487.742851,1872.789229,484.674481
all_ages,equal_all_members,person,exclude_recent_noncitizen,india_second_gen,state_local_total,704,1797874.357678,6943.987150,645.773338,2922.548797,640.163088
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,cash_noncash_tax_balance,6349,14333217.663520,2735.345433,166.260643,-2944.625952,241.363769
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,children_5_17,6349,14333217.663520,0.233816,0.004450,0.095038,0.004660
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,employer_payroll,6349,14333217.663520,1810.281653,33.072480,-819.621223,37.641435
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,extended_balance_after_health,6349,14333217.663520,387.219670,243.123724,-4202.020432,319.045274
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,extended_balance_after_health_ins,6349,14333217.663520,19.864395,257.375864,-4899.747587,331.607735
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,extended_balance_base,6349,14333217.663520,2461.679658,237.068602,-6264.417300,313.564929
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,extended_balance_flat090,6349,14333217.663520,2066.540448,241.704487,-6426.669577,317.515644
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,extended_balance_renter,6349,14333217.663520,2853.462586,237.779599,-6132.479322,313.603098
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,extended_balance_sales_itep,6349,14333217.663520,2891.021424,238.942361,-6568.639111,315.198685
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,federal_after_refundable,6349,14333217.663520,1933.624908,104.206506,-4988.632992,158.266545
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,health_age_birth,6349,14333217.663520,2074.459987,31.919850,-2062.396867,34.286002
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,health_age_birth_ins,6349,14333217.663520,2441.815262,54.709855,-1364.669713,57.643385
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,k12_charged,6349,14333217.663520,3259.843878,69.875685,1338.558866,75.544894
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,k12_charged_flat090,6349,14333217.663520,3654.983088,78.345606,1500.811143,84.702005
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,k12_cost_at_full_attendance,6349,14333217.663520,4061.092320,87.050674,1667.567936,94.113339
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,modeled_tax_total,6349,14333217.663520,4498.865214,154.185655,-7010.161965,222.128902
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,payroll,6349,14333217.663520,1981.189837,35.254326,-921.648796,41.806107
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,property_tax_owner,6349,14333217.663520,583.495188,17.506419,-804.905941,22.355916
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,property_tax_renter_proxy,6349,14333217.663520,391.782928,12.451247,131.937978,12.342712
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,sales_tax_itep,6349,14333217.663520,1021.743028,13.274068,-660.927131,15.170396
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,sales_tax_share35,6349,14333217.663520,592.401261,10.263146,-356.705319,12.267150
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,selected_cash_total,6349,14333217.663520,1411.217345,75.416865,-4262.496736,90.684583
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,selected_noncash_total,6349,14333217.663520,352.302436,13.793060,196.960723,14.723050
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,snap,6349,14333217.663520,175.365615,11.654478,84.266906,12.480275
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,social_security,6349,14333217.663520,982.324884,61.477224,-3998.192936,77.635930
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,state_after_credits,6349,14333217.663520,584.050468,27.055374,-1099.880176,39.805907
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexican_second_gen,state_local_total,6349,14333217.663520,1759.946918,44.296265,-2261.491436,62.862241
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,cash_noncash_tax_balance,4842,10379100.733652,2093.557134,190.441242,-3586.414250,259.139163
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,children_5_17,4842,10379100.733652,0.156587,0.004019,0.017809,0.004196
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,employer_payroll,4842,10379100.733652,1714.042516,34.826756,-915.860360,38.686848
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,extended_balance_after_health,4842,10379100.733652,65.755702,263.725537,-4523.484401,334.001917
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,extended_balance_after_health_ins,4842,10379100.733652,-234.288341,290.239287,-5153.900323,354.866290
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,extended_balance_base,4842,10379100.733652,2791.820349,246.593591,-5934.276609,318.763759
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,extended_balance_flat090,4842,10379100.733652,2526.266910,249.290416,-5966.943114,320.816449
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,extended_balance_renter,4842,10379100.733652,3251.771672,246.731261,-5734.170235,318.034497
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,extended_balance_sales_itep,4842,10379100.733652,3265.579444,248.275733,-6194.081091,320.192428
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,federal_after_refundable,4842,10379100.733652,1797.823379,104.711096,-5124.434521,168.224316
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,health_age_birth,4842,10379100.733652,2726.064647,51.571299,-1410.792208,52.362043
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,health_age_birth_ins,4842,10379100.733652,3026.108690,84.051546,-780.376286,83.497104
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,k12_charged,4842,10379100.733652,2190.779172,60.887383,269.494160,65.250068
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,k12_charged_flat090,4842,10379100.733652,2456.332611,68.267795,302.160666,73.159300
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,k12_cost_at_full_attendance,4842,10379100.733652,2729.258457,75.853106,335.734073,81.288111
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,modeled_tax_total,4842,10379100.733652,4271.478144,160.374968,-7237.549034,237.008523
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,payroll,4842,10379100.733652,1949.991409,38.714806,-952.847225,43.678285
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,property_tax_owner,4842,10379100.733652,601.359641,21.598173,-787.041488,25.300464
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,property_tax_renter_proxy,4842,10379100.733652,459.951324,14.102098,200.106373,14.229414
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,sales_tax_itep,4842,10379100.733652,1047.399326,14.060630,-635.270832,16.210810
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,sales_tax_share35,4842,10379100.733652,573.640230,10.775539,-375.466350,13.001189
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,selected_cash_total,4842,10379100.733652,1920.682681,95.285569,-3753.031399,100.533362
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,selected_noncash_total,4842,10379100.733652,257.238328,12.538169,101.896615,12.971697
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,snap,4842,10379100.733652,135.188120,11.316851,44.089410,11.721500
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,social_security,4842,10379100.733652,1656.611302,84.934266,-3323.906518,90.866353
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,state_after_credits,4842,10379100.733652,523.663356,29.209299,-1160.267288,41.532941
all_ages,equal_all_members,person,exclude_recent_noncitizen,mexico_born,state_local_total,4842,10379100.733652,1698.663227,48.324237,-2322.775127,66.225745
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,cash_noncash_tax_balance,73873,173053893.397290,5679.971385,170.916512,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,children_5_17,73873,173053893.397290,0.138777,0.001085,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,employer_payroll,73873,173053893.397290,2629.902876,18.484508,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,extended_balance_after_health,73873,173053893.397290,4589.240103,202.099865,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,extended_balance_after_health_ins,73873,173053893.397290,4919.611982,207.304910,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,extended_balance_base,73873,173053893.397290,8726.096957,200.422984,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,extended_balance_flat090,73873,173053893.397290,8493.210024,200.755555,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,extended_balance_renter,73873,173053893.397290,8985.941908,200.310741,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,extended_balance_sales_itep,73873,173053893.397290,9459.660536,201.369344,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,federal_after_refundable,73873,173053893.397290,6922.257900,122.693900,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,health_age_birth,73873,173053893.397290,4136.856854,9.962652,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,health_age_birth_ins,73873,173053893.397290,3806.484975,18.419992,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,k12_charged,73873,173053893.397290,1921.285012,19.146445,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,k12_charged_flat090,73873,173053893.397290,2154.171945,21.467265,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,k12_cost_at_full_attendance,73873,173053893.397290,2393.524383,23.852517,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,modeled_tax_total,73873,173053893.397290,11509.027178,163.110519,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,payroll,73873,173053893.397290,2902.838633,21.123160,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,property_tax_owner,73873,173053893.397290,1388.401129,14.116620,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,property_tax_renter_proxy,73873,173053893.397290,259.844951,4.051693,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,sales_tax_itep,73873,173053893.397290,1682.670158,8.707948,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,sales_tax_share35,73873,173053893.397290,949.106580,7.229554,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,selected_cash_total,73873,173053893.397290,5673.714080,44.578080,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,selected_noncash_total,73873,173053893.397290,155.341713,3.467012,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,snap,73873,173053893.397290,91.098709,3.180706,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,social_security,73873,173053893.397290,4980.517820,42.112831,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,state_after_credits,73873,173053893.397290,1683.930644,27.220626,0.000000,0.000000
all_ages,equal_all_members,person,exclude_recent_noncitizen,third_plus_nh_white,state_local_total,73873,173053893.397290,4021.438354,41.763912,0.000000,0.000000
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,cash_noncash_tax_balance,21550,52646543.209369,5343.949260,151.941979,1103.398487,176.107301
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,children_5_17,21550,52646543.209369,0.145636,0.002104,0.007595,0.002555
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,employer_payroll,21550,52646543.209369,2424.155943,26.785734,-136.586255,30.806618
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,extended_balance_after_health,21550,52646543.209369,4598.146075,196.812988,1587.011909,229.451853
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,extended_balance_after_health_ins,21550,52646543.209369,4588.159992,204.640023,1256.200769,236.487815
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,extended_balance_base,21550,52646543.209369,7413.413904,194.482940,252.973955,226.500316
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,extended_balance_flat090,21550,52646543.209369,7149.697620,195.464460,220.748033,227.853922
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,extended_balance_renter,21550,52646543.209369,7933.997989,194.011814,511.956529,226.098643
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,extended_balance_sales_itep,21550,52646543.209369,7991.001054,195.311112,106.959607,227.492252
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,federal_after_refundable,21550,52646543.209369,4425.969776,92.743870,-1358.278013,110.443947
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,health_age_birth,21550,52646543.209369,2815.267829,23.825654,-1334.037954,29.183218
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,health_age_birth_ins,21550,52646543.209369,2825.253912,30.683936,-1003.226815,37.173076
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,k12_charged,21550,52646543.209369,2175.622899,35.342403,265.859404,43.573664
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,k12_charged_flat090,21550,52646543.209369,2439.339183,39.626402,298.085326,48.855409
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,k12_cost_at_full_attendance,21550,52646543.209369,2710.376870,44.029336,331.205917,54.283788
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,modeled_tax_total,21550,52646543.209369,8325.961573,143.148357,-1772.110377,168.664416
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,payroll,21550,52646543.209369,2644.824847,28.614136,-156.035040,32.644717
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,property_tax_owner,21550,52646543.209369,1046.284501,23.170112,-327.298285,25.814450
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,property_tax_renter_proxy,21550,52646543.209369,520.584085,7.497254,258.982574,8.523635
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,sales_tax_itep,21550,52646543.209369,1352.234248,10.006424,-266.694937,11.730889
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,sales_tax_share35,21550,52646543.209369,774.647099,7.883176,-120.680589,9.078467
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,selected_cash_total,21550,52646543.209369,2761.106770,61.011184,-2940.185747,75.503472
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,selected_noncash_total,21550,52646543.209369,220.905543,5.904423,64.676883,6.759451
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,snap,21550,52646543.209369,131.305191,5.273112,39.397051,6.148537
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,social_security,21550,52646543.209369,2345.609101,55.160295,-2665.881400,70.945284
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,state_after_credits,21550,52646543.209369,1255.166949,30.373435,-257.797325,36.017887
all_ages,equal_all_members,person,exclude_top1_income,all_foreign_born,state_local_total,21550,52646543.209369,3076.098549,49.185280,-705.776198,58.309936
all_ages,equal_all_members,person,exclude_top1_income,all_native,cash_noncash_tax_balance,118844,281105076.967728,3923.386896,86.744137,-317.163877,52.217888
all_ages,equal_all_members,person,exclude_top1_income,all_native,children_5_17,118844,281105076.967728,0.161447,0.000891,0.023406,0.000746
all_ages,equal_all_members,person,exclude_top1_income,all_native,employer_payroll,118844,281105076.967728,2418.902555,14.057013,-141.839644,8.490554
all_ages,equal_all_members,person,exclude_top1_income,all_native,extended_balance_after_health,118844,281105076.967728,2410.411469,112.772514,-600.722697,67.344609
all_ages,equal_all_members,person,exclude_top1_income,all_native,extended_balance_after_health_ins,118844,281105076.967728,2523.959936,119.016958,-807.999287,70.878551
all_ages,equal_all_members,person,exclude_top1_income,all_native,extended_balance_base,118844,281105076.967728,6071.267147,110.972686,-1089.172802,65.174575
all_ages,equal_all_members,person,exclude_top1_income,all_native,extended_balance_flat090,118844,281105076.967728,5795.855659,111.527010,-1133.093929,65.530649
all_ages,equal_all_members,person,exclude_top1_income,all_native,extended_balance_renter,118844,281105076.967728,6408.136748,110.751623,-1013.904712,65.011907
all_ages,equal_all_members,person,exclude_top1_income,all_native,extended_balance_sales_itep,118844,281105076.967728,6737.383705,111.389701,-1146.657741,65.410565
all_ages,equal_all_members,person,exclude_top1_income,all_native,federal_after_refundable,118844,281105076.967728,4923.365861,53.853917,-860.881928,29.974331
all_ages,equal_all_members,person,exclude_top1_income,all_native,health_age_birth,118844,281105076.967728,3660.855678,7.491364,-488.450105,7.389788
all_ages,equal_all_members,person,exclude_top1_income,all_native,health_age_birth_ins,118844,281105076.967728,3547.307211,14.980920,-281.173515,12.351056
all_ages,equal_all_members,person,exclude_top1_income,all_native,k12_charged,118844,281105076.967728,2272.106724,14.453225,362.343229,13.107954
all_ages,equal_all_members,person,exclude_top1_income,all_native,k12_charged_flat090,118844,281105076.967728,2547.518213,16.205160,406.264356,14.696824
all_ages,equal_all_members,person,exclude_top1_income,all_native,k12_cost_at_full_attendance,118844,281105076.967728,2830.575793,18.005734,451.404840,16.329804
all_ages,equal_all_members,person,exclude_top1_income,all_native,modeled_tax_total,118844,281105076.967728,8879.477246,78.987241,-1218.594704,44.711978
all_ages,equal_all_members,person,exclude_top1_income,all_native,payroll,118844,281105076.967728,2628.685454,14.992819,-172.174433,8.945616
all_ages,equal_all_members,person,exclude_top1_income,all_native,property_tax_owner,118844,281105076.967728,1177.586922,9.774516,-195.995864,6.930353
all_ages,equal_all_members,person,exclude_top1_income,all_native,property_tax_renter_proxy,118844,281105076.967728,336.869601,3.558379,75.268089,2.617418
all_ages,equal_all_members,person,exclude_top1_income,all_native,sales_tax_itep,118844,281105076.967728,1489.614058,5.194591,-129.315128,3.167664
all_ages,equal_all_members,person,exclude_top1_income,all_native,sales_tax_share35,118844,281105076.967728,823.497500,4.228285,-71.830188,2.465010
all_ages,equal_all_members,person,exclude_top1_income,all_native,selected_cash_total,118844,281105076.967728,4724.223221,32.365720,-977.069297,24.512506
all_ages,equal_all_members,person,exclude_top1_income,all_native,selected_noncash_total,118844,281105076.967728,231.867129,3.349832,75.638469,2.976712
all_ages,equal_all_members,person,exclude_top1_income,all_native,snap,118844,281105076.967728,139.299517,2.879271,47.391377,2.629627
all_ages,equal_all_members,person,exclude_top1_income,all_native,social_security,118844,281105076.967728,4004.763795,30.595183,-1006.726706,21.413054
all_ages,equal_all_members,person,exclude_top1_income,all_native,state_after_credits,118844,281105076.967728,1327.425931,13.833208,-185.538343,9.042060
all_ages,equal_all_members,person,exclude_top1_income,all_native,state_local_total,118844,281105076.967728,3328.510352,23.845146,-453.364395,15.221092
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,cash_noncash_tax_balance,769,1992030.189640,16347.119404,992.497227,12106.568631,1002.504630
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,children_5_17,769,1992030.189640,0.202358,0.011932,0.064316,0.012078
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,employer_payroll,769,1992030.189640,4207.689343,150.728202,1646.947145,153.169508
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,extended_balance_after_health,769,1992030.189640,18566.050613,1285.405351,15554.916447,1297.282784
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,extended_balance_after_health_ins,769,1992030.189640,19067.330577,1307.224753,15735.371354,1319.949320
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,extended_balance_base,769,1992030.189640,20440.579531,1259.324581,13280.139582,1271.760125
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,extended_balance_flat090,769,1992030.189640,20056.059473,1266.366200,13127.109886,1278.661167
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,extended_balance_renter,769,1992030.189640,20701.958382,1267.807680,13279.916921,1280.346824
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,extended_balance_sales_itep,769,1992030.189640,20948.025162,1264.989662,13063.983715,1277.476988
all_ages,equal_all_members,person,exclude_top1_income,asian_indian_native_selfid,federal_after_refundable,769,1992030.189640,10137.815767,711.609324,4353.567978,712.487874
