regressor,outcome,spec,beta,se_hc1,t,p,n,mean_y
foreign_born,agrees_high_disaster_risk,"+persons per room, household size",-0.022980677897997223,0.00447692797982654,-5.1331354896818375,2.8495461718857255e-07,47008,0.09121716461169847
mex_born,inadequate,raw,0.01884290542053731,0.0069601330352598995,2.7072622498850976,0.006784064328128628,48527,0.04845364833025511
mex_born,inadequate,+income,0.015218744954402617,0.006926503315227831,2.197175726595611,0.028007898469285603,48527,0.04845364833025511
mex_born,inadequate,"+income, tenure, metro, division, structure age/type",0.010570346855280428,0.007078242709701961,1.4933575025326458,0.13534363094598384,48527,0.04845364833025511
mex_born,inadequate,"+persons per room, household size",-0.0004621006560009259,0.0073143302720947235,-0.06317743919274603,0.9496252097997269,48527,0.04845364833025511
mex_born,nh_rating,raw,-0.056317583384793,0.04859963481549597,-1.1588067194043228,0.246534977965568,47195,8.319628357100045
mex_born,nh_rating,+income,-0.022527790722409142,0.04852123131694105,-0.46428728436954625,0.6424419329288464,47195,8.319628357100045
mex_born,nh_rating,"+income, tenure, metro, division, structure age/type",0.1730386747847233,0.04803588116433537,3.6022795999669777,0.0003154388154886331,47195,8.319628357100045
mex_born,nh_rating,"+persons per room, household size",0.26495053349841186,0.04949268831673942,5.353326774306585,8.635170031902563e-08,47195,8.319628357100045
mex_born,trash_severe,raw,0.026285788787264973,0.0061103803277259795,4.301825316501602,1.6939683797545657e-05,47578,0.027833001961644205
mex_born,trash_severe,+income,0.02432892442953774,0.006121978103409475,3.9740299652474067,7.066666669625539e-05,47578,0.027833001961644205
mex_born,trash_severe,"+income, tenure, metro, division, structure age/type",0.015371745912437253,0.00622455499822342,2.4695333107064807,0.013528942210250756,47578,0.027833001961644205
mex_born,trash_severe,"+persons per room, household size",0.010655052457765843,0.006312737115388002,1.687865701201617,0.09143701198730175,47578,0.027833001961644205
mex_born,trash_any,raw,0.04654252845845811,0.009565304244092398,4.865765611920094,1.1401457508602573e-06,47578,0.09506273365766817
mex_born,trash_any,+income,0.04201317550920299,0.009539884471267631,4.4039501354276265,1.0629738607115276e-05,47578,0.09506273365766817
mex_born,trash_any,"+income, tenure, metro, division, structure age/type",0.0207733591003321,0.009653616390904611,2.1518732730983823,0.031407336802780614,47578,0.09506273365766817
mex_born,trash_any,"+persons per room, household size",0.008365395948265802,0.009794117629860124,0.8541245127342088,0.39303600325485233,47578,0.09506273365766817
mex_born,abandoned_severe,raw,0.009742854424125352,0.005473469159582095,1.7800144917358462,0.07507358907459298,47325,0.02822795881849825
mex_born,abandoned_severe,+income,0.007296281347810091,0.005509210963017263,1.3243786445625767,0.18537732336895607,47325,0.02822795881849825
mex_born,abandoned_severe,"+income, tenure, metro, division, structure age/type",0.0011810601624786179,0.005672077261180557,0.20822356750352128,0.8350544076565966,47325,0.02822795881849825
mex_born,abandoned_severe,"+persons per room, household size",-0.00530659394331937,0.005913258153546652,-0.8974061009219735,0.3695022582404299,47325,0.02822795881849825
mex_born,abandoned_any,raw,-0.0023547569664763997,0.008220649944896078,-0.28644413547111175,0.7745379749428013,47325,0.09790318997971634
mex_born,abandoned_any,+income,-0.0061618065815378115,0.00823892747011978,-0.747889407193462,0.4545268674216606,47325,0.09790318997971634
