benchmark,rule,end,convention,rate_path,window_start,financing,stock_entering_2024_bn,legacy_interest_2024_bn,stock_end_2024_brief_bn,flow_2024_bn,flow_2024_part_year_interest_bn,sum_flows_nominal_bn,rate_2024,stock_share_of_debt_end_fy2023,interest_per_member_usd,interest_per_other_resident_usd,interest_share_of_fy2024_net_interest,interest_share_of_account_interest_allocation,interest_share_of_per_head_net_interest
main,programme_pandemic_per_head,low,central,treasury_10y,2015,all_borrowed,369.939291,15.713171,385.652463,38.643017,0.820681,348.439213,0.042475,0.014101,384.217302,52.514754,0.017858,0.116793,0.148516
main,programme_pandemic_per_head,low,central,treasury_10y,2015,half_borrowed,184.969646,7.856586,192.826231,19.321509,0.410341,174.219606,0.042475,0.00705,192.108651,26.257377,0.008929,0.058397,0.074258
main,programme_pandemic_per_head,low,central,gross_public_securities,2005,all_borrowed,455.313454,15.880183,471.193638,38.643017,0.673885,426.08243,0.034877,0.017355,388.301061,53.072922,0.018048,0.118035,0.150095
main,programme_pandemic_per_head,low,central,gross_public_securities,2005,half_borrowed,227.656727,7.940092,235.596819,19.321509,0.336943,213.041215,0.034877,0.008677,194.15053,26.536461,0.009024,0.059017,0.075048
main,programme_pandemic_per_head,low,central,gross_public_securities,2010,all_borrowed,518.749425,18.09267,536.842094,38.643017,0.673885,463.621298,0.034877,0.019773,442.400614,60.467239,0.020563,0.13448,0.171007
main,programme_pandemic_per_head,low,central,gross_public_securities,2010,half_borrowed,259.374712,9.046335,268.421047,19.321509,0.336943,231.810649,0.034877,0.009886,221.200307,30.23362,0.010281,0.06724,0.085503
main,programme_pandemic_per_head,low,central,gross_public_securities,2015,all_borrowed,367.555544,12.819409,380.374952,38.643017,0.673885,348.439213,0.034877,0.01401,313.459236,42.843554,0.01457,0.095284,0.121165
main,programme_pandemic_per_head,low,central,gross_public_securities,2015,half_borrowed,183.777772,6.409704,190.187476,19.321509,0.336943,174.219606,0.034877,0.007005,156.729618,21.421777,0.007285,0.047642,0.060583
main,programme_pandemic_per_head,low,high,effective,2005,all_borrowed,567.98309,18.363453,586.346543,48.4842,0.783771,525.861208,0.032331,0.021649,449.021789,61.37222,0.02087,0.136492,0.173566
main,programme_pandemic_per_head,low,high,effective,2005,half_borrowed,283.991545,9.181726,293.173272,24.2421,0.391885,262.930604,0.032331,0.010825,224.510894,30.68611,0.010435,0.068246,0.086783
main,programme_pandemic_per_head,low,high,effective,2010,all_borrowed,604.855824,19.555585,624.411409,48.4842,0.783771,546.830558,0.032331,0.023055,478.171708,65.356426,0.022225,0.145353,0.184834
main,programme_pandemic_per_head,low,high,effective,2010,half_borrowed,302.427912,9.777792,312.205705,24.2421,0.391885,273.415279,0.032331,0.011527,239.085854,32.678213,0.011113,0.072677,0.092417
main,programme_pandemic_per_head,low,high,effective,2015,all_borrowed,430.420814,13.915929,444.336743,48.4842,0.783771,409.016728,0.032331,0.016406,340.271264,46.508217,0.015816,0.103435,0.131529
main,programme_pandemic_per_head,low,high,effective,2015,half_borrowed,215.210407,6.957964,222.168372,24.2421,0.391885,204.508364,0.032331,0.008203,170.135632,23.254109,0.007908,0.051717,0.065765
main,programme_pandemic_per_head,low,high,constant_3_22,2005,all_borrowed,601.639964,19.377563,621.017527,48.4842,0.780787,525.861208,0.032208,0.022932,473.818742,64.761463,0.022023,0.14403,0.183151
main,programme_pandemic_per_head,low,high,constant_3_22,2005,half_borrowed,300.819982,9.688782,310.508764,24.2421,0.390394,262.930604,0.032208,0.011466,236.909371,32.380732,0.011011,0.072015,0.091576
main,programme_pandemic_per_head,low,high,constant_3_22,2010,all_borrowed,642.671357,20.699099,663.370455,48.4842,0.780787,546.830558,0.032208,0.024496,506.132824,69.178146,0.023525,0.153853,0.195642
main,programme_pandemic_per_head,low,high,constant_3_22,2010,half_borrowed,321.335678,10.349549,331.685228,24.2421,0.390394,273.415279,0.032208,0.012248,253.066412,34.589073,0.011762,0.076926,0.097821
main,programme_pandemic_per_head,low,high,constant_3_22,2015,all_borrowed,441.076218,14.206141,455.28236,48.4842,0.780787,409.016728,0.032208,0.016812,347.367515,47.478132,0.016146,0.105592,0.134272
main,programme_pandemic_per_head,low,high,constant_3_22,2015,half_borrowed,220.538109,7.103071,227.64118,24.2421,0.390394,204.508364,0.032208,0.008406,173.683757,23.739066,0.008073,0.052796,0.067136
main,programme_pandemic_per_head,low,high,treasury_10y,2005,all_borrowed,577.243704,24.518426,601.76213,48.4842,1.029683,525.861208,0.042475,0.022002,599.522743,81.942664,0.027866,0.182241,0.231741
main,programme_pandemic_per_head,low,high,treasury_10y,2005,half_borrowed,288.621852,12.259213,300.881065,24.2421,0.514842,262.930604,0.042475,0.011001,299.761372,40.971332,0.013933,0.091121,0.115871
main,programme_pandemic_per_head,low,high,treasury_10y,2010,all_borrowed,615.444884,26.141021,641.585906,48.4842,1.029683,546.830558,0.042475,0.023458,639.198319,87.365515,0.02971,0.194302,0.247078
main,programme_pandemic_per_head,low,high,treasury_10y,2010,half_borrowed,307.722442,13.070511,320.792953,24.2421,0.514842,273.415279,0.042475,0.011729,319.59916,43.682758,0.014855,0.097151,0.123539
main,programme_pandemic_per_head,low,high,treasury_10y,2015,all_borrowed,435.362548,18.492024,453.854572,48.4842,1.029683,409.016728,0.042475,0.016594,452.165606,61.801917,0.021017,0.137448,0.174781
main,programme_pandemic_per_head,low,high,treasury_10y,2015,half_borrowed,217.681274,9.246012,226.927286,24.2421,0.514842,204.508364,0.042475,0.008297,226.082803,30.900958,0.010508,0.068724,0.087391
main,programme_pandemic_per_head,low,high,gross_public_securities,2005,all_borrowed,574.261581,20.028793,594.290374,48.4842,0.845503,525.861208,0.034877,0.021889,489.742569,66.937929,0.022763,0.148871,0.189307
main,programme_pandemic_per_head,low,high,gross_public_securities,2005,half_borrowed,287.13079,10.014397,297.145187,24.2421,0.422752,262.930604,0.034877,0.010944,244.871284,33.468965,0.011382,0.074435,0.094653
main,programme_pandemic_per_head,low,high,gross_public_securities,2010,all_borrowed,613.112616,21.383819,634.496435,48.4842,0.845503,546.830558,0.034877,0.023369,522.875563,71.466541,0.024303,0.158942,0.202114
main,programme_pandemic_per_head,low,high,gross_public_securities,2010,half_borrowed,306.556308,10.69191,317.248218,24.2421,0.422752,273.415279,0.034877,0.011685,261.437782,35.733271,0.012152,0.079471,0.101057
main,programme_pandemic_per_head,low,high,gross_public_securities,2015,all_borrowed,432.853829,15.096848,447.950677,48.4842,0.845503,409.016728,0.034877,0.016499,369.147011,50.454949,0.017158,0.112212,0.142691
main,programme_pandemic_per_head,low,high,gross_public_securities,2015,half_borrowed,216.426915,7.548424,223.975339,24.2421,0.422752,204.508364,0.034877,0.008249,184.573506,25.227475,0.008579,0.056106,0.071346
main,programme_pandemic_per_head,low,low,effective,2005,all_borrowed,151.192507,4.888203,156.08071,16.522239,0.26709,172.233273,0.032331,0.005763,119.52597,16.336789,0.005556,0.036333,0.046202
main,programme_pandemic_per_head,low,low,effective,2005,half_borrowed,75.596253,2.444101,78.040355,8.261119,0.133545,86.116636,0.032331,0.002881,59.762985,8.168394,0.002778,0.018167,0.023101
main,programme_pandemic_per_head,low,low,effective,2010,all_borrowed,283.414481,9.163069,292.57755,16.522239,0.26709,260.142546,0.032331,0.010803,224.054694,30.623757,0.010414,0.068108,0.086607
main,programme_pandemic_per_head,low,low,effective,2010,half_borrowed,141.707241,4.581535,146.288775,8.261119,0.133545,130.071273,0.032331,0.005401,112.027347,15.311878,0.005207,0.034054,0.043303
main,programme_pandemic_per_head,low,low,effective,2015,all_borrowed,213.912092,6.915989,220.828081,16.522239,0.26709,206.611911,0.032331,0.008154,169.109243,23.113822,0.00786,0.051405,0.065368
main,programme_pandemic_per_head,low,low,effective,2015,half_borrowed,106.956046,3.457994,110.41404,8.261119,0.133545,103.305956,0.032331,0.004077,84.554621,11.556911,0.00393,0.025703,0.032684
main,programme_pandemic_per_head,low,low,constant_3_22,2005,all_borrowed,146.371969,4.714335,151.086304,16.522239,0.266073,172.233273,0.032208,0.005579,115.27456,15.755707,0.005358,0.035041,0.044559
main,programme_pandemic_per_head,low,low,constant_3_22,2005,half_borrowed,73.185985,2.357167,75.543152,8.261119,0.133037,86.116636,0.032208,0.00279,57.63728,7.877853,0.002679,0.01752,0.022279
main,programme_pandemic_per_head,low,low,constant_3_22,2010,all_borrowed,298.056496,9.599776,307.656272,16.522239,0.266073,260.142546,0.032208,0.011361,234.733001,32.083266,0.01091,0.071353,0.090734
main,programme_pandemic_per_head,low,low,constant_3_22,2010,half_borrowed,149.028248,4.799888,153.828136,8.261119,0.133037,130.071273,0.032208,0.00568,117.3665,16.041633,0.005455,0.035677,0.045367
main,programme_pandemic_per_head,low,low,constant_3_22,2015,all_borrowed,216.61035,6.976566,223.586915,16.522239,0.266073,206.611911,0.032208,0.008256,170.590469,23.316276,0.007929,0.051856,0.065941
main,programme_pandemic_per_head,low,low,constant_3_22,2015,half_borrowed,108.305175,3.488283,111.793458,8.261119,0.133037,103.305956,0.032208,0.004128,85.295234,11.658138,0.003965,0.025928,0.03297
main,programme_pandemic_per_head,low,low,treasury_10y,2005,all_borrowed,150.845275,6.407153,157.252428,16.522239,0.350891,172.233273,0.042475,0.00575,156.667231,21.41325,0.007282,0.047623,0.060559
main,programme_pandemic_per_head,low,low,treasury_10y,2005,half_borrowed,75.422637,3.203577,78.626214,8.261119,0.175446,86.116636,0.042475,0.002875,78.333616,10.706625,0.003641,0.023812,0.030279
main,programme_pandemic_per_head,low,low,treasury_10y,2010,all_borrowed,288.629703,12.259547,300.88925,16.522239,0.350891,260.142546,0.042475,0.011001,299.769526,40.972447,0.013933,0.091123,0.115874
main,programme_pandemic_per_head,low,low,treasury_10y,2010,half_borrowed,144.314851,6.129773,150.444625,8.261119,0.175446,130.071273,0.042475,0.005501,149.884763,20.486223,0.006967,0.045562,0.057937
main,programme_pandemic_per_head,low,low,treasury_10y,2015,all_borrowed,216.662721,9.202749,225.86547,16.522239,0.350891,206.611911,0.042475,0.008258,225.024938,30.756369,0.010459,0.068402,0.086982
main,programme_pandemic_per_head,low,low,treasury_10y,2015,half_borrowed,108.33136,4.601375,112.932735,8.261119,0.175446,103.305956,0.042475,0.004129,112.512469,15.378185,0.00523,0.034201,0.043491
main,programme_pandemic_per_head,low,low,gross_public_securities,2005,all_borrowed,148.198768,5.168799,153.367566,16.522239,0.288127,172.233273,0.034877,0.005649,126.387082,17.274564,0.005874,0.038419,0.048854
main,programme_pandemic_per_head,low,low,gross_public_securities,2005,half_borrowed,74.099384,2.584399,76.683783,8.261119,0.144063,86.116636,0.034877,0.002824,63.193541,8.637282,0.002937,0.019209,0.024427
main,programme_pandemic_per_head,low,low,gross_public_securities,2010,all_borrowed,286.618764,9.996538,296.615302,16.522239,0.288127,260.142546,0.034877,0.010925,244.434617,33.409281,0.011361,0.074303,0.094484
main,programme_pandemic_per_head,low,low,gross_public_securities,2010,half_borrowed,143.309382,4.998269,148.307651,8.261119,0.144063,130.071273,0.034877,0.005462,122.217309,16.704641,0.005681,0.037151,0.047242
main,programme_pandemic_per_head,low,low,gross_public_securities,2015,all_borrowed,214.565141,7.48349,222.048631,16.522239,0.288127,206.611911,0.034877,0.008178,182.985745,25.01046,0.008505,0.055623,0.070732
main,programme_pandemic_per_head,low,low,gross_public_securities,2015,half_borrowed,107.28257,3.741745,111.024315,8.261119,0.144063,103.305956,0.034877,0.004089,91.492873,12.50523,0.004253,0.027812,0.035366
main,whole_flat,high,central,effective,2005,all_borrowed,908.672692,29.378283,938.050975,58.449373,0.944863,764.022816,0.032331,0.034635,718.355607,98.18472,0.033389,0.218364,0.277675
main,whole_flat,high,central,effective,2005,half_borrowed,454.336346,14.689142,469.025488,29.224687,0.472431,382.011408,0.032331,0.017318,359.177803,49.09236,0.016695,0.109182,0.138838
main,whole_flat,high,central,effective,2010,all_borrowed,693.846655,22.432746,716.279401,58.449373,0.944863,613.466909,0.032331,0.026447,548.52384,74.972143,0.025495,0.166739,0.212028
main,whole_flat,high,central,effective,2010,half_borrowed,346.923327,11.216373,358.1397,29.224687,0.472431,306.733455,0.032331,0.013223,274.26192,37.486072,0.012748,0.083369,0.106014
main,whole_flat,high,central,effective,2015,all_borrowed,458.674847,14.82941,473.504257,58.449373,0.944863,423.71189,0.032331,0.017483,362.607627,49.561147,0.016854,0.110224,0.140163
main,whole_flat,high,central,effective,2015,half_borrowed,229.337424,7.414705,236.752128,29.224687,0.472431,211.855945,0.032331,0.008741,181.303813,24.780574,0.008427,0.055112,0.070082
main,whole_flat,high,central,constant_3_22,2005,all_borrowed,996.965216,32.110162,1029.075378,58.449373,0.941266,764.022816,0.032208,0.038,785.155297,107.31489,0.036494,0.238669,0.303496
main,whole_flat,high,central,constant_3_22,2005,half_borrowed,498.482608,16.055081,514.537689,29.224687,0.470633,382.011408,0.032208,0.019,392.577648,53.657445,0.018247,0.119335,0.151748
main,whole_flat,high,central,constant_3_22,2010,all_borrowed,747.683075,24.081306,771.764381,58.449373,0.941266,613.466909,0.032208,0.028499,588.834312,80.481772,0.027369,0.178992,0.22761
main,whole_flat,high,central,constant_3_22,2010,half_borrowed,373.841538,12.040653,385.882191,29.224687,0.470633,306.733455,0.032208,0.014249,294.417156,40.240886,0.013684,0.089496,0.113805
main,whole_flat,high,central,constant_3_22,2015,all_borrowed,479.086481,15.430372,494.516854,58.449373,0.941266,423.71189,0.032208,0.018261,377.30232,51.569616,0.017537,0.114691,0.145844
main,whole_flat,high,central,constant_3_22,2015,half_borrowed,239.543241,7.715186,247.258427,29.224687,0.470633,211.855945,0.032208,0.00913,188.65116,25.784808,0.008768,0.057346,0.072922
main,whole_flat,high,central,treasury_10y,2005,all_borrowed,929.955833,39.499874,969.455707,58.449373,1.241319,764.022816,0.042475,0.035446,965.847991,132.011936,0.044892,0.293596,0.373342
main,whole_flat,high,central,treasury_10y,2005,half_borrowed,464.977916,19.749937,484.727853,29.224687,0.620659,382.011408,0.042475,0.017723,482.923996,66.005968,0.022446,0.146798,0.186671
main,whole_flat,high,central,treasury_10y,2010,all_borrowed,705.584783,29.969714,735.554497,58.449373,1.241319,613.466909,0.042475,0.026894,732.817217,100.16133,0.034061,0.22276,0.283265
main,whole_flat,high,central,treasury_10y,2010,half_borrowed,352.792392,14.984857,367.777248,29.224687,0.620659,306.733455,0.042475,0.013447,366.408609,50.080665,0.017031,0.11138,0.141633
main,whole_flat,high,central,treasury_10y,2015,all_borrowed,463.414098,19.683514,483.097611,58.449373,1.241319,423.71189,0.042475,0.017664,481.29982,65.783976,0.022371,0.146304,0.186043
main,whole_flat,high,central,treasury_10y,2015,half_borrowed,231.707049,9.841757,241.548806,29.224687,0.620659,211.855945,0.042475,0.008832,240.64991,32.891988,0.011185,0.073152,0.093022
main,whole_flat,high,central,gross_public_securities,2005,all_borrowed,929.915966,32.43312,962.349086,58.449373,1.019283,764.022816,0.034877,0.035445,793.052242,108.394243,0.036861,0.24107,0.306549
main,whole_flat,high,central,gross_public_securities,2005,half_borrowed,464.957983,16.21656,481.174543,29.224687,0.509642,382.011408,0.034877,0.017722,396.526121,54.197121,0.01843,0.120535,0.153274
main,whole_flat,high,central,gross_public_securities,2010,all_borrowed,705.561626,24.608207,730.169833,58.449373,1.019283,613.466909,0.034877,0.026893,601.718058,82.24272,0.027968,0.182909,0.23259
main,whole_flat,high,central,gross_public_securities,2010,half_borrowed,352.780813,12.304104,365.084917,29.224687,0.509642,306.733455,0.034877,0.013447,300.859029,41.12136,0.013984,0.091454,0.116295
main,whole_flat,high,central,gross_public_securities,2015,all_borrowed,463.196855,16.155136,479.351991,58.449373,1.019283,423.71189,0.034877,0.017655,395.024193,53.991838,0.018361,0.120078,0.152694
main,whole_flat,high,central,gross_public_securities,2015,half_borrowed,231.598427,8.077568,239.675995,29.224687,0.509642,211.855945,0.034877,0.008828,197.512097,26.995919,0.00918,0.060039,0.076347
main,whole_flat,high,high,effective,2005,all_borrowed,1125.504041,36.388654,1161.892695,72.396812,1.17033,946.337195,0.032331,0.0429,889.772682,121.613976,0.041356,0.270471,0.343935
main,whole_flat,high,high,effective,2005,half_borrowed,562.75202,18.194327,580.946348,36.198406,0.585165,473.168598,0.032331,0.02145,444.886341,60.806988,0.020678,0.135235,0.171968
main,whole_flat,high,high,effective,2010,all_borrowed,859.415299,27.785743,887.201043,72.396812,1.17033,759.854997,0.032331,0.032758,679.414936,92.862316,0.031579,0.206527,0.262623
main,whole_flat,high,high,effective,2010,half_borrowed,429.70765,13.892872,443.600521,36.198406,0.585165,379.927498,0.032331,0.016379,339.707468,46.431158,0.01579,0.103263,0.131312
main,whole_flat,high,high,effective,2015,all_borrowed,568.125793,18.368067,586.49386,72.396812,1.17033,524.819826,0.032331,0.021655,449.134603,61.38764,0.020876,0.136527,0.17361
