fiscal_year,state,line,group,total_computable
2024,Illinois,All-Inclusive Care Elderly,hcbs_other,0.0
2024,Illinois,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2024,Illinois,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Illinois,Targeted Case Management Services - Com. Case-Man.,hcbs_other,22708.0
2024,Illinois,Case Management - State Wide,hcbs_other,23123597.0
2024,Illinois,Rehabilitative Services (non-school-based),hcbs_other,101899103.0
2024,Illinois,Private Duty Nursing,hcbs_other,1088192.0
2024,Illinois,Balance,map_total,32546202125.0
2024,Illinois,Collections,collections,-82112104.0
2024,Indiana,Mental Health Facility Services - Reg. Payments,mhf,111639118.0
2024,Indiana,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Indiana,Nursing Facility Services - Reg. Payments,nf,1830125233.0
2024,Indiana,Nursing Facility Services - Sup. Payments,nf,787834733.0
2024,Indiana,Intermediate Care Facility - Public,icf,0.0
2024,Indiana,Intermediate Care - Private,icf,313356608.0
2024,Indiana,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Indiana,Home Health Services,hcbs_other,330897804.0
2024,Indiana,Medicaid - MCO,mco_capitation,9353898438.0
2024,Indiana,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Indiana,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,3490470459.0
2024,Indiana,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,17811212.0
2024,Indiana,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Indiana,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Indiana,All-Inclusive Care Elderly,hcbs_other,40327213.0
2024,Indiana,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2024,Indiana,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Indiana,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2024,Indiana,Case Management - State Wide,hcbs_other,0.0
2024,Indiana,Rehabilitative Services (non-school-based),hcbs_other,251811941.0
2024,Indiana,Private Duty Nursing,hcbs_other,0.0
2024,Indiana,Balance,map_total,19546729900.0
2024,Indiana,Collections,collections,-122814999.0
2024,Iowa,Mental Health Facility Services - Reg. Payments,mhf,720019.0
2024,Iowa,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Iowa,Nursing Facility Services - Reg. Payments,nf,38720388.0
2024,Iowa,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Iowa,Intermediate Care Facility - Public,icf,515154.0
2024,Iowa,Intermediate Care - Private,icf,3419018.0
2024,Iowa,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Iowa,Home Health Services,hcbs_other,10471676.0
2024,Iowa,Medicaid - MCO,mco_capitation,8492182435.0
2024,Iowa,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Iowa,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,47825168.0
2024,Iowa,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,1495970.0
2024,Iowa,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Iowa,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Iowa,All-Inclusive Care Elderly,hcbs_other,34806623.0
2024,Iowa,Personal Care Services - Reg. Payments,hcbs_pc_cfc,13531.0
2024,Iowa,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Iowa,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2024,Iowa,Case Management - State Wide,hcbs_other,3877809.0
2024,Iowa,Rehabilitative Services (non-school-based),hcbs_other,312025.0
2024,Iowa,Private Duty Nursing,hcbs_other,0.0
2024,Iowa,Balance,map_total,8813898555.0
2024,Iowa,Collections,collections,-124579954.0
2024,Kansas,Mental Health Facility Services - Reg. Payments,mhf,208219.0
2024,Kansas,Mental Health Facility - DSH,mhf_dsh,22307137.0
2024,Kansas,Nursing Facility Services - Reg. Payments,nf,18740816.0
2024,Kansas,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Kansas,Intermediate Care Facility - Public,icf,64235552.0
2024,Kansas,Intermediate Care - Private,icf,46466.0
2024,Kansas,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Kansas,Home Health Services,hcbs_other,0.0
2024,Kansas,Medicaid - MCO,mco_capitation,4510587224.0
2024,Kansas,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Kansas,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,8604.0
2024,Kansas,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Kansas,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Kansas,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Kansas,All-Inclusive Care Elderly,hcbs_other,59065493.0
2024,Kansas,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2024,Kansas,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Kansas,Targeted Case Management Services - Com. Case-Man.,hcbs_other,45296.0
2024,Kansas,Case Management - State Wide,hcbs_other,0.0
2024,Kansas,Rehabilitative Services (non-school-based),hcbs_other,2060723.0
2024,Kansas,Private Duty Nursing,hcbs_other,0.0
2024,Kansas,Balance,map_total,5192672869.0
2024,Kansas,Collections,collections,-24685411.0
2024,Kentucky,Mental Health Facility Services - Reg. Payments,mhf,3828331.0
2024,Kentucky,Mental Health Facility - DSH,mhf_dsh,27555147.0
2024,Kentucky,Nursing Facility Services - Reg. Payments,nf,1554918125.0
2024,Kentucky,Nursing Facility Services - Sup. Payments,nf,550000.0
2024,Kentucky,Intermediate Care Facility - Public,icf,121117785.0
2024,Kentucky,Intermediate Care - Private,icf,47004358.0
2024,Kentucky,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Kentucky,Home Health Services,hcbs_other,49084329.0
2024,Kentucky,Medicaid - MCO,mco_capitation,13893254456.0
2024,Kentucky,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Kentucky,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1671153744.0
2024,Kentucky,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Kentucky,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Kentucky,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Kentucky,All-Inclusive Care Elderly,hcbs_other,14262029.0
2024,Kentucky,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2024,Kentucky,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Kentucky,Targeted Case Management Services - Com. Case-Man.,hcbs_other,41632100.0
2024,Kentucky,Case Management - State Wide,hcbs_other,0.0
2024,Kentucky,Rehabilitative Services (non-school-based),hcbs_other,20311238.0
2024,Kentucky,Private Duty Nursing,hcbs_other,13075954.0
2024,Kentucky,Balance,map_total,17926681540.0
2024,Kentucky,Collections,collections,-47977017.0
2024,Louisiana,Mental Health Facility Services - Reg. Payments,mhf,4379724.0
2024,Louisiana,Mental Health Facility - DSH,mhf_dsh,132359625.0
2024,Louisiana,Nursing Facility Services - Reg. Payments,nf,1437877345.0
2024,Louisiana,Nursing Facility Services - Sup. Payments,nf,6724268.0
2024,Louisiana,Intermediate Care Facility - Public,icf,161883259.0
2024,Louisiana,Intermediate Care - Private,icf,256996897.0
2024,Louisiana,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Louisiana,Home Health Services,hcbs_other,15562359.0
2024,Louisiana,Medicaid - MCO,mco_capitation,13483921354.0
2024,Louisiana,Medicaid MCO - Community First Choice,hcbs_pc_cfc,-4220.0
2024,Louisiana,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,876763313.0
2024,Louisiana,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Louisiana,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Louisiana,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Louisiana,All-Inclusive Care Elderly,hcbs_other,20482430.0
2024,Louisiana,Personal Care Services - Reg. Payments,hcbs_pc_cfc,198331276.0
2024,Louisiana,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Louisiana,Targeted Case Management Services - Com. Case-Man.,hcbs_other,64317820.0
2024,Louisiana,Case Management - State Wide,hcbs_other,-36776933.0
2024,Louisiana,Rehabilitative Services (non-school-based),hcbs_other,12271.0
2024,Louisiana,Private Duty Nursing,hcbs_other,0.0
2024,Louisiana,Balance,map_total,16918343662.0
2024,Louisiana,Collections,collections,-253112418.0
2024,Maine,Mental Health Facility Services - Reg. Payments,mhf,77043318.0
2024,Maine,Mental Health Facility - DSH,mhf_dsh,74617791.0
2024,Maine,Nursing Facility Services - Reg. Payments,nf,454646275.0
2024,Maine,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Maine,Intermediate Care Facility - Public,icf,2711609.0
2024,Maine,Intermediate Care - Private,icf,63094933.0
2024,Maine,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Maine,Home Health Services,hcbs_other,6568515.0
2024,Maine,Medicaid - MCO,mco_capitation,0.0
2024,Maine,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Maine,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,835264803.0
2024,Maine,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Maine,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Maine,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Maine,All-Inclusive Care Elderly,hcbs_other,0.0
2024,Maine,Personal Care Services - Reg. Payments,hcbs_pc_cfc,236011871.0
2024,Maine,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Maine,Targeted Case Management Services - Com. Case-Man.,hcbs_other,41646642.0
2024,Maine,Case Management - State Wide,hcbs_other,0.0
2024,Maine,Rehabilitative Services (non-school-based),hcbs_other,11329456.0
2024,Maine,Private Duty Nursing,hcbs_other,29516555.0
2024,Maine,Balance,map_total,4610480903.0
2024,Maine,Collections,collections,-83561820.0
2024,Maryland,Mental Health Facility Services - Reg. Payments,mhf,369516219.0
2024,Maryland,Mental Health Facility - DSH,mhf_dsh,72271344.0
2024,Maryland,Nursing Facility Services - Reg. Payments,nf,1556681360.0
2024,Maryland,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Maryland,Intermediate Care Facility - Public,icf,18317594.0
2024,Maryland,Intermediate Care - Private,icf,0.0
2024,Maryland,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Maryland,Home Health Services,hcbs_other,76301042.0
2024,Maryland,Medicaid - MCO,mco_capitation,7172426582.0
2024,Maryland,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Maryland,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,3020523787.0
2024,Maryland,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,32105.0
2024,Maryland,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Maryland,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,540083658.0
2024,Maryland,All-Inclusive Care Elderly,hcbs_other,9666921.0
2024,Maryland,Personal Care Services - Reg. Payments,hcbs_pc_cfc,10866090.0
2024,Maryland,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,1769063.0
2024,Maryland,Targeted Case Management Services - Com. Case-Man.,hcbs_other,150230732.0
2024,Maryland,Case Management - State Wide,hcbs_other,0.0
2024,Maryland,Rehabilitative Services (non-school-based),hcbs_other,1430016072.0
2024,Maryland,Private Duty Nursing,hcbs_other,143310486.0
2024,Maryland,Balance,map_total,17848095113.0
2024,Maryland,Collections,collections,-97117275.0
2024,Massachusetts,Mental Health Facility Services - Reg. Payments,mhf,325579322.0
2024,Massachusetts,Mental Health Facility - DSH,mhf_dsh,-109200000.0
2024,Massachusetts,Nursing Facility Services - Reg. Payments,nf,1626963890.0
2024,Massachusetts,Nursing Facility Services - Sup. Payments,nf,1650089.0
2024,Massachusetts,Intermediate Care Facility - Public,icf,181080109.0
2024,Massachusetts,Intermediate Care - Private,icf,0.0
2024,Massachusetts,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Massachusetts,Home Health Services,hcbs_other,231827008.0
2024,Massachusetts,Medicaid - MCO,mco_capitation,11612398870.0
2024,Massachusetts,Medicaid MCO - Community First Choice,hcbs_pc_cfc,1.0
2024,Massachusetts,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,2469754269.0
2024,Massachusetts,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Massachusetts,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Massachusetts,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Massachusetts,All-Inclusive Care Elderly,hcbs_other,260943245.0
2024,Massachusetts,Personal Care Services - Reg. Payments,hcbs_pc_cfc,1526003109.0
2024,Massachusetts,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Massachusetts,Targeted Case Management Services - Com. Case-Man.,hcbs_other,139639377.0
2024,Massachusetts,Case Management - State Wide,hcbs_other,0.0
2024,Massachusetts,Rehabilitative Services (non-school-based),hcbs_other,567127842.0
2024,Massachusetts,Private Duty Nursing,hcbs_other,25257833.0
2024,Massachusetts,Balance,map_total,25035132331.0
2024,Massachusetts,Collections,collections,-224954460.0
2024,Michigan,Mental Health Facility Services - Reg. Payments,mhf,22590902.0
2024,Michigan,Mental Health Facility - DSH,mhf_dsh,161165352.0
2024,Michigan,Nursing Facility Services - Reg. Payments,nf,2202027374.0
2024,Michigan,Nursing Facility Services - Sup. Payments,nf,521700407.0
2024,Michigan,Intermediate Care Facility - Public,icf,0.0
2024,Michigan,Intermediate Care - Private,icf,0.0
2024,Michigan,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Michigan,Home Health Services,hcbs_other,1108287.0
2024,Michigan,Medicaid - MCO,mco_capitation,13665556003.0
2024,Michigan,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Michigan,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1099972714.0
2024,Michigan,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Michigan,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Michigan,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Michigan,All-Inclusive Care Elderly,hcbs_other,243294015.0
2024,Michigan,Personal Care Services - Reg. Payments,hcbs_pc_cfc,587711828.0
2024,Michigan,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Michigan,Targeted Case Management Services - Com. Case-Man.,hcbs_other,758145.0
2024,Michigan,Case Management - State Wide,hcbs_other,0.0
2024,Michigan,Rehabilitative Services (non-school-based),hcbs_other,3508945.0
2024,Michigan,Private Duty Nursing,hcbs_other,35823882.0
2024,Michigan,Balance,map_total,24977121385.0
2024,Michigan,Collections,collections,-517433350.0
2024,Minnesota,Mental Health Facility Services - Reg. Payments,mhf,177577486.0
2024,Minnesota,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Minnesota,Nursing Facility Services - Reg. Payments,nf,1185819579.0
2024,Minnesota,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Minnesota,Intermediate Care Facility - Public,icf,395371.0
2024,Minnesota,Intermediate Care - Private,icf,121125240.0
2024,Minnesota,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Minnesota,Home Health Services,hcbs_other,110826290.0
2024,Minnesota,Medicaid - MCO,mco_capitation,8750080362.0
2024,Minnesota,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Minnesota,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,5211295762.0
2024,Minnesota,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,4998075.0
2024,Minnesota,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Minnesota,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Minnesota,All-Inclusive Care Elderly,hcbs_other,0.0
2024,Minnesota,Personal Care Services - Reg. Payments,hcbs_pc_cfc,1051351104.0
2024,Minnesota,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Minnesota,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2024,Minnesota,Case Management - State Wide,hcbs_other,346214957.0
2024,Minnesota,Rehabilitative Services (non-school-based),hcbs_other,26799773.0
2024,Minnesota,Private Duty Nursing,hcbs_other,132770708.0
2024,Minnesota,Balance,map_total,18682730485.0
2024,Minnesota,Collections,collections,-274980702.0
2024,Mississippi,Mental Health Facility Services - Reg. Payments,mhf,13968962.0
2024,Mississippi,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Mississippi,Nursing Facility Services - Reg. Payments,nf,1053777271.0
2024,Mississippi,Nursing Facility Services - Sup. Payments,nf,3547320.0
2024,Mississippi,Intermediate Care Facility - Public,icf,155584505.0
2024,Mississippi,Intermediate Care - Private,icf,139247015.0
2024,Mississippi,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Mississippi,Home Health Services,hcbs_other,1703003.0
2024,Mississippi,Medicaid - MCO,mco_capitation,4028748279.0
2024,Mississippi,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Mississippi,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,792601939.0
2024,Mississippi,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,18351822.0
2024,Mississippi,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
