year,sheet,category,measure,state,total,group,value,pct,suppressed,not_calculated
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arkansas,62760.0,white_nh,40728.0,64.9,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arkansas,62760.0,multi_nh,1294.0,2.1,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arkansas,62760.0,hispanic,1194.0,1.9,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arkansas,62760.0,unknown,0.0,0.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,California,585720.0,api_nh,71346.0,12.2,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,California,585720.0,aian_nh,2962.0,0.5,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,California,585720.0,black_nh,63725.0,10.9,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,California,585720.0,white_nh,204126.0,34.9,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,California,585720.0,multi_nh,2003.0,0.3,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,California,585720.0,hispanic,241558.0,41.2,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,California,585720.0,unknown,0.0,0.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Colorado,120751.0,api_nh,4533.0,3.8,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Colorado,120751.0,aian_nh,938.0,0.8,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Colorado,120751.0,black_nh,8847.0,7.3,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Colorado,120751.0,white_nh,70455.0,58.3,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Colorado,120751.0,multi_nh,3218.0,2.7,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Colorado,120751.0,hispanic,32759.0,27.1,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Colorado,120751.0,unknown,0.0,0.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Connecticut,82831.0,api_nh,1781.0,2.2,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Connecticut,82831.0,aian_nh,216.0,0.3,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Connecticut,82831.0,black_nh,14390.0,17.4,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Connecticut,82831.0,white_nh,46124.0,55.7,False,False
