design,window,outcome,treat,geo,natl_shift,estimator,n,coef,se,lo,hi,first_stage_F
1,2008-2013,col_lfp,all foreign-born,fixed-2013-PUMS,3387131.0,IV,340,-2.2226851425622414,3.773700012698012,-9.619001255908689,5.173630970784206,0.506658526160988
1,2008-2013,col_lfp,all foreign-born,fixed-2013-PUMS,3387131.0,Z-ON-BASELINE-LEVEL (exogeneity test),340,-0.15672153603558137,0.12743502230602757,-0.40648959012445385,0.09304651805329112,0.506658526160988
1,2008-2013,col_lfp,all foreign-born,fixed-2013-PUMS,3387131.0,PLACEBO reduced-form on prior dy,340,0.3108282565635045,0.079831601737518,0.154361192329824,0.46729532079718494,0.506658526160988
1-levelctl,2008-2013,col_lfp,all foreign-born,fixed-2013-PUMS,3387131.0,OLS+ctl,340,0.2819272093710072,0.10352997461947898,0.0790121877964825,0.48484223094553186,
1-levelctl,2008-2013,col_lfp,all foreign-born,fixed-2013-PUMS,3387131.0,first-stage,340,-0.06156477063502551,0.09899771268694518,-0.25559672205328204,0.13246718078323105,0.38673565240794466
1-levelctl,2008-2013,col_lfp,all foreign-born,fixed-2013-PUMS,3387131.0,reduced-form+ctl,340,0.12101988577065281,0.10976196684976929,-0.0941096161271743,0.3361493876684799,0.38673565240794466
1-levelctl,2008-2013,col_lfp,all foreign-born,fixed-2013-PUMS,3387131.0,IV+ctl,340,-1.965732748160633,4.118811376174741,-10.038454704576981,6.106989208255715,0.38673565240794466
1-levelctl,2008-2013,col_lfp,all foreign-born,fixed-2013-PUMS,3387131.0,PLACEBO reduced-form on prior dy,340,0.3108282565635045,0.079831601737518,0.154361192329824,0.46729532079718494,0.38673565240794466
1-pubshare,2008-2013,ssi_rate,all foreign-born,published-ACS,3387131.0,OLS,341,0.032813035587272846,0.06145667174394543,-0.0876398276405606,0.15326589881510627,
1-pubshare,2008-2013,ssi_rate,all foreign-born,published-ACS,3387131.0,first-stage,341,0.09076195823930822,0.09926066512187773,-0.10378537048106323,0.28530928695967966,0.8360906234710472
1-pubshare,2008-2013,ssi_rate,all foreign-born,published-ACS,3387131.0,reduced-form,341,-0.1278804358690797,0.03867606757041934,-0.20368413537073915,-0.05207673636742026,0.8360906234710472
1-pubshare,2008-2013,ssi_rate,all foreign-born,published-ACS,3387131.0,IV,341,-1.4089651474012896,1.4533769712408464,-4.257531666993255,1.4396013721906753,0.8360906234710472
1-pubshare,2008-2013,ssi_rate,all foreign-born,published-ACS,3387131.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,0.2886088579833178,0.06512292029594181,0.16097027963519933,0.4162474363314363,0.8360906234710472
1-pubshare,2008-2013,nc_epop,all foreign-born,published-ACS,3387131.0,OLS,341,0.29315302286685146,0.1603346583504108,-0.02109713297348792,0.6074031787071908,
1-pubshare,2008-2013,nc_epop,all foreign-born,published-ACS,3387131.0,first-stage,341,0.09076195823930822,0.09926066512187773,-0.10378537048106323,0.28530928695967966,0.8360906234710472
1-pubshare,2008-2013,nc_epop,all foreign-born,published-ACS,3387131.0,reduced-form,341,0.42506637964222177,0.10570533833797133,0.21788772352617694,0.6322450357582666,0.8360906234710472
1-pubshare,2008-2013,nc_epop,all foreign-born,published-ACS,3387131.0,IV,341,4.6833099228805395,5.421264882026088,-5.942173996542378,15.308793842303457,0.8360906234710472
1-pubshare,2008-2013,nc_epop,all foreign-born,published-ACS,3387131.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,-0.5341917583879514,0.19837161287715818,-0.9229929751823034,-0.14539054159359938,0.8360906234710472
1,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,OLS,340,0.08326665312524544,0.04006878286182103,0.004733281811720461,0.1618000244387704,
1,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.5347149273578635,1.0641357997342948,-5.620382769496809,-1.449047085218918,11.033535073883552
1,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form,340,-0.5280936011169086,0.643694583347083,-1.7897118015207072,0.73352459928689,11.033535073883552
1,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,IV,340,0.14940203438460875,0.20027185264093333,-0.2431235839087335,0.5419276526779511,11.033535073883552
1,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),340,3.307115443528306,1.1536071274509627,1.0460870214157114,5.5681438656409,11.033535073883552
1,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,0.16712162314673035,0.3933408566072988,-0.6038122894517091,0.9380555357451696,11.033535073883552
1-levelctl,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,OLS+ctl,340,0.07807150008479807,0.038840795130593124,0.0019449404979368506,0.15419805967165928,
1-levelctl,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-4.005267571126473,1.1493435636341331,-6.257939561712294,-1.7525955805406523,12.144044011504075
1-levelctl,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form+ctl,340,-0.8602332687778551,0.6461037048669702,-2.126573260595013,0.40610672303930295,12.144044011504075
1-levelctl,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,IV+ctl,340,0.21477548091397947,0.18679265757833902,-0.1513314005160878,0.5808823623440467,12.144044011504075
1-levelctl,2008-2013,ssi_rate,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,0.16712162314673035,0.3933408566072988,-0.6038122894517091,0.9380555357451696,12.144044011504075
1,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,OLS,340,0.02304348669612403,0.05406697841814694,-0.08292584375634837,0.12901281714859641,
1,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.5347149273578635,1.0641357997342948,-5.620382769496809,-1.449047085218918,11.033535073883552
1,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form,340,-0.22407679709954503,1.0131147101095355,-2.209745141121972,1.761591546922882,11.033535073883552
1,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,IV,340,0.06339317362349184,0.2850344988057307,-0.4952641783871653,0.622050525634149,11.033535073883552
1,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),340,2.964033040748235,1.2119218098439763,0.5887099413754417,5.339356140121028,11.033535073883552
1,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,-0.06236925261607579,0.5786308828891459,-1.1964649434214154,1.071726438189264,11.033535073883552
1-levelctl,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,OLS+ctl,340,0.025822141032948935,0.05678502670203937,-0.08547446616419352,0.1371187482300914,
1-levelctl,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.8042874626457936,1.1045690576589837,-5.969203034094749,-1.6393718911968391,11.862081558760138
1-levelctl,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form+ctl,340,0.11279749305247525,0.9340369875132589,-1.7178813627018004,1.943476348806751,11.862081558760138
1-levelctl,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,IV+ctl,340,-0.02965009720217837,0.24527861758024289,-0.5103873538372274,0.45108715943287064,11.862081558760138
1-levelctl,2008-2013,pa_rate,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,-0.06236925261607579,0.5786308828891459,-1.1964649434214154,1.071726438189264,11.862081558760138
1,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,OLS,341,-0.1095424302660315,0.12543337185075182,-0.3553873215529253,0.1363024610208623,
1,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,341,-3.528522898278597,1.0640055872590624,-5.613935528655749,-1.443110267901445,10.997603635438132
1,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form,341,1.0079060419455543,1.8447501069429708,-2.6077377281390817,4.62354981203019,10.997603635438132
1,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,IV,341,-0.2856453170354252,0.4929661825381881,-1.251841280406472,0.6805506463356216,10.997603635438132
1,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,5.080562632635404,5.654154486351183,-6.001376523638482,16.16250178890929,10.997603635438132
1-levelctl,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,OLS+ctl,341,-0.10898271193796533,0.12464574988525566,-0.353283892539054,0.13531846866312333,
1-levelctl,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,341,-3.6580322557196294,1.1219699606103992,-5.857052970251835,-1.459011541187424,10.629983798657792
1-levelctl,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form+ctl,341,1.0549711123906471,1.943044363261342,-2.7533258599651447,4.863268084746439,10.629983798657792
1-levelctl,2008-2013,snap_rate,Mexico-born,fixed-2013-PUMS,172309.0,IV+ctl,341,-0.28839852648677855,0.4956307046710012,-1.2598168572741488,0.6830198043005917,10.629983798657792
1,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,OLS,340,0.11956354242346134,0.175449356012942,-0.22431087647265097,0.46343796131957365,
1,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.5347149273578635,1.0641357997342948,-5.620382769496809,-1.449047085218918,11.033535073883552
1,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form,340,2.5458636015008724,1.6726308566387453,-0.7324326369414469,5.824159839943192,11.033535073883552
1,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,IV,340,-0.7202458059054457,0.5562165457754018,-1.8104102032305076,0.36991859141961614,11.033535073883552
1,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),340,-12.40254770181064,2.8410227940470394,-17.97085005740019,-6.8342453462210875,11.033535073883552
1,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,1.4919303545254192,2.304841741626192,-3.0254764491264905,6.009337158177329,11.033535073883552
1-levelctl,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,OLS+ctl,340,0.11718593756441065,0.17495195764597082,-0.2257135984464691,0.4600854735752904,
1-levelctl,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.8798610862165157,1.088293101570682,-6.012876369918443,-1.746845802514588,12.709855129515109
1-levelctl,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form+ctl,340,1.8895178558145909,1.8430032648468992,-1.7227021666750661,5.501737878304247,12.709855129515109
1-levelctl,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,IV+ctl,340,-0.48700657415989745,0.5130979759084379,-1.492660127480836,0.5186469791610411,12.709855129515109
1-levelctl,2008-2013,nc_epop,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,1.4919303545254192,2.304841741626192,-3.0254764491264905,6.009337158177329,12.709855129515109
1,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,OLS,340,0.19782844806173872,0.1645306402086083,-0.12464568110045127,0.5203025772239287,
1,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.5347149273578635,1.0641357997342948,-5.620382769496809,-1.449047085218918,11.033535073883552
1,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form,340,2.351925105628366,1.6996769571043895,-0.9793805156488675,5.6832307269056,11.033535073883552
1,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,IV,340,-0.6653790062177345,0.5597857089251378,-1.7625388347712265,0.43178082233575754,11.033535073883552
1,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),340,-10.993641399946469,2.301622766865379,-15.50473912900004,-6.482543670892897,11.033535073883552
1,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,0.5523276026806283,1.495572826744719,-2.3789412739957827,3.4835964793570398,11.033535073883552
1-levelctl,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,OLS+ctl,340,0.19277993029406185,0.16628801213972097,-0.13313858456055053,0.5186984451486742,
1-levelctl,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.9396641773501493,1.077974862173168,-6.052456083449087,-1.8268722712512115,13.356760544222784
1-levelctl,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form+ctl,340,1.839813921539545,1.7978404586424093,-1.6838886273485496,5.36351647042764,13.356760544222784
1-levelctl,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,IV+ctl,340,-0.4669976522661461,0.4957384542218648,-1.4386271682925593,0.5046318637602673,13.356760544222784
1-levelctl,2008-2013,nc_lfp,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,0.5523276026806283,1.495572826744719,-2.3789412739957827,3.4835964793570398,13.356760544222784
1,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,OLS,340,0.2798403031004779,0.1197578188343412,0.04511929131809661,0.5145613148828592,
1,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.5347149273578635,1.0641357997342948,-5.620382769496809,-1.449047085218918,11.033535073883552
1,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form,340,-4.260058030651156,1.5903001375826877,-7.376989024922317,-1.1431270363799952,11.033535073883552
1,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,IV,340,1.2052055450580492,0.5271886305182869,0.17193481618321327,2.238476273932885,11.033535073883552
1,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),340,-4.454647989540284,1.596521155780155,-7.583771955425648,-1.325524023654919,11.033535073883552
1,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,2.105272462261743,1.8750564823645495,-1.5697707121511368,5.780315636674622,11.033535073883552
1-levelctl,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,OLS+ctl,340,0.2917427614154432,0.12480158677851587,0.047136146116101896,0.5363493767147844,
1-levelctl,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.580669088925967,1.039873974286211,-5.6187846269874715,-1.5425535508644628,11.856785314835838
1-levelctl,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form+ctl,340,-5.212840329440186,1.6693810833396505,-8.48476712925836,-1.9409135296220126,11.856785314835838
1-levelctl,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,IV+ctl,340,1.4558285616400721,0.5957288056304917,0.28822155805124616,2.623435565228898,11.856785314835838
1-levelctl,2008-2013,col_epop,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,2.105272462261743,1.8750564823645495,-1.5697707121511368,5.780315636674622,11.856785314835838
1,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,OLS,340,0.3083774268985933,0.11713208934279665,0.078802750352784,0.5379521034444026,
1,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.5347149273578635,1.0641357997342948,-5.620382769496809,-1.449047085218918,11.033535073883552
1,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form,340,-2.3804132607058732,1.5153834618941826,-5.350510268786096,0.5896837473743499,11.033535073883552
1,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,IV,340,0.6734385402008047,0.42109233545750785,-0.1518872714617694,1.4987643518633789,11.033535073883552
1,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),340,-3.9951588085778837,1.3648073473021305,-6.670132055125709,-1.3201855620300589,11.033535073883552
1,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,1.1803612025188595,1.9944549906684104,-2.7286987479773943,5.089421153015113,11.033535073883552
1-levelctl,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,OLS+ctl,340,0.3083820848662913,0.12630443320397508,0.06082994469875522,0.5559342250338274,
1-levelctl,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,first-stage,340,-3.6265394402937,1.0368137388962664,-5.658657027206697,-1.5944218533807026,12.234418242452174
1-levelctl,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,reduced-form+ctl,340,-3.448412369628188,1.5436940420348937,-6.47399709516564,-0.42282764409073614,12.234418242452174
1-levelctl,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,IV+ctl,340,0.9508823566934448,0.45776780713514387,0.053673941426685245,1.8480907719602042,12.234418242452174
1-levelctl,2008-2013,col_lfp,Mexico-born,fixed-2013-PUMS,172309.0,PLACEBO reduced-form on prior dy,340,1.1803612025188595,1.9944549906684104,-2.7286987479773943,5.089421153015113,12.234418242452174
1-pubshare,2008-2013,ssi_rate,Mexico-born,published-ACS,172309.0,OLS,29,0.07628474879246393,0.09140674817074795,-0.10286918556612452,0.2554386831510524,
1-pubshare,2008-2013,ssi_rate,Mexico-born,published-ACS,172309.0,first-stage,29,-3.6845357816190027,2.0140875184432585,-7.632074779479441,0.26300321624143574,3.3466390994978217
1-pubshare,2008-2013,ssi_rate,Mexico-born,published-ACS,172309.0,reduced-form,29,-0.18823033550171098,1.3979590884401238,-2.9281798007047977,2.551719129701376,3.3466390994978217
1-pubshare,2008-2013,ssi_rate,Mexico-born,published-ACS,172309.0,IV,29,0.05108658095837981,0.37318688457587107,-0.6803462723130337,0.7825194342297933,3.3466390994978217
1-pubshare,2008-2013,ssi_rate,Mexico-born,published-ACS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),29,-0.5594429792194435,2.770211022164263,-5.988956812237289,4.870070853798401,3.3466390994978217
1-pubshare,2008-2013,nc_epop,Mexico-born,published-ACS,172309.0,OLS,29,0.6171600829629047,0.3776401310351637,-0.12300097298300283,1.3573211389088122,
1-pubshare,2008-2013,nc_epop,Mexico-born,published-ACS,172309.0,first-stage,29,-3.6845357816190027,2.0140875184432585,-7.632074779479441,0.26300321624143574,3.3466390994978217
1-pubshare,2008-2013,nc_epop,Mexico-born,published-ACS,172309.0,reduced-form,29,-1.9510282380843016,2.7018862191860262,-7.246627918014007,3.344571441845404,3.3466390994978217
1-pubshare,2008-2013,nc_epop,Mexico-born,published-ACS,172309.0,IV,29,0.5295180597288152,0.7688333668305557,-0.9773676493717458,2.036403768829376,3.3466390994978217
1-pubshare,2008-2013,nc_epop,Mexico-born,published-ACS,172309.0,Z-ON-BASELINE-LEVEL (exogeneity test),29,-8.507134855375696,8.28863905073091,-24.75256887566054,7.738299164909147,3.3466390994978217
1,2008-2018,ssi_rate,all foreign-born,fixed-2013-PUMS,6767786.0,OLS,340,-0.010052988335933537,0.02522704754070375,-0.05949709295199263,0.03939111628012556,
1,2008-2018,ssi_rate,all foreign-born,fixed-2013-PUMS,6767786.0,first-stage,340,-0.1559293300555818,0.10852035888403144,-0.3686253250576447,0.05676666494648114,2.0645869755405006
1,2008-2018,ssi_rate,all foreign-born,fixed-2013-PUMS,6767786.0,reduced-form,340,-0.09050830006779047,0.029961305074749003,-0.14923137894411567,-0.03178522119146527,2.0645869755405006
1,2008-2018,ssi_rate,all foreign-born,fixed-2013-PUMS,6767786.0,IV,340,0.5804443592204933,0.39379934633007213,-0.1913881767218636,1.3522768951628503,2.0645869755405006
1,2008-2018,ssi_rate,all foreign-born,fixed-2013-PUMS,6767786.0,Z-ON-BASELINE-LEVEL (exogeneity test),340,0.1443361404450791,0.03258568930386138,0.08046936299809872,0.20820291789205947,2.0645869755405006
