country,table_id,year,group,sex,age_band,count,population,rate,rate_unit,standardized_index,provisional,source_url
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Suriname | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Unknown,Total,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Suriname | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Suriname | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Indonesia | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Indonesia | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Indonesia | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born abroad (2nd gen)",Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Total | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,400.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Total | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,540.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Total | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,1180.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Netherlands | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Netherlands | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Netherlands | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Europe (excluding the Netherlands) | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,110.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Europe (excluding the Netherlands) | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,120.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Europe (excluding the Netherlands) | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,190.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Turkiye | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Turkiye | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Turkiye | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Morocco | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Morocco | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Morocco | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,10.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Suriname | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Suriname | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Suriname | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Dutch Caribbean | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Dutch Caribbean | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Dutch Caribbean | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Indonesia | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Indonesia | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Indonesia | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,20.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,30.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,30.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Unknown country of origin | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,270.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Unknown country of origin | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,390.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Unknown country of origin | geboorteland=Born outside the Netherlands (1st gen),Unknown,Total,960.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Total | geboorteland=Total,Unknown,12-17,10.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Total | geboorteland=Total,Unknown,12-17,20.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Total | geboorteland=Total,Unknown,12-17,20.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Netherlands | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Netherlands | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Netherlands | geboorteland=Total,Unknown,12-17,10.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Europe (excluding the Netherlands) | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Europe (excluding the Netherlands) | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Europe (excluding the Netherlands) | geboorteland=Total,Unknown,12-17,10.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Turkiye | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Turkiye | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Turkiye | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Morocco | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Morocco | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Morocco | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Suriname | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Suriname | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Suriname | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Dutch Caribbean | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Dutch Caribbean | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Dutch Caribbean | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Indonesia | geboorteland=Total,Unknown,12-17,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
