sample,scheme,band,nativity,measure,component,n_positive_group,n_positive_ref,ratio,se,ci_lo,ci_hi,excludes_one
pooled_2016_2024,transport,65+,us_born,other_public,two_part_arithmetic,199,6619,1.0554858527835014,0.2264349010286395,0.6116816019244763,1.4992901036425264,False
pooled_2016_2024,transport,65+,us_born,other_public,two_part_lognormal,199,6619,1.2560736204419554,0.3185323366085489,0.6317617127778101,1.8803855281061006,False
pooled_2016_2024,transport,65+,foreign_born,public,share_positive_group,1413,6320,0.8295453805045049,0.01383679729363726,0.8024257561475946,0.8566650048614152,True
pooled_2016_2024,transport,65+,foreign_born,public,share_positive_ref,1413,6320,0.8670807373249544,0.006534243838011943,0.8542738547362482,0.8798876199136606,True
pooled_2016_2024,transport,65+,foreign_born,public,participation_ratio,1413,6320,0.9567106554157223,0.015149880326639465,0.927017435605417,0.9864038752260276,True
pooled_2016_2024,transport,65+,foreign_born,public,conditional_mean_ratio,1413,6320,0.8850212387108204,0.07809317250326331,0.7319614331659506,1.0380810442556903,False
pooled_2016_2024,transport,65+,foreign_born,public,conditional_geometric_ratio,1413,6320,0.8225211574459949,0.08185980605096985,0.66207888580466,0.9829634290873297,True
pooled_2016_2024,transport,65+,foreign_born,public,two_part_arithmetic,1413,6320,0.8467092493438634,0.07825723921059155,0.6933278789615682,1.0000906197261585,False
pooled_2016_2024,transport,65+,foreign_born,public,two_part_lognormal,1413,6320,0.7869147556334563,0.08232006391279406,0.6255703951593445,0.948259116107568,True
pooled_2016_2024,transport,65+,foreign_born,medicare,share_positive_group,1372,6180,0.8042624114249632,0.015000965421045209,0.774861059466384,0.8336637633835425,True
pooled_2016_2024,transport,65+,foreign_born,medicare,share_positive_ref,1372,6180,0.849265639313809,0.006896472440554634,0.8357488017099489,0.8627824769176692,True
pooled_2016_2024,transport,65+,foreign_born,medicare,participation_ratio,1372,6180,0.9470092444512325,0.016719844719355625,0.9142389509741933,0.9797795379282717,True
pooled_2016_2024,transport,65+,foreign_born,medicare,conditional_mean_ratio,1372,6180,0.8937698156537566,0.07332305045915043,0.7500592775172087,1.0374803537903046,False
pooled_2016_2024,transport,65+,foreign_born,medicare,conditional_geometric_ratio,1372,6180,0.8312958125191292,0.07183589207549683,0.6905000512538492,0.9720915737844092,True
pooled_2016_2024,transport,65+,foreign_born,medicare,two_part_arithmetic,1372,6180,0.8464082778355814,0.07287996311630889,0.7035661749330084,0.9892503807381543,True
pooled_2016_2024,transport,65+,foreign_born,medicare,two_part_lognormal,1372,6180,0.7872448193292139,0.073578440451783,0.6430337260050942,0.9314559126533335,True
pooled_2016_2024,transport,65+,foreign_born,medicaid,share_positive_group,807,2607,0.3933282234289473,0.020858094949298474,0.3524471085422055,0.4342093383156891,True
pooled_2016_2024,transport,65+,foreign_born,medicaid,share_positive_ref,807,2607,0.3027721969075049,0.011770781806267568,0.2797018884973411,0.3258425053176687,True
pooled_2016_2024,transport,65+,foreign_born,medicaid,participation_ratio,807,2607,1.2990896371806118,0.07542338487051818,1.151262519242293,1.4469167551189306,True
pooled_2016_2024,transport,65+,foreign_born,medicaid,conditional_mean_ratio,807,2607,0.7217088711413344,0.12391302695228404,0.4788438010995167,0.9645739411831522,True
pooled_2016_2024,transport,65+,foreign_born,medicaid,conditional_geometric_ratio,807,2607,0.8472328907424372,0.11717961851680507,0.6175650587273565,1.076900722757518,False
pooled_2016_2024,transport,65+,foreign_born,medicaid,two_part_arithmetic,807,2607,0.937564515561025,0.1815653158699951,0.5817030356141959,1.2934259955078542,False
pooled_2016_2024,transport,65+,foreign_born,medicaid,two_part_lognormal,807,2607,1.1006314686420737,0.19123276959300664,0.7258221275759343,1.4754408097082132,False
pooled_2016_2024,transport,65+,foreign_born,other_public,share_positive_group,112,685,0.0632197062141163,0.010248010740988073,0.043133974248600035,0.08330543817963255,True
pooled_2016_2024,transport,65+,foreign_born,other_public,share_positive_ref,112,685,0.09569022896635418,0.00602300715201906,0.08388535186976966,0.1074951060629387,True
pooled_2016_2024,transport,65+,foreign_born,other_public,participation_ratio,112,685,0.6606704456349989,0.10655604868740612,0.4518244278727864,0.8695164633972113,True
pooled_2016_2024,transport,65+,foreign_born,other_public,conditional_mean_ratio,112,685,0.574447978877849,0.1595821821335833,0.26167264932171447,0.8872233084339836,True
pooled_2016_2024,transport,65+,foreign_born,other_public,conditional_geometric_ratio,112,685,0.45104143002732766,0.13465390134703042,0.18712463300933857,0.7149582270453168,True
pooled_2016_2024,transport,65+,foreign_born,other_public,two_part_arithmetic,112,685,0.3795208021993529,0.1208876610792364,0.14258534030876513,0.6164562640899407,True
pooled_2016_2024,transport,65+,foreign_born,other_public,two_part_lognormal,112,685,0.2979897425760018,0.1063938515032687,0.08946162545309247,0.5065178596989112,True
pooled_2016_2024,transport,65+,both,public,share_positive_group,2658,43306,0.8718131799592527,0.010745069730318097,0.8507532302764577,0.8928731296420477,True
pooled_2016_2024,transport,65+,both,public,share_positive_ref,2658,43306,0.9240722106269028,0.0021667473023144,0.9198254639507673,0.9283189573030384,True
pooled_2016_2024,transport,65+,both,public,participation_ratio,2658,43306,0.9434470271190204,0.011498325854691047,0.9209107225613202,0.9659833316767206,True
pooled_2016_2024,transport,65+,both,public,conditional_mean_ratio,2658,43306,0.8985319521793917,0.06799783933236488,0.7652586360614155,1.031805268297368,False
pooled_2016_2024,transport,65+,both,public,conditional_geometric_ratio,2658,43306,0.8046610204101831,0.0639677536416126,0.6792865271006915,0.9300355137196746,True
pooled_2016_2024,transport,65+,both,public,two_part_arithmetic,2658,43306,0.847717299055097,0.0667678355105806,0.7168547461286645,0.9785798519815294,True
pooled_2016_2024,transport,65+,both,public,two_part_lognormal,2658,43306,0.7591550475445445,0.06416372460992573,0.6333964581951438,0.8849136368939453,True
pooled_2016_2024,transport,65+,both,medicare,share_positive_group,2593,42298,0.8518871176435437,0.011716742287444034,0.828922724744016,0.8748515105430715,True
pooled_2016_2024,transport,65+,both,medicare,share_positive_ref,2593,42298,0.9044309795732917,0.0023684499028971697,0.8997889030644258,0.9090730560821575,True
pooled_2016_2024,transport,65+,both,medicare,participation_ratio,2593,42298,0.9419039560602646,0.012856143370027828,0.9167063780749266,0.9671015340456025,True
pooled_2016_2024,transport,65+,both,medicare,conditional_mean_ratio,2593,42298,0.8418437028397765,0.05684723508679641,0.7304251694489738,0.9532622362305792,True
pooled_2016_2024,transport,65+,both,medicare,conditional_geometric_ratio,2593,42298,0.7499772744013241,0.05196259536392542,0.6481324589448023,0.8518220898578459,True
pooled_2016_2024,transport,65+,both,medicare,two_part_arithmetic,2593,42298,0.7929359140892073,0.055456785916714525,0.6842426109940987,0.9016292171843159,True
pooled_2016_2024,transport,65+,both,medicare,two_part_lognormal,2593,42298,0.7064065617139018,0.05291536462627419,0.6026943528175996,0.810118770610204,True
pooled_2016_2024,transport,65+,both,medicaid,share_positive_group,1217,8296,0.3085204621397973,0.016675722415198803,0.27583664678982034,0.3412042774897742,True
pooled_2016_2024,transport,65+,both,medicaid,share_positive_ref,1217,8296,0.14443227413354578,0.0038349749075183006,0.1369158614331951,0.15194868683389648,True
pooled_2016_2024,transport,65+,both,medicaid,participation_ratio,1217,8296,2.136090870206276,0.10560649302544836,1.929105947342817,2.3430757930697355,True
pooled_2016_2024,transport,65+,both,medicaid,conditional_mean_ratio,1217,8296,0.887020912966747,0.1605119573229301,0.5724232575257738,1.2016185684077203,False
pooled_2016_2024,transport,65+,both,medicaid,conditional_geometric_ratio,1217,8296,1.2174653300378127,0.1993817100520386,0.8266843591598093,1.608246300915816,False
pooled_2016_2024,transport,65+,both,medicaid,two_part_arithmetic,1217,8296,1.8947572738703042,0.39011604526747945,1.1301438753548472,2.6593706723857613,True
pooled_2016_2024,transport,65+,both,medicaid,two_part_lognormal,1217,8296,2.6006165762864426,0.49421175377996335,1.6319793381413374,3.5692538144315478,True
pooled_2016_2024,transport,65+,both,other_public,share_positive_group,311,7304,0.11750603885084095,0.011876324417329272,0.09422887072416193,0.14078320697751995,True
pooled_2016_2024,transport,65+,both,other_public,share_positive_ref,311,7304,0.15434017670469502,0.0033118094082208766,0.14784914954092118,0.16083120386846886,True
pooled_2016_2024,transport,65+,both,other_public,participation_ratio,311,7304,0.7613444623409351,0.07420500560946212,0.6159053238737967,0.9067836008080735,True
pooled_2016_2024,transport,65+,both,other_public,conditional_mean_ratio,311,7304,0.8651536475670696,0.12754920305290057,0.6151618033265982,1.115145491807541,False
pooled_2016_2024,transport,65+,both,other_public,conditional_geometric_ratio,311,7304,0.8402904172345903,0.15053271684413977,0.5452517137251104,1.1353291207440703,False
pooled_2016_2024,transport,65+,both,other_public,two_part_arithmetic,311,7304,0.6586799386492495,0.12954960330831838,0.4047673819534944,0.9125924953450045,True
pooled_2016_2024,transport,65+,both,other_public,two_part_lognormal,311,7304,0.6397504559197091,0.1461742084854983,0.35325427181948327,0.926246640019935,True
pooled_2016_2024,age_domain,all_ages,us_born,public,share_positive_group,11527,91159,0.4084375539252237,0.009790125860369083,0.3892492598347861,0.4276258480156613,True
pooled_2016_2024,age_domain,all_ages,us_born,public,share_positive_ref,11527,91159,0.4023582102889438,0.004670003895291939,0.39320517084650985,0.41151124973137776,True
pooled_2016_2024,age_domain,all_ages,us_born,public,participation_ratio,11527,91159,1.0151092819304324,0.023185243635387286,0.9696670394322868,1.060551524428578,False
pooled_2016_2024,age_domain,all_ages,us_born,public,conditional_mean_ratio,11527,91159,0.5369991566090285,0.05559918309879588,0.42802676016554053,0.6459715530525165,True
pooled_2016_2024,age_domain,all_ages,us_born,public,conditional_geometric_ratio,11527,91159,0.4810724695196527,0.017433162444230075,0.4469040989923255,0.5152408400469799,True
pooled_2016_2024,age_domain,all_ages,us_born,public,two_part_arithmetic,11527,91159,0.5451128282626387,0.0611820392846804,0.4251982347639504,0.665027421761327,True
pooled_2016_2024,age_domain,all_ages,us_born,public,two_part_lognormal,11527,91159,0.4883411290905945,0.023368318818002127,0.4425400658280607,0.5341421923531283,True
pooled_2016_2024,age_domain,all_ages,us_born,medicare,share_positive_group,1795,45335,0.06350194590622824,0.004479335563568733,0.054722609526964096,0.07228128228549238,True
pooled_2016_2024,age_domain,all_ages,us_born,medicare,share_positive_ref,1795,45335,0.19880724391541077,0.0029336088626896943,0.19305747619981145,0.2045570116310101,True
pooled_2016_2024,age_domain,all_ages,us_born,medicare,participation_ratio,1795,45335,0.3194146483578198,0.022747524917555585,0.2748303187819834,0.3639989779336562,True
pooled_2016_2024,age_domain,all_ages,us_born,medicare,conditional_mean_ratio,1795,45335,0.7844733774388167,0.06329278657590477,0.6604217952688631,0.9085249596087703,True
pooled_2016_2024,age_domain,all_ages,us_born,medicare,conditional_geometric_ratio,1795,45335,0.6510982953080174,0.04879425513391864,0.5554633125930782,0.7467332780229566,True
pooled_2016_2024,age_domain,all_ages,us_born,medicare,two_part_arithmetic,1795,45335,0.2505722880006909,0.028054264566615066,0.1955869398373672,0.30555763616401466,True
pooled_2016_2024,age_domain,all_ages,us_born,medicare,two_part_lognormal,1795,45335,0.2079703330421863,0.02388927842917322,0.16114820770435717,0.2547924583800154,True
pooled_2016_2024,age_domain,all_ages,us_born,medicaid,share_positive_group,9944,48775,0.3412377430107658,0.010901010437558386,0.31987215515805617,0.36260333086347546,True
pooled_2016_2024,age_domain,all_ages,us_born,medicaid,share_positive_ref,9944,48775,0.20304151070820764,0.0039551654274103554,0.1952895289175854,0.2107934924988299,True
pooled_2016_2024,age_domain,all_ages,us_born,medicaid,participation_ratio,9944,48775,1.6806304376899606,0.047526775502702893,1.5874796694033424,1.7737812059765787,True
pooled_2016_2024,age_domain,all_ages,us_born,medicaid,conditional_mean_ratio,9944,48775,0.7365618161065591,0.10727767093942288,0.5263014447199511,0.9468221874931672,True
pooled_2016_2024,age_domain,all_ages,us_born,medicaid,conditional_geometric_ratio,9944,48775,0.8010487790539624,0.025878302234304828,0.7503282386936826,0.8517693194142423,True
pooled_2016_2024,age_domain,all_ages,us_born,medicaid,two_part_arithmetic,9944,48775,1.2378882073888786,0.19097018151250977,0.8635935295032826,1.6121828852744746,False
pooled_2016_2024,age_domain,all_ages,us_born,medicaid,two_part_lognormal,9944,48775,1.3462669601524695,0.06309745900313926,1.222598212990324,1.469935707314615,True
pooled_2016_2024,age_domain,all_ages,us_born,other_public,share_positive_group,1048,15920,0.04296330503700347,0.00285973771764561,0.0373583221051873,0.04856828796881964,True
pooled_2016_2024,age_domain,all_ages,us_born,other_public,share_positive_ref,1048,15920,0.07652688458002957,0.002082698956475245,0.07244486963469894,0.0806088995253602,True
pooled_2016_2024,age_domain,all_ages,us_born,other_public,participation_ratio,1048,15920,0.5614145312824502,0.032896241961877536,0.496939081810455,0.6258899807544455,True
pooled_2016_2024,age_domain,all_ages,us_born,other_public,conditional_mean_ratio,1048,15920,0.8645461815688934,0.10215070899801047,0.6643344709375613,1.0647578922002257,False
pooled_2016_2024,age_domain,all_ages,us_born,other_public,conditional_geometric_ratio,1048,15920,0.8051666882812388,0.06872953731412157,0.6704592704714588,0.9398741060910188,True
pooled_2016_2024,age_domain,all_ages,us_born,other_public,two_part_arithmetic,1048,15920,0.4853687892975324,0.06423499897015643,0.35947050476905834,0.6112670738260064,True
pooled_2016_2024,age_domain,all_ages,us_born,other_public,two_part_lognormal,1048,15920,0.4520322789056545,0.05180217496755571,0.35050188164840296,0.553562676162906,True
pooled_2016_2024,age_domain,all_ages,foreign_born,public,share_positive_group,4360,14653,0.2976388467557856,0.011488937492969123,0.27512094304893425,0.320156750462637,True
pooled_2016_2024,age_domain,all_ages,foreign_born,public,share_positive_ref,4360,14653,0.3276663460699144,0.005866464898072209,0.3161682861531244,0.3391644059867044,True
pooled_2016_2024,age_domain,all_ages,foreign_born,public,participation_ratio,4360,14653,0.9083595258582894,0.02931179154161905,0.8509094701143702,0.9658095816022085,True
pooled_2016_2024,age_domain,all_ages,foreign_born,public,conditional_mean_ratio,4360,14653,0.8186162916132848,0.04982810125261038,0.7209550077401533,0.9162775754864162,True
pooled_2016_2024,age_domain,all_ages,foreign_born,public,conditional_geometric_ratio,4360,14653,0.7414756444945503,0.04422141157402098,0.6548032704639465,0.8281480185251541,True
pooled_2016_2024,age_domain,all_ages,foreign_born,public,two_part_arithmetic,4360,14653,0.7435979065097145,0.05345375597203721,0.6388304699661287,0.8483653430533002,True
pooled_2016_2024,age_domain,all_ages,foreign_born,public,two_part_lognormal,4360,14653,0.6735264648685392,0.05133877958161885,0.572904305878326,0.7741486238587524,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicare,share_positive_group,1766,7472,0.11296312770093515,0.006557485550850032,0.10011069219212729,0.12581556320974302,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicare,share_positive_ref,1766,7472,0.16956038226712292,0.004118029672223772,0.16148919242229703,0.1776315721119488,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicare,participation_ratio,1766,7472,0.666211801309664,0.034966794712570526,0.5976781430182201,0.7347454596011078,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicare,conditional_mean_ratio,1766,7472,0.9368829523544638,0.07056171807261014,0.798584526244879,1.0751813784640487,False
pooled_2016_2024,age_domain,all_ages,foreign_born,medicare,conditional_geometric_ratio,1766,7472,0.7494924924690421,0.0652191971732179,0.6216652149089186,0.8773197700291657,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicare,two_part_arithmetic,1766,7472,0.6241624793043835,0.06012518632760223,0.5063192795385231,0.742005679070244,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicare,two_part_lognormal,1766,7472,0.49932074347587035,0.056703832428037726,0.388183274131522,0.6104582128202187,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicaid,share_positive_group,3079,8982,0.1996767724097255,0.011169095432499589,0.1777857476221355,0.2215677971973155,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicaid,share_positive_ref,3079,8982,0.18433705539593265,0.005629008327352187,0.17330440180564632,0.19536970898621897,True
pooled_2016_2024,age_domain,all_ages,foreign_born,medicaid,participation_ratio,3079,8982,1.0832155910315757,0.04824780185757162,0.9886516370575107,1.1777795450056407,False
pooled_2016_2024,age_domain,all_ages,foreign_born,medicaid,conditional_mean_ratio,3079,8982,0.9022089570803483,0.06274848430172557,0.7792241877644892,1.0251937263962074,False
pooled_2016_2024,age_domain,all_ages,foreign_born,medicaid,conditional_geometric_ratio,3079,8982,0.9929495241926336,0.05519939819006824,0.8847606917718144,1.1011383566134527,False
pooled_2016_2024,age_domain,all_ages,foreign_born,medicaid,two_part_arithmetic,3079,8982,0.9772868086777711,0.08204059063827643,0.8164902057563553,1.1380834115991867,False
pooled_2016_2024,age_domain,all_ages,foreign_born,medicaid,two_part_lognormal,3079,8982,1.0755784057128455,0.08764048959774566,0.9038062025138067,1.2473506089118842,False
pooled_2016_2024,age_domain,all_ages,foreign_born,other_public,share_positive_group,897,2613,0.061431996370745465,0.0032843056069294823,0.05499487566694072,0.06786911707455022,True
pooled_2016_2024,age_domain,all_ages,foreign_born,other_public,share_positive_ref,897,2613,0.06070754817120183,0.0023043658042900834,0.05619107418758759,0.06522402215481607,True
pooled_2016_2024,age_domain,all_ages,foreign_born,other_public,participation_ratio,897,2613,1.0119334122587296,0.054828235087993386,0.9044720461503672,1.119394778367092,False
pooled_2016_2024,age_domain,all_ages,foreign_born,other_public,conditional_mean_ratio,897,2613,0.6207429717827223,0.11260968167235844,0.4000320513943796,0.841453892171065,True
pooled_2016_2024,age_domain,all_ages,foreign_born,other_public,conditional_geometric_ratio,897,2613,0.5703601095677554,0.06892803239391236,0.435263648550477,0.7054565705850337,True
pooled_2016_2024,age_domain,all_ages,foreign_born,other_public,two_part_arithmetic,897,2613,0.6281505535717145,0.12508014180464483,0.3829979804534478,0.8733031266899811,True
pooled_2016_2024,age_domain,all_ages,foreign_born,other_public,two_part_lognormal,897,2613,0.5771664518911617,0.08401240581082056,0.4125051622473898,0.7418277415349335,True
pooled_2016_2024,age_domain,all_ages,both,public,share_positive_group,15887,105812,0.37438153761727216,0.009244350080299281,0.35626294439940565,0.3925001308351387,True
pooled_2016_2024,age_domain,all_ages,both,public,share_positive_ref,15887,105812,0.3913442680230751,0.004343541711819731,0.38283108270256094,0.39985745334358924,True
pooled_2016_2024,age_domain,all_ages,both,public,participation_ratio,15887,105812,0.9566552220338059,0.02226294975904723,0.9130206423164486,1.0002898017511632,False
pooled_2016_2024,age_domain,all_ages,both,public,conditional_mean_ratio,15887,105812,0.5971819817005283,0.045617665670054666,0.507772999928432,0.6865909634726246,True
pooled_2016_2024,age_domain,all_ages,both,public,conditional_geometric_ratio,15887,105812,0.5205916727810296,0.018532703831678227,0.4842682407347928,0.5569151048272664,True
pooled_2016_2024,age_domain,all_ages,both,public,two_part_arithmetic,15887,105812,0.5712972612983072,0.050131732079141976,0.4730408719405776,0.6695536506560367,True
pooled_2016_2024,age_domain,all_ages,both,public,two_part_lognormal,15887,105812,0.49802674231328636,0.02493977735592485,0.4491456769132261,0.5469078077133467,True
pooled_2016_2024,age_domain,all_ages,both,medicare,share_positive_group,3561,52807,0.07870474796812559,0.004056533805479195,0.07075408780731715,0.08665540812893402,True
pooled_2016_2024,age_domain,all_ages,both,medicare,share_positive_ref,3561,52807,0.1944945486972611,0.002680859158712508,0.18924016129856022,0.19974893609596198,True
pooled_2016_2024,age_domain,all_ages,both,medicare,participation_ratio,3561,52807,0.40466300210106565,0.021234179817338508,0.3630447744178349,0.4462812297842964,True
pooled_2016_2024,age_domain,all_ages,both,medicare,conditional_mean_ratio,3561,52807,0.8034288788392535,0.04673818342643645,0.7118237226206112,0.8950340350578958,True
pooled_2016_2024,age_domain,all_ages,both,medicare,conditional_geometric_ratio,3561,52807,0.6213062589486406,0.03853312162871074,0.5457827283444661,0.696829789552815,True
pooled_2016_2024,age_domain,all_ages,both,medicare,two_part_arithmetic,3561,52807,0.32511794208578565,0.02791563112571764,0.27040431047367375,0.37983157369789755,True
pooled_2016_2024,age_domain,all_ages,both,medicare,two_part_lognormal,3561,52807,0.25141965597033905,0.024343598336868798,0.20370707997596704,0.29913223196471106,True
pooled_2016_2024,age_domain,all_ages,both,medicaid,share_positive_group,13023,57757,0.2977263804098829,0.010026029388713522,0.2780757239000643,0.31737703691970154,True
pooled_2016_2024,age_domain,all_ages,both,medicaid,share_positive_ref,13023,57757,0.20028338178643104,0.003740028476830976,0.19295306067068813,0.20761370290217396,True
pooled_2016_2024,age_domain,all_ages,both,medicaid,participation_ratio,13023,57757,1.486525630605532,0.042062970519438934,1.4040837233046615,1.5689675379064023,True
pooled_2016_2024,age_domain,all_ages,both,medicaid,conditional_mean_ratio,13023,57757,0.772660792774356,0.08443415234653807,0.6071728951099733,0.9381486904387386,True
pooled_2016_2024,age_domain,all_ages,both,medicaid,conditional_geometric_ratio,13023,57757,0.8347934335201908,0.02567264621376887,0.7844759715533651,0.8851108954870164,True
pooled_2016_2024,age_domain,all_ages,both,medicaid,two_part_arithmetic,13023,57757,1.1485800722230697,0.14003251973667089,0.8741213768748004,1.423038767571339,False
pooled_2016_2024,age_domain,all_ages,both,medicaid,two_part_lognormal,13023,57757,1.2409418351889587,0.05975807507226792,1.1238181602618729,1.3580655101160446,True
pooled_2016_2024,age_domain,all_ages,both,other_public,share_positive_group,1945,18533,0.04863999630278324,0.0022021139920574582,0.0443239321884989,0.05295606041706758,True
pooled_2016_2024,age_domain,all_ages,both,other_public,share_positive_ref,1945,18533,0.07419419065529026,0.0019342674997357271,0.0704030960193419,0.07798528529123862,True
pooled_2016_2024,age_domain,all_ages,both,other_public,participation_ratio,1945,18533,0.6555768837585544,0.02681511045298409,0.603020233029242,0.7081335344878668,True
pooled_2016_2024,age_domain,all_ages,both,other_public,conditional_mean_ratio,1945,18533,0.7170576789043174,0.07154200251944517,0.576837930584331,0.8572774272243038,True
pooled_2016_2024,age_domain,all_ages,both,other_public,conditional_geometric_ratio,1945,18533,0.6014480985293185,0.04337059859183684,0.5164432873013747,0.6864529097572623,True
pooled_2016_2024,age_domain,all_ages,both,other_public,two_part_arithmetic,1945,18533,0.4700864386112345,0.051815866313949695,0.3685292068081509,0.5716436704143181,True
pooled_2016_2024,age_domain,all_ages,both,other_public,two_part_lognormal,1945,18533,0.3942954701763585,0.03663785436301639,0.3224865951540227,0.4661043451986943,True
pooled_2016_2024,age_domain,65plus,us_born,public,share_positive_group,1245,36986,0.9139953613082404,0.013777985029606282,0.8869910068706801,0.9409997157458008,True
pooled_2016_2024,age_domain,65plus,us_born,public,share_positive_ref,1245,36986,0.9335489458815136,0.0021034318169659127,0.9294262952763248,0.9376715964867024,True
pooled_2016_2024,age_domain,65plus,us_born,public,participation_ratio,1245,36986,0.9790545694903983,0.014932538719236717,0.9497873314029445,1.0083218075778522,False
pooled_2016_2024,age_domain,65plus,us_born,public,conditional_mean_ratio,1245,36986,0.9332100634765826,0.08839689171946936,0.7599553393611358,1.1064647875920295,False
pooled_2016_2024,age_domain,65plus,us_born,public,conditional_geometric_ratio,1245,36986,0.915242512922931,0.07852426439929497,0.7613377827878122,1.06914724305805,False
pooled_2016_2024,age_domain,65plus,us_born,public,two_part_arithmetic,1245,36986,0.9136635769411728,0.08878158813825539,0.7396548616999238,1.0876722921824218,False
pooled_2016_2024,age_domain,65plus,us_born,public,two_part_lognormal,1245,36986,0.8960723644690705,0.0821140365207986,0.7351318102630985,1.0570129186750423,False
pooled_2016_2024,age_domain,65plus,us_born,medicare,share_positive_group,1221,36118,0.899415354748842,0.015006633000917499,0.8700028945378335,0.9288278149598506,True
pooled_2016_2024,age_domain,65plus,us_born,medicare,share_positive_ref,1221,36118,0.9136040592390839,0.0023972738185167593,0.9089054888937103,0.9183026295844576,True
pooled_2016_2024,age_domain,65plus,us_born,medicare,participation_ratio,1221,36118,0.9844695255600557,0.016638210191774895,0.9518592328169697,1.0170798183031418,False
pooled_2016_2024,age_domain,65plus,us_born,medicare,conditional_mean_ratio,1221,36118,0.8737800583380467,0.08482001549538645,0.70753588279896,1.0400242338771335,False
pooled_2016_2024,age_domain,65plus,us_born,medicare,conditional_geometric_ratio,1221,36118,0.8280011168705979,0.06875356714653182,0.6932466014547392,0.9627556322864566,True
pooled_2016_2024,age_domain,65plus,us_born,medicare,two_part_arithmetic,1221,36118,0.8602098394758947,0.08453655259885952,0.6945212410049542,1.0258984379468352,False
pooled_2016_2024,age_domain,65plus,us_born,medicare,two_part_lognormal,1221,36118,0.8151418666887937,0.07181119925796696,0.6743945024565491,0.9558892309210384,True
pooled_2016_2024,age_domain,65plus,us_born,medicaid,share_positive_group,410,5689,0.2238844883571885,0.02070601514522635,0.18330144440920396,0.26446753230517306,True
pooled_2016_2024,age_domain,65plus,us_born,medicaid,share_positive_ref,410,5689,0.11810297535556412,0.0032735291828359598,0.1116869760548648,0.12451897465626344,True
pooled_2016_2024,age_domain,65plus,us_born,medicaid,participation_ratio,410,5689,1.8956718717979424,0.16596902499719987,1.5703785602542026,2.220965183341682,True
pooled_2016_2024,age_domain,65plus,us_born,medicaid,conditional_mean_ratio,410,5689,0.9413118639278389,0.25245395820620636,0.44651119808909445,1.4361125297665835,False
pooled_2016_2024,age_domain,65plus,us_born,medicaid,conditional_geometric_ratio,410,5689,1.3004600205888384,0.3931240404722269,0.5299510598064071,2.0709689813712697,False
pooled_2016_2024,age_domain,65plus,us_born,medicaid,two_part_arithmetic,410,5689,1.7844184230376965,0.5684348343112076,0.6703066202297367,2.898530225845656,False
pooled_2016_2024,age_domain,65plus,us_born,medicaid,two_part_lognormal,410,5689,2.4652454814280342,0.8556221037008439,0.788256973797985,4.1422339890580835,False
pooled_2016_2024,age_domain,65plus,us_born,other_public,share_positive_group,199,6619,0.17168240851270145,0.020077049568797443,0.13233211444203302,0.21103270258336987,True
pooled_2016_2024,age_domain,65plus,us_born,other_public,share_positive_ref,199,6619,0.16409268870711813,0.003506497830060124,0.15722007924833242,0.17096529816590383,True
pooled_2016_2024,age_domain,65plus,us_born,other_public,participation_ratio,199,6619,1.0462526384653852,0.12011991865463258,0.8108219240764244,1.281683352854346,False
pooled_2016_2024,age_domain,65plus,us_born,other_public,conditional_mean_ratio,199,6619,1.0088250332459465,0.16551226172648792,0.684426961262263,1.3332231052296302,False
pooled_2016_2024,age_domain,65plus,us_born,other_public,conditional_geometric_ratio,199,6619,1.2005452356940574,0.259459179199617,0.6920145890044842,1.7090758823836305,False
pooled_2016_2024,age_domain,65plus,us_born,other_public,two_part_arithmetic,199,6619,1.0554858527835014,0.2264349010286395,0.6116816019244763,1.4992901036425264,False
pooled_2016_2024,age_domain,65plus,us_born,other_public,two_part_lognormal,199,6619,1.2560736204419554,0.3185323366085489,0.6317617127778101,1.8803855281061006,False
pooled_2016_2024,age_domain,65plus,foreign_born,public,share_positive_group,1413,6320,0.8295453805045049,0.01383679729363726,0.8024257561475946,0.8566650048614152,True
pooled_2016_2024,age_domain,65plus,foreign_born,public,share_positive_ref,1413,6320,0.8670807373249544,0.006534243838011943,0.8542738547362482,0.8798876199136606,True
pooled_2016_2024,age_domain,65plus,foreign_born,public,participation_ratio,1413,6320,0.9567106554157223,0.015149880326639465,0.927017435605417,0.9864038752260276,True
pooled_2016_2024,age_domain,65plus,foreign_born,public,conditional_mean_ratio,1413,6320,0.8850212387108204,0.07809317250326331,0.7319614331659506,1.0380810442556903,False
pooled_2016_2024,age_domain,65plus,foreign_born,public,conditional_geometric_ratio,1413,6320,0.8225211574459949,0.08185980605096985,0.66207888580466,0.9829634290873297,True
pooled_2016_2024,age_domain,65plus,foreign_born,public,two_part_arithmetic,1413,6320,0.8467092493438634,0.07825723921059155,0.6933278789615682,1.0000906197261585,False
