sample,spec,scheme,band,nativity,comparison,measure,n_num,n_den,ratio,se,ci_lo,ci_hi,excludes_one
pooled_excl_2020_2021,plain,age_domain,18_64,us_born,mexican_origin/nh_white,medicare_ever,8458,46992,0.4829926316255933,0.05206805051657346,0.38094112786789713,0.5850441353832895,True
pooled_excl_2020_2021,plain,age_domain,18_64,us_born,hispanic/nh_white,medicare_ever,12602,46992,0.5962003239397026,0.05323644762811396,0.4918588039237464,0.7005418439556588,True
pooled_excl_2020_2021,plain,age_domain,18_64,us_born,mexican_origin/all_donors,uninsured_all_year,8458,78184,1.9954963107147417,0.14390099139555587,1.7134555502398439,2.277537071189639,True
pooled_excl_2020_2021,plain,age_domain,18_64,us_born,mexican_origin/nh_white,uninsured_all_year,8458,46992,2.4963097785040618,0.233209197801046,2.0392281499505343,2.9533914070575893,True
pooled_excl_2020_2021,plain,age_domain,18_64,us_born,hispanic/nh_white,uninsured_all_year,12602,46992,2.2112932152913753,0.1778036398410206,1.8628044848828438,2.559781945699907,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,public,8410,24138,0.9964972764773438,0.10342997455731107,0.79377825142312,1.1992163015315676,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,public,8410,2257,0.7223202418647707,0.21273799855738423,0.30536142654916365,1.139279057180378,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,public,14288,2257,0.826184849643475,0.2353506607590808,0.3649060308179725,1.2874636684689775,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,public_transport,8410,24138,0.9834343091662324,0.10365087961246165,0.7802823181599107,1.1865863001725543,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,public_transport,8410,2257,0.7089667042504948,0.2095998028307496,0.29815863953552907,1.1197747689654605,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,public_transport,14288,2257,0.8177081386164096,0.2335136587268876,0.3600297776135326,1.2753864996192865,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,medicare,8410,24138,0.9376911787812572,0.2570349076399738,0.4339120170373294,1.441470340525185,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,medicare,8410,2257,0.4127099006299003,0.2522148571243517,-0.08162213569974452,0.9070419369595452,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,medicare,14288,2257,0.44871960507013464,0.2590804116519107,-0.059068670867421735,0.956507881007691,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,medicaid,8410,24138,1.079179650238239,0.09967012735493445,0.883829790288047,1.2745295101884309,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,medicaid,8410,2257,1.4005651977630231,0.39988559865125256,0.6168038264703293,2.1843265690557168,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,medicaid,14288,2257,1.6055179253920249,0.4450016521944162,0.7333307140301497,2.4777051367539,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,medicaid_reported,8410,24138,1.0582223257970143,0.10006585203366974,0.8620968597287074,1.254347791865321,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,medicaid_reported,8410,2257,1.3641351638015482,0.39261437870212584,0.5946251217328119,2.1336452058702844,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,medicaid_reported,14288,2257,1.5843156630930486,0.4421114559366994,0.7177931323045507,2.4508381938815464,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,other_public,8410,24138,0.7441332027307959,0.1910732401354585,0.369636533655924,1.1186298718056678,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,other_public,8410,2257,0.3227081929222866,0.1744321254673959,-0.019172490740581305,0.6645888765851544,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,other_public,14288,2257,0.41044855284882725,0.21113867840324843,-0.003375652564924614,0.8242727582625791,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,va,8410,24138,0.18517765987587087,0.11137164131311447,-0.03310674599694666,0.40346206574868837,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,va,8410,2257,0.04753199482758989,0.03965918351029729,-0.030198576508857607,0.1252625661640374,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,va,14288,2257,0.13885901813598167,0.10407675393854095,-0.06512767121139582,0.3428457074833592,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,tricare,8410,24138,0.1297880580191507,0.06716497368380908,-0.00185287142369564,0.26142898746199705,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,tricare,8410,2257,0.044058216837966034,0.03302276362789669,-0.020665210542690736,0.1087816442186228,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,tricare,14288,2257,0.1800608630343959,0.15556716223055272,-0.12484517211458723,0.484966898183379,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,ofd_stl,8410,24138,1.7671241768290242,0.28976106111962596,1.1992029329124478,2.3350454207456006,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,ofd_stl,8410,2257,4.146965518951333,1.7051781400664319,0.8048777771961309,7.489053260706536,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,ofd_stl,14288,2257,3.897902797507483,1.436429871248552,1.0825519835428143,6.713253611472151,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,opu,8410,24138,2.780457989976369,0.3111178474499455,2.1706782140268492,3.390237765925889,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,opu,8410,2257,8.007431833650235,5.678068204172724,-3.1213773482903253,19.136241015590798,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,opu,14288,2257,5.450711139775901,3.7387466744418747,-1.877097689449072,12.778519969000875,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,out_of_pocket,8410,24138,0.5968597073164336,0.03376639715185122,0.5306787850111293,0.6630406296217378,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,out_of_pocket,8410,2257,0.30739933503859,0.028302474920303394,0.2519275035214472,0.3628711665557328,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,out_of_pocket,14288,2257,0.3545668060218012,0.028774489018862547,0.2981698438712873,0.41096376817231506,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,private,8410,24138,0.5783448789782876,0.05768584660895177,0.4652826972070401,0.6914070607495351,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,private,8410,2257,0.3255777885334165,0.04584575356444149,0.23572176270301237,0.41543381436382065,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,private,14288,2257,0.38276945881071056,0.04231114340180841,0.29984114159845654,0.4656977760229646,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,total_exp,8410,24138,0.7089817618016341,0.040685781309803,0.6292390957515474,0.7887244278517208,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,total_exp,8410,2257,0.4219942218956956,0.042741633696115784,0.33822215921090504,0.5057662845804861,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,total_exp,14288,2257,0.48531502749206706,0.04437598381598568,0.39833969743420283,0.5722903575499313,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,any_public,8410,24138,1.0682086992364668,0.04065788254051935,0.988520713769389,1.1478966847035446,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,any_public,8410,2257,1.1891073358818989,0.09321819277587366,1.0064030353372746,1.3718116364265232,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,any_public,14288,2257,1.227532731569502,0.09110529594096062,1.048969632724356,1.4060958304146478,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,medicaid_ever,8410,24138,1.1130917339371516,0.06354855499738835,0.9885388548727075,1.2376446130015957,False
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,medicaid_ever,8410,2257,1.6267123076187742,0.17392283328447017,1.2858298182920485,1.9675947969454999,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,medicaid_ever,14288,2257,1.7214964486302289,0.1691916906066691,1.3898868285577137,2.053106068702744,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,medicare_ever,8410,24138,0.717584249268622,0.09826411327475136,0.5249901262773451,0.9101783722598988,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,medicare_ever,8410,2257,0.4180059065663254,0.09870287803630944,0.2245518204447094,0.6114599926879414,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,medicare_ever,14288,2257,0.6234499619934919,0.13589026689221087,0.35710993303522287,0.8897899909517609,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/all_donors,uninsured_all_year,8410,24138,2.0979113583624542,0.07069758840290168,1.9593466312989303,2.236476085425978,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,mexican_origin/nh_white,uninsured_all_year,8410,2257,5.249918279182177,0.8857670238635423,3.5138468137164036,6.98598974464795,True
pooled_excl_2020_2021,plain,age_domain,18_64,foreign_born,hispanic/nh_white,uninsured_all_year,14288,2257,4.219702951713909,0.7205381587365598,2.8074741111034474,5.631931792324371,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,public,16868,102322,0.6783270097102622,0.04310069308722744,0.5938512035505819,0.7628028158699425,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,public,16868,49249,0.6716323145053742,0.0488763109553688,0.5758365053356709,0.7674281236750775,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,public,26890,49249,0.8489009781210737,0.06111168405275581,0.7291242783430816,0.9686776778990658,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,public_transport,16868,102322,0.6738827623253042,0.04356147379582514,0.5885038425720016,0.7592616820786068,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,public_transport,16868,49249,0.6663908311922314,0.04921557266052339,0.5699300812990914,0.7628515810853714,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,public_transport,26890,49249,0.8452286404192084,0.061259822843102434,0.7251615939474235,0.9652956868909933,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,medicare,16868,102322,0.43871091843389504,0.06225118862126802,0.3167008307414001,0.56072100612639,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,medicare,16868,49249,0.39143626494970635,0.06037534409919182,0.2731027649610775,0.5097697649383351,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,medicare,26890,49249,0.48630634493500874,0.05358102351358228,0.3812894685935937,0.5913232212764238,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,medicaid,16868,102322,0.8478667910511767,0.06776860338319626,0.7150427691375327,0.9806908129648206,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,medicaid,16868,49249,0.9117680576644337,0.0869273637136227,0.7413935555147193,1.082142559814148,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,medicaid,26890,49249,1.1901940079129458,0.11619717327517964,0.9624517331882336,1.417936282637658,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,medicaid_reported,16868,102322,0.8408838452844902,0.0689818938986078,0.7056818176578556,0.9760858729111248,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,medicaid_reported,16868,49249,0.9025706931971831,0.08806483925722923,0.7299667799487047,1.0751746064456615,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,medicaid_reported,26890,49249,1.184876206475762,0.1170103637652537,0.9555401076779343,1.41421230527359,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,other_public,16868,102322,0.60325312031207,0.08427502044431347,0.43807711544483885,0.7684291251793012,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,other_public,16868,49249,0.5739134339610954,0.0877529193338042,0.40192087252859054,0.7459059953936003,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,other_public,26890,49249,0.6172355905380664,0.07898765736608952,0.46242262687734104,0.7720485541987918,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,va,16868,102322,0.5138259561029943,0.1298263863891597,0.25937091453726024,0.7682809976687284,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,va,16868,49249,0.4664217527105329,0.1283330330252463,0.2148936299542608,0.717949875466805,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,va,26890,49249,0.47067214747351394,0.09515809813113023,0.2841657022991705,0.6571785926478574,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,tricare,16868,102322,0.3565489169718575,0.08936191286937178,0.18140278615828243,0.5316950477854325,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,tricare,16868,49249,0.31201544679789045,0.08904375218254908,0.13749289947178442,0.48653799412399645,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,tricare,26890,49249,0.45731712858478835,0.13238272245106739,0.19785176040533425,0.7167824967642424,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,ofd_stl,16868,102322,1.1430645632414222,0.20172705436804014,0.7476868019727102,1.5384423245101342,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,ofd_stl,16868,49249,1.411811337905082,0.2996698137340315,0.8244692957325539,1.9991533800776102,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,ofd_stl,26890,49249,1.3899705435787613,0.24373126115631447,0.9122660498058587,1.8676750373516637,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,opu,16868,102322,1.6801338882563386,0.521650562368832,0.6577175734983627,2.7025502030143143,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,opu,16868,49249,2.325065184936635,1.0527130442327055,0.2617855321850113,4.388344837688258,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,opu,26890,49249,2.007344782065421,0.825414907050522,0.38956129194392175,3.6251282721869202,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,out_of_pocket,16868,102322,0.5046924982551964,0.024296546208697953,0.4570721427374352,0.5523128537729576,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,out_of_pocket,16868,49249,0.39861315124098035,0.021737030390624263,0.35600935454450416,0.4412169479374565,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,out_of_pocket,26890,49249,0.429672227275409,0.016995103948221974,0.39636243562337947,0.4629820189274385,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,private,16868,102322,0.4760916014237385,0.0322055563022368,0.4129698709692774,0.5392133318781996,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,private,16868,49249,0.3786955277279214,0.02768924506519738,0.32442560464103115,0.4329654508148117,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,private,26890,49249,0.4038175109434364,0.021074822958205643,0.36251161696479545,0.4451234049220773,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,total_exp,16868,102322,0.5430911223656302,0.023614107097164196,0.49680832292811666,0.5893739218031436,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,total_exp,16868,49249,0.4569605364443805,0.021986279811373844,0.41386821986006767,0.5000528530286933,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,total_exp,26890,49249,0.5168365297022068,0.020699245173268935,0.47626675465543516,0.5574063047489785,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,any_public,16868,102322,0.9909144511979643,0.03679607269312201,0.9187954739469274,1.063033428449001,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,any_public,16868,49249,1.0549302277096397,0.04568242919199869,0.9653943117670211,1.1444661436522583,False
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,any_public,26890,49249,1.076289326871494,0.03416728170427858,1.0093226852814736,1.1432559684615142,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,medicaid_ever,16868,102322,1.3409515490218384,0.07001809871624542,1.2037185972720272,1.4781845007716496,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,medicaid_ever,16868,49249,1.7339010342124763,0.10997395522485351,1.518356042734343,1.9494460256906097,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,medicaid_ever,26890,49249,1.7204861441665027,0.0783846882690577,1.5668549782197503,1.874117310113255,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,medicare_ever,16868,102322,0.44773750090149894,0.03983850054743994,0.36965547463043746,0.5258195271725604,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,medicare_ever,16868,49249,0.40876719480745527,0.03935302309492115,0.33163668685863684,0.4858977027562737,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,medicare_ever,26890,49249,0.5308340680673496,0.03845701777889942,0.4554596982678901,0.606208437866809,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/all_donors,uninsured_all_year,16868,102322,2.6829032506015333,0.08813093779582112,2.510169786597984,2.8556367146050827,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,mexican_origin/nh_white,uninsured_all_year,16868,49249,4.3387115242251895,0.2452845016379376,3.857962735048976,4.819460313401403,True
pooled_excl_2020_2021,plain,age_domain,18_64,both,hispanic/nh_white,uninsured_all_year,26890,49249,3.7505166836697925,0.1977424669021905,3.3629485703273954,4.13808479701219,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,public,9394,39521,1.4301726639895784,0.3154259498161394,0.8119491625606067,2.0483961654185503,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,public,9394,15254,1.7923379827720711,0.5321181818960496,0.7494055107368804,2.8352704548072616,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,public,13605,15254,1.7844545830520049,0.3776690123980175,1.0442369206750794,2.5246722454289303,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,public_transport,9394,39521,1.4303689792109673,0.31550812890939056,0.8119844097189411,2.0487535487029933,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,public_transport,9394,15254,1.7923580159422312,0.5322151163323682,0.7492355559029944,2.835480475981468,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,public_transport,13605,15254,1.7839355783408442,0.37772568504178267,1.0436068396232303,2.524264317058458,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,medicare,9394,39521,0.45687104261211176,0.1449083924007406,0.1728558124490625,0.7408862727751611,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,medicare,9394,15254,0.4074010057716921,0.1509469765745968,0.11155036811027114,0.7032516434331131,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,medicare,13605,15254,0.4577032010176951,0.15293139899834238,0.15796316687561918,0.7574432351597711,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,medicaid,9394,39521,1.481452272886951,0.3418540109045558,0.8114307235434588,2.151473822230443,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,medicaid,9394,15254,1.889303367840291,0.5938108859083898,0.7254554178320238,3.0531513178485583,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,medicaid,13605,15254,1.835679313241431,0.4184211572575774,1.0155889146470092,2.6557697118358528,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,medicaid_reported,9394,39521,1.4816837321363614,0.34194987101007585,0.8114743004384957,2.1518931638342274,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,medicaid_reported,9394,15254,1.889343514475469,0.5939303066758428,0.725261504063988,3.05342552488695,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,medicaid_reported,13605,15254,1.8351099947790794,0.4184910052960737,1.014882696544814,2.655337293013345,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,other_public,9394,39521,0.9309956705417911,0.30531682210811495,0.3325856953356633,1.5294056457479188,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,other_public,9394,15254,1.0040116895206108,0.39929133525778615,0.22141505307644171,1.7866083259647798,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,other_public,13605,15254,1.4278258983506436,0.4468736760802867,0.5519695875942634,2.3036822091070235,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,va,9394,39521,0.9540581746414399,0.5849658316488441,-0.19245378757681497,2.100570136859695,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,va,9394,15254,1.1833491324402765,0.9200224523348374,-0.6198617391042234,2.9865600039847764,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,va,13605,15254,1.7953498043466787,0.9432823723110257,-0.05344967263443401,3.6441492813277914,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,tricare,9394,39521,0.9059190023873281,0.42053941854481414,0.08167688796007677,1.7301611168145796,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,tricare,9394,15254,0.809081329455359,0.44823612121857287,-0.06944532470297371,1.6876079836136917,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,tricare,13605,15254,1.3296687932689963,0.5460865538472953,0.25935881528670457,2.399978771251288,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,ofd_stl,9394,39521,0.973775031846872,0.40696683344353246,0.17613469539523752,1.7714153682985065,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,ofd_stl,9394,15254,1.6558654637442736,0.8295329333569512,0.03001079037478438,3.281720137113763,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,ofd_stl,13605,15254,1.6816119290439684,0.6557649022224081,0.3963363383626184,2.9668875197253186,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,opu,9394,39521,0.7551152035370735,0.3309234319799963,0.10651719521589043,1.4037132118582565,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,opu,9394,15254,1.6707063135657718,1.203636718754123,-0.6883783056622754,4.029790932793819,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,opu,13605,15254,4.935598852242988,3.6578756292761483,-2.2337056410650495,12.104903345551026,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,out_of_pocket,9394,39521,0.4736298399078587,0.04109108212381993,0.39309279885939397,0.5541668809563234,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,out_of_pocket,9394,15254,0.33500315506269135,0.03398836431590803,0.26838718511008525,0.40161912501529745,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,out_of_pocket,13605,15254,0.4053593745474696,0.03619674642146765,0.33441505520386394,0.4763036938910753,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,private,9394,39521,0.4678915724276512,0.046031333087322795,0.3776718174161316,0.5581113274391708,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,private,9394,15254,0.3448225982509445,0.04015654771453455,0.2661172109869926,0.42352798551489645,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,private,13605,15254,0.4389463980220761,0.044160520637523945,0.35239336803399135,0.5254994280101608,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,total_exp,9394,39521,0.8151059866877644,0.12949214148892194,0.5613060530885124,1.0689059202870164,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,total_exp,9394,15254,0.6997369942049906,0.12998186917414042,0.4449772119804783,0.9544967764295029,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,total_exp,13605,15254,0.7632186997212195,0.09514276551415611,0.576742305923934,0.9496950935185049,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,any_public,9394,39521,1.3800752031863235,0.03240636049763141,1.3165599037409443,1.4435905026317026,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,any_public,9394,15254,1.8449897843090048,0.07444881601354744,1.699072786230803,1.9909067823872066,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,any_public,13605,15254,1.7901540714432354,0.0669955254662351,1.6588452544040786,1.921462888482392,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,medicaid_ever,9394,39521,1.5165026775835724,0.03441521858902978,1.4490500886290005,1.5839552665381442,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,medicaid_ever,9394,15254,2.2595285879691493,0.09535801671734054,2.0726303095659935,2.446426866372305,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,medicaid_ever,13605,15254,2.132553793857961,0.08453673372837052,1.9668648403797022,2.2982427473362197,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,medicare_ever,9394,39521,1.1157749919551445,0.30540692623592963,0.5171884159036415,1.7143615680066475,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,medicare_ever,9394,15254,2.0454597189542048,0.7920519284524296,0.4930664653019472,3.5978529726064625,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,hispanic/nh_white,medicare_ever,13605,15254,2.1166709705001217,0.7769329649581957,0.593910340780138,3.6394316002201053,False
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/all_donors,uninsured_all_year,9394,39521,1.6886774223471674,0.18405826398638095,1.327929853876895,2.04942499081744,True
pooled_excl_2020_2021,plain,age_domain,under18,us_born,mexican_origin/nh_white,uninsured_all_year,9394,15254,1.9533311637374395,0.34026577419449694,1.2864225011445871,2.620239826330292,True
