year,group,lowed,sex,measure,rate,se,n,pop
2021,mex_nb,some_college_plus,women,moved_interstate,0.02098819563161315,0.001267956349369316,24595,2932982.0
2021,mex_nb,some_college_plus,women,moved_within_state,0.1193219051463664,0.002449975505187874,24595,2932982.0
2021,mex_nb_minus_oth_nb,all,all,long_distance,-0.0084126316426388,0.0007081263338933917,0,
2021,mex_nb_minus_oth_nb,all,all,moved_abroad,0.0010919519584799925,0.000260639702574038,0,
2021,mex_nb_minus_oth_nb,all,all,moved_any,-0.0015693169928760187,0.0015121385281184991,0,
2021,mex_nb_minus_oth_nb,all,all,moved_interstate,-0.00950458360111879,0.000630574769158384,0,
2021,mex_nb_minus_oth_nb,all,all,moved_within_state,0.0069493382286024835,0.0014985130585507484,0,
2021,mex_nb_minus_oth_nb,hs_or_less,all,long_distance,-0.0054608082736304735,0.0008079407430903545,0,
2021,mex_nb_minus_oth_nb,hs_or_less,all,moved_abroad,0.0014343695757415458,0.00036493890165108066,0,
2021,mex_nb_minus_oth_nb,hs_or_less,all,moved_any,-0.004303370444926832,0.0022200315004790917,0,
2021,mex_nb_minus_oth_nb,hs_or_less,all,moved_interstate,-0.006895177849372023,0.0007277206878046331,0,
2021,mex_nb_minus_oth_nb,hs_or_less,all,moved_within_state,0.0012141866148391994,0.0021250074393198157,0,
2021,mex_nb_minus_oth_nb,hs_or_less,men,long_distance,-0.00486527423698762,0.0010881918437656577,0,
2021,mex_nb_minus_oth_nb,hs_or_less,men,moved_abroad,0.001325742528989725,0.0004980568343634301,0,
2021,mex_nb_minus_oth_nb,hs_or_less,men,moved_any,-0.004159967074966284,0.0029749827149948816,0,
2021,mex_nb_minus_oth_nb,hs_or_less,men,moved_interstate,-0.006191016765977343,0.000912437809215847,0,
2021,mex_nb_minus_oth_nb,hs_or_less,men,moved_within_state,0.0008813689869798663,0.0027328630818904413,0,
2021,mex_nb_minus_oth_nb,hs_or_less,women,long_distance,-0.006211506903595759,0.0013657439075150603,0,
2021,mex_nb_minus_oth_nb,hs_or_less,women,moved_abroad,0.0015729856597462423,0.0005092948687474487,0,
2021,mex_nb_minus_oth_nb,hs_or_less,women,moved_any,-0.0045081357294536745,0.003201257678805159,0,
2021,mex_nb_minus_oth_nb,hs_or_less,women,moved_interstate,-0.007784492563342004,0.001259473085843696,0,
2021,mex_nb_minus_oth_nb,hs_or_less,women,moved_within_state,0.0016090189963954005,0.003053198063191404,0,
2021,mex_nb_minus_oth_nb,some_college_plus,all,long_distance,-0.007885714376793269,0.0009983833526587293,0,
2021,mex_nb_minus_oth_nb,some_college_plus,all,moved_abroad,0.0008111705661147921,0.00035842055077325223,0,
2021,mex_nb_minus_oth_nb,some_college_plus,all,moved_any,0.005678873373508392,0.0019126087212353686,0,
2021,mex_nb_minus_oth_nb,some_college_plus,all,moved_interstate,-0.00869688494290806,0.0009069303019258942,0,
2021,mex_nb_minus_oth_nb,some_college_plus,all,moved_within_state,0.013722846814214651,0.0018832104204988924,0,
2021,mex_nb_minus_oth_nb,some_college_plus,men,long_distance,-0.009026852637629687,0.0013641514725533893,0,
2021,mex_nb_minus_oth_nb,some_college_plus,men,moved_abroad,0.0003975224109904582,0.00040014133943703085,0,
2021,mex_nb_minus_oth_nb,some_college_plus,men,moved_any,0.005666573638033329,0.0027604540156325,0,
2021,mex_nb_minus_oth_nb,some_college_plus,men,moved_interstate,-0.009424375048620148,0.0013092089125132406,0,
2021,mex_nb_minus_oth_nb,some_college_plus,men,moved_within_state,0.014868812010874075,0.0025693031868270996,0,
2021,mex_nb_minus_oth_nb,some_college_plus,women,long_distance,-0.00686583653416559,0.0014524576272415255,0,
2021,mex_nb_minus_oth_nb,some_college_plus,women,moved_abroad,0.0011729522630778116,0.000568047910484447,0,
2021,mex_nb_minus_oth_nb,some_college_plus,women,moved_any,0.0057170197006019274,0.0026346249336869575,0,
2021,mex_nb_minus_oth_nb,some_college_plus,women,moved_interstate,-0.008038788797243401,0.0013014439627600858,0,
2021,mex_nb_minus_oth_nb,some_college_plus,women,moved_within_state,0.012726991492608461,0.002546770995465752,0,
2021,oth_fb,all,all,long_distance,0.04037166550053034,0.0007443756717810559,199686,23113364.0
2021,oth_fb,all,all,moved_abroad,0.01689671827952002,0.0005309642891510995,199686,23113364.0
2021,oth_fb,all,all,moved_any,0.14090380785765327,0.0013657749069353464,199686,23113364.0
2021,oth_fb,all,all,moved_interstate,0.02347494722101032,0.0004893878889297534,199686,23113364.0
2021,oth_fb,all,all,moved_within_state,0.10048251738691089,0.0011083607588504702,199686,23113364.0
2021,oth_fb,hs_or_less,all,long_distance,0.030272553811397304,0.0010563659409890968,67868,8638551.0
2021,oth_fb,hs_or_less,all,moved_abroad,0.01576630154756278,0.0008826792282785155,67868,8638551.0
2021,oth_fb,hs_or_less,all,moved_any,0.11903801922336281,0.002072273676947575,67868,8638551.0
2021,oth_fb,hs_or_less,all,moved_interstate,0.014506252263834524,0.0007664510512562975,67868,8638551.0
2021,oth_fb,hs_or_less,all,moved_within_state,0.08869925060348663,0.0017635386474538603,67868,8638551.0
2021,oth_fb,hs_or_less,men,long_distance,0.029273154906132873,0.0012515374461113235,32603,4335064.0
2021,oth_fb,hs_or_less,men,moved_abroad,0.015592388024721203,0.0011897003205137973,32603,4335064.0
2021,oth_fb,hs_or_less,men,moved_any,0.12170339353698123,0.002641783362254275,32603,4335064.0
2021,oth_fb,hs_or_less,men,moved_interstate,0.01368076688141167,0.0009077032801043818,32603,4335064.0
2021,oth_fb,hs_or_less,men,moved_within_state,0.09238479524177728,0.0023479191911551177,32603,4335064.0
2021,oth_fb,hs_or_less,women,long_distance,0.03127928584424677,0.0013207606000466086,35265,4303487.0
2021,oth_fb,hs_or_less,women,moved_abroad,0.015941491167511368,0.000905642008513758,35265,4303487.0
2021,oth_fb,hs_or_less,women,moved_any,0.11635308762405928,0.002160967529218798,35265,4303487.0
2021,oth_fb,hs_or_less,women,moved_interstate,0.0153377946767354,0.0009134796032496756,35265,4303487.0
2021,oth_fb,hs_or_less,women,moved_within_state,0.08498666314084369,0.0018011824199265975,35265,4303487.0
2021,oth_fb,some_college_plus,all,long_distance,0.0463988032176996,0.000886951539412619,131818,14474813.0
2021,oth_fb,some_college_plus,all,moved_abroad,0.01757134962641659,0.00060559215383307,131818,14474813.0
2021,oth_fb,some_college_plus,all,moved_any,0.15395328423241114,0.0016445098843798564,131818,14474813.0
2021,oth_fb,some_college_plus,all,moved_interstate,0.02882745359128301,0.0006333347996289767,131818,14474813.0
2021,oth_fb,some_college_plus,all,moved_within_state,0.10751475684003656,0.0013563839919965945,131818,14474813.0
2021,oth_fb,some_college_plus,men,long_distance,0.04667157349127808,0.0011032300236867383,60972,6908745.0
2021,oth_fb,some_college_plus,men,moved_abroad,0.01626518275026796,0.0007505171975450491,60972,6908745.0
2021,oth_fb,some_college_plus,men,moved_any,0.15807284825246842,0.0019742022497915776,60972,6908745.0
2021,oth_fb,some_college_plus,men,moved_interstate,0.030406390741010127,0.0008395954621073417,60972,6908745.0
2021,oth_fb,some_college_plus,men,moved_within_state,0.11136219385720561,0.0017353115017356639,60972,6908745.0
2021,oth_fb,some_college_plus,women,long_distance,0.04614973061304762,0.001073065699436233,70846,7566068.0
2021,oth_fb,some_college_plus,women,moved_abroad,0.01876403965705833,0.0006940954776807827,70846,7566068.0
2021,oth_fb,some_college_plus,women,moved_any,0.15019161868489683,0.001869074528939651,70846,7566068.0
2021,oth_fb,some_college_plus,women,moved_interstate,0.027385690955989292,0.000755606712584297,70846,7566068.0
2021,oth_fb,some_college_plus,women,moved_within_state,0.10400157651239719,0.0015244695234659855,70846,7566068.0
2021,oth_fb_minus_oth_nb,all,all,long_distance,0.01215030961181723,0.0007814144663900165,0,
2021,oth_fb_minus_oth_nb,all,all,moved_abroad,0.015022734311408222,0.0005211099491272026,0,
2021,oth_fb_minus_oth_nb,all,all,moved_any,0.007143018187166478,0.0014408197460948156,0,
2021,oth_fb_minus_oth_nb,all,all,moved_interstate,-0.0028724246995909877,0.0005216852990043996,0,
2021,oth_fb_minus_oth_nb,all,all,moved_within_state,-0.004858698378590362,0.001110373279758442,0,
2021,oth_fb_minus_oth_nb,hs_or_less,all,long_distance,0.009146046556764154,0.0011214596263210506,0,
2021,oth_fb_minus_oth_nb,hs_or_less,all,moved_abroad,0.014027935178991138,0.0008763825268490636,0,
2021,oth_fb_minus_oth_nb,hs_or_less,all,moved_any,-0.00574050499891586,0.002198479258286137,0,
2021,oth_fb_minus_oth_nb,hs_or_less,all,moved_interstate,-0.004881888622226986,0.0008375782512940145,0,
2021,oth_fb_minus_oth_nb,hs_or_less,all,moved_within_state,-0.0147502792530773,0.0018424908979025381,0,
2021,oth_fb_minus_oth_nb,hs_or_less,men,long_distance,0.008001656385558126,0.0013495420453612905,0,
2021,oth_fb_minus_oth_nb,hs_or_less,men,moved_abroad,0.013744543677657664,0.0011953245020398635,0,
2021,oth_fb_minus_oth_nb,hs_or_less,men,moved_any,-0.001175959913312527,0.002852878883510402,0,
2021,oth_fb_minus_oth_nb,hs_or_less,men,moved_interstate,-0.005742887292099538,0.0009997617460010772,0,
2021,oth_fb_minus_oth_nb,hs_or_less,men,moved_within_state,-0.008993104329497237,0.0025296615318223525,0,
2021,oth_fb_minus_oth_nb,hs_or_less,women,long_distance,0.010337783992962205,0.0013859752117014268,0,
2021,oth_fb_minus_oth_nb,hs_or_less,women,moved_abroad,0.014342816093012849,0.0008890865855419622,0,
2021,oth_fb_minus_oth_nb,hs_or_less,women,moved_any,-0.01084873328727963,0.0022594948379511893,0,
2021,oth_fb_minus_oth_nb,hs_or_less,women,moved_interstate,-0.004005032100050645,0.0010057646973218556,0,
2021,oth_fb_minus_oth_nb,hs_or_less,women,moved_within_state,-0.021106217637792385,0.0018573018265711442,0,
2021,oth_fb_minus_oth_nb,some_college_plus,all,long_distance,0.014490939803917496,0.0008945739949648228,0,
2021,oth_fb_minus_oth_nb,some_college_plus,all,moved_abroad,0.015626898291483875,0.0006001533678873167,0,
2021,oth_fb_minus_oth_nb,some_college_plus,all,moved_any,0.01552527882909982,0.001738902331993943,0,
2021,oth_fb_minus_oth_nb,some_college_plus,all,moved_interstate,-0.0011359584875663756,0.0006645996401773148,0,
2021,oth_fb_minus_oth_nb,some_college_plus,all,moved_within_state,0.0011906146305705606,0.0014381702824842512,0,
2021,oth_fb_minus_oth_nb,some_college_plus,men,long_distance,0.013526531986838168,0.0011069462019322428,0,
2021,oth_fb_minus_oth_nb,some_college_plus,men,moved_abroad,0.01413430671259025,0.0007262576371736691,0,
2021,oth_fb_minus_oth_nb,some_college_plus,men,moved_any,0.018732107948552346,0.0020641820168182216,0,
2021,oth_fb_minus_oth_nb,some_college_plus,men,moved_interstate,-0.0006077747257520819,0.0008982106915340776,0,
2021,oth_fb_minus_oth_nb,some_college_plus,men,moved_within_state,0.005341880792940512,0.0018168914630777037,0,
2021,oth_fb_minus_oth_nb,some_college_plus,women,long_distance,0.015344435875592682,0.0011602744860050695,0,
2021,oth_fb_minus_oth_nb,some_college_plus,women,moved_abroad,0.016985729348459943,0.0007026532416427065,0,
2021,oth_fb_minus_oth_nb,some_college_plus,women,moved_any,0.012577039350796182,0.0020643837825299297,0,
2021,oth_fb_minus_oth_nb,some_college_plus,women,moved_interstate,-0.0016412934728672578,0.0008305181778396643,0,
2021,oth_fb_minus_oth_nb,some_college_plus,women,moved_within_state,-0.0025933371413607437,0.0016282753333750684,0,
2021,oth_nb,all,all,long_distance,0.02822135588871311,0.00020419838439839132,1263658,132934435.0
2021,oth_nb,all,all,moved_abroad,0.001873983968111799,5.700866581795677e-05,1263658,132934435.0
2021,oth_nb,all,all,moved_any,0.1337607896704868,0.0005075572029227831,1263658,132934435.0
2021,oth_nb,all,all,moved_interstate,0.02634737192060131,0.0002069565586826288,1263658,132934435.0
2021,oth_nb,all,all,moved_within_state,0.10534121576550125,0.000452675000966011,1263658,132934435.0
2021,oth_nb,hs_or_less,all,long_distance,0.02112650725463315,0.0002650569860886815,418824,45454745.0
2021,oth_nb,hs_or_less,all,moved_abroad,0.001738366368571642,9.667133440789867e-05,418824,45454745.0
2021,oth_nb,hs_or_less,all,moved_any,0.12477852422227867,0.0008019899029307929,418824,45454745.0
2021,oth_nb,hs_or_less,all,moved_interstate,0.01938814088606151,0.00025827509276129596,418824,45454745.0
2021,oth_nb,hs_or_less,all,moved_within_state,0.10344952985656393,0.0007636383391450231,418824,45454745.0
2021,oth_nb,hs_or_less,men,long_distance,0.021271498520574746,0.0003525602986873947,232909,25483207.0
2021,oth_nb,hs_or_less,men,moved_abroad,0.0018478443470635387,0.00012214792635979196,232909,25483207.0
2021,oth_nb,hs_or_less,men,moved_any,0.12287935345029376,0.0011163746124400204,232909,25483207.0
2021,oth_nb,hs_or_less,men,moved_interstate,0.019423654173511207,0.0003462552242300118,232909,25483207.0
2021,oth_nb,hs_or_less,men,moved_within_state,0.10137789957127452,0.0010117593926076726,232909,25483207.0
2021,oth_nb,hs_or_less,women,long_distance,0.02094150185128456,0.00039388701567330997,185915,19971538.0
2021,oth_nb,hs_or_less,women,moved_abroad,0.0015986750744985188,0.0001166946460056535,185915,19971538.0
2021,oth_nb,hs_or_less,women,moved_any,0.12720182091133891,0.000970099556007286,185915,19971538.0
2021,oth_nb,hs_or_less,women,moved_interstate,0.019342826776786046,0.00038491411526062123,185915,19971538.0
2021,oth_nb,hs_or_less,women,moved_within_state,0.10609288077863607,0.0008923976597052694,185915,19971538.0
2021,oth_nb,some_college_plus,all,long_distance,0.0319078634137821,0.00028321679489399224,844834,87479690.0
2021,oth_nb,some_college_plus,all,moved_abroad,0.0019444513349327142,7.309515011622466e-05,844834,87479690.0
2021,oth_nb,some_college_plus,all,moved_any,0.13842800540331132,0.0005763614739231989,844834,87479690.0
2021,oth_nb,some_college_plus,all,moved_interstate,0.029963412078849387,0.00029112594812006075,844834,87479690.0
2021,oth_nb,some_college_plus,all,moved_within_state,0.106324142209466,0.0005139401902712877,844834,87479690.0
2021,oth_nb,some_college_plus,men,long_distance,0.033145041504439914,0.0003950111837400383,392444,41223421.0
2021,oth_nb,some_college_plus,men,moved_abroad,0.0021308760376777076,9.21111156646118e-05,392444,41223421.0
2021,oth_nb,some_college_plus,men,moved_any,0.13934074030391608,0.0006695979669739143,392444,41223421.0
2021,oth_nb,some_college_plus,men,moved_interstate,0.03101416546676221,0.00038684366557266973,392444,41223421.0
2021,oth_nb,some_college_plus,men,moved_within_state,0.1060203130642651,0.0006153547934631086,392444,41223421.0
2021,oth_nb,some_college_plus,women,long_distance,0.030805294737454938,0.00034305790103385264,452390,46256269.0
2021,oth_nb,some_college_plus,women,moved_abroad,0.001778310308598387,9.975695797131676e-05,452390,46256269.0
2021,oth_nb,some_college_plus,women,moved_any,0.13761457933410065,0.0007013334667576574,452390,46256269.0
2021,oth_nb,some_college_plus,women,moved_interstate,0.02902698442885655,0.0003528905621559476,452390,46256269.0
2021,oth_nb,some_college_plus,women,moved_within_state,0.10659491365375794,0.0005836661613840744,452390,46256269.0
2022,all,all,all,long_distance,0.03263459775550509,0.00021071460945494143,1665689,176544753.0
2022,all,all,all,moved_abroad,0.006481132860402823,9.889788742872657e-05,1665689,176544753.0
2022,all,all,all,moved_any,0.13076336513948958,0.0004167104247678262,1665689,176544753.0
2022,all,all,all,moved_interstate,0.026153464895102264,0.00018620656937435844,1665689,176544753.0
2022,all,all,all,moved_within_state,0.09801888023259463,0.00042928136051322794,1665689,176544753.0
2022,mex_fb,all,all,long_distance,0.020351344439455018,0.0007189130253231456,66648,8649404.0
2022,mex_fb,all,all,moved_abroad,0.011391536341694757,0.0006105566318318498,66648,8649404.0
2022,mex_fb,all,all,moved_any,0.09224126887817935,0.0018048574512734953,66648,8649404.0
2022,mex_fb,all,all,moved_interstate,0.008959808097760261,0.0005715618228169136,66648,8649404.0
2022,mex_fb,all,all,moved_within_state,0.07180621924932631,0.001586248006842536,66648,8649404.0
2022,mex_fb,hs_or_less,all,long_distance,0.016093282034966787,0.0008085558805101023,50010,6654143.0
2022,mex_fb,hs_or_less,all,moved_abroad,0.00909568670225452,0.0006592344137397817,50010,6654143.0
2022,mex_fb,hs_or_less,all,moved_any,0.08222922170443286,0.0019516023896453945,50010,6654143.0
2022,mex_fb,hs_or_less,all,moved_interstate,0.006997595332712266,0.0005488100652335749,50010,6654143.0
2022,mex_fb,hs_or_less,all,moved_within_state,0.0660271352749708,0.0017601435544565653,50010,6654143.0
2022,mex_fb,hs_or_less,men,long_distance,0.018462804702396467,0.0011746685553753466,26155,3644950.0
2022,mex_fb,hs_or_less,men,moved_abroad,0.011419635385944938,0.0008904983159093034,26155,3644950.0
2022,mex_fb,hs_or_less,men,moved_any,0.08923716374710215,0.0026705513512033665,26155,3644950.0
2022,mex_fb,hs_or_less,men,moved_interstate,0.007043169316451529,0.0007428100202616285,26155,3644950.0
2022,mex_fb,hs_or_less,men,moved_within_state,0.07065529019602464,0.002414825429097282,26155,3644950.0
2022,mex_fb,hs_or_less,women,long_distance,0.013223146537958847,0.0008470156399467445,23855,3009193.0
2022,mex_fb,hs_or_less,women,moved_abroad,0.0062807536771486575,0.0007086190468262822,23855,3009193.0
2022,mex_fb,hs_or_less,women,moved_any,0.07374070057985646,0.002020203490197925,23855,3009193.0
2022,mex_fb,hs_or_less,women,moved_interstate,0.006942392860810191,0.0006375632801529251,23855,3009193.0
2022,mex_fb,hs_or_less,women,moved_within_state,0.06042118268917946,0.001812572204754056,23855,3009193.0
2022,mex_fb,some_college_plus,all,long_distance,0.034551870657523,0.0018804007085565474,16638,1995261.0
2022,mex_fb,some_college_plus,all,moved_abroad,0.019048134554827664,0.0012270282772378514,16638,1995261.0
2022,mex_fb,some_college_plus,all,moved_any,0.1256311830883278,0.003696528968954602,16638,1995261.0
2022,mex_fb,some_college_plus,all,moved_interstate,0.015503736102695337,0.0016097347122936546,16638,1995261.0
2022,mex_fb,some_college_plus,all,moved_within_state,0.09107931243080479,0.003198837241216591,16638,1995261.0
2022,mex_fb,some_college_plus,men,long_distance,0.035776167906369526,0.002766969022632042,7637,959773.0
2022,mex_fb,some_college_plus,men,moved_abroad,0.01915869690020453,0.001854144101224343,7637,959773.0
2022,mex_fb,some_college_plus,men,moved_any,0.12741762896018122,0.004554080577529503,7637,959773.0
2022,mex_fb,some_college_plus,men,moved_interstate,0.016617471006165,0.0022302802730809236,7637,959773.0
2022,mex_fb,some_college_plus,men,moved_within_state,0.09164146105381168,0.0036408586289191774,7637,959773.0
2022,mex_fb,some_college_plus,women,long_distance,0.033417094162365955,0.002575117200845823,9001,1035488.0
2022,mex_fb,some_college_plus,women,moved_abroad,0.0189456565406842,0.001694689531693475,9001,1035488.0
2022,mex_fb,some_college_plus,women,moved_any,0.12397536234123428,0.0053594442225289194,9001,1035488.0
2022,mex_fb,some_college_plus,women,moved_interstate,0.014471437621681758,0.0017962458840393356,9001,1035488.0
2022,mex_fb,some_college_plus,women,moved_within_state,0.09055826817886832,0.005094655043472278,9001,1035488.0
2022,mex_fb_minus_oth_nb,all,all,long_distance,-0.009899492474573762,0.0007605278291844464,0,
2022,mex_fb_minus_oth_nb,all,all,moved_abroad,0.009193316178398594,0.0006116926096758941,0,
2022,mex_fb_minus_oth_nb,all,all,moved_any,-0.037386622104337464,0.0018928236437163776,0,
2022,mex_fb_minus_oth_nb,all,all,moved_interstate,-0.019092808652972356,0.0005847827434061748,0,
2022,mex_fb_minus_oth_nb,all,all,moved_within_state,-0.027456329919887862,0.0016424732998020929,0,
2022,mex_fb_minus_oth_nb,hs_or_less,all,long_distance,-0.0062997412693107865,0.0008766877572800136,0,
2022,mex_fb_minus_oth_nb,hs_or_less,all,moved_abroad,0.006950613437669688,0.0006613458348016907,0,
2022,mex_fb_minus_oth_nb,hs_or_less,all,moved_any,-0.03920582353745239,0.0020440432897257284,0,
2022,mex_fb_minus_oth_nb,hs_or_less,all,moved_interstate,-0.013250354706980473,0.0006121178798695065,0,
2022,mex_fb_minus_oth_nb,hs_or_less,all,moved_within_state,-0.03289786566458136,0.0019157631605472487,0,
2022,mex_fb_minus_oth_nb,hs_or_less,men,long_distance,-0.003802163303773167,0.001285995287424483,0,
2022,mex_fb_minus_oth_nb,hs_or_less,men,moved_abroad,0.009169626741305469,0.0008983692620490526,0,
2022,mex_fb_minus_oth_nb,hs_or_less,men,moved_any,-0.02901992885466967,0.002792081220483804,0,
2022,mex_fb_minus_oth_nb,hs_or_less,men,moved_interstate,-0.012971790045078636,0.0008409214581404047,0,
2022,mex_fb_minus_oth_nb,hs_or_less,men,moved_within_state,-0.0252232135117971,0.002490031524239212,0,
2022,mex_fb_minus_oth_nb,hs_or_less,women,long_distance,-0.009336419705038458,0.0009761603543149955,0,
2022,mex_fb_minus_oth_nb,hs_or_less,women,moved_abroad,0.004272154629782393,0.0007312342918809417,0,
2022,mex_fb_minus_oth_nb,hs_or_less,women,moved_any,-0.0518274463736855,0.002216031404766046,0,
2022,mex_fb_minus_oth_nb,hs_or_less,women,moved_interstate,-0.013608574334820852,0.0007892052884258028,0,
2022,mex_fb_minus_oth_nb,hs_or_less,women,moved_within_state,-0.04246595499340893,0.0020991816908180624,0,
2022,mex_fb_minus_oth_nb,some_college_plus,all,long_distance,0.0002894584628481897,0.0019017519856789386,0,
2022,mex_fb_minus_oth_nb,some_college_plus,all,moved_abroad,0.016822781807876327,0.0012318193119015017,0,
2022,mex_fb_minus_oth_nb,some_college_plus,all,moved_any,-0.008179323960632534,0.003746348434332318,0,
2022,mex_fb_minus_oth_nb,some_college_plus,all,moved_interstate,-0.016533323345028134,0.001588289489750968,0,
2022,mex_fb_minus_oth_nb,some_college_plus,all,moved_within_state,-0.008355562044326234,0.0031972811599742016,0,
2022,mex_fb_minus_oth_nb,some_college_plus,men,long_distance,-0.00021978330088871095,0.0028227405883746257,0,
2022,mex_fb_minus_oth_nb,some_college_plus,men,moved_abroad,0.016657011244243878,0.0018569495291236688,0,
2022,mex_fb_minus_oth_nb,some_college_plus,men,moved_any,-0.00810553156722632,0.004604767444942806,0,
2022,mex_fb_minus_oth_nb,some_college_plus,men,moved_interstate,-0.016876794545132585,0.0022628845369608744,0,
2022,mex_fb_minus_oth_nb,some_college_plus,men,moved_within_state,-0.007797121179887276,0.003686916163471457,0,
2022,mex_fb_minus_oth_nb,some_college_plus,women,long_distance,0.0007120902884873437,0.0025839950432531775,0,
2022,mex_fb_minus_oth_nb,some_college_plus,women,moved_abroad,0.01696856078055404,0.0017031772756289211,0,
2022,mex_fb_minus_oth_nb,some_college_plus,women,moved_any,-0.008296499913110614,0.0054408898236060045,0,
2022,mex_fb_minus_oth_nb,some_college_plus,women,moved_interstate,-0.016256470492066695,0.0017677558191240988,0,
2022,mex_fb_minus_oth_nb,some_college_plus,women,moved_within_state,-0.008873275252655771,0.005119850075810437,0,
2022,mex_nb,all,all,long_distance,0.02152272795507134,0.0007292921452475537,92002,11391214.0
2022,mex_nb,all,all,moved_abroad,0.0035417647320118823,0.00025444141949231317,92002,11391214.0
2022,mex_nb,all,all,moved_any,0.13150336741983779,0.0016794041625158528,92002,11391214.0
2022,mex_nb,all,all,moved_interstate,0.017980963223059455,0.00067589566949867,92002,11391214.0
2022,mex_nb,all,all,moved_within_state,0.10992410466522708,0.001561260455226876,92002,11391214.0
2022,mex_nb,hs_or_less,all,long_distance,0.01794854911830191,0.0009199870117947847,44529,5740854.0
2022,mex_nb,hs_or_less,all,moved_abroad,0.004332979030645963,0.000405129763094956,44529,5740854.0
2022,mex_nb,hs_or_less,all,moved_any,0.12250337667531695,0.0023167979031156736,44529,5740854.0
2022,mex_nb,hs_or_less,all,moved_interstate,0.013615570087655947,0.0008549626694668476,44529,5740854.0
2022,mex_nb,hs_or_less,all,moved_within_state,0.10453357636337729,0.0020981076390903875,44529,5740854.0
2022,mex_nb,hs_or_less,men,long_distance,0.019089338690433194,0.001156869967980271,24193,3211688.0
2022,mex_nb,hs_or_less,men,moved_abroad,0.004490473545375516,0.0005286552802155456,24193,3211688.0
2022,mex_nb,hs_or_less,men,moved_any,0.12289425373822115,0.0027737537135797915,24193,3211688.0
2022,mex_nb,hs_or_less,men,moved_interstate,0.014598865145057677,0.0010730944333437382,24193,3211688.0
2022,mex_nb,hs_or_less,men,moved_within_state,0.10380491504778795,0.0025181780877328815,24193,3211688.0
2022,mex_nb,hs_or_less,women,long_distance,0.01649990550244626,0.0010739375765136197,20336,2529166.0
2022,mex_nb,hs_or_less,women,moved_abroad,0.004132982967507866,0.000546060823219568,20336,2529166.0
2022,mex_nb,hs_or_less,women,moved_any,0.12200701733298645,0.0030900060291035977,20336,2529166.0
2022,mex_nb,hs_or_less,women,moved_interstate,0.012366922534938395,0.0009369728192373695,20336,2529166.0
2022,mex_nb,hs_or_less,women,moved_within_state,0.10545887458553531,0.0029587544966381656,20336,2529166.0
2022,mex_nb,some_college_plus,all,long_distance,0.025154149470122258,0.0009646760764932916,47473,5650360.0
2022,mex_nb,some_college_plus,all,moved_abroad,0.0027378786484400994,0.0002917866962669185,47473,5650360.0
2022,mex_nb,some_college_plus,all,moved_any,0.14064749856646303,0.0020956004734881766,47473,5650360.0
2022,mex_nb,some_college_plus,all,moved_interstate,0.02241627082168216,0.0009689800515587065,47473,5650360.0
2022,mex_nb,some_college_plus,all,moved_within_state,0.11540096560219172,0.001941934063986043,47473,5650360.0
2022,mex_nb,some_college_plus,men,long_distance,0.02718453638836605,0.0015481994033389218,21483,2649006.0
2022,mex_nb,some_college_plus,men,moved_abroad,0.0030634132199021066,0.00041788606405955076,21483,2649006.0
2022,mex_nb,some_college_plus,men,moved_any,0.14220843591898244,0.003171463061269537,21483,2649006.0
2022,mex_nb,some_college_plus,men,moved_interstate,0.024121123168463945,0.0015748950112178244,21483,2649006.0
2022,mex_nb,some_college_plus,men,moved_within_state,0.11502389953061638,0.002754373069179506,21483,2649006.0
2022,mex_nb,some_college_plus,women,long_distance,0.02336212256201701,0.0011625279868238997,25990,3001354.0
2022,mex_nb,some_college_plus,women,moved_abroad,0.0024505606469613383,0.0003808506922900296,25990,3001354.0
2022,mex_nb,some_college_plus,women,moved_any,0.13926980955928558,0.0026706153752474138,25990,3001354.0
2022,mex_nb,some_college_plus,women,moved_interstate,0.020911561915055672,0.0011824861132590095,25990,3001354.0
2022,mex_nb,some_college_plus,women,moved_within_state,0.11573376549384044,0.002430221872213184,25990,3001354.0
2022,mex_nb_minus_oth_nb,all,all,long_distance,-0.00872810895895744,0.00073498958238922,0,
2022,mex_nb_minus_oth_nb,all,all,moved_abroad,0.0013435445687157207,0.00026217252647898895,0,
2022,mex_nb_minus_oth_nb,all,all,moved_any,0.001875476437320972,0.0017850802692539413,0,
2022,mex_nb_minus_oth_nb,all,all,moved_interstate,-0.010071653527673162,0.0006954541971625747,0,
2022,mex_nb_minus_oth_nb,all,all,moved_within_state,0.0106615554960129,0.0016172441233838057,0,
2022,mex_nb_minus_oth_nb,hs_or_less,all,long_distance,-0.004444474185975662,0.0009700691850309716,0,
2022,mex_nb_minus_oth_nb,hs_or_less,all,moved_abroad,0.0021879057660611303,0.00041975710797890694,0,
2022,mex_nb_minus_oth_nb,hs_or_less,all,moved_any,0.001068331433431699,0.00246414543850568,0,
2022,mex_nb_minus_oth_nb,hs_or_less,all,moved_interstate,-0.006632379952036792,0.0008966042620142594,0,
2022,mex_nb_minus_oth_nb,hs_or_less,all,moved_within_state,0.005608575423825132,0.002207978246843539,0,
2022,mex_nb_minus_oth_nb,hs_or_less,men,long_distance,-0.0031756293157364397,0.0012359319842915487,0,
2022,mex_nb_minus_oth_nb,hs_or_less,men,moved_abroad,0.0022404649007360467,0.0005496795150459763,0,
