spec,period,sex,metros,beneficiaries,D,L,D_case,L_case,protection_bn,crowding_bn,net_bn,net_bn_se,fiscal_net_bn,fiscal_protection_bn,welfare_rho_1.0_bn,welfare_rho_0.75_bn,welfare_rho_0.5_bn,welfare_rho_0.0_bn,risk_premium_gamma_1_bn,risk_premium_gamma_2_bn,risk_premium_gamma_3_bn
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,7.5,10.0,high,central,-0.07639809879755358,-0.30119663593427853,0.22479853713672493,1.0791234416477442,0.08632263826050238,-0.029336869938260575,0.22479853713672496,0.14949937815315534,0.07420021916958569,-0.07639809879755358,-0.0034877981803162687,-0.006975596360632537,-0.010463394540948806
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives,7.5,8.0,high,high,-0.09549762349694196,-0.3764957949178481,0.28099817142090616,1.3489043020596803,0.10790329782562796,-0.03667108742282572,0.2809981714209062,0.18687422269144416,0.09275027396198211,-0.09549762349694196,-0.004359747725395336,-0.008719495450790671,-0.013079243176186008
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,2.5,12.0,low,low,-0.025798615469854805,-0.09697500003238582,0.07117638456253102,0.3416752886894736,0.027331731672011913,-0.009906668340424247,0.07117638456253102,0.04693263455443456,0.022688884546338106,-0.025798615469854805,-0.0011008159394722385,-0.002201631878944477,-0.003302447818416715
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,2.5,10.0,low,central,-0.030958338563825766,-0.11637000003886298,0.08541166147503722,0.41001034642736833,0.032798078006414294,-0.011888002008509094,0.08541166147503722,0.05631916146532147,0.027226661455605726,-0.030958338563825766,-0.0013209791273666861,-0.0026419582547333722,-0.003962937382100058
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,2.5,8.0,low,high,-0.03869792320478221,-0.14546250004857872,0.10676457684379652,0.5125129330342104,0.04099759750801787,-0.014860002510636367,0.10676457684379652,0.07039895183165183,0.03403332681950716,-0.03869792320478221,-0.0016512239092083577,-0.0033024478184167155,-0.004953671727625073
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,5.0,12.0,central,low,-0.05159723093970961,-0.19395000006477164,0.14235276912506203,0.6833505773789472,0.054663463344023826,-0.019813336680848493,0.14235276912506203,0.09386526910886912,0.04537776909267621,-0.05159723093970961,-0.002201631878944477,-0.004403263757888954,-0.00660489563683343
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,5.0,10.0,central,central,-0.06191667712765153,-0.23274000007772597,0.17082332295007444,0.8200206928547367,0.06559615601282859,-0.02377600401701819,0.17082332295007444,0.11263832293064294,0.05445332291121145,-0.06191667712765153,-0.0026419582547333722,-0.0052839165094667444,-0.007925874764200116
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,5.0,8.0,central,high,-0.07739584640956441,-0.29092500009715744,0.21352915368759304,1.0250258660684208,0.08199519501603574,-0.029720005021272734,0.21352915368759304,0.14079790366330366,0.06806665363901432,-0.07739584640956441,-0.0033024478184167155,-0.006604895636833431,-0.009907343455250146
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,7.5,12.0,high,low,-0.07739584640956441,-0.29092500009715744,0.21352915368759304,1.0250258660684208,0.08199519501603574,-0.029720005021272734,0.21352915368759304,0.14079790366330366,0.06806665363901432,-0.07739584640956441,-0.0033024478184167155,-0.006604895636833431,-0.009907343455250146
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,7.5,10.0,high,central,-0.0928750156914773,-0.34911000011658894,0.25623498442511167,1.230031039282105,0.09839423401924288,-0.03566400602552729,0.25623498442511167,0.16895748439596442,0.08167998436681717,-0.0928750156914773,-0.003962937382100058,-0.007925874764200116,-0.011888812146300174
own_BOOM_OLS_natives,BOOM_2012_2016,men,all_metros,other_natives_and_other_foreign_born,7.5,8.0,high,high,-0.11609376961434661,-0.4363875001457362,0.32029373053138954,1.5375387991026312,0.1229927925240536,-0.044580007531909105,0.32029373053138954,0.2111968554949555,0.10209998045852148,-0.11609376961434661,-0.004953671727625073,-0.009907343455250146,-0.014861015182875217
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,2.5,12.0,low,low,-0.025941987425948904,-0.04684335187451821,0.020901364448569305,0.1003349604768808,0.008026123948250615,-0.00996172317156438,0.02090136444856931,0.009190526479939757,-0.0025203114886897973,-0.025941987425948904,-0.0005429340136063983,-0.0010858680272127965,-0.0016288020408191945
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,2.5,10.0,low,central,-0.031130384911138682,-0.05621202224942185,0.025081637338283166,0.12040195257225696,0.009631348737900737,-0.011954067805877254,0.02508163733828317,0.011028631775927708,-0.0030243737864277566,-0.031130384911138682,-0.0006515208163276779,-0.0013030416326553558,-0.0019545624489830334
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,2.5,8.0,low,high,-0.03891298113892335,-0.07026502781177732,0.031352046672853955,0.1505024407153212,0.012039185922375921,-0.014942584757346567,0.03135204667285396,0.013785789719909635,-0.0037804672330346957,-0.03891298113892335,-0.0008144010204095974,-0.0016288020408191948,-0.0024432030612287917
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,5.0,12.0,central,low,-0.05188397485189781,-0.09368670374903643,0.04180272889713861,0.2006699209537616,0.01605224789650123,-0.01992344634312876,0.04180272889713862,0.018381052959879515,-0.005040622977379595,-0.05188397485189781,-0.0010858680272127965,-0.002171736054425593,-0.003257604081638389
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,5.0,10.0,central,central,-0.062260769822277365,-0.1124240444988437,0.05016327467656633,0.2408039051445139,0.019262697475801473,-0.02390813561175451,0.05016327467656634,0.022057263551855416,-0.006048747572855513,-0.062260769822277365,-0.0013030416326553558,-0.0026060832653107117,-0.003909124897966067
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,5.0,8.0,central,high,-0.0778259622778467,-0.14053005562355464,0.06270409334570791,0.3010048814306424,0.024078371844751843,-0.029885169514693135,0.06270409334570792,0.02757157943981927,-0.0075609344660693915,-0.0778259622778467,-0.0016288020408191948,-0.0032576040816383895,-0.004886406122457583
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,7.5,12.0,high,low,-0.0778259622778467,-0.14053005562355464,0.06270409334570791,0.3010048814306424,0.024078371844751843,-0.029885169514693135,0.06270409334570792,0.02757157943981927,-0.0075609344660693915,-0.0778259622778467,-0.0016288020408191948,-0.0032576040816383895,-0.004886406122457583
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,7.5,10.0,high,central,-0.09339115473341605,-0.16863606674826556,0.0752449120148495,0.3612058577167709,0.02889404621370221,-0.035862203417631765,0.07524491201484951,0.033085895327783124,-0.00907312135928327,-0.09339115473341605,-0.001954562448983034,-0.003909124897966068,-0.005863687346949101
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives,7.5,8.0,high,high,-0.11673894341677006,-0.21079508343533193,0.09405614001856187,0.45150732214596356,0.036117557767127766,-0.0448277542720397,0.09405614001856188,0.0413573691597289,-0.011341401699104088,-0.11673894341677006,-0.002443203061228792,-0.004886406122457584,-0.007329609183686375
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,2.5,12.0,low,low,-0.030956058688286856,-0.05679824737367733,0.025842188685390493,0.12405290509932394,0.00992340045518995,-0.011887126536302153,0.025842188685390472,0.011642626841971144,-0.002556935001448192,-0.030956058688286856,-0.0006397529707269294,-0.0012795059414538589,-0.0019192589121807882
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,2.5,10.0,low,central,-0.03714727042594423,-0.0681578968484128,0.03101062642246859,0.14886348611918873,0.01190808054622794,-0.014264551843562583,0.031010626422468567,0.013971152210365372,-0.0030683220017378304,-0.03714727042594423,-0.0007677035648723153,-0.0015354071297446305,-0.0023031106946169457
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,2.5,8.0,low,high,-0.046434088032430286,-0.08519737106051599,0.03876328302808574,0.18607935764898592,0.014885100682784924,-0.01783068980445323,0.03876328302808571,0.017463940262956716,-0.003835402502172288,-0.046434088032430286,-0.0009596294560903941,-0.0019192589121807882,-0.0028788883682711822
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,5.0,12.0,central,low,-0.06191211737657371,-0.11359649474735466,0.051684377370780986,0.24810581019864789,0.0198468009103799,-0.023774253072604307,0.051684377370780944,0.023285253683942287,-0.005113870002896384,-0.06191211737657371,-0.0012795059414538589,-0.0025590118829077178,-0.0038385178243615765
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,5.0,10.0,central,central,-0.07429454085188845,-0.1363157936968256,0.06202125284493718,0.29772697223837746,0.02381616109245588,-0.028529103687125166,0.06202125284493713,0.027942304420730743,-0.006136644003475661,-0.07429454085188845,-0.0015354071297446305,-0.003070814259489261,-0.004606221389233891
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,5.0,8.0,central,high,-0.09286817606486057,-0.17039474212103198,0.07752656605617148,0.37215871529797184,0.02977020136556985,-0.03566137960890646,0.07752656605617142,0.03492788052591343,-0.007670805004344576,-0.09286817606486057,-0.0019192589121807882,-0.0038385178243615765,-0.0057577767365423645
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,7.5,12.0,high,low,-0.09286817606486057,-0.17039474212103198,0.07752656605617148,0.37215871529797184,0.02977020136556985,-0.03566137960890646,0.07752656605617142,0.03492788052591343,-0.007670805004344576,-0.09286817606486057,-0.0019192589121807882,-0.0038385178243615765,-0.0057577767365423645
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,7.5,10.0,high,central,-0.11144181127783268,-0.2044736905452384,0.09303187926740578,0.44659045835756617,0.03572424163868382,-0.04279365553068775,0.09303187926740569,0.041913456631096115,-0.009204966005213491,-0.11144181127783268,-0.0023031106946169457,-0.004606221389233891,-0.006909332083850837
own_BOOM_OLS_natives,BOOM_2012_2016,men,ck_sample,other_natives_and_other_foreign_born,7.5,8.0,high,high,-0.13930226409729085,-0.25559211318154795,0.11628984908425721,0.5582380729469577,0.04465530204835477,-0.05349206941335968,0.11628984908425713,0.05239182078887014,-0.011506207506516864,-0.13930226409729085,-0.0028788883682711822,-0.0057577767365423645,-0.008636665104813547
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,2.5,12.0,low,low,0.34926302898666073,0.2630575851122959,0.08620544387436493,0.08806884788579336,0.03310289044775614,0.13411700313087774,0.08620544387436489,0.15196984015243886,0.21773423643051285,0.34926302898666073,0.036523519331472826,0.07304703866294565,0.10957055799441846
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,2.5,10.0,low,central,0.4191156347839929,0.315669102134755,0.10344653264923792,0.10568261746295203,0.03972346853730736,0.16094040375705326,0.10344653264923787,0.18236380818292663,0.2612810837166154,0.4191156347839929,0.043828223197767385,0.08765644639553477,0.13148466959330216
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,2.5,8.0,low,high,0.5238945434799911,0.3945863776684438,0.12930816581154742,0.13210327182869003,0.0496543356716342,0.20117550469631656,0.12930816581154733,0.2279547602286583,0.3266013546457692,0.5238945434799911,0.05478527899720923,0.10957055799441846,0.1643558369916277
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,5.0,12.0,central,low,0.6985260579733215,0.5261151702245918,0.17241088774872987,0.17613769577158672,0.06620578089551228,0.2682340062617555,0.17241088774872979,0.3039396803048777,0.4354684728610257,0.6985260579733215,0.07304703866294565,0.1460940773258913,0.21914111598883693
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,5.0,10.0,central,central,0.8382312695679858,0.63133820426951,0.20689306529847584,0.21136523492590406,0.07944693707461473,0.3218808075141065,0.20689306529847573,0.36472761636585327,0.5225621674332308,0.8382312695679858,0.08765644639553477,0.17531289279106954,0.2629693391866043
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,5.0,8.0,central,high,1.0477890869599822,0.7891727553368876,0.25861633162309483,0.26420654365738006,0.0993086713432684,0.40235100939263313,0.25861633162309466,0.4559095204573166,0.6532027092915385,1.0477890869599822,0.10957055799441846,0.21914111598883693,0.3287116739832554
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,7.5,12.0,high,low,1.0477890869599822,0.7891727553368876,0.25861633162309483,0.26420654365738006,0.0993086713432684,0.40235100939263313,0.25861633162309466,0.4559095204573166,0.6532027092915385,1.0477890869599822,0.10957055799441846,0.21914111598883693,0.3287116739832554
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,7.5,10.0,high,central,1.2573469043519787,0.947007306404265,0.31033959794771376,0.3170478523888561,0.11917040561192209,0.4828212112711598,0.3103395979477136,0.5470914245487799,0.7838432511498462,1.2573469043519787,0.13148466959330216,0.2629693391866043,0.39445400877990644
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives,7.5,8.0,high,high,1.5716836304399733,1.1837591330053314,0.3879244974346422,0.39630981548607014,0.14896300701490262,0.6035265140889498,0.38792449743464197,0.6838642806859749,0.9798040639373078,1.5716836304399733,0.1643558369916277,0.3287116739832554,0.4930675109748831
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,2.5,12.0,low,low,0.4277857320238576,0.3058598588920305,0.12192587313182712,0.1245614046119721,0.046819535282621616,0.16426972109716134,0.12192587313182712,0.19839083785483475,0.2748558025778424,0.4277857320238576,0.04331648140353451,0.08663296280706902,0.1299494442106035
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,2.5,10.0,low,central,0.5133428784286291,0.3670318306704366,0.14631104775819254,0.14947368553436652,0.056183442339145934,0.1971236653165936,0.14631104775819254,0.23806900542580167,0.32982696309341086,0.5133428784286291,0.051979777684241404,0.10395955536848281,0.1559393330527242
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,2.5,8.0,low,high,0.6416785980357864,0.45878978833804573,0.18288880969774068,0.18684210691795816,0.07022930292393242,0.24640458164574197,0.18288880969774068,0.2975862567822521,0.4122837038667636,0.6416785980357864,0.06497472210530175,0.1299494442106035,0.19492416631590526
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,5.0,12.0,central,low,0.8555714640477152,0.611719717784061,0.24385174626365425,0.2491228092239442,0.09363907056524323,0.3285394421943227,0.24385174626365425,0.3967816757096695,0.5497116051556848,0.8555714640477152,0.08663296280706902,0.17326592561413803,0.259898888421207
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,5.0,10.0,central,central,1.0266857568572583,0.7340636613408732,0.2926220955163851,0.29894737106873304,0.11236688467829187,0.3942473306331872,0.2926220955163851,0.47613801085160334,0.6596539261868217,1.0266857568572583,0.10395955536848281,0.20791911073696562,0.3118786661054484
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,5.0,8.0,central,high,1.2833571960715728,0.9175795766760915,0.36577761939548137,0.3736842138359163,0.14045860584786485,0.49280916329148394,0.36577761939548137,0.5951725135645042,0.8245674077335272,1.2833571960715728,0.1299494442106035,0.259898888421207,0.3898483326318105
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,7.5,12.0,high,low,1.2833571960715728,0.9175795766760915,0.36577761939548137,0.3736842138359163,0.14045860584786485,0.49280916329148394,0.36577761939548137,0.5951725135645042,0.8245674077335272,1.2833571960715728,0.1299494442106035,0.259898888421207,0.3898483326318105
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,7.5,10.0,high,central,1.5400286352858874,1.1010954920113099,0.4389331432745776,0.44842105660309955,0.1685503270174378,0.5913709959497808,0.4389331432745776,0.714207016277405,0.9894808892802326,1.5400286352858874,0.15593933305272423,0.31187866610544845,0.46781799915817257
own_GR_OLS_natives_split,GR_2006_2010,men,all_metros,other_natives_and_other_foreign_born,7.5,8.0,high,high,1.9250357941073593,1.3763693650141373,0.548666429093222,0.5605263207538744,0.21068790877179724,0.7392137449372259,0.548666429093222,0.8927587703467563,1.2368511116002907,1.9250357941073593,0.19492416631590526,0.3898483326318105,0.5847724989477158
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,2.5,12.0,low,low,0.2829194368514806,0.24867197250436096,0.03424746434711949,0.0349877524261262,0.013151026309293887,0.10864106375096853,0.03424746434711958,0.09641545747320983,0.15858345059930007,0.2829194368514806,0.03153912207204067,0.06307824414408134,0.09461736621612199
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,2.5,10.0,low,central,0.33950332422177665,0.29840636700523315,0.04109695721654339,0.04198530291135144,0.015781231571152663,0.13036927650116223,0.041096957216543495,0.11569854896785178,0.19030014071916007,0.33950332422177665,0.0378469464864488,0.0756938929728976,0.11354083945934638
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,2.5,8.0,low,high,0.4243791552772208,0.37300795875654147,0.05137119652067924,0.0524816286391893,0.019726539463940828,0.1629615956264528,0.05137119652067937,0.14462318620981474,0.23787517589895008,0.4243791552772208,0.047308683108060995,0.09461736621612199,0.14192604932418298
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,5.0,12.0,central,low,0.5658388737029612,0.4973439450087219,0.06849492869423898,0.0699755048522524,0.026302052618587774,0.21728212750193707,0.06849492869423916,0.19283091494641966,0.31716690119860014,0.5658388737029612,0.06307824414408134,0.12615648828816267,0.18923473243224398
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,5.0,10.0,central,central,0.6790066484435533,0.5968127340104663,0.08219391443308678,0.08397060582270288,0.031562463142305326,0.26073855300232446,0.08219391443308699,0.23139709793570357,0.38060028143832014,0.6790066484435533,0.0756938929728976,0.1513877859457952,0.22708167891869277
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,5.0,8.0,central,high,0.8487583105544416,0.7460159175130829,0.10274239304135847,0.1049632572783786,0.039453078927881656,0.3259231912529056,0.10274239304135874,0.28924637241962947,0.47575035179790015,0.8487583105544416,0.09461736621612199,0.18923473243224398,0.28385209864836597
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,7.5,12.0,high,low,0.8487583105544416,0.7460159175130829,0.10274239304135847,0.1049632572783786,0.039453078927881656,0.3259231912529056,0.10274239304135874,0.28924637241962947,0.47575035179790015,0.8487583105544416,0.09461736621612199,0.18923473243224398,0.28385209864836597
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,7.5,10.0,high,central,1.01850997266533,0.8952191010156995,0.12329087164963018,0.12595590873405432,0.04734369471345799,0.39110782950348666,0.12329087164963048,0.3470956469035553,0.5709004221574803,1.01850997266533,0.1135408394593464,0.2270816789186928,0.34062251837803914
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives,7.5,8.0,high,high,1.2731374658316623,1.1190238762696243,0.15411358956203772,0.1574448859175679,0.05917961839182249,0.4888847868793584,0.1541135895620381,0.4338695586294442,0.7136255276968503,1.2731374658316623,0.14192604932418298,0.28385209864836597,0.4257781479725489
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,2.5,12.0,low,low,0.3564890451376195,0.2903608184429312,0.06612822669468821,0.06755764457543266,0.025393239050760272,0.13689179333284587,0.06612822669468828,0.13871843130542105,0.21130863591615387,0.3564890451376195,0.03753618357326486,0.07507236714652972,0.11260855071979457
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,2.5,10.0,low,central,0.42778685416514334,0.3484329821315174,0.07935387203362584,0.08106917349051919,0.030471886860912324,0.16427015199941505,0.07935387203362593,0.16646211756650525,0.25357036309938463,0.42778685416514334,0.04504342028791783,0.09008684057583566,0.1351302608637535
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,2.5,8.0,low,high,0.5347335677064292,0.43554122766439674,0.09919234004203231,0.10133646686314898,0.038089858576140403,0.20533768999926882,0.09919234004203241,0.20807764695813158,0.3169629538742308,0.5347335677064292,0.056304275359897286,0.11260855071979457,0.16891282607969185
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,5.0,12.0,central,low,0.712978090275239,0.5807216368858624,0.13225645338937642,0.13511528915086532,0.050786478101520545,0.27378358666569175,0.13225645338937655,0.2774368626108421,0.42261727183230774,0.712978090275239,0.07507236714652972,0.15014473429305944,0.22521710143958915
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,5.0,10.0,central,central,0.8555737083302867,0.6968659642630348,0.1587077440672517,0.16213834698103838,0.06094377372182465,0.3285403039988301,0.15870774406725185,0.3329242351330105,0.5071407261987693,0.8555737083302867,0.09008684057583566,0.18017368115167132,0.270260521727507
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,5.0,8.0,central,high,1.0694671354128584,0.8710824553287935,0.19838468008406462,0.20267293372629797,0.07617971715228081,0.41067537999853765,0.19838468008406482,0.41615529391626316,0.6339259077484616,1.0694671354128584,0.11260855071979457,0.22521710143958915,0.3378256521593837
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,7.5,12.0,high,low,1.0694671354128584,0.8710824553287935,0.19838468008406462,0.20267293372629797,0.07617971715228081,0.41067537999853765,0.19838468008406482,0.41615529391626316,0.6339259077484616,1.0694671354128584,0.11260855071979457,0.22521710143958915,0.3378256521593837
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,7.5,10.0,high,central,1.28336056249543,1.0452989463945523,0.23806161610087753,0.24320752047155758,0.09141566058273698,0.49281045599824513,0.23806161610087778,0.49938635269951576,0.7607110892981539,1.28336056249543,0.1351302608637535,0.270260521727507,0.4053907825912605
own_GR_OLS_natives_split,GR_2006_2010,men,ck_sample,other_natives_and_other_foreign_born,7.5,8.0,high,high,1.6042007031192875,1.3066236829931903,0.29757702012609694,0.304009400589447,0.11426957572842121,0.6160130699978065,0.2975770201260972,0.6242329408743947,0.9508888616226924,1.6042007031192875,0.16891282607969185,0.3378256521593837,0.5067384782390756
