cbsa,origin,n2000,natl2000,base_share
39820,poland,8,466783,1.7138584738518755e-05
39820,romania,0,135997,0.0
39820,russia,12,340215,3.527181341210705e-05
39820,south africa,6,63558,9.440196356084207e-05
39820,spain,59,86658,0.0006808373145006808
39820,syria,0,54595,0.0
39820,taiwan,21,326281,6.4361700497424e-05
39820,thailand,493,169841,0.0029027148921638474
39820,trinidad and tobago,3,197776,1.5168675673489199e-05
39820,turkey,6,78426,7.650524060898171e-05
39820,ukraine,14,275168,5.087800907082219e-05
39820,venezuela,0,109002,0.0
39820,vietnam,16,988313,1.6189203218008868e-05
39900,afghanistan,0,45200,0.0
39900,"africa, n.e.c.",35,57623,0.0006073963521510508
39900,argentina,59,126475,0.0004664953548132042
39900,armenia,0,65280,0.0
39900,australia,196,60984,0.0032139577594123047
39900,austria,95,63667,0.001492138784613693
39900,bangladesh,173,95307,0.0018151867124135688
39900,barbados,5,52179,9.582399049426015e-05
39900,bolivia,16,53401,0.00029961985730604293
39900,bosnia and herzegovina,10,98766,0.00010124941781584756
39900,brazil,121,212636,0.0005690475742583571
39900,cambodia,18,136978,0.00013140796332257736
39900,canada,1641,821030,0.0019987089387720302
39900,chile,133,81640,0.0016291033806957373
39900,"china, excluding hong kong and taiwan",1043,990048,0.0010534842755098742
39900,colombia,187,513679,0.0003640405778706157
39900,costa rica,217,72447,0.002995293110825845
39900,cuba,99,891737,0.00011101928034835383
39900,czechoslovakia (includes czech republic and slovakia),101,83111,0.0012152422663666662
39900,dominican republic,55,749132,7.341830278242018e-05
39900,ecuador,125,299405,0.00041749469781733774
39900,egypt,120,113474,0.0010575109716763312
39900,el salvador,2580,817828,0.00315469756476912
39900,ethiopia,23,69531,0.0003307877062029886
39900,"europe, n.e.c.",8,4411,0.001813647698934482
39900,france,291,151466,0.0019212232448206198
39900,germany,1212,707800,0.001712348120938118
39900,ghana,12,65572,0.0001830049411334106
39900,greece,169,165770,0.0010194848283766665
39900,guatemala,1511,481211,0.0031399947216501703
39900,guyana,0,211300,0.0
39900,haiti,0,419645,0.0
39900,honduras,179,283312,0.0006318122776303157
39900,hong kong,139,203637,0.0006825871526294337
39900,hungary,138,92043,0.0014992992405723413
39900,india,824,1022660,0.0008057418887997966
39900,indonesia,47,72572,0.0006476326958055449
39900,iran,318,283257,0.0011226553977483344
39900,iraq,0,89892,0.0
39900,ireland,217,156494,0.0013866346313596688
39900,israel,31,109817,0.00028228780607738327
39900,italy,228,473755,0.0004812614114890608
39900,jamaica,48,553922,8.665479977325328e-05
39900,japan,618,347722,0.0017772818515940894
39900,korea,638,864206,0.0007382499080080444
39900,laos,12,204284,5.874175167903507e-05
39900,lebanon,72,105950,0.000679565832940066
39900,mexico,22852,9180186,0.0024892741824620985
39900,netherlands,137,94630,0.0014477438444467927
39900,nicaragua,148,220844,0.0006701563094310916
39900,nigeria,71,134940,0.000526159774714688
39900,"oceania, n.e.c.",0,241,0.0
39900,other australian and new zealand subregion,103,22884,0.004500961370389792
39900,other caribbean,0,170703,0.0
39900,other central america,25,47931,0.0005215831090525964
39900,other eastern africa,39,143774,0.0002712590593570465
39900,other eastern asia,22,9194,0.0023928649118990647
39900,other eastern europe,140,261664,0.0005350372997431821
39900,other northern africa,17,77123,0.00022042710994126265
39900,other northern america,13,8684,0.0014970059880239522
39900,other northern europe,139,90720,0.0015321869488536155
39900,other south america,6,54045,0.00011101859561476548
39900,other south central asia,67,75463,0.000887852324980454
39900,other south eastern asia,30,53975,0.000555812876331635
39900,other southern africa,0,2938,0.0
39900,other southern europe,0,9607,0.0
39900,other western africa,7,105177,6.655447483765462e-05
39900,other western asia,43,108139,0.0003976363754057278
39900,other western europe,116,79871,0.0014523419013158718
39900,pakistan,384,223500,0.0017181208053691276
39900,panama,16,106630,0.0001500515802307043
39900,peru,260,279317,0.000930842018208702
39900,philippines,5320,1369377,0.003884978351469318
39900,poland,155,466783,0.00033206007930880086
39900,romania,64,135997,0.0004705986161459444
39900,russia,225,340215,0.0006613465014770072
39900,south africa,105,63558,0.001652034362314736
39900,spain,199,86658,0.0022963834845022963
39900,syria,0,54595,0.0
39900,taiwan,303,326281,0.0009286473928914034
39900,thailand,292,169841,0.0017192550679753415
39900,trinidad and tobago,18,197776,9.10120540409352e-05
39900,turkey,70,78426,0.0008925611404381201
39900,ukraine,35,275168,0.00012719502267705547
39900,venezuela,34,109002,0.000311920882185648
39900,vietnam,885,988313,0.0008954653029961156
40060,afghanistan,153,45200,0.0033849557522123894
40060,"africa, n.e.c.",210,57623,0.0036443781129063047
40060,argentina,315,126475,0.002490610792646768
40060,armenia,7,65280,0.00010723039215686274
40060,australia,103,60984,0.0016889675980585072
40060,austria,150,63667,0.0023560086072847786
40060,bangladesh,262,95307,0.0027490110904760407
40060,barbados,53,52179,0.0010157342992391574
40060,bolivia,111,53401,0.002078612760060673
40060,bosnia and herzegovina,502,98766,0.005082720774355547
40060,brazil,395,212636,0.0018576346432400911
40060,cambodia,1315,136978,0.009600081764954957
40060,canada,1746,821030,0.0021265970792784675
40060,chile,84,81640,0.0010289073983341499
40060,"china, excluding hong kong and taiwan",1391,990048,0.0014049823846924595
40060,colombia,643,513679,0.0012517545003786412
40060,costa rica,335,72447,0.0046240700098002675
40060,cuba,389,891737,0.00043622727328797615
40060,czechoslovakia (includes czech republic and slovakia),74,83111,0.000890375521892409
40060,dominican republic,325,749132,0.00043383542553248293
40060,ecuador,45,299405,0.00015029809121424158
40060,egypt,267,113474,0.002352961911979837
40060,el salvador,1954,817828,0.0023892554424646746
40060,ethiopia,182,69531,0.0026175375012584315
40060,"europe, n.e.c.",8,4411,0.001813647698934482
40060,france,369,151466,0.0024361903001333634
40060,germany,2782,707800,0.003930488838654988
40060,ghana,252,65572,0.0038431037638016227
40060,greece,385,165770,0.00232249502322495
40060,guatemala,1186,481211,0.002464615314280014
40060,guyana,362,211300,0.0017132039753904402
40060,haiti,320,419645,0.0007625492976206079
40060,honduras,423,283312,0.0014930535946235952
40060,hong kong,82,203637,0.0004026773130619681
40060,hungary,197,92043,0.0021403039883532695
40060,india,3180,1022660,0.0031095378718244576
40060,indonesia,114,72572,0.0015708537728049386
40060,iran,545,283257,0.0019240477728705734
40060,iraq,109,89892,0.0012125661905397589
40060,ireland,178,156494,0.0011374237989954887
40060,israel,193,109817,0.0017574692442882249
40060,italy,491,473755,0.0010364006712330212
40060,jamaica,817,553922,0.001474936904473915
40060,japan,459,347722,0.0013200200159897849
40060,korea,2742,864206,0.003172854620310435
40060,laos,84,204284,0.0004111922617532455
40060,lebanon,364,105950,0.0034355828220858898
40060,mexico,3143,9180186,0.00034236779080511003
40060,netherlands,118,94630,0.0012469618514213251
40060,nicaragua,127,220844,0.0005750665628226259
40060,nigeria,280,134940,0.002074996294649474
40060,"oceania, n.e.c.",0,241,0.0
40060,other australian and new zealand subregion,100,22884,0.0043698654081454295
40060,other caribbean,414,170703,0.0024252649338324457
40060,other central america,5,47931,0.00010431662181051929
40060,other eastern africa,312,143774,0.002170072474856372
40060,other eastern asia,14,9194,0.0015227322166630412
40060,other eastern europe,401,261664,0.0015324996942644002
40060,other northern africa,273,77123,0.0035398000596449826
40060,other northern america,50,8684,0.005757715338553662
40060,other northern europe,148,90720,0.0016313932980599648
40060,other south america,101,54045,0.0018688130261818854
40060,other south central asia,163,75463,0.0021599989398778207
40060,other south eastern asia,66,53975,0.001222788327929597
40060,other southern africa,35,2938,0.011912865895166781
40060,other southern europe,5,9607,0.0005204538357447694
40060,other western africa,325,105177,0.0030900291888911074
40060,other western asia,393,108139,0.0036342115240570005
40060,other western europe,187,79871,0.002341275306431621
40060,pakistan,454,223500,0.0020313199105145415
40060,panama,376,106630,0.003526212135421551
40060,peru,394,279317,0.001410583673747033
40060,philippines,1481,1369377,0.0010815137102492592
40060,poland,238,466783,0.0005098728959709329
40060,romania,154,135997,0.0011323779201011788
40060,russia,720,340215,0.002116308804726423
40060,south africa,207,63558,0.0032568677428490515
40060,spain,114,86658,0.0013155161670013154
40060,syria,78,54595,0.001428702262111915
40060,taiwan,368,326281,0.001127862180145335
40060,thailand,485,169841,0.0028556120135891806
40060,trinidad and tobago,628,197776,0.003175309440983739
40060,turkey,144,78426,0.0018361257746155612
40060,ukraine,326,275168,0.0011847307826491453
40060,venezuela,134,109002,0.0012293352415552008
40060,vietnam,2422,988313,0.002450640637126093
40140,afghanistan,650,45200,0.014380530973451327
40140,"africa, n.e.c.",262,57623,0.004546795550387866
40140,argentina,2182,126475,0.017252421427159517
40140,armenia,133,65280,0.0020373774509803923
40140,australia,673,60984,0.011035681490226944
40140,austria,717,63667,0.011261721142821242
40140,bangladesh,644,95307,0.006757111230025077
40140,barbados,79,52179,0.0015140190498093102
40140,bolivia,501,53401,0.00938184678189547
40140,bosnia and herzegovina,253,98766,0.0025616102707409433
40140,brazil,951,212636,0.004472431761319814
40140,cambodia,2194,136978,0.016017170640540816
40140,canada,13958,821030,0.017000596811322363
40140,chile,1018,81640,0.01246937775600196
40140,"china, excluding hong kong and taiwan",4428,990048,0.0044725104237370306
40140,colombia,2766,513679,0.005384685766792101
40140,costa rica,1443,72447,0.019918009027288915
40140,cuba,3633,891737,0.004074071166722924
40140,czechoslovakia (includes czech republic and slovakia),713,83111,0.008578888474449832
40140,dominican republic,370,749132,0.0004939049459908267
40140,ecuador,2172,299405,0.00725438786927406
40140,egypt,2206,113474,0.01944057669598322
40140,el salvador,15617,817828,0.019095702274805948
40140,ethiopia,252,69531,0.003624282694050136
40140,"europe, n.e.c.",25,4411,0.005667649059170256
40140,france,1235,151466,0.00815364504245177
40140,germany,7740,707800,0.010935292455495902
40140,ghana,392,65572,0.00597816141035808
40140,greece,690,165770,0.0041623936779875735
40140,guatemala,12613,481211,0.02621095527741469
40140,guyana,432,211300,0.0020444865120681495
40140,haiti,268,419645,0.0006386350367572592
40140,honduras,3308,283312,0.011676173264810527
40140,hong kong,1367,203637,0.0067129254506793955
40140,hungary,1354,92043,0.014710515737209783
40140,india,7361,1022660,0.007197895683804979
40140,indonesia,4926,72572,0.06787741828804497
40140,iran,2456,283257,0.008670571248018583
40140,iraq,998,89892,0.011102211542740176
40140,ireland,787,156494,0.005028946796682301
40140,israel,768,109817,0.006993452744110657
40140,italy,2078,473755,0.004386233390676616
40140,jamaica,1317,553922,0.0023775910687786365
40140,japan,3698,347722,0.010634932503551688
40140,korea,9488,864206,0.010978863835705838
40140,laos,1662,204284,0.008135732607546357
40140,lebanon,1654,105950,0.01561113732892874
40140,mexico,386169,9180186,0.042065487562016717
40140,netherlands,2394,94630,0.02529853112120892
40140,nicaragua,4741,220844,0.02146764231765409
40140,nigeria,1185,134940,0.008781680746998666
40140,"oceania, n.e.c.",7,241,0.029045643153526972
40140,other australian and new zealand subregion,298,22884,0.013022198916273379
40140,other caribbean,310,170703,0.001816019636444585
40140,other central america,1171,47931,0.024430952828023617
40140,other eastern africa,1304,143774,0.00906979008722022
40140,other eastern asia,48,9194,0.005220796171416141
40140,other eastern europe,876,261664,0.0033478048183930536
40140,other northern africa,396,77123,0.005134655031572942
40140,other northern america,73,8684,0.008406264394288347
40140,other northern europe,1083,90720,0.011937830687830688
40140,other south america,496,54045,0.00917753723748728
40140,other south central asia,402,75463,0.005327113949882724
40140,other south eastern asia,684,53975,0.012672533580361278
40140,other southern africa,0,2938,0.0
40140,other southern europe,50,9607,0.005204538357447695
40140,other western africa,236,105177,0.0022438365802409273
40140,other western asia,626,108139,0.005788845837301991
40140,other western europe,762,79871,0.009540383868988745
40140,pakistan,1839,223500,0.008228187919463087
40140,panama,1607,106630,0.015070805589421364
40140,peru,2942,279317,0.010532835452192312
40140,philippines,31188,1369377,0.022775320455944565
40140,poland,1385,466783,0.0029671174828560594
40140,romania,2909,135997,0.02139017772450863
40140,russia,915,340215,0.0026894757726731626
40140,south africa,408,63558,0.006419333522137261
40140,spain,818,86658,0.00943940547900944
40140,syria,1120,54595,0.02051469914827365
40140,taiwan,4800,326281,0.014711245827982628
40140,thailand,2993,169841,0.017622364446747252
40140,trinidad and tobago,567,197776,0.002866879702289459
40140,turkey,328,78426,0.004182286486624334
40140,ukraine,431,275168,0.0015663158506803118
40140,venezuela,436,109002,0.003999926606851251
40140,vietnam,12378,988313,0.012524372339532111
40220,afghanistan,0,45200,0.0
40220,"africa, n.e.c.",60,57623,0.0010412508894018014
40220,argentina,37,126475,0.00029254793437438227
40220,armenia,0,65280,0.0
40220,australia,8,60984,0.00013118194936376755
40220,austria,50,63667,0.0007853362024282596
40220,bangladesh,0,95307,0.0
40220,barbados,0,52179,0.0
40220,bolivia,19,53401,0.000355798580550926
40220,bosnia and herzegovina,351,98766,0.003553854565336249
40220,brazil,98,212636,0.00046088150642412384
40220,cambodia,14,136978,0.00010220619369533794
40220,canada,301,821030,0.00036661266945178615
40220,chile,7,81640,8.57422831945125e-05
40220,"china, excluding hong kong and taiwan",157,990048,0.00015857816994731567
40220,colombia,102,513679,0.00019856758792942674
40220,costa rica,7,72447,9.662235841373693e-05
40220,cuba,106,891737,0.00011886912845379299
40220,czechoslovakia (includes czech republic and slovakia),43,83111,0.0005173803708293728
40220,dominican republic,27,749132,3.604171227500627e-05
40220,ecuador,18,299405,6.011923648569663e-05
40220,egypt,47,113474,0.00041419179723989634
40220,el salvador,30,817828,3.668252982289675e-05
40220,ethiopia,0,69531,0.0
40220,"europe, n.e.c.",0,4411,0.0
40220,france,94,151466,0.0006206013230692037
40220,germany,523,707800,0.0007389092964114156
40220,ghana,9,65572,0.00013725370585005795
40220,greece,6,165770,3.619472763467455e-05
40220,guatemala,25,481211,5.195226210539659e-05
40220,guyana,6,211300,2.839564600094652e-05
40220,haiti,176,419645,0.0004194021136913343
40220,honduras,171,283312,0.0006035748574010278
40220,hong kong,29,203637,0.00014241026925362286
40220,hungary,42,92043,0.0004563084645220169
40220,india,390,1022660,0.00038135841824262217
40220,indonesia,9,72572,0.00012401477153723198
40220,iran,62,283257,0.00021888249893206523
40220,iraq,149,89892,0.0016575446090864594
40220,ireland,57,156494,0.0003642312165322632
40220,israel,12,109817,0.00010927269912672901
40220,italy,104,473755,0.00021952274910027334
40220,jamaica,103,553922,0.00018594675784677265
40220,japan,73,347722,0.0002099378238938002
40220,korea,195,864206,0.00022564064586452767
40220,laos,56,204284,0.00027412817450216364
40220,lebanon,98,105950,0.000924964605946201
40220,mexico,558,9180186,6.078308217284487e-05
40220,netherlands,30,94630,0.00031702419951389624
40220,nicaragua,4,220844,1.81123326873268e-05
40220,nigeria,10,134940,7.410701052319549e-05
40220,"oceania, n.e.c.",0,241,0.0
40220,other australian and new zealand subregion,8,22884,0.0003495892326516343
40220,other caribbean,13,170703,7.61556621734826e-05
40220,other central america,4,47931,8.345329744841543e-05
40220,other eastern africa,33,143774,0.00022952689637903932
40220,other eastern asia,28,9194,0.0030454644333260824
40220,other eastern europe,101,261664,0.0003859911948147242
40220,other northern africa,31,77123,0.00040195531812818483
40220,other northern america,0,8684,0.0
40220,other northern europe,20,90720,0.0002204585537918871
40220,other south america,14,54045,0.0002590433897677861
40220,other south central asia,11,75463,0.00014576679962365662
40220,other south eastern asia,20,53975,0.00037054191755442334
40220,other southern africa,0,2938,0.0
40220,other southern europe,0,9607,0.0
40220,other western africa,17,105177,0.00016163229603430407
40220,other western asia,26,108139,0.0002404312967569517
40220,other western europe,21,79871,0.0002629239648933906
40220,pakistan,0,223500,0.0
40220,panama,11,106630,0.0001031604614086092
40220,peru,34,279317,0.00012172549468883025
40220,philippines,417,1369377,0.00030451803995539575
40220,poland,63,466783,0.0001349663548158352
40220,romania,61,135997,0.00044853930601410324
40220,russia,99,340215,0.00029099246064988316
40220,south africa,153,63558,0.002407250070801473
40220,spain,41,86658,0.00047312423550047313
40220,syria,8,54595,0.0001465335653448118
40220,taiwan,104,326281,0.0003187436596062903
40220,thailand,45,169841,0.00026495369198250126
40220,trinidad and tobago,38,197776,0.0001921365585308632
40220,turkey,16,78426,0.00020401397495728457
40220,ukraine,0,275168,0.0
40220,venezuela,39,109002,0.0003577916001541256
40220,vietnam,443,988313,0.00044823856409862057
40340,afghanistan,0,45200,0.0
40340,"africa, n.e.c.",25,57623,0.00043385453725075057
40340,argentina,0,126475,0.0
40340,armenia,13,65280,0.0001991421568627451
40340,australia,53,60984,0.00086908041453496
40340,austria,53,63667,0.0008324563745739552
40340,bangladesh,90,95307,0.0009443167868047467
40340,barbados,0,52179,0.0
40340,bolivia,1,53401,1.8726241081627683e-05
40340,bosnia and herzegovina,400,98766,0.004049976712633903
40340,brazil,59,212636,0.0002774694783573807
40340,cambodia,466,136978,0.0034020061615733913
40340,canada,519,821030,0.0006321328087889602
40340,chile,3,81640,3.674669279764821e-05
40340,"china, excluding hong kong and taiwan",270,990048,0.00027271405022786773
40340,colombia,77,513679,0.00014989906147613586
40340,costa rica,9,72447,0.0001242287465319475
40340,cuba,19,891737,2.130673057190629e-05
40340,czechoslovakia (includes czech republic and slovakia),28,83111,0.000336898846121452
40340,dominican republic,39,749132,5.206025106389795e-05
40340,ecuador,12,299405,4.007949099046442e-05
40340,egypt,48,113474,0.00042300438867053244
40340,el salvador,55,817828,6.725130467531071e-05
40340,ethiopia,106,69531,0.0015244998633702953
40340,"europe, n.e.c.",0,4411,0.0
40340,france,42,151466,0.000277289952860708
40340,germany,280,707800,0.0003955919751342187
40340,ghana,35,65572,0.0005337644116391142
40340,greece,81,165770,0.0004886288230681065
40340,guatemala,16,481211,3.324944774745382e-05
40340,guyana,4,211300,1.8930430667297682e-05
40340,haiti,0,419645,0.0
40340,honduras,7,283312,2.4707742700626872e-05
40340,hong kong,61,203637,0.000299552635326586
40340,hungary,78,92043,0.0008474300055408885
40340,india,619,1022660,0.0006052842586979054
40340,indonesia,0,72572,0.0
40340,iran,34,283257,0.00012003233812403577
40340,iraq,5,89892,5.562230231833756e-05
40340,ireland,93,156494,0.0005942719848684295
40340,israel,9,109817,8.195452434504676e-05
40340,italy,117,473755,0.0002469630927378075
40340,jamaica,11,553922,1.9858391614703877e-05
40340,japan,390,347722,0.0011215856345011244
40340,korea,551,864206,0.0006375794660069474
40340,laos,425,204284,0.002080437038632492
40340,lebanon,17,105950,0.00016045304388862672
40340,mexico,1217,9180186,0.00013256812007948423
40340,netherlands,35,94630,0.0003698615660995456
40340,nicaragua,3,220844,1.35842495154951e-05
40340,nigeria,93,134940,0.0006891951978657181
40340,"oceania, n.e.c.",0,241,0.0
40340,other australian and new zealand subregion,16,22884,0.0006991784653032686
40340,other caribbean,7,170703,4.100689501649063e-05
40340,other central america,0,47931,0.0
40340,other eastern africa,1290,143774,0.008972415040271537
40340,other eastern asia,0,9194,0.0
40340,other eastern europe,33,261664,0.00012611593493946436
40340,other northern africa,265,77123,0.0034360696549667414
40340,other northern america,0,8684,0.0
40340,other northern europe,93,90720,0.001025132275132275
40340,other south america,26,54045,0.00048108058099731704
40340,other south central asia,26,75463,0.0003445397082013702
40340,other south eastern asia,29,53975,0.0005372857804539138
40340,other southern africa,0,2938,0.0
40340,other southern europe,15,9607,0.0015613615072343084
40340,other western africa,57,105177,0.0005419435808209019
40340,other western asia,110,108139,0.0010172093324332572
40340,other western europe,21,79871,0.0002629239648933906
40340,pakistan,52,223500,0.00023266219239373602
40340,panama,3,106630,2.8134671293257058e-05
40340,peru,22,279317,7.876355538689017e-05
40340,philippines,206,1369377,0.00015043337225614277
40340,poland,78,466783,0.00016710120120055785
40340,romania,81,135997,0.0005956013735597109
40340,russia,147,340215,0.00043207971429831134
40340,south africa,12,63558,0.00018880392712168414
40340,spain,33,86658,0.0003808073115003808
40340,syria,0,54595,0.0
40340,taiwan,36,326281,0.00011033434370986972
40340,thailand,280,169841,0.0016486007501133413
40340,trinidad and tobago,0,197776,0.0
40340,turkey,79,78426,0.0010073190013515927
40340,ukraine,45,275168,0.00016353645772764275
40340,venezuela,9,109002,8.256729234325976e-05
40340,vietnam,631,988313,0.0006384617019102248
40380,afghanistan,41,45200,0.0009070796460176992
40380,"africa, n.e.c.",181,57623,0.003141106849695434
40380,argentina,186,126475,0.001470646372800949
40380,armenia,73,65280,0.0011182598039215686
40380,australia,139,60984,0.0022792863701954613
40380,austria,278,63667,0.004366469285501123
40380,bangladesh,217,95307,0.0022768526970736672
40380,barbados,277,52179,0.005308649073382012
40380,bolivia,89,53401,0.0016666354562648639
40380,bosnia and herzegovina,1065,98766,0.010783062997387766
40380,brazil,411,212636,0.001932880603472601
40380,cambodia,343,136978,0.0025040517455357796
40380,canada,4895,821030,0.005962023312181041
40380,chile,125,81640,0.0015311121999020088
40380,"china, excluding hong kong and taiwan",2082,990048,0.0021029283428682247
40380,colombia,478,513679,0.0009305422257869214
40380,costa rica,27,72447,0.00037268623959584246
40380,cuba,1272,891737,0.001426429541445516
40380,czechoslovakia (includes czech republic and slovakia),176,83111,0.00211764988990627
40380,dominican republic,1245,749132,0.0016619233993475115
40380,ecuador,92,299405,0.00030727609759356056
40380,egypt,311,113474,0.0027407159349278247
40380,el salvador,127,817828,0.0001552893762502629
40380,ethiopia,447,69531,0.00642878715968417
40380,"europe, n.e.c.",43,4411,0.00974835638177284
40380,france,431,151466,0.0028455230876896463
40380,germany,3465,707800,0.004895450692285957
40380,ghana,75,65572,0.0011437808820838162
40380,greece,943,165770,0.005688604693249683
40380,guatemala,117,481211,0.00024313658665325606
40380,guyana,301,211300,0.0014245149077141506
40380,haiti,327,419645,0.0007792300635060587
40380,honduras,243,283312,0.0008577116394646186
40380,hong kong,410,203637,0.0020133865653098404
40380,hungary,387,92043,0.0042045565659528696
40380,india,3119,1022660,0.0030498895038429193
40380,indonesia,119,72572,0.0016397508681034007
40380,iran,173,283257,0.000610752779278182
40380,iraq,72,89892,0.0008009611533840609
40380,ireland,495,156494,0.0031630605646222856
40380,israel,191,109817,0.0017392571277671035
40380,italy,5415,473755,0.011429958522865194
40380,jamaica,2776,553922,0.0050115359202198145
40380,japan,429,347722,0.001233744197951237
40380,korea,2607,864206,0.003016641865481147
40380,laos,1347,204284,0.006593761625971687
40380,lebanon,270,105950,0.0025483718735252476
40380,mexico,1036,9180186,0.00011285174396248616
40380,netherlands,589,94630,0.006224241783789496
40380,nicaragua,65,220844,0.00029432540616906053
40380,nigeria,157,134940,0.0011634800652141693
40380,"oceania, n.e.c.",0,241,0.0
40380,other australian and new zealand subregion,21,22884,0.0009176717357105401
40380,other caribbean,324,170703,0.0018980334264775663
40380,other central america,98,47931,0.002044605787486178
40380,other eastern africa,570,143774,0.003964555482910679
40380,other eastern asia,8,9194,0.0008701326952360235
40380,other eastern europe,1857,261664,0.007096887611593494
40380,other northern africa,245,77123,0.0031767436432711383
40380,other northern america,0,8684,0.0
40380,other northern europe,153,90720,0.0016865079365079366
40380,other south america,91,54045,0.0016837820334906096
40380,other south central asia,253,75463,0.0033526363913441025
40380,other south eastern asia,99,53975,0.0018341824918943956
40380,other southern africa,6,2938,0.0020422055820285907
40380,other southern europe,16,9607,0.0016654522743832622
40380,other western africa,130,105177,0.001236011675556443
40380,other western asia,234,108139,0.002163881670812565
40380,other western europe,313,79871,0.003918819095791964
40380,pakistan,544,223500,0.002434004474272931
40380,panama,167,106630,0.001566163368657976
40380,peru,194,279317,0.0006945513520480314
40380,philippines,686,1369377,0.0005009577347947278
40380,poland,1611,466783,0.0034512825017192143
40380,romania,441,135997,0.003242718589380648
40380,russia,1267,340215,0.003724115632761636
40380,south africa,84,63558,0.0013216274898517888
40380,spain,169,86658,0.0019501950195019502
40380,syria,53,54595,0.0009707848704093782
40380,taiwan,640,326281,0.001961499443731017
40380,thailand,292,169841,0.0017192550679753415
40380,trinidad and tobago,181,197776,0.0009151767656338484
40380,turkey,1383,78426,0.017634457960370286
40380,ukraine,2754,275168,0.010008431212931736
40380,venezuela,206,109002,0.0018898735803012788
40380,vietnam,2213,988313,0.0022391691700908516
40420,afghanistan,0,45200,0.0
40420,"africa, n.e.c.",0,57623,0.0
40420,argentina,51,126475,0.0004032417473809053
40420,armenia,0,65280,0.0
40420,australia,11,60984,0.00018037518037518038
40420,austria,20,63667,0.00031413448097130384
40420,bangladesh,0,95307,0.0
40420,barbados,18,52179,0.0003449663657793365
40420,bolivia,0,53401,0.0
40420,bosnia and herzegovina,675,98766,0.00683433570256971
40420,brazil,35,212636,0.00016460053800861567
40420,cambodia,0,136978,0.0
40420,canada,283,821030,0.00034468898822211124
40420,chile,16,81640,0.00019598236158745714
40420,"china, excluding hong kong and taiwan",181,990048,0.0001828194188564595
40420,colombia,174,513679,0.00033873294411490443
40420,costa rica,38,72447,0.0005245213742460005
40420,cuba,256,891737,0.00028708015928463214
40420,czechoslovakia (includes czech republic and slovakia),48,83111,0.0005775408790653463
40420,dominican republic,54,749132,7.208342455001254e-05
40420,ecuador,24,299405,8.015898198092884e-05
40420,egypt,68,113474,0.0005992562172832543
40420,el salvador,32,817828,3.912803181108986e-05
40420,ethiopia,0,69531,0.0
40420,"europe, n.e.c.",0,4411,0.0
40420,france,42,151466,0.000277289952860708
40420,germany,683,707800,0.0009649618536309692
40420,ghana,73,65572,0.001113280058561581
40420,greece,35,165770,0.0002111359112022682
40420,guatemala,164,481211,0.00034080683941140164
40420,guyana,66,211300,0.0003123521060104117
40420,haiti,0,419645,0.0
40420,honduras,20,283312,7.059355057321963e-05
40420,hong kong,7,203637,3.4374892578460694e-05
40420,hungary,2,92043,2.1728974501048422e-05
40420,india,447,1022660,0.0004370954178319285
40420,indonesia,6,72572,8.267651435815467e-05
40420,iran,56,283257,0.0001977003216160589
40420,iraq,40,89892,0.0004449784185467005
40420,ireland,42,156494,0.00026838089639219395
40420,israel,7,109817,6.374240782392525e-05
40420,italy,665,473755,0.001403679116843094
40420,jamaica,111,553922,0.0002003892244756482
40420,japan,136,347722,0.0003911170417747511
40420,korea,400,864206,0.0004628526069015952
40420,laos,973,204284,0.004762977031975093
40420,lebanon,20,105950,0.00018876828692779613
40420,mexico,9817,9180186,0.0010693683112738674
40420,netherlands,63,94630,0.0006657508189791821
40420,nicaragua,12,220844,5.43369980619804e-05
40420,nigeria,6,134940,4.44642063139173e-05
40420,"oceania, n.e.c.",0,241,0.0
40420,other australian and new zealand subregion,21,22884,0.0009176717357105401
40420,other caribbean,38,170703,0.00022260885866094913
40420,other central america,32,47931,0.0006676263795873234
40420,other eastern africa,0,143774,0.0
40420,other eastern asia,0,9194,0.0
40420,other eastern europe,408,261664,0.0015592515592515593
40420,other northern africa,0,77123,0.0
40420,other northern america,0,8684,0.0
40420,other northern europe,111,90720,0.0012235449735449736
40420,other south america,18,54045,0.00033305578684429644
40420,other south central asia,37,75463,0.0004903065078250269
40420,other south eastern asia,26,53975,0.00048170449282075036
40420,other southern africa,0,2938,0.0
40420,other southern europe,0,9607,0.0
40420,other western africa,0,105177,0.0
40420,other western asia,13,108139,0.00012021564837847586
40420,other western europe,68,79871,0.0008513728387024076
40420,pakistan,70,223500,0.00031319910514541387
40420,panama,14,106630,0.00013129513270186626
40420,peru,45,279317,0.00016110727238227533
40420,philippines,495,1369377,0.00036147824886791584
40420,poland,631,466783,0.0013518058712506669
40420,romania,30,135997,0.00022059310131841144
40420,russia,64,340215,0.00018811633819790428
40420,south africa,12,63558,0.00018880392712168414
40420,spain,0,86658,0.0
40420,syria,61,54595,0.0011173184357541898
40420,taiwan,27,326281,8.275075778240229e-05
40420,thailand,140,169841,0.0008243003750566706
40420,trinidad and tobago,0,197776,0.0
40420,turkey,47,78426,0.0005992910514370234
40420,ukraine,142,275168,0.0005160483777183393
40420,venezuela,13,109002,0.00011926386671804187
40420,vietnam,508,988313,0.0005140072021717816
40580,afghanistan,0,45200,0.0
40580,"africa, n.e.c.",0,57623,0.0
40580,argentina,7,126475,5.5346906503261515e-05
40580,armenia,0,65280,0.0
