group,sex,age_band,education,outcome,n_records,adults_per_year,rate,se,ratio_to_nh_white,ratio_se
usb_asian_indian_ancestry,women,25_34,less_than_hs,now_active_duty,4,129,0,0,0,0
usb_asian_indian_ancestry,women,25_34,less_than_hs,reserve_guard_only,4,129,0,0,0,0
usb_asian_indian_ancestry,women,25_34,hs_diploma,ever_active_duty,34,1108,0,0,0,0
usb_asian_indian_ancestry,women,25_34,hs_diploma,now_active_duty,34,1108,0,0,0,0
usb_asian_indian_ancestry,women,25_34,hs_diploma,reserve_guard_only,34,1108,0,0,0,0
usb_asian_indian_ancestry,women,25_34,some_college,ever_active_duty,124,4637,0.00841001,0.00671425,0.482143,0.38368
usb_asian_indian_ancestry,women,25_34,some_college,now_active_duty,124,4637,0.00841001,0.00671425,1.93933,1.55826
usb_asian_indian_ancestry,women,25_34,some_college,reserve_guard_only,124,4637,0.00409718,0.00443415,0.751043,0.826927
usb_asian_indian_ancestry,women,25_34,ba_plus,ever_active_duty,1615,55524,0.00175299,0.000837047,0.170533,0.0819011
usb_asian_indian_ancestry,women,25_34,ba_plus,now_active_duty,1615,55524,0.000672378,0.000574556,0.190275,0.164199
usb_asian_indian_ancestry,women,25_34,ba_plus,reserve_guard_only,1615,55524,0.000240135,0.00024139,0.0848474,0.0848599
usb_asian_indian_ancestry,women,18_plus_born_1956_on,less_than_hs,ever_active_duty,149,4512,0,0,0,0
usb_asian_indian_ancestry,women,18_plus_born_1956_on,less_than_hs,now_active_duty,149,4512,0,0,0,0
usb_asian_indian_ancestry,women,18_plus_born_1956_on,less_than_hs,reserve_guard_only,149,4512,0,0,0,0
usb_asian_indian_ancestry,women,18_plus_born_1956_on,hs_diploma,ever_active_duty,741,20184,0.00166802,0.00358299,0.168232,0.361249
usb_asian_indian_ancestry,women,18_plus_born_1956_on,hs_diploma,now_active_duty,741,20184,0.00166802,0.00358299,1.44033,3.09382
usb_asian_indian_ancestry,women,18_plus_born_1956_on,hs_diploma,reserve_guard_only,741,20184,0,0,0,0
usb_asian_indian_ancestry,women,18_plus_born_1956_on,some_college,ever_active_duty,1390,42112,0.00353024,0.00220733,0.189696,0.118698
usb_asian_indian_ancestry,women,18_plus_born_1956_on,some_college,now_active_duty,1390,42112,0.000926094,0.000727739,0.474555,0.373925
usb_asian_indian_ancestry,women,18_plus_born_1956_on,some_college,reserve_guard_only,1390,42112,0.000997333,0.000764735,0.239569,0.18348
usb_asian_indian_ancestry,women,18_plus_born_1956_on,ba_plus,ever_active_duty,4229,139494,0.00285795,0.000711231,0.178229,0.0442745
usb_asian_indian_ancestry,women,18_plus_born_1956_on,ba_plus,now_active_duty,4229,139494,0.000284361,0.000229117,0.164961,0.133331
usb_asian_indian_ancestry,women,18_plus_born_1956_on,ba_plus,reserve_guard_only,4229,139494,0.000296309,0.000232701,0.0968914,0.0761265
usb_asian_indian_race,men,18_24,less_than_hs,ever_active_duty,253,8507,0,0,0,0
usb_asian_indian_race,men,18_24,less_than_hs,now_active_duty,253,8507,0,0,0,0
usb_asian_indian_race,men,18_24,less_than_hs,reserve_guard_only,253,8507,0,0,0,0
usb_asian_indian_race,men,18_24,hs_diploma,ever_active_duty,966,28105,0.00959509,0.00316734,0.192712,0.0631707
usb_asian_indian_race,men,18_24,hs_diploma,now_active_duty,966,28105,0.00685533,0.00282317,0.206753,0.0840071
usb_asian_indian_race,men,18_24,hs_diploma,reserve_guard_only,966,28105,0,0,0,0
usb_asian_indian_race,men,18_24,some_college,ever_active_duty,1477,43766,0.0104419,0.00293455,0.30255,0.0837165
usb_asian_indian_race,men,18_24,some_college,now_active_duty,1477,43766,0.00925376,0.00292901,0.397198,0.12459
usb_asian_indian_race,men,18_24,some_college,reserve_guard_only,1477,43766,0.00306935,0.00181366,0.261158,0.153584
usb_asian_indian_race,men,18_24,ba_plus,ever_active_duty,980,33500,0.00630846,0.0026919,0.263731,0.112569
usb_asian_indian_race,men,18_24,ba_plus,now_active_duty,980,33500,0.00237811,0.00187052,0.133502,0.10479
usb_asian_indian_race,men,18_24,ba_plus,reserve_guard_only,980,33500,0.00439801,0.00245916,0.580988,0.325778
usb_asian_indian_race,men,18_49,less_than_hs,ever_active_duty,398,13604,0.00641968,0.00469052,0.486032,0.352341
usb_asian_indian_race,men,18_49,less_than_hs,now_active_duty,398,13604,0,0,0,0
usb_asian_indian_race,men,18_49,less_than_hs,reserve_guard_only,398,13604,0.0018622,0.00175445,0.466737,0.445946
usb_asian_indian_race,men,18_49,hs_diploma,ever_active_duty,1250,38867,0.0166122,0.0046432,0.261746,0.0731098
usb_asian_indian_race,men,18_49,hs_diploma,now_active_duty,1250,38867,0.00526582,0.00209844,0.346061,0.136395
usb_asian_indian_race,men,18_49,hs_diploma,reserve_guard_only,1250,38867,0.00433959,0.00253315,0.346462,0.203179
usb_asian_indian_race,men,18_49,some_college,ever_active_duty,2025,64440,0.0240222,0.00495505,0.255059,0.0522692
usb_asian_indian_race,men,18_49,some_college,now_active_duty,2025,64440,0.0135216,0.00356563,0.683612,0.178404
usb_asian_indian_race,men,18_49,some_college,reserve_guard_only,2025,64440,0.00230187,0.00124262,0.146018,0.0787446
usb_asian_indian_race,men,18_49,ba_plus,ever_active_duty,4998,176962,0.0154798,0.00210402,0.237088,0.0319659
usb_asian_indian_race,men,18_49,ba_plus,now_active_duty,4998,176962,0.00346779,0.000829874,0.233557,0.0559077
usb_asian_indian_race,men,18_49,ba_plus,reserve_guard_only,4998,176962,0.00326248,0.000930329,0.317198,0.0902046
usb_asian_indian_race,men,25_49,less_than_hs,ever_active_duty,145,5097,0.0171331,0.0125709,0.925847,0.671851
usb_asian_indian_race,men,25_49,less_than_hs,now_active_duty,145,5097,0,0,0,0
usb_asian_indian_race,men,25_49,less_than_hs,reserve_guard_only,145,5097,0.00496992,0.00469407,1.14876,1.08645
usb_asian_indian_race,men,25_49,hs_diploma,ever_active_duty,284,10762,0.0349367,0.014962,0.505146,0.215431
usb_asian_indian_race,men,25_49,hs_diploma,now_active_duty,284,10762,0.001115,0.0014307,0.143934,0.183785
usb_asian_indian_race,men,25_49,hs_diploma,reserve_guard_only,284,10762,0.0156719,0.00904631,1.2052,0.701028
usb_asian_indian_race,men,25_49,some_college,ever_active_duty,548,20674,0.0527707,0.0142887,0.455521,0.122732
usb_asian_indian_race,men,25_49,some_college,now_active_duty,548,20674,0.0225561,0.00988822,1.2191,0.529745
usb_asian_indian_race,men,25_49,some_college,reserve_guard_only,548,20674,0.000677168,0.000691786,0.0393228,0.0402351
usb_asian_indian_race,men,25_49,ba_plus,ever_active_duty,4018,143462,0.0176214,0.00253584,0.255473,0.0365428
usb_asian_indian_race,men,25_49,ba_plus,now_active_duty,4018,143462,0.00372225,0.000927224,0.255235,0.063131
usb_asian_indian_race,men,25_49,ba_plus,reserve_guard_only,4018,143462,0.00299732,0.00106658,0.284723,0.101414
usb_asian_indian_race,men,25_34,less_than_hs,ever_active_duty,64,2154,0,0,0,0
usb_asian_indian_race,men,25_34,less_than_hs,now_active_duty,64,2154,0,0,0,0
usb_asian_indian_race,men,25_34,less_than_hs,reserve_guard_only,64,2154,0.0117629,0.0111895,2.81033,2.72977
usb_asian_indian_race,men,25_34,hs_diploma,ever_active_duty,151,5629,0.0184747,0.0122205,0.286939,0.189329
usb_asian_indian_race,men,25_34,hs_diploma,now_active_duty,151,5629,0.00213169,0.00273115,0.156359,0.199251
usb_asian_indian_race,men,25_34,hs_diploma,reserve_guard_only,151,5629,0.0299621,0.0172902,2.06497,1.20343
usb_asian_indian_race,men,25_34,some_college,ever_active_duty,332,11722,0.0621356,0.0202158,0.590401,0.191801
usb_asian_indian_race,men,25_34,some_college,now_active_duty,332,11722,0.0386748,0.0172443,1.37344,0.60393
usb_asian_indian_race,men,25_34,some_college,reserve_guard_only,332,11722,0.00119437,0.00123635,0.0626216,0.0648968
usb_asian_indian_race,men,25_34,ba_plus,ever_active_duty,2074,75940,0.00999478,0.00282265,0.215082,0.061039
usb_asian_indian_race,men,25_34,ba_plus,now_active_duty,2074,75940,0.00291021,0.00118619,0.169885,0.0685228
usb_asian_indian_race,men,25_34,ba_plus,reserve_guard_only,2074,75940,0.00298483,0.00152725,0.28732,0.147573
usb_asian_indian_race,men,18_plus_born_1956_on,less_than_hs,ever_active_duty,446,15123,0.0115718,0.00603089,0.376599,0.196076
usb_asian_indian_race,men,18_plus_born_1956_on,less_than_hs,now_active_duty,446,15123,0,0,0,0
usb_asian_indian_race,men,18_plus_born_1956_on,less_than_hs,reserve_guard_only,446,15123,0.00251273,0.00170445,0.302202,0.206109
usb_asian_indian_race,men,18_plus_born_1956_on,hs_diploma,ever_active_duty,1316,41233,0.0199192,0.00452856,0.222695,0.0504759
usb_asian_indian_race,men,18_plus_born_1956_on,hs_diploma,now_active_duty,1316,41233,0.00496362,0.0019733,0.531068,0.208968
usb_asian_indian_race,men,18_plus_born_1956_on,hs_diploma,reserve_guard_only,1316,41233,0.00409054,0.00238845,0.271757,0.159329
usb_asian_indian_race,men,18_plus_born_1956_on,some_college,ever_active_duty,2112,67169,0.0280189,0.00552208,0.225609,0.0443946
usb_asian_indian_race,men,18_plus_born_1956_on,some_college,now_active_duty,2112,67169,0.0129723,0.00343248,1.01078,0.264645
usb_asian_indian_race,men,18_plus_born_1956_on,some_college,reserve_guard_only,2112,67169,0.00220836,0.0011918,0.126014,0.0679689
usb_asian_indian_race,men,18_plus_born_1956_on,ba_plus,ever_active_duty,5464,191772,0.0168394,0.00210102,0.202277,0.0250648
usb_asian_indian_race,men,18_plus_born_1956_on,ba_plus,now_active_duty,5464,191772,0.00319997,0.000766467,0.330596,0.0792606
usb_asian_indian_race,men,18_plus_born_1956_on,ba_plus,reserve_guard_only,5464,191772,0.00314435,0.000853889,0.253717,0.0690402
usb_asian_indian_race,women,18_24,less_than_hs,ever_active_duty,179,6242,0.00229627,0.00296012,1.3809,1.98156
usb_asian_indian_race,women,18_24,less_than_hs,now_active_duty,179,6242,0.00229627,0.00296012,4.42795,6.82509
usb_asian_indian_race,women,18_24,less_than_hs,reserve_guard_only,179,6242,0.00208267,0.00233853,1.26583,1.48537
usb_asian_indian_race,women,18_24,hs_diploma,ever_active_duty,882,24180,0.00856091,0.00530922,1.03869,0.63304
usb_asian_indian_race,women,18_24,hs_diploma,now_active_duty,882,24180,0.00292257,0.00293717,0.547867,0.55106
usb_asian_indian_race,women,18_24,hs_diploma,reserve_guard_only,882,24180,0,0,0,0
usb_asian_indian_race,women,18_24,some_college,ever_active_duty,1468,42258,0.00391244,0.00278286,0.5054,0.357104
usb_asian_indian_race,women,18_24,some_college,now_active_duty,1468,42258,0,0,0,0
usb_asian_indian_race,women,18_24,some_college,reserve_guard_only,1468,42258,0.000544271,0.000593015,0.143661,0.15371
usb_asian_indian_race,women,18_24,ba_plus,ever_active_duty,973,32723,0.00737504,0.00388109,1.71573,0.933417
usb_asian_indian_race,women,18_24,ba_plus,now_active_duty,973,32723,0.00254663,0.00207115,0.968236,0.82216
usb_asian_indian_race,women,18_24,ba_plus,reserve_guard_only,973,32723,0.000855667,0.000872993,0.396142,0.416571
usb_asian_indian_race,women,18_49,less_than_hs,ever_active_duty,288,10161,0.00829998,0.00633459,2.33511,1.78922
usb_asian_indian_race,women,18_49,less_than_hs,now_active_duty,288,10161,0.00141067,0.00181412,4.7401,6.92571
usb_asian_indian_race,women,18_49,less_than_hs,reserve_guard_only,288,10161,0.00127944,0.00142846,0.949056,1.09041
usb_asian_indian_race,women,18_49,hs_diploma,ever_active_duty,1085,31510,0.00704546,0.00407441,0.848021,0.484728
usb_asian_indian_race,women,18_49,hs_diploma,now_active_duty,1085,31510,0.0022427,0.00225238,1.06858,1.07354
usb_asian_indian_race,women,18_49,hs_diploma,reserve_guard_only,1085,31510,0,0,0,0
usb_asian_indian_race,women,18_49,some_college,ever_active_duty,1869,57728,0.00323935,0.00210697,0.201171,0.130816
usb_asian_indian_race,women,18_49,some_college,now_active_duty,1869,57728,0,0,0,0
usb_asian_indian_race,women,18_49,some_college,reserve_guard_only,1869,57728,0.000918104,0.000567354,0.207935,0.128135
usb_asian_indian_race,women,18_49,ba_plus,ever_active_duty,5098,172847,0.00476528,0.00113207,0.34976,0.0823605
usb_asian_indian_race,women,18_49,ba_plus,now_active_duty,5098,172847,0.000698111,0.00045867,0.271592,0.18247
usb_asian_indian_race,women,18_49,ba_plus,reserve_guard_only,5098,172847,0.000161993,0.000165888,0.0561457,0.0578684
usb_asian_indian_race,women,25_49,less_than_hs,ever_active_duty,109,3919,0.0178632,0.01596,3.79017,3.34689
usb_asian_indian_race,women,25_49,less_than_hs,now_active_duty,109,3919,0,0,0,0
usb_asian_indian_race,women,25_49,less_than_hs,reserve_guard_only,109,3919,0,0,0,0
usb_asian_indian_race,women,25_49,hs_diploma,ever_active_duty,203,7330,0.00204638,0.00218482,0.245397,0.261374
usb_asian_indian_race,women,25_49,hs_diploma,now_active_duty,203,7330,0,0,0,0
usb_asian_indian_race,women,25_49,hs_diploma,reserve_guard_only,203,7330,0,0,0,0
usb_asian_indian_race,women,25_49,some_college,ever_active_duty,401,15469,0.00140062,0.0014732,0.0719847,0.0761106
usb_asian_indian_race,women,25_49,some_college,now_active_duty,401,15469,0,0,0,0
usb_asian_indian_race,women,25_49,some_college,reserve_guard_only,401,15469,0.00193932,0.00136109,0.415555,0.294342
usb_asian_indian_race,women,25_49,ba_plus,ever_active_duty,4125,140124,0.00415583,0.000906834,0.285276,0.0615079
usb_asian_indian_race,women,25_49,ba_plus,now_active_duty,4125,140124,0.00026643,0.000226756,0.103896,0.0887092
usb_asian_indian_race,women,25_49,ba_plus,reserve_guard_only,4125,140124,0,0,0,0
usb_asian_indian_race,women,25_34,less_than_hs,ever_active_duty,50,1514,0.046225,0.0409479,10.1416,9.22496
usb_asian_indian_race,women,25_34,less_than_hs,now_active_duty,50,1514,0,0,0,0
usb_asian_indian_race,women,25_34,less_than_hs,reserve_guard_only,50,1514,0,0,0,0
usb_asian_indian_race,women,25_34,hs_diploma,ever_active_duty,103,3617,0.0041467,0.00447674,0.528798,0.568677
usb_asian_indian_race,women,25_34,hs_diploma,now_active_duty,103,3617,0,0,0,0
usb_asian_indian_race,women,25_34,hs_diploma,reserve_guard_only,103,3617,0,0,0,0
usb_asian_indian_race,women,25_34,some_college,ever_active_duty,211,8152,0.00265783,0.00277532,0.152373,0.158753
usb_asian_indian_race,women,25_34,some_college,now_active_duty,211,8152,0,0,0,0
usb_asian_indian_race,women,25_34,some_college,reserve_guard_only,211,8152,0.00224894,0.0022782,0.412246,0.419924
usb_asian_indian_race,women,25_34,ba_plus,ever_active_duty,2174,76319,0.00416234,0.00137492,0.404918,0.133978
usb_asian_indian_race,women,25_34,ba_plus,now_active_duty,2174,76319,0.000489173,0.000416809,0.13843,0.119092
usb_asian_indian_race,women,25_34,ba_plus,reserve_guard_only,2174,76319,0,0,0,0
usb_asian_indian_race,women,18_plus_born_1956_on,less_than_hs,ever_active_duty,356,12498,0.00674793,0.00511869,1.42063,1.07764
usb_asian_indian_race,women,18_plus_born_1956_on,less_than_hs,now_active_duty,356,12498,0.00114688,0.00146959,6.04005,8.67851
usb_asian_indian_race,women,18_plus_born_1956_on,less_than_hs,reserve_guard_only,356,12498,0.00104019,0.00116362,0.817647,0.910982
usb_asian_indian_race,women,18_plus_born_1956_on,hs_diploma,ever_active_duty,1152,33798,0.00656837,0.00379362,0.66247,0.380081
usb_asian_indian_race,women,18_plus_born_1956_on,hs_diploma,now_active_duty,1152,33798,0.00209083,0.00210038,1.80544,1.81365
usb_asian_indian_race,women,18_plus_born_1956_on,hs_diploma,reserve_guard_only,1152,33798,0,0,0,0
usb_asian_indian_race,women,18_plus_born_1956_on,some_college,ever_active_duty,1970,60874,0.00334569,0.00200004,0.179779,0.107582
usb_asian_indian_race,women,18_plus_born_1956_on,some_college,now_active_duty,1970,60874,0,0,0,0
usb_asian_indian_race,women,18_plus_born_1956_on,some_college,reserve_guard_only,1970,60874,0.000870646,0.000537204,0.209138,0.128121
usb_asian_indian_race,women,18_plus_born_1956_on,ba_plus,ever_active_duty,5569,186488,0.00462227,0.00102294,0.288257,0.0632
usb_asian_indian_race,women,18_plus_born_1956_on,ba_plus,now_active_duty,5569,186488,0.000647047,0.000425097,0.375358,0.251523
usb_asian_indian_race,women,18_plus_born_1956_on,ba_plus,reserve_guard_only,5569,186488,0.000150143,0.000153773,0.0490961,0.0502637
india_born,men,18_24,less_than_hs,ever_active_duty,123,5069,0,0,0,0
india_born,men,18_24,less_than_hs,now_active_duty,123,5069,0,0,0,0
india_born,men,18_24,less_than_hs,reserve_guard_only,123,5069,0,0,0,0
india_born,men,18_24,hs_diploma,ever_active_duty,443,14108,0.0198237,0.0101338,0.398149,0.203299
india_born,men,18_24,hs_diploma,now_active_duty,443,14108,0.0128299,0.00710726,0.386943,0.2156
india_born,men,18_24,hs_diploma,reserve_guard_only,443,14108,0.0014413,0.00149741,0.126685,0.131552
india_born,men,18_24,some_college,ever_active_duty,769,24511,0.0101588,0.00538403,0.294349,0.155657
india_born,men,18_24,some_college,now_active_duty,769,24511,0.00495023,0.00331927,0.212478,0.142705
india_born,men,18_24,some_college,reserve_guard_only,769,24511,0.00161834,0.00127804,0.137698,0.108988
india_born,men,18_24,ba_plus,ever_active_duty,1133,40976,0.00345734,0.00206213,0.144537,0.0858745
india_born,men,18_24,ba_plus,now_active_duty,1133,40976,0.000553174,0.000751141,0.0310541,0.0417189
india_born,men,18_24,ba_plus,reserve_guard_only,1133,40976,0.00288789,0.0018501,0.381498,0.236678
india_born,men,18_49,less_than_hs,ever_active_duty,693,28861,0.0068028,0.00331582,0.515038,0.255044
india_born,men,18_49,less_than_hs,now_active_duty,693,28861,0,0,0,0
india_born,men,18_49,less_than_hs,reserve_guard_only,693,28861,0.00155922,0.00167062,0.390798,0.417324
india_born,men,18_49,hs_diploma,ever_active_duty,1222,48229,0.0193036,0.00444524,0.304153,0.0701969
india_born,men,18_49,hs_diploma,now_active_duty,1222,48229,0.00425053,0.00216249,0.279337,0.142207
india_born,men,18_49,hs_diploma,reserve_guard_only,1222,48229,0.000421597,0.00043975,0.0336593,0.0351391
india_born,men,18_49,some_college,ever_active_duty,1850,68343,0.0206459,0.00420105,0.21921,0.044238
india_born,men,18_49,some_college,now_active_duty,1850,68343,0.00601378,0.00175409,0.30404,0.0884949
india_born,men,18_49,some_college,reserve_guard_only,1850,68343,0.0036629,0.00153307,0.232354,0.0971798
india_born,men,18_49,ba_plus,ever_active_duty,21701,855384,0.00612162,0.00066074,0.0937584,0.0100516
india_born,men,18_49,ba_plus,now_active_duty,21701,855384,0.000521793,0.000172219,0.035143,0.0114327
india_born,men,18_49,ba_plus,reserve_guard_only,21701,855384,0.0023393,0.000403361,0.227441,0.0386574
india_born,men,25_49,less_than_hs,ever_active_duty,570,23792,0.00825219,0.00405898,0.445935,0.221396
india_born,men,25_49,less_than_hs,now_active_duty,570,23792,0,0,0,0
india_born,men,25_49,less_than_hs,reserve_guard_only,570,23792,0.00189142,0.00202575,0.437187,0.467034
india_born,men,25_49,hs_diploma,ever_active_duty,779,34122,0.0190886,0.00543297,0.276,0.078547
india_born,men,25_49,hs_diploma,now_active_duty,779,34122,0.000703365,0.000689861,0.0907966,0.0889365
india_born,men,25_49,hs_diploma,reserve_guard_only,779,34122,0,0,0,0
india_born,men,25_49,some_college,ever_active_duty,1081,43832,0.0265101,0.00586028,0.228837,0.050153
india_born,men,25_49,some_college,now_active_duty,1081,43832,0.00660852,0.00220469,0.357173,0.11963
india_born,men,25_49,some_college,reserve_guard_only,1081,43832,0.00480619,0.00237286,0.279093,0.137826
india_born,men,25_49,ba_plus,ever_active_duty,20568,814408,0.00625567,0.000691204,0.0906939,0.00999124
india_born,men,25_49,ba_plus,now_active_duty,20568,814408,0.000520214,0.000180877,0.0356711,0.0123404
india_born,men,25_49,ba_plus,reserve_guard_only,20568,814408,0.0023117,0.000405524,0.219594,0.0383678
india_born,men,25_34,less_than_hs,ever_active_duty,158,6627,0,0,0,0
india_born,men,25_34,less_than_hs,now_active_duty,158,6627,0,0,0,0
india_born,men,25_34,less_than_hs,reserve_guard_only,158,6627,0,0,0,0
india_born,men,25_34,hs_diploma,ever_active_duty,292,13986,0.0256685,0.01085,0.39867,0.168067
india_born,men,25_34,hs_diploma,now_active_duty,292,13986,0,0,0,0
india_born,men,25_34,hs_diploma,reserve_guard_only,292,13986,0,0,0,0
india_born,men,25_34,some_college,ever_active_duty,397,15970,0.0189522,0.0076475,0.18008,0.0726649
india_born,men,25_34,some_college,now_active_duty,397,15970,0.00822375,0.00546534,0.292046,0.194328
india_born,men,25_34,some_college,reserve_guard_only,397,15970,0.00605302,0.00425797,0.317364,0.22343
india_born,men,25_34,ba_plus,ever_active_duty,6401,272611,0.00534094,0.00123306,0.114934,0.0264687
india_born,men,25_34,ba_plus,now_active_duty,6401,272611,0.000220094,0.000130471,0.0128481,0.00755215
india_born,men,25_34,ba_plus,reserve_guard_only,6401,272611,0.00374037,0.00111641,0.360049,0.10812
india_born,men,18_plus_born_1956_on,less_than_hs,ever_active_duty,1457,54322,0.015267,0.00329816,0.496858,0.110817
india_born,men,18_plus_born_1956_on,less_than_hs,now_active_duty,1457,54322,0,0,0,0
india_born,men,18_plus_born_1956_on,less_than_hs,reserve_guard_only,1457,54322,0.00165065,0.00107593,0.198521,0.128095
india_born,men,18_plus_born_1956_on,hs_diploma,ever_active_duty,1979,75126,0.0218212,0.00398336,0.24396,0.044577
india_born,men,18_plus_born_1956_on,hs_diploma,now_active_duty,1979,75126,0.00311034,0.00149137,0.332782,0.159688
india_born,men,18_plus_born_1956_on,hs_diploma,reserve_guard_only,1979,75126,0.00254684,0.00155962,0.169201,0.104283
india_born,men,18_plus_born_1956_on,some_college,ever_active_duty,2753,97639,0.0206202,0.00330069,0.166034,0.0264323
india_born,men,18_plus_born_1956_on,some_college,now_active_duty,2753,97639,0.00444153,0.00122924,0.346078,0.0956145
india_born,men,18_plus_born_1956_on,some_college,reserve_guard_only,2753,97639,0.00480682,0.00148198,0.274288,0.0842261
india_born,men,18_plus_born_1956_on,ba_plus,ever_active_duty,29683,1104154,0.00692144,0.000570544,0.0831412,0.00686308
india_born,men,18_plus_born_1956_on,ba_plus,now_active_duty,29683,1104154,0.000453137,0.000134035,0.0468145,0.0136626
india_born,men,18_plus_born_1956_on,ba_plus,reserve_guard_only,29683,1104154,0.00210176,0.000328495,0.16959,0.0259019
india_born,women,18_24,less_than_hs,ever_active_duty,64,2327,0,0,0,0
india_born,women,18_24,less_than_hs,now_active_duty,64,2327,0,0,0,0
india_born,women,18_24,less_than_hs,reserve_guard_only,64,2327,0,0,0,0
india_born,women,18_24,hs_diploma,ever_active_duty,374,10512,0,0,0,0
india_born,women,18_24,hs_diploma,now_active_duty,374,10512,0,0,0,0
india_born,women,18_24,hs_diploma,reserve_guard_only,374,10512,0.00250507,0.00278688,0.824344,0.905834
india_born,women,18_24,some_college,ever_active_duty,646,18176,0.00251242,0.00235602,0.324549,0.302125
india_born,women,18_24,some_college,now_active_duty,646,18176,0,0,0,0
india_born,women,18_24,some_college,reserve_guard_only,646,18176,0.00524492,0.00260977,1.38441,0.674079
india_born,women,18_24,ba_plus,ever_active_duty,760,29388,0.0027562,0.00222379,0.641202,0.526087
india_born,women,18_24,ba_plus,now_active_duty,760,29388,0,0,0,0
india_born,women,18_24,ba_plus,reserve_guard_only,760,29388,0.00182612,0.00140481,0.845426,0.686204
india_born,women,18_49,less_than_hs,ever_active_duty,652,23522,0.00076523,0.000731881,0.215289,0.206079
india_born,women,18_49,less_than_hs,now_active_duty,652,23522,0,0,0,0
india_born,women,18_49,less_than_hs,reserve_guard_only,652,23522,0.0025366,0.00258056,1.88158,1.99578
india_born,women,18_49,hs_diploma,ever_active_duty,1171,41464,0.00699408,0.00378558,0.841836,0.462411
india_born,women,18_49,hs_diploma,now_active_duty,1171,41464,0,0,0,0
india_born,women,18_49,hs_diploma,reserve_guard_only,1171,41464,0.000635094,0.00071407,0.198875,0.226092
india_born,women,18_49,some_college,ever_active_duty,1880,65359,0.00475321,0.00221888,0.295185,0.137985
india_born,women,18_49,some_college,now_active_duty,1880,65359,0,0,0,0
india_born,women,18_49,some_college,reserve_guard_only,1880,65359,0.00289171,0.001318,0.654922,0.298848
india_born,women,18_49,ba_plus,ever_active_duty,20469,749605,0.0020135,0.000341175,0.147786,0.0252704
india_born,women,18_49,ba_plus,now_active_duty,20469,749605,5.06933e-05,3.30644e-05,0.0197217,0.0131752
india_born,women,18_49,ba_plus,reserve_guard_only,20469,749605,0.000851559,0.000315481,0.295145,0.110502
india_born,women,25_49,less_than_hs,ever_active_duty,588,21195,0.000849244,0.000817008,0.18019,0.17206
india_born,women,25_49,less_than_hs,now_active_duty,588,21195,0,0,0,0
india_born,women,25_49,less_than_hs,reserve_guard_only,588,21195,0.00281509,0.00286497,2.4141,2.66552
india_born,women,25_49,hs_diploma,ever_active_duty,797,30952,0.00936945,0.00505355,1.12356,0.62235
india_born,women,25_49,hs_diploma,now_active_duty,797,30952,0,0,0,0
india_born,women,25_49,hs_diploma,reserve_guard_only,797,30952,0,0,0,0
india_born,women,25_49,some_college,ever_active_duty,1234,47183,0.00561643,0.00289017,0.288656,0.148479
india_born,women,25_49,some_college,now_active_duty,1234,47183,0,0,0,0
india_born,women,25_49,some_college,reserve_guard_only,1234,47183,0.00198518,0.00160217,0.425381,0.346911
india_born,women,25_49,ba_plus,ever_active_duty,19709,720217,0.0019832,0.000344119,0.136136,0.0238004
india_born,women,25_49,ba_plus,now_active_duty,19709,720217,5.27619e-05,3.44267e-05,0.0205748,0.013698
india_born,women,25_49,ba_plus,reserve_guard_only,19709,720217,0.000811792,0.000326378,0.274386,0.111569
india_born,women,25_34,less_than_hs,ever_active_duty,137,5384,0,0,0,0
india_born,women,25_34,less_than_hs,now_active_duty,137,5384,0,0,0,0
india_born,women,25_34,less_than_hs,reserve_guard_only,137,5384,0,0,0,0
india_born,women,25_34,hs_diploma,ever_active_duty,193,7812,0.0259419,0.0179207,3.30818,2.3524
india_born,women,25_34,hs_diploma,now_active_duty,193,7812,0,0,0,0
india_born,women,25_34,hs_diploma,reserve_guard_only,193,7812,0,0,0,0
india_born,women,25_34,some_college,ever_active_duty,354,13242,0.00070481,0.000722067,0.0404065,0.0413847
india_born,women,25_34,some_college,now_active_duty,354,13242,0,0,0,0
india_born,women,25_34,some_college,reserve_guard_only,354,13242,0.000755154,0.000876627,0.138425,0.160719
india_born,women,25_34,ba_plus,ever_active_duty,6324,258243,0.00261123,0.000736618,0.254024,0.0725381
india_born,women,25_34,ba_plus,now_active_duty,6324,258243,0.000105843,6.9787e-05,0.0299524,0.0199121
india_born,women,25_34,ba_plus,reserve_guard_only,6324,258243,0.000503401,0.000243918,0.177868,0.0871364
india_born,women,18_plus_born_1956_on,less_than_hs,ever_active_duty,1729,59746,0.00352606,0.00204317,0.742338,0.436052
india_born,women,18_plus_born_1956_on,less_than_hs,now_active_duty,1729,59746,0,0,0,0
india_born,women,18_plus_born_1956_on,less_than_hs,reserve_guard_only,1729,59746,0.00291792,0.00175083,2.29364,1.37452
india_born,women,18_plus_born_1956_on,hs_diploma,ever_active_duty,2055,70190,0.00716623,0.00293117,0.722768,0.298115
india_born,women,18_plus_born_1956_on,hs_diploma,now_active_duty,2055,70190,0,0,0,0
india_born,women,18_plus_born_1956_on,hs_diploma,reserve_guard_only,2055,70190,0.00075509,0.000568971,0.276632,0.210275
india_born,women,18_plus_born_1956_on,some_college,ever_active_duty,2890,97063,0.00401115,0.00162995,0.215537,0.0878667
india_born,women,18_plus_born_1956_on,some_college,now_active_duty,2890,97063,0,0,0,0
