group,sex,age_band,n_records,outcome,spec,group_rate,group_rate_se,comparison_rate,comparison_se,ratio,ratio_se,n_eff,ref_share_off_support,margins,replicate_fallbacks,max_factor,top10_cell_share,share_at_finest_cell,share_unmatched,expected_ratio
india_born_naturalized,women,18_49,9921,ever_active_duty,a_age_education_indirect,0.00374871,0.000776814,0.0153914,0.000189108,0.243558,0.050458,,,,,,,1.0,0.0,
india_born_naturalized,women,18_49,9921,now_active_duty,a_age_education_indirect,7.53157e-05,6.53227e-05,0.00195931,8.66518e-05,0.0384399,0.0340622,,,,,,,1.0,0.0,
india_born_naturalized,women,18_49,9921,reserve_guard_only,a_age_education_indirect,0.00147518,0.000516183,0.00306353,0.000105556,0.481531,0.172119,,,,,,,1.0,0.0,
india_born_naturalized,women,18_49,9921,ever_active_duty,b_indirect_geo,0.00374871,0.000776814,0.0149317,0.000336592,0.251057,0.0527363,,,,,,,0.9991825733474726,0.0,
india_born_naturalized,women,18_49,9921,now_active_duty,b_indirect_geo,7.53157e-05,6.53227e-05,0.00215357,0.000143102,0.0349725,0.0307453,,,,,,,0.9991825733474726,0.0,
india_born_naturalized,women,18_49,9921,reserve_guard_only,b_indirect_geo,0.00147518,0.000516183,0.00233643,0.000134484,0.631384,0.221023,,,,,,,0.9991825733474726,0.0,
india_born_naturalized,women,18_49,9921,ever_active_duty,b_indirect_full,0.00374871,0.000776814,0.0146321,0.000363841,0.256198,0.0540395,,,,,,,0.9869984977023684,0.0,
india_born_naturalized,women,18_49,9921,now_active_duty,b_indirect_full,7.53157e-05,6.53227e-05,0.00229984,0.000179476,0.0327483,0.0289765,,,,,,,0.9869984977023684,0.0,
india_born_naturalized,women,18_49,9921,reserve_guard_only,b_indirect_full,0.00147518,0.000516183,0.00215895,0.00013513,0.683289,0.243866,,,,,,,0.9869984977023684,0.0,
india_born_naturalized,women,18_49,9921,ever_active_duty,c_neighborhood_per_teen_15_17,0.00374871,0.000776814,0.00956836,8.56494e-05,0.391782,0.0813538,,,,,,,,,0.7444
india_born_naturalized,women,18_49,9921,now_active_duty,c_neighborhood_per_teen_15_17,7.53157e-05,6.53227e-05,0.00190892,4.72303e-05,0.0394546,0.0346397,,,,,,,,,0.7444
india_born_naturalized,women,18_49,9921,reserve_guard_only,c_neighborhood_per_teen_15_17,0.00147518,0.000516183,0.00249701,5.76463e-05,0.590779,0.209038,,,,,,,,,0.7444
india_born_naturalized,women,18_49,9921,ever_active_duty,c_age_neighborhood_per_teen_15_17,0.00374871,0.000776814,0.011286,0.000128378,0.332155,0.0686764,,,,,,,,,0.7444
india_born_naturalized,women,18_49,9921,now_active_duty,c_age_neighborhood_per_teen_15_17,7.53157e-05,6.53227e-05,0.00130257,4.40179e-05,0.0578211,0.0510896,,,,,,,,,0.7444
india_born_naturalized,women,18_49,9921,reserve_guard_only,c_age_neighborhood_per_teen_15_17,0.00147518,0.000516183,0.00242443,7.05117e-05,0.608466,0.216626,,,,,,,,,0.7444
india_born_naturalized,women,18_49,9921,ever_active_duty,c_neighborhood_per_youth_18_24,0.00374871,0.000776814,0.0106544,9.53707e-05,0.351847,0.0730613,,,,,,,,,0.82889
india_born_naturalized,women,18_49,9921,now_active_duty,c_neighborhood_per_youth_18_24,7.53157e-05,6.53227e-05,0.00212559,5.2591e-05,0.0354329,0.0311089,,,,,,,,,0.82889
india_born_naturalized,women,18_49,9921,reserve_guard_only,c_neighborhood_per_youth_18_24,0.00147518,0.000516183,0.00278043,6.41892e-05,0.53056,0.18773,,,,,,,,,0.82889
india_born_naturalized,women,18_49,9921,ever_active_duty,c_age_neighborhood_per_youth_18_24,0.00374871,0.000776814,0.012567,0.000142949,0.298298,0.0616761,,,,,,,,,0.82889
india_born_naturalized,women,18_49,9921,now_active_duty,c_age_neighborhood_per_youth_18_24,7.53157e-05,6.53227e-05,0.00145041,4.90139e-05,0.0519273,0.0458819,,,,,,,,,0.82889
india_born_naturalized,women,18_49,9921,reserve_guard_only,c_age_neighborhood_per_youth_18_24,0.00147518,0.000516183,0.00269961,7.85148e-05,0.546444,0.194545,,,,,,,,,0.82889
india_born_naturalized,women,18_49,9921,ever_active_duty,c_neighborhood_per_household,0.00374871,0.000776814,0.0100092,8.95959e-05,0.374525,0.0777704,,,,,,,,,0.7787
india_born_naturalized,women,18_49,9921,now_active_duty,c_neighborhood_per_household,7.53157e-05,6.53227e-05,0.00199688,4.94066e-05,0.0377167,0.0331139,,,,,,,,,0.7787
india_born_naturalized,women,18_49,9921,reserve_guard_only,c_neighborhood_per_household,0.00147518,0.000516183,0.00261207,6.03025e-05,0.564757,0.19983,,,,,,,,,0.7787
india_born_naturalized,women,18_49,9921,ever_active_duty,c_age_neighborhood_per_household,0.00374871,0.000776814,0.0118061,0.000134293,0.317525,0.0656513,,,,,,,,,0.7787
india_born_naturalized,women,18_49,9921,now_active_duty,c_age_neighborhood_per_household,7.53157e-05,6.53227e-05,0.00136258,4.60461e-05,0.0552742,0.0488392,,,,,,,,,0.7787
india_born_naturalized,women,18_49,9921,reserve_guard_only,c_age_neighborhood_per_household,0.00147518,0.000516183,0.00253614,7.37607e-05,0.581664,0.207084,,,,,,,,,0.7787
india_born_naturalized,women,25_49,9327,ever_active_duty,raw,0.00397861,0.000822719,0.0145034,0.00014264,0.274323,0.0568003,,,,,,,,,
india_born_naturalized,women,25_49,9327,now_active_duty,raw,7.99345e-05,6.93136e-05,0.00212836,6.53436e-05,0.0375568,0.0330172,,,,,,,,,
india_born_naturalized,women,25_49,9327,reserve_guard_only,raw,0.00117557,0.00048315,0.0034305,9.08716e-05,0.342682,0.143215,,,,,,,,,
india_born_naturalized,women,25_49,9327,ever_active_duty,a_education_direct,0.0055516,0.0018215,0.0145034,0.00014264,0.38278,0.125816,,,,,,,,,
india_born_naturalized,women,25_49,9327,now_active_duty,a_education_direct,4.96294e-05,4.30998e-05,0.00212836,6.53436e-05,0.0233181,0.0205297,,,,,,,,,
india_born_naturalized,women,25_49,9327,reserve_guard_only,a_education_direct,0.00143491,0.000771249,0.0034305,9.08716e-05,0.418281,0.227422,,,,,,,,,
india_born_naturalized,women,25_49,9327,ever_active_duty,a_education_indirect,0.00397861,0.000822719,0.0143463,0.000155467,0.277327,0.0574806,,,,,,,,,
india_born_naturalized,women,25_49,9327,now_active_duty,a_education_indirect,7.99345e-05,6.93136e-05,0.00236886,9.67201e-05,0.0337439,0.0297672,,,,,,,,,
india_born_naturalized,women,25_49,9327,reserve_guard_only,a_education_indirect,0.00117557,0.00048315,0.00308164,9.41073e-05,0.381475,0.158903,,,,,,,,,
india_born_naturalized,women,25_49,9327,ever_active_duty,age_direct,0.00534028,0.00134765,0.0145034,0.00014264,0.36821,0.0929547,3920.742819086102,0.0,age (min 20),0,2.2084223095074393,0.7438270957832563,,,
india_born_naturalized,women,25_49,9327,now_active_duty,age_direct,0.000109924,9.73054e-05,0.00212836,6.53436e-05,0.0516472,0.0461294,3920.742819086102,0.0,age (min 20),0,2.2084223095074393,0.7438270957832563,,,
india_born_naturalized,women,25_49,9327,reserve_guard_only,age_direct,0.00150922,0.000570944,0.0034305,9.08716e-05,0.43994,0.168207,3920.742819086102,0.0,age (min 20),0,2.2084223095074393,0.7438270957832563,,,
india_born_naturalized,women,25_49,9327,ever_active_duty,a_age_education_direct,0.00766683,0.0027864,0.0145034,0.00014264,0.528624,0.192134,2366.077433509786,0.0,age x educ (min 20),0,5.364149556359489,0.829919416230049,,,
india_born_naturalized,women,25_49,9327,now_active_duty,a_age_education_direct,7.05669e-05,6.27963e-05,0.00212836,6.53436e-05,0.0331554,0.0297644,2366.077433509786,0.0,age x educ (min 20),0,5.364149556359489,0.829919416230049,,,
india_born_naturalized,women,25_49,9327,reserve_guard_only,a_age_education_direct,0.00153675,0.000654843,0.0034305,9.08716e-05,0.447966,0.193266,2366.077433509786,0.0,age x educ (min 20),0,5.364149556359489,0.829919416230049,,,
india_born_naturalized,women,25_49,9327,ever_active_duty,b_raked_geo,0.00803239,0.00347387,0.0145034,0.00014264,0.55383,0.239973,1059.1786523939436,0.0,"age, state, division x metro (min 20)",0,62.0456442748186,0.9045746583041699,,,
india_born_naturalized,women,25_49,9327,now_active_duty,b_raked_geo,9.46209e-05,9.46876e-05,0.00212836,6.53436e-05,0.0444571,0.0448907,1059.1786523939436,0.0,"age, state, division x metro (min 20)",0,62.0456442748186,0.9045746583041699,,,
india_born_naturalized,women,25_49,9327,reserve_guard_only,b_raked_geo,0.00136483,0.000637106,0.0034305,9.08716e-05,0.397852,0.187491,1059.1786523939436,0.0,"age, state, division x metro (min 20)",0,62.0456442748186,0.9045746583041699,,,
india_born_naturalized,women,25_49,9327,ever_active_duty,b_raked_full,0.0108203,0.00407235,0.0145034,0.00014264,0.746051,0.280781,826.2992564226159,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,83.71316931878906,0.9259812265035939,,,
india_born_naturalized,women,25_49,9327,now_active_duty,b_raked_full,5.83891e-05,6.01868e-05,0.00212836,6.53436e-05,0.0274338,0.0285157,826.2992564226159,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,83.71316931878906,0.9259812265035939,,,
india_born_naturalized,women,25_49,9327,reserve_guard_only,b_raked_full,0.00156856,0.000934566,0.0034305,9.08716e-05,0.457238,0.27467,826.2992564226159,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,83.71316931878906,0.9259812265035939,,,
india_born_naturalized,women,25_49,9327,ever_active_duty,age_indirect,0.00397861,0.000822719,0.0156539,0.000176065,0.254161,0.0524814,,,,,,,1.0,0.0,
india_born_naturalized,women,25_49,9327,now_active_duty,age_indirect,7.99345e-05,6.93136e-05,0.00159306,6.07832e-05,0.0501766,0.044379,,,,,,,1.0,0.0,
india_born_naturalized,women,25_49,9327,reserve_guard_only,age_indirect,0.00117557,0.00048315,0.0032642,0.000100698,0.36014,0.15103,,,,,,,1.0,0.0,
india_born_naturalized,women,25_49,9327,ever_active_duty,a_age_education_indirect,0.00397861,0.000822719,0.0159726,0.000192339,0.24909,0.0515242,,,,,,,1.0,0.0,
india_born_naturalized,women,25_49,9327,now_active_duty,a_age_education_indirect,7.99345e-05,6.93136e-05,0.00185497,8.95523e-05,0.043092,0.0381679,,,,,,,1.0,0.0,
india_born_naturalized,women,25_49,9327,reserve_guard_only,a_age_education_indirect,0.00117557,0.00048315,0.00307863,0.000112115,0.381848,0.160515,,,,,,,1.0,0.0,
india_born_naturalized,women,25_49,9327,ever_active_duty,b_indirect_geo,0.00397861,0.000822719,0.0154061,0.000347259,0.258249,0.0542756,,,,,,,0.9991324440351798,0.0,
india_born_naturalized,women,25_49,9327,now_active_duty,b_indirect_geo,7.99345e-05,6.93136e-05,0.00201591,0.000149026,0.0396519,0.0349218,,,,,,,0.9991324440351798,0.0,
india_born_naturalized,women,25_49,9327,reserve_guard_only,b_indirect_geo,0.00117557,0.00048315,0.00235342,0.000140248,0.499516,0.204182,,,,,,,0.9991324440351798,0.0,
india_born_naturalized,women,25_49,9327,ever_active_duty,b_indirect_full,0.00397861,0.000822719,0.0151841,0.000376629,0.262025,0.0553033,,,,,,,0.9884201528774295,0.0,
india_born_naturalized,women,25_49,9327,now_active_duty,b_indirect_full,7.99345e-05,6.93136e-05,0.00222455,0.000185886,0.0359329,0.0318162,,,,,,,0.9884201528774295,0.0,
india_born_naturalized,women,25_49,9327,reserve_guard_only,b_indirect_full,0.00117557,0.00048315,0.00218256,0.000140893,0.538619,0.2244,,,,,,,0.9884201528774295,0.0,
india_born_naturalized,women,25_49,9327,ever_active_duty,c_neighborhood_per_teen_15_17,0.00397861,0.000822719,0.0107963,0.000106182,0.368516,0.0763034,,,,,,,,,0.7444
india_born_naturalized,women,25_49,9327,now_active_duty,c_neighborhood_per_teen_15_17,7.99345e-05,6.93136e-05,0.00158435,4.86418e-05,0.0504524,0.0443541,,,,,,,,,0.7444
india_born_naturalized,women,25_49,9327,reserve_guard_only,c_neighborhood_per_teen_15_17,0.00117557,0.00048315,0.00255367,6.76448e-05,0.460346,0.19239,,,,,,,,,0.7444
india_born_naturalized,women,25_49,9327,ever_active_duty,c_age_neighborhood_per_teen_15_17,0.00397861,0.000822719,0.0116528,0.000131063,0.341431,0.0705016,,,,,,,,,0.7444
india_born_naturalized,women,25_49,9327,now_active_duty,c_age_neighborhood_per_teen_15_17,7.99345e-05,6.93136e-05,0.00118588,4.5247e-05,0.0674054,0.0596172,,,,,,,,,0.7444
india_born_naturalized,women,25_49,9327,reserve_guard_only,c_age_neighborhood_per_teen_15_17,0.00117557,0.00048315,0.00242987,7.49598e-05,0.483799,0.202888,,,,,,,,,0.7444
india_born_naturalized,women,25_49,9327,ever_active_duty,c_neighborhood_per_youth_18_24,0.00397861,0.000822719,0.0120217,0.000118233,0.330952,0.0685257,,,,,,,,,0.82889
india_born_naturalized,women,25_49,9327,now_active_duty,c_neighborhood_per_youth_18_24,7.99345e-05,6.93136e-05,0.00176418,5.41626e-05,0.0453097,0.0398331,,,,,,,,,0.82889
india_born_naturalized,women,25_49,9327,reserve_guard_only,c_neighborhood_per_youth_18_24,0.00117557,0.00048315,0.00284351,7.53225e-05,0.413422,0.17278,,,,,,,,,0.82889
india_born_naturalized,women,25_49,9327,ever_active_duty,c_age_neighborhood_per_youth_18_24,0.00397861,0.000822719,0.0129754,0.000145939,0.306628,0.0633153,,,,,,,,,0.82889
india_born_naturalized,women,25_49,9327,now_active_duty,c_age_neighborhood_per_youth_18_24,7.99345e-05,6.93136e-05,0.00132048,5.03826e-05,0.0605347,0.0535403,,,,,,,,,0.82889
india_born_naturalized,women,25_49,9327,reserve_guard_only,c_age_neighborhood_per_youth_18_24,0.00117557,0.00048315,0.00270566,8.34678e-05,0.434485,0.182207,,,,,,,,,0.82889
india_born_naturalized,women,25_49,9327,ever_active_duty,c_neighborhood_per_household,0.00397861,0.000822719,0.0112938,0.000111074,0.352283,0.0729424,,,,,,,,,0.7787
india_born_naturalized,women,25_49,9327,now_active_duty,c_neighborhood_per_household,7.99345e-05,6.93136e-05,0.00165736,5.08831e-05,0.0482301,0.0424004,,,,,,,,,0.7787
india_born_naturalized,women,25_49,9327,reserve_guard_only,c_neighborhood_per_household,0.00117557,0.00048315,0.00267133,7.07617e-05,0.440069,0.183916,,,,,,,,,0.7787
india_born_naturalized,women,25_49,9327,ever_active_duty,c_age_neighborhood_per_household,0.00397861,0.000822719,0.0121897,0.000137102,0.326391,0.0673962,,,,,,,,,0.7787
india_born_naturalized,women,25_49,9327,now_active_duty,c_age_neighborhood_per_household,7.99345e-05,6.93136e-05,0.00124052,4.73319e-05,0.0644363,0.0569912,,,,,,,,,0.7787
india_born_naturalized,women,25_49,9327,reserve_guard_only,c_age_neighborhood_per_household,0.00117557,0.00048315,0.00254183,7.84138e-05,0.462489,0.193951,,,,,,,,,0.7787
india_born_naturalized,women,25_34,1600,ever_active_duty,raw,0.00865028,0.00327838,0.0115901,0.000230228,0.746353,0.284999,,,,,,,,,
india_born_naturalized,women,25_34,1600,now_active_duty,raw,0.000246823,0.000232368,0.00319865,0.000130855,0.0771648,0.0727154,,,,,,,,,
india_born_naturalized,women,25_34,1600,reserve_guard_only,raw,0.00241083,0.00110559,0.00372143,0.000135583,0.647823,0.295666,,,,,,,,,
india_born_naturalized,women,25_34,1600,ever_active_duty,a_education_direct,0.0132168,0.00655506,0.0115901,0.000230228,1.14036,0.568372,,,,,,,,,
india_born_naturalized,women,25_34,1600,now_active_duty,a_education_direct,0.000161561,0.000152106,0.00319865,0.000130855,0.050509,0.047593,,,,,,,,,
india_born_naturalized,women,25_34,1600,reserve_guard_only,a_education_direct,0.00187131,0.000867411,0.00372143,0.000135583,0.502847,0.231118,,,,,,,,,
india_born_naturalized,women,25_34,1600,ever_active_duty,a_education_indirect,0.00865028,0.00327838,0.0107394,0.000277601,0.805468,0.308382,,,,,,,,,
india_born_naturalized,women,25_34,1600,now_active_duty,a_education_indirect,0.000246823,0.000232368,0.00334644,0.000178835,0.0737569,0.069901,,,,,,,,,
india_born_naturalized,women,25_34,1600,reserve_guard_only,a_education_indirect,0.00241083,0.00110559,0.00316671,0.000142376,0.761303,0.350236,,,,,,,,,
india_born_naturalized,women,25_34,1600,ever_active_duty,age_direct,0.00824656,0.00307845,0.0115901,0.000230228,0.711519,0.267616,957.1896876320624,0.0,age (min 20),0,1.2322700494707883,1.0,,,
india_born_naturalized,women,25_34,1600,now_active_duty,age_direct,0.000224342,0.000211538,0.00319865,0.000130855,0.0701366,0.0661902,957.1896876320624,0.0,age (min 20),0,1.2322700494707883,1.0,,,
india_born_naturalized,women,25_34,1600,reserve_guard_only,age_direct,0.00243967,0.00113535,0.00372143,0.000135583,0.655573,0.304024,957.1896876320624,0.0,age (min 20),0,1.2322700494707883,1.0,,,
india_born_naturalized,women,25_34,1600,ever_active_duty,a_age_education_direct,0.0126765,0.00619439,0.0115901,0.000230228,1.09374,0.537307,616.4740906997108,0.0,age x educ (min 20),0,4.965042351806018,1.0,,,
india_born_naturalized,women,25_34,1600,now_active_duty,a_age_education_direct,0.000147076,0.000138695,0.00319865,0.000130855,0.0459805,0.0434012,616.4740906997108,0.0,age x educ (min 20),0,4.965042351806018,1.0,,,
india_born_naturalized,women,25_34,1600,reserve_guard_only,a_age_education_direct,0.0018446,0.000849049,0.00372143,0.000135583,0.495668,0.226388,616.4740906997108,0.0,age x educ (min 20),0,4.965042351806018,1.0,,,
india_born_naturalized,women,25_34,1600,ever_active_duty,b_raked_geo,0.0137357,0.00784817,0.0115901,0.000230228,1.18513,0.682065,346.3263648422248,0.0,"age, state, division x metro (min 20)",0,17.9654787856529,1.0,,,
india_born_naturalized,women,25_34,1600,now_active_duty,b_raked_geo,0.000586932,0.000579385,0.00319865,0.000130855,0.183494,0.182343,346.3263648422248,0.0,"age, state, division x metro (min 20)",0,17.9654787856529,1.0,,,
india_born_naturalized,women,25_34,1600,reserve_guard_only,b_raked_geo,0.00155761,0.00111427,0.00372143,0.000135583,0.418551,0.299192,346.3263648422248,0.0,"age, state, division x metro (min 20)",0,17.9654787856529,1.0,,,
india_born_naturalized,women,25_34,1600,ever_active_duty,b_raked_full,0.020372,0.00968003,0.0115901,0.000230228,1.75771,0.840503,267.78109315079075,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,28.72803992941418,1.0000000000000002,,,
india_born_naturalized,women,25_34,1600,now_active_duty,b_raked_full,0.000362214,0.000378001,0.00319865,0.000130855,0.11324,0.118751,267.78109315079075,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,28.72803992941418,1.0000000000000002,,,
india_born_naturalized,women,25_34,1600,reserve_guard_only,b_raked_full,0.000969791,0.00074959,0.00372143,0.000135583,0.260596,0.199439,267.78109315079075,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,28.72803992941418,1.0000000000000002,,,
india_born_naturalized,women,25_34,1600,ever_active_duty,age_indirect,0.00865028,0.00327838,0.0116353,0.00023259,0.743452,0.283442,,,,,,,1.0,0.0,
india_born_naturalized,women,25_34,1600,now_active_duty,age_indirect,0.000246823,0.000232368,0.0031335,0.000129936,0.0787691,0.0742614,,,,,,,1.0,0.0,
india_born_naturalized,women,25_34,1600,reserve_guard_only,age_indirect,0.00241083,0.00110559,0.00372498,0.000132569,0.647205,0.2954,,,,,,,1.0,0.0,
india_born_naturalized,women,25_34,1600,ever_active_duty,a_age_education_indirect,0.00865028,0.00327838,0.0109127,0.000290475,0.79268,0.303208,,,,,,,1.0,0.0,
india_born_naturalized,women,25_34,1600,now_active_duty,a_age_education_indirect,0.000246823,0.000232368,0.00334441,0.000180388,0.0738017,0.0700046,,,,,,,1.0,0.0,
india_born_naturalized,women,25_34,1600,reserve_guard_only,a_age_education_indirect,0.00241083,0.00110559,0.00317869,0.000144982,0.758436,0.34933,,,,,,,1.0,0.0,
india_born_naturalized,women,25_34,1600,ever_active_duty,b_indirect_geo,0.00865028,0.00327838,0.011804,0.000459975,0.732825,0.277742,,,,,,,0.9991160297105859,0.0,
india_born_naturalized,women,25_34,1600,now_active_duty,b_indirect_geo,0.000246823,0.000232368,0.00403917,0.000340675,0.0611073,0.0578087,,,,,,,0.9991160297105859,0.0,
india_born_naturalized,women,25_34,1600,reserve_guard_only,b_indirect_geo,0.00241083,0.00110559,0.00266718,0.000174394,0.903885,0.407858,,,,,,,0.9991160297105859,0.0,
india_born_naturalized,women,25_34,1600,ever_active_duty,b_indirect_full,0.00865028,0.00327838,0.0108747,0.000518449,0.795448,0.301552,,,,,,,0.982934781360855,0.0,
india_born_naturalized,women,25_34,1600,now_active_duty,b_indirect_full,0.000246823,0.000232368,0.00402364,0.000376568,0.0613431,0.0581559,,,,,,,0.982934781360855,0.0,
india_born_naturalized,women,25_34,1600,reserve_guard_only,b_indirect_full,0.00241083,0.00110559,0.00246331,0.000230109,0.978696,0.447216,,,,,,,0.982934781360855,0.0,
india_born_naturalized,women,25_34,1600,ever_active_duty,c_neighborhood_per_teen_15_17,0.00865028,0.00327838,0.00862765,0.000171382,1.00262,0.382857,,,,,,,,,0.7444
india_born_naturalized,women,25_34,1600,now_active_duty,c_neighborhood_per_teen_15_17,0.000246823,0.000232368,0.00238107,9.74087e-05,0.10366,0.0976832,,,,,,,,,0.7444
india_born_naturalized,women,25_34,1600,reserve_guard_only,c_neighborhood_per_teen_15_17,0.00241083,0.00110559,0.00277023,0.000100928,0.870262,0.397187,,,,,,,,,0.7444
india_born_naturalized,women,25_34,1600,ever_active_duty,c_age_neighborhood_per_teen_15_17,0.00865028,0.00327838,0.00866132,0.00017314,0.998726,0.380766,,,,,,,,,0.7444
india_born_naturalized,women,25_34,1600,now_active_duty,c_age_neighborhood_per_teen_15_17,0.000246823,0.000232368,0.00233258,9.67243e-05,0.105816,0.0997601,,,,,,,,,0.7444
india_born_naturalized,women,25_34,1600,reserve_guard_only,c_age_neighborhood_per_teen_15_17,0.00241083,0.00110559,0.00277288,9.86846e-05,0.869432,0.39683,,,,,,,,,0.7444
india_born_naturalized,women,25_34,1600,ever_active_duty,c_neighborhood_per_youth_18_24,0.00865028,0.00327838,0.00960689,0.000190834,0.900424,0.343832,,,,,,,,,0.82889
india_born_naturalized,women,25_34,1600,now_active_duty,c_neighborhood_per_youth_18_24,0.000246823,0.000232368,0.00265133,0.000108465,0.0930941,0.0877262,,,,,,,,,0.82889
india_born_naturalized,women,25_34,1600,reserve_guard_only,c_neighborhood_per_youth_18_24,0.00241083,0.00110559,0.00308466,0.000112384,0.781554,0.356701,,,,,,,,,0.82889
india_born_naturalized,women,25_34,1600,ever_active_duty,c_age_neighborhood_per_youth_18_24,0.00865028,0.00327838,0.00964438,0.000192792,0.896924,0.341954,,,,,,,,,0.82889
india_born_naturalized,women,25_34,1600,now_active_duty,c_age_neighborhood_per_youth_18_24,0.000246823,0.000232368,0.00259732,0.000107703,0.0950296,0.0895914,,,,,,,,,0.82889
india_born_naturalized,women,25_34,1600,reserve_guard_only,c_age_neighborhood_per_youth_18_24,0.00241083,0.00110559,0.0030876,0.000109885,0.780809,0.35638,,,,,,,,,0.82889
india_born_naturalized,women,25_34,1600,ever_active_duty,c_neighborhood_per_household,0.00865028,0.00327838,0.00902519,0.000179279,0.95846,0.365993,,,,,,,,,0.7787
india_born_naturalized,women,25_34,1600,now_active_duty,c_neighborhood_per_household,0.000246823,0.000232368,0.00249079,0.000101897,0.0990943,0.0933805,,,,,,,,,0.7787
india_born_naturalized,women,25_34,1600,reserve_guard_only,c_neighborhood_per_household,0.00241083,0.00110559,0.00289788,0.000105579,0.831928,0.379692,,,,,,,,,0.7787
india_born_naturalized,women,25_34,1600,ever_active_duty,c_age_neighborhood_per_household,0.00865028,0.00327838,0.00906041,0.000181118,0.954734,0.363994,,,,,,,,,0.7787
india_born_naturalized,women,25_34,1600,now_active_duty,c_age_neighborhood_per_household,0.000246823,0.000232368,0.00244005,0.000101181,0.101155,0.0953658,,,,,,,,,0.7787
india_born_naturalized,women,25_34,1600,reserve_guard_only,c_age_neighborhood_per_household,0.00241083,0.00110559,0.00290064,0.000103232,0.831135,0.37935,,,,,,,,,0.7787
india_born_naturalized,women,18_plus_born_1956_on,17424,ever_active_duty,raw,0.0037716,0.000579819,0.0149473,0.000105169,0.252326,0.038831,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,now_active_duty,raw,4.49e-05,3.89055e-05,0.00159701,3.8568e-05,0.028115,0.0246328,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,reserve_guard_only,raw,0.00133682,0.000377354,0.00324985,5.52819e-05,0.411349,0.117325,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,ever_active_duty,a_education_direct,0.00469687,0.00120356,0.0149473,0.000105169,0.314229,0.0806643,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,now_active_duty,a_education_direct,2.44487e-05,2.12016e-05,0.00159701,3.8568e-05,0.015309,0.013423,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,reserve_guard_only,a_education_direct,0.00189496,0.000606157,0.00324985,5.52819e-05,0.583093,0.18748,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,ever_active_duty,a_education_indirect,0.0037716,0.000579819,0.0152499,0.000126651,0.24732,0.0379817,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,now_active_duty,a_education_indirect,4.49e-05,3.89055e-05,0.00162308,5.63812e-05,0.0276635,0.0243494,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,reserve_guard_only,a_education_indirect,0.00133682,0.000377354,0.00305974,6.40384e-05,0.436906,0.124657,,,,,,,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,ever_active_duty,age_direct,0.00406661,0.000760576,0.0149473,0.000105169,0.272063,0.0508225,7150.296456595588,0.0,age (min 20),0,4.871459435546009,0.5268702819311271,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,now_active_duty,age_direct,5.24434e-05,4.64293e-05,0.00159701,3.8568e-05,0.0328385,0.0292775,7150.296456595588,0.0,age (min 20),0,4.871459435546009,0.5268702819311271,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,reserve_guard_only,age_direct,0.00198862,0.000566315,0.00324985,5.52819e-05,0.611913,0.175272,7150.296456595588,0.0,age (min 20),0,4.871459435546009,0.5268702819311271,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,ever_active_duty,a_age_education_direct,0.00526071,0.00149174,0.0149473,0.000105169,0.35195,0.0997969,4612.186325556269,0.0,age x educ (min 20),0,5.452435862388433,0.6598431142043953,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,now_active_duty,a_age_education_direct,3.36666e-05,2.99633e-05,0.00159701,3.8568e-05,0.021081,0.0188919,4612.186325556269,0.0,age x educ (min 20),0,5.452435862388433,0.6598431142043953,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,reserve_guard_only,a_age_education_direct,0.00203117,0.000543866,0.00324985,5.52819e-05,0.625005,0.168186,4612.186325556269,0.0,age x educ (min 20),0,5.452435862388433,0.6598431142043953,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,ever_active_duty,b_raked_geo,0.00555267,0.00192237,0.0149473,0.000105169,0.371483,0.128798,1992.9921370729523,0.0,"age, state, division x metro (min 20)",0,48.112421271072996,0.7641084370929038,,,
india_born_naturalized,women,18_plus_born_1956_on,17424,now_active_duty,b_raked_geo,0.000117408,0.000122447,0.00159701,3.8568e-05,0.0735171,0.0769629,1992.9921370729523,0.0,"age, state, division x metro (min 20)",0,48.112421271072996,0.7641084370929038,,,
