st,puma,metro_size,pop20,dominant_share,share_metro_5m_plus,share_metro_1m_5m,share_metro_under_1m,share_non_metro
36,3313,metro_5m_plus,117217,1.0,1.0,0.0,0.0,0.0
36,4103,metro_5m_plus,163141,1.0,1.0,0.0,0.0,0.0
36,4104,metro_5m_plus,129265,1.0,1.0,0.0,0.0,0.0
36,4107,metro_5m_plus,224344,1.0,1.0,0.0,0.0,0.0
36,4108,metro_5m_plus,231983,1.0,1.0,0.0,0.0,0.0
36,4109,metro_5m_plus,110458,1.0,1.0,0.0,0.0,0.0
36,4110,metro_5m_plus,130440,1.0,1.0,0.0,0.0,0.0
36,4111,metro_5m_plus,125771,1.0,1.0,0.0,0.0,0.0
36,4112,metro_5m_plus,188800,1.0,1.0,0.0,0.0,0.0
36,4121,metro_5m_plus,170835,1.0,1.0,0.0,0.0,0.0
36,4165,metro_5m_plus,219214,1.0,1.0,0.0,0.0,0.0
36,4204,metro_5m_plus,151523,1.0,1.0,0.0,0.0,0.0
36,4205,metro_5m_plus,135880,1.0,1.0,0.0,0.0,0.0
36,4207,metro_5m_plus,141945,1.0,1.0,0.0,0.0,0.0
36,4208,metro_5m_plus,101619,1.0,1.0,0.0,0.0,0.0
36,4209,metro_5m_plus,186667,1.0,1.0,0.0,0.0,0.0
36,4210,metro_5m_plus,132351,1.0,1.0,0.0,0.0,0.0
36,4211,metro_5m_plus,121824,1.0,1.0,0.0,0.0,0.0
36,4212,metro_5m_plus,160741,1.0,1.0,0.0,0.0,0.0
36,4221,metro_5m_plus,159561,1.0,1.0,0.0,0.0,0.0
36,4263,metro_5m_plus,180543,1.0,1.0,0.0,0.0,0.0
36,4301,metro_5m_plus,204125,1.0,1.0,0.0,0.0,0.0
36,4302,metro_5m_plus,127650,1.0,1.0,0.0,0.0,0.0
36,4303,metro_5m_plus,173842,1.0,1.0,0.0,0.0,0.0
36,4304,metro_5m_plus,120747,1.0,1.0,0.0,0.0,0.0
36,4305,metro_5m_plus,201682,1.0,1.0,0.0,0.0,0.0
36,4306,metro_5m_plus,116586,1.0,1.0,0.0,0.0,0.0
36,4307,metro_5m_plus,133706,1.0,1.0,0.0,0.0,0.0
36,4308,metro_5m_plus,108805,1.0,1.0,0.0,0.0,0.0
36,4309,metro_5m_plus,100103,1.0,1.0,0.0,0.0,0.0
36,4310,metro_5m_plus,134319,1.0,1.0,0.0,0.0,0.0
36,4311,metro_5m_plus,198527,1.0,1.0,0.0,0.0,0.0
36,4312,metro_5m_plus,210432,1.0,1.0,0.0,0.0,0.0
36,4313,metro_5m_plus,113451,1.0,1.0,0.0,0.0,0.0
36,4314,metro_5m_plus,162410,1.0,1.0,0.0,0.0,0.0
36,4315,metro_5m_plus,163346,1.0,1.0,0.0,0.0,0.0
36,4316,metro_5m_plus,102095,1.0,1.0,0.0,0.0,0.0
36,4317,metro_5m_plus,160243,1.0,1.0,0.0,0.0,0.0
36,4318,metro_5m_plus,204005,1.0,1.0,0.0,0.0,0.0
36,4401,metro_5m_plus,193031,1.0,1.0,0.0,0.0,0.0
36,4402,metro_5m_plus,137718,1.0,1.0,0.0,0.0,0.0
36,4403,metro_5m_plus,178855,1.0,1.0,0.0,0.0,0.0
36,4404,metro_5m_plus,181730,1.0,1.0,0.0,0.0,0.0
36,4405,metro_5m_plus,179294,1.0,1.0,0.0,0.0,0.0
36,4406,metro_5m_plus,119706,1.0,1.0,0.0,0.0,0.0
36,4407,metro_5m_plus,270930,1.0,1.0,0.0,0.0,0.0
36,4408,metro_5m_plus,157986,1.0,1.0,0.0,0.0,0.0
36,4409,metro_5m_plus,151876,1.0,1.0,0.0,0.0,0.0
36,4410,metro_5m_plus,130378,1.0,1.0,0.0,0.0,0.0
36,4411,metro_5m_plus,122366,1.0,1.0,0.0,0.0,0.0
36,4412,metro_5m_plus,257759,1.0,1.0,0.0,0.0,0.0
36,4413,metro_5m_plus,199648,1.0,1.0,0.0,0.0,0.0
36,4414,metro_5m_plus,124187,1.0,1.0,0.0,0.0,0.0
36,4501,metro_5m_plus,189663,1.0,1.0,0.0,0.0,0.0
36,4502,metro_5m_plus,141591,1.0,1.0,0.0,0.0,0.0
36,4503,metro_5m_plus,164493,1.0,1.0,0.0,0.0,0.0
37,100,non_metro,131842,1.0,0.0,0.0,0.0,1.0
37,200,non_metro,148216,1.0,0.0,0.0,0.0,1.0
37,300,metro_under_1m,135616,1.0,0.0,0.0,1.0,0.0
37,400,non_metro,122825,0.6817,0.0,0.0,0.3183,0.6817
37,500,metro_1m_5m,111151,0.6169,0.0,0.6169,0.0,0.3831
37,600,non_metro,106287,1.0,0.0,0.0,0.0,1.0
37,700,non_metro,116214,0.5789,0.0,0.4211,0.0,0.5789
37,800,non_metro,152645,1.0,0.0,0.0,0.0,1.0
37,900,metro_under_1m,143870,1.0,0.0,0.0,1.0,0.0
37,1001,non_metro,148614,0.6677,0.0,0.3323,0.0,0.6677
37,1101,metro_1m_5m,166620,1.0,0.0,1.0,0.0,0.0
37,1201,metro_1m_5m,149142,1.0,0.0,1.0,0.0,0.0
37,1202,metro_1m_5m,139995,1.0,0.0,1.0,0.0,0.0
37,1203,metro_1m_5m,136364,1.0,0.0,1.0,0.0,0.0
37,1204,metro_1m_5m,138612,1.0,0.0,1.0,0.0,0.0
37,1205,metro_1m_5m,132443,1.0,0.0,1.0,0.0,0.0
37,1206,metro_1m_5m,137026,1.0,0.0,1.0,0.0,0.0
37,1207,metro_1m_5m,139671,1.0,0.0,1.0,0.0,0.0
37,1208,metro_1m_5m,156157,1.0,0.0,1.0,0.0,0.0
37,1301,metro_under_1m,178198,1.0,0.0,0.0,1.0,0.0
37,1302,metro_under_1m,146635,1.0,0.0,0.0,1.0,0.0
37,1400,metro_under_1m,148696,1.0,0.0,0.0,1.0,0.0
37,1500,metro_under_1m,139570,0.5466,0.0,0.0,0.5466,0.4534
37,1600,metro_under_1m,171415,1.0,0.0,0.0,1.0,0.0
37,1701,metro_under_1m,138383,1.0,0.0,0.0,1.0,0.0
37,1702,metro_under_1m,121736,1.0,0.0,0.0,1.0,0.0
37,1703,metro_under_1m,138684,1.0,0.0,0.0,1.0,0.0
37,1704,metro_under_1m,142496,1.0,0.0,0.0,1.0,0.0
37,1801,metro_under_1m,110407,1.0,0.0,0.0,1.0,0.0
37,1802,metro_under_1m,131768,1.0,0.0,0.0,1.0,0.0
37,1803,metro_under_1m,140415,1.0,0.0,0.0,1.0,0.0
37,1900,metro_under_1m,105012,0.7611,0.0,0.2389,0.7611,0.0
37,2000,metro_under_1m,117096,1.0,0.0,0.0,1.0,0.0
37,2100,metro_under_1m,132148,0.6627,0.0,0.0,0.6627,0.3373
37,2201,metro_under_1m,135734,1.0,0.0,0.0,1.0,0.0
37,2202,metro_under_1m,133718,1.0,0.0,0.0,1.0,0.0
37,2300,non_metro,105429,0.799,0.0,0.0,0.201,0.799
37,2400,non_metro,119986,1.0,0.0,0.0,0.0,1.0
37,2500,metro_under_1m,149267,0.779,0.0,0.0,0.779,0.221
37,2600,non_metro,134839,1.0,0.0,0.0,0.0,1.0
37,2700,metro_1m_5m,135262,0.6418,0.0,0.6418,0.0,0.3582
37,2800,metro_under_1m,160610,1.0,0.0,0.0,1.0,0.0
37,2900,metro_1m_5m,161607,1.0,0.0,1.0,0.0,0.0
37,3001,metro_1m_5m,107816,1.0,0.0,1.0,0.0,0.0
37,3002,metro_1m_5m,120127,1.0,0.0,1.0,0.0,0.0
37,3101,metro_1m_5m,128081,1.0,0.0,1.0,0.0,0.0
37,3102,metro_1m_5m,130264,1.0,0.0,1.0,0.0,0.0
37,3103,metro_1m_5m,123675,1.0,0.0,1.0,0.0,0.0
37,3104,metro_1m_5m,157590,1.0,0.0,1.0,0.0,0.0
37,3105,metro_1m_5m,120328,1.0,0.0,1.0,0.0,0.0
37,3106,metro_1m_5m,176108,1.0,0.0,1.0,0.0,0.0
37,3107,metro_1m_5m,134831,1.0,0.0,1.0,0.0,0.0
37,3108,metro_1m_5m,144605,1.0,0.0,1.0,0.0,0.0
37,3200,metro_1m_5m,168013,1.0,0.0,1.0,0.0,0.0
37,3300,non_metro,120295,0.5196,0.0,0.4804,0.0,0.5196
37,3400,metro_1m_5m,146875,1.0,0.0,1.0,0.0,0.0
37,3500,metro_under_1m,168930,1.0,0.0,0.0,1.0,0.0
37,3600,metro_under_1m,144171,1.0,0.0,0.0,1.0,0.0
37,3700,metro_under_1m,125478,0.7948,0.0,0.0,0.7948,0.2052
37,3800,non_metro,133568,1.0,0.0,0.0,0.0,1.0
37,3900,non_metro,107751,1.0,0.0,0.0,0.0,1.0
37,4000,metro_under_1m,117333,1.0,0.0,0.0,1.0,0.0
37,4101,non_metro,111257,0.5779,0.0,0.0,0.4221,0.5779
37,4200,metro_under_1m,170243,1.0,0.0,0.0,1.0,0.0
37,4300,non_metro,168406,1.0,0.0,0.0,0.0,1.0
37,4501,metro_under_1m,157613,1.0,0.0,0.0,1.0,0.0
37,4601,metro_under_1m,118807,1.0,0.0,0.0,1.0,0.0
37,4701,metro_under_1m,167098,1.0,0.0,0.0,1.0,0.0
37,4800,metro_under_1m,136693,1.0,0.0,0.0,1.0,0.0
37,4900,non_metro,196759,1.0,0.0,0.0,0.0,1.0
37,5001,metro_under_1m,108866,1.0,0.0,0.0,1.0,0.0
37,5002,metro_under_1m,115389,1.0,0.0,0.0,1.0,0.0
37,5003,metro_under_1m,110473,1.0,0.0,0.0,1.0,0.0
37,5200,non_metro,129202,0.5969,0.0,0.0,0.4031,0.5969
37,5301,metro_1m_5m,115838,1.0,0.0,1.0,0.0,0.0
37,5401,metro_1m_5m,144484,1.0,0.0,1.0,0.0,0.0
38,100,non_metro,112858,1.0,0.0,0.0,0.0,1.0
38,200,metro_under_1m,117198,0.6777,0.0,0.0,0.6777,0.3223
38,300,metro_under_1m,131749,1.0,0.0,0.0,1.0,0.0
38,400,non_metro,114068,1.0,0.0,0.0,0.0,1.0
38,500,metro_under_1m,118696,0.6164,0.0,0.0,0.6164,0.3836
38,600,metro_under_1m,184525,1.0,0.0,0.0,1.0,0.0
39,100,non_metro,165653,1.0,0.0,0.0,0.0,1.0
39,200,non_metro,104826,0.5925,0.0,0.0,0.4075,0.5925
39,301,metro_under_1m,138675,1.0,0.0,0.0,1.0,0.0
39,302,metro_under_1m,156151,1.0,0.0,0.0,1.0,0.0
39,303,metro_under_1m,113519,1.0,0.0,0.0,1.0,0.0
39,401,metro_under_1m,122194,0.518,0.0,0.0,0.518,0.482
39,500,metro_under_1m,134187,0.5636,0.0,0.0,0.5636,0.4364
39,601,metro_1m_5m,133254,1.0,0.0,1.0,0.0,0.0
39,602,metro_1m_5m,179710,1.0,0.0,1.0,0.0,0.0
39,701,metro_1m_5m,105921,1.0,0.0,1.0,0.0,0.0
39,702,metro_1m_5m,143132,1.0,0.0,1.0,0.0,0.0
39,703,metro_1m_5m,106275,1.0,0.0,1.0,0.0,0.0
39,704,metro_1m_5m,125088,1.0,0.0,1.0,0.0,0.0
39,705,metro_1m_5m,118968,1.0,0.0,1.0,0.0,0.0
39,706,metro_1m_5m,105506,1.0,0.0,1.0,0.0,0.0
39,707,metro_1m_5m,116999,1.0,0.0,1.0,0.0,0.0
39,708,metro_1m_5m,150888,1.0,0.0,1.0,0.0,0.0
39,709,metro_1m_5m,144593,1.0,0.0,1.0,0.0,0.0
39,710,metro_1m_5m,147447,1.0,0.0,1.0,0.0,0.0
39,801,metro_1m_5m,106775,1.0,0.0,1.0,0.0,0.0
39,802,metro_1m_5m,125828,1.0,0.0,1.0,0.0,0.0
39,900,metro_1m_5m,192971,1.0,0.0,1.0,0.0,0.0
39,1001,metro_under_1m,129720,1.0,0.0,0.0,1.0,0.0
39,1002,metro_under_1m,112758,1.0,0.0,0.0,1.0,0.0
39,1003,metro_under_1m,188113,1.0,0.0,0.0,1.0,0.0
39,1100,metro_under_1m,161791,1.0,0.0,0.0,1.0,0.0
39,1201,metro_under_1m,120557,1.0,0.0,0.0,1.0,0.0
39,1202,metro_under_1m,111908,1.0,0.0,0.0,1.0,0.0
39,1203,metro_under_1m,192570,1.0,0.0,0.0,1.0,0.0
39,1204,metro_under_1m,115393,1.0,0.0,0.0,1.0,0.0
39,1300,metro_1m_5m,182470,1.0,0.0,1.0,0.0,0.0
39,1400,non_metro,116894,1.0,0.0,0.0,0.0,1.0
39,1500,non_metro,133282,1.0,0.0,0.0,0.0,1.0
39,1600,metro_under_1m,124936,1.0,0.0,0.0,1.0,0.0
39,1700,non_metro,118994,1.0,0.0,0.0,0.0,1.0
39,1800,metro_under_1m,132248,1.0,0.0,0.0,1.0,0.0
39,1900,non_metro,105616,1.0,0.0,0.0,0.0,1.0
39,2000,metro_under_1m,102206,1.0,0.0,0.0,1.0,0.0
39,2100,non_metro,131286,1.0,0.0,0.0,0.0,1.0
39,2200,non_metro,141110,1.0,0.0,0.0,0.0,1.0
39,2300,metro_under_1m,108774,1.0,0.0,0.0,1.0,0.0
39,2400,metro_under_1m,136001,1.0,0.0,0.0,1.0,0.0
39,2500,metro_1m_5m,165147,1.0,0.0,1.0,0.0,0.0
39,2600,non_metro,163030,0.7856,0.0,0.2144,0.0,0.7856
39,2701,metro_under_1m,141087,1.0,0.0,0.0,1.0,0.0
39,2702,metro_under_1m,136231,1.0,0.0,0.0,1.0,0.0
39,2703,metro_under_1m,124256,1.0,0.0,0.0,1.0,0.0
39,2800,non_metro,167126,0.6096,0.0,0.0,0.3904,0.6096
39,2900,non_metro,107746,1.0,0.0,0.0,0.0,1.0
39,3000,metro_under_1m,132435,0.5021,0.0,0.0,0.5021,0.4979
39,3100,non_metro,135620,0.7389,0.0,0.2611,0.0,0.7389
39,3200,metro_1m_5m,178519,1.0,0.0,1.0,0.0,0.0
39,3301,metro_1m_5m,100545,1.0,0.0,1.0,0.0,0.0
39,3302,metro_1m_5m,113579,1.0,0.0,1.0,0.0,0.0
39,3401,metro_1m_5m,120960,1.0,0.0,1.0,0.0,0.0
39,3402,metro_1m_5m,124289,1.0,0.0,1.0,0.0,0.0
39,3403,metro_1m_5m,111193,1.0,0.0,1.0,0.0,0.0
39,3404,metro_1m_5m,115442,1.0,0.0,1.0,0.0,0.0
39,3405,metro_1m_5m,131555,1.0,0.0,1.0,0.0,0.0
39,3406,metro_1m_5m,109590,1.0,0.0,1.0,0.0,0.0
39,3407,metro_1m_5m,106942,1.0,0.0,1.0,0.0,0.0
39,3408,metro_1m_5m,128653,1.0,0.0,1.0,0.0,0.0
39,3409,metro_1m_5m,161930,1.0,0.0,1.0,0.0,0.0
39,3410,metro_1m_5m,107237,1.0,0.0,1.0,0.0,0.0
39,3411,metro_1m_5m,106016,1.0,0.0,1.0,0.0,0.0
39,3500,metro_1m_5m,158921,1.0,0.0,1.0,0.0,0.0
39,3600,metro_under_1m,167966,1.0,0.0,0.0,1.0,0.0
39,3701,metro_under_1m,129251,1.0,0.0,0.0,1.0,0.0
39,3702,metro_under_1m,109224,1.0,0.0,0.0,1.0,0.0
39,3703,metro_under_1m,166954,1.0,0.0,0.0,1.0,0.0
39,3704,metro_under_1m,131880,1.0,0.0,0.0,1.0,0.0
39,3801,metro_1m_5m,128807,1.0,0.0,1.0,0.0,0.0
39,3802,metro_1m_5m,136815,1.0,0.0,1.0,0.0,0.0
39,3803,metro_1m_5m,124735,1.0,0.0,1.0,0.0,0.0
39,3901,metro_1m_5m,117669,1.0,0.0,1.0,0.0,0.0
39,3902,metro_1m_5m,124668,1.0,0.0,1.0,0.0,0.0
39,4000,non_metro,114286,1.0,0.0,0.0,0.0,1.0
39,4100,non_metro,117943,0.7622,0.0,0.2378,0.0,0.7622
39,4200,non_metro,144412,1.0,0.0,0.0,0.0,1.0
39,4300,non_metro,120113,0.5151,0.0,0.0,0.4849,0.5151
39,4400,non_metro,128573,1.0,0.0,0.0,0.0,1.0
39,4501,metro_1m_5m,113702,1.0,0.0,1.0,0.0,0.0
39,4602,metro_1m_5m,138575,1.0,0.0,1.0,0.0,0.0
39,4701,metro_1m_5m,107204,1.0,0.0,1.0,0.0,0.0
39,4702,metro_1m_5m,108132,1.0,0.0,1.0,0.0,0.0
39,4703,metro_1m_5m,150223,1.0,0.0,1.0,0.0,0.0
39,4704,metro_1m_5m,117223,1.0,0.0,1.0,0.0,0.0
39,4705,metro_1m_5m,111149,1.0,0.0,1.0,0.0,0.0
39,4706,metro_1m_5m,126935,1.0,0.0,1.0,0.0,0.0
39,4707,metro_1m_5m,109773,1.0,0.0,1.0,0.0,0.0
40,20100,non_metro,110170,1.0,0.0,0.0,0.0,1.0
40,20200,metro_under_1m,121639,0.5167,0.0,0.0,0.5167,0.4833
40,20300,metro_1m_5m,113826,0.5392,0.0,0.5392,0.0,0.4608
40,20400,metro_1m_5m,104560,0.9109,0.0,0.9109,0.0,0.0891
40,20500,non_metro,123835,1.0,0.0,0.0,0.0,1.0
40,20600,non_metro,105854,0.6289,0.0,0.0,0.3711,0.6289
40,20700,metro_1m_5m,147320,0.5497,0.0,0.5497,0.0,0.4503
40,20801,metro_1m_5m,127576,1.0,0.0,1.0,0.0,0.0
40,20802,metro_1m_5m,113372,1.0,0.0,1.0,0.0,0.0
40,20803,metro_1m_5m,147910,1.0,0.0,1.0,0.0,0.0
40,20804,metro_1m_5m,159683,1.0,0.0,1.0,0.0,0.0
40,20805,metro_1m_5m,120738,1.0,0.0,1.0,0.0,0.0
40,20900,metro_1m_5m,108460,1.0,0.0,1.0,0.0,0.0
40,21000,non_metro,110947,1.0,0.0,0.0,0.0,1.0
40,21100,non_metro,131201,0.6223,0.0,0.3777,0.0,0.6223
40,21200,non_metro,105912,0.6841,0.0,0.3159,0.0,0.6841
40,21301,metro_1m_5m,143749,1.0,0.0,1.0,0.0,0.0
40,21302,metro_1m_5m,151779,1.0,0.0,1.0,0.0,0.0
40,21401,metro_1m_5m,170164,1.0,0.0,1.0,0.0,0.0
40,21402,metro_1m_5m,161564,1.0,0.0,1.0,0.0,0.0
40,21403,metro_1m_5m,120282,1.0,0.0,1.0,0.0,0.0
40,21404,metro_1m_5m,111237,1.0,0.0,1.0,0.0,0.0
40,21405,metro_1m_5m,112912,1.0,0.0,1.0,0.0,0.0
40,21406,metro_1m_5m,120133,1.0,0.0,1.0,0.0,0.0
40,21500,metro_1m_5m,154405,1.0,0.0,1.0,0.0,0.0
40,21600,non_metro,137033,1.0,0.0,0.0,0.0,1.0
40,21700,metro_under_1m,126652,1.0,0.0,0.0,1.0,0.0
40,21800,metro_1m_5m,122113,0.7899,0.0,0.7899,0.0,0.2101
40,21900,non_metro,120238,1.0,0.0,0.0,0.0,1.0
40,22000,non_metro,129125,1.0,0.0,0.0,0.0,1.0
40,22100,non_metro,124964,1.0,0.0,0.0,0.0,1.0
41,301,metro_under_1m,106559,1.0,0.0,0.0,1.0,0.0
41,501,metro_1m_5m,104100,1.0,0.0,1.0,0.0,0.0
41,502,metro_1m_5m,100886,1.0,0.0,1.0,0.0,0.0
41,503,metro_1m_5m,107911,1.0,0.0,1.0,0.0,0.0
41,504,metro_1m_5m,108504,1.0,0.0,1.0,0.0,0.0
41,1701,metro_under_1m,111822,1.0,0.0,0.0,1.0,0.0
41,1702,metro_under_1m,135671,1.0,0.0,0.0,1.0,0.0
41,1900,non_metro,111201,1.0,0.0,0.0,0.0,1.0
41,2901,metro_under_1m,115210,1.0,0.0,0.0,1.0,0.0
41,2902,metro_under_1m,108049,1.0,0.0,0.0,1.0,0.0
41,3903,metro_under_1m,157989,1.0,0.0,0.0,1.0,0.0
41,3904,metro_under_1m,112050,1.0,0.0,0.0,1.0,0.0
41,3905,metro_under_1m,112932,1.0,0.0,0.0,1.0,0.0
41,4301,metro_under_1m,117235,1.0,0.0,0.0,1.0,0.0
41,4703,metro_under_1m,110241,1.0,0.0,0.0,1.0,0.0
41,4704,metro_under_1m,114953,1.0,0.0,0.0,1.0,0.0
41,4705,metro_under_1m,120726,1.0,0.0,0.0,1.0,0.0
41,5101,metro_1m_5m,123331,1.0,0.0,1.0,0.0,0.0
41,5102,metro_1m_5m,129838,1.0,0.0,1.0,0.0,0.0
41,5103,metro_1m_5m,118112,1.0,0.0,1.0,0.0,0.0
41,5105,metro_1m_5m,124397,1.0,0.0,1.0,0.0,0.0
41,5114,metro_1m_5m,149913,1.0,0.0,1.0,0.0,0.0
41,5116,metro_1m_5m,169837,1.0,0.0,1.0,0.0,0.0
41,5901,non_metro,102104,1.0,0.0,0.0,0.0,1.0
41,6501,non_metro,103608,1.0,0.0,0.0,0.0,1.0
41,6720,metro_1m_5m,122946,1.0,0.0,1.0,0.0,0.0
41,6721,metro_1m_5m,123390,1.0,0.0,1.0,0.0,0.0
41,6722,metro_1m_5m,122408,1.0,0.0,1.0,0.0,0.0
41,6723,metro_1m_5m,117615,1.0,0.0,1.0,0.0,0.0
41,6724,metro_1m_5m,114013,1.0,0.0,1.0,0.0,0.0
41,7100,metro_1m_5m,107722,1.0,0.0,1.0,0.0,0.0
41,9000,non_metro,121051,0.5656,0.0,0.4344,0.0,0.5656
41,9100,non_metro,176465,0.5008,0.0,0.0,0.4992,0.5008
41,9200,non_metro,116639,1.0,0.0,0.0,0.0,1.0
41,9300,metro_under_1m,137828,0.6344,0.0,0.0,0.6344,0.3656
42,111,metro_under_1m,155946,1.0,0.0,0.0,1.0,0.0
42,112,metro_under_1m,114930,1.0,0.0,0.0,1.0,0.0
42,200,non_metro,122525,1.0,0.0,0.0,0.0,1.0
42,300,non_metro,172927,1.0,0.0,0.0,0.0,1.0
42,400,non_metro,145286,1.0,0.0,0.0,0.0,1.0
42,500,non_metro,109690,1.0,0.0,0.0,0.0,1.0
42,600,non_metro,168327,1.0,0.0,0.0,0.0,1.0
42,701,metro_under_1m,111120,1.0,0.0,0.0,1.0,0.0
42,702,metro_under_1m,130845,1.0,0.0,0.0,1.0,0.0
42,801,metro_under_1m,127296,1.0,0.0,0.0,1.0,0.0
42,802,metro_under_1m,136702,1.0,0.0,0.0,1.0,0.0
42,803,non_metro,126323,0.5124,0.0,0.0,0.4876,0.5124
42,900,metro_under_1m,151638,0.753,0.0,0.0,0.753,0.247
42,1000,non_metro,109783,1.0,0.0,0.0,0.0,1.0
42,1100,non_metro,152069,1.0,0.0,0.0,0.0,1.0
42,1200,metro_under_1m,158172,1.0,0.0,0.0,1.0,0.0
42,1300,non_metro,139160,1.0,0.0,0.0,0.0,1.0
42,1400,non_metro,110652,1.0,0.0,0.0,0.0,1.0
42,1511,metro_1m_5m,115153,1.0,0.0,1.0,0.0,0.0
42,1512,metro_1m_5m,139132,1.0,0.0,1.0,0.0,0.0
42,1600,metro_1m_5m,193763,1.0,0.0,1.0,0.0,0.0
42,1701,metro_1m_5m,194421,1.0,0.0,1.0,0.0,0.0
42,1702,metro_1m_5m,111944,1.0,0.0,1.0,0.0,0.0
42,1801,metro_1m_5m,115889,1.0,0.0,1.0,0.0,0.0
42,1802,metro_1m_5m,164836,1.0,0.0,1.0,0.0,0.0
42,1803,metro_1m_5m,129211,1.0,0.0,1.0,0.0,0.0
42,1804,metro_1m_5m,172587,1.0,0.0,1.0,0.0,0.0
42,1805,metro_1m_5m,109856,1.0,0.0,1.0,0.0,0.0
42,1806,metro_1m_5m,131221,1.0,0.0,1.0,0.0,0.0
42,1807,metro_1m_5m,120613,1.0,0.0,1.0,0.0,0.0
42,1900,non_metro,148804,0.5594,0.0,0.4406,0.0,0.5594
42,2011,metro_1m_5m,113457,1.0,0.0,1.0,0.0,0.0
42,2012,metro_1m_5m,122618,1.0,0.0,1.0,0.0,0.0
42,2013,metro_1m_5m,118588,1.0,0.0,1.0,0.0,0.0
42,2100,metro_under_1m,133472,1.0,0.0,0.0,1.0,0.0
42,2200,metro_under_1m,166914,0.7358,0.0,0.0,0.7358,0.2642
42,2301,metro_under_1m,141266,1.0,0.0,0.0,1.0,0.0
42,2302,metro_under_1m,164045,1.0,0.0,0.0,1.0,0.0
42,2401,metro_under_1m,172086,1.0,0.0,0.0,1.0,0.0
42,2402,metro_under_1m,114315,1.0,0.0,0.0,1.0,0.0
42,2500,metro_under_1m,143257,1.0,0.0,0.0,1.0,0.0
42,2600,non_metro,143049,1.0,0.0,0.0,0.0,1.0
42,2701,metro_under_1m,129440,1.0,0.0,0.0,1.0,0.0
42,2702,metro_under_1m,151071,1.0,0.0,0.0,1.0,0.0
42,2703,metro_under_1m,148338,1.0,0.0,0.0,1.0,0.0
42,2801,metro_under_1m,132439,1.0,0.0,0.0,1.0,0.0
42,2802,metro_under_1m,161250,1.0,0.0,0.0,1.0,0.0
42,2803,metro_under_1m,125845,1.0,0.0,0.0,1.0,0.0
42,2901,metro_under_1m,178110,1.0,0.0,0.0,1.0,0.0
42,2902,metro_under_1m,154613,1.0,0.0,0.0,1.0,0.0
42,3011,metro_5m_plus,107394,1.0,1.0,0.0,0.0,0.0
42,3012,metro_5m_plus,117519,1.0,1.0,0.0,0.0,0.0
42,3013,metro_5m_plus,138899,1.0,1.0,0.0,0.0,0.0
42,3014,metro_5m_plus,135982,1.0,1.0,0.0,0.0,0.0
42,3015,metro_5m_plus,146744,1.0,1.0,0.0,0.0,0.0
42,3111,metro_5m_plus,122068,1.0,1.0,0.0,0.0,0.0
42,3112,metro_5m_plus,105712,1.0,1.0,0.0,0.0,0.0
42,3113,metro_5m_plus,105278,1.0,1.0,0.0,0.0,0.0
42,3114,metro_5m_plus,149136,1.0,1.0,0.0,0.0,0.0
42,3115,metro_5m_plus,141988,1.0,1.0,0.0,0.0,0.0
42,3116,metro_5m_plus,108246,1.0,1.0,0.0,0.0,0.0
42,3117,metro_5m_plus,124125,1.0,1.0,0.0,0.0,0.0
42,3216,metro_5m_plus,140234,1.0,1.0,0.0,0.0,0.0
42,3221,metro_5m_plus,144439,1.0,1.0,0.0,0.0,0.0
42,3222,metro_5m_plus,188302,1.0,1.0,0.0,0.0,0.0
42,3223,metro_5m_plus,105079,1.0,1.0,0.0,0.0,0.0
42,3224,metro_5m_plus,141920,1.0,1.0,0.0,0.0,0.0
42,3225,metro_5m_plus,131905,1.0,1.0,0.0,0.0,0.0
42,3227,metro_5m_plus,151109,1.0,1.0,0.0,0.0,0.0
42,3228,metro_5m_plus,174661,1.0,1.0,0.0,0.0,0.0
42,3229,metro_5m_plus,128308,1.0,1.0,0.0,0.0,0.0
42,3230,metro_5m_plus,151916,1.0,1.0,0.0,0.0,0.0
42,3231,metro_5m_plus,145924,1.0,1.0,0.0,0.0,0.0
42,3311,metro_5m_plus,161827,1.0,1.0,0.0,0.0,0.0
42,3312,metro_5m_plus,162324,1.0,1.0,0.0,0.0,0.0
42,3313,metro_5m_plus,148392,1.0,1.0,0.0,0.0,0.0
42,3314,metro_5m_plus,104287,1.0,1.0,0.0,0.0,0.0
42,3411,metro_5m_plus,101500,1.0,1.0,0.0,0.0,0.0
42,3412,metro_5m_plus,104903,1.0,1.0,0.0,0.0,0.0
42,3413,metro_5m_plus,121781,1.0,1.0,0.0,0.0,0.0
42,3414,metro_5m_plus,101284,1.0,1.0,0.0,0.0,0.0
42,3415,metro_5m_plus,104945,1.0,1.0,0.0,0.0,0.0
42,3501,metro_under_1m,122271,1.0,0.0,0.0,1.0,0.0
42,3502,metro_under_1m,114820,1.0,0.0,0.0,1.0,0.0
42,3503,metro_under_1m,176865,1.0,0.0,0.0,1.0,0.0
42,3504,metro_under_1m,139028,1.0,0.0,0.0,1.0,0.0
42,3601,metro_under_1m,173037,1.0,0.0,0.0,1.0,0.0
42,3602,metro_under_1m,131663,1.0,0.0,0.0,1.0,0.0
42,3603,metro_under_1m,151738,1.0,0.0,0.0,1.0,0.0
42,3701,metro_under_1m,129700,1.0,0.0,0.0,1.0,0.0
42,3702,metro_under_1m,130084,1.0,0.0,0.0,1.0,0.0
