group,geography,convention,passthrough,decile,tenure,households,income_dollars,federal_dollars,state_local_dollars,total_dollars,per_household,share_of_income,note
third_plus_nh_white,TX,average_pro_rata,0.0,5,renter,406299.6354671,23018138300.658363,1709129120.4474437,539309071.5941048,2248438192.0415487,5533.940953347509,0.09768114878244688,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,6,no_cash_rent,7397.7136718,498042184.2132466,7034584.5158498455,10775777.500103092,17810362.015952937,2407.549522205196,0.03576074995351614,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,6,owner,590822.4515562,41437076428.509,3051174874.0887394,1111024877.0692687,4162199751.158008,7044.755560989531,0.10044626961892478,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,6,renter,334874.1302782,23463990514.065083,2042258086.414978,501198323.0632188,2543456409.4781966,7595.260963769267,0.10839828834543577,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,7,no_cash_rent,9519.8353345,843171719.9599904,86952794.67118324,15366619.889448881,102319414.56063212,10748.023570305393,0.12135062424233976,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,7,owner,704981.1980022,63245360345.87371,4930208886.272932,1570680006.4753153,6500888892.748247,9221.364926001843,0.1027883920211134,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,7,renter,216524.3483931,19194911631.98253,1589421607.09727,376429600.6738682,1965851207.7711382,9079.123074889181,0.10241522573595183,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,8,owner,740037.7482283,85029091652.94498,7990684218.266263,2035448221.7189562,10026132439.98522,13548.136515993208,0.11791414261965676,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,8,renter,191767.4173522,21794549586.343212,2307740559.697241,396772923.34142506,2704513483.038666,14103.091757613636,0.12409127668934962,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,9,no_cash_rent,14363.350098699999,2240812307.5828986,202034370.1605382,34100246.340461284,236134616.50099948,16440.079429824076,0.10537902514276676,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,9,owner,793876.1527604,120745487864.9656,13343139781.963017,2683065657.8296494,16026205439.792665,20187.286624075656,0.13272715795156997,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,9,renter,124666.1340119,18736347575.24029,2104862479.7339005,406661947.84648603,2511524427.5803866,20146.003944749336,0.13404557198219977,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,10,no_cash_rent,4321.6197873,1097933436.682289,134610103.44417742,19413917.799165808,154024021.24334323,35640.34524646884,0.14028539080544777,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,10,owner,816465.0813642,243136013043.98615,31944946700.44162,4731884273.495466,36676830973.93709,44921.4936573346,0.15084902690783952,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.0,10,renter,112150.2751914,28707584230.47707,4074997477.2139506,516621185.5798352,4591618662.793786,40941.66202407932,0.15994444624564222,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,1,no_cash_rent,19760.9816582,183740276.8684115,236640.86818362912,10511166.40066524,10747807.26884887,543.8903519445842,0.05849456336971823,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,1,owner,476695.3971424,2729360293.6024594,6229744.719534309,331955117.53501934,338184862.2545537,709.4359716536763,0.12390627321986368,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,1,renter,433872.1592254,3620220812.8534093,3211942.068361969,264870472.2783576,268082414.34671956,617.8834217556896,0.074051398576271,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,2,no_cash_rent,24881.7787812,579778758.6267303,846406.2353062808,21437729.1412887,22284135.376594983,895.6005747238728,0.038435584341477785,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,2,owner,417822.3316082,9353647287.669622,7953302.401682109,459131366.67040503,467084669.07208717,1117.9025957618785,0.04993610029403377,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,2,renter,486851.344561,10870542435.552069,8700226.496614391,458816521.05751216,467516747.55412656,960.2864463190347,0.04300767420999294,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,3,no_cash_rent,10790.1006007,340584457.3797599,962041.4305193406,10385879.843576673,11347921.274096014,1051.697448804122,0.033318963999119926,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,3,owner,475514.8567209,16476811617.076122,21255457.97558339,640232085.2363669,661487543.2119503,1391.0975311549637,0.040146574384961865,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,3,renter,445651.8280992,15218123472.942533,24567590.463453718,489147310.65085006,513714901.11430377,1152.7270140580536,0.033756783615777386,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,4,no_cash_rent,17211.6990603,804114995.9864988,489707.7481002233,19502140.625692267,19991848.37379249,1161.5267210838645,0.02486192705468231,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,4,owner,488301.2959399,22481989144.95633,38176742.577517256,751667946.1659623,789844688.7434796,1617.5355161062148,0.035132331203027715,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,4,renter,425633.3815624,19557874585.96123,38495726.14164799,531264701.45464444,569760427.5962924,1338.6178158884904,0.029132021738459767,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,5,no_cash_rent,18542.713586500002,1019140177.5955708,2926037.4727549274,23075474.350469887,26001511.823224813,1402.249552199047,0.025513184932586468,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,5,owner,506735.0382363,28929091378.5953,56444828.51727956,866553003.8559452,922997832.3732247,1821.460453150693,0.0319055244526675,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,5,renter,406299.6354671,23018138300.658363,56811451.963673025,577222629.5697939,634034081.5334669,1560.5086152847598,0.02754497662894537,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,6,no_cash_rent,7397.7136718,498042184.2132466,233829.58930684885,10708713.842221336,10942543.431528185,1479.17909735288,0.021971117665091033,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,6,owner,590822.4515562,41437076428.509,101421052.81470968,1101281074.470146,1202702127.2848556,2035.6405280757217,0.02902478241581223,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,6,renter,334874.1302782,23463990514.065083,67884658.79243387,531848296.7528619,599732955.5452958,1790.9205319833507,0.02555971692819243,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,7,no_cash_rent,9519.8353345,843171719.9599904,2890310.894870131,15357385.468016839,18247696.36288697,1916.8079826714118,0.021641731963867154,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,7,owner,704981.1980022,63245360345.87371,163880143.37971225,1555561884.4724035,1719442027.8521159,2438.9899088439947,0.027186848465229698,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,7,renter,216524.3483931,19194911631.98253,52832374.219913244,395176472.49844337,448008846.7183566,2069.092229318231,0.023339979641890357,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,8,owner,740037.7482283,85029091652.94498,265610343.41517055,2006513905.9430313,2272124249.358202,3070.281556309553,0.026721727883817832,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,8,renter,191767.4173522,21794549586.343212,76709296.20433629,412520541.4737809,489229837.67811716,2551.1624677074196,0.022447347936232452,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,9,no_cash_rent,14363.350098699999,2240812307.5828986,6715622.464136289,33974976.83196516,40690599.29610145,2832.9462845707762,0.01815886103374417,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,9,owner,793876.1527604,120745487864.9656,443525966.3524506,2634728731.122276,3078254697.4747267,3877.499893114658,0.025493745165179663,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,9,renter,124666.1340119,18736347575.24029,69965628.82635485,405813546.397338,475779175.22369283,3816.426802633323,0.02539337900906714,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,10,no_cash_rent,4321.6197873,1097933436.682289,4474439.838484458,18808888.68730013,23283328.52578459,5387.639281504497,0.021206502824198194,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,10,owner,816465.0813642,243136013043.98615,1061850028.3226794,4588217323.553107,5650067351.875787,6920.157984509647,0.023238298930457594,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,0.5,10,renter,112150.2751914,28707584230.47707,135452916.1425917,510701732.79015136,646154648.9327431,5761.5074758398105,0.022508151286612287,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,1,no_cash_rent,19760.9816582,183740276.8684115,351686.4888168255,10511166.40066524,10862852.889482066,549.7122095133582,0.05912069511717166,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,1,owner,476695.3971424,2729360293.6024594,9258405.208934864,331955117.53501934,341213522.7439542,715.7894219021078,0.1250159326871387,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,1,renter,433872.1592254,3620220812.8534093,4773463.844075851,264870472.2783576,269643936.1224334,621.4824583440286,0.07448273187234226,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,2,no_cash_rent,24881.7787812,579778758.6267303,1257896.1499437508,21437729.1412887,22695625.29123245,912.138376070631,0.03914532044083425,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,2,owner,417822.3316082,9353647287.669622,11819889.850875339,459131366.67040503,470951256.52128035,1127.1567383882689,0.0503494778065994,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,2,renter,486851.344561,10870542435.552069,12929939.49857855,458816521.05751216,471746460.5560907,968.9743405791976,0.04339677282462425,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,3,no_cash_rent,10790.1006007,340584457.3797599,1429748.6963795256,10385879.843576673,11815628.539956199,1095.0434085099882,0.034692213000141366,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,3,owner,475514.8567209,16476811617.076122,31589038.026288196,640232085.2363669,671821123.262655,1412.828881720883,0.04077373334574013,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,3,renter,445651.8280992,15218123472.942533,36511400.98960932,489147310.65085006,525658711.64045936,1179.5277804255977,0.034541624831410274,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,4,no_cash_rent,17211.6990603,804114995.9864988,727784.6797879373,19502140.625692267,20229925.305480205,1175.3589947515381,0.025158000294052303,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,4,owner,488301.2959399,22481989144.95633,56736795.527357176,751667946.1659623,808404741.6933196,1655.5449441052024,0.03595788328519317,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,4,renter,425633.3815624,19557874585.96123,57210856.54023499,531264701.45464444,588475557.9948795,1382.587887807869,0.03008893197511815,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,5,no_cash_rent,18542.713586500002,1019140177.5955708,4348563.512457685,23075474.350469887,27424037.86292757,1478.965726078712,0.02690899492121716,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,5,owner,506735.0382363,28929091378.5953,83886116.99018082,866553003.8559452,950439120.8461261,1875.6135832922582,0.03285409515313565,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,5,renter,406299.6354671,23018138300.658363,84430978.55010372,577222629.5697939,661653608.1198976,1628.4868367140703,0.028744879341565735,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,6,no_cash_rent,7397.7136718,498042184.2132466,347508.4750829824,10708713.842221336,11056222.317304319,1494.5458567084736,0.022199369185503328,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,6,owner,590822.4515562,41437076428.509,150728038.77998373,1101281074.470146,1252009113.2501297,2119.0953558931174,0.030214706759300675,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,6,renter,334874.1302782,23463990514.065083,100887549.46889992,531848296.7528619,632735846.2217618,1889.4736529695806,0.026966250512353355,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,7,no_cash_rent,9519.8353345,843171719.9599904,4295468.056756453,15357385.468016839,19652853.524773292,2064.411077947022,0.023308245591664112,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,7,owner,704981.1980022,63245360345.87371,243552318.98188287,1555561884.4724035,1799114203.4542863,2552.003101008478,0.02844658001180422,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,7,renter,216524.3483931,19194911631.98253,78517427.39060514,395176472.49844337,473693899.8890485,2187.716547374419,0.024678097454732772,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,8,owner,740037.7482283,85029091652.94498,394739800.3823534,2006513905.9430313,2401253706.3253846,3244.77192153258,0.02824037820051459,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,8,renter,191767.4173522,21794549586.343212,114002383.64904371,412520541.4737809,526522925.12282455,2745.632873366661,0.024158467833294964,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,9,no_cash_rent,14363.350098699999,2240812307.5828986,9980497.885930588,33974976.83196516,43955474.71789575,3060.252268158115,0.01961586633969772,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,9,owner,793876.1527604,120745487864.9656,659151105.228973,2634728731.122276,3293879836.3512487,4149.110443610183,0.027279527331364326,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,9,renter,124666.1340119,18736347575.24029,103980206.4988547,405813546.397338,509793752.89619267,4089.2721743302823,0.02720881168803011,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,10,no_cash_rent,4321.6197873,1097933436.682289,6649739.110142365,18808888.68730013,25458627.797442496,5890.992047069502,0.02318776981086651,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,10,owner,816465.0813642,243136013043.98615,1578080367.001816,4588217323.553107,6166297690.554923,7552.4328367502185,0.025361515200298064,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_10y_4.94pct,0.5,10,renter,112150.2751914,28707584230.47707,201304875.37436917,510701732.79015136,712006608.1645205,6348.6835582826925,0.02480203845953109,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,TX,average_pro_rata,0.5,1,no_cash_rent,19760.9816582,183740276.8684115,7119159.69264829,10511166.40066524,17630326.09331353,892.1786578349293,0.09595243021180253,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,1,owner,476695.3971424,2729360293.6024594,187417109.49260858,331955117.53501934,519372227.02762794,1089.5264148574931,0.1902908268450381,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,1,renter,433872.1592254,3620220812.8534093,96628822.75457188,264870472.2783576,361499295.0329295,833.1931131011514,0.09985559271673282,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,2,no_cash_rent,24881.7787812,579778758.6267303,25463484.816675115,21437729.1412887,46901213.95796382,1884.9622597481298,0.08089501945372143,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,2,owner,417822.3316082,9353647287.669622,239269025.3213631,459131366.67040503,698400391.9917681,1671.5248064975895,0.07466610301977383,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,2,renter,486851.344561,10870542435.552069,261739665.9631285,458816521.05751216,720556187.0206406,1480.0332690266578,0.06628520989569613,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,3,no_cash_rent,10790.1006007,340584457.3797599,28942281.30322926,10385879.843576673,39328161.146805935,3644.8373006137263,0.11547256574587043,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,3,owner,475514.8567209,16476811617.076122,639454211.0584655,640232085.2363669,1279686296.2948322,2691.159441619581,0.07766589350142232,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,3,renter,445651.8280992,15218123472.942533,739097186.0244801,489147310.65085006,1228244496.6753302,2756.0629604371975,0.080709326538132,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,4,no_cash_rent,17211.6990603,804114995.9864988,14732483.396516949,19502140.625692267,34234624.02220921,1989.032221762103,0.04257428874362643,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,4,owner,488301.2959399,22481989144.95633,1148518128.0841534,751667946.1659623,1900186074.2501159,3891.421321322871,0.08452037148485185,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,4,renter,425633.3815624,19557874585.96123,1158114504.8630564,531264701.45464444,1689379206.3177009,3969.0947174218036,0.08637846606963868,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,5,no_cash_rent,18542.713586500002,1019140177.5955708,88027601.46675473,23075474.350469887,111103075.81722462,5991.737687094141,0.10901648100985188,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,5,owner,506735.0382363,28929091378.5953,1698099534.2141864,866553003.8559452,2564652538.070132,5061.131251149415,0.08865306222399104,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,5,renter,406299.6354671,23018138300.658363,1709129120.4474437,577222629.5697939,2286351750.0172377,5627.255233415965,0.0993282653945929,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,6,no_cash_rent,7397.7136718,498042184.2132466,7034584.5158498455,10708713.842221336,17743298.358071182,2398.484064841335,0.03562609538005326,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,6,owner,590822.4515562,41437076428.509,3051174874.0887394,1101281074.470146,4152455948.5588856,7028.263630844599,0.1002111226578226,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,6,renter,334874.1302782,23463990514.065083,2042258086.414978,531848296.7528619,2574106383.16784,7686.787811973936,0.10970454414498831,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,7,no_cash_rent,9519.8353345,843171719.9599904,86952794.67118324,15357385.468016839,102310180.13920008,10747.053551275907,0.1213396722367003,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,7,owner,704981.1980022,63245360345.87371,4930208886.272932,1555561884.4724035,6485770770.745336,9199.920209396983,0.10254935279483286,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,7,renter,216524.3483931,19194911631.98253,1589421607.09727,395176472.49844337,1984598079.5957134,9165.703969664766,0.10339188414334659,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,8,owner,740037.7482283,85029091652.94498,7990684218.266263,2006513905.9430313,9997198124.209293,13509.038083723777,0.11757385536957034,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,8,renter,191767.4173522,21794549586.343212,2307740559.697241,412520541.4737809,2720261101.1710215,14185.210077554471,0.12481382514441029,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,9,no_cash_rent,14363.350098699999,2240812307.5828986,202034370.1605382,33974976.83196516,236009346.99250335,16431.357961111324,0.10532312152778205,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,9,owner,793876.1527604,120745487864.9656,13343139781.963017,2634728731.122276,15977868513.085293,20126.399385506644,0.13232683718131122,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,9,renter,124666.1340119,18736347575.24029,2104862479.7339005,405813546.397338,2510676026.1312385,20139.198556454652,0.13400029093445334,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,10,no_cash_rent,4321.6197873,1097933436.682289,134610103.44417742,18808888.68730013,153418992.13147753,35500.344704624855,0.13973432906376881,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,10,owner,816465.0813642,243136013043.98615,31944946700.44162,4588217323.553107,36533164023.99473,44745.531508773005,0.1502581356279189,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,average_pro_rata,0.5,10,renter,112150.2751914,28707584230.47707,4074997477.2139506,510701732.79015136,4585699210.004102,40888.88058614185,0.1597382480249156,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,1.0,1,no_cash_rent,19760.9816582,183740276.8684115,236640.86818362912,10476188.931254813,10712829.799438443,542.1203250291494,0.05830419972160271,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,TX,marginal_deficit_avg_rate_3.324pct,1.0,1,owner,476695.3971424,2729360293.6024594,6229744.719534309,330733223.03686196,336962967.7563963,706.8727111198383,0.1234585879138887,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
