STATE,PUMA,group,trades_employed,trades_earnings,industry_employed,industry_earnings,all_employed,all_earnings
26,02903,mx_born,0.0,0.0,0.0,0.0,2194.0,162255935.175
26,02903,other_foreign_born,780.0,37083224.55,684.0,38672090.8,27611.0,3029782716.54
26,02903,other_us_born,2733.0,140997920.0,3943.0,276748012.75,65002.0,5379117704.8375
26,02903,us_born_mx_origin,91.0,4619387.5,0.0,0.0,640.0,55232442.7
26,02904,mx_born,552.0,18891772.0,552.0,18891772.0,3204.0,264902684.9
26,02904,other_foreign_born,1365.0,47495628.55,2363.0,126866858.3,8299.0,499559447.9
26,02904,other_us_born,1925.0,171068508.225,3225.0,296179796.225,67919.0,4303495965.1125
26,02904,us_born_mx_origin,232.0,9462130.0,232.0,9462130.0,3965.0,155379149.4525
26,02905,mx_born,0.0,0.0,0.0,0.0,435.0,18636335.1
26,02905,other_foreign_born,0.0,0.0,228.0,68695876.0,20643.0,2596758225.625
26,02905,other_us_born,1195.0,71330449.75,2373.0,230625205.25,51092.0,4427492742.12
26,02905,us_born_mx_origin,0.0,0.0,0.0,0.0,1017.0,121335776.3
26,02906,mx_born,0.0,0.0,0.0,0.0,545.0,74387367.5
26,02906,other_foreign_born,881.0,21136185.175,881.0,22659060.175,17245.0,2186438745.1
26,02906,other_us_born,578.0,33891481.6,1536.0,285459263.85,59595.0,7948399549.6475
26,02906,us_born_mx_origin,0.0,0.0,0.0,0.0,775.0,35509180.95
26,02907,fb_mx_origin,0.0,0.0,0.0,0.0,61.0,8050932.5
26,02907,mx_born,0.0,0.0,0.0,0.0,603.0,53438699.0
26,02907,other_foreign_born,81.0,2467057.5,81.0,2467057.5,14280.0,1172524123.73
26,02907,other_us_born,464.0,29320420.0,1654.0,125408959.3,75935.0,5210205882.035
26,02907,us_born_mx_origin,0.0,0.0,0.0,0.0,394.0,26109285.775
26,02908,mx_born,0.0,0.0,0.0,0.0,732.0,62569654.45
26,02908,other_foreign_born,148.0,22538550.0,91.0,1468965.225,7898.0,631707129.075
26,02908,other_us_born,2487.0,166812377.175,4906.0,316146108.825,100122.0,7657347202.48
26,02908,us_born_mx_origin,0.0,0.0,63.0,6268153.5,1450.0,123737654.75
26,03001,other_foreign_born,321.0,24366000.0,204.0,9874321.5,3508.0,185388711.0
26,03001,other_us_born,3640.0,246646865.5,5737.0,458374816.4,60649.0,4109812133.6825
26,03001,us_born_mx_origin,0.0,0.0,381.0,29010768.75,689.0,40716601.25
26,03002,fb_mx_origin,0.0,0.0,0.0,0.0,220.0,62461225.75
26,03002,other_foreign_born,556.0,14111975.0,556.0,15171896.0,15063.0,908871841.035
26,03002,other_us_born,2129.0,133583955.35,4622.0,379393645.7,76326.0,6077405385.775
26,03002,us_born_mx_origin,0.0,0.0,96.0,5847840.0,1492.0,432827369.975
26,03003,fb_mx_origin,390.0,32182612.8,390.0,32182612.8,390.0,32182612.8
26,03003,mx_born,0.0,0.0,0.0,0.0,386.0,37568311.0
26,03003,other_foreign_born,437.0,6797910.95,437.0,6797910.95,17812.0,1272929891.825
26,03003,other_us_born,1639.0,69346752.775,1824.0,114073591.525,41970.0,2556065127.4125
26,03003,us_born_mx_origin,45.0,1553332.5,45.0,1553332.5,1981.0,129285996.0
26,03004,mx_born,0.0,0.0,0.0,0.0,476.0,7925447.6
26,03004,other_foreign_born,434.0,22192552.8,579.0,24159701.2,7577.0,438004738.875
26,03004,other_us_born,1564.0,100832497.975,2320.0,162038874.725,72733.0,4482199803.0975
26,03004,us_born_mx_origin,0.0,0.0,0.0,0.0,1031.0,44244391.95
26,03005,mx_born,0.0,0.0,0.0,0.0,231.0,19949662.5
26,03005,other_foreign_born,51.0,3624442.5,51.0,3624442.5,1592.0,80602728.0
26,03005,other_us_born,3318.0,194032326.145,4980.0,309168782.895,67529.0,3961482327.934
26,03005,us_born_mx_origin,0.0,0.0,0.0,0.0,1329.0,85396129.35
26,03006,mx_born,0.0,0.0,0.0,0.0,301.0,15279512.5
26,03006,other_foreign_born,197.0,8105756.0,269.0,13588106.0,12563.0,637911017.25
26,03006,other_us_born,2405.0,111913342.575,2432.0,143110959.825,55537.0,2977047197.9645004
26,03006,us_born_mx_origin,437.0,16820662.0,437.0,16820662.0,784.0,38407922.75
26,03100,mx_born,89.0,6776793.75,89.0,6776793.75,473.0,37063731.75
26,03100,other_foreign_born,0.0,0.0,0.0,0.0,1536.0,65870638.3
26,03100,other_us_born,6376.0,451069585.025,6303.0,474974204.6625,79023.0,4742923932.2
26,03100,us_born_mx_origin,91.0,4619387.5,91.0,4619387.5,2067.0,74144722.75
26,03201,mx_born,0.0,0.0,0.0,0.0,591.0,74256400.25
26,03201,other_foreign_born,270.0,12335287.5,88.0,3841706.0,23215.0,3195743644.15
26,03201,other_us_born,1140.0,77372202.5,2108.0,142896437.5,82365.0,7198359977.1275
26,03201,us_born_mx_origin,0.0,0.0,0.0,0.0,1632.0,94420382.025
26,03202,mx_born,0.0,0.0,0.0,0.0,140.0,9462130.0
26,03202,other_foreign_born,516.0,19614630.0,587.0,26102077.5,7022.0,620127999.775
26,03202,other_us_born,2340.0,162639821.505,3680.0,259725133.255,64968.0,4159756153.346
26,03202,us_born_mx_origin,68.0,3451850.0,68.0,3451850.0,851.0,74610316.4
26,03203,mx_born,0.0,0.0,0.0,0.0,822.0,80587499.25
26,03203,other_foreign_born,596.0,14106797.225,1606.0,34219914.975,26902.0,1374580884.35
26,03203,other_us_born,934.0,58023364.95,1177.0,73430798.95,37733.0,2328207006.3425
26,03203,us_born_mx_origin,257.0,14360711.25,51.0,1812221.25,1513.0,73001551.25
26,03204,mx_born,124.0,2887371.0,124.0,2887371.0,219.0,5298589.75
26,03204,other_foreign_born,0.0,0.0,0.0,0.0,5486.0,243146222.585
26,03204,other_us_born,2304.0,157200903.9,3320.0,223324745.55,66831.0,3378046523.08
26,03204,us_born_mx_origin,0.0,0.0,83.0,1685315.0,1921.0,57089639.525
26,03205,mx_born,99.0,5829565.5,99.0,5829565.5,202.0,9789040.5
26,03205,other_foreign_born,166.0,6218812.35,166.0,6218812.35,2504.0,105330360.05
26,03205,other_us_born,3514.0,183334941.47,5500.0,294107650.67,49257.0,2443803127.6825
26,03205,us_born_mx_origin,0.0,0.0,0.0,0.0,820.0,28915335.25
26,03206,fb_mx_origin,0.0,0.0,0.0,0.0,71.0,252289.625
26,03206,mx_born,0.0,0.0,0.0,0.0,485.0,42218156.0
26,03206,other_foreign_born,52.0,4012268.0,52.0,4012268.0,2752.0,148413407.525
26,03206,other_us_born,3633.0,326571903.97249997,4382.0,366577830.22249997,58455.0,4017476719.82
26,03206,us_born_mx_origin,392.0,7084008.4,0.0,0.0,3073.0,94826278.975
26,03207,fb_mx_origin,52.0,2639650.0,52.0,2639650.0,52.0,2639650.0
26,03207,mx_born,1338.0,46518755.0,1730.0,57383554.4,3343.0,123669023.85
26,03207,other_foreign_born,419.0,19567928.5,419.0,19567928.5,4992.0,387953929.125
26,03207,other_us_born,1861.0,113912065.25,2274.0,149531299.3,38006.0,2143425140.7250001
26,03207,us_born_mx_origin,449.0,29034119.5,449.0,29034119.5,3572.0,154505557.285
26,03208,mx_born,185.0,3756425.0,185.0,3756425.0,285.0,8528100.0
26,03208,other_foreign_born,227.0,8885468.0,227.0,8885468.0,3591.0,115187320.775
26,03208,other_us_born,2138.0,85743954.0,2032.0,92375160.9,48719.0,2153712536.9925
26,03208,us_born_mx_origin,0.0,0.0,0.0,0.0,593.0,19530059.675
26,03209,other_foreign_born,0.0,0.0,0.0,0.0,626.0,30638772.887500003
26,03209,other_us_born,725.0,60031732.5,431.0,21198420.0,37495.0,2069362358.8025
26,03209,us_born_mx_origin,0.0,0.0,0.0,0.0,9.0,281122.72500000003
26,03210,other_foreign_born,338.0,3091436.25,338.0,3091436.25,3974.0,202284907.6
26,03210,other_us_born,1346.0,39480280.5625,1344.0,52605432.5625,36898.0,1438746826.5275
26,03210,us_born_mx_origin,0.0,0.0,0.0,0.0,150.0,12233762.5
26,03211,fb_mx_origin,0.0,0.0,0.0,0.0,121.0,8599167.5
26,03211,mx_born,152.0,7715900.0,152.0,7715900.0,323.0,19868442.5
26,03211,other_foreign_born,0.0,0.0,116.0,6123988.0,3992.0,283383788.275
26,03211,other_us_born,534.0,14172382.375,2058.0,167917375.275,55155.0,3368223217.8925
26,03211,us_born_mx_origin,0.0,0.0,0.0,0.0,1323.0,82597288.15
26,03212,mx_born,1229.0,64157911.55,1294.0,65477736.55,5776.0,226604206.1
26,03212,other_foreign_born,768.0,14924581.1,1184.0,27786783.35,4744.0,147462219.8
26,03212,other_us_born,1788.0,109181304.825,1239.0,73730297.7,23156.0,1021647323.7574999
26,03212,us_born_mx_origin,161.0,3638656.0,161.0,3638656.0,2577.0,155020695.135
26,03213,mx_born,0.0,0.0,0.0,0.0,168.0,16533346.25
26,03213,other_foreign_born,1034.0,218133569.25,1085.0,223311344.25,8920.0,707998394.9
26,03213,other_us_born,1353.0,69522289.5,2016.0,120508550.6,40884.0,3237138127.8250003
26,03213,us_born_mx_origin,0.0,0.0,0.0,0.0,145.0,26315787.625
26,03300,mx_born,0.0,0.0,0.0,0.0,643.0,58041842.5
26,03300,other_foreign_born,0.0,0.0,0.0,0.0,830.0,33745265.295
26,03300,other_us_born,5416.0,441490701.275,7205.0,598525916.375,68662.0,4457212094.455
26,03300,us_born_mx_origin,171.0,20832930.0,407.0,51980800.0,2914.0,109828780.5125
27,00101,mx_born,411.0,10082752.325,411.0,10082752.325,696.0,26989710.575
27,00101,other_foreign_born,110.0,7259037.5,110.0,7259037.5,959.0,56891564.25
27,00101,other_us_born,3902.0,265463894.795,4898.0,330532384.07,68500.0,4199610029.6644998
27,00101,us_born_mx_origin,128.0,12215488.0,228.0,14286598.0,1192.0,35214047.775
27,00201,mx_born,36.0,3472155.0,36.0,3472155.0,43.0,3770638.5
27,00201,other_foreign_born,0.0,0.0,11.0,223355.0,932.0,88863817.25
27,00201,other_us_born,4395.0,262120859.29,6724.0,479728122.94,66118.0,3965841348.48
27,00201,us_born_mx_origin,98.0,1741153.75,98.0,1741153.75,596.0,22807388.2
27,00301,mx_born,0.0,0.0,0.0,0.0,244.0,7927072.0
27,00301,other_foreign_born,0.0,0.0,101.0,9126082.25,918.0,60291331.925
27,00301,other_us_born,2373.0,118706989.475,4140.0,240563182.925,45106.0,2725365319.889
27,00301,us_born_mx_origin,119.0,5074219.5,119.0,5074219.5,154.0,9125067.0
27,00401,other_foreign_born,129.0,392901.75,129.0,392901.75,1811.0,287167015.875
27,00401,other_us_born,2257.0,86051371.7,3003.0,168453122.7,50620.0,3399024253.11125
27,00401,us_born_mx_origin,0.0,0.0,0.0,0.0,331.0,1317388.4
27,00501,mx_born,0.0,0.0,0.0,0.0,0.0,4527405.85
27,00501,other_foreign_born,0.0,0.0,0.0,0.0,1198.0,129573108.7
27,00501,other_us_born,4191.0,302023473.7,5543.0,359265908.35,48113.0,2831309879.7925
27,00501,us_born_mx_origin,0.0,0.0,0.0,0.0,188.0,12819155.65
27,00600,mx_born,0.0,0.0,0.0,0.0,715.0,73962993.0
27,00600,other_foreign_born,0.0,0.0,0.0,0.0,285.0,19988445.05
27,00600,other_us_born,4705.0,359620433.65,6610.0,515696135.975,63909.0,3721172047.845
27,00600,us_born_mx_origin,0.0,0.0,0.0,0.0,1738.0,62317364.825
27,00700,fb_mx_origin,0.0,0.0,0.0,0.0,126.0,38376450.0
27,00700,mx_born,432.0,21929400.0,432.0,21929400.0,810.0,43146094.5
27,00700,other_foreign_born,0.0,0.0,0.0,0.0,3298.0,137829426.275
27,00700,other_us_born,4280.0,295515416.625,5736.0,473563951.345,65359.0,3726870818.6875
27,00700,us_born_mx_origin,0.0,0.0,0.0,0.0,1413.0,90642230.675
27,00800,mx_born,0.0,0.0,122.0,9309842.5,1028.0,54665730.15
27,00800,other_foreign_born,0.0,2071110.0,205.0,11035767.5,1483.0,98804160.4575
27,00800,other_us_born,3331.0,194265143.275,4529.0,313416609.2,52802.0,3190171089.1875
27,00800,us_born_mx_origin,0.0,0.0,0.0,0.0,625.0,11583596.4
27,00901,mx_born,355.0,28833100.0,355.0,28833100.0,1119.0,61412472.5
27,00901,other_foreign_born,129.0,7334166.0,129.0,7334166.0,2404.0,67498896.25
27,00901,other_us_born,4265.0,277780725.05,7042.0,539196330.775,56580.0,3518447658.825
27,00901,us_born_mx_origin,60.0,3654900.0,127.0,3926987.0,730.0,28811779.75
27,01001,mx_born,0.0,0.0,0.0,0.0,203.0,10304787.5
27,01001,other_foreign_born,0.0,0.0,0.0,0.0,8544.0,395898564.95
27,01001,other_us_born,2518.0,150583605.925,3369.0,232244935.1,46978.0,2387976103.82
27,01001,us_born_mx_origin,0.0,0.0,0.0,0.0,930.0,38658283.4
27,01101,other_foreign_born,238.0,16650100.0,962.0,116280237.4,1961.0,171831570.125
27,01101,other_us_born,2969.0,243553398.75,6310.0,525026689.575,58385.0,3984913652.235
27,01101,us_born_mx_origin,0.0,0.0,170.0,3451850.0,1087.0,95195342.655
27,01200,mx_born,287.0,582753.5,287.0,582753.5,752.0,17501894.75
27,01200,other_foreign_born,90.0,4568625.0,90.0,4568625.0,1754.0,119890425.78999999
27,01200,other_us_born,6471.0,536578711.7,8312.0,669739815.425,65994.0,4264146454.8415
27,01200,us_born_mx_origin,0.0,0.0,0.0,0.0,318.0,16978837.95
27,01301,mx_born,0.0,0.0,0.0,0.0,150.0,15228750.0
27,01301,other_foreign_born,182.0,12934285.0,294.0,20325305.0,5756.0,325704484.525
27,01301,other_us_born,4621.0,390488805.325,7459.0,602822657.425,68291.0,5240552587.8025
27,01301,us_born_mx_origin,0.0,0.0,0.0,0.0,352.0,15108950.5
27,01302,mx_born,0.0,0.0,0.0,0.0,1741.0,87750088.0
27,01302,other_foreign_born,118.0,16360753.75,118.0,16360753.75,15696.0,846708449.025
27,01302,other_us_born,2000.0,108636927.775,5336.0,290189618.175,56610.0,3289986164.5275
27,01302,us_born_mx_origin,0.0,0.0,0.0,0.0,1315.0,49927964.5
27,01303,mx_born,0.0,0.0,0.0,0.0,413.0,33599698.75
27,01303,other_foreign_born,284.0,17588191.0,360.0,21523300.0,8506.0,399820374.175
27,01303,other_us_born,2680.0,172852099.425,3584.0,201282652.8,47332.0,3717953309.3975
27,01303,us_born_mx_origin,0.0,0.0,0.0,0.0,599.0,67776059.5
27,01401,mx_born,0.0,0.0,0.0,0.0,0.0,0.0
27,01401,other_foreign_born,0.0,0.0,0.0,0.0,5336.0,328820388.3
27,01401,other_us_born,2778.0,213975105.25,2558.0,268127525.0,65253.0,5339571483.7875
27,01401,us_born_mx_origin,0.0,0.0,0.0,0.0,2275.0,148786410.375
27,01402,mx_born,0.0,0.0,0.0,0.0,2727.0,172687933.5
27,01402,other_foreign_born,0.0,0.0,0.0,0.0,12933.0,1079046340.415
27,01402,other_us_born,2675.0,187639114.15,4938.0,391766497.45,60912.0,5082141038.8875
27,01402,us_born_mx_origin,0.0,0.0,0.0,0.0,2884.0,125917599.55
27,01501,mx_born,786.0,33196238.400000002,786.0,33196238.400000002,2351.0,112279949.35
27,01501,other_foreign_born,0.0,0.0,0.0,0.0,9441.0,591299772.975
27,01501,other_us_born,1824.0,119602033.875,2751.0,187615458.825,56275.0,4650223068.9475
27,01501,us_born_mx_origin,0.0,0.0,0.0,0.0,1222.0,31748898.0
27,01502,mx_born,530.0,27872673.5,530.0,27872673.5,1348.0,82574343.5
27,01502,other_foreign_born,0.0,0.0,118.0,5390977.5,10892.0,571610826.675
27,01502,other_us_born,778.0,60346866.1,1455.0,129012284.6,37254.0,2729407216.945
27,01502,us_born_mx_origin,0.0,0.0,0.0,0.0,1205.0,41416819.175000004
27,01503,mx_born,0.0,0.0,0.0,0.0,2133.0,83829090.975
27,01503,other_foreign_born,0.0,0.0,0.0,0.0,11003.0,578661433.35
27,01503,other_us_born,321.0,11219527.75,716.0,42470953.25,38466.0,2250960745.605
27,01503,us_born_mx_origin,0.0,0.0,0.0,0.0,2114.0,82228955.45
27,01504,mx_born,0.0,0.0,0.0,0.0,1543.0,288288359.5
27,01504,other_foreign_born,0.0,0.0,0.0,0.0,4890.0,306994391.5125
27,01504,other_us_born,1148.0,74593869.35,1496.0,95950769.875,52887.0,5191093536.82
27,01504,us_born_mx_origin,0.0,0.0,0.0,0.0,871.0,31507065.450000003
27,01505,mx_born,667.0,44162461.275,667.0,44162461.275,2857.0,101256060.275
27,01505,other_foreign_born,0.0,0.0,0.0,0.0,12982.0,545094831.75
27,01505,other_us_born,1051.0,65786169.5,894.0,57816457.0,29332.0,1444661884.1995
27,01505,us_born_mx_origin,0.0,0.0,0.0,0.0,936.0,31223607.65
27,01601,fb_mx_origin,0.0,0.0,0.0,0.0,100.0,4061000.0
27,01601,mx_born,493.0,45046642.5,493.0,45046642.5,1217.0,87903593.8
27,01601,other_foreign_born,0.0,0.0,191.0,13573892.5,3493.0,564786113.125
27,01601,other_us_born,1538.0,117666205.9375,2404.0,217545993.3125,62482.0,7073507334.2175
27,01601,us_born_mx_origin,0.0,0.0,0.0,0.0,58.0,19667423.0
27,01602,mx_born,0.0,0.0,0.0,0.0,1102.0,226043382.0
27,01602,other_foreign_born,0.0,0.0,0.0,0.0,12112.0,1272617296.35
27,01602,other_us_born,576.0,32249416.25,1247.0,76633912.7,47707.0,5270023721.665
27,01602,us_born_mx_origin,0.0,0.0,0.0,0.0,312.0,9066080.975
27,01603,mx_born,0.0,0.0,0.0,0.0,1127.0,34175853.125
27,01603,other_foreign_born,157.0,15939425.0,157.0,15939425.0,11794.0,757216699.65
27,01603,other_us_born,1772.0,118273579.25,4365.0,300972385.375,54278.0,3754955780.9625
27,01603,us_born_mx_origin,76.0,5478289.0,76.0,5478289.0,1026.0,40306440.25
27,01604,mx_born,0.0,0.0,0.0,0.0,3239.0,149013318.75
27,01604,other_foreign_born,315.0,5596565.625,848.0,33729143.125,12070.0,690598938.875
27,01604,other_us_born,1677.0,250020947.35,2117.0,285283828.65,43237.0,3010579059.74
27,01604,us_born_mx_origin,196.0,5969670.0,196.0,5969670.0,3378.0,123250842.375
27,01605,mx_born,0.0,0.0,0.0,0.0,190.0,11766747.5
27,01605,other_foreign_born,0.0,0.0,86.0,38880014.0,12120.0,843367212.543
27,01605,other_us_born,866.0,25841919.6875,1675.0,121043130.4875,51856.0,6293991592.195
27,01605,us_born_mx_origin,0.0,0.0,0.0,0.0,255.0,20416677.5
27,01606,mx_born,0.0,0.0,0.0,0.0,590.0,62192184.5
27,01606,other_foreign_born,0.0,0.0,0.0,0.0,9332.0,682512777.2
27,01606,other_us_born,1276.0,99882325.5,2499.0,206274027.9,55583.0,6325004454.25
27,01606,us_born_mx_origin,376.0,19086700.0,376.0,19086700.0,1248.0,87584602.25
27,01607,fb_mx_origin,0.0,0.0,0.0,0.0,411.0,61108912.75
27,01607,mx_born,394.0,19523257.5,394.0,19523257.5,2946.0,155714577.9
27,01607,other_foreign_born,478.0,31866667.0,478.0,31866667.0,7627.0,418401581.2
27,01607,other_us_born,899.0,89814091.25,1205.0,108809418.75,56826.0,4327592467.0
27,01607,us_born_mx_origin,138.0,14851077.0,464.0,76080804.5,2617.0,161267792.35
27,01608,mx_born,0.0,0.0,0.0,0.0,450.0,32839276.5
27,01608,other_foreign_born,422.0,38559195.0,0.0,0.0,8932.0,623538529.1
27,01608,other_us_born,1937.0,185072968.25,3227.0,299753080.27750003,48935.0,3157184989.263
27,01608,us_born_mx_origin,0.0,0.0,0.0,0.0,1043.0,71931477.75
27,01609,mx_born,0.0,0.0,0.0,0.0,1438.0,107230705.0
27,01609,other_foreign_born,0.0,0.0,0.0,0.0,11453.0,478410775.15
27,01609,other_us_born,958.0,37863748.75,1904.0,107005522.55,60064.0,4120380439.4725
27,01609,us_born_mx_origin,180.0,21929400.0,0.0,0.0,1219.0,243522179.8125
27,01610,mx_born,0.0,0.0,0.0,0.0,265.0,16637917.0
27,01610,other_foreign_born,0.0,0.0,0.0,0.0,3529.0,479215259.25
27,01610,other_us_born,293.0,19208530.0,607.0,48382754.0,57264.0,7109668031.55
27,01610,us_born_mx_origin,0.0,0.0,0.0,0.0,806.0,61837862.25
27,01611,mx_born,146.0,4446795.0,146.0,4446795.0,1695.0,87562063.7
27,01611,other_foreign_born,510.0,10355550.0,510.0,10355550.0,6423.0,558437754.875
27,01611,other_us_born,484.0,23056327.5,1677.0,107823611.0,37687.0,2322388608.5925
27,01611,us_born_mx_origin,0.0,0.0,0.0,0.0,3179.0,183211913.475
27,01701,mx_born,643.0,18931366.75,643.0,18931366.75,1972.0,103016402.25
27,01701,other_foreign_born,0.0,0.0,357.0,3624442.5,7024.0,673055520.4
27,01701,other_us_born,568.0,36887078.25,1602.0,140158308.25,44651.0,3630821853.8325
27,01701,us_born_mx_origin,201.0,16325220.0,201.0,16325220.0,1666.0,125834146.0
27,01702,mx_born,191.0,7756510.0,191.0,7756510.0,1784.0,41241993.125
27,01702,other_foreign_born,0.0,12396202.5,0.0,12396202.5,5137.0,466579356.225
27,01702,other_us_born,2584.0,186723460.175,4133.0,362171249.275,55744.0,4323489659.005
27,01702,us_born_mx_origin,0.0,0.0,140.0,14213500.0,1590.0,95199687.925
27,01703,mx_born,298.0,19251170.5,311.0,62018576.75,3185.0,186695743.85
27,01703,other_foreign_born,0.0,0.0,0.0,0.0,8830.0,548294290.6
27,01703,other_us_born,1077.0,102026330.45,2253.0,216235457.85,47539.0,3820741899.7
27,01703,us_born_mx_origin,0.0,0.0,0.0,0.0,1156.0,66454204.0
27,01704,mx_born,0.0,0.0,362.0,14700820.0,1589.0,59010391.0
27,01704,other_foreign_born,175.0,8883437.5,399.0,28989448.5,6082.0,447075794.575
27,01704,other_us_born,936.0,73400544.5,3589.0,381847606.475,55292.0,4387961343.72
27,01704,us_born_mx_origin,0.0,0.0,0.0,0.0,1625.0,76569627.07
27,01800,mx_born,901.0,43651689.0,901.0,43651689.0,1140.0,55419451.75
27,01800,other_foreign_born,0.0,34594643.75,122.0,37691156.25,10563.0,793288227.575
27,01800,other_us_born,3262.0,344748188.6875,4765.0,474757042.6875,76491.0,6168671101.78
27,01800,us_born_mx_origin,0.0,0.0,0.0,0.0,1642.0,100075832.14999999
27,01900,fb_mx_origin,0.0,0.0,0.0,0.0,247.0,1253833.75
27,01900,mx_born,0.0,0.0,0.0,0.0,234.0,14254110.0
27,01900,other_foreign_born,0.0,0.0,0.0,0.0,4370.0,542352793.7875
27,01900,other_us_born,758.0,58050106.635,2380.0,275554626.985,57324.0,5369010251.48
27,01900,us_born_mx_origin,0.0,0.0,0.0,0.0,550.0,27564037.5
27,02001,other_foreign_born,272.0,32599677.5,272.0,32599677.5,4195.0,376718258.9
27,02001,other_us_born,5748.0,426371496.75,8009.0,694148760.5,71143.0,5164116390.979
27,02001,us_born_mx_origin,0.0,0.0,0.0,0.0,1819.0,179361171.75
27,02100,mx_born,251.0,22170014.25,251.0,22170014.25,924.0,64155881.05
27,02100,other_foreign_born,201.0,13672371.75,201.0,13672371.75,2762.0,155127255.775
27,02100,other_us_born,4533.0,312491178.3675,6412.0,435410541.6175,61401.0,3825530285.715
27,02100,us_born_mx_origin,561.0,35312425.5,561.0,35312425.5,2827.0,133568726.6
27,02200,fb_mx_origin,0.0,0.0,0.0,0.0,0.0,0.0
27,02200,mx_born,0.0,0.0,0.0,0.0,1743.0,89847086.875
27,02200,other_foreign_born,0.0,0.0,0.0,0.0,2830.0,188507051.375
27,02200,other_us_born,2798.0,137728124.63,4567.0,274032137.78,52291.0,3155288520.5375
27,02200,us_born_mx_origin,0.0,0.0,0.0,0.0,2104.0,83381467.25
27,02300,fb_mx_origin,0.0,0.0,0.0,0.0,70.0,1421350.0
27,02300,mx_born,0.0,0.0,0.0,0.0,1079.0,27661907.6
27,02300,other_foreign_born,0.0,4093488.0,0.0,4093488.0,1170.0,47669236.3
27,02300,other_us_born,2214.0,137056617.975,3625.0,215554123.575,44529.0,2713528392.2175
27,02300,us_born_mx_origin,365.0,33136744.75,417.0,37774406.75,3295.0,162849551.85
27,02400,fb_mx_origin,0.0,0.0,0.0,0.0,56.0,2956408.0
27,02400,mx_born,333.0,11697507.450000001,333.0,11697507.450000001,1756.0,55535799.400000006
27,02400,other_foreign_born,0.0,0.0,0.0,0.0,1962.0,132266566.95
27,02400,other_us_born,1182.0,107697425.5775,3234.0,248682147.3275,52399.0,3181710761.186
27,02400,us_born_mx_origin,0.0,0.0,0.0,0.0,318.0,15602362.0
27,02500,mx_born,36.0,1644705.0,0.0,0.0,643.0,31002689.25
27,02500,other_foreign_born,0.0,0.0,0.0,0.0,7958.0,451084996.52
27,02500,other_us_born,2468.0,151342342.86,4538.0,304580279.3,70329.0,4310668168.28
27,02500,us_born_mx_origin,42.0,797377.35,92.0,4858377.35,3917.0,289180886.08
27,02600,mx_born,0.0,0.0,145.0,6624506.25,1314.0,69507466.85
27,02600,other_foreign_born,194.0,10832717.5,194.0,10832717.5,1869.0,100229287.1875
27,02600,other_us_born,2331.0,158088638.5,3172.0,238032570.775,61489.0,3720553679.375
27,02600,us_born_mx_origin,67.0,2720870.0,67.0,2720870.0,630.0,33065677.25
27,02700,mx_born,69.0,10746624.3,69.0,10746624.3,1081.0,69692039.3
27,02700,other_foreign_born,0.0,0.0,0.0,0.0,10888.0,1074157850.75
27,02700,other_us_born,2267.0,162845896.95,4606.0,385369001.1,77568.0,5474139409.285
27,02700,us_born_mx_origin,0.0,0.0,0.0,0.0,3443.0,197624402.475
27,02800,fb_mx_origin,0.0,0.0,0.0,0.0,108.0,3947292.0
27,02800,mx_born,0.0,0.0,0.0,0.0,1816.0,85990659.75
27,02800,other_foreign_born,32.0,1461960.0,32.0,1461960.0,3586.0,396559594.225
27,02800,other_us_born,3365.0,178819332.825,5247.0,326609782.95,47120.0,2839760292.8625
27,02800,us_born_mx_origin,246.0,7401172.5,246.0,7401172.5,683.0,28927518.25
28,00100,mx_born,302.0,20944607.5,211.0,11705832.5,1535.0,119563149.8
28,00100,other_foreign_born,0.0,0.0,0.0,0.0,2896.0,157310550.9
28,00100,other_us_born,3430.0,272030653.625,5741.0,411762759.925,98850.0,6176517461.405
28,00100,us_born_mx_origin,155.0,6055966.25,155.0,6055966.25,1837.0,124267513.725
28,00200,mx_born,683.0,21844119.0,434.0,10679414.75,1894.0,89223215.75
28,00200,other_foreign_born,321.0,14595234.0,321.0,14595234.0,1602.0,49061032.3725
28,00200,other_us_born,4117.0,173332820.3,3684.0,127203312.15,58124.0,2789849120.5975
28,00200,us_born_mx_origin,23.0,513716.5,23.0,513716.5,615.0,24822760.975
28,00300,other_foreign_born,0.0,0.0,0.0,0.0,455.0,16116789.175
28,00300,other_us_born,3433.0,162162836.75,5327.0,227690625.125,45412.0,2254297070.3075
28,00300,us_born_mx_origin,0.0,0.0,0.0,0.0,39.0,1583790.0
28,00400,fb_mx_origin,0.0,0.0,0.0,0.0,36.0,365490.0
28,00400,mx_born,24.0,1291398.0,24.0,1291398.0,142.0,4406185.0
28,00400,other_foreign_born,589.0,17847181.275,589.0,17847181.275,1798.0,117513979.35249999
28,00400,other_us_born,2195.0,101139420.233,2662.0,136165443.708,60081.0,3619405542.2055
28,00400,us_born_mx_origin,0.0,8576832.0,0.0,8576832.0,2100.0,59311717.2
28,00500,mx_born,156.0,5701644.0,377.0,15798305.25,886.0,49716386.4
28,00500,other_foreign_born,0.0,0.0,0.0,0.0,398.0,27599571.25
28,00500,other_us_born,1899.0,87718818.3,2551.0,146350927.15,62037.0,3506546207.955
28,00500,us_born_mx_origin,522.0,16054148.25,522.0,16054148.25,1174.0,36520573.0
28,00600,mx_born,0.0,0.0,0.0,0.0,212.0,14938388.5
