dimension,category,education,measure,group_set,total,group_total,group_total_se,share,share_se
occupation,6720,more,hours,other_foreign_born,33959948.0,3916398.0,1604816.3752165542,0.1153240281757793,0.04447698236048143
occupation,6720,more,hours,all,33959948.0,33959948.0,4669462.317595978,1.0,0.0
occupation,6720,below_ba,employed,union,27951.0,3830.0,971.9005607571178,0.13702550892633536,0.03213267445210614
occupation,6720,below_ba,employed,mx_born,27951.0,1193.0,384.2900597205189,0.04268183607026582,0.01347467711615389
occupation,6720,below_ba,employed,us_born_mx_origin,27951.0,2637.0,896.4728941802981,0.09434367285606955,0.030536594926751936
occupation,6720,below_ba,employed,fb_mx_origin,27951.0,0.0,0.0,0.0,0.0
occupation,6720,below_ba,employed,other_us_born,27951.0,19337.0,1890.4769239533182,0.691817824049229,0.037200166297480464
occupation,6720,below_ba,employed,other_foreign_born,27951.0,4784.0,1084.9075767087259,0.17115666702443563,0.035701591966993435
occupation,6720,below_ba,employed,all,27951.0,27951.0,2446.7867397875116,1.0,0.0
occupation,6720,below_ba,earnings,union,2040531197.93,251056197.775,72663428.61452374,0.12303472646224761,0.04481990481893039
occupation,6720,below_ba,earnings,mx_born,2040531197.93,69685643.225,20664540.00890021,0.03415073648258454,0.012204181836967616
occupation,6720,below_ba,earnings,us_born_mx_origin,2040531197.93,181370554.55,68526898.52910164,0.08888398997966307,0.03947094990400195
occupation,6720,below_ba,earnings,fb_mx_origin,2040531197.93,0.0,0.0,0.0,0.0
occupation,6720,below_ba,earnings,other_us_born,2040531197.93,1144244538.03,105988746.55051379,0.5607581688487632,0.11137572838580172
occupation,6720,below_ba,earnings,other_foreign_born,2040531197.93,645230462.125,391102868.65097153,0.31620710468898916,0.14143876782380166
occupation,6720,below_ba,earnings,all,2040531197.93,2040531197.93,404417679.033888,1.0,2.3551386880256624e-16
occupation,6720,below_ba,hours,union,62564238.0,7650924.0,2158404.0643614437,0.1222890942905754,0.03128316516017044
occupation,6720,below_ba,hours,mx_born,62564238.0,2380100.0,723462.139508074,0.03804249961455616,0.011649735344291656
occupation,6720,below_ba,hours,us_born_mx_origin,62564238.0,5270824.0,2043235.7432245552,0.08424659467601923,0.030481927598853546
occupation,6720,below_ba,hours,fb_mx_origin,62564238.0,0.0,0.0,0.0,0.0
occupation,6720,below_ba,hours,other_us_born,62564238.0,44595330.0,4107074.3628851916,0.7127926659955485,0.037185138944034794
occupation,6720,below_ba,hours,other_foreign_born,62564238.0,10317984.0,2184245.243093458,0.16491823971387615,0.03220523746117701
occupation,6720,below_ba,hours,all,62564238.0,62564238.0,5334955.348877927,1.0,0.0
occupation,6720,ba_plus,employed,union,4449.0,1214.0,641.1344632758405,0.2728703079343673,0.11500075573641465
occupation,6720,ba_plus,employed,mx_born,4449.0,326.0,251.91724831777597,0.0732748932344347,0.056486591462739426
occupation,6720,ba_plus,employed,us_born_mx_origin,4449.0,888.0,595.958723402888,0.19959541469993258,0.1118429167626154
occupation,6720,ba_plus,employed,fb_mx_origin,4449.0,0.0,0.0,0.0,0.0
occupation,6720,ba_plus,employed,other_us_born,4449.0,2477.0,700.326780867332,0.5567543268150146,0.12040113733900995
occupation,6720,ba_plus,employed,other_foreign_born,4449.0,758.0,372.7283192889963,0.1703753652506181,0.07790929573762453
occupation,6720,ba_plus,employed,all,4449.0,4449.0,1020.9254135342112,1.0,0.0
occupation,6720,ba_plus,earnings,union,269087240.82500005,55147364.75,27013569.501546487,0.20494232495350792,0.09493120366588947
occupation,6720,ba_plus,earnings,mx_born,269087240.82500005,13900803.0,10741877.426894126,0.051659093747370724,0.042376075871794434
occupation,6720,ba_plus,earnings,us_born_mx_origin,269087240.82500005,41246561.75,25024725.21727528,0.15328323120613718,0.08760981016890618
occupation,6720,ba_plus,earnings,fb_mx_origin,269087240.82500005,0.0,0.0,0.0,0.0
occupation,6720,ba_plus,earnings,other_us_born,269087240.82500005,186350355.8,69167587.53863642,0.6925276547065727,0.11369477424537122
occupation,6720,ba_plus,earnings,other_foreign_born,269087240.82500005,27589520.275,14512516.757616175,0.10253002033991923,0.05668766268980319
occupation,6720,ba_plus,earnings,all,269087240.82500005,269087240.825,77888901.32187676,0.9999999999999998,4.80740671595891e-16
occupation,6720,ba_plus,hours,union,8483466.0,2206984.0,1069424.4415029984,0.2601512164957106,0.10476630907755034
occupation,6720,ba_plus,hours,mx_born,8483466.0,661128.0,510888.17958844965,0.07793135494384017,0.059990088337529585
occupation,6720,ba_plus,hours,us_born_mx_origin,8483466.0,1545856.0,951839.6148868778,0.18221986155187042,0.09662191799949045
occupation,6720,ba_plus,hours,fb_mx_origin,8483466.0,0.0,0.0,0.0,0.0
occupation,6720,ba_plus,hours,other_us_born,8483466.0,4896324.0,1426275.5930660807,0.5771607972496148,0.1141514439084649
occupation,6720,ba_plus,hours,other_foreign_born,8483466.0,1380158.0,683842.3195936326,0.16268798625467468,0.07545881981440207
occupation,6720,ba_plus,hours,all,8483466.0,8483466.0,1946658.0444264987,1.0,0.0
occupation,6730,all,employed,union,73622.0,6958.0,1158.1691586292566,0.09450979326831653,0.01524639327898323
occupation,6730,all,employed,mx_born,73622.0,2546.0,716.9853903671957,0.03458205427725408,0.009730139038035733
occupation,6730,all,employed,us_born_mx_origin,73622.0,4197.0,967.0326519823413,0.05700741626144359,0.012745987176934368
occupation,6730,all,employed,fb_mx_origin,73622.0,215.0,208.0276423939857,0.002920322729618864,0.002827041154668521
occupation,6730,all,employed,other_us_born,73622.0,64470.0,3145.54733711003,0.8756893319931542,0.01798751618885399
occupation,6730,all,employed,other_foreign_born,73622.0,2194.0,589.690342467977,0.029800874738529243,0.00799115258947873
occupation,6730,all,employed,all,73622.0,73622.0,3228.087444602454,1.0,0.0
occupation,6730,all,earnings,union,3816499068.425,366980996.15,58123077.595315814,0.09615644850699423,0.014628162884068683
occupation,6730,all,earnings,mx_born,3816499068.425,147814206.975,45433345.80752478,0.038730313914631775,0.012036558319439472
occupation,6730,all,earnings,us_born_mx_origin,3816499068.425,212924016.925,47390391.49115519,0.05579040191220848,0.011867895971928942
occupation,6730,all,earnings,fb_mx_origin,3816499068.425,6242772.25,6040321.828698128,0.0016357326801539817,0.0015883546715494462
occupation,6730,all,earnings,other_us_born,3816499068.425,3359521946.7,192675814.971741,0.8802627451148346,0.016762567678615888
occupation,6730,all,earnings,other_foreign_born,3816499068.425,89996125.575,25368337.498623278,0.02358080637817102,0.006690839120325098
occupation,6730,all,earnings,all,3816499068.425,3816499068.4249997,200944597.5589008,0.9999999999999999,3.385725185095924e-16
occupation,6730,all,hours,union,152192762.0,14127094.0,2116161.4313074513,0.09282369157608165,0.013132944700833872
occupation,6730,all,hours,mx_born,152192762.0,5870636.0,1617436.7622628096,0.03857368722962003,0.0104980073914368
occupation,6730,all,hours,us_born_mx_origin,152192762.0,7809258.0,1644846.6191179042,0.05131162545036143,0.010373337137663344
occupation,6730,all,hours,fb_mx_origin,152192762.0,447200.0,432697.4961794903,0.002938378896100197,0.00284374869646545
occupation,6730,all,hours,other_us_born,152192762.0,133501436.0,6870284.0308657,0.8771864985274398,0.016220651628454937
occupation,6730,all,hours,other_foreign_born,152192762.0,4564232.0,1181170.2929075046,0.02998980989647852,0.007744930092839751
occupation,6730,all,hours,all,152192762.0,152192762.0,7271284.494315571,1.0,0.0
occupation,6730,hs_or_less,employed,union,47909.0,4609.0,935.8898172327766,0.09620321860193283,0.019208270209490928
occupation,6730,hs_or_less,employed,mx_born,47909.0,1826.0,576.757618068457,0.0381139243148469,0.012119692291469388
occupation,6730,hs_or_less,employed,us_born_mx_origin,47909.0,2783.0,816.0496921143957,0.05808929428708593,0.016816875072340687
occupation,6730,hs_or_less,employed,fb_mx_origin,47909.0,0.0,0.0,0.0,0.0
occupation,6730,hs_or_less,employed,other_us_born,47909.0,41603.0,2743.909145726221,0.8683754618130205,0.02196213983620925
occupation,6730,hs_or_less,employed,other_foreign_born,47909.0,1697.0,514.5967838997831,0.03542131958504665,0.01064514502981132
occupation,6730,hs_or_less,employed,all,47909.0,47909.0,2818.335501674703,1.0,0.0
occupation,6730,hs_or_less,earnings,union,2423191958.7400002,246639758.75,47712760.5584533,0.10178300479267295,0.018976963227707727
occupation,6730,hs_or_less,earnings,mx_born,2423191958.7400002,121731419.225,41266745.10714379,0.05023597853481542,0.01734724915189521
occupation,6730,hs_or_less,earnings,us_born_mx_origin,2423191958.7400002,124908339.525,32831067.796631336,0.05154702625785753,0.012664263442760441
occupation,6730,hs_or_less,earnings,fb_mx_origin,2423191958.7400002,0.0,0.0,0.0,0.0
occupation,6730,hs_or_less,earnings,other_us_born,2423191958.7400002,2115857204.665,161115194.6404333,0.873169456110771,0.020586972262918196
occupation,6730,hs_or_less,earnings,other_foreign_born,2423191958.7400002,60694995.325,17487042.463721387,0.02504753909655589,0.007317342962085061
occupation,6730,hs_or_less,earnings,all,2423191958.7400002,2423191958.74,168466212.22870937,0.9999999999999998,5.254534392573277e-16
occupation,6730,hs_or_less,hours,union,96740919.0,9172014.0,1577891.061215951,0.09481007721251852,0.015531280274364616
occupation,6730,hs_or_less,hours,mx_born,96740919.0,4287236.0,1286225.3130020418,0.044316676379723044,0.013279869396388935
occupation,6730,hs_or_less,hours,us_born_mx_origin,96740919.0,4884778.0,1225931.27048118,0.05049340083279548,0.012237115442597934
occupation,6730,hs_or_less,hours,fb_mx_origin,96740919.0,0.0,0.0,0.0,0.0
occupation,6730,hs_or_less,hours,other_us_born,96740919.0,84105633.0,5511309.839966984,0.8693904696108996,0.01865022368201492
occupation,6730,hs_or_less,hours,other_foreign_born,96740919.0,3463272.0,1002443.4434875615,0.035799453176581876,0.010194307377689704
occupation,6730,hs_or_less,hours,all,96740919.0,96740919.0,5896192.768143991,1.0,0.0
occupation,6730,more,employed,union,25713.0,2349.0,658.1400686783932,0.09135456772838642,0.023571669962204896
occupation,6730,more,employed,mx_born,25713.0,720.0,325.46105757832225,0.0280014000700035,0.012134207533415967
occupation,6730,more,employed,us_born_mx_origin,25713.0,1414.0,529.8221871533883,0.054991638470812426,0.019564123440956357
occupation,6730,more,employed,fb_mx_origin,25713.0,215.0,208.0276423939857,0.00836152918757049,0.007984552495974129
occupation,6730,more,employed,other_us_born,25713.0,22867.0,1771.5995456084313,0.889316688056625,0.02653318078497766
occupation,6730,more,employed,other_foreign_born,25713.0,497.0,288.50433272309795,0.01932874421498853,0.011369117032772018
occupation,6730,more,employed,all,25713.0,25713.0,1897.8798302316193,1.0,0.0
occupation,6730,more,earnings,union,1393307109.685,120341237.4,38451210.47300882,0.08637093470886462,0.02488711408262488
occupation,6730,more,earnings,mx_born,1393307109.685,26082787.75,13882872.00574361,0.01872005645323723,0.009648003974269558
occupation,6730,more,earnings,us_born_mx_origin,1393307109.685,88015677.4,35445342.593205795,0.0631703353755933,0.023583025157958272
occupation,6730,more,earnings,fb_mx_origin,1393307109.685,6242772.25,6040321.828698128,0.004480542880034088,0.004265217544901571
occupation,6730,more,earnings,other_us_born,1393307109.685,1243664742.0349998,101943196.80245115,0.892599150173122,0.02748297762310658
occupation,6730,more,earnings,other_foreign_born,1393307109.685,29301130.25,17395698.12876911,0.021029915118013304,0.012590051763162774
occupation,6730,more,earnings,all,1393307109.685,1393307109.685,113805554.55404106,1.0,2.1210781103223387e-16
occupation,6730,more,hours,union,55451843.0,4955080.0,1346087.6013395265,0.08935825631620575,0.022489899732428913
occupation,6730,more,hours,mx_born,55451843.0,1583400.0,725117.9616586532,0.028554506294768238,0.012563525581317219
occupation,6730,more,hours,us_born_mx_origin,55451843.0,2924480.0,1056835.1091821278,0.052739094713227117,0.018231078368254286
occupation,6730,more,hours,fb_mx_origin,55451843.0,447200.0,432697.4961794903,0.008064655308210406,0.007695825009602928
occupation,6730,more,hours,other_us_born,55451843.0,49395803.0,4139815.3124563117,0.8907873990770695,0.02560454990620042
occupation,6730,more,hours,other_foreign_born,55451843.0,1100960.0,603261.9671088175,0.019854344606724795,0.01112201046817324
occupation,6730,more,hours,all,55451843.0,55451843.0,4386679.978922984,1.0,0.0
occupation,6730,below_ba,employed,union,70879.0,6916.0,1161.803081421288,0.09757474004994428,0.01585993391903053
occupation,6730,below_ba,employed,mx_born,70879.0,2504.0,720.543787704814,0.03532781218696652,0.010161137117555228
occupation,6730,below_ba,employed,us_born_mx_origin,70879.0,4197.0,967.0326519823413,0.05921358935650898,0.013243476580568915
occupation,6730,below_ba,employed,fb_mx_origin,70879.0,215.0,208.0276423939857,0.0030333385064687706,0.002939108784482104
occupation,6730,below_ba,employed,other_us_born,70879.0,62049.0,3138.2269277412047,0.8754214929668872,0.01806243691815388
occupation,6730,below_ba,employed,other_foreign_born,70879.0,1914.0,545.8184679909613,0.0270037669831685,0.007642429093872316
occupation,6730,below_ba,employed,all,70879.0,70879.0,3254.5261329416303,1.0,0.0
occupation,6730,below_ba,earnings,union,3639953997.125,364635768.65,58768520.8126071,0.10017592775568201,0.015294166796868547
occupation,6730,below_ba,earnings,mx_born,3639953997.125,145468979.475,45677989.275840476,0.039964510427851,0.012670187046564892
occupation,6730,below_ba,earnings,us_born_mx_origin,3639953997.125,212924016.925,47390391.49115519,0.05849634833109897,0.012344167974808777
occupation,6730,below_ba,earnings,fb_mx_origin,3639953997.125,6242772.25,6040321.828698128,0.001715068996732053,0.0016678896082761518
occupation,6730,below_ba,earnings,other_us_born,3639953997.125,3205204758.8999996,189264998.16547775,0.8805618866149448,0.01653488279486919
occupation,6730,below_ba,earnings,other_foreign_born,3639953997.125,70113469.575,18156395.600288242,0.019262185629373006,0.0050175691011655876
occupation,6730,below_ba,earnings,all,3639953997.125,3639953997.1249995,200324513.03876784,0.9999999999999999,3.448846667588394e-16
occupation,6730,below_ba,hours,union,145362338.0,14039734.0,2126962.837518606,0.09658439863563559,0.013722782601982023
occupation,6730,below_ba,hours,mx_born,145362338.0,5783276.0,1621033.4631213509,0.03978524341016034,0.011027720746783555
occupation,6730,below_ba,hours,us_born_mx_origin,145362338.0,7809258.0,1644846.6191179042,0.05372270498290967,0.010820460242679348
occupation,6730,below_ba,hours,fb_mx_origin,145362338.0,447200.0,432697.4961794903,0.003076450242565581,0.0029800344700145966
occupation,6730,below_ba,hours,other_us_born,145362338.0,127340772.0,6729426.755367343,0.8760231415650456,0.016223865034190325
occupation,6730,below_ba,hours,other_foreign_born,145362338.0,3981832.0,1085733.22391792,0.02739245979931886,0.007387067593561765
occupation,6730,below_ba,hours,all,145362338.0,145362338.0,7229683.893424473,1.0,0.0
occupation,6730,ba_plus,employed,union,2743.0,42.0,53.6730845023835,0.015311702515493984,0.02056615833713928
occupation,6730,ba_plus,employed,mx_born,2743.0,42.0,53.6730845023835,0.015311702515493984,0.02056615833713928
occupation,6730,ba_plus,employed,us_born_mx_origin,2743.0,0.0,0.0,0.0,0.0
occupation,6730,ba_plus,employed,fb_mx_origin,2743.0,0.0,0.0,0.0,0.0
occupation,6730,ba_plus,employed,other_us_born,2743.0,2421.0,733.5364339962945,0.8826102807145462,0.08002817498173746
occupation,6730,ba_plus,employed,other_foreign_born,2743.0,280.0,201.16411210750292,0.1020780167699599,0.0750549192409256
occupation,6730,ba_plus,employed,all,2743.0,2743.0,752.6297230378295,1.0,0.0
occupation,6730,ba_plus,earnings,union,176545071.3,2345227.5,2997037.9472574666,0.013284015706192075,0.01875247062287497
occupation,6730,ba_plus,earnings,mx_born,176545071.3,2345227.5,2997037.9472574666,0.013284015706192075,0.01875247062287497
occupation,6730,ba_plus,earnings,us_born_mx_origin,176545071.3,0.0,0.0,0.0,0.0
occupation,6730,ba_plus,earnings,fb_mx_origin,176545071.3,0.0,0.0,0.0,0.0
occupation,6730,ba_plus,earnings,other_us_born,176545071.3,154317187.8,47622583.94260946,0.8740951342548184,0.09611202690068778
occupation,6730,ba_plus,earnings,other_foreign_born,176545071.3,19882656.0,16293066.341713367,0.11262085003898945,0.09161548652460204
occupation,6730,ba_plus,earnings,all,176545071.3,176545071.3,49347971.14424937,1.0,0.0
occupation,6730,ba_plus,hours,union,6830424.0,87360.0,111640.01576495769,0.012789835594393555,0.01823060045168999
occupation,6730,ba_plus,hours,mx_born,6830424.0,87360.0,111640.01576495769,0.012789835594393555,0.01823060045168999
occupation,6730,ba_plus,hours,us_born_mx_origin,6830424.0,0.0,0.0,0.0,0.0
occupation,6730,ba_plus,hours,fb_mx_origin,6830424.0,0.0,0.0,0.0,0.0
occupation,6730,ba_plus,hours,other_us_born,6830424.0,6160664.0,2155777.1324587334,0.9019445937763161,0.07307667194774115
occupation,6730,ba_plus,hours,other_foreign_born,6830424.0,582400.0,418421.35318360606,0.08526557062929037,0.06740556906642545
occupation,6730,ba_plus,hours,all,6830424.0,6830424.0,2174471.4081946444,1.0,0.0
occupation,6740,all,employed,union,9523.0,1239.0,488.88945580775214,0.1301060590150163,0.0478138711742914
occupation,6740,all,employed,mx_born,9523.0,83.0,66.48608877050899,0.008715740837971227,0.007126223866779344
occupation,6740,all,employed,us_born_mx_origin,9523.0,1156.0,488.4982087991726,0.12139031817704504,0.04765075849105122
occupation,6740,all,employed,fb_mx_origin,9523.0,0.0,0.0,0.0,0.0
occupation,6740,all,employed,other_us_born,9523.0,7557.0,1243.3190057262054,0.7935524519584165,0.07131986997001462
occupation,6740,all,employed,other_foreign_born,9523.0,727.0,467.1597157289999,0.07634148902656726,0.04737707932998202
occupation,6740,all,employed,all,9523.0,9523.0,1289.583866989658,1.0,0.0
occupation,6740,all,earnings,union,782961307.625,107189079.75,42711281.77567062,0.1369021415312879,0.04982213414740281
occupation,6740,all,earnings,mx_born,782961307.625,5795047.0,4446755.108377005,0.007401447483501372,0.005804424680478796
occupation,6740,all,earnings,us_born_mx_origin,782961307.625,101394032.75,42860228.2296477,0.12950069404778652,0.05017660028014293
occupation,6740,all,earnings,fb_mx_origin,782961307.625,0.0,0.0,0.0,0.0
occupation,6740,all,earnings,other_us_born,782961307.625,612254126.875,103436298.83488584,0.7819723923934178,0.07498218695160455
occupation,6740,all,earnings,other_foreign_born,782961307.625,63518101.0,44389614.40522847,0.08112546607529429,0.05489449371764622
occupation,6740,all,earnings,all,782961307.625,782961307.625,111009606.157693,1.0,0.0
occupation,6740,all,hours,union,22372720.0,2697500.0,1068521.3028199298,0.12057094532984813,0.044532790996982596
occupation,6740,all,hours,mx_born,22372720.0,172640.0,138291.06464265866,0.007716540501110281,0.006353215404652713
occupation,6740,all,hours,us_born_mx_origin,22372720.0,2524860.0,1067775.2998922572,0.11285440482873786,0.04439198722879096
occupation,6740,all,hours,fb_mx_origin,22372720.0,0.0,0.0,0.0,0.0
occupation,6740,all,hours,other_us_born,22372720.0,18040340.0,3202054.9685997586,0.8063543458283123,0.06849080618443679
occupation,6740,all,hours,other_foreign_born,22372720.0,1634880.0,1014307.260114015,0.07307470884183953,0.04508611275798936
occupation,6740,all,hours,all,22372720.0,22372720.0,3268854.7014393895,1.0,0.0
occupation,6740,hs_or_less,employed,union,5030.0,657.0,370.63020654015776,0.13061630218687872,0.06769910573187679
occupation,6740,hs_or_less,employed,mx_born,5030.0,35.0,35.1418553864192,0.006958250497017893,0.006912102333721915
occupation,6740,hs_or_less,employed,us_born_mx_origin,5030.0,622.0,369.0349576937123,0.12365805168986084,0.06796262177273639
occupation,6740,hs_or_less,employed,fb_mx_origin,5030.0,0.0,0.0,0.0,0.0
occupation,6740,hs_or_less,employed,other_us_born,5030.0,4255.0,832.0560077302489,0.8459244532803181,0.0728587513202127
occupation,6740,hs_or_less,employed,other_foreign_born,5030.0,118.0,132.9082390222668,0.02345924453280318,0.0260475083757916
occupation,6740,hs_or_less,employed,all,5030.0,5030.0,899.1645844894026,1.0,0.0
occupation,6740,hs_or_less,earnings,union,377081109.25,62021622.5,34773538.463163726,0.16447820105164815,0.0800001614282364
occupation,6740,hs_or_less,earnings,mx_born,377081109.25,3553375.0,3567776.868106209,0.009423370497311647,0.009385565982581548
occupation,6740,hs_or_less,earnings,us_born_mx_origin,377081109.25,58468247.5,34600297.009010956,0.1550548305543365,0.0808754674403516
occupation,6740,hs_or_less,earnings,fb_mx_origin,377081109.25,0.0,0.0,0.0,0.0
occupation,6740,hs_or_less,earnings,other_us_born,377081109.25,311465501.75,59197405.02977978,0.8259907327882138,0.08063433673049591
occupation,6740,hs_or_less,earnings,other_foreign_born,377081109.25,3593985.0,4048052.6900206907,0.009531066160138065,0.010830103764510345
occupation,6740,hs_or_less,earnings,all,377081109.25,377081109.25,69332533.16413015,1.0,0.0
occupation,6740,hs_or_less,hours,union,10822056.0,1423760.0,794340.0075030843,0.13156095292798337,0.06634940341020744
occupation,6740,hs_or_less,hours,mx_born,10822056.0,72800.0,73095.05920375194,0.006727002706324935,0.006665238984510986
occupation,6740,hs_or_less,hours,us_born_mx_origin,10822056.0,1350960.0,791240.8750816656,0.12483395022165844,0.06672130914667102
occupation,6740,hs_or_less,hours,fb_mx_origin,10822056.0,0.0,0.0,0.0,0.0
occupation,6740,hs_or_less,hours,other_us_born,10822056.0,9030136.0,1663271.5749930916,0.8344196333857448,0.07466829113478153
occupation,6740,hs_or_less,hours,other_foreign_born,10822056.0,368160.0,414673.70574947237,0.034019413686271816,0.037137316608709746
occupation,6740,hs_or_less,hours,all,10822056.0,10822056.0,1873913.6300662311,1.0,0.0
occupation,6740,more,employed,union,4493.0,582.0,306.4544827539646,0.12953483196082796,0.06112581217164658
occupation,6740,more,employed,mx_born,4493.0,48.0,56.10303022119216,0.010683285110171378,0.012918104045428301
occupation,6740,more,employed,us_born_mx_origin,4493.0,534.0,300.0724912416998,0.11885154685065658,0.06009038731444179
occupation,6740,more,employed,fb_mx_origin,4493.0,0.0,0.0,0.0,0.0
occupation,6740,more,employed,other_us_born,4493.0,3302.0,821.4130203496899,0.7349209882038726,0.11660515654259096
occupation,6740,more,employed,other_foreign_born,4493.0,609.0,453.4433812506254,0.13554417983529934,0.08989960402356015
occupation,6740,more,employed,all,4493.0,4493.0,1004.4861870628187,1.0,0.0
occupation,6740,more,earnings,union,405880198.375,45167457.25,23035451.41255885,0.11128273177857516,0.052510514198947054
occupation,6740,more,earnings,mx_born,405880198.375,2241672.0,2620095.6658750055,0.00552298931796835,0.006829222624379296
occupation,6740,more,earnings,us_born_mx_origin,405880198.375,42925785.25,22891818.49471576,0.1057597424606068,0.0520502013788502
occupation,6740,more,earnings,fb_mx_origin,405880198.375,0.0,0.0,0.0,0.0
occupation,6740,more,earnings,other_us_born,405880198.375,300788625.125,78771719.74811706,0.7410773581200825,0.12020371287374788
occupation,6740,more,earnings,other_foreign_born,405880198.375,59924116.0,44377334.50630919,0.14763991010134236,0.10053145193505915
occupation,6740,more,earnings,all,405880198.375,405880198.375,89506296.53101379,1.0,0.0
occupation,6740,more,hours,union,11550664.0,1273740.0,685375.2314316588,0.11027417990861824,0.05614974771246678
occupation,6740,more,hours,mx_born,11550664.0,99840.0,116694.30286007968,0.008643658927313617,0.010710952580927472
occupation,6740,more,hours,us_born_mx_origin,11550664.0,1173900.0,672311.8213597022,0.10163052098130462,0.05490070964921669
occupation,6740,more,hours,fb_mx_origin,11550664.0,0.0,0.0,0.0,0.0
occupation,6740,more,hours,other_us_born,11550664.0,9010204.0,2557116.5221915096,0.7800593974510902,0.10919110602269863
occupation,6740,more,hours,other_foreign_born,11550664.0,1266720.0,943162.2330013008,0.1096664226402915,0.07866101233167125
occupation,6740,more,hours,all,11550664.0,11550664.0,2721768.8042236064,1.0,0.0
occupation,6740,below_ba,employed,union,8925.0,1121.0,478.92859593054163,0.12560224089635855,0.051775404102937975
occupation,6740,below_ba,employed,mx_born,8925.0,83.0,66.48608877050899,0.009299719887955181,0.007585986020583646
occupation,6740,below_ba,employed,us_born_mx_origin,8925.0,1038.0,476.5501022977542,0.11630252100840337,0.05124985559470742
occupation,6740,below_ba,employed,fb_mx_origin,8925.0,0.0,0.0,0.0,0.0
occupation,6740,below_ba,employed,other_us_born,8925.0,7077.0,1190.050566152548,0.7929411764705883,0.07589545614604656
occupation,6740,below_ba,employed,other_foreign_born,8925.0,727.0,467.1597157289999,0.08145658263305322,0.05003334046012821
occupation,6740,below_ba,employed,all,8925.0,8925.0,1209.730693171005,1.0,0.0
occupation,6740,below_ba,earnings,union,715993387.125,96407124.75,41712088.532927886,0.134648065867079,0.056460927646389054
occupation,6740,below_ba,earnings,mx_born,715993387.125,5795047.0,4446755.108377005,0.00809371581387006,0.006313639291618536
occupation,6740,below_ba,earnings,us_born_mx_origin,715993387.125,90612077.75,41659946.13682564,0.12655435005320895,0.05634713727304509
occupation,6740,below_ba,earnings,fb_mx_origin,715993387.125,0.0,0.0,0.0,0.0
occupation,6740,below_ba,earnings,other_us_born,715993387.125,556068161.375,95184782.80275263,0.7766386832256038,0.0817649375183355
occupation,6740,below_ba,earnings,other_foreign_born,715993387.125,63518101.0,44389614.40522847,0.08871325090731717,0.05898813926860479
occupation,6740,below_ba,earnings,all,715993387.125,715993387.125,99617566.75280274,1.0,0.0
occupation,6740,below_ba,hours,union,20791456.0,2452060.0,1049689.626746878,0.11793594445718472,0.04915416048196523
occupation,6740,below_ba,hours,mx_born,20791456.0,172640.0,138291.06464265866,0.008303410785661188,0.006812987368990558
occupation,6740,below_ba,hours,us_born_mx_origin,20791456.0,2279420.0,1045024.8167866637,0.10963253367152354,0.04867045870818195
occupation,6740,below_ba,hours,fb_mx_origin,20791456.0,0.0,0.0,0.0,0.0
occupation,6740,below_ba,hours,other_us_born,20791456.0,16704516.0,2968988.3031753427,0.8034317558135419,0.0736017821570781
occupation,6740,below_ba,hours,other_foreign_born,20791456.0,1634880.0,1014307.260114015,0.07863229972927341,0.04787842572237602
occupation,6740,below_ba,hours,all,20791456.0,20791456.0,2958215.8544061654,1.0,0.0
occupation,6740,ba_plus,employed,union,598.0,118.0,138.5507127372501,0.19732441471571907,0.24589973663605752
occupation,6740,ba_plus,employed,mx_born,598.0,0.0,0.0,0.0,0.0
occupation,6740,ba_plus,employed,us_born_mx_origin,598.0,118.0,138.5507127372501,0.19732441471571907,0.24589973663605752
occupation,6740,ba_plus,employed,fb_mx_origin,598.0,0.0,0.0,0.0,0.0
occupation,6740,ba_plus,employed,other_us_born,598.0,480.0,360.9608011959194,0.802675585284281,0.24589973663605752
occupation,6740,ba_plus,employed,other_foreign_born,598.0,0.0,0.0,0.0,0.0
occupation,6740,ba_plus,employed,all,598.0,598.0,371.49670254256637,1.0,0.0
occupation,6740,ba_plus,earnings,union,66967920.5,10781955.0,12659724.999584386,0.16100178890876565,0.2252193606050111
occupation,6740,ba_plus,earnings,mx_born,66967920.5,0.0,0.0,0.0,0.0
occupation,6740,ba_plus,earnings,us_born_mx_origin,66967920.5,10781955.0,12659724.999584386,0.16100178890876565,0.2252193606050111
occupation,6740,ba_plus,earnings,fb_mx_origin,66967920.5,0.0,0.0,0.0,0.0
occupation,6740,ba_plus,earnings,other_us_born,66967920.5,56185965.5,45863337.2726919,0.8389982110912343,0.22521936060501108
occupation,6740,ba_plus,earnings,other_foreign_born,66967920.5,0.0,0.0,0.0,0.0
occupation,6740,ba_plus,earnings,all,66967920.5,66967920.5,46112419.13594456,1.0,0.0
occupation,6740,ba_plus,hours,union,1581264.0,245440.0,288185.4824934802,0.15521759807344,0.21803891885975468
occupation,6740,ba_plus,hours,mx_born,1581264.0,0.0,0.0,0.0,0.0
occupation,6740,ba_plus,hours,us_born_mx_origin,1581264.0,245440.0,288185.4824934802,0.15521759807344,0.21803891885975468
occupation,6740,ba_plus,hours,fb_mx_origin,1581264.0,0.0,0.0,0.0,0.0
occupation,6740,ba_plus,hours,other_us_born,1581264.0,1335824.0,1081370.0506213403,0.8447824019265601,0.21803891885975468
occupation,6740,ba_plus,hours,other_foreign_born,1581264.0,0.0,0.0,0.0,0.0
