scheme,band,band_label,nativity,subgroup,denominator,measure,ratio,se,ci_lo,ci_hi,excludes_one,difference,se_difference,n_mexican,n_denominator,pooled_ratio,coverage_composition_part,standard_share_medicaid_ever
ledger,0,0-17,us_born,all,nh_white,private,0.3894775549321929,0.09646977584341546,0.20040026868244648,0.5785548411819392,True,-1248.6670033761338,278.4357365435839,691,1546,,,
ledger,0,0-17,us_born,all,nh_white,total_all_sources,1.325006342866872,0.6991666143274601,-0.04533504040775593,2.6953477261414998,False,1177.9076801939518,2521.2548268751734,691,1546,,,
ledger,0,0-17,us_born,all,nh_white,share_medicaid_ever,2.180858531523581,0.20155714047883114,1.7858137953581916,2.5759032676889704,True,0.3355869239122197,0.04101610124641743,691,1546,,,
ledger,0,0-17,us_born,all,all_donors,public,2.435796589755268,0.9457158022578613,0.5822276777194564,4.28936550179108,False,2216.154710366688,2074.4367839359506,691,3372,,,
ledger,0,0-17,us_born,all,all_donors,medicare,0.035619299976934936,0.03137608116760447,-0.025876689087575275,0.09711528904144515,True,-4.160393295322419,2.3951901407183933,691,3372,,,
ledger,0,0-17,us_born,all,all_donors,medicaid,2.462046827177902,0.9931305225680133,0.5155467709971528,4.408546883358651,False,2134.9577922229178,2077.7285361586155,691,3372,,,
ledger,0,0-17,us_born,all,all_donors,out_of_pocket,0.46377611422320286,0.11461677956692684,0.23913135424805987,0.6884208741983459,True,-266.2182246942242,68.5228533219228,691,3372,,,
ledger,0,0-17,us_born,all,all_donors,private,0.5148507468373872,0.11085065880412052,0.2975874479187731,0.7321140457560013,True,-750.6222879377384,183.582322250161,691,3372,,,
ledger,0,0-17,us_born,all,all_donors,total_all_sources,1.328216954958248,0.5384461867186823,0.2728818213767017,2.3835520885397945,False,1186.6683685976805,2081.485502565612,691,3372,,,
ledger,0,0-17,us_born,all,all_donors,share_medicaid_ever,1.4148443046702122,0.07551270288807058,1.2668421266343202,1.5628464827061042,True,0.1817235174186272,0.03186726327168505,691,3372,,,
ledger,0,0-17,foreign_born,all,nh_white,public,8.783705309472879,5.444179163547436,-1.8866897764634931,19.45410039540925,False,407.2752839076377,140.58067717391438,38,27,,,
ledger,0,0-17,foreign_born,all,nh_white,medicare,,,,,False,0.0,0.0,38,27,,,
ledger,0,0-17,foreign_born,all,nh_white,medicaid,32.38597238881536,34.19131514139598,-34.62777387237979,99.39971865001051,False,445.4080622566612,138.73833643167237,38,27,,,
ledger,0,0-17,foreign_born,all,nh_white,out_of_pocket,1.5233426869495026,1.0776766876844386,-0.5888648078904168,3.635550181789422,False,211.57878244947864,413.76632294501013,38,27,,,
ledger,0,0-17,foreign_born,all,nh_white,private,0.4736879007320094,0.3975801826624051,-0.3055549382531606,1.2529307397171794,False,-370.0256405098024,352.75307950297105,38,27,,,
ledger,0,0-17,foreign_born,all,nh_white,total_all_sources,1.294873556029114,0.6930986446247319,-0.06357482516888635,2.6533219372271146,False,343.22574387658483,757.7002061907046,38,27,,,
ledger,0,0-17,foreign_born,all,nh_white,share_medicaid_ever,7.826368805362166,6.064757017904819,-4.06033652471782,19.713074135442152,False,0.5207560314459151,0.1300124734631641,38,27,,,
ledger,0,0-17,foreign_born,all,all_donors,public,1.3644133435393884,0.48729185313082096,0.40933886144319775,2.319487825635579,False,122.75176339160043,146.34416750647938,38,173,,,
ledger,0,0-17,foreign_born,all,all_donors,medicare,,,,,False,0.0,0.0,38,173,,,
ledger,0,0-17,foreign_born,all,all_donors,medicaid,1.513200083985608,0.5560272701155096,0.42340666013708494,2.602993507834131,False,155.8726033077022,144.37854428548886,38,173,,,
ledger,0,0-17,foreign_born,all,all_donors,out_of_pocket,1.3872190558769693,0.7258705883646042,-0.0354611547545538,2.8098992665084923,False,171.90766506062926,338.9861649906749,38,173,,,
ledger,0,0-17,foreign_born,all,all_donors,private,0.45534792986331774,0.3614793499312025,-0.25313857715679045,1.163834436883426,False,-398.3424122520233,342.4024575442785,38,173,,,
ledger,0,0-17,foreign_born,all,all_donors,total_all_sources,0.97588643169552,0.41108402158388774,0.17017655477121385,1.781596308619826,False,-37.24205107479793,635.7781429456992,38,173,,,
ledger,0,0-17,foreign_born,all,all_donors,share_medicaid_ever,1.5317160573901583,0.2824530074734731,0.9781183354171282,2.0853137793631884,False,0.20725565100729676,0.10588924315292311,38,173,,,
ledger,0,0-17,both,all,nh_white,public,4.510554961002404,3.0951373095827877,-1.5558026929860596,10.576912614990867,False,2817.090091895076,2411.808132843113,729,1573,,,
ledger,0,0-17,both,all,nh_white,medicare,0.02133332404161308,0.020647932666624697,-0.01913588034017941,0.06180252842340557,True,-6.75004654970208,4.78310524277553,729,1573,,,
ledger,0,0-17,both,all,nh_white,medicaid,4.817777360674249,3.465774929725342,-1.9750166801092588,11.610571401457758,False,2743.4814467970104,2415.415286069836,729,1573,,,
ledger,0,0-17,both,all,nh_white,out_of_pocket,0.3471007865788722,0.10121293104075878,0.14872708696924894,0.5454744861884955,True,-463.8965611036684,114.9145856161246,729,1573,,,
ledger,0,0-17,both,all,nh_white,private,0.38394579932708905,0.09514936992898522,0.19745646111459958,0.5704351375395785,True,-1246.5570756471711,273.86421615112334,729,1573,,,
ledger,0,0-17,both,all,nh_white,total_all_sources,1.300743820411824,0.6755782202047526,-0.023365159929160884,2.6248528007528087,False,1077.9617938369825,2409.6103699178752,729,1573,,,
ledger,0,0-17,both,all,nh_white,share_medicaid_ever,2.203634083360266,0.2026621880076929,1.8064234938371024,2.6008446728834294,True,0.33799696793696454,0.040412024194323576,729,1573,,,
ledger,0,0-17,both,all,all_donors,public,2.4309971964518278,0.9378678291510449,0.5928100290570151,4.269184363846641,False,2130.6360131180463,1982.0742092341372,729,3545,,,
ledger,0,0-17,both,all,all_donors,medicare,0.0357230753980265,0.03144012950527762,-0.025898446101592747,0.09734459689764574,True,-3.9717639644877716,2.2855963329874336,729,3545,,,
ledger,0,0-17,both,all,all_donors,medicaid,2.4589824034728283,0.9850254663369048,0.5283679655977234,4.389596841347933,False,2054.1530032863757,1985.3117158571158,729,3545,,,
ledger,0,0-17,both,all,all_donors,out_of_pocket,0.499139588514397,0.12290367327637876,0.25825281532501676,0.7400263617037772,True,-247.47155933352332,69.27382641961465,729,3545,,,
ledger,0,0-17,both,all,all_donors,private,0.5144010360230526,0.11039685037393122,0.29802718528349026,0.730774886762615,True,-733.3969208743605,177.19158328124877,729,3545,,,
ledger,0,0-17,both,all,all_donors,total_all_sources,1.3238299544827474,0.5282308714962389,0.28851647082791376,2.359143438137581,False,1140.4683635284591,1987.6189702965091,729,3545,,,
ledger,0,0-17,both,all,all_donors,share_medicaid_ever,1.4197173064057318,0.0743528626857356,1.2739883733942379,1.5654462394172257,True,0.1829417413974216,0.03132176958488378,729,3545,,,
ledger,1,18-24,us_born,all,nh_white,public,0.6582189110879522,0.2308983358595717,0.20566648871295834,1.1107713334629459,False,-393.618634642488,350.823870144638,255,474,,,
ledger,1,18-24,us_born,all,nh_white,medicare,0.32320629368723214,0.3396463832787115,-0.3424883850183296,0.988900972392794,True,-26.78586014363418,35.350001122230225,255,474,,,
ledger,1,18-24,us_born,all,nh_white,medicaid,0.7457326536674791,0.2737889331204306,0.20911620538578957,1.2823491019491686,False,-251.84001804858212,327.82801110136404,255,474,,,
ledger,1,18-24,us_born,all,nh_white,out_of_pocket,0.31122812283527457,0.11220249908008792,0.0913152656629137,0.5311409800076354,True,-455.25645761311046,114.27700844557147,255,474,,,
ledger,1,18-24,us_born,all,nh_white,private,0.08110217756882623,0.03258158118054687,0.017243451895586362,0.14496090324206612,True,-3202.4700726659335,1110.0134740797068,255,474,,,
ledger,1,18-24,us_born,all,nh_white,total_all_sources,0.24607337281534716,0.0670817253782087,0.11459560705325159,0.3775511385774427,True,-4034.48778890657,1187.2181585962012,255,474,,,
ledger,1,18-24,us_born,all,nh_white,share_medicaid_ever,2.4369216942973058,0.3301411424185517,1.7898569453420357,3.083986443252576,True,0.29774109972306984,0.0474291876787125,255,474,,,
ledger,1,18-24,us_born,all,all_donors,public,0.7339397429457989,0.19493947560349684,0.3518653915978206,1.116014094293777,False,-274.80053763702006,228.09093346388158,255,1079,,,
ledger,1,18-24,us_born,all,all_donors,medicare,0.35508810549021624,0.28774085617989753,-0.20887360950310235,0.9190498204835349,True,-23.23236149594497,22.195697555386978,255,1079,,,
ledger,1,18-24,us_born,all,all_donors,medicaid,0.8018525100027731,0.21787599375169223,0.37482340915358253,1.2288816108519638,False,-182.52039237603253,218.17935581242583,255,1079,,,
ledger,1,18-24,us_born,all,all_donors,out_of_pocket,0.41363909994434384,0.13412556418823662,0.15075782472928478,0.6765203751594029,True,-291.6103673973983,75.03773206861725,255,1079,,,
ledger,1,18-24,us_born,all,all_donors,private,0.12723107539631354,0.0446654326412071,0.039688436065647884,0.2147737147269792,True,-1938.904636608222,573.9935676792167,255,1079,,,
ledger,1,18-24,us_born,all,all_donors,total_all_sources,0.34650892713800535,0.07654805344071709,0.19647749930755248,0.4965403549684582,True,-2483.414294861057,623.2302469726222,255,1079,,,
ledger,1,18-24,us_born,all,all_donors,share_medicaid_ever,1.6571624537412117,0.13667481955926164,1.3892847298115485,1.925040177670875,True,0.20024188191749492,0.038808064123893524,255,1079,,,
ledger,1,18-24,foreign_born,all,nh_white,public,69.76386536189291,81.21883984714647,-89.42213560464079,228.9498663284266,False,1954.0677365825497,1106.3645376488919,28,13,,,
ledger,1,18-24,foreign_born,all,nh_white,medicare,,,,,False,0.0,0.0,28,13,,,
ledger,1,18-24,foreign_born,all,nh_white,medicaid,69.76386536189291,81.21883984714647,-89.42213560464079,228.9498663284266,False,1954.0677365825497,1106.3645376488919,28,13,,,
ledger,1,18-24,foreign_born,all,nh_white,out_of_pocket,1.1289488647054702,1.0536272175544295,-0.9361225348323599,3.1940202642433,False,40.87109011601717,320.54806844135464,28,13,,,
ledger,1,18-24,foreign_born,all,nh_white,private,0.1354519305163016,0.10990990438246899,-0.07996752361757867,0.35087138465018186,True,-1084.6201651810297,576.2160484808612,28,13,,,
ledger,1,18-24,foreign_born,all,nh_white,total_all_sources,1.5720553806149065,0.9259504913565495,-0.2427742339110972,3.3868849951409103,False,915.2454018415551,1300.6865640804942,28,13,,,
ledger,1,18-24,foreign_born,all,nh_white,share_medicaid_ever,5.285692096955103,5.953902090368212,-6.383741567644334,16.95512576155454,False,0.1670601129761013,0.10525532676375586,28,13,,,
ledger,1,18-24,foreign_born,all,all_donors,public,2.1619510171229,1.0220874221748755,0.15869648060875896,4.165205553637041,False,1065.4960366435298,964.5267508912902,28,110,,,
ledger,1,18-24,foreign_born,all,all_donors,medicare,,,,,False,0.0,0.0,28,110,,,
ledger,1,18-24,foreign_born,all,all_donors,medicaid,2.1929245173994216,1.0382586791325974,0.15797489966340272,4.2278741351354405,False,1078.4478513396102,964.5461590569402,28,110,,,
ledger,1,18-24,foreign_born,all,all_donors,out_of_pocket,1.823982508413078,0.9441993002746584,-0.026614114353172402,3.6745791311793283,False,161.64798413523715,217.49213328054535,28,110,,,
ledger,1,18-24,foreign_born,all,all_donors,private,0.3763501002705109,0.2640854179570862,-0.14124780776758522,0.8939480083086071,True,-281.5934502777752,165.67589819732078,28,110,,,
ledger,1,18-24,foreign_born,all,all_donors,total_all_sources,1.5949314370217762,0.6168346990043522,0.3859576425586413,2.803905231484911,False,938.1930731839775,1014.3242898752013,28,110,,,
ledger,1,18-24,foreign_born,all,all_donors,share_medicaid_ever,0.7232138707611346,0.3371006993346644,0.06250864090192698,1.3839191006203424,False,-0.07885536398753959,0.10109191502537423,28,110,,,
ledger,1,18-24,both,all,nh_white,public,0.7595681948382549,0.26182964682556203,0.24639151697531125,1.2727448727011985,False,-271.6976918104889,353.8122768288483,283,487,,,
ledger,1,18-24,both,all,nh_white,medicare,0.3025584585519852,0.31681636015714687,-0.31839019706909316,0.9235071141730635,True,-27.071552868095083,34.56496709596619,283,487,,,
ledger,1,18-24,both,all,nh_white,medicaid,0.8647728679359362,0.3114736291234272,0.2542957727200329,1.4752499631518394,False,-131.4312463032038,331.9579499055134,283,487,,,
ledger,1,18-24,both,all,nh_white,out_of_pocket,0.33342011585986686,0.11069864497791457,0.11645475856576859,0.5503854731539651,True,-436.17283433484977,112.18363331978152,283,487,,,
ledger,1,18-24,both,all,nh_white,private,0.07943187749815064,0.03132147058822117,0.018042923202406566,0.1408208317938947,True,-3168.7530799650494,1092.4342171322082,283,487,,,
ledger,1,18-24,both,all,nh_white,total_all_sources,0.26803393783191737,0.07280364198460253,0.12534142159874823,0.4107264540650865,True,-3864.09810037296,1174.0019153480573,283,487,,,
ledger,1,18-24,both,all,nh_white,share_medicaid_ever,2.3555874307080056,0.3235406079977304,1.7214594914962622,2.989715369919749,True,0.2764969798188328,0.04719535536674831,283,487,,,
ledger,1,18-24,both,all,all_donors,public,0.8382197018751749,0.20903887948992914,0.42851102670630525,1.2479283770440446,False,-165.66416279792645,227.8473238420366,283,1189,,,
ledger,1,18-24,both,all,all_donors,medicare,0.3529431557543388,0.28481728113100074,-0.2052884574370421,0.9111747689457197,True,-21.530411308835554,20.493316097154132,283,1189,,,
ledger,1,18-24,both,all,all_donors,medicaid,0.9137549608491213,0.23182061495206968,0.4593949046691372,1.3681150170291054,False,-79.33068782494513,219.626789901168,283,1189,,,
ledger,1,18-24,both,all,all_donors,out_of_pocket,0.4599514866426069,0.13517390712887875,0.19501549702044246,0.7248874762647712,True,-256.1645071613159,71.21828589111878,283,1189,,,
ledger,1,18-24,both,all,all_donors,private,0.13104469242049196,0.04466895722635314,0.043495145029879625,0.21859423981110432,True,-1813.031288765179,530.9231989928787,283,1189,,,
ledger,1,18-24,both,all,all_donors,total_all_sources,0.3897421445562749,0.08377878670745637,0.22553873994119744,0.5539455491713524,True,-2215.557333832228,583.20279278345,283,1189,,,
ledger,1,18-24,both,all,all_donors,share_medicaid_ever,1.5846760422072175,0.13436174943758272,1.3213318524097604,1.8480202320046746,True,0.17727067287248166,0.03894941010870042,283,1189,,,
ledger,2,25-34,us_born,all,nh_white,public,1.0026349957122835,0.433513602991227,0.15296394704128324,1.8523060443832837,False,3.096778711805655,509.04177268215847,252,938,,,
ledger,2,25-34,us_born,all,nh_white,medicare,0.46165956559661253,0.4468293799222968,-0.414109926285454,1.3374290574786791,False,-72.23391644257543,76.50855600368342,252,938,,,
ledger,2,25-34,us_born,all,nh_white,medicaid,0.7062328836699421,0.428321652157403,-0.13326212835726048,1.5457278956971447,False,-280.8724855662832,448.6818627758987,252,938,,,
ledger,2,25-34,us_born,all,nh_white,out_of_pocket,0.6101619923531701,0.14386138927005782,0.32819885061795984,0.8921251340883805,True,-361.0535788368627,146.07900069956426,252,938,,,
ledger,2,25-34,us_born,all,nh_white,private,0.3754263173074897,0.10377533889614989,0.17203039058759734,0.578822244027382,True,-2603.107311863313,612.6763437824573,252,938,,,
ledger,2,25-34,us_born,all,nh_white,total_all_sources,0.5245410125120746,0.11692934932874682,0.2953636990920281,0.7537183259321212,True,-3034.659202980155,897.1284769137554,252,938,,,
ledger,2,25-34,us_born,all,nh_white,share_medicaid_ever,1.2393791854143852,0.21704081062701608,0.8139870134100555,1.6647713574187148,False,0.044167772553276335,0.03860528796027214,252,938,,,
ledger,2,25-34,us_born,all,all_donors,public,1.0591300465591773,0.36233439288999075,0.3489676861346096,1.769292406983745,False,65.78578346977724,400.9227847276349,252,1595,,,
ledger,2,25-34,us_born,all,all_donors,medicare,0.5701410998329979,0.4965480823642754,-0.4030752581934103,1.543357457859406,False,-46.70351572642142,58.095786749932415,252,1595,,,
ledger,2,25-34,us_born,all,all_donors,medicaid,0.7678296602511083,0.40137738711691756,-0.01885556270684119,1.5545148832090578,False,-204.1718224340658,357.88856262733003,252,1595,,,
ledger,2,25-34,us_born,all,all_donors,out_of_pocket,0.679684989338993,0.1442520931348632,0.39695608210014355,0.9624138965778425,True,-266.319053829656,122.79873875188416,252,1595,,,
ledger,2,25-34,us_born,all,all_donors,private,0.45755243754997027,0.11828377623740119,0.22572049616926929,0.6893843789306713,True,-1855.0259671209149,497.8723665427324,252,1595,,,
ledger,2,25-34,us_born,all,all_donors,total_all_sources,0.6129509555022268,0.12453880649559652,0.36885938009325464,0.8570425309111989,True,-2114.056492658131,735.9357938590651,252,1595,,,
ledger,2,25-34,us_born,all,all_donors,share_medicaid_ever,1.0063881127170116,0.1460230454393124,0.7201882027431035,1.2925880226909197,False,0.0014515445962714202,0.03318230820975264,252,1595,,,
ledger,2,25-34,foreign_born,all,nh_white,public,1.7883219094007696,1.2428553771413395,-0.647629867788202,4.224273686589742,False,664.3895554359472,679.6510196495617,106,51,,,
ledger,2,25-34,foreign_born,all,nh_white,medicare,3.517991814883136,4.903913289755774,-6.093501616345517,13.129485246111788,False,3.905034479325999,5.547306481268315,106,51,,,
ledger,2,25-34,foreign_born,all,nh_white,medicaid,3.1518394729238297,2.2596193025385882,-1.2769329788233197,7.580611924670979,False,660.8667529139884,428.6830846406916,106,51,,,
ledger,2,25-34,foreign_born,all,nh_white,out_of_pocket,0.15098030015453345,0.06589489901615013,0.021828671317975362,0.2801319289910915,True,-2186.1656678296067,861.0059145695712,106,51,,,
ledger,2,25-34,foreign_born,all,nh_white,private,0.2957766357406167,0.19466981511940973,-0.08576919077049727,0.6773224622517307,True,-3333.9413245460883,1766.4844460461368,106,51,,,
ledger,2,25-34,foreign_born,all,nh_white,total_all_sources,0.4251157465582644,0.15283721552850627,0.12556030862500622,0.7246711844915226,True,-4697.200928844975,2189.498741254563,106,51,,,
ledger,2,25-34,foreign_born,all,nh_white,share_medicaid_ever,1.6818440212266814,0.7811481678140233,0.15082174572174556,3.212866296731617,False,0.09922150157326098,0.07793191465475521,106,51,,,
ledger,2,25-34,foreign_born,all,all_donors,public,1.9524738726135018,0.4816361262332161,1.008484411543011,2.8964633336839927,True,735.2461131113514,356.7681531464647,106,356,,,
ledger,2,25-34,foreign_born,all,all_donors,medicare,0.4560992965959962,0.4778308535091343,-0.48043196698394147,1.392630560175934,False,-6.506172916286577,7.940932229286364,106,356,,,
ledger,2,25-34,foreign_born,all,all_donors,medicaid,1.7695077776421895,0.5960246937375866,0.6013208440200037,2.937694711264375,False,420.9482050813199,327.9588482197854,106,356,,,
ledger,2,25-34,foreign_born,all,all_donors,out_of_pocket,0.3256663317775578,0.10756394862891788,0.11484486642996225,0.5364877971251534,True,-804.9845928235031,255.59745756867738,106,356,,,
ledger,2,25-34,foreign_born,all,all_donors,private,0.5453450857503553,0.28168426192730744,-0.006745922638914381,1.097436094139625,False,-1167.4058708260143,732.7814050341689,106,356,,,
ledger,2,25-34,foreign_born,all,all_donors,total_all_sources,0.7528497847972982,0.18275679437979156,0.3946530498829146,1.111046519711682,False,-1140.2985685365047,867.0708249574535,106,356,,,
ledger,2,25-34,foreign_born,all,all_donors,share_medicaid_ever,1.4314829798385809,0.2683536070314468,0.9055195749355306,1.957446384741631,False,0.07377070854921264,0.041676200845071384,106,356,,,
ledger,2,25-34,both,all,nh_white,public,1.0911710909602241,0.3836729804715688,0.3391858673948098,1.8431563145256384,False,105.54269688697855,427.5053954920152,358,989,,,
ledger,2,25-34,both,all,nh_white,medicare,0.3725678567516621,0.35141362162494694,-0.3161901853100198,1.061325898813344,False,-79.77868447368851,64.78126471136706,358,989,,,
ledger,2,25-34,both,all,nh_white,medicaid,0.8145175986395014,0.37689217943404546,0.07582250089396458,1.5532126963850381,False,-170.9622605147066,375.977400273297,358,989,,,
ledger,2,25-34,both,all,nh_white,out_of_pocket,0.5126812722275534,0.10070191161529442,0.31530915228724066,0.7100533921678662,True,-493.91168522481655,123.11729527386903,358,989,,,
ledger,2,25-34,both,all,nh_white,private,0.3626368658086109,0.06697318949237194,0.23137182647378549,0.49390190514343624,True,-2675.5402657255154,501.92732938596623,358,989,,,
ledger,2,25-34,both,all,nh_white,total_all_sources,0.5218687553475215,0.07802347346899818,0.3689455573995687,0.6747919532954744,True,-3097.0176339227296,675.0817981333072,358,989,,,
ledger,2,25-34,both,all,nh_white,share_medicaid_ever,1.2761275932415574,0.19335241204279616,0.8971638293137283,1.6550913571693866,False,0.050377716834134195,0.03334718297229712,358,989,,,
ledger,2,25-34,both,all,all_donors,public,1.201268404830536,0.3051366087321759,0.6032116413507811,1.7993251683102909,False,211.64082075565193,313.166963686937,358,1951,,,
ledger,2,25-34,both,all,all_donors,medicare,0.5187150503863385,0.43804378826313634,-0.339834998260898,1.377265099033575,False,-43.95405246010558,44.22355472786634,358,1951,,,
ledger,2,25-34,both,all,all_donors,medicaid,0.9157118150388133,0.335383872585914,0.2583715037748514,1.573052126302775,False,-69.10443143405587,277.1704110594963,358,1951,,,
ledger,2,25-34,both,all,all_donors,out_of_pocket,0.5797097570087637,0.10457791271859626,0.37474081450194174,0.7846786995155857,True,-376.7231863090525,101.81883741708582,358,1951,,,
ledger,2,25-34,both,all,all_donors,private,0.46594704934123843,0.07724372292965644,0.3145521343673211,0.6173419643151558,True,-1744.7943937041211,366.0730339266626,358,1951,,,
ledger,2,25-34,both,all,all_donors,total_all_sources,0.6365920787927208,0.08442026279908234,0.47113140414111293,0.8020527534443287,True,-1929.705384613298,510.1660199929611,358,1951,,,
ledger,2,25-34,both,all,all_donors,share_medicaid_ever,1.072181577591211,0.12759398942185313,0.8221019536805941,1.3222612015018278,False,0.015674034619077154,0.02769532898489144,358,1951,,,
ledger,3,35-44,us_born,all,nh_white,public,0.6750483035671723,0.26916782743316,0.14748905600128637,1.2026075511330583,False,-613.660538086958,589.6624881252931,148,1127,,,
ledger,3,35-44,us_born,all,nh_white,medicare,0.07904259225910465,0.05263606531226557,-0.024122200040833902,0.1822073845590432,True,-642.523991341714,276.2838329487158,148,1127,,,
ledger,3,35-44,us_born,all,nh_white,medicaid,0.5670763873498238,0.2497331010657696,0.07760850351341397,1.0565442711862336,False,-460.8714840151331,336.2712007900962,148,1127,,,
ledger,3,35-44,us_born,all,nh_white,out_of_pocket,0.6306590288226042,0.2246267148752162,0.19039875770163278,1.0709192999435755,False,-480.21570229290273,318.05561209940157,148,1127,,,
ledger,3,35-44,us_born,all,nh_white,private,0.7276558714205458,0.22781599113266263,0.28114473369823073,1.1741670091428609,False,-1497.243256022533,1328.2091077031819,148,1127,,,
ledger,3,35-44,us_born,all,nh_white,total_all_sources,0.706724653863599,0.16109637531725227,0.39098156020183716,1.0224677475253607,False,-2560.5012809638274,1511.6447248986533,148,1127,,,
ledger,3,35-44,us_born,all,nh_white,share_medicaid_ever,1.5324171896711807,0.33444004240114567,0.8769267515768866,2.1879076277654748,False,0.07853266444296994,0.04850503703299996,148,1127,,,
ledger,3,35-44,us_born,all,all_donors,public,0.6212431651159105,0.2174160906097495,0.1951154578613044,1.0473708723705166,False,-777.2184349780043,528.6369642346522,148,1706,,,
ledger,3,35-44,us_born,all,all_donors,medicare,0.0947866344908838,0.05439951302834836,-0.01183445182119644,0.20140772080296404,True,-526.6412005681777,193.67913296519885,148,1706,,,
ledger,3,35-44,us_born,all,all_donors,medicaid,0.4654210958591276,0.1894622935021728,0.09408182416651178,0.8367603675517434,True,-693.3872944885923,364.77202923126373,148,1706,,,
ledger,3,35-44,us_born,all,all_donors,out_of_pocket,0.6875334137190202,0.23305828454867455,0.23074756970493032,1.14431925773311,False,-372.66041290012663,291.66016223149785,148,1706,,,
ledger,3,35-44,us_born,all,all_donors,private,0.8285766141291314,0.23686886848761599,0.3643221628346495,1.2928310654236133,False,-827.6329717582598,1158.4502199017782,148,1706,,,
ledger,3,35-44,us_born,all,all_donors,total_all_sources,0.7598989791024473,0.15795546891609646,0.4503119488657622,1.0694860093391325,False,-1949.5654908142342,1321.2260215389672,148,1706,,,
ledger,3,35-44,us_born,all,all_donors,share_medicaid_ever,1.2767397787829127,0.24387366378538428,0.7987561809857294,1.7547233765800958,False,0.048994178304229474,0.04410039682246073,148,1706,,,
ledger,3,35-44,foreign_born,all,nh_white,public,4.742940502660265,3.318968038899361,-1.762117319422015,11.247998324742547,False,526.6889840748049,331.2442623170726,194,66,,,
ledger,3,35-44,foreign_born,all,nh_white,medicare,0.04404281413695579,0.049565904919432816,-0.05310457436626922,0.14119020264018078,True,-54.875930316263464,54.956968246371794,194,66,,,
ledger,3,35-44,foreign_born,all,nh_white,medicaid,6.97928289720658,5.321199777489494,-3.450077021215379,17.40864281562854,False,457.1614173026236,303.02016022967877,194,66,,,
ledger,3,35-44,foreign_born,all,nh_white,out_of_pocket,0.2612783213997466,0.1060033152951333,0.05351564117944149,0.4690410016200517,True,-813.5249750988905,363.46838976429757,194,66,,,
ledger,3,35-44,foreign_born,all,nh_white,private,0.4416119587756737,0.21305087887755267,0.024039909301065143,0.8591840082502823,True,-1152.7215639197238,645.8398473419295,194,66,,,
ledger,3,35-44,foreign_born,all,nh_white,total_all_sources,0.5647001180940473,0.20714248350813458,0.15870831074992142,0.9706919254381732,True,-1453.6217353510253,899.064025256014,194,66,,,
ledger,3,35-44,foreign_born,all,nh_white,share_medicaid_ever,1.6292656768341451,0.7751763726928068,0.1099479046898455,3.148583448978445,False,0.057998326177834916,0.051473650635673794,194,66,,,
ledger,3,35-44,foreign_born,all,all_donors,public,1.2276380495808732,0.4419032740505425,0.36152354779147644,2.0937525513702697,False,123.75521339755244,249.1139160884717,194,587,,,
ledger,3,35-44,foreign_born,all,all_donors,medicare,0.07246185227324829,0.05871954808784919,-0.04262634716740392,0.1875500517139005,True,-32.36241058123012,20.639033732776532,194,587,,,
ledger,3,35-44,foreign_born,all,all_donors,medicaid,1.1906798137885737,0.5096709371760436,0.19174313295675172,2.1896164946203958,False,85.45569279804351,235.40710176838402,194,587,,,
ledger,3,35-44,foreign_born,all,all_donors,out_of_pocket,0.5821825708552284,0.13931146293495517,0.30913712086912964,0.8552280208413272,True,-206.5003425338997,80.41586467310303,194,587,,,
ledger,3,35-44,foreign_born,all,all_donors,private,0.5921462593992365,0.21702427810350636,0.16678649054555938,1.0175060282529136,False,-627.9204019066074,347.63109726773695,194,587,,,
ledger,3,35-44,foreign_born,all,all_donors,total_all_sources,0.7223692496076026,0.18825337049706573,0.35339942346507863,1.0913390757501267,False,-724.7513850558032,491.25655740703587,194,587,,,
ledger,3,35-44,foreign_born,all,all_donors,share_medicaid_ever,0.9449864012568618,0.19745745433911258,0.557976902273239,1.3319959002404846,False,-0.008742141290238675,0.03159524154621605,194,587,,,
ledger,3,35-44,both,all,nh_white,public,0.531372664741145,0.16288695542673434,0.21212009855336456,0.8506252309289254,True,-836.2771595234016,432.43247382345004,342,1193,,,
ledger,3,35-44,both,all,nh_white,medicare,0.0407173717143055,0.025736176809559478,-0.009724607932186033,0.09115935136079703,True,-632.734989806747,257.87690718700014,342,1193,,,
ledger,3,35-44,both,all,nh_white,medicaid,0.5627555984252508,0.1644417626199388,0.24045566613588581,0.8850555307146157,True,-439.7769548157479,254.95285384509287,342,1193,,,
ledger,3,35-44,both,all,nh_white,out_of_pocket,0.4143458139153957,0.11780900535113825,0.18344440637267823,0.6452472214581132,True,-754.5363905972688,207.60894363481574,342,1193,,,
ledger,3,35-44,both,all,nh_white,private,0.44201518809609425,0.11980901999925388,0.2071938238745176,0.6768365523176709,True,-2953.655828336956,817.1165940461143,342,1193,,,
ledger,3,35-44,both,all,nh_white,total_all_sources,0.45977465177826926,0.0891972392645975,0.28495127529925623,0.6345980282572823,True,-4543.335139342148,979.9900226526066,342,1193,,,
ledger,3,35-44,both,all,nh_white,share_medicaid_ever,1.2845430343530577,0.2470476601728155,0.8003385179494491,1.7687475507566663,False,0.041034324805773875,0.03473558094866965,342,1193,,,
ledger,3,35-44,both,all,all_donors,public,0.5627176194958471,0.16145185320423394,0.24627780197830085,0.8791574370133933,True,-736.8741000802867,377.49240161475757,342,2293,,,
