fips,wave,pop,hisp,fb,mex,pop_u19,pop_65p,medhhinc
02110,2012,31636.0,1663.0,1863.0,165.0,8402.0,2639.0,78947.0
02110,2017,32434.0,2067.0,2783.0,135.0,7870.0,3679.0,90749.0
02110,2022,32108.0,2300.0,2722.0,405.0,7413.0,4744.0,95711.0
02122,2000,49691.0,1087.0,1356.0,,,,
02122,2009,53052.0,1570.0,1677.0,138.0,14670.0,5291.0,55966.0
02122,2012,55474.0,1698.0,1677.0,88.0,14503.0,6287.0,59421.0
02122,2017,57961.0,2293.0,1685.0,145.0,14676.0,8577.0,65279.0
02122,2022,59235.0,2623.0,2175.0,152.0,14439.0,11005.0,76272.0
02130,2000,14070.0,372.0,808.0,,,,
02130,2009,13132.0,489.0,815.0,0.0,3551.0,1248.0,57500.0
02130,2012,13525.0,559.0,969.0,4.0,3626.0,1319.0,59736.0
02130,2017,13745.0,655.0,1082.0,57.0,3346.0,1861.0,67321.0
02130,2022,13910.0,785.0,1246.0,71.0,3247.0,2319.0,82763.0
02150,2000,13913.0,848.0,2322.0,,,,
02150,2009,13147.0,1088.0,2221.0,97.0,4187.0,748.0,59655.0
02150,2012,13710.0,1044.0,1969.0,56.0,4378.0,949.0,70976.0
02150,2017,13773.0,1219.0,2543.0,191.0,4041.0,1207.0,74167.0
02150,2022,13065.0,1150.0,2525.0,2.0,3515.0,1607.0,91138.0
02158,2017,8129.0,132.0,114.0,15.0,3514.0,439.0,36468.0
02158,2022,8372.0,76.0,107.0,9.0,3718.0,512.0,42663.0
02164,2000,1823.0,21.0,12.0,,,,
02164,2009,1399.0,24.0,21.0,0.0,600.0,82.0,41458.0
02164,2012,1551.0,19.0,28.0,0.0,578.0,105.0,49808.0
02164,2017,1301.0,20.0,41.0,0.0,389.0,98.0,45208.0
02164,2022,999.0,1.0,65.0,8.0,299.0,92.0,61607.0
02170,2000,59322.0,1485.0,1524.0,,,,
02170,2009,82099.0,2941.0,2409.0,88.0,25871.0,5926.0,66052.0
02170,2012,89319.0,3396.0,3165.0,107.0,28080.0,7181.0,70728.0
02170,2017,101135.0,4666.0,3462.0,134.0,30031.0,10218.0,74887.0
02170,2022,108661.0,6074.0,3798.0,224.0,30946.0,14002.0,86435.0
02180,2000,9196.0,92.0,139.0,,,,
02180,2009,9339.0,157.0,111.0,23.0,3522.0,548.0,55766.0
02180,2012,9580.0,123.0,180.0,36.0,3601.0,608.0,51472.0
02180,2017,9869.0,234.0,212.0,7.0,3667.0,719.0,53821.0
02180,2022,10018.0,201.0,163.0,16.0,3687.0,750.0,70121.0
02185,2000,7385.0,175.0,430.0,,,,
02185,2009,6716.0,154.0,496.0,0.0,2609.0,249.0,66556.0
02185,2012,9317.0,264.0,514.0,62.0,2538.0,403.0,76679.0
02185,2017,9757.0,401.0,497.0,30.0,2680.0,595.0,77266.0
02185,2022,10924.0,428.0,818.0,51.0,2701.0,830.0,83472.0
02188,2000,7208.0,57.0,76.0,,,,
02188,2009,7430.0,54.0,130.0,0.0,2979.0,394.0,57885.0
02188,2012,7601.0,66.0,101.0,1.0,2992.0,469.0,60870.0
02188,2017,7715.0,196.0,98.0,16.0,2937.0,559.0,61533.0
02188,2022,7682.0,196.0,143.0,14.0,2986.0,607.0,77647.0
02195,2009,3862.0,3.0,162.0,0.0,1020.0,457.0,61115.0
02195,2012,3822.0,158.0,183.0,52.0,909.0,392.0,61696.0
02195,2017,3275.0,346.0,304.0,26.0,823.0,548.0,63490.0
02195,2022,3374.0,306.0,703.0,113.0,665.0,842.0,77826.0
02198,2009,5572.0,159.0,179.0,52.0,1572.0,508.0,45889.0
02198,2012,5603.0,135.0,102.0,17.0,1496.0,559.0,45774.0
02198,2017,6473.0,238.0,148.0,0.0,1685.0,895.0,52114.0
02198,2022,5799.0,236.0,190.0,13.0,1377.0,1120.0,61779.0
02201,2000,6146.0,107.0,108.0,,,,
02220,2000,8835.0,290.0,447.0,,,,
02220,2009,8811.0,431.0,375.0,90.0,2415.0,845.0,58895.0
02220,2012,8909.0,441.0,595.0,47.0,2352.0,976.0,66895.0
02220,2017,8810.0,555.0,703.0,39.0,2188.0,1225.0,70765.0
02220,2022,8462.0,626.0,853.0,133.0,1906.0,1375.0,95261.0
02230,2009,1071.0,36.0,137.0,0.0,251.0,73.0,71295.0
02230,2012,1050.0,11.0,141.0,0.0,209.0,92.0,71583.0
02230,2017,1038.0,71.0,87.0,4.0,159.0,117.0,70673.0
02230,2022,1303.0,32.0,105.0,5.0,242.0,180.0,79583.0
02232,2000,3436.0,97.0,68.0,,,,
02240,2000,6174.0,167.0,610.0,,,,
02240,2009,6760.0,287.0,328.0,15.0,2368.0,527.0,59407.0
02240,2012,7039.0,251.0,529.0,19.0,2152.0,646.0,62712.0
02240,2017,6889.0,356.0,731.0,16.0,2033.0,840.0,63866.0
02240,2022,6888.0,491.0,599.0,5.0,2000.0,976.0,75378.0
02261,2000,10195.0,286.0,518.0,,,,
02261,2009,9529.0,103.0,511.0,29.0,2815.0,669.0,55952.0
02261,2012,9614.0,355.0,527.0,71.0,2649.0,809.0,67421.0
02261,2017,9439.0,453.0,458.0,30.0,2388.0,1118.0,86019.0
02270,2000,7028.0,23.0,18.0,,,,
02270,2009,7577.0,25.0,31.0,0.0,3458.0,365.0,36712.0
02270,2012,7556.0,34.0,11.0,2.0,3473.0,390.0,40608.0
02275,2009,2168.0,50.0,40.0,0.0,529.0,295.0,49508.0
02275,2012,2368.0,21.0,101.0,0.0,509.0,482.0,47348.0
02275,2017,2475.0,78.0,109.0,3.0,531.0,555.0,56094.0
02275,2022,2134.0,123.0,80.0,18.0,502.0,576.0,61000.0
02280,2000,6684.0,132.0,184.0,,,,
02282,2000,808.0,6.0,5.0,,,,
02282,2009,418.0,7.0,4.0,0.0,151.0,44.0,66250.0
02282,2012,644.0,14.0,25.0,6.0,163.0,56.0,71705.0
02282,2017,682.0,38.0,41.0,4.0,159.0,95.0,64583.0
02282,2022,564.0,37.0,97.0,5.0,119.0,139.0,76875.0
02290,2000,6551.0,78.0,63.0,,,,
02290,2009,5813.0,131.0,67.0,3.0,1840.0,513.0,33716.0
02290,2012,5637.0,70.0,59.0,7.0,1725.0,610.0,35559.0
02290,2017,5453.0,117.0,65.0,1.0,1657.0,685.0,37819.0
02290,2022,5355.0,143.0,111.0,0.0,1580.0,869.0,47826.0
04001,2000,69423.0,3119.0,603.0,,,,
04001,2009,69341.0,4136.0,1024.0,509.0,25718.0,7231.0,28378.0
04001,2012,71618.0,4286.0,1184.0,665.0,25509.0,8436.0,31615.0
04001,2017,71602.0,4374.0,1388.0,695.0,22901.0,9887.0,32360.0
04001,2022,66054.0,4634.0,1025.0,464.0,19566.0,10461.0,37483.0
04003,2000,117755.0,36134.0,14438.0,,,,
04003,2009,127613.0,40211.0,15758.0,10752.0,35184.0,21627.0,43304.0
04003,2012,131118.0,42595.0,15595.0,10422.0,33962.0,22820.0,45505.0
04003,2017,126516.0,44275.0,14194.0,9116.0,31319.0,25825.0,47847.0
04003,2022,125504.0,44809.0,13535.0,8508.0,29922.0,29105.0,58421.0
04005,2000,116320.0,12727.0,5051.0,,,,
04005,2009,127312.0,15889.0,6467.0,3707.0,39284.0,9995.0,48259.0
04005,2012,134011.0,18106.0,7134.0,3574.0,39317.0,12181.0,48320.0
04005,2017,138639.0,19265.0,6568.0,2460.0,40055.0,15433.0,53523.0
04005,2022,144705.0,21314.0,7310.0,2377.0,39018.0,19453.0,67266.0
04007,2000,51335.0,8546.0,1823.0,,,,
04007,2009,51850.0,8753.0,1837.0,931.0,13442.0,11302.0,36930.0
04007,2012,53436.0,9612.0,1960.0,851.0,12558.0,12454.0,38504.0
04007,2017,53145.0,9910.0,2104.0,777.0,11799.0,14355.0,41179.0
04007,2022,53419.0,10276.0,1678.0,793.0,11181.0,15793.0,55242.0
04009,2000,33489.0,9054.0,882.0,,,,
04009,2009,34780.0,9646.0,1558.0,1276.0,10762.0,4329.0,40889.0
04009,2012,37115.0,11365.0,1810.0,1452.0,11794.0,4314.0,44421.0
04009,2017,37700.0,12264.0,1445.0,922.0,11434.0,4849.0,48173.0
04009,2022,38453.0,12885.0,951.0,589.0,11228.0,5401.0,64089.0
04011,2000,8547.0,3681.0,287.0,,,,
04011,2009,7723.0,3544.0,344.0,168.0,2552.0,781.0,45476.0
04011,2012,8592.0,4080.0,386.0,214.0,2687.0,1011.0,49692.0
04011,2017,9368.0,4348.0,324.0,172.0,2908.0,1106.0,56298.0
04011,2022,9483.0,4577.0,382.0,187.0,2947.0,1299.0,73756.0
04012,2000,19715.0,4420.0,1917.0,,,,
04012,2009,20055.0,4796.0,2799.0,2104.0,4025.0,6261.0,31640.0
04012,2012,20460.0,4870.0,2650.0,1943.0,3707.0,6796.0,35093.0
04012,2017,20477.0,5383.0,2133.0,1670.0,3949.0,7639.0,36479.0
04012,2022,16681.0,4699.0,2007.0,1341.0,2794.0,6748.0,46634.0
04013,2000,3072149.0,763341.0,441240.0,,,,
04013,2009,3855521.0,1178943.0,647080.0,412097.0,1150750.0,424036.0,55223.0
04013,2012,3841819.0,1136308.0,579136.0,330418.0,1118116.0,469908.0,54385.0
04013,2017,4155501.0,1271746.0,614428.0,319114.0,1139765.0,586644.0,58580.0
04013,2022,4430871.0,1402753.0,643020.0,314086.0,1142099.0,692770.0,80675.0
04015,2000,155032.0,17182.0,9114.0,,,,
04015,2009,192988.0,26447.0,11839.0,5867.0,46959.0,40918.0,40157.0
04015,2012,201216.0,30016.0,13475.0,7219.0,45603.0,46974.0,39383.0
04015,2017,204691.0,32591.0,13737.0,7465.0,40986.0,57356.0,41567.0
04015,2022,214229.0,37218.0,13842.0,7151.0,39132.0,66984.0,53592.0
04017,2000,97470.0,8011.0,1654.0,,,,
04017,2009,110458.0,10676.0,2926.0,1990.0,38457.0,13015.0,38197.0
04017,2012,107415.0,11549.0,3242.0,2329.0,35231.0,14385.0,37683.0
04017,2017,107902.0,12054.0,2979.0,1405.0,32969.0,17550.0,38798.0
04017,2022,107110.0,12728.0,2470.0,1240.0,30406.0,20350.0,50335.0
04019,2000,843746.0,247578.0,100050.0,,,,
04019,2009,990213.0,324836.0,130823.0,81911.0,262963.0,145208.0,45885.0
04019,2012,981048.0,339278.0,126681.0,77236.0,255193.0,153181.0,46443.0
04019,2017,1007257.0,368612.0,129234.0,77420.0,249591.0,182720.0,48676.0
04019,2022,1042393.0,397081.0,127434.0,72897.0,244317.0,212565.0,64323.0
04021,2000,179727.0,53671.0,16243.0,,,,
04021,2009,296113.0,88387.0,32135.0,22216.0,83574.0,41604.0,49301.0
04021,2012,368374.0,106207.0,37070.0,23027.0,104577.0,52981.0,50164.0
04021,2017,405537.0,120075.0,38932.0,21870.0,106398.0,75576.0,52628.0
04021,2022,433338.0,135346.0,39714.0,22810.0,105342.0,89957.0,73313.0
04023,2000,38381.0,31005.0,14457.0,,,,
04023,2009,42550.0,33986.0,13745.0,13356.0,15142.0,5839.0,37204.0
04023,2012,47057.0,38905.0,15839.0,15026.0,15863.0,6334.0,37692.0
04023,2017,46358.0,38653.0,14851.0,14047.0,14387.0,7572.0,39630.0
04023,2022,47838.0,39732.0,15962.0,15520.0,14003.0,8837.0,51885.0
04025,2000,167517.0,16376.0,9945.0,,,,
04025,2009,209365.0,26417.0,15053.0,8017.0,46114.0,47419.0,43965.0
04025,2012,211280.0,28767.0,14523.0,6746.0,44726.0,51354.0,43652.0
04025,2017,220972.0,31508.0,14064.0,6355.0,42663.0,63907.0,48259.0
04025,2022,237830.0,36080.0,16094.0,7529.0,42502.0,77854.0,62430.0
04027,2000,160026.0,80772.0,38479.0,,,,
04027,2009,188983.0,105211.0,47253.0,40435.0,61028.0,34271.0,38854.0
04027,2012,196420.0,117002.0,48134.0,41287.0,61305.0,31381.0,41156.0
04027,2017,204281.0,128465.0,55429.0,47053.0,59150.0,35943.0,43253.0
04027,2022,204374.0,133381.0,50536.0,44594.0,57242.0,40225.0,56439.0
05001,2000,20749.0,157.0,83.0,,,,
05001,2009,19385.0,261.0,241.0,140.0,5255.0,3133.0,36341.0
05001,2012,19029.0,512.0,430.0,283.0,4924.0,3159.0,39883.0
05001,2017,18352.0,543.0,222.0,208.0,4672.0,3321.0,38532.0
05001,2022,17024.0,649.0,237.0,147.0,4331.0,3391.0,58695.0
05003,2000,24209.0,776.0,528.0,,,,
05003,2009,22337.0,1004.0,495.0,444.0,6320.0,3295.0,33007.0
05003,2012,21811.0,1067.0,408.0,291.0,5900.0,3550.0,38069.0
05003,2017,20771.0,1083.0,585.0,512.0,5297.0,3878.0,36407.0
05003,2022,19018.0,1164.0,437.0,405.0,4824.0,4011.0,44804.0
05005,2000,38386.0,385.0,621.0,,,,
05005,2009,41468.0,568.0,732.0,94.0,8411.0,11084.0,34534.0
05005,2012,41387.0,712.0,741.0,71.0,8234.0,11641.0,35209.0
05005,2017,41093.0,879.0,892.0,186.0,7868.0,12528.0,40072.0
05005,2022,41801.0,1118.0,908.0,149.0,8097.0,13003.0,47403.0
05007,2000,153406.0,13469.0,9856.0,,,,
05007,2009,209931.0,29345.0,19486.0,11330.0,61998.0,25066.0,50377.0
05007,2012,222028.0,34339.0,23631.0,12633.0,66862.0,27159.0,53515.0
05007,2017,251823.0,40980.0,28377.0,12343.0,73775.0,32666.0,61271.0
05007,2022,286528.0,49721.0,34287.0,12954.0,80916.0,38881.0,85269.0
05009,2000,33948.0,360.0,327.0,,,,
05009,2009,36341.0,534.0,300.0,73.0,9307.0,6461.0,36839.0
05009,2012,37032.0,720.0,476.0,8.0,9441.0,6761.0,38364.0
05009,2017,37212.0,866.0,270.0,19.0,9251.0,7350.0,40727.0
05009,2022,37662.0,1089.0,441.0,151.0,9325.0,7849.0,52275.0
05011,2000,12600.0,1040.0,544.0,,,,
05011,2009,11967.0,1370.0,797.0,703.0,2958.0,2008.0,26207.0
05011,2012,11510.0,1528.0,727.0,607.0,2977.0,1996.0,32321.0
05011,2017,10994.0,1625.0,754.0,714.0,2959.0,2018.0,36310.0
05011,2022,10461.0,1674.0,744.0,744.0,2907.0,1931.0,43688.0
05013,2000,5744.0,86.0,53.0,,,,
05013,2009,5411.0,151.0,67.0,41.0,1385.0,925.0,32148.0
05013,2012,5373.0,45.0,2.0,2.0,1186.0,957.0,31425.0
05013,2017,5194.0,203.0,39.0,31.0,1130.0,1092.0,37225.0
05013,2022,4773.0,233.0,81.0,75.0,1041.0,1023.0,60237.0
05015,2000,25357.0,2471.0,1902.0,,,,
05015,2009,27321.0,3931.0,2397.0,1351.0,6773.0,4491.0,32978.0
05015,2012,27321.0,3547.0,1835.0,1132.0,6705.0,5158.0,35558.0
05015,2017,27782.0,4101.0,2293.0,1118.0,6771.0,5980.0,39686.0
05015,2022,28362.0,4417.0,2537.0,1014.0,7015.0,6556.0,56826.0
05017,2000,14117.0,407.0,331.0,,,,
05017,2009,12279.0,538.0,254.0,197.0,3240.0,2034.0,20543.0
05017,2012,11759.0,557.0,318.0,273.0,3014.0,2141.0,25188.0
05017,2017,11008.0,571.0,294.0,185.0,2823.0,2117.0,32412.0
05017,2022,10234.0,628.0,278.0,234.0,2489.0,2176.0,36593.0
05019,2000,23546.0,566.0,482.0,,,,
05019,2009,23601.0,967.0,593.0,261.0,6659.0,3365.0,31409.0
05019,2012,23050.0,928.0,463.0,227.0,6215.0,3452.0,32393.0
05019,2017,22495.0,1035.0,667.0,354.0,6104.0,3507.0,37144.0
05019,2022,21469.0,1092.0,464.0,224.0,5748.0,3470.0,48071.0
05021,2000,17609.0,140.0,56.0,,,,
05021,2009,16045.0,221.0,43.0,26.0,3872.0,3161.0,29282.0
05021,2012,15981.0,223.0,102.0,49.0,3902.0,3208.0,32695.0
05021,2017,15190.0,289.0,122.0,91.0,3657.0,3172.0,32219.0
05021,2022,14537.0,116.0,96.0,22.0,3434.0,3206.0,44685.0
05023,2000,24046.0,282.0,259.0,,,,
05023,2009,25292.0,438.0,261.0,210.0,5648.0,5595.0,36405.0
05023,2012,25849.0,536.0,485.0,226.0,5621.0,6128.0,39410.0
05023,2017,25361.0,623.0,440.0,130.0,5377.0,6596.0,42312.0
05023,2022,24948.0,681.0,192.0,123.0,5173.0,6833.0,52780.0
05025,2000,8571.0,139.0,123.0,,,,
05025,2009,8640.0,191.0,44.0,33.0,2371.0,1306.0,35063.0
05025,2012,8685.0,147.0,30.0,5.0,2430.0,1390.0,38060.0
05025,2017,8332.0,148.0,137.0,56.0,2168.0,1626.0,44840.0
05025,2022,7548.0,0.0,18.0,0.0,1805.0,1571.0,48913.0
05027,2000,25603.0,269.0,221.0,,,,
05027,2009,24292.0,433.0,597.0,150.0,6675.0,3852.0,35258.0
05027,2012,24644.0,551.0,688.0,323.0,6792.0,3930.0,34895.0
05027,2017,23992.0,610.0,622.0,320.0,6543.0,3976.0,37072.0
05027,2022,22707.0,681.0,346.0,175.0,5949.0,3914.0,47441.0
05029,2000,20336.0,359.0,254.0,,,,
05029,2009,20619.0,644.0,286.0,151.0,5542.0,3265.0,33554.0
05029,2012,21203.0,771.0,400.0,260.0,5580.0,3638.0,32625.0
05029,2017,20954.0,796.0,384.0,300.0,5276.0,3875.0,39638.0
05029,2022,20782.0,910.0,560.0,439.0,5092.0,4048.0,50282.0
05031,2000,82148.0,1739.0,1617.0,,,,
05031,2009,91474.0,3156.0,2349.0,1329.0,25218.0,10848.0,39431.0
05031,2012,96709.0,4270.0,3178.0,1724.0,27560.0,11577.0,41054.0
05031,2017,104246.0,5095.0,4350.0,1731.0,29273.0,13679.0,45672.0
05031,2022,111038.0,6074.0,3987.0,2010.0,31550.0,15119.0,55169.0
05033,2000,53247.0,1743.0,1264.0,,,,
05033,2009,58740.0,3055.0,2050.0,571.0,17136.0,7229.0,38942.0
05033,2012,61670.0,3768.0,2450.0,700.0,17585.0,8339.0,39981.0
05033,2017,62119.0,4532.0,2522.0,659.0,16848.0,9707.0,43504.0
05033,2022,60593.0,5155.0,2827.0,473.0,15903.0,10417.0,56702.0
05035,2000,50866.0,720.0,609.0,,,,
05035,2009,52199.0,1088.0,571.0,182.0,16817.0,5288.0,32323.0
05035,2012,50618.0,1049.0,675.0,320.0,16028.0,5500.0,36521.0
05035,2017,49278.0,1177.0,800.0,323.0,14875.0,6302.0,38558.0
05035,2022,47945.0,1424.0,858.0,140.0,14259.0,7001.0,51860.0
05037,2000,19526.0,181.0,197.0,,,,
05037,2009,18801.0,284.0,145.0,66.0,5374.0,2615.0,36036.0
05037,2012,17891.0,110.0,119.0,6.0,5021.0,2781.0,39665.0
05037,2017,17164.0,325.0,47.0,0.0,4621.0,3025.0,41081.0
05037,2022,16827.0,359.0,311.0,40.0,4435.0,3106.0,48129.0
05039,2000,9210.0,177.0,81.0,,,,
05039,2009,8214.0,227.0,30.0,30.0,2237.0,1336.0,28233.0
05039,2012,8122.0,192.0,58.0,35.0,2202.0,1487.0,30309.0
05039,2017,7585.0,233.0,185.0,103.0,1864.0,1560.0,35794.0
05039,2022,6472.0,82.0,21.0,17.0,1572.0,1587.0,40085.0
05041,2000,15341.0,485.0,318.0,,,,
05041,2009,13737.0,579.0,326.0,315.0,3988.0,2026.0,27072.0
05041,2012,12922.0,581.0,294.0,274.0,3676.0,2022.0,29504.0
05041,2017,12094.0,700.0,408.0,372.0,3456.0,2125.0,27036.0
05041,2022,11285.0,762.0,369.0,302.0,3047.0,2162.0,38067.0
05043,2000,18723.0,329.0,278.0,,,,
05043,2009,18699.0,515.0,264.0,152.0,5262.0,2486.0,32061.0
05043,2012,18615.0,460.0,346.0,165.0,5176.0,2738.0,32087.0
05043,2017,18620.0,571.0,232.0,174.0,5092.0,3051.0,36092.0
05043,2022,17309.0,698.0,375.0,181.0,5010.0,3085.0,44968.0
05045,2000,86014.0,1509.0,1428.0,,,,
05045,2009,104468.0,3026.0,3178.0,1339.0,32252.0,10217.0,44600.0
05045,2012,113730.0,4397.0,3742.0,1613.0,32566.0,11453.0,49008.0
05045,2017,121282.0,4855.0,3812.0,990.0,33815.0,13976.0,50316.0
05045,2022,124611.0,5488.0,4336.0,942.0,33010.0,16523.0,61273.0
05047,2000,17771.0,310.0,232.0,,,,
05047,2009,18037.0,424.0,205.0,66.0,5086.0,3072.0,30991.0
05047,2012,18110.0,406.0,132.0,26.0,4919.0,3064.0,35918.0
05047,2017,17803.0,513.0,295.0,50.0,4594.0,3336.0,39472.0
05047,2022,17160.0,620.0,223.0,83.0,4264.0,3420.0,47695.0
05049,2000,11642.0,62.0,46.0,,,,
05049,2009,11700.0,122.0,41.0,0.0,2708.0,2582.0,30771.0
05049,2012,12301.0,110.0,123.0,0.0,2832.0,2849.0,35059.0
05049,2017,12092.0,158.0,118.0,25.0,2687.0,3026.0,36051.0
05049,2022,12183.0,70.0,78.0,8.0,2861.0,3110.0,38917.0
05051,2000,88068.0,2254.0,2314.0,,,,
05051,2009,96285.0,3688.0,3784.0,1262.0,22240.0,20328.0,36454.0
05051,2012,96249.0,4643.0,3825.0,1393.0,22601.0,19926.0,38680.0
05051,2017,97994.0,5263.0,3342.0,1148.0,22122.0,22167.0,41672.0
05051,2022,100021.0,6204.0,3858.0,1511.0,21844.0,24045.0,54229.0
05053,2000,16464.0,189.0,100.0,,,,
05053,2009,17544.0,333.0,275.0,146.0,4704.0,2298.0,51238.0
05053,2012,17852.0,408.0,323.0,202.0,4715.0,2575.0,49063.0
05053,2017,18076.0,449.0,220.0,143.0,4613.0,3076.0,49968.0
05053,2022,18022.0,578.0,302.0,122.0,4387.0,3273.0,68598.0
05055,2000,37331.0,434.0,203.0,,,,
05055,2009,40190.0,680.0,290.0,106.0,10925.0,5614.0,38012.0
05055,2012,42224.0,940.0,459.0,182.0,11675.0,6002.0,38481.0
05055,2017,44197.0,1203.0,321.0,82.0,11815.0,6768.0,45566.0
05055,2022,45954.0,1433.0,402.0,110.0,12136.0,7429.0,54879.0
05057,2000,23587.0,1946.0,1519.0,,,,
05057,2009,23094.0,3181.0,1682.0,1551.0,6683.0,3263.0,35518.0
05057,2012,22548.0,2678.0,1422.0,1360.0,6590.0,3395.0,31193.0
05057,2017,22154.0,2764.0,1170.0,1125.0,6291.0,3799.0,38701.0
05057,2022,20037.0,2722.0,1298.0,1102.0,5428.0,3665.0,45049.0
05059,2000,30353.0,384.0,379.0,,,,
05059,2009,31621.0,710.0,185.0,90.0,8102.0,4760.0,36095.0
05059,2012,33011.0,925.0,348.0,192.0,8500.0,5188.0,39652.0
05059,2017,33480.0,1127.0,406.0,229.0,7650.0,6037.0,40626.0
05059,2022,33129.0,1249.0,372.0,271.0,7244.0,6368.0,50260.0
05061,2000,14300.0,727.0,507.0,,,,
05061,2009,14253.0,1499.0,1037.0,940.0,4145.0,2077.0,33180.0
05061,2012,13790.0,1338.0,812.0,720.0,4036.0,2084.0,35236.0
05061,2017,13472.0,1614.0,702.0,568.0,3911.0,2295.0,34851.0
05061,2022,12779.0,1708.0,1171.0,923.0,3597.0,2310.0,44824.0
05063,2000,34233.0,523.0,420.0,,,,
05063,2009,34462.0,1028.0,741.0,351.0,9172.0,5256.0,34798.0
05063,2012,36572.0,2089.0,1279.0,982.0,9863.0,5739.0,34374.0
05063,2017,37097.0,2258.0,1137.0,483.0,9807.0,6275.0,39945.0
05063,2022,37910.0,2696.0,1271.0,387.0,10101.0,6599.0,52361.0
05065,2000,13249.0,133.0,104.0,,,,
05065,2009,13086.0,175.0,201.0,0.0,2812.0,2847.0,32269.0
05065,2012,13614.0,207.0,201.0,37.0,2825.0,3204.0,31011.0
05065,2017,13521.0,284.0,295.0,3.0,2725.0,3352.0,39135.0
05065,2022,13748.0,370.0,165.0,9.0,2606.0,3489.0,46159.0
05067,2000,18418.0,234.0,87.0,,,,
05067,2009,17038.0,310.0,106.0,49.0,4105.0,2377.0,28680.0
05067,2012,17885.0,442.0,178.0,112.0,4078.0,2836.0,31692.0
05067,2017,17429.0,476.0,75.0,35.0,3842.0,2848.0,32783.0
05067,2022,16784.0,534.0,114.0,8.0,3630.0,2983.0,41929.0
05069,2000,84278.0,810.0,950.0,,,,
05069,2009,79698.0,1228.0,1387.0,203.0,22375.0,10365.0,35265.0
05069,2012,76836.0,1236.0,927.0,167.0,20873.0,10282.0,37561.0
05069,2017,71373.0,1410.0,1174.0,338.0,18413.0,11357.0,37630.0
05069,2022,66934.0,1590.0,1192.0,580.0,16520.0,11816.0,46855.0
05071,2000,22781.0,1527.0,1020.0,,,,
05071,2009,24576.0,2757.0,1655.0,1382.0,6899.0,3509.0,30953.0
05071,2012,25554.0,3121.0,1851.0,1348.0,7190.0,3808.0,32198.0
05071,2017,26155.0,3589.0,2176.0,1724.0,7276.0,4129.0,35758.0
05071,2022,25925.0,3736.0,2401.0,1543.0,7270.0,4326.0,42470.0
05073,2000,8559.0,88.0,82.0,,,,
05073,2009,7715.0,68.0,3.0,0.0,1997.0,1383.0,26491.0
05073,2012,7618.0,132.0,56.0,48.0,1944.0,1494.0,28633.0
05073,2017,7051.0,82.0,71.0,0.0,1596.0,1569.0,32500.0
05073,2022,6277.0,221.0,199.0,140.0,1331.0,1518.0,40262.0
05075,2000,17774.0,121.0,111.0,,,,
05075,2009,16912.0,179.0,85.0,2.0,4369.0,3087.0,29119.0
05075,2012,17314.0,160.0,106.0,53.0,4467.0,3146.0,32205.0
05075,2017,16777.0,221.0,134.0,61.0,4241.0,3238.0,37603.0
05075,2022,16258.0,288.0,190.0,51.0,4152.0,3062.0,43606.0
05077,2000,12580.0,276.0,44.0,,,,
05077,2009,10776.0,128.0,141.0,24.0,2617.0,1522.0,26283.0
05077,2012,10430.0,186.0,124.0,30.0,2673.0,1593.0,26098.0
05077,2017,9614.0,133.0,46.0,18.0,1955.0,1710.0,27901.0
05077,2022,8666.0,253.0,131.0,99.0,1874.0,1703.0,33801.0
05079,2000,14492.0,263.0,105.0,,,,
05079,2009,13753.0,288.0,146.0,116.0,3500.0,1753.0,34876.0
05079,2012,14167.0,458.0,171.0,157.0,3192.0,1754.0,34107.0
05079,2017,13885.0,499.0,290.0,229.0,2671.0,1979.0,38873.0
05079,2022,13016.0,581.0,303.0,277.0,2134.0,1946.0,50526.0
05081,2000,13628.0,235.0,234.0,,,,
05081,2009,12921.0,182.0,13.0,3.0,3341.0,2132.0,32884.0
05081,2012,13068.0,130.0,99.0,41.0,3333.0,2133.0,39042.0
05081,2017,12494.0,414.0,100.0,94.0,2915.0,2487.0,36963.0
05081,2022,12024.0,482.0,89.0,64.0,2929.0,2535.0,58627.0
05083,2000,22486.0,273.0,201.0,,,,
05083,2009,22550.0,510.0,258.0,54.0,6102.0,3816.0,35716.0
05083,2012,22352.0,527.0,242.0,0.0,6125.0,4018.0,37237.0
05083,2017,21802.0,635.0,428.0,138.0,5334.0,4103.0,37982.0
05083,2022,21247.0,672.0,317.0,56.0,4889.0,4256.0,51131.0
05085,2000,52828.0,922.0,722.0,,,,
05085,2009,63424.0,1712.0,986.0,315.0,18994.0,6891.0,50295.0
05085,2012,68274.0,2261.0,1339.0,194.0,20292.0,7732.0,51499.0
05085,2017,71568.0,3046.0,1494.0,342.0,20544.0,9068.0,57290.0
05085,2022,74292.0,3590.0,1973.0,883.0,20182.0,10411.0,68078.0
05087,2000,14243.0,436.0,251.0,,,,
05087,2009,15478.0,716.0,411.0,253.0,4111.0,2501.0,36667.0
05087,2012,15674.0,769.0,383.0,197.0,4255.0,2397.0,33481.0
05087,2017,15907.0,863.0,531.0,192.0,4129.0,2895.0,42894.0
05087,2022,16737.0,1056.0,311.0,100.0,4297.0,3265.0,51514.0
05089,2000,16140.0,122.0,178.0,,,,
05089,2009,16581.0,198.0,248.0,4.0,3508.0,3742.0,31772.0
05089,2012,16712.0,300.0,348.0,27.0,3322.0,4036.0,33497.0
