cz,group_persons,other_persons,group_workers,other_workers,group_earnings,other_earnings,mexborn_persons,s_persons,s_workers,s_ba_workers,E_lths,E_hs,E_sc,E_ba,E_grad,E_hsless,E_more,E_baplus,E_nonba,dSC,dBA,dYRS,dCOLLY,dHSY,dIPCOLL,dIPHS,ba25_with,dBA25,lnpop_with,group_ft_lc,group_ft_ba,E_all
30905,3096.6754941172685,4413.216295061649,1459.874226297814,1919.6817292977457,69434634.51661716,117095024.26401642,1007.8780982386933,0.41234622029831386,0.4319722015197552,0.18615941865340596,9157216.777997242,27834835.847736567,36024029.53198801,30475216.058562625,13603726.04773195,36992052.62573381,80102971.63828258,44078942.10629457,73016082.15772182,0.12122648075885151,0.07494150101580427,1.1953870019317296,0.4075610179641336,0.787825983967597,1.8622787870703519,-0.6668917851386222,0.17178840859523042,0.06469342854305335,8.923976335756757,764.2868289044503,49.61374349418203,117095024.26401642
30906,3046.9582270098804,4342.361905003319,1436.4358786278945,1888.8611510750752,68319858.27437788,115215058.27812622,991.6965691385305,0.41234622029831386,0.43197220151975513,0.18615941865340596,9010197.242570678,27387946.281373817,35445662.08537351,29985935.066796705,13385317.602011481,36398143.5239445,78816914.7541817,43371252.668808185,71843805.60931802,0.1212264807588514,0.07494150101580424,1.1953870019317296,0.40756101796413335,0.7878259839675952,1.86227878707035,-0.6668917851386205,0.17178840859523042,0.06469342854305332,8.907791011335739,752.0161688073604,48.81719256652313,115215058.27812622
30907,614.713603242728,457.8303967572721,268.73867999458986,202.54532000541013,12178049.53998064,13018824.65176136,114.3392128618764,0.5731360235502954,0.5702266149383172,0.22347466346776815,350205.0697643766,2950119.981949782,5457374.737379279,2297274.270795786,1963850.5918721366,3300325.0517141586,9718499.6000472,4261124.862667922,8757699.789093439,0.20495541365219827,0.12299355916603524,1.1763895474297854,0.7083117621199884,0.46807778530979505,3.1677767259463696,-1.9913871785165842,0.1459842995169082,0.10435974484787588,6.977788675601669,145.57325025417634,10.916396470248598,13018824.65176136
30908,24698.012346493513,20317.975589500093,10894.237562066024,8958.840438684052,496672459.2141945,570093358.0884272,4988.172732951034,0.5486497904169205,0.5487429990278799,0.21702383193541286,20819247.92663267,130372791.9101982,227055233.06715494,109555093.58545552,82290991.59898582,151192039.83683085,418901318.25159633,191846085.18444133,378247272.9039858,0.18707984955972046,0.11442820829209244,1.1535235497895595,0.6484408905706509,0.5050826592189086,2.893399085287295,-1.7398755354977355,0.1499006388001521,0.09783411643568968,10.714772993119334,5877.104748476065,433.6900342999405,570093358.0884272
31001,20793.34160945709,27307.87199054291,9607.120918344168,12985.275181655832,469890909.05304784,753293509.9098171,7698.576709248131,0.43228309751954136,0.4252369193520013,0.09623745446526412,65921734.69315852,134111204.48335351,245805713.3796428,200084110.10257867,107370747.25108351,200032939.17651203,553260570.733305,307454857.3536622,445838652.55615485,0.10379144165100795,0.11103725672198936,0.7655639342595304,0.535376751477812,0.23018718278171768,1.7808740512899073,-1.0153101170303769,0.17109364495348922,0.08649240988084228,10.781062686544793,5256.220837221778,342.10105873985935,753293509.9098171
31002,6262.915096077769,8225.07930392223,2893.646618202855,3911.1402817971452,141530251.51472408,226890577.93605804,2318.796718500203,0.43228309751954136,0.42523691935200125,0.09623745446526413,19855501.589106817,40394040.6928128,74036215.14722593,60264954.86789846,32339865.63901401,60249542.28191961,166641035.6541384,92604820.50691247,134285757.42914554,0.10379144165100795,0.11103725672198939,0.765563934259534,0.5353767514778123,0.23018718278171946,1.780874051289909,-1.015310117030375,0.17109364495348922,0.08649240988084228,9.581075613036393,1583.1637573242526,103.04019072103316,226890577.93605804
31003,567.9177737353328,7894.435990888205,330.1307263247465,4110.625198082813,19589312.909657214,218394036.858166,146.35601941112157,0.06711108865591105,0.074341110374984,0.048788366398593366,13235558.791247157,50125643.58430142,75259860.07327607,57121494.60852453,22651479.80081683,63361202.37554858,155032834.48261744,79772974.40934137,138621062.44882464,0.016896950163020397,0.007664139510175472,0.08638356533541902,0.03781199295007576,0.04857157238534349,0.24057539490631896,-0.15419182957089994,0.2904355287377002,0.006605830727565598,9.04338263667223,172.57399114236557,55.25686447154591,218394036.858166
31004,12106.079441495698,18676.059586629926,5656.765510293259,8869.711979524707,278332843.8359455,510432521.48981386,4558.202335883863,0.3932825925590934,0.38941068227023734,0.08926750000496318,41000161.38921248,107712899.58687176,161582096.50064364,134458343.39678445,65679020.616301514,148713060.97608423,361719460.51372963,200137364.01308596,310295157.47672784,0.09294799652961305,0.09914914392689003,0.7037956441299187,0.4751622683839263,0.22863337574599107,1.5905382267392811,-0.8867425826093625,0.18259794682874578,0.07629861881096275,10.334689899069419,3057.8735780117277,215.7012821072285,510432521.48981386
31005,7450.487599378474,10618.036453026769,3512.403815106438,4618.683793654439,167057182.58699867,281726331.3141129,2424.9177180100673,0.41234622029831386,0.4319722015197552,0.18615941865340593,22031927.52320896,66969593.58778821,86672493.07122803,73322251.48034908,32730065.651538573,89001521.11099717,192724810.20311567,106052317.13188764,175674014.1822252,0.12122648075885151,0.0749415010158043,1.1953870019317296,0.40756101796413335,0.787825983967597,1.86227878707035,-0.6668917851386205,0.17178840859523042,0.06469342854305332,9.801926700804021,1838.8460631210287,119.36884615916732,281726331.3141129
31006,7000.089038727416,22350.33656096553,3542.386750016494,10510.982741587297,180315317.47499618,592554646.8911649,2897.8588550242703,0.2385004270193836,0.25206671980928835,0.07248776867743749,34244767.40451122,187053684.0695192,169209812.82745707,151911430.34863925,50134952.24103813,221298451.4740304,371256195.41713446,202046382.5896774,390508264.30148745,0.05974834136819174,0.05512635706506194,0.4717551490994989,0.28964719631060687,0.18210795278889158,1.0066272927289077,-0.5348721436294088,0.22480796686906307,0.03618546341331785,10.287062325992434,1751.7460053815716,192.22813364110448,592554646.8911649
31007,13729.06818836853,19565.933711821486,6472.332292279069,8510.882529203078,307837496.6069288,519139178.67510027,4468.413678659161,0.41234622029831386,0.43197220151975524,0.18615941865340596,40598394.568506114,123405361.68274032,159712039.18654314,135111451.01193017,60311932.22538041,164003756.25124642,355135422.42385375,195423383.2373106,323715795.43778956,0.12122648075885151,0.07494150101580427,1.1953870019317296,0.4075610179641336,0.787825983967597,1.8622787870703519,-0.6668917851386222,0.17178840859523042,0.06469342854305332,10.413162571616054,3388.4551382392256,219.96184902351803,519139178.67510027
31101,68694.34618633884,109569.70321366117,30884.77493767331,50205.58856232669,1481821245.8915653,3410863827.1782513,8094.953255664088,0.38535165344638933,0.3808686211854669,0.17321161154901057,84190087.02220555,665452645.9952049,1063319345.4462583,859753701.632177,738148047.082405,749642733.0174105,2661221094.1608405,1597901748.714582,1812962078.4636688,0.11597083727060986,0.08821039543373738,0.6975872409438004,0.5500237996422459,0.1475634413015552,1.9416738468895645,-1.244086605945764,0.24842237153318142,0.0668973889925335,12.091021153683851,15730.80414418253,2688.3889493710235,3410863827.1782513
31102,19460.400896842337,30410.208678800092,9035.144935204611,14830.504908780988,412434777.7271889,1049447863.179759,5507.377941417035,0.390217826941243,0.37858365451052506,0.17705244608091952,39808126.03708376,241881275.03413868,315843784.0107219,323592426.0550785,128322252.04273637,281689401.0712224,767758462.1085368,451914678.09781486,597533185.0819443,0.10183035054759271,0.07738782784322012,0.8889522672519625,0.3971301143233783,0.4918221529285809,1.6190943208944901,-0.7301420536425276,0.24961039433190832,0.067870528793785,10.817187121758876,4340.814858625314,812.7175144944138,1049447863.179759
31103,6732.213726857952,14100.592673142048,2695.4504622215045,6056.005537778495,148028149.12328294,377689972.289509,775.7644715692321,0.3231544323696087,0.3080002301584451,0.20099323717902942,9156249.457677534,97927398.25217646,123367920.93457708,109267878.87776236,37970524.767315574,107083647.70985399,270606324.579655,147238403.64507794,230451568.64443105,0.06798217156794384,0.04209552304812697,0.4326152754030499,0.25162713349660226,0.18098814190644852,1.06741319231193,-0.6347979169088802,0.2504995939373477,0.04005822835918871,9.944284253936514,1423.6985710937229,278.522446396285,377689972.289509
31201,646776.8876150934,1959355.2729982852,341442.1472952735,1117344.4884819088,20740496460.160328,108088645711.00836,134415.4099937253,0.24817501483227472,0.23405900418971617,0.13210412039234354,2538409714.2848535,7633032082.81352,17992437646.612625,43590837168.90263,36333929098.39472,10171441797.098373,97917203913.90997,79924766267.29736,28163879443.711,0.061103035481690715,0.06903814058691904,0.5014451108082305,0.34907609950413265,0.1523690113040992,1.0823125252844203,-0.5808674144761898,0.5160812354038297,0.06064997303399822,14.773377749353918,130328.83363780321,71113.00939274163,108088645711.00836
31202,14226.557735253871,61879.12206474613,6006.66822629988,25929.82877370012,305801086.51947105,1558265595.0214725,2429.375329860656,0.18693161630827285,0.18808162417750077,0.10719820406233763,71517442.6154948,326474500.1639673,595813931.2094636,392145445.9604343,172314275.0721123,397991942.7794621,1160273652.24201,564459721.0325466,993805873.9889257,0.039609715083567254,0.023754087641518346,0.3025808201102187,0.12685233530171858,0.17572848480850034,0.6021689163045263,-0.2995880961943076,0.24385396990358751,0.020686544825032155,11.239878177069905,3126.877656710401,584.3326686264219,1558265595.0214725
31301,1304681.0426456872,1464388.208809395,630820.094490763,726648.7979474255,32747602040.837883,51201208684.199875,211471.61928873177,0.4711623019034671,0.46470316778878745,0.3056188017274355,1149920248.067235,7226046190.151211,12098901132.02906,16150682706.60519,14575658407.34718,8375966438.218446,42825242245.98143,30726341113.95237,20474867570.247505,0.09075301825981175,0.0985083979975856,0.6785951368825387,0.5083392982822197,0.17025583860031723,1.5973755173999606,-0.918780380517422,0.32279713110705566,0.09565045041529685,14.834021811394386,285409.60535851866,99089.60361762666,51201208684.199875
31302,20315.53145040899,27001.563749591012,8523.46444632997,12113.81485367003,416360672.3588451,767144638.0544844,1670.9928921777364,0.4293486606593084,0.41301299083207976,0.3019394042785257,23952979.45348681,199926444.15670204,228953680.91535574,200162449.39228082,114149084.13665897,223879423.61018884,543265214.4442955,314311533.5289398,452833104.5255446,0.056127386996984385,0.04466224396574911,0.3948306662625516,0.25834115810103087,0.13648950816151917,0.9318698020648419,-0.5370391358022903,0.2139639271962137,0.05134276381361952,10.764626929902105,4017.0622432892633,951.3300149683897,767144638.0544844
31303,17192.934431718386,68934.11566327211,10111.698178609191,29568.776273945554,742158410.3909057,2500610183.5712113,3393.117767348847,0.19962293394184644,0.2548280563202331,0.17609083737015882,28793364.14528402,345387907.83029926,535214929.48844814,747564467.2410309,843649514.8661492,374181271.97558326,2126428911.5956283,1591213982.10718,909396201.4640315,0.07551833888485049,0.045153883965224906,0.517815626524806,0.26007424738331997,0.25774137914148554,1.1662943140015258,-0.6484786874767199,0.41653254649499283,0.0361227840361929,11.363578811748075,4856.540752691864,2140.5837253330606,2500610183.5712113
31304,1611.4497411965438,1936.1003588034564,692.6949760212292,848.9078239787708,40692075.083170496,59303187.89243591,302.6920667584406,0.45424298340326286,0.44933427470502074,0.1862838133023127,1878441.9299053648,12783812.669331929,18649481.051242374,16454172.905418102,9537279.336538134,14662254.599237293,44640933.293198615,25991452.241956234,33311735.650479667,0.09642845354276741,0.09712446844840994,0.9155639418842174,0.46275069585843087,0.45281324602578543,1.6198921383716396,-0.7043281964874222,0.18234282075944566,0.0822249904690727,8.17401253155604,365.2793166299239,46.587501784036476,59303187.89243591
31401,188389.77133876216,196200.65854035155,91970.4387774549,95179.05757565104,6353600442.487685,7718521804.012964,38545.50929228823,0.489845187770215,0.4914276584743187,0.2928850566472392,410109678.4811976,1264158405.429658,2145840038.5814602,2351197449.7976494,1547216231.7229993,1674268083.9108555,6044253720.102109,3898413681.520649,3820108122.492316,0.13421792745823136,0.10173865918497466,0.7910527978091206,0.5412902955686589,0.24976250224045948,2.1519054250674348,-1.3608526272583141,0.259639404867837,0.07838543561385042,12.859934228517584,43543.807171924724,9246.755437722835,7718521804.012964
31402,20415.833353408212,13607.593674700222,9933.511248751369,6464.298094051473,569325243.5349958,456337505.6520353,6396.305371265621,0.6000522327319258,0.6057828238569736,0.4010427460521136,32717784.98320967,95977297.8101199,160263967.30607012,113443602.40636835,53934853.146267295,128695082.79332957,327642422.85870576,167378455.55263564,288959050.0993997,0.16853638396099052,0.1104011133541283,1.4038282741140744,0.6528506482192249,0.7509776258948495,2.675287255751111,-1.2714589816370365,0.20581079373104147,0.11127281419170307,10.434804596564433,4912.882487792183,622.1478353836583,456337505.6520353
31403,7461.612555225258,8964.865844774744,3207.435762894861,3930.75943710514,188419465.1415574,274595849.9546603,1401.5770197181664,0.45424298340326297,0.44933427470502074,0.18628381330231272,8697885.841624843,59193814.537651576,86354044.06535152,76188949.61362652,44161155.89640581,67891700.37927642,206704149.57538384,120350105.51003233,154245744.44462794,0.09642845354276741,0.09712446844840994,0.9155639418842174,0.46275069585843087,0.4528132460257872,1.6198921383716396,-0.7043281964874222,0.18234282075944563,0.08222499046907272,9.706649848434653,1691.3792999253785,215.7174867707821,274595849.9546603
31404,10537.00772180382,7023.143123449756,5126.877895251079,3336.3496730194015,293839804.7976142,235524640.97682658,3301.2573095278385,0.6000522327319256,0.6057828238569736,0.40104274605211354,16886283.652528215,49535745.64587979,82715343.12602843,58550444.34645101,27836824.205939148,66422029.298408,169102611.67841858,86387268.55239016,149137372.42443645,0.16853638396099052,0.11040111335412833,1.4038282741140762,0.6528506482192251,0.7509776258948531,2.675287255751111,-1.2714589816370347,0.20581079373104144,0.11127281419170304,9.773387457428612,2535.63397653513,321.1025693666702,235524640.97682658
31501,15603.050255758735,2747.2531268430025,5944.737095047413,1167.948758837198,255824193.60913265,68582088.95010084,3788.963045002719,0.8502884083405551,0.835793569007505,0.7021247664798596,1551348.0645188778,16620452.191602789,16696096.42647715,22235789.215155058,11478403.052346969,18171800.256121665,50410288.693979174,33714192.267502025,34867896.682598814,0.150200426766884,0.14572884366757058,0.9559687772322647,0.719445550989021,0.23652322624324285,2.5218506721916274,-1.5658818949593627,0.154769760161135,0.10094352261365211,9.817401386457858,2740.5021776758863,661.6922568066566,68582088.95010084
31502,16238.754916979824,10548.934483020175,6803.755392395951,4410.284607604049,346635506.54816157,285773805.22150767,2063.0535164524326,0.6062021503422323,0.6067175961915555,0.410066814117088,4086128.6230344563,57037038.19188385,87679755.78429581,81512878.69750753,55458003.92478599,61123166.8149183,224650638.40658933,136970882.62229353,148802922.5992141,0.17061097938405873,0.10661442661114126,0.9346517546082307,0.5996743303420684,0.33497742426616206,2.64700608295077,-1.7123543283425393,0.20218876216773765,0.0892497692199046,10.195697710218806,3441.0529535768774,825.7714374649968,285773805.22150767
31503,268832.87789172353,23032.629908276493,122663.41282899186,11300.26107100813,5510510564.000689,689194801.869806,67329.67091806664,0.9210847829128904,0.9156468261728664,0.896650299747969,55284772.26906259,117874312.7584189,211510443.78413612,102479850.49394202,202045422.5642464,173159085.0274815,516035716.8423245,304525273.05818844,384669528.8116176,0.06739745404607833,0.056607599704458056,0.4423580810234995,0.4194520044546335,0.022906076568865785,1.2282214530075741,-0.7858633719840746,0.22475717205166487,0.043913897695902676,12.584048385420362,51794.879816524524,20051.058802897882,689194801.869806
31600,1282380.1748215726,152365.91161205087,539819.5400500488,60066.70495894204,23945336404.14812,4513365610.56357,345376.25503764336,0.8938028735169512,0.8998698412262449,0.8130231040873181,95496120.44548859,650167862.163651,939500209.8514079,1451749528.9577866,1376451889.1452363,745663982.6091396,3767701627.9544306,2828201418.1030226,1685164192.4605474,0.20088647461910436,0.21008119855827098,1.6416141719612298,1.024688194607645,0.6169259773535849,3.4353258900368973,-1.7937117180756674,0.2199141424429874,0.19597318850220913,14.176498448267724,228673.1777274032,79630.0336712849,4513365610.56357
31700,317919.5164524989,224190.7081747838,142211.4963133379,104046.06606576001,6836199243.190305,7087605769.752991,26632.74165985411,0.5864481096461117,0.5774908796279414,0.4273199487262062,278590324.83326846,1583232937.472565,1773670704.654383,1891741608.622348,1560370194.170426,1861823262.3058333,5225782507.447157,3452111802.792774,3635493966.9602165,0.07346254762084914,0.09553318100263497,0.6451486417690973,0.47288467734892725,0.17226396442016956,1.354435248799117,-0.7092866070300197,0.24212013252017658,0.09145944977483958,13.203224626216628,63013.19153145571,20569.733527930104,7087605769.752991
31800,72790.30202598288,246293.53797401715,31810.283683816942,116916.82631618305,1622231285.0394053,6935580570.486544,15853.32038604757,0.22812280943460775,0.2138835595192897,0.12131899485161418,127383756.08871257,874716654.8986015,1737554889.5350502,2015746375.8830035,2180178894.0811768,1002100410.9873141,5933480159.49923,4195925269.96418,2739655300.522364,0.058760731105714226,0.04566788683825557,0.4251621124395495,0.2843808047949654,0.1407813076445823,0.9895095780635366,-0.5643474656239871,0.39995892204733546,0.04862277698812756,12.673209168552123,14879.39855003963,3577.964902869092,6935580570.486544
31900,141245.6173195858,354920.40868041414,70756.23263744956,170660.35406255044,3673976825.617391,14278599967.122562,36065.081866874505,0.28467410084137,0.2930877020698494,0.11637806543876104,269798863.34323597,2115356333.703142,3813725847.8383064,4488405512.143685,3591313410.0941906,2385155197.046378,11893444770.076183,8079718922.237876,6198881044.884685,0.08087004062590553,0.0867237195502823,0.8642820209777469,0.4500946372175827,0.4141873837601633,1.420535124728449,-0.5562531037507021,0.31914041710685703,0.06795429931588914,13.11466587953624,37075.233759060655,6390.509192362788,14278599967.122562
32000,1994519.271675112,5422326.173224888,945688.0352655996,2680261.3359344006,49026661067.722084,219661259236.0133,627161.9965957918,0.2689174645059634,0.2608111527361526,0.12437355279278622,8365004534.7452,25287875582.343735,42602438835.90041,75932290577.24834,67473649705.77561,33652880117.088936,186008379118.92435,143405940283.02396,76255318952.98935,0.07066370507233966,0.07135445118564077,0.5837132128381697,0.3706940286959002,0.2130191841422686,1.2186584895639765,-0.6349452767258068,0.37444275201200083,0.06309854356624617,15.819264382548232,438422.2765114422,114729.60233819648,219661259236.0133
32100,80086.73998520162,437974.8296147984,29805.78382284625,187478.25017715374,1532295476.2796962,11566708165.931286,22482.643798599238,0.1545892316371533,0.13717429336223688,0.05230040002165793,432065527.0765173,3525980209.864696,3551587205.1316442,2706700231.2667894,1350374992.5916376,3958045736.941213,7608662428.990071,4057075223.858427,7509632942.072857,0.018662480626466804,0.02289691571871222,0.2894561023935598,0.11069281014276333,0.17876329225079246,0.33464257766036454,-0.04518647526680475,0.20321448417020024,0.01982172544459823,13.157849374409963,14529.159876163461,1962.5803093913473,11566708165.931286
32201,41210.06391046602,181765.04518953396,17551.740350962278,75430.77104903772,753558849.1551983,4106208890.4102564,11530.35280864421,0.18481912208408927,0.18876388781818038,0.10613578764104728,133009451.31270102,1172669691.2640297,1323070910.5311117,823435450.4246132,654023386.877801,1305679142.5767307,2800529747.8335257,1477458837.3024142,2628750053.1078424,0.0453889355840108,0.0246183774927394,0.4088510480349914,0.1438316751443256,0.2650193728906647,0.6884989021524568,-0.2796478541174654,0.21458073467008362,0.017588017394846223,12.31481542582681,8405.069546568773,1918.7361164610807,4106208890.4102564
32202,18716.016954140883,89026.99304585913,8945.648777879396,37443.7556221206,343875329.9374652,1988691019.82084,5728.286943779355,0.1737098021870828,0.19283818996131358,0.1227689260576122,62627640.46482959,529120614.9777153,703367962.7693346,370387754.89684856,323187046.7121119,591748255.4425449,1396942764.378295,693574801.6089604,1295116218.2118795,0.0440136583562053,0.01924935081080159,0.4271231698871105,0.13288966436090122,0.2942335055262113,0.661053564635365,-0.2339303947482545,0.20028916565416935,0.009923847500648092,11.5875041334719,3897.5987091327997,1049.3357065229834,1988691019.82084
32301,52196.608869780015,75824.04493021998,26314.111432626833,37364.79496737317,1330647689.8991172,2402478705.254426,6312.633199817771,0.4077202179526755,0.41323120826438736,0.20383490845861596,69222955.35494918,631726401.558384,636343513.8982389,595144360.7204843,470041473.7223696,700949356.9133332,1701529348.3410928,1065185834.4428539,1337292870.811572,0.0902299627003561,0.09244731876594159,0.6147906771895304,0.4747280645678036,0.14006261262172792,1.557487616972077,-0.9426969397825467,0.2641114024269602,0.06107476082858326,11.759946887697483,13776.11542442176,1958.318840618766,2402478705.254426
32302,7040.5130212674685,12870.791782153556,3167.6259292646864,5525.40167445643,169396266.2894939,340897857.8441517,1127.9639019360648,0.35359375444133706,0.36438696316905295,0.16172663459502357,12247062.817835767,83389916.27734756,118841212.66741724,79015632.33907685,47404033.74247424,95636979.09518333,245260878.74896836,126419666.08155109,214478191.76260057,0.0659724951858035,0.06335647777209763,0.5805817971603418,0.31243492677940665,0.2681468703809351,1.1041048690090474,-0.5235230718487056,0.1868781415911181,0.05175185622284101,9.899042929989818,1645.222056566583,230.90861826182356,340897857.8441517
32303,2548.7686451016966,3062.256154898303,1095.6092457413138,1342.6851542586862,64361104.42954187,93797592.31124532,478.75650673541315,0.45424298340326297,0.4493342747050208,0.1862838133023127,2971060.0152084855,20219669.32226712,29497173.46786759,26024938.234357573,15084751.271544557,23190729.337475605,70606862.97376972,41109689.50590213,52687902.805343196,0.0964284535427673,0.09712446844840991,0.9155639418842156,0.46275069585843087,0.45281324602578366,1.6198921383716378,-0.7043281964874222,0.18234282075944563,0.08222499046907278,8.632488655630707,577.7483747269856,73.68567617417804,93797592.31124532
32304,24110.601094972688,7099.724986439173,9780.09935505373,3303.3235352172424,427683852.10142636,202649660.0733459,6753.344756001779,0.7725199996975487,0.7475184007333705,0.6130966354895212,7240072.581826125,42566230.49482922,62313268.940496914,48585597.60105992,41944490.45513369,49806303.07665535,152843356.9966905,90530088.05619362,112119572.01715226,0.14038117411361328,0.10348268495886614,0.9362894198353171,0.6398514206765218,0.296437999158794,2.324425510039881,-1.388136090204564,0.15635688095962197,0.0726911832943807,10.348504283188838,4723.846154191432,1124.458145863278,202649660.0733459
32305,40408.79503952423,9978.332652536554,16339.919468423586,4710.882446624904,700877759.9356538,279505155.13031423,11513.81311541948,0.8019666309713307,0.7762136347282211,0.6562526290570379,10301645.97624823,58279536.97666756,85401485.67884642,64073376.3060932,61449110.19245881,68581182.95291579,210923972.17739844,125522486.49855201,153982668.6317622,0.13909609854342386,0.10373031510356376,0.92541184417788,0.6683978333316829,0.25701401084619846,2.3375510158527693,-1.4121391716748892,0.1535394602115767,0.06655652739957232,10.827491018503274,7851.93143355827,1922.1037689136851,279505155.13031423
32306,45759.84643275506,10962.714311170543,18494.699871672434,5189.892169123484,790898582.8571105,305968008.90078455,13072.783596594321,0.8067309696989564,0.780874749280711,0.6632989726050643,11344297.960162995,63705610.32998483,93371047.7802692,69513215.16851108,68033837.66185643,75049908.29014783,230918100.6106367,137547052.8303675,168420956.07041705,0.13865763880986215,0.10375536646679867,0.9231087587038971,0.6735139489038477,0.2495948098000511,2.3374056146221935,-1.4142968559182965,0.15307588684328693,0.06532006010368094,10.945927307294202,8880.281426814814,2183.220598150665,305968008.90078455
32401,21401.345416750657,25712.96608324934,9199.545025382227,11274.176974617772,540423404.0415336,787593913.7004023,4019.993494055507,0.4542429834032629,0.44933427470502074,0.18628381330231272,24947215.888571247,169779288.60273206,247680070.69486645,218524617.23957852,126662721.27465402,194726504.49130332,592867409.2090989,345187338.5142325,442406575.18616974,0.09642845354276741,0.09712446844841,0.9155639418842174,0.4627506958584311,0.45281324602578543,1.6198921383716414,-0.704328196487424,0.18234282075944563,0.08222499046907272,10.760332087353568,4851.202385615178,618.7194004842667,787593913.7004023
32402,4800.197627622052,13975.188788302723,2326.1020764598807,5908.142797002158,105605538.30262929,328833203.3927086,539.7824756024208,0.25566438534392316,0.28249124384879815,0.13694793056234467,13111701.11062706,89310414.14793277,125059632.51048838,62271982.193822965,39079473.42983737,102422115.25855982,226411088.13414872,101351455.62366033,227481747.7690482,0.04109031633454363,0.03940525393346017,0.30028141283820275,0.20050225907937969,0.09977915375882418,0.6935860550939026,-0.39330464225569983,0.1914724418812058,0.028200622957388954,9.840302057827985,1179.8088259520277,189.68604295061695,328833203.3927086
32403,6956.093170551998,20251.815201959755,3370.815958693147,8561.64577982841,153035774.92981225,476520880.55880696,782.2130427537652,0.25566438534392316,0.28249124384879815,0.13694793056234467,19000512.400805917,129422080.11159839,181227216.69043025,90239974.19659856,56631097.15937379,148422592.5124043,328098288.0464026,146871071.35597235,329649809.20283455,0.04109031633454363,0.0394052539334602,0.30028141283820453,0.2005022590793799,0.09977915375882596,0.6935860550939026,-0.39330464225569806,0.19147244188120577,0.028200622957388954,10.211262959014196,1709.6921321606983,274.87905504662893,476520880.55880696
32501,53115.123654580966,160174.89004953025,24955.69025460549,76496.09658144532,1071276825.891469,4417273668.745665,3690.5671605027633,0.2490277098873718,0.24598571432689154,0.11553167794808027,221751145.48754883,1045087393.9034785,1391036608.8648973,1027563031.3468891,731835489.1428505,1266838539.3910275,3150435129.3546367,1759398520.4897397,2657875148.2559247,0.05849879272940628,0.04336657583646947,0.27487196562671734,0.24627304478301437,0.028598920843700526,0.9482585575358904,-0.673386591909173,0.25909288424994315,0.04579633960745472,12.270408085286139,11929.76094919916,1262.3743230090852,4417273668.745665
32502,2965.468533748562,5109.530520556868,1388.6676250684793,2267.0017985138793,66290188.75821583,140834096.01539367,968.6345843651587,0.36724072830292565,0.37986684904010276,0.1507821452015295,9430675.850933636,35352787.73414413,42235975.04794331,35841741.317923516,17972916.064449042,44783463.58507776,96050632.43031587,53814657.38237256,87019438.63302107,0.10827579885533656,0.07005202005338243,1.0851429010476625,0.38591122005430467,0.6992316809933588,1.6852208063183438,-0.6000779052706813,0.18309206415218587,0.05878164833580321,8.996528030976972,725.149071351787,46.09335560193651,140834096.01539367
32503,3783.3124404551418,8472.061296465934,1777.7002178127161,3598.8126188382794,80664553.2685625,203633939.5171084,511.7525331156879,0.308706410891197,0.3306418624529942,0.14873504420196879,7797134.350484386,54188274.45744191,78410963.24277332,38241695.745214075,24995871.721194714,61985408.8079263,141648530.7091821,63237567.46640879,140396372.05069962,0.06565141867295354,0.05089145364156564,0.42817776805559227,0.27272874707190997,0.15544902098367963,1.0605457711473534,-0.6323680030917611,0.18428824501240415,0.038589568645712474,9.413719792185985,919.3502551301913,123.96877632497709,203633939.5171084
32601,29323.177307364076,121490.78369263593,13316.402764664084,60513.18383533592,677207731.1627815,3532258241.199807,5430.28595694221,0.19443277739627882,0.18036675238086844,0.12570490960035885,134932133.1512094,853989896.4419813,1138015967.0061972,881251377.2257842,524068867.3746346,988922029.5931907,2543336211.606616,1405320244.6004188,2126937996.599388,0.025818533504475716,0.017946205128938908,0.20015997505983663,0.10667837493317922,0.09348160012665829,0.41650077698688825,-0.21634080192705163,0.2619341947958045,0.019819475874548576,11.923802309846366,5089.45298750804,2099.4003621413694,3532258241.199807
32602,5351.252697066854,25126.928860600445,2348.3111200917897,11768.810630353346,115945255.06483021,764381102.2908356,1728.1874899235718,0.17557650829469046,0.16634489392412752,0.05422427531375346,28427527.579038903,218536569.87897903,216092921.54886803,181545345.5899507,119778737.69399884,246964097.45801795,517417004.83281755,301324083.28394955,463057019.006886,0.042698563143420576,0.03441300652014284,0.4206045522882427,0.19267460520488022,0.22792994708336245,0.7050573629259276,-0.2844528106376849,0.22706917008161032,0.02917714634220675,10.324766347839324,1190.7840408274808,67.34033963533078,764381102.2908356
32603,654.4678814419319,3161.046118558068,284.9466992521517,1487.1017007478486,14163878.586340528,97150815.24246629,221.74034050894716,0.1715281037998896,0.1608007429436756,0.05126038869049986,3603999.881333552,27823731.8778676,27135113.400904898,23236527.86121532,15351442.221144905,31427731.759201154,65723083.483265124,38587970.08236022,58562845.16010605,0.04305958595960446,0.03378280768410036,0.4248351220768214,0.19110390777372244,0.2337312143030985,0.7078189392889769,-0.2829838172121555,0.2288726506588188,0.02906433328637381,8.24683066596683,144.4881242672527,6.9077987697491325,97150815.24246629
