STATE,PUMA,label,persons,adults25,adults25_yrs,adults25_ba,workers,workers_yrs,workers_collyrs,workers_hsyrs,earnings,wages,earners,ft3065_lc,ft3065_ba,workers_lths,earnings_lths,workers_hs,earnings_hs,workers_sc,earnings_sc,workers_ba,earnings_ba,workers_grad,earnings_grad
27,01607,group_other,5951.0,1373.0,19585.5,680.0,3028.0,38046.0,4780.0,33266.0,222376705.1,174032530.6,3257.0,326.0,411.0,683.0,26779655.35,983.0,89299359.5,332.0,12076398.75,916.0,87855674.0,114.0,6365617.5
27,01607,mexborn,3900.0,3067.0,33121.0,214.0,2946.0,33757.0,1627.0,32130.0,155714577.9,155325940.2,3370.0,2051.0,131.0,910.0,45201366.599999994,1376.0,76403857.05,446.0,26368073.0,214.0,7741281.25,0.0,0.0
27,01607,other,115773.0,88079.0,1286258.5,44388.0,64880.0,953510.0,190796.0,762714.0,4745994048.2,4493530612.4,70068.0,14868.0,23433.0,2918.0,64282990.35,10414.0,491327597.85,17058.0,1002090024.925,22725.0,2011208016.45,11765.0,1177085418.625
27,01608,group_other,1447.0,1050.0,16582.5,910.0,1043.0,16498.5,3982.5,12516.0,71931477.75,71931477.75,1043.0,133.0,557.0,0.0,0.0,0.0,0.0,133.0,10937288.25,772.0,53988964.5,138.0,7005225.0
27,01608,mexborn,450.0,450.0,7200.0,450.0,450.0,7200.0,1800.0,5400.0,32839276.5,9319995.0,450.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,32839276.5,0.0,0.0
27,01608,other,107472.0,67793.0,956301.5,30501.0,57867.0,830740.5,154205.0,676535.5,3780723518.363,3662611321.2225,63189.0,16971.0,15647.0,3995.0,164522592.47750002,8750.0,450572754.163,17278.0,860335134.525,20629.0,1627403708.4975,7215.0,677889328.7
27,01609,group_other,1569.0,748.0,11138.0,543.0,1219.0,18042.0,3414.0,14628.0,243522179.8125,243522179.8125,1334.0,180.0,319.0,0.0,10913.9375,208.0,1900548.0,180.0,22020772.5,831.0,219589945.375,0.0,0.0
27,01609,mexborn,1438.0,1433.0,25016.0,1433.0,1438.0,25083.5,7827.5,17256.0,107230705.0,62275435.0,1438.0,0.0,1127.0,0.0,0.0,0.0,0.0,5.0,60915.0,389.0,51341192.5,1044.0,55828597.5
27,01609,other,124232.0,75479.0,1114172.5,42697.0,71643.0,1049684.0,216138.0,833546.0,4598791214.6225,4287713639.8975,85601.0,10471.0,17031.0,4493.0,242692517.5125,6621.0,278421550.85,23979.0,958780718.835,22628.0,1636239134.825,13922.0,1482657292.6
27,01610,group_other,1889.0,1083.0,13206.5,483.0,806.0,9208.5,1756.5,7452.0,61837862.25,57406296.0,1083.0,476.0,140.0,185.0,12208381.25,0.0,0.0,291.0,39418096.5,330.0,10211384.5,0.0,0.0
27,01610,mexborn,447.0,447.0,6115.0,326.0,265.0,4897.0,1717.0,3180.0,16637917.0,16637917.0,326.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4335117.5,265.0,12302799.5
27,01610,other,104510.0,78470.0,1270931.0,61948.0,60793.0,991140.0,264618.0,726522.0,7588883290.8,7421869386.5,65242.0,6836.0,32722.0,608.0,24255236.225,1702.0,110316760.425,9078.0,547550010.825,27485.0,3417673740.775,21920.0,3489087542.55
27,01611,group_other,5790.0,3470.0,46395.0,1044.0,3179.0,43833.5,5685.5,38148.0,183211913.475,163650076.475,3383.0,1621.0,727.0,0.0,0.0,1662.0,80148606.675,251.0,8956535.5,1101.0,79030308.8,165.0,15076462.5
27,01611,mexborn,2784.0,2505.0,29352.5,1045.0,1695.0,18203.0,3197.0,15006.0,87562063.7,62414321.2,1856.0,880.0,656.0,673.0,25572117.0,366.0,9661119.0,0.0,0.0,465.0,5863880.95,191.0,46464946.75
27,01611,other,82668.0,60517.0,840297.0,23296.0,44110.0,636746.0,119127.0,517619.0,2880826363.4675,2781050141.745,48544.0,10105.0,11109.0,1684.0,85151454.1,8592.0,468438614.0075,13119.0,605096350.41,13080.0,925576419.35,7635.0,796563525.6
27,01701,group_other,3215.0,1374.0,19912.0,779.0,1666.0,22381.0,3579.0,18802.0,125834146.0,125834146.0,1666.0,201.0,527.0,560.0,11813449.0,201.0,16325220.0,126.0,1535058.0,642.0,79469709.0,137.0,16690710.0
27,01701,mexborn,1972.0,1972.0,23042.0,166.0,1972.0,23042.0,664.0,22378.0,103016402.25,103016402.25,1972.0,1163.0,166.0,643.0,18931366.75,1163.0,70771047.0,0.0,0.0,166.0,13313988.5,0.0,0.0
27,01701,other,94573.0,68274.0,1009398.5,37150.0,51863.0,774769.0,160395.0,614374.0,4303877374.2325,4108755278.7375,54971.0,11977.0,18955.0,2217.0,49992686.6875,6541.0,327169439.5125,13117.0,818419827.6,21008.0,2081643147.6825,8980.0,1026652272.75
27,01702,group_other,4626.0,1589.0,20172.0,612.0,1590.0,19459.5,2671.5,16788.0,95199687.925,90991781.25,1910.0,432.0,402.0,191.0,4207906.675,0.0,2918843.75,997.0,62687626.5,402.0,25385311.0,0.0,0.0
27,01702,mexborn,2032.0,1342.0,14236.0,793.0,1784.0,20203.0,3835.0,16368.0,41241993.125,22297428.125,1784.0,129.0,171.0,420.0,8337740.625,129.0,9560609.25,442.0,1794962.0,793.0,21548681.25,0.0,0.0
27,01702,other,110761.0,77980.0,1129352.0,35430.0,60881.0,883612.5,161849.5,721763.0,4790069015.23,4541065754.48,65934.0,17062.0,20641.0,4841.0,96180399.12,9251.0,477208617.625,19060.0,1218884276.375,18306.0,1933889053.66,9423.0,1063906668.45
27,01703,group_other,4732.0,678.0,9423.5,194.0,1156.0,14648.0,776.0,13872.0,66454204.0,60880481.5,1156.0,143.0,194.0,0.0,0.0,962.0,31001674.0,0.0,0.0,194.0,35452530.0,0.0,0.0
27,01703,mexborn,5322.0,4095.0,25223.5,0.0,3185.0,20341.0,1481.0,18860.0,186695743.85,110351989.6,3278.0,2721.0,0.0,2054.0,87355155.75,311.0,62018576.75,820.0,37322011.35,0.0,0.0,0.0,0.0
27,01703,other,110171.0,76493.0,1080549.0,32342.0,56419.0,812198.5,148173.5,664025.0,4369036190.3,4274027775.475,60825.0,17421.0,15561.0,4041.0,125244590.325,8454.0,445648657.65,18534.0,1049676315.3,16548.0,1555508789.9,8842.0,1192957837.125
27,01704,group_other,4138.0,1829.0,23952.5,0.0,1625.0,22112.5,2612.5,19500.0,76569627.07,76569627.07,1625.0,1195.0,0.0,0.0,0.0,0.0,0.0,1473.0,76532590.75,152.0,37036.32,0.0,0.0
27,01704,mexborn,1862.0,1862.0,19926.5,0.0,1589.0,16650.5,205.0,16445.5,59010391.0,59010391.0,1589.0,1101.0,0.0,484.0,25267542.0,695.0,18757759.0,410.0,14985090.0,0.0,0.0,0.0,0.0
27,01704,other,109466.0,73016.0,1068102.5,34765.0,61524.0,889784.0,160267.0,729517.0,4835037138.295,4713052668.0075,64678.0,15912.0,20914.0,4702.0,81637856.595,10975.0,471625554.825,17397.0,1306362480.425,18897.0,1889330604.275,9553.0,1086080642.175
27,01800,group_other,3203.0,960.0,14221.0,626.0,1642.0,20967.0,2657.0,18310.0,100075832.14999999,100075832.14999999,1860.0,192.0,528.0,934.0,9955947.6,146.0,4587508.65,34.0,1035555.0,281.0,66943148.4,247.0,17553672.5
27,01800,mexborn,1146.0,1075.0,12329.5,0.0,1140.0,13196.0,128.5,13067.5,55419451.75,55419451.75,1140.0,1069.0,0.0,875.0,43611079.0,110.0,4715836.25,155.0,7092536.5,0.0,0.0,0.0,0.0
27,01800,other,153160.0,103727.0,1486096.5,45908.0,87054.0,1259084.0,221912.0,1037172.0,6961959329.355,6499502395.755,95640.0,26541.0,27454.0,4989.0,221926035.625,15298.0,820928114.4025,26834.0,1897277808.6825,29896.0,2874150800.295,10037.0,1147676570.35
27,01900,group_other,971.0,971.0,11543.0,0.0,797.0,9455.0,632.0,8823.0,28817871.25,28817871.25,797.0,550.0,0.0,247.0,1253833.75,234.0,8314897.5,316.0,19249140.0,0.0,0.0,0.0,0.0
27,01900,mexborn,234.0,234.0,3159.0,0.0,234.0,3159.0,351.0,2808.0,14254110.0,14254110.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,14254110.0,0.0,0.0,0.0,0.0
27,01900,other,111364.0,75671.0,1118192.5,38175.0,61730.0,910098.0,181607.5,728490.5,5911363045.2675,5723551135.5675,65690.0,16710.0,23545.0,3855.0,82757545.3625,7719.0,439791142.3175,19068.0,1117532274.975,19197.0,2336113641.36,11891.0,1935168441.2525
27,02001,group_other,2444.0,1819.0,23074.5,471.0,1819.0,23074.5,1884.0,21190.5,179361171.75,179361171.75,1819.0,1275.0,471.0,1275.0,113911050.0,73.0,6670192.5,0.0,0.0,471.0,58779929.25,0.0,0.0
27,02001,other,135229.0,89595.0,1231941.5,30290.0,75338.0,1040776.0,151926.0,888850.0,5540834649.879,5307849692.9625,80301.0,29072.0,19060.0,4803.0,168718356.7625,19808.0,1053831835.075,26136.0,1817387451.15,18712.0,1797608559.7915,5879.0,703288447.1
27,02100,group_other,5514.0,1858.0,21024.5,35.0,2827.0,32389.5,453.5,31936.0,133568726.6,132147376.6,3070.0,1227.0,0.0,1268.0,73069573.0,1352.0,53689364.225,172.0,4907210.875,35.0,1902578.5,0.0,0.0
27,02100,mexborn,1824.0,1279.0,14035.0,166.0,924.0,10201.0,844.0,9357.0,64155881.05,64155881.05,924.0,428.0,166.0,344.0,25990603.05,294.0,13541404.5,120.0,5610271.5,166.0,19013602.0,0.0,0.0
27,02100,other,126792.0,89259.0,1202383.5,23460.0,64182.0,876405.0,116938.0,759467.0,3980657541.49,3522856625.61,70351.0,25887.0,11139.0,4444.0,155437841.055,16972.0,842831818.425,25921.0,1481600823.45,12507.0,949265085.16,4338.0,551521973.4
27,02200,group_other,3680.0,1191.0,16010.5,528.0,2104.0,27557.5,2402.5,25155.0,83381467.25,82078901.5,2173.0,213.0,239.0,67.0,621333.0,462.0,18091044.325,1131.0,48669968.225,444.0,15158494.7,0.0,840627.0
27,02200,mexborn,2118.0,1684.0,21270.5,464.0,1743.0,23533.0,3051.5,20481.5,89847086.875,89329309.375,1743.0,782.0,464.0,87.0,1809175.5,1167.0,62044973.25,25.0,987330.625,78.0,3451850.0,386.0,21553757.5
27,02200,other,110682.0,74545.0,995367.0,19783.0,55230.0,748958.5,105084.5,643874.0,3343795571.9125,2918567723.83,60726.0,20047.0,10883.0,3657.0,91170617.5375,14413.0,619208873.645,21047.0,1314672189.9975,12494.0,902396363.3325,3619.0,416347527.4
27,02300,group_other,7987.0,2625.0,32298.0,40.0,3365.0,40633.0,1615.0,39018.0,164270901.85,158873832.85,3633.0,1759.0,0.0,699.0,30274145.85,1599.0,87969178.95,1046.0,44791002.55,21.0,1236574.5,0.0,0.0
27,02300,mexborn,1700.0,1700.0,21996.5,355.0,1079.0,13648.0,828.0,12820.0,27661907.6,27661907.6,1079.0,182.0,207.0,256.0,8747394.0,616.0,16140444.5,0.0,0.0,207.0,2774069.0999999996,0.0,0.0
27,02300,other,91032.0,65734.0,894036.0,15409.0,45699.0,627702.0,88482.0,539220.0,2761197628.5175,2506609700.8725,50052.0,19168.0,8077.0,2896.0,80434409.7025,12022.0,545494586.4375,19093.0,1045531628.2425,6666.0,567430575.41,5022.0,522306428.725
27,02400,group_other,3361.0,667.0,8554.0,132.0,374.0,5016.0,528.0,4488.0,18558770.0,18558770.0,689.0,0.0,132.0,0.0,0.0,242.0,10169759.25,0.0,80204.75,132.0,8308806.0,0.0,0.0
27,02400,mexborn,2020.0,1687.0,20652.5,0.0,1756.0,21480.5,408.5,21072.0,55535799.400000006,43838291.95,1756.0,708.0,0.0,0.0,0.0,1007.0,40916199.400000006,749.0,14619600.0,0.0,0.0,0.0,0.0
27,02400,other,99372.0,61776.0,895439.0,25667.0,54361.0,790262.0,142379.0,647883.0,3313977328.136,3133508951.1325,64565.0,13863.0,14948.0,1989.0,62747130.302499995,8169.0,351583897.395,21448.0,1094374580.854,16112.0,1109314737.9195,6643.0,695956981.665
27,02500,group_other,6031.0,3716.0,55055.0,2393.0,3917.0,57580.0,11281.5,46298.5,289180886.08,288383508.73,4532.0,1042.0,2221.0,419.0,14765410.205,717.0,25654758.35,417.0,25825015.775,1670.0,180660691.75,694.0,42275010.0
27,02500,mexborn,643.0,643.0,7998.5,0.0,643.0,7998.5,306.0,7692.5,31002689.25,31002689.25,643.0,643.0,0.0,47.0,715751.25,392.0,16824723.0,204.0,13462215.0,0.0,0.0,0.0,0.0
27,02500,other,147342.0,101750.0,1370688.5,27022.0,78287.0,1051463.5,137309.5,914154.0,4761753164.8,4582533092.495,86880.0,30055.0,13688.0,6721.0,180282917.225,21934.0,1004160515.6225,28671.0,1765346761.5525,15770.0,1254947885.35,5191.0,557015085.05
27,02600,group_other,2401.0,656.0,7891.5,0.0,630.0,7531.0,16.0,7515.0,33065677.25,33065677.25,643.0,0.0,0.0,45.0,228431.25,553.0,31606763.0,32.0,1230483.0,0.0,0.0,0.0,0.0
27,02600,mexborn,1946.0,1946.0,22449.5,589.0,1314.0,14609.5,1510.0,13099.5,69507466.85,63358706.75,1316.0,736.0,185.0,599.0,17369303.1,145.0,6624506.25,385.0,30487957.5,185.0,15025700.0,0.0,0.0
27,02600,other,115243.0,79032.0,1097373.0,25603.0,63421.0,886002.0,135450.0,750552.0,3820782966.5625,3519695715.8025,68124.0,21899.0,14060.0,3067.0,92593175.685,15186.0,754455920.1725,24241.0,1092429142.56,14789.0,1199975752.75,6138.0,681328975.395
27,02700,group_other,5720.0,2265.0,29764.0,1100.0,3443.0,43379.0,5243.0,38136.0,197624402.475,197427443.975,3914.0,574.0,1003.0,410.0,16285625.25,1494.0,63224389.175,536.0,33321520.25,584.0,44211294.8,419.0,40581573.0
27,02700,mexborn,1517.0,1380.0,17265.0,371.0,1081.0,13131.5,2037.5,11094.0,69692039.3,69565945.25,1204.0,623.0,250.0,192.0,15822671.25,614.0,37336021.8,25.0,1050783.75,0.0,0.0,250.0,15482562.5
27,02700,other,159026.0,108191.0,1590942.5,54523.0,88586.0,1272070.0,233551.0,1038519.0,6548297260.035,6299352081.7375,95882.0,26112.0,24564.0,5372.0,157642233.075,18046.0,765140593.9175,25884.0,1350503245.8075,23186.0,1789666192.035,16098.0,2485344995.2
27,02800,group_other,2331.0,1035.0,13584.5,150.0,791.0,9764.5,700.0,9064.5,32874810.25,29889975.25,853.0,334.0,0.0,73.0,3477231.25,338.0,9558578.75,367.0,19117157.5,13.0,721842.75,0.0,0.0
27,02800,mexborn,2293.0,2293.0,27537.5,53.0,1816.0,21074.0,7.0,21067.0,85990659.75,85990659.75,1869.0,1106.0,0.0,605.0,19157767.5,1197.0,63326218.75,14.0,923877.5,0.0,2582796.0,0.0,0.0
27,02800,other,97429.0,67125.0,923855.5,19723.0,50790.0,705903.0,106838.0,599065.0,3236319887.0875,2999542672.9375,54018.0,18451.0,11042.0,3018.0,82496220.0125,13111.0,571363257.9625,17626.0,937534145.5275,11901.0,953548790.4,5134.0,691377473.185
28,00100,group_other,5221.0,2042.0,28389.0,654.0,1837.0,27048.5,5737.5,21311.0,124267513.725,124267513.725,1926.0,480.0,392.0,228.0,17179045.25,434.0,6244599.699999999,371.0,43359398.525,172.0,4293492.25,632.0,53190978.0
28,00100,mexborn,2029.0,1902.0,27177.0,1064.0,1535.0,22113.0,4208.0,17905.0,119563149.8,112527467.3,1755.0,506.0,709.0,295.0,20812828.05,211.0,11705832.5,137.0,13908925.0,709.0,48084270.5,183.0,25051293.75
28,00100,other,188634.0,129007.0,1764907.5,41658.0,101828.0,1429605.5,221565.5,1208040.0,6333828012.305,5898154795.055,106628.0,40566.0,25772.0,4799.0,143151620.5875,26711.0,1276836157.5725,33653.0,2131004551.92,25006.0,1706113106.925,11659.0,1076722575.3
28,00200,group_other,2231.0,140.0,2378.0,140.0,615.0,8279.0,1063.0,7216.0,24822760.975,24532399.475,695.0,0.0,140.0,164.0,1815267.0000000002,106.0,2798029.0,157.0,1962376.725,119.0,7038728.25,69.0,11208360.0
28,00200,mexborn,2923.0,2392.0,27171.0,276.0,1919.0,21513.5,1188.0,20325.5,89223215.75,81383455.25,1999.0,1487.0,276.0,474.0,16512026.0,1127.0,57513912.5,42.0,767529.0,276.0,14429748.25,0.0,0.0
28,00200,other,137073.0,94478.0,1210050.5,17814.0,59726.0,800626.5,97235.5,703391.0,2838910152.97,2682240823.8175,65423.0,27621.0,8832.0,5848.0,199820205.48,20236.0,847867854.3725,20204.0,915900142.6675,7201.0,402058898.9,6237.0,473263051.55
28,00300,group_other,390.0,117.0,1626.0,39.0,39.0,624.0,156.0,468.0,1583790.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1583790.0,0.0,0.0
28,00300,mexborn,39.0,39.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,00300,other,106639.0,71916.0,936466.0,16260.0,45867.0,625850.0,83772.5,542077.5,2270413859.4825,2122034198.8675,49063.0,22000.0,7876.0,4544.0,142532632.815,13742.0,567035074.62,15077.0,703411485.2475,8432.0,454246911.425,4072.0,403187755.375
28,00400,group_other,3880.0,1920.0,23588.0,137.0,2136.0,27913.0,2713.0,25200.0,59677207.2,59677207.2,2364.0,1202.0,89.0,36.0,365490.0,386.0,23341409.7,1366.0,28471772.525,348.0,7498534.975,0.0,0.0
28,00400,mexborn,142.0,142.0,1560.0,0.0,142.0,1560.0,0.0,1560.0,4406185.0,4406185.0,142.0,142.0,0.0,24.0,1291398.0,118.0,3114787.0,0.0,0.0,0.0,0.0,0.0,0.0
28,00400,other,146458.0,93927.0,1266877.5,28631.0,61980.0,875201.0,143216.0,731985.0,3736919521.558,3533766958.9725,71786.0,20290.0,15218.0,4071.0,137686154.195,15934.0,589454444.4225,19322.0,999197051.7754999,13459.0,1218616504.1875,9194.0,791965366.9775
28,00500,group_other,3955.0,1425.0,16840.0,135.0,1174.0,13814.0,725.0,13089.0,36520573.0,36520573.0,1242.0,398.0,91.0,333.0,11874160.95,268.0,5914846.5,482.0,11340545.55,91.0,7391020.0,0.0,0.0
28,00500,mexborn,1516.0,1283.0,10516.0,197.0,886.0,6772.0,0.0,6772.0,49716386.4,49700548.5,964.0,806.0,0.0,513.0,36148991.5,373.0,13567394.9,0.0,0.0,0.0,0.0,0.0,0.0
28,00500,other,138082.0,94056.0,1239238.5,25707.0,62717.0,870694.0,135367.5,735326.5,3534145779.205,3331346911.445,67641.0,23052.0,14257.0,5063.0,157529438.8,14918.0,632706896.5125,22263.0,1036815808.5175,11722.0,972283198.65,8751.0,734810436.725
28,00600,group_other,1493.0,280.0,4237.0,193.0,316.0,4387.0,595.0,3792.0,14353604.5,14353604.5,316.0,22.0,146.0,0.0,0.0,148.0,1867044.75,22.0,893420.0,146.0,11593139.75,0.0,0.0
28,00600,mexborn,622.0,488.0,4762.0,217.0,212.0,3142.0,748.0,2394.0,14938388.5,14938388.5,212.0,25.0,187.0,25.0,1269062.5,0.0,0.0,0.0,0.0,187.0,13669326.0,0.0,0.0
28,00600,other,168231.0,106391.0,1459739.5,33737.0,75418.0,1063955.5,175264.0,888691.5,4067754864.35,3856219993.695,87608.0,27293.0,16679.0,4429.0,230482308.8125,16985.0,813679879.1625,26726.0,1172039250.4825,16860.0,1043465899.0675,10418.0,808087526.825
28,00700,group_other,1012.0,516.0,3780.0,0.0,586.0,4620.0,0.0,4620.0,27165044.25,27165044.25,586.0,314.0,0.0,516.0,24798496.5,70.0,2366547.75,0.0,0.0,0.0,0.0,0.0,0.0
28,00700,mexborn,358.0,358.0,3222.0,0.0,358.0,3222.0,0.0,3222.0,4361514.0,0.0,358.0,358.0,0.0,358.0,4361514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,00700,other,110700.0,74311.0,973632.5,17106.0,43908.0,587814.0,70791.0,517023.0,2135363294.2875,2026607886.8375,49102.0,19318.0,8645.0,3197.0,99332466.1,16521.0,686515968.865,12740.0,545355385.51,8675.0,565980503.9875,2775.0,238178969.825
28,00800,group_other,694.0,158.0,1882.5,0.0,132.0,1728.0,144.0,1584.0,3665864.6999999997,3665864.6999999997,414.0,0.0,0.0,0.0,0.0,96.0,1364496.0,0.0,2118623.6999999997,36.0,182745.0,0.0,0.0
28,00800,mexborn,136.0,136.0,1411.0,0.0,136.0,1411.0,0.0,1411.0,3727998.0,3727998.0,136.0,102.0,0.0,136.0,3727998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,00800,other,104114.0,71172.0,907565.5,14294.0,41327.0,545187.0,68940.0,476247.0,1914796059.11,1833571805.2125,45254.0,17644.0,6941.0,5299.0,204421348.9375,11994.0,443071384.61,14780.0,608361252.275,4851.0,325273104.8,4403.0,333668968.4875
28,00900,group_other,887.0,77.0,240.0,0.0,99.0,504.0,0.0,504.0,2529170.495,2529170.495,182.0,20.0,0.0,57.0,1307845.05,42.0,1216269.5,0.0,5055.945,0.0,0.0,0.0,0.0
28,00900,mexborn,1505.0,1505.0,17250.5,423.0,756.0,9432.0,1180.0,8252.0,42797863.75,33818992.75,864.0,374.0,295.0,230.0,6595064.0,231.0,13704859.75,0.0,0.0,295.0,22497940.0,0.0,0.0
28,00900,other,133334.0,91629.0,1318214.0,42506.0,64110.0,944906.5,190185.5,754721.0,4418296303.045,4244049656.22,68895.0,19078.0,22728.0,3697.0,130853552.15249999,9697.0,409709487.8675,18517.0,983914004.175,18802.0,1463381553.05,13397.0,1430437705.8
28,01001,group_other,412.0,133.0,1795.5,0.0,266.0,3033.5,273.5,2760.0,5806620.85,5806620.85,295.0,46.0,0.0,36.0,310666.5,60.0,887226.9749999999,170.0,4608727.375,0.0,0.0,0.0,0.0
28,01001,mexborn,199.0,28.0,168.0,0.0,27.0,0.0,0.0,0.0,82235.25,82235.25,27.0,0.0,0.0,27.0,82235.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,01001,other,118390.0,85289.0,1146829.5,23122.0,55774.0,765922.0,116040.5,649881.5,3380511783.5875,3103130346.21,59638.0,26350.0,11826.0,6506.0,184894588.825,11402.0,555435203.7625,22124.0,1286754246.5,8466.0,685757516.2,7276.0,667670228.3
28,01101,group_other,862.0,490.0,3442.0,0.0,353.0,1635.0,0.0,1635.0,7168477.2,3708505.2,353.0,0.0,0.0,307.0,5613317.25,46.0,1555159.95,0.0,0.0,0.0,0.0,0.0,0.0
28,01101,mexborn,345.0,345.0,3188.0,0.0,345.0,3188.0,0.0,3188.0,13424650.75,12922102.0,345.0,285.0,0.0,173.0,6439730.75,172.0,6984920.0,0.0,0.0,0.0,0.0,0.0,0.0
28,01101,other,160597.0,103420.0,1407511.5,30747.0,72634.0,998715.0,145969.0,852746.0,3581175200.894,3374486731.7,81840.0,25665.0,13892.0,4763.0,131658817.995,18848.0,736515484.124,29218.0,1130506520.215,10672.0,744256586.6899999,9133.0,838237791.87
28,01300,group_other,2615.0,821.0,10464.0,182.0,949.0,12762.0,1417.0,11345.0,29233311.55,29233311.55,1126.0,153.0,182.0,43.0,174623.0,283.0,7478331.5,441.0,9141514.05,182.0,12438843.0,0.0,0.0
28,01300,mexborn,1077.0,750.0,9446.0,364.0,1012.0,13146.5,2994.5,10152.0,41388087.6,41335294.6,1012.0,256.0,258.0,166.0,5561539.5,0.0,0.0,482.0,12899766.5,196.0,10475755.6,168.0,12451026.0
28,01300,other,181853.0,127423.0,1740041.0,40734.0,90229.0,1275538.0,208942.0,1066596.0,5617466008.21,5327989389.9575,96475.0,33085.0,24851.0,7201.0,297049154.8,18363.0,897282711.5225,31223.0,1620701444.25,21345.0,1702897942.1575,12097.0,1099534755.48
28,01400,group_other,2588.0,494.0,6348.0,47.0,434.0,4218.0,278.0,3940.0,12054570.875,10295650.25,434.0,148.0,47.0,179.0,2627974.625,148.0,8205250.5,60.0,791895.0,47.0,429450.75,0.0,0.0
28,01400,mexborn,2140.0,921.0,8007.5,326.0,1020.0,8867.5,163.0,8704.5,27609723.75,27609723.75,1020.0,359.0,0.0,694.0,19335436.25,0.0,0.0,326.0,8274287.5,0.0,0.0,0.0,0.0
28,01400,other,111251.0,75885.0,968404.5,13020.0,45621.0,606085.0,70152.0,535933.0,2270215114.1425,2116573575.2175,49058.0,23978.0,6310.0,4837.0,150538325.775,15292.0,685176184.05,15878.0,830757419.7175,6169.0,388102054.1,3445.0,215641130.5
28,01500,group_other,1512.0,303.0,3055.0,0.0,294.0,3145.5,34.5,3111.0,7472240.0,7472240.0,294.0,139.0,0.0,139.0,2822395.0,86.0,2968591.0,69.0,1681254.0,0.0,0.0,0.0,0.0
28,01500,mexborn,1477.0,1392.0,16465.5,0.0,1392.0,16465.5,829.5,15636.0,12757428.45,8780897.25,1392.0,517.0,0.0,196.0,4781827.5,643.0,5280721.35,553.0,2694879.6,0.0,0.0,0.0,0.0
28,01500,other,103941.0,70651.0,947146.5,16497.0,46623.0,644622.5,92546.0,552076.5,2559152807.2375,2487187491.205,50637.0,20574.0,8697.0,2320.0,124641663.8075,12717.0,610672407.985,19275.0,908711573.67,6777.0,501394207.7,5534.0,413732954.075
28,01600,group_other,603.0,322.0,2980.0,0.0,250.0,1890.0,144.0,1746.0,7322592.15,7322592.15,250.0,108.0,0.0,139.0,6179826.75,39.0,791895.0,72.0,350870.39999999997,0.0,0.0,0.0,0.0
28,01600,mexborn,157.0,157.0,2047.5,0.0,90.0,1167.0,87.0,1080.0,2717215.0999999996,2717215.0999999996,90.0,54.0,0.0,0.0,0.0,0.0,0.0,90.0,2717215.0999999996,0.0,0.0,0.0,0.0
28,01600,other,171441.0,115137.0,1509433.0,22687.0,72722.0,973057.0,112834.0,860223.0,3684707912.5925,3372410667.28,79480.0,31909.0,10491.0,6900.0,269947776.8775,23891.0,1018427834.025,27815.0,1322370444.9525,7480.0,419985574.25,6636.0,653976282.4875
28,01700,group_other,1483.0,383.0,3912.0,0.0,208.0,1698.0,102.0,1596.0,16957213.125,16957213.125,315.0,0.0,0.0,100.0,5076250.0,30.0,777376.925,78.0,11103586.2,0.0,0.0,0.0,0.0
28,01700,mexborn,459.0,459.0,5428.0,57.0,358.0,4216.0,228.0,3988.0,15969882.5,14812497.5,358.0,301.0,57.0,77.0,2345227.5,224.0,12467270.0,0.0,0.0,57.0,1157385.0,0.0,0.0
28,01700,other,125913.0,85341.0,1088435.5,15027.0,50055.0,667247.0,81536.5,585710.5,2848690279.575,2734954157.15,53715.0,25202.0,6952.0,4092.0,199073550.02,14588.0,711602359.8075,21846.0,1092206457.625,5773.0,468348926.8225,3756.0,377458985.3
28,01800,group_other,3347.0,986.0,12098.0,0.0,1113.0,15216.0,1926.0,13290.0,49386379.3875,49215817.3875,1493.0,435.0,0.0,33.0,2018824.625,338.0,19379092.0,432.0,16658272.7625,310.0,11330190.0,0.0,0.0
28,01800,mexborn,359.0,359.0,4321.5,74.0,156.0,1784.0,296.0,1488.0,5994036.0,5994036.0,156.0,82.0,0.0,32.0,227416.0,50.0,507625.0,0.0,0.0,74.0,5258995.0,0.0,0.0
28,01800,other,176773.0,116759.0,1605937.0,34941.0,80706.0,1134691.0,179402.0,955289.0,4420224104.416,4096395375.486,89386.0,32008.0,18347.0,5106.0,272647011.9,17694.0,743187183.255,30418.0,1368693835.395,17733.0,1170265907.216,9755.0,865430166.65
28,01900,group_other,2368.0,1098.0,14222.5,118.0,809.0,10447.0,1057.0,9390.0,30719434.5,29907234.5,809.0,297.0,118.0,159.0,8071237.5,301.0,8557542.25,231.0,5863068.75,77.0,4065061.0,41.0,4162525.0
