area,group_persons,other_persons,group_workers,other_workers,group_earnings,other_earnings,mexborn_persons,s_persons,s_workers,s_ba_workers,E_lths,E_hs,E_sc,E_ba,E_grad,E_hsless,E_more,E_baplus,E_nonba,dSC,dBA,dYRS,dCOLLY,dHSY,dIPCOLL,dIPHS,ba25_with,dBA25,lnpop_with,group_ft_lc,group_ft_ba,land_sqmi,f05,f525,E_all,name
34580,21947.300595779525,110748.69940422048,11120.933695082611,51886.06630491739,608683712.5216585,3918686613.8808413,5321.909232369789,0.16539534421368787,0.17650314560418065,0.07523869509755864,108126857.89587075,1021443355.0181438,1137672304.59572,1027917503.9790505,623526592.3920566,1129570212.9140146,2789116400.966827,1651444096.371107,2267242517.5097346,0.04114511486316641,0.03575653600003198,0.4069285901081283,0.19465019222105973,0.2122783978870686,0.6883915705790571,-0.28146298047092877,0.3198786260974745,0.021202781441992613,11.79581607668588,4992.0773992196055,1147.1509668682493,1730.231,0.04539267666556941,0.9546073233344305,3918686613.8808413,"Mount Vernon-Anacortes, WA"
34620,2926.9982174522597,109879.00178254774,1030.9837803499456,52881.01621965005,40172839.86741393,2514535009.9725857,903.4073165843084,0.02594718558810932,0.019123456379840215,0.012197217497683774,66459833.623325065,612142640.5472304,777828286.7186316,456981343.51339906,601122905.57,678602474.1705555,1835932535.8020306,1058104249.083399,1456430760.889187,0.005246723499580441,0.001837749436430558,0.05380717899561738,0.01760415060940912,0.03620302838620759,0.08056483260437552,-0.026757653608758147,0.2615122068177651,0.0010933696771540657,11.63342480812084,359.91083680224455,105.79511629345517,392.109,0.20030097840076314,0.7996990215992369,2514535009.9725857,"Muncie, IN"
34660,1175.5052677121985,36228.76780498053,462.5387432907137,16626.293373497607,22290200.43345053,939837286.8288318,240.26209446504106,0.0314270314898964,0.027066726393567227,0.014805902004854604,31844542.60552292,228703383.18619,294831480.15098685,204787561.94705096,179670318.93908095,260547925.79171294,679289361.0371188,384457880.8861319,555379405.9426998,0.007652366802218036,0.0036318806605231124,0.030541030289736426,0.02534116928057406,0.005199861009163698,0.11716957090718871,-0.08662854061745229,0.25076804633940686,0.0036429627091674743,10.529540230156769,318.85067215010736,48.28701166221737,384.85,0.20407903427243038,0.7959209657275697,939837286.8288318,"Murray, KY"
34680,972.484578236884,63170.01142176312,573.959664915253,25985.295035084746,24607142.83678162,1475170542.1770244,234.08756406671358,0.015161314867399047,0.021610533555945496,0.002201171141753442,52629433.10095691,299040703.15422994,493954066.8777788,393698282.8920538,235848056.152005,351670136.25518686,1123500405.9218376,629546339.0440588,845624203.1329657,0.002257641703299229,0.0051534566110321145,0.040692255707721614,0.022481479988245123,0.018210775719476047,0.04957318042783676,-0.008880924720115146,0.25559879579998535,0.0035299794324328837,11.068862387363696,458.2250974460277,15.18688894392549,813.601,0.09653357891613314,0.9034664210838669,1475170542.1770244,"Murrells Inlet, SC"
34700,3238.9465271207596,39549.71787287924,1953.4624298980873,19624.946370101912,83281136.0411322,1171559720.841668,828.0982039785371,0.07569636894580799,0.09052856714337933,0.042280756276600405,68461546.4703202,262896762.76936394,359700108.5643268,304265814.0659963,176235488.9716605,331358309.2396841,840201411.6019837,480501303.0376568,691058417.8040109,0.01588391716604942,0.014815791895255614,0.2371814409945543,0.08875978719608657,0.1484216537984686,0.2793667931886805,-0.042185352194126224,0.23344356357583987,0.007062131863161708,10.66402849602352,969.4213947373795,203.28261921961567,437.44,0.17954420341017016,0.8204557965898298,1171559720.841668,"Muscatine, IA"
34740,8048.726494482472,169251.2735055175,3885.3775062282652,76475.62249377173,181665457.93700814,4216401318.792992,704.2635682672163,0.04539608851935968,0.04834904376785089,0.015886868289896546,170589110.83498254,887235794.7153752,1527908453.6300714,1122481000.0255613,508186959.58700156,1057824905.5503577,3158576413.242635,1630667959.612563,2585733359.180429,0.014394201464303147,0.008784984832865661,0.08222328805887358,0.04291023959389362,0.039313048464979516,0.21564065716553138,-0.1334173691066578,0.21346083000977048,0.00493801597327026,12.0855984920623,1190.713661812613,328.7946261276989,503.914,0.1558595640124006,0.8441404359875995,4216401318.792992,"Muskegon-Norton Shores, MI"
34780,4559.384293559767,66592.51870644024,2308.1824604356043,29300.62603956439,127884808.32048765,1742014064.3892446,1235.35868228494,0.06407958327635688,0.07302339347703045,0.027629355180037053,71404915.47321902,409990077.89254844,500593636.25511706,423383709.46852857,336641725.29983175,481394993.3657675,1260619071.0234776,760025434.7683604,981988629.6208845,0.0305271040936832,0.014063481684046142,0.20589674686471326,0.08990720149346698,0.11598954537124584,0.4562324506176658,-0.25033570375295255,0.28301712597516504,0.009649367423850752,11.172572349470935,1137.7443289399296,90.14148418941149,810.64,0.09688618417515153,0.9031138158248485,1742014064.3892446,"Muskogee, OK"
34820,13896.827444671188,394647.85455532884,6670.780369798982,168749.61163020102,234910299.48758918,9686449832.22453,6658.537178105571,0.03401544079986626,0.03802739404321353,0.01187926657890216,261390122.31835967,2145016024.3975701,3091804039.2150164,2390241538.1029825,1797998108.1906018,2406406146.71593,7280043685.5086,4188239646.2935843,5498210185.930946,0.01876825640879387,0.007697384010204478,0.11197542472561395,0.05202145822247539,0.059953966503139,0.2772405351280032,-0.16526511040238923,0.2772207889138539,0.0038091950189534374,12.920356567961521,2936.021918547878,449.06292921290776,1133.159,0.06931049953249704,0.930689500467503,9686449832.22453,"Myrtle Beach-Conway-North Myrtle Beach, SC"
34860,15025.96005114483,50645.50394885517,7332.746635689266,22496.28536431073,273357229.4928197,1154621501.0175023,4322.937809561816,0.22880501112545365,0.24582583288955764,0.1543051290874026,35944186.98859693,286210466.20090747,373871085.8812099,203483544.26715004,255112217.67963788,322154653.1895044,832466847.8279979,458595761.94678795,696025739.0707142,0.057842448707334904,0.02873352384650807,0.6043003784194116,0.18570844144640963,0.41859193697300334,0.8798178259344294,-0.2755174475150177,0.22833034511400813,0.01585017046065315,11.092419772221131,3214.0141447142687,876.3071715008241,946.324,0.08299463644559879,0.9170053635544012,1154621501.0175023,"Nacogdoches, TX"
34880,81.97803872984686,14349.534210045276,81.97803872984686,6746.416521814099,5892604.253967733,684583585.2802309,77.30692541190686,0.005680488455865376,0.01200546307085637,0.019648906821719096,9157419.822827717,68198540.14363894,127827137.29892512,264536063.08357024,214864424.93126887,77355959.96646665,607227625.3137642,479400488.0148391,205183097.26539177,-0.001682827132674869,-0.004457547000083828,-0.007160669833019995,-0.005681947904982554,-0.001478721928037885,-0.025875873497080093,0.0187152036640601,0.5817800044205408,-0.0026614442689468776,9.577169445221806,0.0,61.65869579680789,46.192,1.0,0.0,684583585.2802309,"Nantucket, MA"
34900,42303.52561906728,90606.47438093272,18772.409899953385,47506.59010004662,1090911753.6324742,5283094018.015526,12053.382808296496,0.31828700337873206,0.28323314926226084,0.07934438463288904,55572752.89206949,511698833.3363819,1240187330.676567,2153262584.535873,1322372516.5746348,567271586.2284514,4715822431.787075,3475635101.110508,1807458916.9050183,0.10166736974479229,0.12196865297634635,1.0730961260573117,0.5661249231250061,0.5069712029323057,1.7861333600625144,-0.7130372340052027,0.40969498574266805,0.09706952351971143,11.797427486415378,9591.05333691745,1852.4517421579503,751.975,0.10444471736393475,0.8955552826360652,5283094018.015526,"Napa, CA"
34940,49692.588447249385,366547.4115527506,27193.493715507917,148535.5062844921,1186811141.2346244,13378976316.288376,22246.01621825516,0.11938446196244808,0.1547467618634825,0.06977459050422473,576307568.5228297,1754968002.129534,2823549637.0446515,3705522391.8926845,4518628716.698676,2331275570.652364,11047700745.636013,8224151108.59136,5154825207.697016,0.05364339426591236,0.03643891305493013,0.46460853052695583,0.22052439728439932,0.24408413324255562,0.8642451284753463,-0.39963659794839046,0.4272730388506514,0.030549252276559913,12.939017295964184,14918.148604399665,2357.5715621080744,1996.848,0.03933189523676556,0.9439654856823734,13378976316.288376,"Naples-Marco Island, FL"
34980,117699.08456096267,2034226.785851996,59102.32781228196,1112124.2121337233,3180385808.6413727,83732288865.26627,40901.994366635314,0.05469476722187274,0.050461909627668305,0.017627562947187446,1982561716.855158,11835848993.54931,16690181884.288647,30036963689.51389,23186732581.059265,13818410710.404469,69913878154.8618,53223696270.57315,30508592594.693115,0.017029251759185904,0.01556699317862198,0.1294337730027486,0.0790327146905021,0.05040105831224828,0.28338373580073295,-0.15394996279798434,0.43373268355643085,0.011586684869925923,14.58187375283638,23319.18790939888,5892.373094736459,6301.911,0.012462857114253888,0.2991085707420933,83732288865.26627,"Nashville-Davidson--Murfreesboro--Franklin, TN"
35020,636.5539803123261,53582.20494469517,198.7188533127226,21695.815089093034,7932219.053887315,1131404500.3597865,52.268639304405674,0.011740474937701428,0.009076185582915746,0.0,92415492.56574072,349348934.53264153,388480648.4124498,145581833.2512027,155577591.5977517,441764427.09838223,689640073.2614042,301159424.84895444,830245075.5108321,0.0030148132837168884,0.0017486274924524425,0.07029587961227435,0.010845706597337967,0.05945017301493749,0.04702346600194218,0.023272413610332165,0.18322458462721145,0.002172336824752874,10.900782233174446,153.89014540572586,0.0,1679.417,0.04676611963541207,0.9532338803645879,1131404500.3597865,"Natchez, MS-LA"
35060,493.0519162435129,36244.26078375649,286.6580908392517,14165.101209160748,18757790.737202786,730397907.1856327,77.74167423560506,0.01342101204488789,0.019835515170755144,0.012136580404469832,40278101.12746973,168832570.53900522,194906504.9883407,174902872.05880362,151477858.4720134,209110671.66647494,521287235.5191577,326380730.53081703,404017176.6548157,-0.0023549934061807276,0.0025161405449560803,0.006870956025828434,0.0014204783837938884,0.005450477642034102,-0.02683944249037573,0.033710398516204165,0.2538415824772901,0.0010040599001205908,10.51154821238141,78.88830659896206,10.549017742884462,1253.008,0.0626810174713528,0.9373189825286472,730397907.1856327,"Natchitoches, LA"
35100,5327.139298958633,120260.5231523565,3102.491327101193,54431.403422553776,109985036.53418595,3355438296.083899,1270.7273163511763,0.04241769609354528,0.05392458377102653,0.02240980267058144,115356245.81551592,569460658.8679094,1001723509.8200506,911200888.3045554,757696993.2758675,684816904.6834253,2670621391.4004736,1668897881.5804229,1686540414.503476,0.01917028726720038,0.010469170177812459,0.09071688164918612,0.06848244756970256,0.022234434079484444,0.2985258947761089,-0.2078090131269228,0.3343816647897255,0.003856384972201199,11.74075929930066,875.1359866039436,388.819280640885,1514.456,0.05186008463748358,0.9481399153625164,3355438296.083899,"New Bern, NC"
35140,2152.389505668182,36735.352894331816,983.0298620344875,16482.461037965513,35791152.038207226,867889479.4219741,873.7715114929555,0.05534879046278044,0.05628412437204885,0.006373410154999528,40834283.141539276,231114429.29415703,339266685.4636539,133639330.35875379,123034751.16387,271948712.4356963,595940766.9862777,256674081.52262378,611215397.8993502,0.028403700141372723,0.01024178452609606,0.14495016623219215,0.07675315034091268,0.06819701589127725,0.41759755203738536,-0.2726473858051932,0.17645090452786782,0.006775819406558248,10.568434374551943,608.598541800264,21.556377269004983,630.306,0.12460585229990644,0.8753941477000936,867889479.4219741,"Newberry, SC"
35220,1381.1452860236413,47489.41991397636,674.7799214460617,20601.758278553938,35923969.841025956,1144696713.3666487,647.5015841961145,0.028261291441410246,0.03171474208365634,0.03717394792824381,44527055.102865875,438650825.2102214,334020702.74368316,214571289.38631293,112926840.92356499,483177880.3130873,661518833.0535611,327498130.30987793,817198583.0567704,0.0003840799323409083,-0.0011769245724276012,0.013346029957364891,0.005114685010541464,0.008231344946823427,0.009723644198631476,0.003622385758733415,0.18578952255873496,-0.004431521740112715,10.796930555574853,253.64067969249132,156.49151369706541,391.877,0.20041956108611841,0.7995804389138816,1144696713.3666487,"New Castle, IN"
35300,16193.753408453871,561713.0766915461,8554.007392683188,284745.6361073168,531904119.79339445,22784146991.54297,5598.915282099201,0.028021391277988066,0.029164738458617282,0.022788276088467816,741328088.3885869,4132602148.135649,3996192355.823108,5760658186.507914,8153366212.687713,4873930236.524236,17910216755.018734,13914024399.195625,8870122592.347343,0.005682113560738222,0.002961537799287206,0.03825509289424289,0.024763958682637366,0.013491134211605527,0.09294932141149381,-0.05469422851725092,0.42798599714980945,0.0025760208076182622,13.267167941062814,3251.447672200663,1486.9729706176026,367.169,0.21390644727562738,0.7860935527243726,22784146991.54297,"New Haven, CT"
35340,542.3410311590156,67456.39756884098,179.98570484617883,28682.172295153818,4459470.973992156,1774449872.4341009,224.68414148016365,0.007975751349584824,0.006236044610599764,0.00804264546985892,125228167.4602855,684056447.74884,478696830.4331241,300321022.02528113,186147404.76657,809284615.2091255,965165257.2249752,486468426.79185116,1287981445.6422496,0.0005111758222236529,-0.000382733229381399,-0.0010074789044249854,0.0004889190416652589,-0.0014963979460898003,0.006623028908347983,-0.007630507812772969,0.16568579058612093,-0.00032357158659004903,11.12724443398619,48.870290719823394,0.0,574.741,0.13665253799493135,0.8633474620050686,1774449872.4341009,"New Iberia, LA"
35380,18659.354334502535,946459.6456654975,9830.648159111452,454650.35184088856,563382285.6538948,28988079322.353104,7292.602575091013,0.019333734321366106,0.021164801486199546,0.014180311619585845,1264087546.9239883,4794592402.954461,6878428368.973176,7586258765.758744,8464712237.742735,6058679949.878449,22929399372.474655,16050971003.50148,12937108318.851625,0.0029901826666918208,0.0027046615315644007,0.02606709355779202,0.016122102496390234,0.009944991061402675,0.05200429449669208,-0.025937200938900062,0.33770594068437493,0.0017957107047816834,13.780006688780498,4440.283263257663,1973.8049637886784,2358.552,0.03330001472926814,0.7992003535024353,28988079322.353104,"New Orleans-Metairie, LA"
35420,1103.404063956692,91141.85673604332,175.0722477392636,44256.17575226074,3182403.929511062,2399774343.936928,0.0,0.01196163417380345,0.003940295526681213,0.0,267930898.10501602,783702226.9174359,574019567.9606763,502667589.31716007,271454061.63664,1051633125.0224519,1348141218.9144764,774121650.9538001,1625652692.983128,-0.00018286969536895903,0.000799114543607149,0.00044408162902165316,0.00237874957630968,-0.0019346679472906914,0.00018431323188305981,0.00025976839713859334,0.19528895824365047,0.002329976404979228,11.432206187141379,0.0,0.0,567.565,0.1383803024142518,0.8616196975857482,2399774343.936928,"New Philadelphia-Dover, OH"
35440,6621.640820136122,45227.75117986387,2891.422016581029,20412.28758341897,145773407.36827943,1266304140.0673566,1741.6788619221857,0.12770913148096555,0.12407561140313167,0.06526179670764493,40717336.97329312,236586927.67466652,459108988.7581221,296895337.5256983,232995549.1355764,277304264.64795965,988999875.4193968,529890886.6612747,736413253.4060817,0.04131773213492662,0.022065597417280536,0.22944339975586558,0.1372365544104972,0.09220684534537149,0.6330493400296167,-0.4036059402737511,0.3130906441959363,0.011769979826909638,10.856098487455846,1057.2176501282504,355.69230840039415,980.983,0.08006236228328609,0.9199376377167139,1266304140.0673566,"Newport, OR"
35460,463.4834258879192,36409.468874112084,193.39596188129005,17896.819438118713,7003770.488717725,885550512.2309171,5.5573552264738515,0.012569740066295673,0.010690638978311446,0.0,52485787.70207157,264348261.3933557,314171762.9755518,112561515.21132001,141983184.94861802,316834049.0954273,568716463.1354898,254544700.15993804,631005812.0709791,0.002531874080068497,0.0021207132413072205,0.03472617647454257,0.00991628543155465,0.02480989104298814,0.040298774392376835,-0.0055725979178342655,0.1902249038936928,0.0021908971112904463,10.515233561252769,134.21012871934352,0.0,436.135,0.1800814342800849,0.8199185657199151,885550512.2309171,"Newport, TN"
35580,2552.04580440994,23030.58019559006,1170.7743940123642,11565.547605987636,50564810.68292402,699530320.5608209,447.86599230896024,0.09975699149922843,0.09192405735442023,0.019845854408068717,20061563.735544477,137571728.24357414,265141732.45448974,144089463.2310626,132665832.89615001,157633291.97911862,541897028.5817024,276755296.1272126,422775024.43360835,0.0356928083021546,0.018862617618682714,0.14033598755379906,0.12791194872824097,0.012424038825557204,0.5562256483540953,-0.4158896608002962,0.22558129576499805,0.0091843018477612,10.149668728190646,511.3575829833481,54.53427082820868,611.109,0.12852014344371435,0.8714798565562857,699530320.5608209,"New Ulm, MN"
35620,691274.8180600274,19247991.024339974,351198.57868903346,9657304.846510967,19208997029.507042,894919829591.8334,295622.4941870703,0.03466902059102201,0.0350900193334365,0.014393794656773509,33743533075.6176,96750459060.70615,123116487878.33192,329077044635.7841,312232304941.3936,130493992136.32375,764425837455.5096,641309349577.1777,253610480014.65567,0.012243078905368465,0.010864211290366299,0.10034822644831287,0.057682430256611905,0.042665796191698746,0.20459937712103482,-0.10425115067272195,0.4504622256817893,0.007643822856554905,16.80820150348515,159831.37714841147,43735.306937045825,6139.594,0.01279234691084538,0.30701632586028915,894919829591.8334,"New York-Newark-Jersey City, NY-NJ"
35660,6772.961856826101,145529.0381431739,4308.557971402086,69536.44202859791,196525738.68720934,4490521355.39379,2112.790704801649,0.04447060351686847,0.05834596751847906,0.020549987196430208,134533295.83434483,735308025.3705404,1226182617.2986417,1284084906.5225463,1110412510.3677175,869841321.2048852,3620680034.1889057,2394497416.8902636,2096023938.503527,0.022940528671399396,0.013415161361647499,0.22462131321413814,0.08701430746139582,0.13760700575274143,0.36230065151818813,-0.13767933830405,0.324662298943649,0.004165772847495586,11.933620670773392,2048.483869407588,127.57646376563711,567.781,0.13832765862144883,0.8616723413785512,4490521355.39379,"Niles, MI"
35700,23459.315892747996,25079.934107252,9131.27170289278,9983.416097107218,409957260.6396088,609764489.237473,8229.484711118997,0.4833061057339781,0.47770969625215537,0.3463810317750202,7399185.034880308,103106066.9838958,234199761.08027244,119077390.98679441,145982085.15163007,110505252.0187761,499259237.21869695,265059476.1384245,344705013.09904855,0.09773852666474336,0.06404747121319448,0.8294968225114001,0.39433828569021445,0.4351585368211843,1.5672006056671357,-0.7377037831557356,0.2509038322487346,0.07502084580707136,10.790128027986933,3657.1361595437875,1067.1764970753409,1236.26,0.06353017677490563,0.9364698232250943,609764489.237473,"Nogales, AZ"
35740,6408.100742067642,42913.028757932356,3448.97991196692,20975.17778803308,117767193.17853774,1259295887.0804563,2679.3185739593937,0.1299260744234911,0.1412118261898923,0.014338269480558255,74148994.71596487,278600366.4300784,379413184.6143633,286857164.02678466,240276177.293265,352749361.14604324,906546525.934413,527133341.32004964,732162545.7604065,0.042644388556881685,0.03819199086705405,0.3527477619349355,0.20260962317810338,0.15013813875683013,0.7143422858606847,-0.3615945239257492,0.23903751651038205,0.022926311560194507,10.806107858475901,1121.9441394836088,51.1466489720709,1573.493,0.049914309335818356,0.9500856906641817,1259295887.0804563,"Norfolk, NE"
35820,4672.175786102692,29884.574213897304,2228.964114562087,15703.869885437913,113150086.24810958,885839183.9141554,1507.98699233455,0.1352029859897905,0.12429514010792088,0.009119074337511615,51161197.195982255,180350909.17677817,307684965.88404745,215403384.61954752,131238727.0378,231512106.37276042,654327077.541395,346642111.6573475,539197072.2568078,0.032074262721560665,0.030017856834670426,0.29537585939421795,0.13928561283506613,0.1560902465591525,0.5241767654937934,-0.22880090609957549,0.2388297204114962,0.027688540701686415,10.450358179144162,1523.7774320448596,37.32285749709501,3134.838,0.025053867644753838,0.6012928234740921,885839183.9141554,"North Platte, NE"
35840,51495.254252328064,883468.7457476719,27525.39996270307,385514.6000372969,1148653158.3107646,28746326561.483734,17361.808349373983,0.05507725885951552,0.06664100320236073,0.026156505204004588,863148211.569823,5228630629.377567,7266207040.7447195,8677106917.052174,6711233762.73945,6091778840.947391,22654547720.536346,15388340679.791624,13357985881.69211,0.02627720347654605,0.01694004673358418,0.178218117857865,0.10017049292410851,0.07804762493375605,0.41549693464266113,-0.23727881678479612,0.40516767081230504,0.01036182874629632,13.74826330485578,12394.623918694013,2059.893146654921,1298.768,0.060472552711296264,0.9395274472887037,28746326561.483734,"North Port-Bradenton-Sarasota, FL"
35900,3555.817912697522,63148.65454005719,1976.6340779139023,27664.061852493058,54723404.468012124,1333767924.9379206,1386.2288967714733,0.05330703897277696,0.06668649354774996,0.04705304365691715,124617151.62827049,333683144.6099424,464378198.0503365,252901965.36129394,158187465.2880772,458300296.2382129,875467628.6997076,411089430.64937115,922678494.2885494,0.017536711921121162,0.004978271837024151,0.0767901958940449,0.044556323943723664,0.03223387195032146,0.2549968669971783,-0.17820667110313337,0.20637013837376483,0.00414909770146768,11.108027282920434,660.5706131468459,108.01783611206284,753.678,0.104208715578463,0.895791284421537,1333767924.9379206,"North Wilkesboro, NC"
35940,2294.4176860402076,55025.413113959796,1462.9232513872464,26688.804348612757,49295622.11449916,1524725540.982331,241.70823522301657,0.04002834017507615,0.05196566520440637,0.017051794316440914,55655554.278493784,359024888.61652696,528949399.7170808,277725757.626148,303369940.74408144,414680442.8950207,1110045098.0873103,581095698.3702295,943629842.6121016,0.022268818793014233,0.009827327382462836,0.07229171395003853,0.06655307517721942,0.0057386387728186605,0.33377890069339067,-0.26148718674335214,0.2404177794116057,0.003979658768978711,10.956401930088484,794.3781887947455,84.19050889790465,492.243,0.1595549684601809,0.8404450315398191,1524725540.982331,"Norwalk, OH"
35980,6221.167720864158,276528.8322791358,2657.3243916061974,144713.6756083938,192583425.82775617,10275461604.234745,2242.441582612256,0.02200236152383433,0.01803152853414985,0.013720858102894758,399325701.7434918,2001224275.0017152,2248764418.108447,2699291646.82092,2926855562.5601697,2400549976.745207,7874911627.489536,5626147209.38109,4649314394.853654,0.002960668144347922,0.0016505299004511698,0.041981481889951766,0.010243923075276662,0.03173755881467599,0.04577194080745173,-0.0037904589174999614,0.35850013675808745,0.001992712014460163,12.552318393978366,1180.3415915877645,259.30175562121366,598.135,0.1313078424431689,0.8686921575568312,10275461604.234745,"Norwich-New London-Willimantic, CT"
36020,6038.225146238279,81232.95485376172,2640.3245685076704,36474.25543149233,95669339.67316702,2739081460.993693,2109.1604802229517,0.0691892231345821,0.06750231163181786,0.030361476007793205,63347617.26729125,421892798.91877747,871438804.4643586,728545522.2219819,653856718.1212837,485240416.1860687,2253841044.807624,1382402240.3432655,1356679220.6504273,0.02302217163075826,0.014263064446365215,0.1112489841032982,0.08512580469584385,0.02612317940745612,0.3613918642649434,-0.2501428801616452,0.40708657563744927,0.00979179028911803,11.376775561321818,877.2385834070155,312.50010380446184,208.474,0.37673674578002453,0.6232632542199754,2739081460.993693,"Oak Harbor, WA"
36100,15166.041082773545,413889.95891722647,8771.659789154415,167073.34021084558,389759723.0075586,9154153058.494442,6315.55355991028,0.035347462994978616,0.049882907044012714,0.007545185309808066,599752063.5511274,2208676769.277413,2530680883.6560555,2104791954.2548456,1710251387.755,2808428832.8285403,6345724225.665901,3815043342.0098457,5339109716.484596,0.01654027449057638,0.011809066413862201,0.1428410843331278,0.06786503858348247,0.07497604574964534,0.2663483324703986,-0.12350724813727076,0.2440239446474384,0.003743360453980521,12.96934272552159,5065.71909781603,351.6131806223657,1588.422,0.04944518291722529,0.9505548170827747,9154153058.494442,"Ocala, FL"
36180,1185.843767400642,52863.985032599354,762.0484459038925,25188.676354096107,37366729.0116597,1514210319.8380802,635.8435847047894,0.02193982467157495,0.029365208554941496,0.009573137721994621,37026968.771199994,313697577.7332642,383703674.58303225,421145182.360663,358636916.38992083,350724546.5044642,1163485773.3336163,779782098.7505839,734428221.0874965,0.007626440075382601,0.008084280925886811,0.09559409021457554,0.039562400413469145,0.05603168980110773,0.13107968131805947,-0.03548559110348393,0.35894376899696046,0.005199406504531434,10.89766165562478,434.939903511945,21.68675419173133,468.402,0.16767609092135566,0.8323239090786443,1514210319.8380802,"Ocean Pines, MD"
36220,97967.31489476198,72127.68510523802,45617.402055906394,34008.597944093606,3222835192.103739,2529065561.108762,22240.830183142738,0.5759564648858695,0.5728958136275387,0.36133983998837965,164074332.32191378,526725098.5667831,702101885.1535289,602225824.7531173,533938420.3134184,690799430.8886969,1838266130.2200646,1136164245.0665357,1392901316.0422258,0.13869793147156984,0.10295816738631036,0.8253588979319169,0.5853749691029373,0.23998392882897868,2.249750146761775,-1.424391248829858,0.19833253791236083,0.062134483359739645,12.044112383478089,21167.320914870914,3541.024774763294,897.884,0.08747211927124754,0.9125278807287525,2529065561.108762,"Odessa, TX"
36260,78081.71965374706,589549.481746253,38717.583142105446,299784.6976578946,1819749933.0133147,20531861684.323868,22175.226631529167,0.11695337109771434,0.11437909089002937,0.02326762561754571,445649521.4735803,3627665379.8493247,5778828792.409467,6305046411.86918,4374671578.722317,4073314901.322905,16458546783.000963,10679717990.591496,9852143693.732372,0.03809346092596744,0.0331984493623686,0.30011440544854473,0.1564447703399181,0.1436696351086244,0.6135663014515274,-0.3134518960029826,0.34929041380262366,0.027638959751382475,13.411491206346357,18204.303401707417,1798.75325274846,1544.962,0.05083608291967364,0.9491639170803263,20531861684.323868,"Ogden, UT"
36340,308.3948384094668,48857.26436159053,140.65813361602508,21962.350066383973,3336744.983037172,1036743365.5150403,0.0,0.006272565921570452,0.006363755211203564,0.0035349724408611782,59106538.20338423,397972599.8586075,267798223.08509526,175119327.51566958,136746676.85228378,457079138.0619917,579664227.4530487,311866004.36795336,724877361.147087,0.0002281298848130775,0.0006303559203527931,0.0013675890283817438,0.0015422349499207844,-0.0001746459215397067,0.004279793567677714,-0.0029122045392959706,0.19592939700018216,0.0004054131293046159,10.802950675036504,28.959027509181634,17.30019825223838,674.265,0.11648211955202306,0.883517880447977,1036743365.5150403,"Oil City, PA"
36380,9866.944596539097,34691.4160034609,4272.488267429558,13255.812132570443,176174723.19482142,728745295.7256416,5007.0042603629945,0.22143868094956565,0.2437480057923675,0.1351422889575437,139171081.93122914,217143158.09073475,192874327.69254032,118753379.60195749,60803348.40918,356314240.0219639,372431055.7036778,179556728.0111375,549188567.7145042,0.06527224867700043,0.02457940166564826,0.5849032340907687,0.1939360244979509,0.3909672095928194,0.9772030086219559,-0.39229977453118714,0.1382614729386993,0.017796176389309637,10.70455508308056,2883.0154536637897,83.17549810570097,769.286,0.10209443086153243,0.8979055691384675,728745295.7256416,"Okeechobee, FL"
36420,198846.43396130382,1295499.3987386962,89572.8044268442,647868.5910731558,3988863745.5921354,41061451130.12866,54470.76150129422,0.13306587378239343,0.12146430207665797,0.04656975358101302,1227563970.3275397,6271848425.292346,10818839507.414762,11537315117.181877,11205884109.912132,7499412395.619885,33562038734.508774,22743199227.09401,18318251903.03465,0.03416012802690438,0.030567532318981683,0.3008109668581973,0.16321131333525063,0.1375996535229458,0.5731328496581032,-0.2723218827999059,0.3534036526671759,0.023489691837351223,14.217199098944857,39705.164475996,8471.041410396028,5511.724,0.01424959165947802,0.3419901998274725,41061451130.12866,"Oklahoma City, OK"
36460,604.3070977447329,76016.42310225527,348.09124045681614,32972.18575954319,9834382.62197789,1721168047.9716372,0.0,0.007886992151697516,0.010446829132207278,0.0,95513336.85471317,472973095.244397,574792871.364151,269250708.09962106,308638036.408755,568486432.0991101,1152681615.8725271,577888744.5083761,1143279303.4632611,-0.0026283970622017483,0.0025426812148401645,0.010860928736855513,0.011756389235380471,-0.000895460498524514,-0.01978437551104051,0.03064530424789602,0.22889475396796702,0.0012543057514520783,11.246622948358015,58.877886396970766,0.0,1308.183,0.06003733142820602,0.939962668571794,1721168047.9716372,"Olean, NY"
36500,19267.15764967866,283502.84235032136,9906.364271752846,137831.63572824714,554416256.4970336,10263832125.888466,2356.5343550855896,0.06363628381173385,0.06705359671684229,0.04341860020781188,319653676.0834328,1855118125.4146857,2703411666.778415,2658531216.6413116,2727117440.9706206,2174771801.4981184,8089060324.390348,5385648657.611933,4878183468.276533,0.014527061930788676,0.010474347809435736,0.09176096787836485,0.06302195019217205,0.028739017686191914,0.23734669336163705,-0.1455857254832722,0.4089167505706228,0.0066344072992225445,12.620728720339923,3013.0864003185025,1324.5133677131594,722.501,0.10870547769448739,0.8912945223055126,10263832125.888466,"Olympia-Lacey-Tumwater, WA"
