spec_scale,gain_bn_scale,sd_bn_scale,induced_receipts_bn_scale,spec_composition,gain_bn_composition,sd_bn_composition,induced_receipts_bn_composition,net_bn,net_sd_bn,net_receipts_bn,net_per_group_member
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"CRY college gradient net of CES, sigma 2.5, employment weights",-31.98038730702802,34.7750144870437,-13.42596569540717,73.30744907720168,49.086195242261894,30.746453898247154,1792.5083181100126
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"CRY college gradient net of CES, sigma 2, CRY-implied weights, weight's SE included",-24.92909982784804,115.728662205037,-10.465694100549289,80.35873655638167,120.80263319379638,33.70672549310504,1964.9258775657263
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Glaeser-Resseger BA share, net of CES sigma 2",-37.62019791666174,42.680322225266806,-15.89259950863527,67.66763846756797,54.9705633593104,28.279820085019054,1654.6040865811392
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Glaeser-Resseger BA share, no CES term",-158.11730804924272,44.11439044045932,-66.52429675531627,-52.82947166501302,56.09128608545755,-22.351877161661946,-1291.782330349066
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Ciccone-Peri city, Table 4 col 2",11.069949280063687,46.993188924622025,4.6477215484588354,216.46420769339548,88.59031126503595,90.81839618078418,5292.966782337207
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Ciccone-Peri city, Table 4 col 1",-38.950127812072026,83.81418194662915,-16.35333924109855,166.44413060125976,112.53755168881804,69.81733539122679,4069.8795601132692
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Ciccone-Peri city, Table 4 col 4 (experience control)",27.626297832874656,49.58307048304994,11.598882016840088,233.02055624620644,89.99091244819022,97.76955664916544,5697.801391534813
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Ciccone-Peri city, white males, Table 5 col 2",2.7699218224019675,58.15327504764135,1.1629538914203632,208.16418023573374,94.98256073352289,87.3336285237457,5090.01512536805
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Acemoglu-Angrist state IV (QOB, CA and CL)",-11.095951392550628,97.21274273253036,-4.658653263897164,194.29830702078115,122.84217840103565,81.51202136842818,4750.967819964117
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,Acemoglu-Angrist state IV (QOB and CA),-47.338363280887876,120.35473137276078,-19.875191067508002,158.0558951324439,141.86311997323386,66.29548356481735,3864.7710473851407
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Iranzo-Peri basic, Table 8 col 1",-392.0259372891506,159.99886922806013,-164.62035998287806,-186.6316788758188,176.74705541815575,-78.44968535055271,-4563.503996100476
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Iranzo-Peri 1980-2000, Table 8 col 5",-712.7703485234108,286.8639787828122,-299.31642258906203,-507.376090110079,296.53132341767275,-213.14574795673667,-12406.322595875123
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Iranzo-Peri sector-demand control, Table 9 col 4",-715.5257886410894,276.3188229616642,-300.4762120186901,-510.13153022775765,286.3424093068476,-214.30553738636473,-12473.698413655815
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Iranzo-Peri basic, read as years beyond 12 per worker",-92.05025090046249,44.69090302590216,-38.676517591950166,113.3440075128693,87.39084767869761,47.49415704037518,2771.479281195273
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti college graduates' own, col 3 (2SLS age structure, 1980-90)",-287.3825186498976,120.93836723427484,-120.75375755312423,-81.9882602365658,142.35860393394935,-34.58308292079889,-2004.770869964946
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 1980-1990 weights",-540.6526561812542,152.05263300878863,-227.18303407343518,-335.2583977679224,169.58740121139925,-141.01235944110982,-8197.713524069826
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 2024 others weights",-427.2075784683725,137.34506204073156,-179.51009398240674,-221.81332005504072,156.5360965135618,-93.3394193500814,-5423.762881825766
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti college graduates' own, col 4 (2SLS age structure, Katz-Murphy, 1980-90)",-154.67789118359875,124.0181297476918,-64.99189363985325,50.71636722973304,144.98406792074107,21.1787809924721,1240.1128571242432
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 1980-1990 weights",-399.5743300488693,150.35242563178738,-167.8980391984007,-194.1800716355375,168.0646760568469,-81.72736456607537,-4748.076737076742
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 2024 others weights",-287.9051185189931,137.39227907185284,-120.97335620024955,-82.51086010566132,156.57752646305482,-34.80268156792421,-2017.5494432776036
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti college graduates' own, col 6 (2SLS land grant, 1990)",-181.57131960960476,64.07388870726874,-76.29219559346753,23.822938803727027,98.71852236942264,9.878479038857819,582.5167360896056
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 1990 weights",-248.40728593339742,63.63971692024479,-104.37630342876993,-43.013027520065634,98.43727451742875,-18.205628796444586,-1051.751364798079
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 2024 others weights",-227.27136220875357,63.61520576507369,-95.49503917184933,-21.87710379542179,98.42142982736739,-9.324364539523984,-534.9373225107264
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti college graduates' own, col 8 (2SLS land grant, 1980)",-147.98062146510793,56.88475988291213,-62.177795051780045,57.41363694822385,94.21124854107023,23.9928795805453,1403.8740005024347
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 1980 weights",-199.42312277777145,52.26450019063034,-83.79336710225897,5.97113563556033,91.49569074501345,2.377307530066375,146.00576653585532
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 2024 others weights",-176.94190267528955,53.5739148967094,-74.34696212401887,28.45235573804223,92.24992033650001,11.823712508306471,695.7148962659373
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti plant productivity 0.5 per unit college share, as wages at labour share 0.7",-237.3271003124553,,-99.72042869641447,-31.932841899123503,75.09915741691606,-13.549754064089129,-780.8194862269759
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti plant productivity 0.7 per unit college share, as wages at labour share 0.7",-336.01671101084133,,-141.1902011650162,-130.62245259750955,75.09915741691606,-55.01952653269085,-3193.970541334576
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2",-327.0567079336281,115.05381339591784,-137.42511914057013,-121.66244952029632,137.3945538282847,-51.25444450824479,-2974.881209372118
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 1.5",-292.8320120909236,114.16660488183426,-123.04365921301631,-87.43775367759184,136.65246838230036,-36.87298458069097,-2138.0214801756215
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2.5",-347.7191589746396,115.59045342910734,-146.10770134893215,-142.3249005613078,137.84424677394907,-59.93702671660681,-3480.1179326490233
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2",-261.31484878462055,109.91559023612294,-109.80005943439161,-55.92059037128877,133.12144989326862,-23.62938480206627,-1367.3661361288787
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti NLSY individual x city effects (col 4), net of CES sigma 1.5",-227.59593017716358,109.07183200781922,-95.63142140080365,-22.201671763831797,132.42563189304659,-9.460746768478302,-542.8736344475162
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2.5",-281.67137657258587,110.42593931038196,-118.35391414324343,-76.27711815925409,133.5431447784232,-32.183239510918085,-1865.12244666886
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"CRY college gradient net of CES, sigma 2, CRY-implied weights [central]",-24.92909982784804,34.723608330170656,-10.465694100549289,180.46515858548375,82.7382162014497,75.70498053177606,4412.720698449795
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"CRY college gradient net of CES, sigma 1.5, CRY-implied weights",3.7775109827132782,34.514585053525636,1.5858629293420299,209.17176939604505,82.65071098392194,87.75653756166737,5114.652620927245
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"CRY college gradient net of CES, sigma 2.5, CRY-implied weights",-42.23650710025518,34.84982923736701,-17.731699098912774,163.1577513130766,82.79126791277193,68.43897553341257,3989.5212570391986
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"CRY college gradient net of CES, no CES term (upper bound), CRY-implied weights",-112.09868123244232,35.36083883944319,-47.06158322472103,93.29557718088947,83.00766451454837,39.10909140760431,2281.256546841539
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"CRY college gradient net of CES, sigma 2, employment weights",-12.158791182036447,34.630572014602556,-5.104475938261012,193.23546723129533,82.69921379789116,81.06619869406433,4724.97934011038
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"CRY college gradient net of CES, sigma 1.5, employment weights",20.69459245527049,34.39159967244813,8.687921439034008,226.08885086860226,82.59942840456387,94.85859607135936,5528.307844774535
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"CRY college gradient net of CES, sigma 2.5, employment weights",-31.98038730702802,34.7750144870437,-13.42596569540717,173.41387110630376,82.75980351175828,72.74470893691817,4240.3031389940825
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"CRY college gradient net of CES, sigma 2, CRY-implied weights, weight's SE included",-24.92909982784804,115.728662205037,-10.465694100549289,180.46515858548375,137.96016345488397,75.70498053177606,4412.720698449795
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Glaeser-Resseger BA share, net of CES sigma 2",-37.62019791666174,42.680322225266806,-15.89259950863527,167.77406049667005,86.37993603831472,70.27807512369007,4102.398907465208
"Ciccone-Peri scale term, Table 4 col 1",205.39425841333178,75.09915741691606,86.17067463232534,"Glaeser-Resseger BA share, no CES term",-158.11730804924272,44.11439044045932,-66.52429675531627,47.27695036408906,87.09743330698113,19.646377877009073,1156.0124905350033
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Ciccone-Peri city, Table 4 col 2",11.069949280063687,46.993188924622025,4.6477215484588354,43.62158115760472,49.681461576360554,18.3502296009492,1066.6316732938246
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Ciccone-Peri city, Table 4 col 1",-38.950127812072026,83.81418194662915,-16.35333924109855,-6.398495934530992,85.35048280145126,-2.650831188608187,-156.4555489301131
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Ciccone-Peri city, Table 4 col 4 (experience control)",27.626297832874656,49.58307048304994,11.598882016840088,60.17792971041569,52.137977498031795,25.301390069330452,1471.4662824914303
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Ciccone-Peri city, white males, Table 5 col 2",2.7699218224019675,58.15327504764135,1.1629538914203632,35.321553699943,60.34642671960617,14.865461943910725,863.6800163246681
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Acemoglu-Angrist state IV (QOB, CA and CL)",-11.095951392550628,97.21274273253036,-4.658653263897164,21.455680484990406,98.54037329257133,9.043854788593197,524.632710920734
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,Acemoglu-Angrist state IV (QOB and CA),-47.338363280887876,120.35473137276078,-19.875191067508002,-14.786731403346842,121.42960587462836,-6.17268301501764,-361.56406165824166
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Iranzo-Peri basic, Table 8 col 1",-392.0259372891506,159.99886922806013,-164.62035998287806,-359.4743054116096,160.80897354723726,-150.91785193038768,-8789.839105143858
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Iranzo-Peri 1980-2000, Table 8 col 5",-712.7703485234108,286.8639787828122,-299.31642258906203,-680.2187166458698,287.3166026218532,-285.61391453657166,-16632.657704918503
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Iranzo-Peri sector-demand control, Table 9 col 4",-715.5257886410894,276.3188229616642,-300.4762120186901,-682.9741567635484,276.78869149944995,-286.7737039661997,-16700.0335226992
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Iranzo-Peri basic, read as years beyond 12 per worker",-92.05025090046249,44.69090302590216,-38.676517591950166,-59.49861902292145,47.50962673320811,-24.974009539459804,-1454.8558278481091
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti college graduates' own, col 3 (2SLS age structure, 1980-90)",-287.3825186498976,120.93836723427484,-120.75375755312423,-254.83088677235654,122.00810009319255,-107.05124950063387,-6231.105979008328
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 1980-1990 weights",-540.6526561812542,152.05263300878863,-227.18303407343518,-508.1010243037132,152.90484303632613,-213.4805260209448,-12424.048633113209
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 2024 others weights",-427.2075784683725,137.34506204073156,-179.51009398240674,-394.6559465908315,138.2879383244633,-165.80758592991637,-9650.09799086915
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti college graduates' own, col 4 (2SLS age structure, Katz-Murphy, 1980-90)",-154.67789118359875,124.0181297476918,-64.99189363985325,-122.1262593060577,125.06152216078888,-51.28938558736289,-2986.222251919139
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 1980-1990 weights",-399.5743300488693,150.35242563178738,-167.8980391984007,-367.0226981713283,151.2142179572421,-154.19553114591034,-8974.411846120123
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 2024 others weights",-287.9051185189931,137.39227907185284,-120.97335620024955,-255.35348664145206,138.33483352943344,-107.2708481477592,-6243.884552320986
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti college graduates' own, col 6 (2SLS land grant, 1990)",-181.57131960960476,64.07388870726874,-76.29219559346753,-149.01968773206372,66.07080318211389,-62.58968754097717,-3643.8183729537764
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 1990 weights",-248.40728593339742,63.63971692024479,-104.37630342876993,-215.85565405585638,65.64983921341363,-90.67379537627957,-5278.086473841461
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 2024 others weights",-227.27136220875357,63.61520576507369,-95.49503917184933,-194.71973033121253,65.62607883753863,-81.79253111935897,-4761.272431554108
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti college graduates' own, col 8 (2SLS land grant, 1980)",-147.98062146510793,56.88475988291213,-62.177795051780045,-115.42898958756689,59.12498394075673,-48.47528699928968,-2822.4611085409474
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 1980 weights",-199.42312277777145,52.26450019063034,-83.79336710225897,-166.8714909002304,54.69429402812117,-70.09085904976861,-4080.3293425075267
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 2024 others weights",-176.94190267528955,53.5739148967094,-74.34696212401887,-144.3902707977485,55.9468692280277,-60.644454071528514,-3530.6202127774445
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti plant productivity 0.5 per unit college share, as wages at labour share 0.7",-237.3271003124553,,-99.72042869641447,-204.77546843491425,16.12103653795784,-86.01792064392411,-5007.154595270358
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti plant productivity 0.7 per unit college share, as wages at labour share 0.7",-336.01671101084133,,-141.1902011650162,-303.4650791333003,16.12103653795784,-127.48769311252583,-7420.305650377958
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2",-327.0567079336281,115.05381339591784,-137.42511914057013,-294.5050760560871,116.17774225728806,-123.72261108807977,-7201.216318415501
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 1.5",-292.8320120909236,114.16660488183426,-123.04365921301631,-260.2803802133826,115.29918251793042,-109.34115116052595,-6364.356589219004
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2.5",-347.7191589746396,115.59045342910734,-146.10770134893215,-315.16752709709857,116.7092144734288,-132.40519329644178,-7706.453041692406
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2",-261.31484878462055,109.91559023612294,-109.80005943439161,-228.7632169070795,111.09151540965429,-96.09755138190125,-5593.70124517226
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti NLSY individual x city effects (col 4), net of CES sigma 1.5",-227.59593017716358,109.07183200781922,-95.63142140080365,-195.04429829962254,110.25675651224331,-81.92891334831329,-4769.208743490898
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2.5",-281.67137657258587,110.42593931038196,-118.35391414324343,-249.11974469504483,111.59648691441112,-104.65140609075307,-6091.457555712242
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"CRY college gradient net of CES, sigma 2, CRY-implied weights [central]",-24.92909982784804,34.723608330170656,-10.465694100549289,7.6225320496929925,38.28337491033502,3.2368139519410732,186.38558940641317
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"CRY college gradient net of CES, sigma 1.5, CRY-implied weights",3.7775109827132782,34.514585053525636,1.5858629293420299,36.329142860254315,38.09388927997806,15.288370981832392,888.3175118838639
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"CRY college gradient net of CES, sigma 2.5, CRY-implied weights",-42.23650710025518,34.84982923736701,-17.731699098912774,-9.684875222714147,38.397895996158596,-4.029191046422412,-236.8138520041837
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"CRY college gradient net of CES, no CES term (upper bound), CRY-implied weights",-112.09868123244232,35.36083883944319,-47.06158322472103,-79.54704935490128,38.862279172576145,-33.359075172230675,-1945.078562201843
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"CRY college gradient net of CES, sigma 2, employment weights",-12.158791182036447,34.630572014602556,-5.104475938261012,20.39284069550459,38.199009635286956,8.598032114229351,498.64423106699815
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"CRY college gradient net of CES, sigma 1.5, employment weights",20.69459245527049,34.39159967244813,8.687921439034008,53.24622433281152,37.982495272007945,22.390429491524372,1301.9727357311526
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"CRY college gradient net of CES, sigma 2.5, employment weights",-31.98038730702802,34.7750144870437,-13.42596569540717,0.5712445705130129,38.330007195828586,0.2765423570831924,13.968029950699853
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"CRY college gradient net of CES, sigma 2, CRY-implied weights, weight's SE included",-24.92909982784804,115.728662205037,-10.465694100549289,7.6225320496929925,116.84609995556433,3.2368139519410732,186.38558940641317
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Glaeser-Resseger BA share, net of CES sigma 2",-37.62019791666174,42.680322225266806,-15.89259950863527,-5.068566039120704,45.62343393817234,-2.1900914561449074,-123.93620157817385
Glaeser-Resseger size effect varying with BA share,32.551631877541034,16.12103653795784,13.702508052490362,"Glaeser-Resseger BA share, no CES term",-158.11730804924272,44.11439044045932,-66.52429675531627,-125.56567617170168,46.967725759200434,-52.82178870282591,-3070.3226185083786
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Ciccone-Peri city, Table 4 col 2",11.069949280063687,46.993188924622025,4.6477215484588354,30.59734849582955,47.02458154519064,12.836338462633531,748.1641003921148
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Ciccone-Peri city, Table 4 col 1",-38.950127812072026,83.81418194662915,-16.35333924109855,-19.422728596306165,83.83178728607497,-8.164722326923854,-474.923121831823
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Ciccone-Peri city, Table 4 col 4 (experience control)",27.626297832874656,49.58307048304994,11.598882016840088,47.15369704864052,49.6128243775958,19.78749893101478,1152.9987095897206
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Ciccone-Peri city, white males, Table 5 col 2",2.7699218224019675,58.15327504764135,1.1629538914203632,22.29732103816783,58.17864610801537,9.351570805595058,545.2124434229584
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Acemoglu-Angrist state IV (QOB, CA and CL)",-11.095951392550628,97.21274273253036,-4.658653263897164,8.431447823215233,97.22792198631112,3.529963650277531,206.1651380190241
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,Acemoglu-Angrist state IV (QOB and CA),-47.338363280887876,120.35473137276078,-19.875191067508002,-27.810964065122015,120.36699226949419,-11.686574153333307,-680.0316345599515
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Iranzo-Peri basic, Table 8 col 1",-392.0259372891506,159.99886922806013,-164.62035998287806,-372.49853807338474,160.00809235302117,-156.43174306870335,-9108.306678045568
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Iranzo-Peri 1980-2000, Table 8 col 5",-712.7703485234108,286.8639787828122,-299.31642258906203,-693.242949307645,286.86912309849725,-291.1278056748873,-16951.125277820214
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Iranzo-Peri sector-demand control, Table 9 col 4",-715.5257886410894,276.3188229616642,-300.4762120186901,-695.9983894253236,276.3241635961549,-292.2875951045154,-17018.501095600906
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Iranzo-Peri basic, read as years beyond 12 per worker",-92.05025090046249,44.69090302590216,-38.676517591950166,-72.52285168469663,44.72391169682787,-30.48790067777547,-1773.3234007498193
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti college graduates' own, col 3 (2SLS age structure, 1980-90)",-287.3825186498976,120.93836723427484,-120.75375755312423,-267.8551194341317,120.95056896719167,-112.56514063894954,-6549.573551910038
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 1980-1990 weights",-540.6526561812542,152.05263300878863,-227.18303407343518,-521.1252569654883,152.0623381021758,-218.99441715926048,-12742.516206014918
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 2024 others weights",-427.2075784683725,137.34506204073156,-179.51009398240674,-407.68017925260665,137.35580632491465,-171.32147706823204,-9968.565563770859
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti college graduates' own, col 4 (2SLS age structure, Katz-Murphy, 1980-90)",-154.67789118359875,124.0181297476918,-64.99189363985325,-135.1504919678329,124.03002850241704,-56.80327672567855,-3304.689824820849
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 1980-1990 weights",-399.5743300488693,150.35242563178738,-167.8980391984007,-380.04693083310343,150.36224046467657,-159.709422284226,-9292.879419021834
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 2024 others weights",-287.9051185189931,137.39227907185284,-120.97335620024955,-268.37771930322725,137.40301966388134,-112.78473928607485,-6562.3521252226965
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti college graduates' own, col 6 (2SLS land grant, 1990)",-181.57131960960476,64.07388870726874,-76.29219559346753,-162.0439203938389,64.09691629295848,-68.10357867929284,-3962.2859458554867
CRY pooled on the group's share of BA workers only,19.52739921576586,1.7179825945177418,8.188616914174695,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 1990 weights",-248.40728593339742,63.63971692024479,-104.37630342876993,-228.87988671763156,63.66290155093433,-96.18768651459524,-5596.554046743171
