item,family,label,model,contrast,estimate,se,n
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,Hisp G3+ vs white moderate,0.07062083623251691,0.052098941962873964,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,Hisp G1 vs white conservative,-0.09711100752285584,0.05510080685241029,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,Hisp G2 vs white conservative,0.1584831224550325,0.06219699645575128,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,Hisp G3+ vs white conservative,0.030775380167150646,0.05728172212050758,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,Hisp G1 vs white liberal,0.08596739638509376,0.051064787623236275,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,Hisp G2 vs white liberal,0.3415615263629821,0.05770290271180529,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,Hisp G3+ vs white liberal,0.21385378407510025,0.05451514538269915,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,white liberal vs white moderate,-0.14323294784258334,0.03169952989730771,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,white conservative vs white moderate,0.03984545606536627,0.03708719871677745,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_hisp,white conservative vs white liberal,0.1830784039079496,0.03468572007749546,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_hisp,Hisp G1 vs white no BA,-0.07194823564976857,0.048646781573706964,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_hisp,Hisp G2 vs white no BA,0.13388976351297455,0.05770754886902777,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_hisp,Hisp G3+ vs white no BA,0.005216171223795252,0.04455225205191299,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_hisp,Hisp G1 vs white BA+,0.1572133909833208,0.047022688918986,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_hisp,Hisp G2 vs white BA+,0.3630513901460639,0.057222538749077186,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_hisp,Hisp G3+ vs white BA+,0.23437779785688462,0.045141273862975735,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_hisp,white BA+ vs white no BA,-0.22916162663308937,0.025373641891148612,2887
ambornin_very,A5 national identity,ambornin: share saying 'very important',adj_mex,Mex G1 vs white G3+,-0.042115834759288984,0.06724225978312807,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',adj_mex,Mex G2 vs white G3+,0.15117842629038591,0.0674332191674618,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',adj_mex,Mex G3+ vs white G3+,0.056565066470976255,0.05418387158690717,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',adj_mex,Mex G2 minus Mex G1,0.1932942610496749,0.09108544846197243,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',adj_mex,Mex G3+ minus Mex G1,0.09868090123026524,0.07381974888943839,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',adj_mex,Mex G3+ minus Mex G2,-0.09461335981940966,0.08273375209845232,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G1 vs white moderate,-0.0090394102784499,0.07090256204656585,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G2 vs white moderate,0.18182392892086074,0.06792795891634688,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G3+ vs white moderate,0.09215747439991784,0.057147139865160346,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G1 vs white conservative,-0.04959763296533115,0.07571884555315002,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G2 vs white conservative,0.1412657062339795,0.07427794126255166,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G3+ vs white conservative,0.05159925171303659,0.062462733434914694,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G1 vs white liberal,0.13163382041590888,0.07196591325659633,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G2 vs white liberal,0.3224971596152195,0.06987126261273989,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,Mex G3+ vs white liberal,0.2328307050942766,0.05878570333377204,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,white liberal vs white moderate,-0.14067323069435878,0.0314089142996476,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,white conservative vs white moderate,0.04055822268688125,0.036961139850610746,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',ideo_mex,white conservative vs white liberal,0.18123145338124003,0.03452731946135593,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_mex,Mex G1 vs white no BA,0.006030702620017177,0.06478541838294154,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_mex,Mex G2 vs white no BA,0.11930568543936104,0.07261258244949333,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_mex,Mex G3+ vs white no BA,0.02558628750726588,0.049144467802475146,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_mex,Mex G1 vs white BA+,0.2383850934571509,0.06288109202544005,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_mex,Mex G2 vs white BA+,0.35166007627649476,0.07223032009971488,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_mex,Mex G3+ vs white BA+,0.2579406783443996,0.0511566514340124,2678
ambornin_very,A5 national identity,ambornin: share saying 'very important',educ_mex,white BA+ vs white no BA,-0.23235439083713372,0.02557989711465503,2678
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",raw,Hisp G3+ vs NHWhite G3+,-0.03203992036208847,0.1075440163191765,1617
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",raw,Mex G3+ vs NHWhite G3+,0.03983679300328369,0.11929924502032005,1581
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",raw,Hisp G1 vs NHWhite G3+,0.01392547745973216,0.0950583140537438,1637
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",raw,Mex G1 vs NHWhite G3+,0.14271930593351811,0.10860877491120713,1583
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",raw,Hisp G3+ vs White G3+ conservative,0.06360741300310657,0.11969127160455635,364
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",raw,Hisp G3+ vs White G3+ no BA,-0.1650153206296321,0.10635301570622989,1122
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",raw,White G3+ conservative vs White G3+ liberal,0.36702261079197296,0.1013580678783659,436
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_hisp,Hisp G1 vs white G3+,-0.06663747136776887,0.10122111115738207,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_hisp,Hisp G2 vs white G3+,0.4326580238546498,0.10640395068924549,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_hisp,Hisp G3+ vs white G3+,-0.007200440108853456,0.11001984836069079,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_hisp,Hisp G2 minus Hisp G1,0.4992954952224187,0.14025605024935806,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_hisp,Hisp G3+ minus Hisp G1,0.05943703125891542,0.13788758378152494,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_hisp,Hisp G3+ minus Hisp G2,-0.43985846396350325,0.15365282467336477,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G1 vs white moderate,-0.040645731557482634,0.12854004821220053,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G2 vs white moderate,0.45896991981054214,0.12405077792938825,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G3+ vs white moderate,0.023352458704287926,0.12481430326873792,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G1 vs white conservative,-0.12957390109616007,0.1255568891927092,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G2 vs white conservative,0.3700417502718647,0.1200365355151738,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G3+ vs white conservative,-0.06557571083438951,0.13017779645148392,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G1 vs white liberal,0.17600619606250412,0.13813292783215195,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G2 vs white liberal,0.6756218474305289,0.13949399732252785,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,Hisp G3+ vs white liberal,0.24000438632427468,0.14202602016899318,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,white liberal vs white moderate,-0.21665192761998675,0.10198521083732325,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,white conservative vs white moderate,0.08892816953867744,0.09116835638877287,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_hisp,white conservative vs white liberal,0.3055800971586642,0.09564475627099718,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_hisp,Hisp G1 vs white no BA,-0.001144482514416012,0.09953436820986873,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_hisp,Hisp G2 vs white no BA,0.37996152344239675,0.1023009569549387,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_hisp,Hisp G3+ vs white no BA,-0.05156673051065752,0.09991353859023837,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_hisp,Hisp G1 vs white BA+,0.4094824680466189,0.10667350002330357,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_hisp,Hisp G2 vs white BA+,0.7905884740034317,0.10795681185287105,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_hisp,Hisp G3+ vs white BA+,0.3590602200503774,0.11216004784873998,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_hisp,white BA+ vs white no BA,-0.41062695056103493,0.06000778428553416,1825
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_mex,Mex G1 vs white G3+,0.014607181317524365,0.12268316425540879,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_mex,Mex G2 vs white G3+,0.30922143071396135,0.13300233514697957,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_mex,Mex G3+ vs white G3+,0.015307795498834764,0.14077304348742195,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_mex,Mex G2 minus Mex G1,0.294614249396437,0.18099566676353399,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_mex,Mex G3+ minus Mex G1,0.0007006141813103994,0.18523049657837382,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",adj_mex,Mex G3+ minus Mex G2,-0.2939136352151266,0.20165331474804213,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G1 vs white moderate,0.04326057922451554,0.14374093069116253,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G2 vs white moderate,0.3396317316397841,0.15369501653234072,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G3+ vs white moderate,0.048003952048162546,0.14490792818645956,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G1 vs white conservative,-0.04681582964961173,0.14329384115618804,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G2 vs white conservative,0.24955532276565684,0.15416775133559615,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G3+ vs white conservative,-0.04207245682596472,0.15332631220273932,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G1 vs white liberal,0.257631042356504,0.15703675907229067,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G2 vs white liberal,0.5540021947717726,0.16917268380258096,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,Mex G3+ vs white liberal,0.26237441518015103,0.15558793115360903,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,white liberal vs white moderate,-0.2143704631319885,0.10181511783403438,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,white conservative vs white moderate,0.09007640887412727,0.09169301164203224,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",ideo_mex,white conservative vs white liberal,0.30444687200611575,0.09585947005542834,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_mex,Mex G1 vs white no BA,0.13248820749660783,0.12023814969303688,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_mex,Mex G2 vs white no BA,0.27420651329402546,0.130289381250443,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_mex,Mex G3+ vs white no BA,0.015610116149311182,0.1171215896943723,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_mex,Mex G1 vs white BA+,0.5421886061975139,0.1225711860383224,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_mex,Mex G2 vs white BA+,0.6839069119949315,0.1352517197369827,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_mex,Mex G3+ vs white BA+,0.4253105148502172,0.12880618764181406,1705
amlived_imp,A5 national identity,"amlived: importance for being truly American (1-4, higher = more important)",educ_mex,white BA+ vs white no BA,-0.409700398700906,0.060080227665658306,1705
amlived_very,A5 national identity,amlived: share saying 'very important',raw,Hisp G3+ vs NHWhite G3+,-0.005366328242638663,0.05667184356447321,1617
amlived_very,A5 national identity,amlived: share saying 'very important',raw,Mex G3+ vs NHWhite G3+,0.026431894437698278,0.06437232919979195,1581
amlived_very,A5 national identity,amlived: share saying 'very important',raw,Hisp G1 vs NHWhite G3+,0.013558311976922977,0.053939571416517305,1637
amlived_very,A5 national identity,amlived: share saying 'very important',raw,Mex G1 vs NHWhite G3+,0.06832023571031415,0.07441873774571292,1583
amlived_very,A5 national identity,amlived: share saying 'very important',raw,Hisp G3+ vs White G3+ conservative,0.08202990764245899,0.06611730851801684,364
amlived_very,A5 national identity,amlived: share saying 'very important',raw,Hisp G3+ vs White G3+ no BA,-0.0793156385303857,0.055828570969366206,1122
amlived_very,A5 national identity,amlived: share saying 'very important',raw,White G3+ conservative vs White G3+ liberal,0.15077370839960824,0.05629372887207713,436
amlived_very,A5 national identity,amlived: share saying 'very important',adj_hisp,Hisp G1 vs white G3+,-0.036667199855437704,0.0590489584362811,1825
amlived_very,A5 national identity,amlived: share saying 'very important',adj_hisp,Hisp G2 vs white G3+,0.2035833406631511,0.07648395809923259,1825
amlived_very,A5 national identity,amlived: share saying 'very important',adj_hisp,Hisp G3+ vs white G3+,0.010071250606469295,0.0546934172616757,1825
amlived_very,A5 national identity,amlived: share saying 'very important',adj_hisp,Hisp G2 minus Hisp G1,0.2402505405185888,0.09371580888420541,1825
amlived_very,A5 national identity,amlived: share saying 'very important',adj_hisp,Hisp G3+ minus Hisp G1,0.046738450461907,0.07421643571943812,1825
amlived_very,A5 national identity,amlived: share saying 'very important',adj_hisp,Hisp G3+ minus Hisp G2,-0.1935120900566818,0.09154365132621886,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G1 vs white moderate,-0.01930398004078704,0.07135311622735453,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G2 vs white moderate,0.22524352692819072,0.08483245832837168,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G3+ vs white moderate,0.03429338863282627,0.06565273477073574,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G1 vs white conservative,-0.016728404685924403,0.07158638296433173,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G2 vs white conservative,0.22781910228305335,0.08162209651131253,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G3+ vs white conservative,0.03686896398768891,0.0688656817868876,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G1 vs white liberal,0.0973703966370465,0.07294508120062383,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G2 vs white liberal,0.34191790360602425,0.08517147330521539,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,Hisp G3+ vs white liberal,0.1509677653106598,0.07024150404570748,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,white liberal vs white moderate,-0.11667437667783354,0.048905528465054,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,white conservative vs white moderate,-0.002575575354862636,0.05114487240826897,1825
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_hisp,white conservative vs white liberal,0.1140988013229709,0.05000093566762823,1825
amlived_very,A5 national identity,amlived: share saying 'very important',educ_hisp,Hisp G1 vs white no BA,0.0047295827314866035,0.05775439265261242,1825
amlived_very,A5 national identity,amlived: share saying 'very important',educ_hisp,Hisp G2 vs white no BA,0.17661162134027197,0.07328379844651872,1825
amlived_very,A5 national identity,amlived: share saying 'very important',educ_hisp,Hisp G3+ vs white no BA,-0.011861528747751482,0.05215524981356988,1825
amlived_very,A5 national identity,amlived: share saying 'very important',educ_hisp,Hisp G1 vs white BA+,0.2272066959321688,0.05901322954074834,1825
amlived_very,A5 national identity,amlived: share saying 'very important',educ_hisp,Hisp G2 vs white BA+,0.39908873454095417,0.07496166845920371,1825
amlived_very,A5 national identity,amlived: share saying 'very important',educ_hisp,Hisp G3+ vs white BA+,0.21061558445293072,0.05837039030820957,1825
amlived_very,A5 national identity,amlived: share saying 'very important',educ_hisp,white BA+ vs white no BA,-0.2224771132006822,0.028044982400733613,1825
amlived_very,A5 national identity,amlived: share saying 'very important',adj_mex,Mex G1 vs white G3+,-0.006881870118923272,0.08391646287132497,1705
amlived_very,A5 national identity,amlived: share saying 'very important',adj_mex,Mex G2 vs white G3+,0.13190751767165398,0.09272284941791505,1705
amlived_very,A5 national identity,amlived: share saying 'very important',adj_mex,Mex G3+ vs white G3+,0.011609865874111502,0.06849327819574852,1705
amlived_very,A5 national identity,amlived: share saying 'very important',adj_mex,Mex G2 minus Mex G1,0.13878938779057726,0.12289618831591657,1705
amlived_very,A5 national identity,amlived: share saying 'very important',adj_mex,Mex G3+ minus Mex G1,0.018491735993034775,0.10835508748479446,1705
amlived_very,A5 national identity,amlived: share saying 'very important',adj_mex,Mex G3+ minus Mex G2,-0.12029765179754248,0.11915522892133225,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G1 vs white moderate,0.014836775691539295,0.08673784055209952,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G2 vs white moderate,0.16094099352769042,0.1066310399559837,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G3+ vs white moderate,0.04082304408750037,0.0821124310561415,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G1 vs white conservative,0.01625533427945758,0.0874407014295158,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G2 vs white conservative,0.1623595521156087,0.10526625648602528,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G3+ vs white conservative,0.042241602675418655,0.08509026513646377,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G1 vs white liberal,0.1306089814711613,0.09058489351204518,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G2 vs white liberal,0.2767131993073124,0.10635370383353143,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,Mex G3+ vs white liberal,0.15659524986712237,0.08544480514750093,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,white liberal vs white moderate,-0.115772205779622,0.049035161782291566,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,white conservative vs white moderate,-0.0014185585879182838,0.05119975404112596,1705
amlived_very,A5 national identity,amlived: share saying 'very important',ideo_mex,white conservative vs white liberal,0.11435364719170371,0.04999203412866501,1705
amlived_very,A5 national identity,amlived: share saying 'very important',educ_mex,Mex G1 vs white no BA,0.06293870020992287,0.08301476257043014,1705
amlived_very,A5 national identity,amlived: share saying 'very important',educ_mex,Mex G2 vs white no BA,0.11457698839263752,0.0907318401191215,1705
amlived_very,A5 national identity,amlived: share saying 'very important',educ_mex,Mex G3+ vs white no BA,0.014478202698362974,0.06098615313560209,1705
amlived_very,A5 national identity,amlived: share saying 'very important',educ_mex,Mex G1 vs white BA+,0.28364452233525217,0.08212092007391118,1705
amlived_very,A5 national identity,amlived: share saying 'very important',educ_mex,Mex G2 vs white BA+,0.3352828105179668,0.09313992496290383,1705
amlived_very,A5 national identity,amlived: share saying 'very important',educ_mex,Mex G3+ vs white BA+,0.23518402482369227,0.06675068760756811,1705
amlived_very,A5 national identity,amlived: share saying 'very important',educ_mex,white BA+ vs white no BA,-0.2207058221253293,0.027943983403436755,1705
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",raw,Hisp G3+ vs NHWhite G3+,-0.0839797984057098,0.09871086708208375,2561
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",raw,Mex G3+ vs NHWhite G3+,-0.10750125996859783,0.13120684542481148,2495
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",raw,Hisp G1 vs NHWhite G3+,-0.4250930097930876,0.09630567738342556,2588
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",raw,Mex G1 vs NHWhite G3+,-0.5426506395204482,0.12471461616551677,2489
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",raw,Hisp G3+ vs White G3+ conservative,-0.3108817773027992,0.10149444989784971,778
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",raw,Hisp G3+ vs White G3+ no BA,-0.14893698825911272,0.09960840075228194,1700
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",raw,White G3+ conservative vs White G3+ liberal,0.7748461677960843,0.08127503683806134,1018
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",adj_hisp,Hisp G1 vs white G3+,-0.38444152845385027,0.09764537916162522,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",adj_hisp,Hisp G2 vs white G3+,-0.11410460176233528,0.09808325444120448,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",adj_hisp,Hisp G3+ vs white G3+,0.03272298588456124,0.10484701602390942,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",adj_hisp,Hisp G2 minus Hisp G1,0.270336926691515,0.1360108253443217,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",adj_hisp,Hisp G3+ minus Hisp G1,0.4171645143384115,0.13868298789473646,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",adj_hisp,Hisp G3+ minus Hisp G2,0.14682758764689652,0.1397021317046419,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G1 vs white moderate,-0.259436475362147,0.10843352558053043,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G2 vs white moderate,0.008684755740453909,0.103035500207725,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G3+ vs white moderate,0.15776341274283823,0.12308629361522734,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G1 vs white conservative,-0.6648626597093319,0.10099265968247026,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G2 vs white conservative,-0.396741428606731,0.1073355294196942,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G3+ vs white conservative,-0.2476627716043467,0.11848816156487806,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G1 vs white liberal,0.0691321112688783,0.11273248374215335,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G2 vs white liberal,0.3372533423714792,0.11885995079115548,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,Hisp G3+ vs white liberal,0.4863319993738635,0.13233692017997775,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,white liberal vs white moderate,-0.3285685866310253,0.08827208536606931,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,white conservative vs white moderate,0.4054261843471849,0.0539810469231183,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",ideo_hisp,white conservative vs white liberal,0.7339947709782102,0.07861300617596731,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",educ_hisp,Hisp G1 vs white no BA,-0.3751569030379185,0.09711561162529282,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",educ_hisp,Hisp G2 vs white no BA,-0.15240399240553515,0.09739885383640101,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",educ_hisp,Hisp G3+ vs white no BA,-0.008593607326405461,0.10507497951295891,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",educ_hisp,Hisp G1 vs white BA+,-0.1517560627821195,0.11818480487021103,2899
amcitizn_agree,A5 national identity,"amcitizn: agreement (1-5, higher = more agreement with the item as worded)",educ_hisp,Hisp G2 vs white BA+,0.07099684785026383,0.11089716014220216,2899
