arm,coefficient,coef,coef_se,attribution,attribution_share,shock,scaling,dL,population,value_one_weekly_hour_bn,d_hours_week_on_removal,earnings_bn,earnings_lo95_bn,earnings_hi95_bn,tax_bn_account_current,tax_lo95_bn_account_current,tax_hi95_bn_account_current,tax_bn_account_net_future_ss,tax_lo95_bn_account_net_future_ss,tax_hi95_bn_account_net_future_ss,price_beta,price_rise_on_removal,pct_hours_on_removal,tax_per_group_member,tax_per_other_resident
EV,ev_mothers_all_price,-0.23,0.09232779097387175,in_elasticity,,metro_weighted,acs_unscaled,-0.5143700329304134,ev_college_mothers_u6_native_nonunion,,,8.36188125203436,1.7828086963957335,14.940953807672987,3.562161413366637,0.7594765046645824,6.364846322068692,3.0604485382445756,0.6525079828808384,5.468389093608313,jpe_2008_2pct,0.11519578610493975,-0.024765082476165046,87.1017071837518,11.90504616989019
EV,ev_mothers_all_price,-0.23,0.09232779097387175,in_elasticity,,metro_weighted,acs_unscaled,-0.5143700329304134,ev_college_mothers_u6_native_nonunion,,,5.439862433767269,1.1598148504868167,9.719910017047722,2.3173813967848567,0.4940811263073839,4.14068166726233,1.9909896507588205,0.42449223527817487,3.557487066239466,wp_2005_1.3pct,0.07317165578623563,-0.01611104460476076,56.664438365542715,7.744885568196112
EV,ev_mothers_all_price,-0.23,0.09232779097387175,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_mothers_u6_native_nonunion,,,8.947820170389496,1.907734770769978,15.987905570009016,3.8117713925859253,0.8126950123480107,6.81084777282384,3.2749021823625557,0.6982309261018119,5.8515734386233,jpe_2008_2pct,0.12386483432844186,-0.026500436662823645,93.20515191776029,12.739263933274035
EV,ev_mothers_all_price,-0.23,0.09232779097387175,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_mothers_u6_native_nonunion,,,5.822861319013681,1.241472760082346,10.404249877945016,2.480538921899828,0.5288673957950795,4.432210448004577,2.131167242759007,0.45437903019013864,3.807955455327876,wp_2005_1.3pct,0.07856761400256373,-0.01724535860606269,60.653954091602586,8.290171882895415
EV,ev_mothers_x0.90,-0.20700000000000002,0.08309501187648458,in_elasticity,,metro_weighted,acs_unscaled,-0.5143700329304134,ev_college_mothers_u6_native_nonunion,,,7.535097583674457,1.6065329195026576,13.463662247846257,3.2099515706453183,0.6843830237081321,5.735520117582505,2.757845715624851,0.5879910485379727,4.92770038271173,jpe_2008_2pct,0.11519578610493975,-0.022316427069596356,78.48949818254503,10.727930943344589
EV,ev_mothers_x0.90,-0.20700000000000002,0.08309501187648458,in_elasticity,,metro_weighted,acs_unscaled,-0.5143700329304134,ev_college_mothers_u6_native_nonunion,,,4.899843571460024,1.044679237468531,8.755007905451517,2.0873333614419702,0.4450333551615942,3.729633367722346,1.7933427471543688,0.38235260091348233,3.204332893395255,wp_2005_1.3pct,0.07317165578623563,-0.014511690193877436,51.03932083508928,6.976045483697755
EV,ev_mothers_x0.90,-0.20700000000000002,0.08309501187648458,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_mothers_u6_native_nonunion,,,8.06381375430555,1.7192587234832917,14.408368785127807,3.4351846593341637,0.7324042162038822,6.137965102464446,2.951355834075831,0.6292486927948847,5.273462975356777,jpe_2008_2pct,0.12386483432844186,-0.02388230670571001,83.9968809938496,11.48067906693213
EV,ev_mothers_x0.90,-0.20700000000000002,0.08309501187648458,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_mothers_u6_native_nonunion,,,5.24512280212428,1.1182950658400834,9.371950538408477,2.2344223137049433,0.4763936980478755,3.992450929362011,1.9197149455774865,0.40929599409747053,3.4301338970575026,wp_2005_1.3pct,0.07856761400256373,-0.01553429125301431,54.635929007279266,7.467629262355467
EV,ev_mothers_x0.72,-0.1656,0.06647600950118766,in_elasticity,,metro_weighted,acs_unscaled,-0.5143700329304134,ev_college_mothers_u6_native_nonunion,,,6.041652163546876,1.288120423277832,10.79518390381592,2.573743821670969,0.5487393003163564,4.598748343025582,2.2112446918581563,0.4714520749196865,3.9510373087966264,jpe_2008_2pct,0.11519578610493975,-0.01789334356860639,62.93299340113353,8.601670578847745
EV,ev_mothers_x0.72,-0.1656,0.06647600950118766,in_elasticity,,metro_weighted,acs_unscaled,-0.5143700329304134,ev_college_mothers_u6_native_nonunion,,,3.9255965434597484,0.8369632915461921,7.014229795373305,1.6723041275138528,0.3565463621986778,2.988061892829028,1.4367683349062679,0.3063285647059063,2.5672081051066296,wp_2005_1.3pct,0.07317165578623563,-0.011626297867274427,40.891056730420814,5.5889825131013
EV,ev_mothers_x0.72,-0.1656,0.06647600950118766,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_mothers_u6_native_nonunion,,,6.466606742621139,1.3787235658377035,11.554489919404576,2.754774472356605,0.5873362390468617,4.922212705666349,2.366778067799337,0.5046128250965994,4.228943310502075,jpe_2008_2pct,0.12386483432844186,-0.019151916236908484,67.3595414705546,9.206690398132375
EV,ev_mothers_x0.72,-0.1656,0.06647600950118766,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_mothers_u6_native_nonunion,,,4.202657435576437,0.8960345164307382,7.509280354722136,1.7903320675555618,0.38171070399949447,3.19895343111163,1.5381726214209757,0.3279486330136502,2.7483966098283017,wp_2005_1.3pct,0.07856761400256373,-0.012446859130628929,43.77706718307411,5.983441919196987
EV,ev_mothers_price_all_female_wage,-0.73,0.293040380047506,in_elasticity,,metro_weighted,acs_unscaled,-0.5143700329304134,ev_college_mothers_u6_native_nonunion,,,25.832383996404,5.50763607486276,46.15713191794524,11.004595582468104,2.3462529678915356,19.662938197044674,9.454652542683863,2.0157948033997704,16.89351028196796,jpe_2008_2pct,0.11519578610493975,-0.07650684109766193,269.08355654603497,36.778293650212
EV,ev_mothers_price_all_female_wage,-0.73,0.293040380047506,in_elasticity,,metro_weighted,acs_unscaled,-0.5143700329304134,ev_college_mothers_u6_native_nonunion,,,16.965198989915567,3.617093257327365,30.313304722503773,7.227174769704032,1.5408817276214575,12.913467811786607,6.209262830309098,1.3238561321818154,11.09466952843638,wp_2005_1.3pct,0.07317165578623563,-0.05024521869496701,176.71834246321055,24.153832273949316
EV,ev_mothers_price_all_female_wage,-0.73,0.293040380047506,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_mothers_u6_native_nonunion,,,27.59003072197187,5.882378046565782,49.297683397377966,11.753353087560017,2.5058930478370227,21.000813127283013,10.097951244241704,2.152950365043076,18.042952123440337,jpe_2008_2pct,0.12386483432844186,-0.0817124000874,287.39211963231975,39.28070486457252
EV,ev_mothers_price_all_female_wage,-0.73,0.293040380047506,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_mothers_u6_native_nonunion,,,18.137161205618995,3.8669633962383854,32.40735901499961,7.726430673593692,1.6473264067975522,13.805534940389832,6.638201001256552,1.4153086030232491,11.861093399489855,wp_2005_1.3pct,0.07856761400256373,-0.05371617697050857,188.92611086673645,25.822387933469315
EV,ev_all_college_women,-0.05230769230769231,0.032577597840755736,in_elasticity,,metro_weighted,acs_unscaled,-0.5261254672764074,ev_college_women_all_native_nonunion,,,12.53356801518494,-2.7661804496671314,27.833316480037013,5.339299974468784,-1.178392871558198,11.856992820495767,4.587285893557688,-1.01242204457817,10.186993831693547,jpe_2008_2pct,0.11797806894940321,-0.0058164643056326515,130.55616772370186,17.84439426928405
EV,ev_all_college_women,-0.05230769230769231,0.032577597840755736,in_elasticity,,metro_weighted,acs_unscaled,-0.5261254672764074,ev_college_women_all_native_nonunion,,,8.126297877822301,-1.7934881982983248,18.046083953942926,3.4618028959523004,-0.7640259724750864,7.687631764379686,2.9742250232829623,-0.6564166805771868,6.6048667271431105,wp_2005_1.3pct,0.07490506366980965,-0.0037711784454376174,84.64774814516983,11.569639475831872
EV,ev_all_college_women,-0.05230769230769231,0.032577597840755736,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_women_all_native_nonunion,,,13.121992419467889,-2.8960467480158947,29.14003158695167,5.5899687706933205,-1.2337159146547712,12.413653456041413,4.802649225525247,-1.0599531097738175,10.665251560824311,jpe_2008_2pct,0.12386483432844186,-0.00608953495398501,136.68550257274168,18.682150689081844
EV,ev_all_college_women,-0.05230769230769231,0.032577597840755736,in_elasticity,,national,acs_unscaled,-0.5509015282645797,ev_college_women_all_native_nonunion,,,8.508221333976389,-1.877779375112683,18.89422204306546,3.6245022882739413,-0.7999340137980029,8.048938590345886,3.114009008235358,-0.687267251291242,6.915285267761959,wp_2005_1.3pct,0.07856761400256373,-0.003948418011019639,88.62606164208134,12.113394671801943
