acs_year,state,geo,geoid,name,total,hisp,nhw,nhb,total_12,hisp_12,nhw_12,nhb_12,total_18,hisp_18,nhw_18,nhb_18,mexican,hisp_b03001,nho,nho_12,nho_18
2023,CA,place,59346,"Ramona CDP, California",22829,8544,12489,248.0,19523.8,6840.8,11003.2,242.9,17672,5869,10257,235.3,7713,8544,1548.0,1436.9,1310.7
2023,CA,place,59426,"Rancho Calaveras CDP, California",6619,1357,4142,1.0,5785.8,1077.6,3703.0,1.0,5381,950,3527,1.0,1036,1357,1119.0,1004.2,903.0
2023,CA,place,59444,"Rancho Cordova city, California",80656,17187,37534,8528.0,66459.8,13512.0,31931.4,6848.4,59802,11172,29413,6145.1,13622,17187,17407.0,14168.0,13071.9
2023,CA,place,59451,"Rancho Cucamonga city, California",174693,67162,58678,14041.0,148342.6,55229.6,52004.8,12684.0,134527,49067,47835,11831.5,51243,67162,34812.0,28424.2,25793.5
2023,CA,place,59500,"Rancho Mirage city, California",17375,2643,13342,293.0,16500.4,2337.4,12838.4,291.4,15706,1936,12513,286.0,2017,2643,1097.0,1033.2,971.0
2023,CA,place,59503,"Rancho Mission Viejo CDP, California",11355,921,8366,38.0,8744.6,471.8,6768.0,38.0,8090,391,6347,38.0,843,921,2030.0,1466.8,1314.0
2023,CA,place,59506,"Rancho Murieta CDP, California",5606,1063,3843,256.0,5080.4,763.0,3652.4,256.0,4567,566,3369,256.0,935,1063,444.0,409.0,376.0
2023,CA,place,59514,"Rancho Palos Verdes city, California",41259,4965,19171,855.0,35920.8,4317.2,17632.2,797.4,32424,3756,16725,576.9,2858,4965,16268.0,13174.0,11366.1
2023,CA,place,59550,"Rancho San Diego CDP, California",22264,3270,16595,205.0,19360.4,2709.0,14563.8,175.6,17748,2289,13517,171.0,2664,3270,2194.0,1912.0,1771.0
2023,CA,place,59584,"Rancho Santa Fe CDP, California",2574,238,1897,56.0,2219.0,185.6,1722.6,56.0,2108,149,1695,56.0,177,238,383.0,254.8,208.0
2023,CA,place,59587,"Rancho Santa Margarita city, California",47257,9429,28164,694.0,40645.4,7470.4,25218.8,658.0,36578,6575,23144,618.0,7429,9429,8970.0,7298.2,6241.0
2023,CA,place,59604,"Rancho Tehama Reserve CDP, California",1102,187,868,0.0,954.6,187.0,723.4,0.0,916,175,701,0.0,63,187,47.0,44.2,40.0
2023,CA,place,59668,"Randsburg CDP, California",102,0,102,0.0,102.0,0.0,102.0,0.0,102,0,102,0.0,0,0,0.0,0.0,0.0
2023,CA,place,59892,"Red Bluff city, California",14592,3361,9556,469.0,11912.6,2104.4,8465.6,390.6,10320,1777,7459,273.0,3213,3361,1206.0,952.0,811.0
2023,CA,place,59896,"Red Corral CDP, California",1263,287,932,0.0,1077.4,204.0,833.4,0.0,980,173,767,0.0,19,287,44.0,40.0,40.0
2023,CA,place,59906,"Redcrest CDP, California",15,0,0,0.0,15.0,0.0,0.0,0.0,15,0,0,0.0,0,0,15.0,15.0,15.0
2023,CA,place,59920,"Redding city, California",93268,11681,68898,1255.0,79299.8,9413.8,60192.4,1057.4,72090,8103,55715,903.3,8024,11681,11434.0,8636.2,7368.7
2023,CA,place,59962,"Redlands city, California",72985,26189,32163,4017.0,61805.8,21244.0,28524.8,3363.6,56021,18577,26669,2912.5,21877,26189,10616.0,8673.4,7862.5
2023,CA,place,60018,"Redondo Beach city, California",69814,9725,39247,1639.0,58698.0,7836.2,34571.6,1548.9,53775,6800,32359,1448.9,5681,9725,19203.0,14741.3,13167.1
2023,CA,place,60088,"Redway CDP, California",1276,0,1276,0.0,1030.0,0.0,1030.0,0.0,1030,0,1030,0.0,0,0,0.0,0.0,0.0
2023,CA,place,60102,"Redwood City city, California",82423,29036,31484,1826.0,71067.0,23891.6,28681.0,1447.1,64543,20619,27074,1209.7,20353,29036,20077.0,17047.3,15640.3
2023,CA,place,60214,"Redwood Valley CDP, California",2117,755,1306,0.0,1945.0,665.4,1223.6,0.0,1770,613,1101,0.0,732,755,56.0,56.0,56.0
2023,CA,place,60242,"Reedley city, California",25446,20542,3487,413.0,20480.4,16100.8,3209.8,374.6,17932,13765,3103,374.6,19785,20542,1004.0,795.2,689.4
2023,CA,place,60279,"Reliez Valley CDP, California",3006,187,1920,46.0,2608.2,176.0,1675.0,46.0,2357,163,1538,44.0,52,187,853.0,711.2,612.0
2023,CA,place,60370,"Rexland Acres CDP, California",3667,3041,445,138.0,2838.6,2267.6,400.0,128.0,2569,2013,400,113.0,2896,3041,43.0,43.0,43.0
2023,CA,place,60466,"Rialto city, California",103866,77215,9076,12780.0,85830.2,62351.0,8408.6,11191.0,75416,53954,7973,10113.4,67299,77215,4795.0,3879.6,3375.6
2023,CA,place,60592,"Richfield CDP, California",253,95,154,0.0,189.4,59.0,126.4,0.0,167,50,113,0.0,87,95,4.0,4.0,4.0
2023,CA,place,60606,"Richgrove CDP, California",2136,2019,90,0.0,1698.8,1605.4,66.4,0.0,1408,1320,61,0.0,1965,2019,27.0,27.0,27.0
2023,CA,place,60620,"Richmond city, California",115396,54169,19389,19455.0,99325.2,44310.0,17689.8,17588.0,90512,38460,17308,16255.6,33379,54169,22383.0,19737.4,18488.4
2023,CA,place,60662,"Richvale CDP, California",298,23,214,0.0,298.0,23.0,214.0,0.0,298,23,214,0.0,23,23,61.0,61.0,61.0
2023,CA,place,60704,"Ridgecrest city, California",28138,5934,18081,1239.0,23186.0,4599.6,15474.6,831.4,20719,3801,14376,587.6,4531,5934,2884.0,2280.4,1954.4
2023,CA,place,60705,"Ridgecrest Heights CDP, California",355,0,355,0.0,301.0,0.0,301.0,0.0,295,0,295,0.0,0,0,0.0,0.0,0.0
2023,CA,place,60706,"Ridgemark CDP, California",3051,1064,1764,2.0,2790.6,898.4,1701.2,2.0,2556,825,1540,2.0,668,1064,221.0,189.0,189.0
2023,CA,place,60900,"Rio Dell city, California",3371,1076,1792,66.0,2618.2,617.6,1633.6,66.0,2359,401,1591,66.0,828,1076,437.0,301.0,301.0
2023,CA,place,60928,"Rio del Mar CDP, California",8938,1020,7155,23.0,7961.2,854.8,6438.8,9.0,7374,728,6058,9.0,450,1020,740.0,658.6,579.0
2023,CA,place,60942,"Rio Linda CDP, California",16951,4326,10338,445.0,14341.6,3225.0,9154.6,395.8,13056,2713,8575,349.8,3772,4326,1842.0,1566.2,1418.2
2023,CA,place,60970,"Rio Oso CDP, California",421,25,344,5.0,341.4,15.8,282.6,5.0,271,11,221,5.0,25,25,47.0,38.0,34.0
2023,CA,place,60984,"Rio Vista city, California",10002,1960,6039,1037.0,9412.4,1656.4,5838.0,988.0,9145,1588,5707,988.0,1625,1960,966.0,930.0,862.0
2023,CA,place,61012,"Ripley CDP, California",600,436,20,144.0,430.0,343.0,20.0,64.3,360,273,20,64.3,436,436,0.0,2.7,2.7
2023,CA,place,61026,"Ripon city, California",16117,3718,10560,188.0,13411.6,2904.0,8939.6,161.4,11863,2489,7952,161.4,3060,3718,1651.0,1406.6,1260.6
2023,CA,place,61068,"Riverbank city, California",24881,14713,7715,393.0,20022.8,11381.0,6549.0,301.2,17046,9351,6093,186.2,13659,14713,2060.0,1791.6,1415.8
2023,CA,place,61096,"Riverdale CDP, California",2803,1887,916,0.0,2274.6,1475.6,799.0,0.0,1851,1166,685,0.0,1887,1887,0.0,0.0,0.0
2023,CA,place,61106,"Riverdale Park CDP, California",998,733,156,0.0,830.4,615.6,117.4,0.0,584,447,91,0.0,733,733,109.0,97.4,46.0
2023,CA,place,61108,"Rivergrove CDP, California",36,7,29,0.0,36.0,7.0,29.0,0.0,36,7,29,0.0,7,7,0.0,0.0,0.0
2023,CA,place,61124,"River Pines CDP, California",345,21,324,0.0,281.8,21.0,260.8,0.0,187,21,166,0.0,0,21,0.0,0.0,0.0
2023,CA,place,62000,"Riverside city, California",316241,172687,86806,18079.0,269862.8,142032.2,78567.6,16008.6,242402,123360,73673,14735.8,147070,172687,38669.0,33254.4,30633.2
2023,CA,place,62168,"Robbins CDP, California",309,191,118,0.0,257.6,173.2,84.4,0.0,212,142,70,0.0,180,191,0.0,0.0,0.0
2023,CA,place,62200,"Robinson Mill CDP, California",78,0,78,0.0,78.0,0.0,78.0,0.0,78,0,78,0.0,0,0,0.0,0.0,0.0
2023,CA,place,62364,"Rocklin city, California",72340,10793,46467,995.0,61034.8,8643.6,40141.4,897.7,54101,7286,36304,863.8,7118,10793,14085.0,11352.1,9647.2
2023,CA,place,62490,"Rodeo CDP, California",8735,2385,2313,1343.0,7696.4,2058.6,2051.0,1142.3,7073,1799,1930,1054.8,1518,2385,2694.0,2444.5,2289.2
2023,CA,place,62496,"Rodriguez Camp CDP, California",61,61,0,0.0,34.6,34.6,0.0,0.0,28,28,0,0.0,61,61,0.0,0.0,0.0
2023,CA,place,62546,"Rohnert Park city, California",44461,14556,23129,1158.0,38143.4,11571.6,20910.2,955.8,35204,10283,19819,843.0,10985,14556,5618.0,4705.8,4259.0
2023,CA,place,62602,"Rolling Hills city, California",1511,108,957,101.0,1365.2,104.4,895.8,34.2,1250,91,806,33.0,59,108,345.0,330.8,320.0
2023,CA,place,62625,"Rolling Hills CDP, California",533,0,492,0.0,487.4,0.0,446.4,0.0,464,0,423,0.0,0,0,41.0,41.0,41.0
2023,CA,place,62644,"Rolling Hills Estates city, California",8158,507,4732,154.0,7071.2,348.6,4290.8,151.6,6469,300,4041,148.0,316,507,2765.0,2280.2,1980.0
2023,CA,place,62700,"Rollingwood CDP, California",3623,2485,230,23.0,3146.4,2083.2,210.8,23.0,2771,1752,182,23.0,1293,2485,885.0,829.4,814.0
2023,CA,place,62756,"Romoland CDP, California",2430,1850,513,6.0,1762.6,1223.4,472.2,6.0,1503,1102,334,6.0,1803,1850,61.0,61.0,61.0
2023,CA,place,62826,"Rosamond CDP, California",20835,9115,6766,2700.0,16686.2,7307.8,5850.2,1750.2,14446,6245,5375,1334.3,7530,9115,2254.0,1778.0,1491.7
2023,CA,place,62854,"Rosedale CDP, California",19325,4384,12396,421.0,15901.8,3563.8,10393.0,412.2,14381,2983,9729,354.8,3965,4384,2124.0,1532.8,1314.2
2023,CA,place,62860,"Rose Hills CDP, California",2485,1449,559,117.0,2289.0,1267.4,559.0,117.0,2211,1196,559,117.0,1247,1449,360.0,345.6,339.0
2023,CA,place,62896,"Rosemead city, California",50340,14814,1841,279.0,45451.0,12951.2,1726.4,273.9,41739,11365,1566,244.5,12941,14814,33406.0,30499.5,28563.5
2023,CA,place,62910,"Rosemont CDP, California",23448,5117,10699,2617.0,19780.0,3991.6,9619.0,2243.0,17842,3124,9152,2056.2,3682,5117,5015.0,3926.4,3509.8
2023,CA,place,62938,"Roseville city, California",152438,25142,94548,3314.0,130493.2,20275.6,83150.0,3048.7,118004,17651,76564,2820.8,16816,25142,29434.0,24018.9,20968.2
2023,CA,place,62980,"Ross town, California",2626,105,2167,28.0,2159.6,105.0,1759.4,28.0,1912,105,1573,23.0,57,105,326.0,267.2,211.0
2023,CA,place,63050,"Rossmoor CDP, California",11895,2073,7295,375.0,10252.2,1542.4,6781.0,334.6,8847,1281,5938,277.0,1204,2073,2152.0,1594.2,1351.0
2023,CA,place,63106,"Rough and Ready CDP, California",659,0,659,0.0,633.0,0.0,633.0,0.0,500,0,500,0.0,0,0,0.0,0.0,0.0
2023,CA,place,63134,"Round Mountain CDP, California",147,0,122,0.0,130.0,0.0,110.0,0.0,96,0,76,0.0,0,0,25.0,20.0,20.0
2023,CA,place,63148,"Round Valley CDP, California",523,209,243,34.0,448.4,156.2,225.2,34.0,435,155,213,34.0,182,209,37.0,33.0,33.0
2023,CA,place,63168,"Rouse CDP, California",1205,885,108,89.0,899.4,695.4,70.0,35.0,763,566,70,35.0,747,885,123.0,99.0,92.0
2023,CA,place,63218,"Rowland Heights CDP, California",46787,14212,2987,678.0,41431.4,11915.8,2853.6,585.9,38301,10701,2844,550.7,11644,14212,28910.0,26076.1,24205.3
2023,CA,place,63302,"Rumsey CDP, California",113,0,113,0.0,96.0,0.0,96.0,0.0,96,0,96,0.0,0,0,0.0,0.0,0.0
2023,CA,place,63316,"Running Springs CDP, California",5043,1004,3561,8.0,4143.6,747.6,3068.4,8.0,3789,655,2846,8.0,847,1004,470.0,319.6,280.0
2023,CA,place,63386,"Ruth CDP, California",165,12,153,0.0,165.0,12.0,153.0,0.0,165,12,153,0.0,0,12,0.0,0.0,0.0
2023,CA,place,63400,"Rutherford CDP, California",89,37,52,0.0,83.8,31.8,52.0,0.0,76,24,52,0.0,37,37,0.0,0.0,0.0
2023,CA,place,64000,"Sacramento city, California",524802,154839,158393,61594.0,450420.6,124447.4,145921.6,52270.2,411215,108945,139065,46913.6,126704,154839,149976.0,127781.4,116291.4
2023,CA,place,64056,"Sage CDP, California",3474,1485,1577,28.0,2753.0,1112.2,1376.4,1.6,2416,875,1295,0.0,1331,1485,384.0,262.8,246.0
2023,CA,place,64140,"St. Helena city, California",5378,1385,3710,36.0,4765.8,1138.8,3356.0,36.0,4362,935,3190,22.0,1065,1385,247.0,235.0,215.0
2023,CA,place,64210,"Salida CDP, California",14457,7794,4822,241.0,12157.0,6308.2,4308.8,241.0,11209,5654,4089,241.0,7319,7794,1600.0,1299.0,1225.0
2023,CA,place,64224,"Salinas city, California",161993,130015,18685,1798.0,129915.8,101100.0,17156.0,1499.4,113413,86428,16341,1264.6,120037,130015,11495.0,10160.4,9379.4
2023,CA,place,64252,"Salmon Creek CDP, California",28,0,28,0.0,28.0,0.0,28.0,0.0,28,0,28,0.0,0,0,0.0,0.0,0.0
2023,CA,place,64294,"Salton City CDP, California",6244,4655,1533,0.0,5176.2,3594.0,1526.2,0.0,4463,2891,1516,0.0,4608,4655,56.0,56.0,56.0
2023,CA,place,64308,"Salton Sea Beach CDP, California",198,24,174,0.0,198.0,24.0,174.0,0.0,198,24,174,0.0,24,24,0.0,0.0,0.0
2023,CA,place,64378,"Salyer CDP, California",465,1,217,114.0,328.0,1.0,158.0,114.0,328,1,158,114.0,1,1,133.0,55.0,55.0
2023,CA,place,64392,"Samoa CDP, California",163,55,106,0.0,137.8,46.0,89.8,0.0,123,43,78,0.0,42,55,2.0,2.0,2.0
2023,CA,place,64420,"San Andreas CDP, California",2884,572,2126,25.0,2542.8,461.0,1895.8,25.0,2318,407,1813,25.0,524,572,161.0,161.0,73.0
2023,CA,place,64434,"San Anselmo town, California",12711,1122,9804,173.0,10638.6,878.2,8451.6,135.2,9632,702,7761,119.0,662,1122,1612.0,1173.6,1050.0
2023,CA,place,64462,"San Antonio Heights CDP, California",3479,842,2163,47.0,2930.8,689.2,1853.2,41.8,2679,602,1745,34.1,475,842,427.0,346.6,297.9
2023,CA,place,64476,"San Ardo CDP, California",481,414,54,0.0,325.4,258.4,54.0,0.0,272,216,43,0.0,404,414,13.0,13.0,13.0
2023,CA,place,65000,"San Bernardino city, California",221774,154354,26089,24863.0,182939.6,123667.4,24224.2,20551.6,161262,105754,23190,18839.5,134492,154354,16468.0,14496.4,13478.5
2023,CA,place,65028,"San Bruno city, California",42612,12729,12128,549.0,37730.8,10986.4,11250.0,549.0,35194,9879,10638,549.0,6208,12729,17206.0,14945.4,14128.0
2023,CA,place,65042,"San Buenaventura (Ventura) city, California",109900,39187,58620,1467.0,95921.6,31608.6,53596.2,1326.3,87914,27425,50799,1170.0,33414,39187,10626.0,9390.5,8520.0
2023,CA,place,65070,"San Carlos city, California",29797,3196,17068,242.0,25356.4,2723.6,15386.0,199.4,22669,2225,13986,188.0,1342,3196,9291.0,7047.4,6270.0
2023,CA,place,65084,"San Clemente city, California",63510,11316,45177,971.0,55646.2,9240.0,40332.8,831.0,49753,7687,36806,795.0,7921,11316,6046.0,5242.4,4465.0
2023,CA,place,65112,"Sand City city, California",262,77,120,17.0,229.4,67.4,106.0,17.0,220,59,105,17.0,62,77,48.0,39.0,39.0
2023,CA,place,66000,"San Diego city, California",1385061,409493,573281,74890.0,1212296.2,340806.4,522965.6,65307.5,1125769,304731,498576,60639.4,344658,409493,327397.0,283216.7,261822.6
2023,CA,place,66004,"San Diego Country Estates CDP, California",10142,2164,7286,88.0,8709.2,1891.6,6225.2,64.0,7709,1525,5675,64.0,1707,2164,604.0,528.4,445.0
2023,CA,place,66070,"San Dimas city, California",34099,12647,12896,1105.0,29424.2,10198.6,11693.4,1009.1,27108,9115,11000,959.7,9116,12647,7451.0,6523.1,6033.3
2023,CA,place,66140,"San Fernando city, California",23716,21853,1056,198.0,20238.0,18495.0,988.6,198.0,18396,16668,985,198.0,18776,21853,609.0,556.4,545.0
2023,CA,place,67000,"San Francisco city, California",836321,133266,313559,40243.0,757684.6,114909.0,291099.6,36290.9,721593,105793,282087,34298.3,65170,133266,349253.0,315385.1,299414.7
2023,CA,place,67042,"San Gabriel city, California",38764,10190,3809,464.0,34724.4,8837.0,3593.4,409.7,31885,7859,3422,409.7,8446,10190,24301.0,21884.3,20194.3
2023,CA,place,67056,"Sanger city, California",26515,20721,4387,118.0,21229.4,16571.2,3503.6,118.0,18773,14607,3178,118.0,19636,20721,1289.0,1036.6,870.0
2023,CA,place,67070,"San Geronimo CDP, California",562,22,540,0.0,554.0,22.0,532.0,0.0,456,22,434,0.0,22,22,0.0,0.0,0.0
2023,CA,place,67112,"San Jacinto city, California",54756,35257,11909,2964.0,45308.0,27973.2,10763.2,2545.4,39472,23324,10261,2424.8,30408,35257,4626.0,4026.2,3462.2
2023,CA,place,67126,"San Joaquin city, California",3734,3492,0,185.0,2760.6,2569.0,0.0,147.6,2263,2100,0,119.0,3444,3492,57.0,44.0,44.0
2023,CA,place,68000,"San Jose city, California",990054,306450,229484,27018.0,858161.2,255739.2,207753.0,23311.2,782565,223062,196701,21531.6,251964,306450,427102.0,371357.8,341270.4
2023,CA,place,68014,"San Juan Bautista city, California",2120,1214,699,20.0,1793.4,990.6,680.6,20.0,1681,912,651,20.0,977,1214,187.0,102.2,98.0
2023,CA,place,68028,"San Juan Capistrano city, California",34998,12839,18751,190.0,30330.4,10771.2,16645.6,162.0,27429,9163,15610,146.0,11102,12839,3218.0,2751.6,2510.0
2023,CA,place,68084,"San Leandro city, California",88531,25460,17814,8416.0,78774.0,21106.0,16734.4,7660.5,72779,18283,16083,6988.4,18543,25460,36841.0,33273.1,31424.6
2023,CA,place,68112,"San Lorenzo CDP, California",29453,12185,5798,1272.0,25631.0,9980.6,5501.4,1039.9,23407,8611,5286,969.2,8778,12185,10198.0,9109.1,8540.8
2023,CA,place,68140,"San Lucas CDP, California",181,168,13,0.0,153.8,140.8,13.0,0.0,128,115,13,0.0,168,168,0.0,0.0,0.0
2023,CA,place,68154,"San Luis Obispo city, California",48039,8312,33860,559.0,44591.2,7140.4,32076.0,553.9,42872,6633,31024,545.3,6405,8312,5308.0,4820.9,4669.7
2023,CA,place,68196,"San Marcos city, California",94078,35136,41812,1233.0,78296.2,28746.4,35350.0,1213.5,70020,24589,32694,1141.7,30119,35136,15897.0,12986.3,11595.3
2023,CA,place,68224,"San Marino city, California",12279,882,2459,40.0,10519.2,842.0,2090.0,40.0,9378,769,2001,40.0,495,882,8898.0,7547.2,6568.0
2023,CA,place,68238,"San Martin CDP, California",7199,3147,3221,130.0,6421.0,2677.2,2970.6,129.6,5932,2453,2779,129.0,2676,3147,701.0,643.6,571.0
2023,CA,place,68252,"San Mateo city, California",103555,27721,37988,1539.0,89953.6,22554.0,35000.8,1391.2,83152,19727,33027,1329.0,13722,27721,36307.0,31007.6,29069.0
2023,CA,place,68263,"San Miguel CDP (Contra Costa County), California",3991,250,3149,16.0,3468.6,196.4,2900.0,16.0,3035,114,2583,16.0,176,250,576.0,356.2,322.0
2023,CA,place,68266,"San Miguel CDP (San Luis Obispo County), California",2956,2353,556,24.0,2371.2,1810.8,525.4,12.0,1967,1457,475,12.0,2353,2353,23.0,23.0,23.0
2023,CA,place,68294,"San Pablo city, California",31771,19164,2760,3470.0,26863.4,15760.6,2625.2,3176.9,23650,13616,2526,2909.6,13062,19164,6377.0,5300.7,4598.4
2023,CA,place,68308,"San Pasqual CDP, California",2014,363,853,47.0,1790.4,322.4,768.0,47.0,1635,280,709,47.0,186,363,751.0,653.0,599.0
2023,CA,place,68364,"San Rafael city, California",60604,21037,31829,1398.0,52975.8,17076.8,29481.6,1046.0,48765,15017,27864,927.0,8740,21037,6340.0,5371.4,4957.0
2023,CA,place,68378,"San Ramon city, California",85734,6681,29297,2502.0,71881.0,5125.4,26126.8,2228.4,62666,4460,23572,1982.9,3976,6681,47254.0,38400.4,32651.1
2023,CA,place,68434,"San Simeon CDP, California",301,187,114,0.0,301.0,187.0,114.0,0.0,301,187,114,0.0,187,187,0.0,0.0,0.0
2023,CA,place,69000,"Santa Ana city, California",311639,240772,27259,2201.0,266504.0,202139.4,25376.4,2003.0,238746,177608,24478,1867.2,221023,240772,41407.0,36985.2,34792.8
2023,CA,place,69070,"Santa Barbara city, California",88024,32383,47043,1092.0,78157.6,26946.2,43531.0,1049.9,72845,24054,41469,1023.9,26802,32383,7506.0,6630.5,6298.1
2023,CA,place,69084,"Santa Clara city, California",129239,20761,36937,2611.0,112891.4,17420.8,34244.0,2314.0,106182,15723,32763,2242.7,15215,20761,68930.0,58912.6,55453.3
2023,CA,place,69088,"Santa Clarita city, California",229021,82543,99090,9614.0,192913.6,65983.0,87746.6,8122.2,171935,55908,81503,6907.2,56633,82543,37774.0,31061.8,27616.8
2023,CA,place,69112,"Santa Cruz city, California",60953,13659,36374,953.0,56323.8,12047.2,34232.2,944.7,53467,11041,32966,933.9,10353,13659,9967.0,9099.7,8526.1
2023,CA,place,69154,"Santa Fe Springs city, California",19310,14516,1780,588.0,16646.6,12589.8,1502.0,446.2,15211,11288,1472,407.0,12131,14516,2426.0,2108.6,2044.0
2023,CA,place,69182,"Santa Margarita CDP, California",665,52,549,0.0,665.0,52.0,549.0,0.0,665,52,549,0.0,13,52,64.0,64.0,64.0
2023,CA,place,69196,"Santa Maria city, California",109880,86680,15508,1033.0,87549.4,66424.6,14482.0,956.9,75397,55639,13638,955.0,82275,86680,6659.0,5685.9,5165.0
2023,CA,place,70000,"Santa Monica city, California",91535,15033,56603,4375.0,82841.0,13366.2,52657.8,3791.7,78576,12207,50804,3531.8,9861,15033,15524.0,13025.3,12033.2
2023,CA,place,70028,"Santa Nella CDP, California",1686,1515,115,0.0,1268.0,1099.4,112.6,0.0,1147,982,109,0.0,1494,1515,56.0,56.0,56.0
2023,CA,place,70042,"Santa Paula city, California",31202,25152,4549,414.0,25998.0,20607.2,4195.6,366.0,23125,17991,4096,366.0,24417,25152,1087.0,829.2,672.0
2023,CA,place,70098,"Santa Rosa city, California",177216,63367,90297,3091.0,154339.2,51257.2,83165.8,2807.9,140881,43560,79499,2519.6,53624,63367,20461.0,17108.3,15302.4
2023,CA,place,70130,"Santa Rosa Valley CDP, California",2722,222,1943,96.0,2427.8,201.6,1779.6,39.6,2256,180,1679,30.0,173,222,461.0,407.0,367.0
2023,CA,place,70140,"Santa Susana CDP, California",983,83,855,1.0,854.2,83.0,726.2,1.0,774,68,668,1.0,53,83,44.0,44.0,37.0
2023,CA,place,70154,"Santa Venetia CDP, California",3937,634,2743,93.0,3500.6,504.0,2538.0,93.0,3374,480,2468,93.0,147,634,467.0,365.6,333.0
2023,CA,place,70182,"Santa Ynez CDP, California",4725,971,3543,17.0,4134.0,787.2,3150.8,17.0,3831,705,2953,17.0,763,971,194.0,179.0,156.0
2023,CA,place,70224,"Santee city, California",59485,13000,37756,1143.0,49967.2,9735.8,33115.6,967.8,45441,8199,30810,864.9,10972,13000,7586.0,6148.0,5567.1
2023,CA,place,70266,"Saranap CDP, California",5693,889,3634,96.0,4880.8,722.0,3167.6,96.0,4275,598,2766,96.0,527,889,1074.0,895.2,815.0
2023,CA,place,70280,"Saratoga city, California",30335,758,10177,24.0,27333.0,678.0,9585.4,24.0,24507,559,8931,24.0,376,758,19376.0,17045.6,14993.0
2023,CA,place,70322,"Saticoy CDP, California",1463,1360,96,0.0,1077.0,983.0,87.0,0.0,1016,922,87,0.0,572,1360,7.0,7.0,7.0
2023,CA,place,70336,"Sattley CDP, California",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2023,CA,place,70364,"Sausalito city, California",7171,573,5810,24.0,6823.2,524.8,5552.0,24.0,6715,506,5486,24.0,188,573,764.0,722.4,699.0
2023,CA,place,70518,"Scotia CDP, California",565,70,381,0.0,471.8,70.0,333.8,0.0,447,70,321,0.0,25,70,114.0,68.0,56.0
2023,CA,place,70588,"Scotts Valley city, California",12138,1669,9032,63.0,10793.4,1223.4,8375.2,63.0,10101,1137,7920,55.0,1426,1669,1374.0,1131.8,989.0
2023,CA,place,70644,"Seacliff CDP, California",3488,518,2259,28.0,3149.6,434.2,2110.8,28.0,2896,376,2000,28.0,372,518,683.0,576.6,492.0
2023,CA,place,70686,"Seal Beach city, California",24868,3071,17004,265.0,22855.8,2804.6,15804.2,222.3,21613,2498,15133,184.0,1977,3071,4528.0,4024.7,3798.0
2023,CA,place,70712,"Sea Ranch CDP, California",1200,30,993,0.0,1200.0,30.0,993.0,0.0,1200,30,993,0.0,19,30,177.0,177.0,177.0
2023,CA,place,70728,"Searles Valley CDP, California",1698,379,1087,38.0,1309.6,271.8,856.6,29.0,1150,238,785,23.0,283,379,194.0,152.2,104.0
2023,CA,place,70742,"Seaside city, California",31964,14707,9892,1562.0,27526.4,12440.8,8568.2,1521.6,25015,10803,8119,1461.4,12381,14707,5803.0,4995.8,4631.6
2023,CA,place,70770,"Sebastopol city, California",7466,1033,5426,117.0,6664.0,781.0,4964.0,117.0,6230,729,4687,117.0,462,1033,890.0,802.0,697.0
2023,CA,place,70798,"Seeley CDP, California",1654,1351,35,100.0,1236.8,1001.4,35.0,100.0,1145,939,35,100.0,1171,1351,168.0,100.4,71.0
2023,CA,place,70882,"Selma city, California",24586,20255,2747,199.0,20831.4,16731.8,2535.6,189.9,18189,14381,2386,78.0,19637,20255,1385.0,1374.1,1344.0
2023,CA,place,70966,"Sequoia Crest CDP, California",62,0,62,0.0,62.0,0.0,62.0,0.0,62,0,62,0.0,0,0,0.0,0.0,0.0
2023,CA,place,71000,"Sereno del Mar CDP, California",110,9,70,0.0,110.0,9.0,70.0,0.0,110,9,70,0.0,9,9,31.0,31.0,31.0
2023,CA,place,71078,"Seville CDP, California",423,396,25,0.0,323.0,305.0,16.0,0.0,272,254,16,0.0,393,396,2.0,2.0,2.0
2023,CA,place,71106,"Shafter city, California",20618,16544,3361,274.0,16286.6,12923.0,2730.6,274.0,13522,10342,2563,274.0,15480,16544,439.0,359.0,343.0
2023,CA,place,71134,"Shandon CDP, California",1042,609,343,0.0,886.0,500.8,304.6,0.0,744,420,247,0.0,524,609,90.0,80.6,77.0
2023,CA,place,71218,"Shasta CDP, California",1330,38,1174,0.0,1191.0,30.4,1064.6,0.0,1108,6,1006,0.0,24,38,118.0,96.0,96.0
2023,CA,place,71225,"Shasta Lake city, California",10334,940,7915,10.0,8855.0,767.8,6885.6,10.0,7844,638,6144,10.0,792,940,1469.0,1191.6,1052.0
2023,CA,place,71246,"Shaver Lake CDP, California",355,63,290,0.0,353.8,61.8,290.0,0.0,349,57,290,0.0,61,63,2.0,2.0,2.0
2023,CA,place,71302,"Sheep Ranch CDP, California",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2023,CA,place,71362,"Shell Ridge CDP, California",998,95,876,0.0,833.0,50.0,756.0,0.0,766,50,689,0.0,0,95,27.0,27.0,27.0
2023,CA,place,71372,"Shelter Cove CDP, California",764,0,608,36.0,707.4,0.0,594.0,36.0,672,0,573,36.0,0,0,120.0,77.4,63.0
