cbsa,pop,pop_fb,emp,emp_fb,emp_mex,emp2564_noba,emp2564_ba,emp2564_hsl,emp2564_somecol_up,emp2564_noba_fb,emp2564_ba_fb,emp2564_noba_mex,emp2564_hsl_fb,emp2564_nat,hrs2564_noba,hrs2564_ba,hrs2564_hsl,hrs2564_somecol_up,hrs_all,hrs_fb,commuters,commute_min,commuters_nat,commute_min_nat,car_nat,car_min_nat,car_all,car_min_all,workers_nat,home_nat,transit_nat,workers,home,transit,n_week_noba,r_week_noba,raw_week_noba,obs_week_noba,n_hour_noba,r_hour_noba,raw_hour_noba,obs_hour_noba,n_week_ba,r_week_ba,raw_week_ba,obs_week_ba,n_hour_ba,r_hour_ba,raw_hour_ba,obs_hour_ba,n_week_hsl,r_week_hsl,raw_week_hsl,obs_week_hsl,n_hour_hsl,r_hour_hsl,raw_hour_hsl,obs_hour_hsl,n_week_somecol,r_week_somecol,raw_week_somecol,obs_week_somecol,n_hour_somecol,r_hour_somecol,raw_hour_somecol,obs_hour_somecol,sample,fp_pop_share
29460,282843.0,23516.0,196585.0,15904.0,6708.0,134958.0,31026.0,84343.0,81641.0,10427.0,2502.0,4357.0,8345.0,153055.0,296269711.0,68013013.0,185325071.0,178957653.0,412529962.0,34140596.5,189226.0,4932266.0,173841.0,4429961.0,168009.0,4252242.0,182657.0,4718188.0,177022.0,3181.0,864.0,192635.0,3409.0,1064.0,84932.0,-7164.144634006834,532528.339046675,4220.0,119537.0,-11397.822738837374,292722.6493865728,5968.0,17611.0,-3464.9180225421464,118094.64202841707,881.0,25217.0,-4376.3057561912065,72696.61512472427,1261.0,52558.0,-3463.360639350249,326114.1066295436,2602.0,75158.0,-6139.79777877946,178949.36490449213,3741.0,32374.0,-3700.783994656578,206414.23241713195,1618.0,44379.0,-5258.024960057907,113773.28448208088,2227.0,200001,1.0
29540,282600.0,11464.0,220720.0,8699.0,587.0,140939.0,44985.0,100638.0,85286.0,5561.0,1983.0,401.0,3936.0,178380.0,299123830.5,95375234.0,214464167.5,180034897.0,447632380.5,17451670.0,207072.0,4483462.0,198925.0,4294447.0,186959.0,4067292.0,194112.0,4238867.0,208497.0,9572.0,2118.0,216974.0,9902.0,2344.0,92655.0,3686.3110100495737,592087.5799717698,3912.0,125066.0,3247.3305751915777,320540.88166674733,5322.0,27580.0,-2850.1324074257436,187592.79744884375,1121.0,38082.0,-2896.139175064379,113496.976616202,1551.0,66580.0,3231.8605352289323,421960.3165788204,2844.0,89581.0,3091.9429030842857,225204.53704390093,3874.0,26075.0,454.4504748206417,170127.2633929487,1068.0,35485.0,155.38767210729475,95336.34462284604,1448.0,200001,1.0
29620,178461.3788,12205.6921,131703.3255,6925.888199999999,278.313,64832.516,38963.3597,27232.5899,76563.2858,2662.3109999999997,3177.0393,207.2952,1368.0074,97956.5254,135608094.9784,82129837.43079999,56914772.96885,160823159.44035,256695235.05905,13007056.0379,124319.457,2548446.8966,117686.909,2422014.3745999997,111476.2832,2299351.3772,117393.7853,2407514.7132,121544.4159,3857.5069,1952.5744,128283.0773,3963.6203,2252.222,40101.6316,1002.2580390691146,257488.66489590183,1932.0346,58793.336299999995,325.4855730498391,151763.43520992907,2812.7459,21764.0256,-914.7267573481828,149732.50836385915,967.1518,29665.2625,-787.7889155120362,90487.22796528287,1326.1218,16852.8632,986.6829174515892,106961.84550815144,816.8875,26660.3172,691.6517227795146,66728.23114352908,1288.6185,23248.7684,15.575121617523791,150526.81938775053,1115.1471,32133.0191,-366.1661497296735,85035.20406639992,1524.1274,200001,0.6238609155558732
29740,104653.0,25365.0,63912.0,12453.0,11879.0,36462.0,14140.0,21810.0,28792.0,10381.0,951.0,10149.0,8650.0,39270.0,79388386.5,29304370.0,48156664.0,60536092.5,129193618.0,27594936.0,60900.0,1337954.0,49176.0,1044370.0,47328.0,1002331.0,58336.0,1277313.0,50604.0,1428.0,261.0,62728.0,1828.0,327.0,15714.0,-3018.691306721815,97195.97445719836,634.0,23992.0,-4404.99361568963,56960.006991418486,993.0,7205.0,-2006.7651719797332,47953.16341019914,288.0,10998.0,-2793.7278597502454,31026.504421590573,446.0,7926.0,-1618.5960930738945,48109.79775065723,320.0,13249.0,-2587.4770078426113,30090.65153768216,556.0,7788.0,-1400.0952136479204,49086.176706541155,314.0,10743.0,-1817.516607847016,26869.355453736403,437.0,200001,1.0
29820,895283.1735,205703.3288,618342.6376,123674.1685,54103.3829,421800.7172,108033.9193,230841.8529,298992.7836,89788.7502,16363.5785,41498.5299,66751.1453,423682.3078,927844097.9734,240360151.99385,511827427.1467,656376822.82055,1320185631.66445,281037453.43515,592953.2484,14408680.1677,474347.0298,11411277.484,440214.661,10074106.6714,543507.1727,12489207.1429,485806.6968,11459.667,16626.8989,606000.8938,13047.6454,25619.8356,223391.8398,13719.412746284615,1440221.1417299872,10506.7078,328443.0333,26467.129276723368,872439.9495135709,15461.5728,57507.2693,-3492.0198687953666,393751.5566675862,2665.9175,78957.7401,-2222.1195103327764,239557.3269142472,3664.8911,113603.8758,10096.70281283045,722361.4329112672,5360.853,172077.4322,19186.622519484197,444379.82882547594,8136.7834,109787.964,3622.709933454163,717859.7088187205,5145.8548,156365.6011,7280.506757239184,428060.12068809447,7324.7894,200001,1.0
30140,73213.0,2087.0,58102.0,1584.0,209.0,41294.0,8673.0,31328.0,18639.0,1029.0,235.0,73.0,621.0,48703.0,85931485.5,18416787.5,65271792.0,39076481.0,117170360.5,2977252.0,54779.0,1199912.0,53292.0,1167973.0,50956.0,1132994.0,52318.0,1164456.0,55503.0,2211.0,255.0,57022.0,2243.0,255.0,28090.0,-62.8298989136519,178019.1541756608,1305.0,37729.0,-293.05594118352036,95304.2683269227,1743.0,5219.0,-757.302577025711,35440.86961375299,233.0,7507.0,-981.6023763896436,22195.50022706885,338.0,21269.0,20.973640584089637,133779.20948451725,989.0,28524.0,-199.04996158504497,70652.03247526991,1320.0,6821.0,-83.8035394977415,44239.94469114316,316.0,9205.0,-94.00597959847542,24652.23585165277,423.0,200001,1.0
30460,172902.0,10740.0,131384.0,7343.0,1799.0,61915.0,45288.0,29622.0,77581.0,3017.0,3270.0,1107.0,2082.0,100916.0,130545052.0,97596470.5,61608344.5,166533178.0,264817517.0,14208956.5,125911.0,2491651.0,119031.0,2358856.0,112770.0,2207431.0,118470.0,2323050.0,121632.0,2601.0,1344.0,128788.0,2877.0,1501.0,39631.0,-1760.6616688836634,251021.62149412968,1528.0,55316.0,-3191.628431491112,138702.1545249473,2137.0,27537.0,-2361.735694198753,187678.92443062144,1054.0,35996.0,-3365.626878950252,106838.99352913591,1377.0,18973.0,-471.7126293742082,118524.21217728705,734.0,27273.0,-1119.3679160901747,65970.49599548355,1064.0,20658.0,-1288.949039509455,132497.40931684244,794.0,28043.0,-2072.260515400937,72731.65852946386,1073.0,200001,0.6380000293882829
30620,64716.341,973.0045,48299.7755,770.1495,0.0,33156.9995,6989.404,20280.6035,19865.8,400.8135,282.598,0.0,212.648,39462.992,70316961.54725,14893997.426,43336437.5755,41874521.39775,97030561.2155,1537678.673,46452.396,874473.6295,45717.2215,862831.1515,44335.0095,830890.5825,45025.416,842160.9265000001,46786.0575,1068.836,219.643,47556.207,1103.811,219.643,22248.9965,-238.92593908071436,141809.13859828652,1333.247,31636.2865,-992.3863770845684,79946.84514050023,1880.9555,3994.8445,-988.2626314367812,26693.454395797595,228.037,5878.598,-1235.0803517809334,16786.461269276966,334.361,13979.5075,130.43524510046387,88428.16102045054,853.39,20144.9005,-332.10074512187447,49942.2232290937,1210.8345,8269.489,-369.3611841811781,53380.97757783637,479.857,11491.386,-660.2856319626945,30004.621911406262,670.121,200001,1.0
30700,159037.0,10313.0,131282.0,7360.0,1044.0,62624.0,40419.0,26587.0,76456.0,3669.0,2300.0,738.0,2484.0,97074.0,135050882.5,84344455.0,57617485.0,161777852.5,261445672.0,12632669.5,125419.0,2212103.0,118336.0,2081805.0,113231.0,1990312.0,119228.0,2102985.0,122344.0,4008.0,804.0,129486.0,4067.0,1043.0,41195.0,-1747.375581926393,262124.91925348763,1413.0,54931.0,-2984.4787734435977,139633.63419813546,1873.0,24311.0,-4708.111698127691,162713.33779929005,803.0,32325.0,-5532.1055900364945,92883.84304804704,1081.0,17399.0,-556.5108119354724,109096.0201798311,608.0,24252.0,-1539.750860184984,59147.711771069386,838.0,23796.0,-1190.864769990922,153028.89907365647,805.0,30679.0,-1444.7279132586168,80485.92242706595,1035.0,200001,0.9381679017343424
31080,7922475.666900001,3580341.2004,5103204.5184,2085446.0664000001,880515.0538,2921706.271,1445244.0698,1582598.2517,2784352.0891,1363807.9846,458337.4974,700528.3862000001,986513.5871,2544804.8588,6353106041.190901,3144950296.278,3500474606.39095,5997581731.07795,10618389009.639648,4513797082.196,4817488.667400001,139186907.5595,2835982.9024,80257433.9329,2648908.7392,73525802.8452,4330984.0335,120912480.0236,2952425.9744,116443.07199999999,92816.7402,4982564.2314,165075.564,280526.6031,913686.9594,155742.7358890733,6003577.302341112,44741.6125,1402795.5991,226927.74163067376,3848640.009021937,68554.3953,549468.1775,99677.75444829944,3896881.1858979445,26426.7306,797513.5157,130951.85587306149,2569563.44519405,38360.6039,359832.85730000003,54613.76231942381,2305388.323851213,17770.851300000002,588920.997,85440.7421198173,1528108.1047166977,28974.7571,553854.1021,101128.97356964948,3698188.9784899,26970.7612,813874.6021,141486.9995108564,2320531.9043052387,39579.6382,200001,1.0
31140,446015.0,18274.0,322426.0,12628.0,1156.0,188435.0,85936.0,99790.0,174581.0,5689.0,5233.0,629.0,3811.0,263449.0,403298986.5,188420194.0,214305415.5,377413765.0,664266394.5,27071679.5,310508.0,6908625.0,298178.0,6639456.0,281724.0,6166474.0,292658.0,6400849.0,304427.0,6249.0,8586.0,316876.0,6368.0,9088.0,125234.0,-3820.328829928783,793539.9057603194,5939.0,180237.0,-3408.8878153113,457047.1459116487,8561.0,51831.0,-4113.217872529308,353332.9406079407,3014.0,69838.0,-5619.051699302467,207936.6220649148,4120.0,67644.0,-1621.1023710097793,422746.8341463147,3106.0,100267.0,-1162.5114166295434,246273.0975647064,4583.0,57590.0,-2199.226458918995,370793.07161400456,2833.0,79970.0,-2246.376398681754,210774.04834694235,3978.0,200001,0.6186766853178415
31180,153110.0,6580.0,110667.0,4179.0,1524.0,60503.0,25292.0,31975.0,53820.0,2116.0,1448.0,1246.0,1529.0,82231.0,131888546.5,54841939.0,68847364.0,117883121.5,223319423.5,8051768.0,105922.0,1815663.0,101826.0,1744793.0,98423.0,1661501.0,101947.0,1721060.0,104215.0,2389.0,1081.0,108344.0,2422.0,1198.0,38724.0,-7166.820349044328,238959.74276846345,1901.0,53486.0,-9259.945149146755,126509.3449247141,2631.0,13822.0,-2364.060148979947,92918.99578047686,703.0,19576.0,-3182.3350066735493,56365.13053666335,987.0,20541.0,-3493.239011805815,124825.05148996843,999.0,30266.0,-4718.998852391629,69157.92218562905,1476.0,18183.0,-3673.5813372385146,114134.69127849524,902.0,23220.0,-4540.9462967551435,57351.42273908507,1155.0,200001,0.9468409756097561
31420,92723.0,2249.0,61548.0,1433.0,152.0,37738.0,14663.0,22284.0,30117.0,615.0,697.0,86.0,358.0,51089.0,81529422.5,31405734.0,48278973.0,64656183.5,126261544.5,3079261.0,59396.0,1302371.0,58058.0,1272405.0,55905.0,1214963.0,57243.0,1244929.0,58867.0,809.0,639.0,60269.0,873.0,639.0,25571.0,-2658.878976539422,159786.40145671312,1213.0,37079.0,-2996.9480535867547,91162.57413625022,1794.0,9227.0,-485.4634332763665,62948.43576081033,424.0,12465.0,-493.670566252931,37340.714727183906,570.0,15219.0,-1475.1124539287412,93872.0873275068,741.0,23060.0,-1678.6145954430544,55168.661632056734,1153.0,10352.0,-1183.7665226106856,65914.31412920644,472.0,14019.0,-1318.333458143692,35993.91250419319,641.0,200001,0.6920375233846596
31540,287529.0,22191.0,234468.0,14509.0,2896.0,105580.0,88015.0,45258.0,148337.0,4752.0,6729.0,1342.0,2656.0,182114.0,223329897.5,183373560.5,95774679.5,310928778.5,463099390.5,27331563.5,222848.0,4324837.0,209196.0,4069460.0,184698.0,3559191.0,195175.0,3740708.0,216637.0,7441.0,8351.0,230623.0,7775.0,10077.0,68729.0,2828.2787415579387,442742.2696014983,2662.0,93524.0,5159.499611169316,247306.2056596217,3590.0,50362.0,-4608.207630047257,342871.1605372911,1693.0,69636.0,-5278.608388312978,207624.5430299312,2363.0,29836.0,2450.031896111282,190456.77418259703,1222.0,41836.0,3372.150291067622,107934.85869001396,1670.0,38893.0,378.2468454466506,252285.49541890164,1440.0,51688.0,1787.349320101691,139371.34696960816,1920.0,200001,0.7966179884614163
31700,246773.3495,18478.9594,196667.5612,13605.3932,510.6288,110953.6984,58690.7958,56304.8746,113339.6196,8036.2238,4290.4354,293.4924,5148.6346,157317.835,235028264.99005,127554463.53135,120076676.5503,242506051.9711,401827919.9986,27432399.7269,187317.0783,4847673.487,174265.3993,4534903.2724,167710.0218,4340443.2927,180321.1439,4641391.5283,180044.2743,5778.875,1469.8358,193331.577,6014.4987,1577.8358,69429.9727,7173.891955397386,450678.8127657317,2731.4066,95009.9004,8485.736087911628,252953.97767817008,3773.7038,35770.5266,782.3927701602597,248645.7417234893,1424.9171,48108.8965,747.7577923884741,148501.58285823857,1935.5147,35913.7698,4091.8976766228247,229378.8623712761,1417.7548,48979.2789,4586.599862890531,125584.58407540566,1953.8426,33516.202900000004,3081.994278774563,221299.9503944555,1313.6518,46030.6215,3899.136225021096,127369.39360276455,1819.8612,200001,1.0
31900,77344.0,1187.0,56792.0,823.0,88.0,40669.0,7405.0,26232.0,21842.0,527.0,296.0,50.0,457.0,47251.0,87270793.5,15506323.0,56372947.5,46404169.0,116214597.5,1770944.5,53962.0,1095340.0,53139.0,1082580.0,51684.0,1061684.0,52507.0,1074444.0,54708.0,1569.0,254.0,55531.0,1569.0,254.0,27737.0,-1488.0541328898953,175598.2765545108,1337.0,39128.0,-1968.6760171443648,98108.1197680382,1914.0,4247.0,-775.8775323859336,28596.293652064414,196.0,6294.0,-805.0626041910107,18405.231119094617,297.0,18380.0,-1118.8851537720222,114861.2973805435,901.0,26338.0,-1065.0519274622577,64615.07361265698,1315.0,9357.0,-369.16897911787095,60736.97917396739,436.0,12790.0,-903.6240896821082,33493.04615538113,599.0,200001,1.0
32580,328625.0,131537.0,172957.0,59570.0,56595.0,113244.0,28130.0,79950.0,61424.0,46460.0,5886.0,45167.0,40452.0,89028.0,247427890.0,60063261.0,175575344.0,131915807.0,356898911.0,126195635.0,165924.0,3509792.0,109004.0,2182860.0,105225.0,2121617.0,157791.0,3352215.0,110922.0,1918.0,270.0,169321.0,3397.0,387.0,38626.0,-11522.043002530698,232766.79471006955,1652.0,66348.0,-17815.17068444574,148026.76835075367,2855.0,11588.0,-2438.2467893687417,77197.91352670344,468.0,19147.0,-2029.354391795184,55956.27864285226,766.0,22901.0,-7714.919161516397,134991.30921005562,994.0,42681.0,-12435.023427417802,90822.48748580468,1857.0,15725.0,-3807.123841014299,97775.4855000138,658.0,23667.0,-5380.147257027929,57204.28086494899,998.0,200001,1.0
32780,110291.0,6376.0,76351.0,3655.0,1922.0,47341.0,16952.0,24709.0,39584.0,2638.0,584.0,1552.0,1978.0,61071.0,99251994.0,33929183.5,51392618.0,81788559.5,150946343.0,7813453.0,71762.0,1354490.0,68352.0,1284463.0,64365.0,1205745.0,67630.0,1267404.0,71723.0,3371.0,354.0,75288.0,3526.0,369.0,24010.0,-2254.759772376916,151501.8103370703,1095.0,39979.0,-3556.2539545302348,99417.93463027084,1830.0,6994.0,-1264.721044013651,47106.0581267325,333.0,13045.0,-2207.1164402127597,37869.29847488321,621.0,12320.0,-685.5325737675546,76743.61324959151,576.0,21503.0,-955.544043124265,52211.3500130395,997.0,11690.0,-1569.2271986093672,74758.19708747868,519.0,18476.0,-2600.7099114059683,47206.58461723124,833.0,200001,1.0
32820,563735.0,28069.0,393600.0,18628.0,4844.0,227983.0,109690.0,111965.0,225708.0,9186.0,6528.0,2873.0,6244.0,321959.0,496163038.0,238233422.0,243553081.0,490843379.0,820751565.5,40031425.0,378771.0,9038876.0,360709.0,8602060.0,345786.0,8049561.0,362741.0,8453200.0,368012.0,7303.0,7340.0,386419.0,7648.0,7639.0,150802.0,-3210.846383552364,957213.3100530708,6277.0,215794.0,-2493.5520635093894,549099.9638792987,8964.0,65429.0,-704.3696996027652,450599.7996249646,2772.0,90454.0,-406.0558159463217,275246.55496885406,3841.0,74289.0,-2632.578158129726,461789.1404104645,3081.0,110926.0,-1481.729552800909,270415.8154857797,4615.0,76513.0,-578.2682254226347,495424.1696426065,3196.0,104868.0,-1011.8225107084796,278684.14839351934,4349.0,200001,0.739737724916133
32900,123620.0196,39939.6734,72597.3768,20386.6592,13934.3574,51280.8688,9185.59,29166.3992,31300.0596,16174.5774,1247.4822,11252.0644,13224.004,43044.3992,113166937.7946,18351229.2673,66372951.3684,65145215.6935,150493727.6773,46686397.0544,68479.4316,1790505.5914,49518.6528,1275435.2672,47219.2184,1233382.1092,65090.7984,1728748.793,51153.7226,1635.0698,213.8652,70649.5678,2170.1362,357.2936,19996.5032,-483.20554649185897,127547.11039559968,953.6502,33448.3178,-1347.5808369850686,84726.6351591489,1608.704,3829.9678,-431.345228936043,26122.582838567687,194.3864,6406.4324,50.28568244619861,19762.715568484575,331.672,9186.6506,275.68930149219506,57976.966190232415,432.302,16186.4738,-331.33962318672275,39505.16746942415,775.6628,10809.8526,-758.8948479840546,69570.14420536737,521.3482,17261.844,-1016.2412137983482,45221.46768972475,833.0412,200001,1.0
33100,3078580.2704,1326406.0696,2058437.9408,832395.4032000001,25819.1288,1264943.7680000002,541930.5231999999,691104.9064,1115769.3848,565496.7032,180378.77120000002,16161.2888,356635.62,1060998.8168,2821488783.0116,1205557916.834,1549131050.4991999,2477915649.3464003,4420033302.8424,1844429637.0448,1957352.7504,55285054.5688,1165726.0776,31653687.5064,1101388.2904,29166573.6096,1825815.3952000001,50044756.5624,1201419.4664,35693.3888,27296.8664,2012955.4232,55602.6728,63680.3088,456609.2712,14002.734152488603,2923564.260236742,21488.9576,649637.704,20403.41860879431,1683812.5112745375,30608.2776,211262.5072,6250.375354226984,1466357.8623302064,9865.7792,298819.5768,8347.150494232754,923392.4613995919,13985.3408,222191.2728,2848.852791249019,1392817.5245470237,10519.3408,330438.372,5502.359417087275,816759.465400826,15698.36,234417.99839999998,11153.881361239586,1530746.7356897183,10969.6168,319199.332,14901.059191707041,867053.0458737116,14909.9176,200001,1.0
33140,66930.0,2465.0,49795.0,1552.0,612.0,34722.0,7574.0,21317.0,20979.0,1167.0,188.0,416.0,780.0,40941.0,76446469.5,15921261.0,47418263.5,44949467.0,103641071.0,4073329.0,47418.0,1050212.0,45890.0,1021275.0,44295.0,985816.0,45567.0,1009462.0,47227.0,1337.0,369.0,48773.0,1355.0,450.0,23293.0,-104.0697914245115,148403.03997469175,1170.0,32582.0,-156.81865975838463,83212.3767909926,1663.0,4419.0,-987.113338715342,29567.553652635317,239.0,6518.0,-1208.090278194193,18796.915008775195,342.0,15044.0,117.36298322872317,94937.65252939308,754.0,21038.0,470.9924696378799,52940.568675,1071.0,8249.0,-221.4327746532342,53465.38744529895,416.0,11544.0,-627.8111293962639,30271.808115992775,592.0,200001,1.0
33260,71741.0,7508.0,49354.0,4386.0,3484.0,30438.0,11722.0,15417.0,26743.0,3323.0,476.0,2954.0,2714.0,38361.0,67726851.0,26232142.5,34725179.5,59233814.0,105073575.5,9932000.0,47330.0,851054.0,43106.0,773556.0,42303.0,755646.0,46394.0,830159.0,44196.0,1090.0,45.0,48468.0,1138.0,45.0,17570.0,-1260.4991746311882,110992.43779918805,805.0,24957.0,-2771.240390877583,61320.85180717923,1152.0,7057.0,-241.4661399829418,48799.715080229005,334.0,9675.0,-612.3496705309904,29255.30741495252,456.0,8487.0,-689.6926297956511,52594.30902263541,385.0,12600.0,-1432.547669914283,29586.13862611788,576.0,9083.0,-570.8065448355374,58398.12877655264,420.0,12357.0,-1338.6927209632977,31734.71318106124,576.0,200001,0.9606972796157509
33340,817094.0,57275.0,610265.0,37538.0,13587.0,344073.0,170391.0,176981.0,337483.0,21421.0,10134.0,9294.0,14868.0,482909.0,742001187.0,365322178.5,383236081.5,724087284.0,1251786498.0,80642485.0,585535.0,12827332.0,549567.0,12037083.0,503801.0,10678550.0,534847.0,11332577.0,561755.0,12188.0,25702.0,598250.0,12715.0,28876.0,223994.0,11676.87494572586,1442777.0264946492,7247.0,319086.0,18109.43570815053,837506.5116712197,10319.0,100362.0,1112.5357872774985,692536.663348097,3309.0,140518.0,2066.9550646732564,429341.6843342335,4643.0,115726.0,8426.771186299049,734926.9542711256,3737.0,172290.0,12651.057481140655,437859.9764788733,5551.0,108268.0,3250.103759426809,707850.0722235224,3510.0,146796.0,5458.378227009876,399646.53519234655,4768.0,200001,0.8668591049354952
33460,1611645.0,151212.0,1299594.0,101666.0,15771.0,656964.0,449214.0,277779.0,828399.0,51192.0,31608.0,9237.0,31443.0,1023378.0,1373329326.5,957888992.0,581327018.5,1749891300.0,2610859586.5,200042280.5,1235558.0,28388991.0,1138140.0,26140570.0,1046834.0,23374913.0,1129397.0,25221456.0,1180221.0,42081.0,55248.0,1279415.0,43857.0,64847.0,406438.0,50915.94607488271,2659743.337873561,13497.0,567020.0,72597.31040671721,1546592.46639433,18790.0,264411.0,14824.445655344804,1837212.6857715747,8556.0,362437.0,19437.10697088027,1122227.5089465554,11739.0,171144.0,24632.561614314483,1103629.798362586,5796.0,244579.0,35486.002103233186,646041.0255076035,8251.0,235294.0,26283.384460568228,1556113.539510974,7701.0,322441.0,37111.30830348406,900551.4408867263,10539.0,200001,0.8187401506241264
33660,247496.0,7783.0,158850.0,4739.0,235.0,103035.0,32574.0,60447.0,75162.0,2647.0,1583.0,207.0,1747.0,131379.0,223669869.0,70108769.5,132187877.0,161590761.5,331759075.0,9286335.0,152359.0,3927277.0,147814.0,3808116.0,143789.0,3689192.0,148230.0,3803423.0,150802.0,2988.0,813.0,155400.0,3041.0,857.0,67822.0,-8479.098568693214,423111.6723213141,2993.0,101151.0,-11291.733365832131,246191.427945586,4488.0,19169.0,-3504.6453688911542,128348.3262550482,841.0,26402.0,-3964.8950853974975,76189.136589406,1176.0,40135.0,-4048.595656142616,247972.4005779433,1764.0,62052.0,-4560.4275833511565,148683.5848870104,2747.0,27687.0,-4430.502912550592,175139.27174337086,1229.0,39099.0,-6731.305782481001,97507.84305857556,1741.0,200001,1.0
33700,274410.0,66759.0,170527.0,35351.0,20886.0,113997.0,28634.0,61478.0,81153.0,25212.0,3848.0,15774.0,19212.0,113571.0,244962129.0,60241763.5,135456826.5,169747066.0,349391894.5,80356582.5,161571.0,4466106.0,128198.0,3453381.0,121859.0,3282503.0,153213.0,4244637.0,132135.0,3937.0,1342.0,166270.0,4699.0,1845.0,53331.0,2566.972489358662,343724.7671077658,2721.0,84615.0,3333.148306728399,220337.3656371559,4323.0,12445.0,-193.14866039765295,85882.95708320716,635.0,19951.0,399.6677945098652,61344.99437120253,1009.0,25006.0,1944.5813009253295,158719.53285593828,1278.0,43056.0,2650.3840666469846,108171.2041068042,2198.0,28325.0,622.3911884333323,185005.23425182753,1443.0,41559.0,682.7642400814138,112166.16153035167,2125.0,200001,1.0
33740,89898.0,1466.0,60932.0,987.0,60.0,36300.0,14378.0,21778.0,28900.0,549.0,357.0,60.0,362.0,49772.0,76639944.0,30248155.0,46230513.5,60657585.5,122251925.0,2698192.5,58375.0,1178689.0,57407.0,1163461.0,55204.0,1102952.0,56135.0,1116850.0,58574.0,1167.0,828.0,59542.0,1167.0,840.0,23168.0,-3759.30536042026,143239.9919487607,1090.0,34567.0,-4222.7535909941225,83292.2546278432,1637.0,8593.0,-1470.4333096511457,57565.04192678123,378.0,11717.0,-1768.4055876528423,33748.76070973143,517.0,14219.0,-1703.3915405195355,87440.91646155271,673.0,22102.0,-1808.3411981995168,52670.38137217204,1062.0,8949.0,-2055.9138199007252,55799.07548720802,417.0,12465.0,-2414.412392794612,30621.87325567098,575.0,200001,0.865906511499356
33780,93272.0,1806.0,68419.0,1283.0,97.0,46945.0,10767.0,25422.0,32290.0,761.0,382.0,97.0,561.0,56569.0,101783837.0,22347430.5,55223267.5,68908000.0,140178756.0,2722781.0,65737.0,1607244.0,64503.0,1573620.0,63421.0,1545630.0,64629.0,1579057.0,65556.0,1053.0,210.0,66790.0,1053.0,210.0,32007.0,5784.615964451719,210931.3753349633,1480.0,43878.0,6172.095877955384,119539.89857767231,2044.0,5768.0,64.22439159059404,39849.81705688559,266.0,8954.0,620.1896954485629,27836.706872984076,408.0,17564.0,3579.5609997469433,114490.1992529646,810.0,24816.0,3798.849829520919,65827.4039298394,1159.0,14443.0,2205.0549647047887,96441.17608199832,670.0,19062.0,2373.246048434463,53712.49464783298,885.0,200001,1.0
33860,137326.776,3327.8656,94504.5408,2289.2976,224.9648,50147.4352,29677.2176,24470.8944,55353.7584,1051.5392,1034.6192,111.984,629.9456,77738.4944,111497897.5952,65216313.076,54719619.524,121994591.1472,199038787.1632,5035210.5864,91683.0624,1839498.936,89452.5904,1785391.5744,87125.8112,1735530.9904,89243.2848,1786361.3536,90831.1536,1378.5632,624.6351999999999,93080.6256,1397.5632,632.6351999999999,34061.6128,-4971.345812929709,211517.77656398705,1359.0096,48103.856,-5839.302168516634,116575.53008825646,1927.2352,18977.9152,-2642.6758048318666,128450.23992110376,775.0688,24802.9984,-2410.9997537168656,73414.31220543578,1010.7088,16780.144,-2323.528049841312,102491.5029638174,671.9824,25307.0064,-2406.502153525206,59508.293520317384,1017.4112,17281.4688,-2647.8177630884006,109026.2736001697,687.0272,22796.8496,-3432.8000149914333,57067.236567939195,909.824,200001,0.6449983839689722
34620,73765.0,1321.0,51573.0,833.0,153.0,29485.0,10966.0,18112.0,22339.0,228.0,360.0,63.0,99.0,39863.0,64132382.0,22992091.5,39395886.5,47728587.0,103517563.5,1294365.0,49536.0,1017432.0,48754.0,1002913.0,46344.0,973661.0,46946.0,986874.0,49577.0,823.0,414.0,50359.0,823.0,561.0,19454.0,-1167.9623955235547,123004.78083440664,977.0,29300.0,-1885.052960091149,73010.5657967138,1479.0,5963.0,-1311.7294437945563,40030.746718181115,274.0,9575.0,-1768.2914044995068,27635.379260681824,437.0,12117.0,-340.6263318744763,76088.94276833476,608.0,18927.0,-594.284684794162,46447.93135236183,950.0,7337.0,-827.3360636490776,46915.838066071825,369.0,10373.0,-1290.768275296988,26562.634444352083,529.0,200001,1.0
34820,127838.1468,6167.2744,92896.5642,4478.1788,1822.0978,62806.803,16299.5744,35629.386,43476.9914,2788.1076,765.0278,1042.052,2220.0838,75553.242,133867198.2344,35937884.0388,75172846.2223,94632236.0509,193013917.8324,8506919.429,88671.198,2129501.8556,84211.0192,2020090.5362,81113.597,1955520.0422,84836.7438,2041617.7176,86629.1688,2418.1496,261.207,91107.3476,2436.1496,313.2112,38701.2298,-6632.935205020503,239498.1685975835,1621.243,55295.494,-8610.933646946069,132391.58029585463,2324.3744,9295.8156,-2365.6124467470586,61587.51573626333,397.0446,13469.2516,-3245.963671931789,37847.543540705105,578.0708,21497.803,-3658.850854165301,130961.78311286843,913.1608,31820.3562,-4764.049632148062,73552.03028009627,1349.253,17203.4268,-2974.0843508552025,108536.38548471534,708.0822,23475.1378,-3846.884014798008,58839.55001575829,975.1214,200001,0.7288710466616254
