design,endpoint,outcome,y,x,controls,estimator,n,coef,se,lo,hi,F,hansen_J,hansen_p,ar_lo,ar_hi,ar_kind
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_fbemp,none,IV with Z,334,0.05716566351357655,0.36799917796182235,-0.6641127252915953,0.7784440523187484,,,,-0.8627892270168186,0.6742765271219616,bounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_fbemp,none,IV with Z + baseline level,334,1.4268299280703824,0.8155684253869281,-0.17168418568799648,3.0253440418287614,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_fbemp,none,IV with Z+Z2,334,-0.17345314480768848,0.3201025017621021,-0.8008540482614086,0.45394775864603165,,1.2404767565633184,0.2653791909924116,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_fbemp,none,IV with Z+Z2 + baseline level,334,1.0557232163427948,0.4179990988386675,0.23644498261900648,1.875001450066583,,0.3945370739700108,0.5299241122877307,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_fbemp,none,level placebo: Z2 on 2000 level,334,4.335704003178449,0.4795277228060457,3.3958296664786,5.275578339878299,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_fbemp,none,level placebo: Z2_exmex on 2000 level,334,5.659730675798068,0.8872866452881502,3.9206488510332935,7.398812500562842,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_fbemp,none,level placebo: Z on 2000 level,334,2.715631342349278,0.6721876510387544,1.3981435463133192,4.033119138385237,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_fbemp,none,level placebo: Z2 on 2000 level given lnpop0,334,2.5437189073713027,0.4336699658852503,1.6937257742362122,3.393712040506393,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,first stage on Z2,334,0.14723501328078897,0.057943777448970384,0.03366520948080702,0.2608048170807709,6.456670017755159,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,first stage on Z2_exmex,334,0.30638806376032335,0.07857722726320931,0.1523766983244331,0.46039942919621357,15.203734758454761,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,first stage on Z2_mex,334,0.01820390660908571,0.14183977391824515,-0.25980205027067477,0.2962098634888462,0.016471499479018385,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,first stage on Z,334,0.16539352432114188,0.07857544251963142,0.011385656982664305,0.31940139165961945,4.43060804761275,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,"first stage on Z+Z2, coefficient on Z",334,0.1558152269296357,0.12156810278632639,-0.08245825453156402,0.39408870839083543,3.2333490748355915,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,"first stage on Z+Z2, coefficient on Z2",334,0.018561880606391756,0.12158773380317447,-0.21975007764783022,0.2568738388606137,3.2333490748355915,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,OLS,334,0.46598955797790415,0.3323335897198916,-0.18538427787308337,1.1173633938288916,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,reduced form on Z2,334,-0.1881554263629714,0.24301972797400798,-0.664474093192027,0.2881632404660842,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,reduced form on Z2_exmex,334,-0.21415730473563266,0.32671063007974505,-0.8545101396919329,0.4261955302206676,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z2,334,-1.2779258287167488,1.6301358533311068,-4.472992101245718,1.9171404438122206,,,,-7.035305386922858,3.0995196315927647,bounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z2 + baseline level,334,2.764197065515569,1.7769805434587356,-0.7186847996635524,6.247078930694691,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z2_exmex,334,-0.6989740465319179,1.0673517345003232,-2.790983446152551,1.3930353530887156,,,,-3.248342915089024,1.5980396062294917,bounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z2_exmex + baseline level,334,1.6207408652731727,1.0269732020970326,-0.39212661083701095,3.6336083413833564,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z2_mex,334,-37.669325475671485,282.2179031843365,-590.8164157169709,515.477764765628,,,,-inf,inf,unbounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z2_mex + baseline level,334,-6.4135296820259216,6.838277220904145,-19.816553034998048,6.989493670946204,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z,334,0.1685134405929305,1.0444002143151387,-1.8785109794647412,2.215537860650602,,,,-21.208262353106605,1.6426099038153537,bounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z + baseline level,334,2.3533481750174543,0.8464975788649108,0.6942129204422292,4.012483429592679,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z+Z2,334,0.07862009545333404,1.0617816108555753,-2.0024718618235937,2.159712052730262,,1.4463546791797972,0.22911377691802304,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,IV with Z+Z2 + baseline level,334,2.461185830918232,0.8472853864947341,0.8005064733885532,4.121865188447911,,0.11435978884554013,0.735234146174252,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,level placebo: Z2 on 2000 level,334,4.335704003178449,0.4795277228060457,3.3958296664786,5.275578339878299,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,level placebo: Z2_exmex on 2000 level,334,5.659730675798068,0.8872866452881502,3.9206488510332935,7.398812500562842,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,level placebo: Z on 2000 level,334,2.715631342349278,0.6721876510387544,1.3981435463133192,4.033119138385237,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,d_mexemp,none,level placebo: Z2 on 2000 level given lnpop0,334,2.5437189073713027,0.4336699658852503,1.6937257742362122,3.393712040506393,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,first stage on Z2,334,1.2261393253502224,0.19505948752124755,0.8438227298085772,1.6084559208918676,39.51349866944264,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,first stage on Z2_exmex,334,2.096544807391303,0.2583417160170739,1.590195043997838,2.602894570784768,65.85961947848216,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,first stage on Z2_mex,334,1.8508027922072072,0.513200828187625,0.8449291689594622,2.8566764154549524,13.006055261185264,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,first stage on Z,334,1.047527266412164,0.18965266536477723,0.6758080422972006,1.4192464905271274,30.507932097399284,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,"first stage on Z+Z2, coefficient on Z",334,0.7228408859900041,0.2512759844252844,0.23033995651644662,1.2153418154635616,12.423206147445217,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,"first stage on Z+Z2, coefficient on Z2",334,0.6292130617349665,0.28214164726025587,0.076215433104865,1.182210690365068,12.423206147445217,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,OLS,334,0.21125992422280568,0.12058689967138031,-0.02509039913309971,0.44761024757871104,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,reduced form on Z2,334,-0.1881554263629714,0.24301972797400798,-0.664474093192027,0.2881632404660842,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,reduced form on Z2_exmex,334,-0.21415730473563266,0.32671063007974505,-0.8545101396919329,0.4261955302206676,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z2,334,-0.1534535451827442,0.2096938949625831,-0.5644535793094071,0.25754648894391863,,,,-0.6654398952368412,0.21199556906787614,bounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z2 + baseline level,334,0.3719500055714355,0.2033310919731184,-0.026578934695876577,0.7704789458387475,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z2_exmex,334,-0.10214773563657135,0.16206240762918042,-0.419790054589765,0.21549458331662225,,,,-0.47495526336346733,0.1852454176832645,bounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z2_exmex + baseline level,334,0.2695526614964042,0.16188624298738039,-0.04774437475886134,0.5868496977516697,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z2_mex,334,-0.3705034841524488,0.4814484411957115,-1.3141424288960435,0.5731354605911457,,,,-2.0248366702038627,0.39334112734398835,bounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z2_mex + baseline level,334,1.6207534213299182,1.4017623779563806,-1.1267008394645877,4.3682076821244245,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z,334,0.02660649772927276,0.1707248156939226,-0.3080141410308155,0.361227136489361,,,,-0.4310005923742485,0.3065329440454652,bounded
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z + baseline level,334,0.4269777364993036,0.23252066769767504,-0.028762772188139496,0.8827182451867467,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z+Z2,334,-0.043437793009574205,0.1638504739062635,-0.36458472186585067,0.2777091358467022,,1.3997858696368661,0.23675942632261304,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,IV with Z+Z2 + baseline level,334,0.4002587461653814,0.16267910184115245,0.08140770655672258,0.7191097857740402,,0.04039034314566739,0.8407193040946682,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,level placebo: Z2 on 2000 level,334,4.335704003178449,0.4795277228060457,3.3958296664786,5.275578339878299,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,level placebo: Z2_exmex on 2000 level,334,5.659730675798068,0.8872866452881502,3.9206488510332935,7.398812500562842,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,level placebo: Z on 2000 level,334,2.715631342349278,0.6721876510387544,1.3981435463133192,4.033119138385237,,,,,,
PC,2010 ACS,adj_hour_somecol,d_adj_hour_somecol,inflow,none,level placebo: Z2 on 2000 level given lnpop0,334,2.5437189073713027,0.4336699658852503,1.6937257742362122,3.393712040506393,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,first stage on Z2,334,0.7279758501420908,0.07449706562338342,0.5819616015202593,0.8739900987639222,95.48949825473656,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,first stage on Z2_exmex,334,1.123480905874993,0.0862859865667938,0.9543603722040772,1.292601439545909,169.53167518853596,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,first stage on Z2_mex,334,1.5517350342894667,0.23833083201964494,1.0846066035309625,2.018863465047971,42.39109869592254,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,first stage on Z,334,0.48754847091957065,0.07194645727295837,0.3465334146645722,0.6285635271745691,45.921574498126205,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,"first stage on Z+Z2, coefficient on Z",334,0.19499008802486917,0.1245395907131849,-0.049107509772973235,0.43908768582271157,29.745236489881123,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,"first stage on Z+Z2, coefficient on Z2",334,0.5669518863035201,0.121670613350065,0.32847748413739275,0.8054262884696475,29.745236489881123,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,OLS,334,0.2741031149811955,0.21327660043426885,-0.14391902186997146,0.6921252518323624,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,reduced form on Z2,334,-0.06333920980125161,0.21923730457830248,-0.4930443267747245,0.36636590717222123,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,reduced form on Z2_exmex,334,-0.06505721697750899,0.2955682155663623,-0.6443709194875791,0.5142564855325611,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z2,334,-0.08700729535035379,0.3049787948257422,-0.6847657332088085,0.5107511425081009,,,,-0.7546950412727097,0.4705564114291582,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z2 + baseline level,334,1.0035080014075106,0.4414498115247706,0.13826637081896032,1.868749631996061,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z2_exmex,334,-0.05790682924588708,0.26518426701142234,-0.5776679925882748,0.4618543340965007,,,,-0.623398012063658,0.4308803900355165,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z2_exmex + baseline level,334,0.7614026236206257,0.38832339207695893,0.00028877514978620233,1.5225164720914652,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z2_mex,334,-0.16569324601798385,0.4659594205297208,-1.0789737102562365,0.7475872182202689,,,,-1.2720754215507755,0.6632819805782079,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z2_mex + baseline level,334,2.21149041057447,0.8239469258939626,0.5965544358223034,3.8264263853266365,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z,334,0.09428312767738767,0.25886744291897473,-0.4130970604438028,0.6016633157985781,,,,-0.5300109482457317,0.5442719032270547,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z + baseline level,334,1.1522490826775993,0.562940949437114,0.048884821780855736,2.2556133435743426,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z+Z2,334,-0.038179085709366234,0.27072562855929116,-0.568801317685577,0.4924431462668445,,0.8935911601908164,0.3445059894376151,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,IV with Z+Z2 + baseline level,334,1.0440788022687002,0.38612994380668403,0.2872641124075995,1.8008934921298008,,0.06706556175758376,0.795658237343551,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,level placebo: Z2 on 2000 level,334,4.180971226683125,0.39636742734593233,3.404091069085098,4.9578513842811525,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,level placebo: Z2_exmex on 2000 level,334,5.406334157803073,0.7904112492111514,3.8571281093492162,6.95554020625693,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,level placebo: Z on 2000 level,334,2.554412685343504,0.6625451664929871,1.2558241590172492,3.8530012116697585,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_fbemp,none,level placebo: Z2 on 2000 level given lnpop0,334,2.583384337638165,0.519712310095542,1.564748209850903,3.6020204654254275,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,first stage on Z2,334,0.14723501328078897,0.057943777448970384,0.03366520948080702,0.2608048170807709,6.456670017755159,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,first stage on Z2_exmex,334,0.30638806376032335,0.07857722726320931,0.1523766983244331,0.46039942919621357,15.203734758454761,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,first stage on Z2_mex,334,0.01820390660908571,0.14183977391824515,-0.25980205027067477,0.2962098634888462,0.016471499479018385,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,first stage on Z,334,0.16539352432114188,0.07857544251963142,0.011385656982664305,0.31940139165961945,4.43060804761275,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,"first stage on Z+Z2, coefficient on Z",334,0.1558152269296357,0.12156810278632639,-0.08245825453156402,0.39408870839083543,3.2333490748355915,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,"first stage on Z+Z2, coefficient on Z2",334,0.018561880606391756,0.12158773380317447,-0.21975007764783022,0.2568738388606137,3.2333490748355915,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,OLS,334,0.17635743493592015,0.2838147903244227,-0.37991955409994826,0.7326344239717886,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,reduced form on Z2,334,-0.06333920980125161,0.21923730457830248,-0.4930443267747245,0.36636590717222123,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,reduced form on Z2_exmex,334,-0.06505721697750899,0.2955682155663623,-0.6443709194875791,0.5142564855325611,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z2,334,-0.43019121871816424,1.4396067553506542,-3.2518204592054465,2.391438021769118,,,,-3.7650478896191535,5.463787795343092,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z2 + baseline level,334,4.553431472270063,3.1210615215956627,-1.5638491100574363,10.670712054597562,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z2_exmex,334,-0.21233600349520287,0.953713646248508,-2.081614750142278,1.6569427431518726,,,,-2.1667676797015467,2.179859309396825,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z2_exmex + baseline level,334,2.299893125826827,1.3483179983761915,-0.34281015099050816,4.9425964026441624,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z2_mex,334,-14.124002078802732,98.9777939505297,-208.12047822184095,179.8724740642355,,,,-inf,inf,unbounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z2_mex + baseline level,334,-6.664591904123881,5.192087804720183,-16.84108400137544,3.5119001931276763,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z,334,0.27792862460186996,0.7250558897721826,-1.1431809193516078,1.6990381685553477,,,,-9.124389576586992,1.8931878366325792,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z + baseline level,334,2.5287679179062934,0.9717792237984415,0.624080639261348,4.433455196551239,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z+Z2,334,0.23392037425468004,0.7493026604484161,-1.2347128402242156,1.7025535887335757,,0.5446222341078298,0.4605234103872473,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,IV with Z+Z2 + baseline level,334,2.810678492757006,1.0251095325643007,0.8014638089309769,4.819893176583035,,0.8107745958008149,0.36789134028128656,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,level placebo: Z2 on 2000 level,334,4.180971226683125,0.39636742734593233,3.404091069085098,4.9578513842811525,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,level placebo: Z2_exmex on 2000 level,334,5.406334157803073,0.7904112492111514,3.8571281093492162,6.95554020625693,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,level placebo: Z on 2000 level,334,2.554412685343504,0.6625451664929871,1.2558241590172492,3.8530012116697585,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,d_mexemp,none,level placebo: Z2 on 2000 level given lnpop0,334,2.583384337638165,0.519712310095542,1.564748209850903,3.6020204654254275,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,first stage on Z2,334,1.2261393253502224,0.19505948752124755,0.8438227298085772,1.6084559208918676,39.51349866944264,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,first stage on Z2_exmex,334,2.096544807391303,0.2583417160170739,1.590195043997838,2.602894570784768,65.85961947848216,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,first stage on Z2_mex,334,1.8508027922072072,0.513200828187625,0.8449291689594622,2.8566764154549524,13.006055261185264,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,first stage on Z,334,1.047527266412164,0.18965266536477723,0.6758080422972006,1.4192464905271274,30.507932097399284,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,"first stage on Z+Z2, coefficient on Z",334,0.7228408859900041,0.2512759844252844,0.23033995651644662,1.2153418154635616,12.423206147445217,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,"first stage on Z+Z2, coefficient on Z2",334,0.6292130617349665,0.28214164726025587,0.076215433104865,1.182210690365068,12.423206147445217,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,OLS,334,0.19703140194931246,0.11273102653610693,-0.02392141006145712,0.417984213960082,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,reduced form on Z2,334,-0.06333920980125161,0.21923730457830248,-0.4930443267747245,0.36636590717222123,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,reduced form on Z2_exmex,334,-0.06505721697750899,0.2955682155663623,-0.6443709194875791,0.5142564855325611,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z2,334,-0.05165743279881241,0.181362947028777,-0.4071288089752153,0.3038139433775905,,,,-0.4687424680677655,0.2839149744640803,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z2 + baseline level,334,0.4314382315472969,0.20052979954256964,0.03839982444386042,0.8244766386507334,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z2_exmex,334,-0.03103068283976107,0.1422101670010455,-0.3097626101618102,0.24770124448228809,,,,-0.3431350673434495,0.2333063072453718,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z2_exmex + baseline level,334,0.31034105202035533,0.16381534207111811,-0.010737018439036183,0.6314191224797469,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z2_mex,334,-0.13891918462292807,0.3997793721207373,-0.9224867539795731,0.644648384733717,,,,-1.4346050908692036,0.5335454657568715,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z2_mex + baseline level,334,1.30864597068404,0.6465497836130742,0.04140839480241465,2.5758835465656658,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z,334,0.04388200308147905,0.1194318552527989,-0.1902044332140068,0.2779684393769649,,,,-0.2663787890215533,0.24593106148577135,bounded
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z + baseline level,334,0.3796730714900889,0.17955711162512242,0.02774113270484896,0.7316050102753289,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z+Z2,334,0.006716666921398051,0.12886927663533354,-0.2458671152838557,0.2593004491266518,,0.7435091899314852,0.38853907313446223,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,IV with Z+Z2 + baseline level,334,0.40549866720874306,0.15438482041356383,0.10290441919815796,0.7080929152193282,,0.056268557099331096,0.8124939229604152,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,level placebo: Z2 on 2000 level,334,4.180971226683125,0.39636742734593233,3.404091069085098,4.9578513842811525,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,level placebo: Z2_exmex on 2000 level,334,5.406334157803073,0.7904112492111514,3.8571281093492162,6.95554020625693,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,level placebo: Z on 2000 level,334,2.554412685343504,0.6625451664929871,1.2558241590172492,3.8530012116697585,,,,,,
PC,2010 ACS,raw_week_noba,d_raw_week_noba,inflow,none,level placebo: Z2 on 2000 level given lnpop0,334,2.583384337638165,0.519712310095542,1.564748209850903,3.6020204654254275,,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,first stage on Z2,334,0.7279758501420908,0.07449706562338342,0.5819616015202593,0.8739900987639222,95.48949825473656,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,first stage on Z2_exmex,334,1.123480905874993,0.0862859865667938,0.9543603722040772,1.292601439545909,169.53167518853596,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,first stage on Z2_mex,334,1.5517350342894667,0.23833083201964494,1.0846066035309625,2.018863465047971,42.39109869592254,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,first stage on Z,334,0.48754847091957065,0.07194645727295837,0.3465334146645722,0.6285635271745691,45.921574498126205,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,"first stage on Z+Z2, coefficient on Z",334,0.19499008802486917,0.1245395907131849,-0.049107509772973235,0.43908768582271157,29.745236489881123,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,"first stage on Z+Z2, coefficient on Z2",334,0.5669518863035201,0.121670613350065,0.32847748413739275,0.8054262884696475,29.745236489881123,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,OLS,334,0.45594169677489566,0.2432750363404701,-0.020877374452425712,0.932760768002217,,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,reduced form on Z2,334,0.49768279682228245,0.2288823813865806,0.04907332930458447,0.9462922643399805,,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,reduced form on Z2_exmex,334,0.6294033637920582,0.3104964182878841,0.020830383947805342,1.2379763436363111,,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,IV with Z2,334,0.6836528941518418,0.29259284713293754,0.1101709137712843,1.2571348745323994,,,,0.07333931855538595,1.245092432954962,bounded
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,IV with Z2 + baseline level,334,1.707417126465316,0.5377766484893399,0.6533748954262097,2.761459357504422,,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,IV with Z2_exmex,334,0.5602261333510277,0.2612173033459688,0.048240218792928835,1.0722120479091264,,,,0.019796792244211003,1.0564928327772187,bounded
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,IV with Z2_exmex + baseline level,334,1.160769331455839,0.42106342219248855,0.3354850239585614,1.9860536389531165,,,,,,
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,IV with Z2_mex,334,1.0173916039223858,0.4296753289571814,0.1752279591663103,1.8595552486784612,,,,0.10805187153052635,1.8750319401077356,bounded
PC,2010 ACS,raw_week_ba,d_raw_week_ba,d_fbemp,none,IV with Z2_mex + baseline level,334,5.694009304483075,3.6954019361570394,-1.5489784903847221,12.936997099350872,,,,,,
