cbsa,pop,pop_fb,emp,emp_fb,emp_mex,emp2564_noba,emp2564_ba,emp2564_hsl,emp2564_somecol_up,emp2564_noba_fb,emp2564_ba_fb,emp2564_noba_mex,emp2564_hsl_fb,emp2564_nat,hrs2564_noba,hrs2564_ba,hrs2564_hsl,hrs2564_somecol_up,hrs_all,hrs_fb,commuters,commute_min,commuters_nat,commute_min_nat,car_nat,car_min_nat,car_all,car_min_all,workers_nat,home_nat,transit_nat,workers,home,transit,n_week_noba,r_week_noba,raw_week_noba,obs_week_noba,n_hour_noba,r_hour_noba,raw_hour_noba,obs_hour_noba,n_week_ba,r_week_ba,raw_week_ba,obs_week_ba,n_hour_ba,r_hour_ba,raw_hour_ba,obs_hour_ba,n_week_hsl,r_week_hsl,raw_week_hsl,obs_week_hsl,n_hour_hsl,r_hour_hsl,raw_hour_hsl,obs_hour_hsl,n_week_somecol,r_week_somecol,raw_week_somecol,obs_week_somecol,n_hour_somecol,r_hour_somecol,raw_hour_somecol,obs_hour_somecol,sample
34980,1095921.8564,103862.2596,766046.7092,73698.0652,22752.9512,428478.7196,244833.4352,229760.5592,443551.5956,48222.970799999996,17657.772,18079.5804,37780.0556,607431.412,884028768.611,523140313.9362,467887994.8896,939281087.6576,1551089321.3574,140591264.7264,712136.4108,18553585.0568,643755.832,16870761.112800002,622799.7132,16152033.644,688723.3544,17759537.0488,673453.3972,29697.5652,7469.2888,743833.8928,31697.482,8527.2888,253905.6316,-8037.272590486579,1594309.5230718658,7114.1032000000005,355211.0468,-10457.240133392743,873422.3990324909,9904.4752,150875.348,-12252.481172601076,1023934.5812544285,4536.0868,195542.8544,-15989.21109850227,572442.9255493432,5887.116,130374.2168,-6493.936076649514,803144.7502824324,3656.6624,188173.6192,-6441.3854840253925,444210.6952963517,5248.2064,123531.4148,-1543.3365138370648,791164.7727894341,3457.4408,167037.4276,-4015.854649367358,429211.70373613876,4656.2688,201103
35100,78366.4691,4375.7554,50545.1545,2981.3707000000004,1072.4906,32614.748300000003,10456.392,15913.972800000001,27157.1675,1946.7422,565.659,789.1471,1405.2308,40558.7391,67627052.31935,22677862.89855,32858515.86575,57446399.35215001,102956361.3117,5831514.9453,47715.6538,1055255.1743,44853.005099999995,999441.2716000001,42572.8903,954178.3647,45203.3273,1006812.2119,46291.8339,1438.8288,241.2733,49233.4201,1517.7663,241.2733,19299.594100000002,-2683.7353984948195,119426.89847686011,564.9334,28112.6055,-4050.2779224642018,66341.3429351846,814.6021000000001,5971.518000000001,-1324.2827983192549,39744.45243922789,215.16150000000002,8315.3546,-1734.7010999014256,23393.91650070537,297.803,9127.376400000001,-1146.6136051536423,55623.52083998583,264.0229,13732.705800000002,-1846.21330400233,31143.630940719206,386.8951,10172.217700000001,-1537.1217933411758,63803.37763687435,300.9105,14379.899700000002,-2204.0646184618727,35197.71199446541,427.70700000000005,201103
35300,549157.0,79520.0,394016.0,57736.0,6401.0,211143.0,136173.0,115643.0,231673.0,32748.0,20909.0,5008.0,22454.0,293659.0,423742037.5,287007087.0,231287122.0,479462002.5,773606477.0,117919984.5,374751.0,9087206.0,319612.0,7693827.0,294741.0,6919336.0,340605.0,8043116.0,329671.0,10059.0,11897.0,386086.0,11335.0,16465.0,116850.0,20095.943101407935,758225.2938484667,3093.0,169159.0,28049.040331768985,449412.08970230527,4468.0,74521.0,2554.979477490608,517763.9691671459,2260.0,98977.0,5322.6544240936955,307441.9438712164,3014.0,62306.0,10831.039371775663,398786.44015891,1577.0,92834.0,15453.582109484927,238505.86121451392,2344.0,54544.0,9264.903729632271,359438.85368955694,1516.0,76325.0,12595.45822228406,210906.22848779126,2124.0,201103
35380,638948.49,59801.7115,430690.3415,44411.139,5311.541,257457.9535,119274.915,141794.4565,234938.412,30310.85,10359.6375,3603.1845,21330.19,336062.381,538850918.44475,256451800.08775,293137405.19025,502165313.34225,879204611.87975,89115641.07125,409750.8945,10452733.727,367539.2115,9394929.841,341399.648,8639309.4645,378113.997,9562123.010499999,376538.085,8998.8735,8837.617,419536.768,9785.8735,10599.617,156388.4965,-5211.5080255766425,979575.0035442876,4132.3535,211168.856,-8110.983965647871,514810.9536937901,5648.5225,74209.4845,-4329.202730503564,505156.7756139108,2433.177,94154.8905,-3535.364620530897,279715.4278022584,3100.6025,83434.6055,-1824.0469170268984,514335.82786051603,2149.3415,117356.2335,-3229.740569220475,275777.7243095577,3029.495,72953.891,-3387.4611085497436,465239.1756837716,1983.012,93812.6225,-4881.243396427399,239033.2293842326,2619.0275,201103
35620,12793294.8899,4439720.4574,8683198.736,3119811.4923,223649.1691,4413115.7265,3361410.9832,2547601.3489,5226925.3608,1901626.9113,1013909.2254,176183.3319,1324160.434,4858990.573,8892279322.3249,7206325044.6722,5110899982.1961,10987704384.801,17418662390.17535,6314831315.57685,8159121.4369,284948230.3407,5210149.0056,175548807.914,3453964.571,98736772.388,4918359.0417,142934320.9129,5432557.9389,222408.9333,1403760.6513,8475571.797,316450.3601,2580941.4593,1705930.2491,330410.1824501307,11117208.637744512,44377.7122,2367994.2375,493539.9393643478,6414528.681008535,62689.2315,1593179.0103,365943.9883897609,11321713.53488029,45180.4509,2048629.8367,449061.40136730514,6641411.825871534,59355.1897,846474.6518,153440.82296349804,5414113.816077841,21324.7835,1206924.0506,239179.2681622747,3136117.0017653294,31025.1399,859455.5973,176969.35948663263,5703094.821666671,23052.9287,1161070.1869,254360.6712020731,3278411.679243206,31664.0916,201103
35660,95276.0,5684.0,61541.0,4311.0,1117.0,37254.0,16905.0,18063.0,36096.0,1786.0,1995.0,965.0,1133.0,50378.0,74339999.5,34694589.0,36406519.0,72628069.5,118847262.0,8206437.5,58764.0,1209249.0,54665.0,1129456.0,52881.0,1100007.0,56804.0,1174712.0,56424.0,1759.0,173.0,60615.0,1851.0,178.0,20325.0,-1971.6525549312296,126577.56133024425,679.0,33719.0,-3177.993738272763,81105.69428163065,1081.0,9920.0,-1185.6304103309399,67250.92513889463,334.0,13075.0,-1613.7953622091102,38018.14386002707,442.0,9573.0,-919.2875806104032,58512.9595230392,312.0,16959.0,-1369.1505238629245,39394.82231843497,521.0,10752.0,-1052.3649743208239,68064.6018072052,367.0,16760.0,-1808.8432144098367,41710.87196319582,560.0,201103
35840,391884.0,59347.0,254775.0,38783.0,10662.0,159508.0,66535.0,85128.0,140915.0,26501.0,8494.0,8648.0,17865.0,191048.0,318753150.5,140388436.5,167315184.0,291826403.0,500165807.5,75200944.0,237152.0,5362968.0,201022.0,4516571.0,192042.0,4310488.0,226250.0,5107873.0,211511.0,10489.0,1466.0,249392.0,12240.0,1961.0,80041.0,-4371.581167332619,500985.70019385056,2517.0,119728.0,-5843.521602208882,293101.27217216324,3762.0,35919.0,-4241.925253715309,244201.2982477413,1222.0,49136.0,-5768.234530976015,144336.31281943744,1707.0,41011.0,-2067.63323933354,252502.4113913959,1227.0,63360.0,-2920.9668295160873,148771.55208457576,1879.0,39030.0,-2303.947927999078,248483.2888024545,1290.0,56368.0,-2922.5547726927934,144329.72008758737,1883.0,201103
35980,170422.0,17051.0,127300.0,13282.0,416.0,72366.0,40381.0,37266.0,75481.0,8067.0,4063.0,143.0,5394.0,100617.0,144324513.0,83425116.5,73364851.0,154384778.5,249097529.5,26544749.0,120395.0,2761339.0,107594.0,2478712.0,102447.0,2343256.0,113946.0,2587635.0,111621.0,4027.0,2188.0,124654.0,4259.0,3088.0,42144.0,5557.118395966102,273093.88593944634,1225.0,60043.0,7522.307419510982,158246.55833950976,1758.0,23761.0,1381.3346154752007,166152.95710719295,784.0,31661.0,1499.7216766797842,98359.14642626987,1044.0,20740.0,3431.4338843544338,132954.5664987013,592.0,30753.0,4535.622119296949,78857.89001886049,868.0,21404.0,2125.6845116116688,140139.31944074482,633.0,29290.0,2986.6853002140315,79388.66832064933,890.0,201103
36100,184148.0,17689.0,108164.0,10664.0,2125.0,75316.0,19424.0,41968.0,52772.0,7691.0,2028.0,1767.0,5441.0,85021.0,154475932.5,41569607.0,85239316.0,110806223.5,215686076.5,21622925.5,100868.0,2557079.0,90894.0,2269267.0,87682.0,2216246.0,96979.0,2486194.0,95367.0,4473.0,299.0,105896.0,5028.0,370.0,41131.0,-6361.770636119245,252732.57475842925,1111.0,62549.0,-9226.49527220073,145856.50450479344,1714.0,10853.0,-1767.271081562489,73171.94601192069,345.0,14194.0,-2278.0414637837966,40802.099546127334,461.0,22570.0,-2601.120630405855,137397.3165538962,582.0,35375.0,-3951.617278969078,80623.48186961678,931.0,18561.0,-3760.6500057133903,115335.25820453296,529.0,27174.0,-5274.877993231652,65233.022635176705,783.0,201103
36140,58629.0,3554.0,40070.0,2674.0,776.0,23968.0,11150.0,13550.0,21568.0,1857.0,737.0,743.0,1273.0,32524.0,48844511.5,23469548.0,26843253.0,45470806.5,79930611.5,5589102.0,38079.0,810731.0,35421.0,765391.0,32389.0,710789.0,34481.0,749423.0,36628.0,1207.0,498.0,39286.0,1207.0,587.0,12429.0,1487.796531069398,80155.19448293193,364.0,21362.0,3720.4213832755768,57052.91111476511,620.0,6156.0,724.8123278626791,43287.339856472834,206.0,9142.0,1063.7791503388385,28891.15504999596,306.0,6684.0,926.1444685890991,42671.66374526228,197.0,12187.0,2554.16514779214,32002.053263241407,344.0,5745.0,561.6520624802997,37483.53073766964,167.0,9175.0,1166.2562354834392,25050.85785152371,276.0,201103
36220,86533.0,15411.0,61411.0,10320.0,9736.0,42965.0,7550.0,26197.0,24318.0,8462.0,932.0,8301.0,7430.0,41121.0,96458507.5,16809368.0,58756564.5,54511311.0,132368984.5,22168196.0,58695.0,1193983.0,48645.0,951385.0,47549.0,931855.0,57456.0,1171593.0,50104.0,1459.0,348.0,60370.0,1675.0,491.0,23636.0,1093.6813318812287,149402.47423346437,634.0,31016.0,-1394.72989889762,74592.48808417046,837.0,4378.0,-736.2445059980704,29231.58281752767,143.0,5205.0,-815.6142765653342,14809.862658839858,175.0,13381.0,1197.8554957762276,83773.11409288533,377.0,17937.0,-509.15884110254655,41754.00942896886,497.0,10255.0,-104.17416389499948,65629.36014057913,257.0,13079.0,-885.5710577950736,32838.47865520151,340.0,201103
36260,366126.1087,29293.9256,262594.5343,20300.514,10346.011400000001,146191.177,70219.498,64426.4462,151984.2288,13942.1158,3765.9223,8458.77,10360.541799999999,198702.6369,288838717.62475,146919759.1472,127699521.6618,308058955.11015,501624931.6489,38004572.017400004,247409.7705,5313540.6713000005,228049.6725,4904850.8974,214883.8711,4499144.6049999995,232804.5801,4872372.5379,238261.7283,10212.0558,5574.4198,258303.5988,10893.8283,6408.4321,85004.78570000001,3961.0816571278033,541855.9894327975,2429.5182,120485.25110000001,3211.3812467256935,303335.29679475434,3455.2252,43775.2839,-2349.177861377553,301519.22165705764,1417.0843,57557.349200000004,-2026.560991903871,173481.75837315244,1845.7456,36824.6288,2812.0221236290763,230881.6443194858,1031.1327,54044.8069,3656.2779729078657,131535.48236289702,1496.9858000000002,48180.1569,1149.0595334987247,310974.3451133121,1398.3855,66440.4442,-444.896726182174,171799.8144318571,1958.2394,201103
36420,801355.7827999999,84177.95479999999,565527.5588,59452.174399999996,30569.2862,322469.73339999997,158106.7234,159367.4576,321208.9992,38866.563799999996,13274.3402,23883.1158,30565.8194,428435.5528,667123682.5284001,338616193.5141,327806845.1524,677933030.8901,1136267098.4311,117205312.0017,538190.755,11597018.1402,481179.4006,10424783.0426,465194.404,10086862.864,519693.2612,11219848.1722,496370.1252,15190.7246,2326.5344,554295.4308,16104.6758,2677.0764,185176.6758,-14753.763226836143,1154444.192593213,4443.5114,251710.105,-21747.90503181992,605100.181641829,6019.5548,99734.154,-14020.564794471717,671056.6524851691,2549.9272,121892.8036,-15643.385518846793,351645.17461147835,3137.5612,85985.3718,-5345.583510786696,527206.4485137027,2080.908,122374.7014,-8524.241446959295,282560.01005009166,2924.7448,99191.304,-9408.179716049457,627237.7440795103,2362.6034,129335.4036,-13223.663584860631,322540.1715917372,3094.81,201103
36500,167484.0,13175.0,115123.0,8891.0,891.0,65953.0,35814.0,25255.0,76512.0,5527.0,2896.0,891.0,3328.0,93344.0,132841625.5,74763636.0,51162314.5,156442947.0,226402567.0,17019552.0,106876.0,2703498.0,98889.0,2517893.0,93420.0,2335341.0,100884.0,2504846.0,103278.0,4389.0,1744.0,112074.0,5198.0,1838.0,38943.0,4431.916598856984,251832.02476354036,958.0,55802.0,5464.349678243924,146383.42962933274,1343.0,23372.0,-1967.7816954513787,159596.02822725673,601.0,30262.0,-1375.0797946015823,91069.96371989168,778.0,14813.0,2699.1967474215426,94797.67578844131,355.0,22003.0,3613.3970119364094,56320.36952704834,521.0,24130.0,1732.7198514354413,157034.34897509887,603.0,33799.0,1850.952666307514,90063.06010228433,822.0,201103
36540,551186.36,48781.3826,425898.4546,36015.199,17717.4158,227162.767,136166.9044,102221.8896,261107.7818,24543.0522,7106.5944,14857.9606,19544.8826,331680.0248,472415116.6861,292975626.1667,210810614.4814,554580128.3714,856554682.4856,72290418.525,405348.103,8026060.6774,370826.0552,7284959.587400001,355066.3992,6935651.1128,387709.82519999996,7652208.4598,382806.9456,11980.8904,3216.4139999999998,417883.0036,12534.9006,3276.4139999999998,135664.1142,-6026.602920255442,853619.5820905196,3427.065,183054.2682,-10543.891809122688,449487.6280628226,4609.3428,91958.334,-8765.502588990345,622732.9613508139,2259.5594,113784.0968,-9466.317128525821,333135.8148863965,2834.9524,56229.246,-593.199811345875,349019.78878986335,1471.3776,80577.43,-2695.778201785785,190996.48295648405,2066.9542,79434.8682,-5433.403108909558,504599.79330065625,1955.6874,102476.8382,-7848.113607336899,258491.14510633872,2542.3886,201103
36740,1409658.0,280251.0,951424.0,201145.0,20464.0,549450.0,269343.0,275173.0,543620.0,130617.0,51366.0,15746.0,79582.0,636810.0,1108015077.0,574021952.5,546343092.5,1135693937.0,1878885896.5,392533753.0,893997.0,23903600.0,703196.0,18459445.0,671924.0,17301907.0,846648.0,22117800.0,736722.0,33526.0,10790.0,934070.0,40073.0,18730.0,269961.0,-21618.734119618704,1680932.1745780266,7539.0,387108.0,-24827.204269431284,936708.1741023838,10754.0,148833.0,-12861.715102806507,1011055.2479797528,4886.0,189528.0,-15340.637896528111,557191.6014737295,6303.0,125702.0,-9873.54018233167,767131.0602165045,3324.0,192090.0,-11443.187556341652,444301.9280656578,5055.0,144259.0,-11745.193937287037,913801.1143615219,4215.0,195018.0,-13384.016713089628,492406.24603672605,5699.0,201103
36780,110238.3594,4651.749,84473.3124,3244.1958,836.3088,50502.204,21608.8722,25657.4466,46453.6296,1855.8882,936.4734,570.807,1067.256,69318.7146,102573458.2467,46260005.0859,51632111.863800004,97201351.46880001,165820737.82680002,6521268.3336000005,79969.40460000001,1524300.0714,77032.701,1474250.5764000001,73457.8308,1394803.4274,76258.0656,1443546.8460000001,79786.5714,2753.8704000000002,544.563,82945.9116,2976.507,544.563,32547.808800000003,139.49010820165782,206526.5837733391,845.0568000000001,45153.6768,558.6261678733892,113773.78187468131,1187.9784,14324.4126,-1584.4216051237772,97017.78285247047,342.0468,19035.210600000002,-1994.512942779049,55487.198824942054,468.01800000000003,16245.9108,384.8401294770884,101874.1182727062,443.961,23512.437,658.0084530990484,57571.278478751745,644.2902,16301.898000000001,-245.3500212754317,104652.46550063344,401.0958,21641.2398,-99.38228522566125,56202.50339592967,543.6882,201103
36980,70952.08,1519.2008,46802.33920000001,1222.816,460.8688,32336.5472,7614.0928,18419.6672,21530.9728,454.72960000000006,477.6712,215.45360000000002,366.8096,39018.2392,67323060.934,16272039.8392,38791261.8052,44803838.968,92954994.8196,2671070.408,45065.492,865664.3232,43846.636,845243.5984000001,42726.256,827882.0992,43945.112,848302.8240000001,44654.5424,807.9064,112.3752,45877.358400000005,811.8664,112.3752,21810.414400000005,-1862.4437709326241,135803.85888169752,670.7864,30025.8,-2281.6894629232625,72564.00425208136,939.2,4930.265600000001,-932.0604237024803,32874.93852645029,179.8008,6200.2568,-1137.0818475787662,17500.946681788577,228.12720000000002,12362.3328,-805.33073052044,76401.96653687824,375.5808,17792.8512,-1336.7223424106105,41890.637808713305,550.124,9448.081600000001,-1057.113040412184,59401.89234481924,295.2056,12232.9488,-944.9671205126485,30673.366443367995,389.076,201103
37100,531889.054,154606.152,370103.2195,111616.325,69139.4425,207214.903,111229.076,100759.65,217684.329,75651.66399999999,25341.478,56621.122,55970.359,217450.837,412262071.8615,235198343.92925,194445574.34175,453014841.449,716829363.69125,214756106.949,342101.71499999997,8386829.194,237948.9885,5812038.4245,226563.4565,5459501.228,324315.787,7830465.1905000005,251793.414,13844.425500000001,3330.102,359776.5135,17674.7985,4984.207,77917.843,18400.017827164163,514132.5809818058,2281.0735,115438.925,23886.687553511132,315815.40945477807,3352.121,53058.5505,9239.451732247355,376796.97173308255,1753.1390000000001,72470.0735,11238.82206389728,232990.61734025436,2383.185,26404.122,5967.279948730338,169737.51561267293,760.0225,41116.9165,7713.524753302524,105621.79203833049,1163.0394999999999,51513.721,12432.737878433829,344395.0653691328,1521.051,74322.0085,16173.162800208598,210193.61741644752,2189.0815000000002,201103
37340,334491.0,31625.0,214493.0,21233.0,1037.0,130542.0,59787.0,58411.0,131918.0,14235.0,5997.0,836.0,7725.0,170097.0,264768260.5,127522096.5,117101006.5,275189350.5,427160594.0,43226733.5,201154.0,4795604.0,181176.0,4285773.0,174044.0,4091743.0,193213.0,4573012.0,189401.0,8225.0,788.0,210116.0,8962.0,968.0,73799.0,-6004.414114025565,462728.67158355983,2217.0,107362.0,-8124.143812375551,262747.860497546,3234.0,36507.0,-2253.1440734405815,251728.15565743367,1281.0,47306.0,-2631.096338953588,143214.04705175394,1657.0,32317.0,-2153.1428678949733,198888.28360760745,893.0,49756.0,-4234.158721827796,115633.48775036499,1385.0,41482.0,-3851.271246130592,263840.38797595236,1324.0,57606.0,-3889.9850905477506,147114.3727471812,1849.0,201103
37460,117124.4894,6908.6798,79432.6712,4806.077,1042.461,52011.2812,16452.447,26806.512,41657.2162,3289.1818,1064.6754,873.2412,2292.4178,64109.871,107025254.0268,34572005.8042,54301539.8525,87295719.9785,159216692.5805,9013412.6304,76100.8814,1629065.028,71439.0966,1548370.3264000001,69570.8722,1508596.2522,73719.255,1577922.729,73093.6724,1654.5758,205.008,77872.4572,1771.5758,230.008,29447.012,-3148.6883532573866,182793.02354900257,901.1524,43353.0554,-4576.459494642305,103409.68282586284,1303.3426,9664.7352,-1985.7074301351292,64710.876729785625,320.4664,13407.0858,-2396.2922424384014,38168.22525337545,434.8712,14695.0496,-1380.0910166596038,89828.95321158685,444.8684,23006.663,-1860.397723876509,53123.99435081832,675.5868,14751.9624,-1768.597336597783,92964.07033741557,456.284,20346.3924,-2716.0617707657966,50285.68847504456,627.7558,201103
37620,59717.0951,314.83660000000003,35199.60340000001,139.44320000000002,0.0,24279.4578,7076.197700000001,13438.293700000002,17917.361800000002,69.72160000000001,69.72160000000001,0.0,34.860800000000005,31216.212300000003,50265205.7804,15160924.063350001,27823091.3467,37603038.49705,70631191.53415,277375.4022,33197.8309,808739.5121,33066.0135,807314.5769,32229.899,794668.8217000001,32361.716400000005,796093.7569000002,33869.446,803.4325,77.34740000000001,34008.8892,811.0583,77.34740000000001,16114.4048,-2336.966873721597,99506.46749499146,493.4982,23996.7585,-3253.9236926411827,56752.24880717999,728.2639,4777.563700000001,-882.189219380997,32023.66953675135,169.9464,6310.894200000001,-991.4926250753,18127.761000078393,221.14820000000003,8943.974000000002,-1169.2523985306402,54557.900179472985,273.4394,13748.228000000001,-1448.9355629827214,31766.855206719923,417.2402,7170.430800000001,-1167.7144751909552,44948.56731551825,220.05880000000002,10248.5305,-1804.9881296584606,24985.39360046009,311.0237,201103
37860,276943.0,18322.0,180207.0,11916.0,846.0,110302.0,46752.0,48913.0,108141.0,7312.0,3982.0,594.0,4293.0,145760.0,228047434.5,101939934.0,101619307.5,228368061.0,367279523.5,24497164.0,169209.0,3983601.0,157938.0,3737829.0,152185.0,3588169.0,163188.0,3828671.0,164095.0,6157.0,778.0,175690.0,6481.0,778.0,67548.0,-7973.3813175158775,419057.4607024744,2062.0,95903.0,-11117.76063917566,228477.31784533884,2894.0,29499.0,-5168.014133993783,198313.84016120512,938.0,37589.0,-6642.004629649403,107571.99197322546,1208.0,30207.0,-4193.112083372683,183020.96387633114,909.0,45617.0,-6031.020944815411,102687.58573319385,1334.0,37341.0,-3780.269234143189,236036.4968261434,1153.0,50286.0,-5086.7396943602525,125789.73211214486,1560.0,201103
37900,235123.5328,8583.7312,166718.8614,6034.71,1233.1963,99630.8923,45914.5978,45516.1964,100029.2937,2266.8643,3107.676,979.5227,1435.5219,140170.9498,202525212.18695,96597921.8908,91701949.07015,207421185.0076,328414580.55505,11612768.8806,159436.1174,3205915.8431,153566.4074,3095059.8837,147710.5209,2975094.0376,153302.8955,3081531.982,156799.2919,3232.8845,1500.3412,162791.0019,3354.8845,1571.3412,63816.8147,-2272.145090533005,402414.9929251103,2244.371,93877.1591,-1272.3311495986036,234856.04441384083,3345.8913000000002,29653.835,-684.7680050023764,203147.34269726084,1055.6758,38976.0619,-2002.0973872105671,115413.45945773176,1412.8459,29318.3302,-856.8118984310132,181827.0725309212,1016.352,44903.178,243.71362062619636,108685.45267297552,1578.0294,34498.4845,-1415.3331921019928,220587.92039418913,1228.019,48973.9811,-1516.0447702247984,126170.59174086513,1767.8619,201103
37980,3826338.1168,451829.7568,2635023.1712,320982.9328,34296.9664,1366846.6512,946289.7952,746367.9136,1566768.5328,165383.7344,130211.27679999999,26034.9744,111364.8016,2017541.4352,2769608930.4784,2018100732.6256,1501927943.8376,3285781719.2664,5231928173.2536,651268198.5664,2481772.9648,71239567.8976,2177163.5472,62016517.888,1864759.0528,50057491.1056,2113415.5472,57192280.6256,2257764.736,80601.1888,215588.376,2572226.864,90453.8992,249539.8592,792865.7248,98194.4162989046,5105205.456985208,19979.88,1140073.9648,148778.03257409204,2992107.2909414303,28527.632,545705.496,59274.05386255355,3821061.978188836,14986.2928,706743.184,72596.10686583025,2216071.266639827,19576.7136,427790.2256,52147.21391698971,2712191.8538787896,10494.0592,632835.2016,78400.17844487316,1600816.4320286834,15402.2336,365075.4992,46047.20238191491,2393013.6031064186,9485.8208,507238.7632,70377.85412921889,1391290.8589127464,13125.3984,201103
38060,2616734.5021,501322.0029,1745279.8953,315824.2544,186017.70679999999,1010457.3488,492806.9434,472507.4797,1030756.8125,222236.3135,67068.7858,155524.5853,164301.6819,1213959.1929,2067295663.13835,1057452097.0286,954059155.1896,2170688604.97735,3500860456.453,627955585.6278,1616467.6028,41360858.9912,1317221.9361999999,33735590.0057,1237517.6529,31264988.8442,1511797.9225,38219278.5278,1400141.7548,82919.8186,27198.986,1709993.4881,93525.8853,36174.9818,517274.1839,24551.094354143097,3296250.186385579,14102.3452,720501.874,32923.85893769773,1837755.0119616445,19800.6328,281781.5112,2294.961525895281,1943156.801098529,8875.5253,360546.338,5011.574773342655,1098538.9724398185,11513.1817,211623.7855,11817.811253586053,1320030.1571181016,5506.9573,304673.9324,16183.62865408004,739629.5844038669,8039.268,305650.3984,12733.283100557039,1976220.0292674785,8595.3879,415827.9416,16740.2302836177,1098125.4275577783,11761.3648,201103
38220,60694.2378,1271.0579,37129.5302,673.4294,323.246,25651.8185,6767.7673,15438.6323,16980.9535,435.855,199.6316,295.015,420.483,31784.099199999997,54209118.22585,14803325.6679,32821101.3032,36191342.59055,76173386.4038,1334765.7806000002,35562.7013,773354.4252,34909.5544,762617.5584999999,33416.119099999996,737551.7729999999,34033.825,748013.0112000001,35601.7704,692.216,194.082,36272.4243,709.723,194.082,16933.942199999998,-2331.1128289287735,104070.71555703205,568.8088,23880.572099999998,-3481.6485404386935,55541.71924403064,779.7601,4830.0574,-1253.0650098726783,31846.300608829413,160.30559999999997,5783.9684,-1383.0090273944188,16008.502684913034,196.5404,10406.1853,-1158.965374043736,63487.47113078634,352.6313,14679.602,-1981.0884306613361,33309.36915788423,480.2812,6527.7569,-1172.1474548850422,40583.24442624577,216.17749999999998,9200.9701,-1500.5601097773583,22232.350086146424,299.4789,201103
38300,1490869.1493,56114.5938,1049822.6603,39090.3549,1862.1548,574481.6419,344431.794,306618.7414,612294.6945,12691.993,23264.668,1139.1548,7613.1196,882956.7749,1166030681.94365,736156350.6744,621799027.16765,1280388005.4503999,2086762591.86845,80552410.79805,995095.3304,25936571.3926,958467.7445,24970283.6771,861867.7435,21968261.2802,889733.2974,22678644.8288,990036.7592,31569.0147,54786.9548,1027853.1141,32757.7837,59377.5871,374780.6712,-21463.27283564703,2353030.6515116496,11251.8347,543873.6117,-33490.77775030598,1332284.673796381,16258.1089,225432.5105,-16721.96719468111,1536340.1930636545,6551.2702,288920.6659,-20699.817548396644,854656.585634084,8442.4758,197617.8493,-10663.916788154618,1224054.338091244,6055.1874,297584.2336,-18388.140459697566,705463.8266067038,9073.4736,177162.8219,-10799.356047492412,1128976.3134204056,5196.6473,246289.3781,-15102.63729060841,626820.8471896772,7184.6353,201103
38340,79946.6908,4716.366,56509.002,3707.5532,302.7424,32833.7072,17126.9028,16884.988400000002,33075.6216,2306.6688,985.2432,218.9576,1367.0872,46668.698000000004,61840645.8336,33960136.9722,32029191.5662,63771591.2396,104191595.7784,6603130.2314,53628.2576,1111832.0732,50058.0036,1034473.188,46494.2356,976329.8884,49858.3548,1048034.6676,51830.3072,1772.3036,490.7124,55504.7676,1876.51,490.7124,18015.73,-374.59943545287126,113578.8094248921,703.0484,28624.3036,287.8718565500568,71797.23555806838,1091.1528,9565.322400000001,-1713.8826850453488,64569.01232358921,409.7668,14018.6992,-2158.418883923006,40654.25669434693,592.0616,9135.2656,95.55544371459416,57050.36060127966,362.4208,15132.4588,348.208518331713,36897.8829331041,577.3316,8880.4644,-470.1548791674654,56528.448823612445,340.62760000000003,13491.8448,-60.336661781655636,34899.352624964195,513.8212,201103
38540,49176.3984,3234.0492,34421.4171,2443.7002,1805.0393,21501.9109,6888.7997000000005,10450.2792,17940.4314,1783.4397,361.7933,1515.4083,1372.0655,26245.4776,43066827.3423,14256071.53015,21334147.2977,35988751.57475,65532865.3514,4652651.5291,32062.6426,612410.5134,29777.5031,571442.9448,28330.3299,524330.29,30501.5806,563943.4655,30961.063000000002,1183.5599,378.4839,33341.4371,1278.7945,397.1381,11447.788,-688.7093144705829,71947.10404449799,415.7923,17230.0991,-2187.5110071948548,40938.96300096307,629.3338,4043.0524,-1264.7722673441108,26586.49227579821,152.6699,5654.1862,-1472.254289892815,15515.913967469356,218.9414,5207.9581,-62.24288260490753,32286.64996649815,191.9419,8326.1549,-823.3303173954095,19074.21798015949,303.8671,6239.8299,-626.4664318656754,39660.45407799987,223.8504,8903.9442,-1364.1806897994443,21864.745020803588,325.4667,201103
38860,334508.6208,17331.6624,252284.0752,11321.456,137.0,134064.776,88972.2688,65906.216,157130.8288,5751.0928,4447.3632,137.0,3357.88,212838.5888,267702617.4368,185068629.312,129946705.756,322824540.9928,494053535.2608,22050234.0544,232838.2192,5607230.5696,222079.4832,5356839.952,209527.86719999998,5108555.808,219128.6528,5344366.5888,236533.3424,14453.859199999999,1784.0,247536.7984,14698.5792,1825.0,77057.93920000001,-325.2529320258589,488130.8515483155,1628.8896,112397.8048,-1497.3541550539758,281591.3424207652,2373.936,53634.5696,-5625.377922916085,362986.6166302981,1131.4992,71228.9568,-7388.83510747045,207603.19623772544,1528.0608,37502.2128,786.7070821362943,234518.46587419888,776.4864,54867.112,514.3245095962603,132981.969339675,1153.0288,39555.7264,-1111.9600141621531,253612.3856741168,852.4032,57530.6928,-2011.6786646502383,148609.3730810904,1220.9071999999999,201103
