design,endpoint,outcome,y,x,controls,estimator,n,coef,se,lo,hi,F,hansen_J,hansen_p,ar_lo,ar_hi,ar_kind,coef_Z2_1990s,se_Z2_1990s
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 1990-2000 (placebo)",pre_adj_week_noba,d_fbemp,none,IV with Z2_1990s,219,0.4528915252791248,0.31836308712092903,-0.1711001254778961,1.0768831760361457,,,,-0.4332067296345506,0.9860357306088849,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,first stage on Z2,219,0.7107043489632057,0.08493486866891778,0.5442320063721269,0.8771766915542845,70.01738823296867,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,first stage on Z2_exmex,219,1.1066148269307612,0.09717903924815205,0.9161439100043831,1.2970857438571393,129.67246520926545,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,first stage on Z,219,0.45139645899863046,0.0684929310408356,0.3171503141585927,0.5856426038386682,43.43349652792321,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,first stage on Z2_1990s,219,0.4227384095905383,0.09044285798460698,0.24547040794070865,0.600006411240368,21.847153660550447,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,OLS,219,0.49041090206885174,0.2462698130418013,0.007722068506921198,0.9730997356307822,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,reduced form on Z2,219,0.09165166680320642,0.25387029570942754,-0.40593411278727154,0.5892374463936844,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,reduced form on Z2_exmex,219,0.22747216822378735,0.3480231565954052,-0.45465321870320685,0.9095975551507816,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,IV with Z2,219,0.12895892214098764,0.3492355854837889,-0.5555428254072385,0.8134606696892139,,,,-0.6652596978584048,0.7531232646224783,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,IV with Z2_exmex,219,0.20555676888469904,0.30509547933029957,-0.3924303706026881,0.8035439083720861,,,,-0.4567147033520861,0.7619627331150001,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,IV with Z,219,0.5706540852477435,0.34608625769788004,-0.10767497984010133,1.2489831503355884,,,,-0.25969628632698677,1.178537711641339,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 (same metros)",main_adj_week_noba,d_fbemp,none,IV with Z2_1990s,219,-0.13773329064884277,0.4047268578860143,-0.9309979321054308,0.6555313508077453,,,,-1.322288968974472,0.5068064969883795,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 given 1990-2000 change",main_adj_week_noba,d_fbemp,pre_adj_week_noba,first stage on Z2,219,0.7289872390133721,0.09848715606484289,0.5359524131262801,0.9220220649004642,54.78739588250076,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 given 1990-2000 change",main_adj_week_noba,d_fbemp,pre_adj_week_noba,first stage on Z2_exmex,219,1.1598543216793669,0.12171252892981331,0.9212977649769327,1.398410878381801,90.8105524187715,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 given 1990-2000 change",main_adj_week_noba,d_fbemp,pre_adj_week_noba,OLS,219,0.5163309493645543,0.24667843690077304,0.032841213039039086,0.9998206856900694,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 given 1990-2000 change",main_adj_week_noba,d_fbemp,pre_adj_week_noba,reduced form on Z2,219,0.14622176610567228,0.2782443664325282,-0.399137192102083,0.6915807243134275,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 given 1990-2000 change",main_adj_week_noba,d_fbemp,pre_adj_week_noba,reduced form on Z2_exmex,219,0.33282988663458535,0.3886160781000569,-0.42885762644152614,1.0945173997106967,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 given 1990-2000 change",main_adj_week_noba,d_fbemp,pre_adj_week_noba,IV with Z2,219,0.20058206547425017,0.36564393207348034,-0.5160800413897713,0.9172441723382716,,,,-0.6674741381357794,0.8368443518339107,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 2000-2010 given 1990-2000 change",main_adj_week_noba,d_fbemp,pre_adj_week_noba,IV with Z2_exmex,219,0.2869583536600335,0.3167363947508045,-0.3338449800515433,0.9077616873716103,,,,-0.42918143843210904,0.8488669653818963,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 1990-2000 on 1990s inflow",pre_adj_week_noba,pre_fbemp_x,none,first stage on Z2_1990s,219,0.8090966289550885,0.05874589017259429,0.6939546842168037,0.9242385736933733,189.69059788648653,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 1990-2000 on 1990s inflow",pre_adj_week_noba,pre_fbemp_x,none,first stage on Z2,219,1.1207340163953603,0.0758844031297021,0.9720005862611442,1.2694674465295763,218.12229701489716,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 1990-2000 on 1990s inflow",pre_adj_week_noba,pre_fbemp_x,none,OLS,219,0.3119078999371955,0.13150089700846612,0.054166141800601864,0.5696496580737891,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 1990-2000 on 1990s inflow",pre_adj_week_noba,pre_fbemp_x,none,reduced form on Z2,219,0.3950627867202289,0.18334402597055324,0.03570849581794455,0.7544170776225132,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 1990-2000 on 1990s inflow",pre_adj_week_noba,pre_fbemp_x,none,IV with Z2_1990s,219,0.23662766134718105,0.18712494642969188,-0.130137233655015,0.6033925563493772,,,,-0.1710787435378446,0.573369654245828,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_noba, 1990-2000 on 1990s inflow",pre_adj_week_noba,pre_fbemp_x,none,IV with Z2,219,0.35250361008125386,0.16546146278253898,0.028199143027477447,0.6768080771350302,,,,0.03181535618476151,0.6863322353306397,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,first stage on Z2,219,0.7107043489632057,0.08493486866891778,0.5442320063721269,0.8771766915542845,70.01738823296867,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,first stage on Z2_exmex,219,1.1066148269307612,0.09717903924815205,0.9161439100043831,1.2970857438571393,129.67246520926545,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,first stage on Z,219,0.45139645899863046,0.0684929310408356,0.3171503141585927,0.5856426038386682,43.43349652792321,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,first stage on Z2_1990s,219,0.4227384095905383,0.09044285798460698,0.24547040794070865,0.600006411240368,21.847153660550447,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,OLS,219,0.62487018773439,0.17003639193735387,0.2915988595371764,0.9581415159316036,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,reduced form on Z2,219,1.091364958756305,0.21733178958963922,0.6653946511606121,1.517335266351998,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,reduced form on Z2_exmex,219,1.5576530396956354,0.28107927594630566,1.0067376588408763,2.1085684205503945,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,IV with Z2,219,1.535610356610911,0.312640223505685,0.9228355185397684,2.1483851946820534,,,,0.9534894693462962,2.2180724936772513,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,IV with Z2_exmex,219,1.4075837425889552,0.2725827970627741,0.873321460345918,1.9418460248319924,,,,0.8993402321188296,1.9863208436775255,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,IV with Z,219,0.8012049002451174,0.4330072689755128,-0.04748934694688767,1.6498991474371225,,,,-0.11179943691023855,1.666632325462456,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 (placebo)",pre_adj_week_ba,d_fbemp,none,IV with Z2_1990s,219,1.7912464878804557,0.3846702767724071,1.0372927454065377,2.5452002303543737,,,,0.9887905764870641,2.6507293849859623,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,first stage on Z2,219,0.7107043489632057,0.08493486866891778,0.5442320063721269,0.8771766915542845,70.01738823296867,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,first stage on Z2_exmex,219,1.1066148269307612,0.09717903924815205,0.9161439100043831,1.2970857438571393,129.67246520926545,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,first stage on Z,219,0.45139645899863046,0.0684929310408356,0.3171503141585927,0.5856426038386682,43.43349652792321,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,first stage on Z2_1990s,219,0.4227384095905383,0.09044285798460698,0.24547040794070865,0.600006411240368,21.847153660550447,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,OLS,219,0.4310933513430919,0.26830317589269187,-0.09478087340658414,0.956967576092768,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,reduced form on Z2,219,0.40070813935082006,0.2347340581851795,-0.059370614692131785,0.8607868933937719,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,reduced form on Z2_exmex,219,0.5482430434715364,0.32752378480481426,-0.09370357474589952,1.1901896616889722,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,IV with Z2,219,0.5638183302738853,0.317436936903098,-0.058358066056186764,1.1859947266039574,,,,-0.08992308410222538,1.1903037392840514,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,IV with Z2_exmex,219,0.4954235476783805,0.28425606534522174,-0.06171834039825408,1.0525654357550152,,,,-0.09007813670040153,1.041744190873442,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,IV with Z,219,0.435086096530523,0.484360281793676,-0.5142600557850819,1.384432248846128,,,,-0.614189842831158,1.3773237436412433,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 (same metros)",main_adj_week_ba,d_fbemp,none,IV with Z2_1990s,219,0.44295238492216793,0.31610507588783754,-0.17661356381799365,1.0625183336623296,,,,-0.2913581226085819,1.0772080520366885,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 given 1990-2000 change",main_adj_week_ba,d_fbemp,pre_adj_week_ba,first stage on Z2,219,0.7413765400933066,0.1079644409396647,0.5297662358515638,0.9529868443350493,47.15374580264054,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 given 1990-2000 change",main_adj_week_ba,d_fbemp,pre_adj_week_ba,first stage on Z2_exmex,219,1.1724954316737153,0.12860199738229489,0.9204355168044174,1.4245553465430132,83.12408748713676,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 given 1990-2000 change",main_adj_week_ba,d_fbemp,pre_adj_week_ba,OLS,219,0.5952364289717063,0.30469719973961545,-0.001970082517940064,1.1924429404613526,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 given 1990-2000 change",main_adj_week_ba,d_fbemp,pre_adj_week_ba,reduced form on Z2,219,0.8223564348625111,0.2833408039389664,0.267008459142137,1.377704410582885,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 given 1990-2000 change",main_adj_week_ba,d_fbemp,pre_adj_week_ba,reduced form on Z2_exmex,219,1.1217705622031295,0.4001278360720586,0.3375200035018947,1.9060211209043643,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 given 1990-2000 change",main_adj_week_ba,d_fbemp,pre_adj_week_ba,IV with Z2,219,1.1092291034175605,0.32264522486699176,0.47684446267825664,1.7416137441568644,,,,0.4188128955454373,1.7398099420643605,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 2000-2010 given 1990-2000 change",main_adj_week_ba,d_fbemp,pre_adj_week_ba,IV with Z2_exmex,219,0.9567376826379788,0.3088235538655982,0.3514435170614063,1.5620318482145512,,,,0.31539348270085377,1.5556657877311593,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 on 1990s inflow",pre_adj_week_ba,pre_fbemp_x,none,first stage on Z2_1990s,219,0.8090966289550885,0.05874589017259429,0.6939546842168037,0.9242385736933733,189.69059788648653,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 on 1990s inflow",pre_adj_week_ba,pre_fbemp_x,none,first stage on Z2,219,1.1207340163953603,0.0758844031297021,0.9720005862611442,1.2694674465295763,218.12229701489716,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 on 1990s inflow",pre_adj_week_ba,pre_fbemp_x,none,OLS,219,0.8067695239660393,0.13832165211151567,0.5356590858274686,1.07787996210461,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 on 1990s inflow",pre_adj_week_ba,pre_fbemp_x,none,reduced form on Z2,219,1.091364958756305,0.21733178958963922,0.6653946511606121,1.517335266351998,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 on 1990s inflow",pre_adj_week_ba,pre_fbemp_x,none,IV with Z2_1990s,219,0.9358940136101495,0.23710507305345518,0.4711680704253773,1.4006199567949216,,,,0.4368971546043901,1.377632576788738,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_ba, 1990-2000 on 1990s inflow",pre_adj_week_ba,pre_fbemp_x,none,IV with Z2,219,0.973794801255772,0.1988642862100483,0.5840208002840773,1.3635688022274666,,,,0.5929755965377898,1.379871114753055,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,first stage on Z2,219,0.7107043489632057,0.08493486866891778,0.5442320063721269,0.8771766915542845,70.01738823296867,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,first stage on Z2_exmex,219,1.1066148269307612,0.09717903924815205,0.9161439100043831,1.2970857438571393,129.67246520926545,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,first stage on Z,219,0.45139645899863046,0.0684929310408356,0.3171503141585927,0.5856426038386682,43.43349652792321,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,first stage on Z2_1990s,219,0.4227384095905383,0.09044285798460698,0.24547040794070865,0.600006411240368,21.847153660550447,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,OLS,219,0.023342011257653682,0.11667899590996594,-0.20534882072587957,0.2520328432411869,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,reduced form on Z2,219,0.22717399343533995,0.12860947090715624,-0.02490056954268627,0.47924855641336617,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,reduced form on Z2_exmex,219,0.401359974584803,0.1799647400388007,0.048629084108753606,0.7540908650608524,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,IV with Z2,219,0.3196462688975371,0.16771482995237094,-0.009074797809109914,0.6483673356041841,,,,-0.039156422944825055,0.6382781878974284,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,IV with Z2_exmex,219,0.3626916654442358,0.15717286701550184,0.054632846093852216,0.6707504847946194,,,,0.04596464013738919,0.6714554161739729,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,IV with Z,219,-0.3616815149549667,0.17735262313154962,-0.7092926562928039,-0.014070373617129428,,,,-0.7779839292676091,-0.04327684893757212,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 (placebo)",pre_adj_week_hsl,d_fbemp,none,IV with Z2_1990s,219,0.17880539588555988,0.20067942978777234,-0.21452628649847388,0.5721370782695936,,,,-0.3669789596226366,0.5227320175849257,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,first stage on Z2,219,0.7107043489632057,0.08493486866891778,0.5442320063721269,0.8771766915542845,70.01738823296867,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,first stage on Z2_exmex,219,1.1066148269307612,0.09717903924815205,0.9161439100043831,1.2970857438571393,129.67246520926545,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,first stage on Z,219,0.45139645899863046,0.0684929310408356,0.3171503141585927,0.5856426038386682,43.43349652792321,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,first stage on Z2_1990s,219,0.4227384095905383,0.09044285798460698,0.24547040794070865,0.600006411240368,21.847153660550447,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,OLS,219,0.37876985901144206,0.23581743981538844,-0.08343232302671927,0.8409720410496033,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,reduced form on Z2,219,0.06045510792579023,0.20995679377856796,-0.351060207880203,0.47197042373178344,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,reduced form on Z2_exmex,219,0.18316008424235675,0.3056946689217241,-0.41600146684422246,0.782321635328936,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,IV with Z2,219,0.08506365271858218,0.2913301266016788,-0.4859433954207082,0.6560707008578726,,,,-0.559702260797247,0.6200845738051612,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,IV with Z2_exmex,219,0.16551385340675262,0.2702810596083299,-0.36423702342557396,0.6952647302390792,,,,-0.4099260989852404,0.668073361123288,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,IV with Z,219,0.5526361247883522,0.28861831966289203,-0.013055781750916151,1.1183280313276205,,,,-0.09405913559143614,1.095462861079227,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 (same metros)",main_adj_week_hsl,d_fbemp,none,IV with Z2_1990s,219,-0.09111181152729708,0.31884828492399575,-0.7160544499783288,0.5338308269237346,,,,-0.9520592059396273,0.45928095092663884,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 given 1990-2000 change",main_adj_week_hsl,d_fbemp,pre_adj_week_hsl,first stage on Z2,219,0.7231748413396483,0.09003072569087056,0.546714618985542,0.8996350636937546,64.52159821126465,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 given 1990-2000 change",main_adj_week_hsl,d_fbemp,pre_adj_week_hsl,first stage on Z2_exmex,219,1.1368850756810809,0.10517027758429873,0.9307513316158553,1.3430188197463064,116.85494366273332,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 given 1990-2000 change",main_adj_week_hsl,d_fbemp,pre_adj_week_hsl,OLS,219,0.3806116604240375,0.23616357668370383,-0.08226894987602201,0.843492270724097,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 given 1990-2000 change",main_adj_week_hsl,d_fbemp,pre_adj_week_hsl,reduced form on Z2,219,0.07910430554376817,0.21016869338769967,-0.3328263334961232,0.49103494458365954,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 given 1990-2000 change",main_adj_week_hsl,d_fbemp,pre_adj_week_hsl,reduced form on Z2_exmex,219,0.21990405507815006,0.3067858882732308,-0.3813962859373823,0.8212043960936823,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 given 1990-2000 change",main_adj_week_hsl,d_fbemp,pre_adj_week_hsl,IV with Z2,219,0.10938475873584444,0.28487644766183556,-0.4489730786813533,0.6677425961530421,,,,-0.5275510099367874,0.629826571106966,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 2000-2010 given 1990-2000 change",main_adj_week_hsl,d_fbemp,pre_adj_week_hsl,IV with Z2_exmex,219,0.19342681136561612,0.2622113550437769,-0.32050744452018665,0.7073610672514189,,,,-0.3690003637914272,0.6789944095209386,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 on 1990s inflow",pre_adj_week_hsl,pre_fbemp_x,none,first stage on Z2_1990s,219,0.8090966289550885,0.05874589017259429,0.6939546842168037,0.9242385736933733,189.69059788648653,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 on 1990s inflow",pre_adj_week_hsl,pre_fbemp_x,none,first stage on Z2,219,1.1207340163953603,0.0758844031297021,0.9720005862611442,1.2694674465295763,218.12229701489716,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 on 1990s inflow",pre_adj_week_hsl,pre_fbemp_x,none,OLS,219,0.19404628662233886,0.09807314345247593,0.0018229254554860408,0.3862696477891917,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 on 1990s inflow",pre_adj_week_hsl,pre_fbemp_x,none,reduced form on Z2,219,0.22717399343533995,0.12860947090715624,-0.02490056954268627,0.47924855641336617,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 on 1990s inflow",pre_adj_week_hsl,pre_fbemp_x,none,IV with Z2_1990s,219,0.09342259747205567,0.11188443975380609,-0.12587090444540427,0.3127160993895156,,,,-0.1487939198858667,0.29605881093225134,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_week_hsl, 1990-2000 on 1990s inflow",pre_adj_week_hsl,pre_fbemp_x,none,IV with Z2,219,0.20270107814341565,0.11595260078012053,-0.024566019385620586,0.4299681756724519,,,,-0.022151035762549624,0.436518529071105,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,first stage on Z2,219,0.7107043489632057,0.08493486866891778,0.5442320063721269,0.8771766915542845,70.01738823296867,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,first stage on Z2_exmex,219,1.1066148269307612,0.09717903924815205,0.9161439100043831,1.2970857438571393,129.67246520926545,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,first stage on Z,219,0.45139645899863046,0.0684929310408356,0.3171503141585927,0.5856426038386682,43.43349652792321,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,first stage on Z2_1990s,219,0.4227384095905383,0.09044285798460698,0.24547040794070865,0.600006411240368,21.847153660550447,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,OLS,219,0.034853356391172235,0.1518175481562624,-0.26270903799510203,0.33241575077744656,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,reduced form on Z2,219,0.17125558130171734,0.2665622551531862,-0.35120643879852764,0.6937176014019624,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,reduced form on Z2_exmex,219,0.40799366669627984,0.35466719107625505,-0.28715402781318006,1.1031413612057397,,,,,,,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,IV with Z2,219,0.24096599598912083,0.3571537461239194,-0.4590553464137612,0.9409873383920029,,,,-0.5901228879597743,0.8647941704645651,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,IV with Z2_exmex,219,0.36868624634992986,0.305529234235387,-0.23015105275142866,0.9675235454512884,,,,-0.28553131694153844,0.9335446876572264,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,IV with Z,219,-0.5846506564120131,0.389692327216565,-1.3484476177564804,0.17914630493245431,,,,-1.5956501783478838,0.04835250641146937,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 1990-2000 (placebo)",pre_adj_hour_noba,d_fbemp,none,IV with Z2_1990s,219,-0.01015897455071535,0.5273242741647408,-1.0437145519136073,1.0233966028121766,,,,-1.620256167337256,0.7948201057640942,bounded,,
FG_1990fp_noLA,2010 ACS,"adj_hour_noba, 2000-2010 (same metros)",main_adj_hour_noba,d_fbemp,none,first stage on Z2,219,0.7107043489632057,0.08493486866891778,0.5442320063721269,0.8771766915542845,70.01738823296867,,,,,,,
