method,side,line,key,allocation,preferred,direct,response_class,published_target_bn,change_bn,change_se_bn
b_control_pooled_donors,receipts,personal_motor_vehicle,adults,shared,True,True,household_direct,2.927264756,0.0,4.365766892041444e-16
b_control_pooled_donors,receipts,personal_property_tax,capital,personal,True,False,household_direct,0.404313967,0.011606242253750853,0.022128254329648198
b_control_pooled_donors,receipts,personal_property_tax,capital,shared,True,False,household_direct,0.482760064,0.004277373635289777,0.022804667590738483
b_control_pooled_donors,receipts,other_personal_tax,state_liability,personal,True,True,household_direct,0.486480231,0.00028988074098232217,0.007545908313541065
b_control_pooled_donors,receipts,other_personal_tax,state_liability,shared,True,True,household_direct,0.521858234,0.0029011453216476173,0.006338153099026228
b_control_pooled_donors,receipts,employee_oasdi,wage_oasdi,personal,True,True,household_direct,55.142869112,-0.015497416230593359,0.28932174386652
b_control_pooled_donors,receipts,employee_oasdi,wage_oasdi,shared,True,True,household_direct,57.970192578,-0.010632755248989165,0.26072206201370995
b_control_pooled_donors,receipts,employee_hi,wage,personal,True,True,household_direct,16.376286555,0.02859820991356783,0.13483974263994283
b_control_pooled_donors,receipts,employee_hi,wage,shared,True,True,household_direct,17.279240109,0.09262669264829215,0.12138271049429279
b_control_pooled_donors,receipts,self_employment_oasdi_hi,self_payroll,personal,True,True,household_direct,8.897073678,-0.7132874782417649,0.336446971721109
b_control_pooled_donors,receipts,self_employment_oasdi_hi,self_payroll,shared,True,True,household_direct,9.274939912,-0.7608952430711279,0.3183024282225419
b_control_pooled_donors,receipts,employer_oasdi,wage_oasdi,personal,True,True,household_direct,55.619046273,-0.01563124161522121,0.2918201341193225
b_control_pooled_donors,receipts,employer_oasdi,wage_oasdi,shared,True,True,household_direct,58.470784625,-0.010724572655173353,0.26297348442572943
b_control_pooled_donors,receipts,employer_hi,wage,personal,True,True,household_direct,14.566936992,0.025438509548630077,0.11994184569760982
b_control_pooled_donors,receipts,employer_hi,wage,shared,True,True,household_direct,15.370126866,0.08239274459880486,0.10797162652067699
b_control_pooled_donors,receipts,medicare_supplementary_premiums,medicare,personal,True,True,household_direct,7.441655529,0.13288699281571492,0.058811332739379565
b_control_pooled_donors,receipts,medicare_supplementary_premiums,medicare,shared,True,True,household_direct,7.856859414,0.10587069274637596,0.05831308415957031
b_control_pooled_donors,receipts,other_domestic_social_contributions,positive_fica_worker,personal,True,True,household_direct,10.986478566,-0.030403908665508603,0.01731995460135752
b_control_pooled_donors,receipts,other_domestic_social_contributions,positive_fica_worker,shared,True,True,household_direct,11.299894823,-0.022387428957206374,0.0171975947784043
b_control_pooled_donors,receipts,corporate_capital,capital,personal,True,False,corporate_capital,15.495290753,0.4448080279978039,0.848063047126534
b_control_pooled_donors,receipts,corporate_capital,capital,shared,True,False,corporate_capital,18.501729285,0.16392989997328086,0.8739865150500041
b_control_pooled_donors,receipts,corporate_labor,wage,personal,True,False,household_direct,13.810357031,0.024117280070656347,0.11371228645887711
b_control_pooled_donors,receipts,corporate_labor,wage,shared,True,False,household_direct,14.571830697,0.07811341672674546,0.10236377848731723
b_control_pooled_donors,receipts,general_sales_tax,consumption,personal,True,True,household_direct,48.821293078,0.1779101966492899,0.2792172618202553
b_control_pooled_donors,receipts,general_sales_tax,consumption,shared,True,True,household_direct,48.821293078,0.1779101966492899,0.27921726182025525
b_control_pooled_donors,receipts,remaining_production_property,capital,personal,True,False,business_property,11.122230267,0.3192748939545541,0.6087238143090281
b_control_pooled_donors,receipts,remaining_production_property,capital,shared,True,False,business_property,13.280195688,0.11766582016412777,0.6273311953616045
b_control_pooled_donors,receipts,excise_selective_sales,consumption,personal,True,True,household_direct,30.087297961,0.10964144453033327,0.1720743639226327
b_control_pooled_donors,receipts,excise_selective_sales,consumption,shared,True,True,household_direct,30.087297961,0.10964144453033327,0.17207436392263267
b_control_pooled_donors,receipts,customs_duties,consumption,personal,True,True,household_direct,6.773941246,0.02468499179543548,0.03874131976124974
b_control_pooled_donors,receipts,customs_duties,consumption,shared,True,True,household_direct,6.773941246,0.02468499179543548,0.03874131976124973
b_control_pooled_donors,receipts,other_production_taxes,capital,personal,True,False,other_business,4.52185388,0.12980439923739925,0.24748275080197402
b_control_pooled_donors,receipts,other_production_taxes,capital,shared,True,False,other_business,5.39919629,0.04783821523829092,0.25504776754661923
b_control_pooled_donors,receipts,business_current_transfers,capital,personal,True,False,other_business,4.357426226,0.12508433675015626,0.23848356390874934
b_control_pooled_donors,receipts,business_current_transfers,capital,shared,True,False,other_business,5.202865935,0.046098679702288405,0.24577349481684707
b_control_pooled_donors,receipts,personal_current_transfers,consumption,personal,True,True,household_direct,11.431993274,0.04165944904857341,0.06538150994916307
b_control_pooled_donors,receipts,personal_current_transfers,consumption,shared,True,True,household_direct,11.431993274,0.04165944904857341,0.06538150994916307
b_control_pooled_donors,receipts,source_rounding,population,personal,True,False,rounding,0.000242906,2.7755575615628914e-20,6.524036463030991e-20
b_control_pooled_donors,receipts,source_rounding,population,shared,True,False,rounding,0.000242906,2.7755575615628914e-20,6.524036463030991e-20
b_control_pooled_donors,spending,general_public_services,population,personal,True,False,public_goods,48.291269414,5.517990036548565e-15,1.2970211354872135e-14
b_control_pooled_donors,spending,general_public_services,population,shared,True,False,public_goods,48.291269414,5.517990036548565e-15,1.2970211354872135e-14
b_control_pooled_donors,spending,general_public_services,wages,personal,False,False,public_goods,33.095089854,0.05779456310647309,0.27249971375191845
b_control_pooled_donors,spending,general_public_services,wages,shared,False,False,public_goods,34.919882605,0.18719071052995648,0.2453041901188596
b_control_pooled_donors,spending,defense,population,personal,True,False,public_goods,102.780556502,1.174419504001486e-14,2.7605104549465804e-14
b_control_pooled_donors,spending,defense,population,shared,True,False,public_goods,102.780556502,1.174419504001486e-14,2.7605104549465804e-14
b_control_pooled_donors,spending,public_order_safety,adults,personal,False,False,service,56.072160141,0.0,8.589303046823568e-15
b_control_pooled_donors,spending,public_order_safety,adults,shared,False,False,service,56.072160141,0.0,8.589303046823568e-15
b_control_pooled_donors,spending,public_order_safety,population,personal,True,False,service,62.425443194,7.13302793132681e-15,1.6766409373109935e-14
b_control_pooled_donors,spending,public_order_safety,population,shared,True,False,service,62.425443194,7.13302793132681e-15,1.6766409373109935e-14
b_control_pooled_donors,spending,economic_affairs_services,population,personal,False,False,service,54.342828934,6.20946999852487e-15,1.459555703239014e-14
b_control_pooled_donors,spending,economic_affairs_services,population,shared,False,False,service,54.342828934,6.20946999852487e-15,1.459555703239014e-14
b_control_pooled_donors,spending,economic_affairs_services,resources,personal,True,False,service,36.260766261,0.13213824643826766,0.20738147698725126
b_control_pooled_donors,spending,economic_affairs_services,resources,shared,True,False,service,36.260766261,0.13213824643826766,0.20738147698725126
b_control_pooled_donors,spending,economic_affairs_services,wages,personal,False,False,service,37.242359298,0.06503701588993226,0.30664767169596535
b_control_pooled_donors,spending,economic_affairs_services,wages,shared,False,False,service,39.295823652,0.2106482783295051,0.2760441753186361
b_control_pooled_donors,spending,housing_community_services,population,personal,True,False,service,1.747998505,1.9973461973194383e-16,4.694825861680451e-16
b_control_pooled_donors,spending,housing_community_services,population,shared,True,False,service,1.747998505,1.9973461973194383e-16,4.694825861680451e-16
b_control_pooled_donors,spending,housing_community_services,resources,personal,False,False,service,1.166368525,0.004250376024147492,0.00667065956600766
b_control_pooled_donors,spending,housing_community_services,resources,shared,False,False,service,1.166368525,0.004250376024147492,0.00667065956600766
b_control_pooled_donors,spending,health_services,population,personal,False,False,service,36.859717523,4.2117665679308195e-15,9.899891482518153e-15
b_control_pooled_donors,spending,health_services,population,shared,False,False,service,36.859717523,4.2117665679308195e-15,9.899891482518153e-15
b_control_pooled_donors,spending,health_services,veterans,personal,False,False,service,15.349522994,0.44074950658424905,1.1695104704158579
b_control_pooled_donors,spending,health_services,veterans,shared,False,False,service,19.721024469,0.21957428471463458,1.159193824486942
b_control_pooled_donors,spending,recreation_culture,population,personal,True,False,service,6.533019657,7.464938862665089e-16,1.7546576590146564e-15
b_control_pooled_donors,spending,recreation_culture,population,shared,True,False,service,6.533019657,7.464938862665089e-16,1.7546576590146564e-15
b_control_pooled_donors,spending,recreation_culture,resources,personal,False,False,service,4.359219117,0.015885477042578068,0.024931114045591396
b_control_pooled_donors,spending,recreation_culture,resources,shared,False,False,service,4.359219117,0.015885477042578068,0.024931114045591396
b_control_pooled_donors,spending,education_services,age5_24,personal,False,False,service,198.757260941,0.0,0.0
b_control_pooled_donors,spending,education_services,age5_24,shared,False,False,service,198.757260941,0.0,0.0
b_control_pooled_donors,spending,income_security_services,all_cash,personal,False,False,service,7.660222305,0.06967074988250492,0.12464899601212603
b_control_pooled_donors,spending,income_security_services,all_cash,shared,False,False,service,8.162615905,0.13369290304548176,0.12004465679274838
b_control_pooled_donors,spending,income_security_services,cash_assistance,personal,True,False,service,27.686977953,-2.7228433750103926,2.0668531635777256
b_control_pooled_donors,spending,income_security_services,cash_assistance,shared,True,False,service,29.344478442,-3.358297891348838,1.9676973064706007
b_control_pooled_donors,spending,income_security_services,population,personal,False,False,service,20.179240081,2.305775910722663e-15,5.419799727973377e-15
b_control_pooled_donors,spending,income_security_services,population,shared,False,False,service,20.179240081,2.305775910722663e-15,5.419799727973377e-15
b_control_pooled_donors,spending,social_security,age65plus,personal,False,False,household_transfer,73.729926863,-9.947332278329917e-15,2.2409112069349786e-14
b_control_pooled_donors,spending,social_security,age65plus,shared,False,False,household_transfer,73.729926863,-9.947332278329917e-15,2.2409112069349786e-14
b_control_pooled_donors,spending,social_security,social_security,personal,True,False,household_transfer,59.918597812,0.6304033603913899,1.0315446341500718
b_control_pooled_donors,spending,social_security,social_security,shared,True,False,household_transfer,62.721969932,1.2068251049470844,0.9827462842243031
b_control_pooled_donors,spending,medicare,age65plus,personal,False,False,household_transfer,56.131726055,-7.573056887200457e-15,1.706040129598733e-14
b_control_pooled_donors,spending,medicare,age65plus,shared,False,False,household_transfer,56.131726055,-7.573056887200457e-15,1.706040129598733e-14
b_control_pooled_donors,spending,medicare,medicare,personal,True,False,household_transfer,63.964982366,0.999413367465603,0.44230688687275405
b_control_pooled_donors,spending,medicare,medicare,shared,True,False,household_transfer,63.964982366,0.796229813856237,0.43855967068228263
b_control_pooled_donors,spending,unemployment,unemployment,personal,True,False,household_transfer,4.089921396,0.1525261314948864,0.370036925047692
b_control_pooled_donors,spending,unemployment,unemployment,shared,True,False,household_transfer,4.186713533,0.32425567951445255,0.310873733482913
b_control_pooled_donors,spending,unemployment,working_age,personal,False,False,household_transfer,4.571691823,0.0,0.0
b_control_pooled_donors,spending,unemployment,working_age,shared,False,False,household_transfer,4.571691823,0.0,0.0
b_control_pooled_donors,spending,railroad_retirement,age65plus,personal,False,False,household_transfer,0.737979046,-9.956503555668507e-17,2.24297729034256e-16
b_control_pooled_donors,spending,railroad_retirement,age65plus,shared,False,False,household_transfer,0.737979046,-9.956503555668507e-17,2.24297729034256e-16
b_control_pooled_donors,spending,railroad_retirement,social_security,personal,True,False,household_transfer,0.599738418,0.006309845819582941,0.010324957013972708
b_control_pooled_donors,spending,railroad_retirement,social_security,shared,True,False,household_transfer,0.627797986,0.012079377779157711,0.009836523601926031
b_control_pooled_donors,spending,pension_guaranty,age65plus,personal,True,False,household_transfer,0.03925908,-5.296670283185275e-18,1.1932212039288717e-17
b_control_pooled_donors,spending,pension_guaranty,age65plus,shared,True,False,household_transfer,0.03925908,-5.296670283185275e-18,1.1932212039288717e-17
b_control_pooled_donors,spending,pension_guaranty,social_security,personal,False,False,household_transfer,0.031904942,0.0003356717813357102,0.0005492680506294734
b_control_pooled_donors,spending,pension_guaranty,social_security,shared,False,False,household_transfer,0.033397657,0.0006425998942752085,0.0005232843232653674
b_control_pooled_donors,spending,veterans_life_insurance,adults,personal,False,False,household_transfer,0.048495145,0.0,7.42863292328809e-18
b_control_pooled_donors,spending,veterans_life_insurance,adults,shared,False,False,household_transfer,0.048495145,0.0,7.42863292328809e-18
b_control_pooled_donors,spending,veterans_life_insurance,veterans,personal,True,False,household_transfer,0.022483064,0.0006455835259341481,0.001713029014959663
b_control_pooled_donors,spending,veterans_life_insurance,veterans,shared,True,False,household_transfer,0.028886178,0.00032161928445278065,0.00169791780880944
b_control_pooled_donors,spending,workers_compensation,wages,personal,False,False,household_transfer,0.982532112,0.0017158138680466492,0.008090013363937281
b_control_pooled_donors,spending,workers_compensation,wages,shared,False,False,household_transfer,1.036706839,0.005557346570906634,0.0072826284804763915
b_control_pooled_donors,spending,workers_compensation,workers_comp,personal,True,False,household_transfer,2.280171057,-0.29095497410068194,0.2818875431940817
b_control_pooled_donors,spending,workers_compensation,workers_comp,shared,True,False,household_transfer,2.584898837,-0.3808333350646393,0.2626512257376278
b_control_pooled_donors,spending,workers_compensation,working_age,personal,False,False,household_transfer,1.49468799,0.0,0.0
b_control_pooled_donors,spending,workers_compensation,working_age,shared,False,False,household_transfer,1.49468799,0.0,0.0
b_control_pooled_donors,spending,military_medical,population,personal,False,False,household_transfer,0.860591958,9.83353287075409e-17,2.31140322570317e-16
b_control_pooled_donors,spending,military_medical,population,shared,False,False,household_transfer,0.860591958,9.83353287075409e-17,2.31140322570317e-16
b_control_pooled_donors,spending,military_medical,veterans,personal,False,False,household_transfer,0.358377029,0.010290515133876835,0.027305453585893785
b_control_pooled_donors,spending,military_medical,veterans,shared,False,False,household_transfer,0.46044181,0.005126568416099223,0.027064582979174082
b_control_pooled_donors,spending,veterans_pension_disability,adults,personal,False,False,household_transfer,19.497964395,0.0,2.986757145827578e-15
b_control_pooled_donors,spending,veterans_pension_disability,adults,shared,False,False,household_transfer,19.497964395,0.0,2.986757145827578e-15
b_control_pooled_donors,spending,veterans_pension_disability,veterans,personal,True,False,household_transfer,9.039543544,0.25956339870659706,0.6887406746672454
b_control_pooled_donors,spending,veterans_pension_disability,veterans,shared,True,False,household_transfer,11.613980414,0.1293102924851631,0.6826650611031718
b_control_pooled_donors,spending,veterans_readjustment,age18_24,personal,False,False,household_transfer,1.857610499,0.0,0.0
b_control_pooled_donors,spending,veterans_readjustment,age18_24,shared,False,False,household_transfer,1.857610499,0.0,0.0
b_control_pooled_donors,spending,veterans_readjustment,veterans,personal,True,False,household_transfer,0.570388813,0.016378267135670112,0.04345905013230628
b_control_pooled_donors,spending,veterans_readjustment,veterans,shared,True,False,household_transfer,0.732833962,0.008159388127397827,0.043075683207457305
b_control_pooled_donors,spending,veterans_other,veterans,personal,False,False,household_transfer,1.879063349,0.053955829385756895,0.1431695474729985
b_control_pooled_donors,spending,veterans_other,veterans,shared,False,False,household_transfer,2.414215366,0.026879922646715033,0.14190660065341437
b_control_pooled_donors,spending,snap,cash_assistance,personal,False,False,household_transfer,16.067778605,-1.5801668422674393,1.1994714300849627
b_control_pooled_donors,spending,snap,cash_assistance,shared,False,False,household_transfer,17.029687518,-1.9489446301133053,1.1419276142873724
b_control_pooled_donors,spending,snap,snap,personal,True,False,household_transfer,14.284936851,0.810414577626686,0.4033109865680322
b_control_pooled_donors,spending,snap,snap,shared,True,False,household_transfer,14.284936851,0.810414577626686,0.4033109865680322
b_control_pooled_donors,spending,black_lung,age65plus,personal,False,False,household_transfer,0.008809106,-1.188487625150522e-18,2.677396475741826e-18
b_control_pooled_donors,spending,black_lung,age65plus,shared,False,False,household_transfer,0.008809106,-1.188487625150522e-18,2.677396475741826e-18
b_control_pooled_donors,spending,black_lung,workers_comp,personal,True,False,household_transfer,0.03308476,-0.004221690054467664,0.00409012370817547
b_control_pooled_donors,spending,black_lung,workers_comp,shared,True,False,household_transfer,0.03750629,-0.005525804492676556,0.0038110091464069115
b_control_pooled_donors,spending,ssi,all_cash,personal,False,False,household_transfer,2.973107292,0.027040809822826365,0.048379123254083695
b_control_pooled_donors,spending,ssi,all_cash,shared,False,False,household_transfer,3.168097727,0.051889270203222586,0.046592074005999795
b_control_pooled_donors,spending,ssi,population,personal,False,False,household_transfer,7.832024118,8.949243118676775e-16,2.1035481025981595e-15
b_control_pooled_donors,spending,ssi,population,shared,False,False,household_transfer,7.832024118,8.949243118676775e-16,2.1035481025981595e-15
b_control_pooled_donors,spending,ssi,ssi,personal,True,False,household_transfer,5.303504298,-0.12366851744554874,0.2245891367056095
b_control_pooled_donors,spending,ssi,ssi,shared,True,False,household_transfer,5.309815177,-0.06171426195120409,0.22021993701260967
b_control_pooled_donors,spending,refundable_tax_credits,refundable_credits,personal,True,False,household_transfer,52.141735452,0.2646795452480603,0.5901683120761495
b_control_pooled_donors,spending,refundable_tax_credits,refundable_credits,shared,True,False,household_transfer,55.40422665,0.07879143357209935,0.5652609789740419
b_control_pooled_donors,spending,refundable_tax_credits,working_age,personal,False,False,household_transfer,28.683893667,0.0,0.0
b_control_pooled_donors,spending,refundable_tax_credits,working_age,shared,False,False,household_transfer,28.683893667,0.0,0.0
b_control_pooled_donors,spending,other_federal_benefits,all_cash,personal,True,False,household_transfer,3.944956516,0.03587990894061118,0.06419328963727366
b_control_pooled_donors,spending,other_federal_benefits,all_cash,shared,True,False,household_transfer,4.203685419,0.06885083331767605,0.06182208978365419
b_control_pooled_donors,spending,other_federal_benefits,population,personal,False,False,household_transfer,10.392155931,1.1874571445506805e-15,2.7911558443677025e-15
b_control_pooled_donors,spending,other_federal_benefits,population,shared,False,False,household_transfer,10.392155931,1.1874571445506805e-15,2.7911558443677025e-15
b_control_pooled_donors,spending,temporary_disability,workers_comp,personal,True,False,household_transfer,2.512529342,-0.3206044158126947,0.31061297848560304
b_control_pooled_donors,spending,temporary_disability,workers_comp,shared,True,False,household_transfer,2.848310066,-0.4196417307791018,0.2894164055808902
b_control_pooled_donors,spending,temporary_disability,working_age,personal,False,False,household_transfer,1.6470025,0.0,0.0
b_control_pooled_donors,spending,temporary_disability,working_age,shared,False,False,household_transfer,1.6470025,0.0,0.0
b_control_pooled_donors,spending,medicaid_and_chip_other_medical,medicaid_covered,personal,False,False,household_transfer,185.611437345,-5.329743106045812,1.7063013999605687
b_control_pooled_donors,spending,medicaid_and_chip_other_medical,medicaid_covered,shared,False,False,household_transfer,185.611437345,-5.329743106045812,1.7063013999605687
b_control_pooled_donors,spending,family_and_general_assistance,all_cash,personal,False,False,household_transfer,2.878665695,0.0261818508225588,0.04684234667023042
b_control_pooled_donors,spending,family_and_general_assistance,all_cash,shared,False,False,household_transfer,3.067462203,0.050240992805082325,0.04511206354881286
b_control_pooled_donors,spending,family_and_general_assistance,cash_assistance,personal,True,False,household_transfer,10.404600607,-1.0232282439609004,0.7767110486421553
b_control_pooled_donors,spending,family_and_general_assistance,cash_assistance,shared,True,False,household_transfer,11.02747937,-1.2620282479705065,0.73944887099458
b_control_pooled_donors,spending,energy_assistance,cash_assistance,personal,False,False,household_transfer,0.860876968,-0.0846619357327833,0.06426509556512752
b_control_pooled_donors,spending,energy_assistance,cash_assistance,shared,False,False,household_transfer,0.912413975,-0.10442025525902011,0.06118202186394543
b_control_pooled_donors,spending,energy_assistance,energy,personal,True,False,household_transfer,0.553171528,0.0032765975183400874,0.03824888789175172
b_control_pooled_donors,spending,energy_assistance,energy,shared,True,False,household_transfer,0.553171528,0.0032765975183400874,0.03824888789175172
b_control_pooled_donors,spending,other_state_welfare,cash_assistance,personal,False,False,household_transfer,3.693125895,-0.3631961347984581,0.2756945504456458
b_control_pooled_donors,spending,other_state_welfare,cash_assistance,shared,False,False,household_transfer,3.914217485,-0.4479584925207292,0.26246829425535045
b_control_pooled_donors,spending,other_state_welfare,wic,personal,True,False,household_transfer,5.069836863,0.21447675442705652,0.14259657347731033
b_control_pooled_donors,spending,other_state_welfare,wic,shared,True,False,household_transfer,5.069836863,0.21447675442705652,0.14259657347731033
b_control_pooled_donors,spending,education_benefits,age18_24,personal,False,False,household_transfer,10.515044103,0.0,0.0
b_control_pooled_donors,spending,education_benefits,age18_24,shared,False,False,household_transfer,10.515044103,0.0,0.0
b_control_pooled_donors,spending,employment_training,unemployment,personal,False,False,household_transfer,0.154431879,0.0057592542247575556,0.01397227283620357
b_control_pooled_donors,spending,employment_training,unemployment,shared,False,False,household_transfer,0.158086666,0.012243612775348281,0.011738322118185015
b_control_pooled_donors,spending,employment_training,working_age,personal,True,False,household_transfer,0.172623112,0.0,0.0
b_control_pooled_donors,spending,employment_training,working_age,shared,True,False,household_transfer,0.172623112,0.0,0.0
b_control_pooled_donors,spending,other_state_benefits,population,personal,True,False,household_transfer,0.34570377,3.950175632725724e-17,9.285013656415558e-17
b_control_pooled_donors,spending,other_state_benefits,population,shared,True,False,household_transfer,0.34570377,3.950175632725724e-17,9.285013656415558e-17
b_control_pooled_donors,spending,other_state_benefits,veterans,personal,False,False,household_transfer,0.14396171,0.004133747521293265,0.010968726988884257
b_control_pooled_donors,spending,other_state_benefits,veterans,shared,False,False,household_transfer,0.184961605,0.0020593662423201435,0.010871968152176259
b_control_pooled_donors,spending,domestic_interest,population,personal,True,False,interest,134.538287607,1.537298438326202e-14,3.613468949479539e-14
b_control_pooled_donors,spending,domestic_interest,population,shared,True,False,interest,134.538287607,1.537298438326202e-14,3.613468949479539e-14
b_control_pooled_donors,spending,agricultural_subsidies,resources,personal,False,False,subsidy,0.660570411,0.0024071917043961134,0.003777914301915186
b_control_pooled_donors,spending,agricultural_subsidies,resources,shared,False,False,subsidy,0.660570411,0.0024071917043961134,0.003777914301915186
b_control_pooled_donors,spending,agricultural_subsidies,wages,personal,True,False,subsidy,0.678452309,0.0011847937243670268,0.005586268558692916
b_control_pooled_donors,spending,agricultural_subsidies,wages,shared,True,False,subsidy,0.715860724,0.0038374263455736237,0.0050287578864180275
b_control_pooled_donors,spending,housing_subsidies,housing_support,personal,True,False,subsidy,7.541813009,-0.22060669694885562,0.42104849815710005
b_control_pooled_donors,spending,housing_subsidies,housing_support,shared,True,False,subsidy,7.541813009,-0.22060669694885562,0.42104849815710005
b_control_pooled_donors,spending,housing_subsidies,resources,personal,False,False,subsidy,4.835009538,0.017619310008334048,0.027652240221998182
b_control_pooled_donors,spending,housing_subsidies,resources,shared,False,False,subsidy,4.835009538,0.017619310008334048,0.027652240221998182
b_control_pooled_donors,spending,housing_subsidies,wages,personal,False,False,subsidy,4.965895126,0.008672033842351684,0.040888391791011024
b_control_pooled_donors,spending,housing_subsidies,wages,shared,False,False,subsidy,5.239704004,0.02808783541972697,0.03680772245760194
b_control_pooled_donors,spending,transport_subsidies,population,personal,False,False,subsidy,0.04869914,5.564595239144064e-18,1.3079758368168006e-17
b_control_pooled_donors,spending,transport_subsidies,population,shared,False,False,subsidy,0.04869914,5.564595239144064e-18,1.3079758368168006e-17
b_control_pooled_donors,spending,transport_subsidies,resources,personal,True,False,subsidy,0.032494961,0.00011841523627844358,0.00018584419923182925
b_control_pooled_donors,spending,transport_subsidies,resources,shared,True,False,subsidy,0.032494961,0.00011841523627844358,0.00018584419923182925
b_control_pooled_donors,spending,transport_subsidies,wages,personal,False,False,subsidy,0.033374613,5.82826986965439e-05,0.00027480125911218643
b_control_pooled_donors,spending,transport_subsidies,wages,shared,False,False,subsidy,0.035214818,0.000188771732048745,0.000247376040811284
b_control_pooled_donors,spending,other_subsidies,population,personal,False,False,subsidy,3.047002965,3.481650453331125e-16,8.183730297515485e-16
b_control_pooled_donors,spending,other_subsidies,population,shared,False,False,subsidy,3.047002965,3.481650453331125e-16,8.183730297515485e-16
b_control_pooled_donors,spending,other_subsidies,resources,personal,True,False,subsidy,2.033141529,0.00740899280813768,0.011627881502554453
b_control_pooled_donors,spending,other_subsidies,resources,shared,True,False,subsidy,2.033141529,0.00740899280813768,0.011627881502554453
b_control_pooled_donors,spending,other_subsidies,wages,personal,False,False,subsidy,2.088179461,0.0036466261357294377,0.01719373803926618
b_control_pooled_donors,spending,other_subsidies,wages,shared,False,False,subsidy,2.203317228,0.011811051086704194,0.015477799689278853
b_matched_over_pooled,receipts,federal_income_tax,federal_liability,personal,True,True,personal_income,128.208871988,-9.132991336195095,2.2752312661109872
b_matched_over_pooled,receipts,federal_income_tax,federal_liability,shared,True,True,personal_income,137.944695428,-9.057388305357996,2.1731684204510633
b_matched_over_pooled,receipts,state_local_income_tax,state_liability,personal,True,True,personal_income,26.832079605,-1.0686393127823524,0.3043860859084514
b_matched_over_pooled,receipts,state_local_income_tax,state_liability,shared,True,True,personal_income,28.783372481,-0.9817758495286818,0.29906176080695074
b_matched_over_pooled,receipts,personal_motor_vehicle,adults,personal,True,True,household_direct,2.850033105,0.0,2.923029647138026e-16
b_matched_over_pooled,receipts,personal_motor_vehicle,adults,shared,True,True,household_direct,2.927264756,0.0,2.923029647138026e-16
b_matched_over_pooled,receipts,personal_property_tax,capital,personal,True,False,household_direct,0.404313967,-0.07155057616165558,0.015072882854628064
b_matched_over_pooled,receipts,personal_property_tax,capital,shared,True,False,household_direct,0.482760064,-0.07153463330210628,0.0159773396361821
b_matched_over_pooled,receipts,other_personal_tax,state_liability,personal,True,True,household_direct,0.486480231,-0.019375013306595235,0.00551868567277743
b_matched_over_pooled,receipts,other_personal_tax,state_liability,shared,True,True,household_direct,0.521858234,-0.017800131364422496,0.0054221527561456925
b_matched_over_pooled,receipts,employee_oasdi,wage_oasdi,personal,True,True,household_direct,55.142869112,-0.7209666828049208,0.1715733829948974
b_matched_over_pooled,receipts,employee_oasdi,wage_oasdi,shared,True,True,household_direct,57.970192578,-0.7175431706330697,0.16278336139413968
b_matched_over_pooled,receipts,employee_hi,wage,personal,True,True,household_direct,16.376286555,-0.35530227837087425,0.0945368626034872
b_matched_over_pooled,receipts,employee_hi,wage,shared,True,True,household_direct,17.279240109,-0.31537653684665773,0.09205953877682752
b_matched_over_pooled,receipts,self_employment_oasdi_hi,self_payroll,personal,True,True,household_direct,8.897073678,-0.8488450700045115,0.20107384315616023
b_matched_over_pooled,receipts,self_employment_oasdi_hi,self_payroll,shared,True,True,household_direct,9.274939912,-0.6702976938750169,0.1839064134566815
b_matched_over_pooled,receipts,employer_oasdi,wage_oasdi,personal,True,True,household_direct,55.619046273,-0.7271924718135279,0.1730549766766795
b_matched_over_pooled,receipts,employer_oasdi,wage_oasdi,shared,True,True,household_direct,58.470784625,-0.7237393964663474,0.16418905029256267
b_matched_over_pooled,receipts,employer_hi,wage,personal,True,True,household_direct,14.566936992,-0.3160463689267294,0.08409186761355279
b_matched_over_pooled,receipts,employer_hi,wage,shared,True,True,household_direct,15.370126866,-0.28053186084844356,0.08188825326111623
b_matched_over_pooled,receipts,medicare_supplementary_premiums,medicare,personal,True,True,household_direct,7.441655529,-0.1619675040437425,0.04027026797598664
b_matched_over_pooled,receipts,medicare_supplementary_premiums,medicare,shared,True,True,household_direct,7.856859414,-0.15749318090941444,0.03798390020185383
b_matched_over_pooled,receipts,other_domestic_social_contributions,positive_fica_worker,personal,True,True,household_direct,10.986478566,-0.013084553918700925,0.010385870663131338
b_matched_over_pooled,receipts,other_domestic_social_contributions,positive_fica_worker,shared,True,True,household_direct,11.299894823,-0.004682116922791087,0.010325287215628141
b_matched_over_pooled,receipts,corporate_capital,capital,personal,True,False,corporate_capital,15.495290753,-2.7421683942782793,0.5776666686965176
b_matched_over_pooled,receipts,corporate_capital,capital,shared,True,False,corporate_capital,18.501729285,-2.7415573858431865,0.6123298808384384
b_matched_over_pooled,receipts,corporate_labor,wage,personal,True,False,household_direct,13.810357031,-0.29963150082157175,0.07972429041188951
b_matched_over_pooled,receipts,corporate_labor,wage,shared,True,False,household_direct,14.571830697,-0.2659615510842165,0.0776351277428332
b_matched_over_pooled,receipts,general_sales_tax,consumption,personal,True,True,household_direct,48.821293078,-1.4986608617260118,0.21651527354945235
b_matched_over_pooled,receipts,general_sales_tax,consumption,shared,True,True,household_direct,48.821293078,-1.4986608617260118,0.2165152735494524
b_matched_over_pooled,receipts,remaining_production_property,capital,personal,True,False,business_property,11.122230267,-1.9682772526152563,0.4146383445895715
