fips,state,no_county_govt,pop_2002,pop_2007,pop_2012,pop_2017,pop_2022,e23_1997,e29_1997,e31_1997,e25_1997,d23_1997,d29_1997,d31_1997,d25_1997,e23_2002,e29_2002,e31_2002,e25_2002,d23_2002,d29_2002,d31_2002,d25_2002,e23_2007,e29_2007,e31_2007,e25_2007,d23_2007,d29_2007,d31_2007,d25_2007,e23_2012,e29_2012,e31_2012,e25_2012,d23_2012,d29_2012,d31_2012,d25_2012,e23_2017,e29_2017,e31_2017,e25_2017,d23_2017,d29_2017,d31_2017,d25_2017,e23_2022,e29_2022,e31_2022,e25_2022,d23_2022,d29_2022,d31_2022,d25_2022,present_1997,present_2002,present_2007,present_2012,present_2017,present_2022,bartik_1222,bartik_pay_1222,cbp_emp0_1222,imm_1222,imm_nomex_1222,imm_mex_1222,dfbshare_1222,bartik_0717,bartik_pay_0717,cbp_emp0_0717,imm_0717,imm_nomex_0717,imm_mex_0717,dfbshare_0717,bartik_1217,bartik_pay_1217,cbp_emp0_1217,imm_1217,imm_nomex_1217,imm_mex_1217,dfbshare_1217,bartik_1722,bartik_pay_1722,cbp_emp0_1722,imm_1722,imm_nomex_1722,imm_mex_1722,dfbshare_1722,bartik_0712,bartik_pay_0712,cbp_emp0_0712,imm_0712,imm_nomex_0712,imm_mex_0712,dfbshare_0712,bartik_1722_s12,bartik_1217_s07,medhhinc_2009,medhhinc_2012,medhhinc_2017,medhhinc_2022
01051,01,0,68659,77124,81546,85753,89600,6017.206,933.579,1400.368,1520.712,6017.206,933.579,1735.873,1549.886,2310.006,2035.083,1088.306,1937.477,2399.478,2059.484,1098.066,1942.357,2683.186,2629.551,1705.044,2223.050,2683.186,2650.722,4803.199,2223.050,4530.153,6574.712,1057.970,2175.850,4530.153,6574.712,1142.098,2175.850,3919.657,5906.349,1195.119,2693.496,3919.657,6019.772,1195.119,2693.496,2124.000,4448.000,1316.000,2795.000,2166.000,4448.000,1356.000,2795.000,1,1,1,1,1,1,0.10503287,0.41344719,14460.1,0.00112098,0.00122697,-0.00010599,0.00141257,-0.01172895,0.25310160,13913.1,0.00093150,0.00093940,-0.00000790,0.00095858,0.06702194,0.11564142,14460.1,0.00046712,0.00052489,-0.00005777,0.00138705,0.00766421,0.26827959,14175.0,0.00062179,0.00066764,-0.00004585,0.00002552,-0.07721595,0.11767354,13913.1,0.00043760,0.00038441,0.00005319,-0.00042847,0.02801362,0.06873261,52971.0,55514.0,54981.0,73258.0
01053,01,0,38035,37839,38120,37301,36636,2180.781,1766.870,725.711,1073.980,2180.781,1766.870,2736.917,1073.980,3979.067,1934.223,714.150,1501.504,3979.067,1958.625,714.150,1511.265,2968.301,1617.533,537.766,780.538,2972.535,1617.533,537.766,780.538,1574.209,2532.756,1657.062,707.438,2353.028,2604.137,1657.062,707.438,3851.603,1917.444,1572.400,813.063,4615.716,1984.304,1572.400,813.063,2672.000,4260.000,996.000,1646.000,2672.000,4260.000,996.000,1646.000,1,1,1,1,1,1,0.05062997,0.41483714,9877.0,0.00111815,0.00118898,-0.00007082,0.00033758,-0.03130733,0.24586695,10417.4,0.00117840,0.00118340,-0.00000499,-0.00304656,0.03053689,0.11400308,9877.0,0.00060222,0.00064082,-0.00003860,-0.00074332,0.00925358,0.27641217,8699.0,0.00052726,0.00056019,-0.00003293,0.00108089,-0.06842732,0.11914970,10417.4,0.00057171,0.00053782,0.00003390,-0.00230324,0.01276495,0.03905116,32321.0,31075.0,35026.0,41153.0
01055,01,0,102988,103893,104486,103767,102903,9388.664,5050.806,1644.703,4170.106,9536.359,5183.914,2718.683,4191.987,6825.905,5646.501,1646.286,4283.272,6877.962,6806.384,1646.286,4322.314,6957.088,6959.911,4124.287,6653.624,7158.927,6999.432,4286.605,6655.035,4091.669,8707.224,3298.828,7204.396,4177.071,8895.874,3423.745,7204.396,4553.632,10409.836,3060.031,6875.817,4553.632,10409.836,3074.358,6887.756,4495.000,5887.000,1643.000,5778.000,4495.000,5887.000,1648.000,5778.000,1,1,1,1,1,1,0.12866331,0.41413782,29933.7,0.00576690,0.00601644,-0.00024953,0.00082128,0.04211539,0.25774789,32158.6,0.00518067,0.00519831,-0.00001765,0.00559740,0.07570493,0.11917695,29933.7,0.00239606,0.00253206,-0.00013600,0.00432737,0.04677818,0.25832292,30357.0,0.00339420,0.00350852,-0.00011432,-0.00350609,-0.03649106,0.12123506,32158.6,0.00277093,0.00265180,0.00011913,0.00127003,0.04412506,0.08204993,36378.0,37660.0,42064.0,52177.0
01057,01,0,18278,17523,16973,16537,16082,2151.607,443.085,269.863,211.514,2151.607,443.085,269.863,211.514,2300.246,518.938,315.592,247.268,3435.727,518.938,315.592,247.268,1213.856,942.855,338.750,486.954,2199.055,945.678,1148.929,486.954,80.304,2284.196,253.658,474.175,80.304,2330.084,253.658,474.175,2526.346,1849.390,0.000,71.636,2526.346,1892.372,303.257,71.636,95.000,266.000,5.000,184.000,95.000,266.000,5.000,184.000,1,1,1,1,1,1,0.03630286,0.39817294,3454.8,0.00197765,0.00200947,-0.00003182,-0.00061609,-0.05188481,0.25331113,4258.5,0.00206007,0.00206224,-0.00000216,0.00440462,0.00890365,0.10117612,3454.8,0.00089114,0.00090849,-0.00001735,0.00359749,0.02759683,0.27963997,2343.4,0.00111515,0.00113001,-0.00001485,-0.00421358,-0.06042873,0.14350720,4258.5,0.00119691,0.00118227,0.00001464,0.00080712,0.01876742,0.01220716,35754.0,33090.0,36541.0,45650.0
01059,01,0,30891,31004,31828,32083,31910,1898.155,184.163,306.330,388.383,1898.155,184.163,346.445,388.383,1255.862,644.199,250.522,426.212,1255.862,644.199,250.522,426.212,2098.841,844.053,709.965,553.292,2108.722,868.048,709.965,553.292,1510.476,1885.227,706.163,623.310,1510.476,1896.699,718.910,623.310,674.568,3502.977,126.556,509.806,674.568,3530.437,126.556,509.806,1342.000,1938.000,303.000,837.000,1342.000,1953.000,303.000,837.000,1,1,1,1,1,1,0.14120637,0.40861222,10193.5,0.00921913,0.01172055,-0.00250142,0.00059479,0.00572816,0.25459777,10365.8,0.00977910,0.00995907,-0.00017997,0.00948995,0.07934141,0.11460098,10193.5,0.00270483,0.00406710,-0.00136227,-0.00997228,0.04241174,0.25001805,9942.0,0.00646252,0.00759261,-0.00113010,0.01056708,-0.06854551,0.12461458,10365.8,0.00700238,0.00578387,0.00121851,0.01946223,0.05078261,0.08025956,33380.0,37235.0,39501.0,47359.0
01061,01,0,25580,26322,26986,26592,26760,1748.636,206.044,271.686,390.207,1759.577,206.044,271.686,390.207,1932.597,196.839,261.909,374.156,1934.223,196.839,261.909,374.156,2543.451,1226.559,307.698,697.261,2543.451,1305.601,307.698,697.261,2196.245,661.550,386.223,275.327,2196.245,732.931,401.519,275.327,1091.248,1918.638,263.858,128.944,1091.248,1918.638,267.439,128.944,1394.000,1713.000,210.000,81.000,1394.000,1713.000,210.000,81.000,1,1,1,1,1,1,0.10266413,0.40556779,3688.3,0.00054883,0.00080045,-0.00025162,0.00252357,0.01524862,0.26036165,4706.8,0.00083777,0.00085588,-0.00001810,0.00045626,0.06023176,0.12206779,3688.3,0.00036216,0.00049931,-0.00013715,-0.00526855,0.03843068,0.24831913,3404.4,0.00018944,0.00030560,-0.00011617,0.00779212,-0.04562965,0.12634399,4706.8,0.00046648,0.00034397,0.00012251,0.00572481,0.03641480,0.06412457,31055.0,33618.0,39293.0,47608.0
01063,01,0,9893,9385,8780,8092,7452,499.610,295.390,288.097,229.748,499.610,368.326,288.097,229.748,855.678,346.501,336.740,268.416,855.678,411.572,336.740,268.416,2097.430,410.735,160.906,9.880,2097.430,410.735,160.906,9.880,56.085,1380.460,216.693,52.261,151.685,1425.073,216.693,52.261,180.283,2252.937,235.203,57.308,180.283,2294.725,235.203,57.308,230.000,1201.000,2.000,318.000,230.000,1201.000,2.000,318.000,1,1,1,1,1,1,0.02669852,0.38183697,1186.0,0.00009584,0.00016614,-0.00007030,0.00379345,-0.01653300,0.22522448,1620.0,-0.00025087,-0.00024626,-0.00000461,-0.00355087,-0.00070676,0.11697894,1186.0,0.00000100,0.00003932,-0.00003832,0.00113389,0.01360818,0.29619392,554.0,0.00010290,0.00013760,-0.00003470,0.00265957,-0.04081778,0.10225453,1620.0,-0.00025180,-0.00028305,0.00003125,-0.00468475,0.02455451,0.02312122,22352.0,23777.0,20954.0,32796.0
01065,01,0,17376,16418,15393,14898,14599,1230.792,856.996,0.000,63.819,1230.792,856.996,0.000,63.819,785.727,1072.038,0.000,0.000,806.875,1072.038,0.000,0.000,484.131,1765.737,62.104,201.839,502.480,1765.737,62.104,201.839,44.613,2783.864,15.296,95.600,85.402,2783.864,15.296,95.600,614.872,994.540,16.715,101.484,614.872,1068.563,16.715,101.484,1275.000,1504.000,325.000,85.000,1275.000,1504.000,325.000,85.000,1,1,1,1,1,1,0.12272363,0.44332729,1909.3,0.00029971,0.00036987,-0.00007017,0.00154252,-0.01681583,0.24378426,2727.5,0.00034502,0.00034963,-0.00000461,-0.00787715,0.07618072,0.12875126,1909.3,0.00018665,0.00022490,-0.00003825,-0.00453478,0.04618580,0.28822723,1466.0,0.00011681,0.00014979,-0.00003298,0.00607730,-0.07810829,0.10525106,2727.5,0.00017002,0.00013877,0.00003125,-0.00334237,0.04148997,0.07243926,29841.0,29409.0,34679.0,35851.0
01067,01,0,16447,17108,17139,17063,17670,1757.753,297.213,346.445,133.108,1790.575,297.213,346.445,133.108,2270.964,349.754,406.691,157.796,2285.605,349.754,406.691,157.796,104.448,494.011,1808.081,767.834,104.448,642.214,1832.075,776.303,0.000,1571.660,44.613,525.161,0.000,1571.660,44.613,525.161,5.970,3800.265,139.689,58.502,5.970,3827.725,139.689,58.502,114.000,3632.000,203.000,379.000,114.000,3662.000,203.000,379.000,1,1,1,1,1,1,0.12061772,0.43246445,2829.4,-0.00044859,0.00016353,-0.00061212,-0.01614026,-0.05774086,0.25141338,3797.6,-0.00020316,-0.00016025,-0.00004292,-0.01482296,0.07538950,0.12855122,2829.4,-0.00040796,-0.00007437,-0.00033358,-0.01577161,0.04549880,0.25956120,1980.1,-0.00004081,0.00023896,-0.00027978,-0.00036865,-0.09919861,0.10345223,3797.6,0.00020553,-0.00008574,0.00029127,0.00094865,0.04257050,0.03843620,35792.0,40680.0,45569.0,58395.0
01069,01,0,89940,97727,103561,104958,108047,5295.141,3451.688,3586.619,3519.154,7082.069,4091.700,3597.560,3520.977,6225.629,7585.605,2667.894,3585.390,6228.883,7953.253,2667.894,3596.777,3880.104,8454.647,4115.818,3723.432,3880.104,8762.345,4125.698,3730.490,3691.424,11106.140,8806.647,3184.108,3691.424,11270.571,8815.570,3184.108,5942.167,9781.831,5555.335,2763.937,6177.370,9980.023,5794.120,2763.937,4671.000,7905.000,6199.000,4205.000,4671.000,7946.000,6199.000,4205.000,1,1,1,1,1,1,0.12719135,0.42126775,42932.8,0.00196724,0.00213044,-0.00016320,0.00691812,0.04000981,0.25373077,47194.3,0.00245722,0.00246940,-0.00001218,0.00558458,0.07341376,0.12122479,42932.8,0.00107368,0.00116257,-0.00008889,0.00007459,0.04676809,0.25866089,44153.0,0.00088167,0.00095499,-0.00007332,0.00684353,-0.03340577,0.11994786,47194.3,0.00131944,0.00123742,0.00008202,0.00550999,0.04437684,0.07504597,41096.0,41828.0,42803.0,55064.0
01071,01,0,53758,53333,53318,52545,52923,3696.023,1622.822,366.503,1210.735,3752.548,1622.822,939.049,1210.735,3499.171,1550.307,268.416,915.869,3512.185,1755.279,268.416,919.122,3603.458,1213.856,341.573,1117.877,3729.078,1219.502,379.683,1117.877,4221.684,2502.164,778.819,1702.950,4244.628,2502.164,836.179,1702.950,3366.870,2368.748,771.276,1827.900,3366.870,2368.748,771.276,1827.900,2254.000,2480.000,1251.000,801.000,2529.000,2620.000,1359.000,811.000,1,1,1,1,1,1,0.01756851,0.39531185,12011.2,0.00089226,0.00111939,-0.00022713,-0.00475769,-0.11479849,0.25505805,13589.8,0.00076009,0.00077598,-0.00001589,0.00072493,-0.00653808,0.12239332,12011.2,0.00032809,0.00045186,-0.00012377,-0.00978169,0.01623286,0.24483660,12644.0,0.00057247,0.00067735,-0.00010488,0.00502400,-0.10995665,0.11532261,13589.8,0.00043210,0.00032425,0.00010785,0.01050662,0.01774094,-0.02050808,35073.0,37059.0,39281.0,46748.0
01073,01,0,657518,655163,662275,673076,665084,57688.591,41507.778,8194.340,40264.222,60744.602,48228.815,18237.603,40926.115,61135.451,53715.776,9376.673,51965.377,62597.912,79887.169,13938.121,52100.398,72314.757,100484.681,26661.073,56176.120,73043.070,102596.226,35509.518,56204.349,70764.197,90817.197,35384.648,43740.064,70820.282,98157.981,35958.246,43740.064,83078.107,92374.010,21165.910,62011.293,83652.385,100061.696,21703.176,62119.940,74957.000,83664.000,3361.000,42034.000,76405.000,87916.000,6642.000,42325.000,1,1,1,1,1,1,0.14324999,0.42067077,312975.6,0.00583623,0.00631702,-0.00048079,0.00964684,0.03170320,0.26586332,350941.0,0.00656806,0.00660108,-0.00003302,0.00164068,0.07901761,0.12147791,312975.6,0.00315434,0.00341503,-0.00026069,0.00091354,0.05720580,0.26214324,315761.0,0.00263886,0.00285542,-0.00021656,0.00873330,-0.04330114,0.12938877,350941.0,0.00337948,0.00314898,0.00023050,0.00072714,0.05201476,0.08007739,44718.0,45415.0,49321.0,63595.0
01075,01,0,15446,14901,14292,14021,13706,1885.391,0.000,377.443,477.730,2585.575,0.000,377.443,477.730,1983.026,0.000,440.853,559.607,1983.026,0.000,440.853,559.607,1256.200,412.146,510.949,649.272,1256.200,486.954,510.949,649.272,1032.477,934.328,279.151,126.192,1052.872,1041.400,279.151,126.192,1038.715,863.208,447.722,284.154,1038.715,963.498,447.722,284.154,1101.000,902.000,382.000,303.000,1101.000,902.000,382.000,303.000,1,1,1,1,1,1,0.08345491,0.40143009,2816.5,0.00171996,0.00204924,-0.00032928,-0.00160381,-0.03633742,0.24153335,3119.6,0.00212032,0.00214248,-0.00002217,0.00405382,0.05412350,0.11527185,2816.5,0.00106561,0.00124513,-0.00017952,0.00155896,0.04209657,0.25223844,1935.0,0.00066699,0.00081965,-0.00015266,-0.00316277,-0.08627288,0.11526383,3119.6,0.00109825,0.00094824,0.00015002,0.00249486,0.02907252,0.05517290,31094.0,35271.0,36016.0,49565.0
01077,01,0,87627,91107,92739,92871,95875,6086.495,3006.779,694.714,1560.827,6372.768,3165.415,694.714,1586.354,6297.207,3455.249,471.762,1281.891,6341.129,3539.840,471.762,1304.665,3480.661,3513.125,4951.403,2059.321,3489.130,3551.234,4952.814,2059.321,3734.763,4298.164,3514.246,1756.486,3734.763,4342.777,4249.727,1799.824,3645.054,4091.582,3240.314,2067.879,3886.227,4183.515,3346.573,2108.472,2880.000,5109.000,1095.000,3312.000,2880.000,5135.000,1095.000,3312.000,1,1,1,1,1,1,0.11848982,0.43043058,24992.4,0.00223908,0.00247770,-0.00023862,0.00547963,0.04379848,0.26051115,27924.8,0.00209051,0.00210762,-0.00001711,0.00438544,0.08177817,0.12426337,24992.4,0.00101435,0.00114439,-0.00013004,-0.00076104,0.02418135,0.27571278,24111.0,0.00122299,0.00133142,-0.00010842,0.00624067,-0.03790247,0.11962389,27924.8,0.00105799,0.00094273,0.00011526,0.00514649,0.02800012,0.08471774,37691.0,40701.0,44888.0,56081.0
01079,01,0,34698,34293,33829,33185,33187,4399.854,0.000,0.000,875.230,4469.143,0.000,0.000,898.934,5108.042,0.000,0.000,1254.236,5108.042,0.000,0.000,1254.236,3681.088,774.892,0.000,1507.440,3785.537,1158.809,0.000,1507.440,4843.720,934.328,0.000,25.493,4843.720,934.328,0.000,25.493,628.005,10106.579,3580.582,500.255,628.005,10106.579,3580.582,500.255,653.000,8169.000,195.000,412.000,653.000,8169.000,195.000,412.000,1,1,1,1,1,1,0.05689165,0.40486860,4507.1,0.00017130,0.00036746,-0.00019617,0.00516208,-0.06532892,0.25711224,4896.0,0.00039027,0.00040384,-0.00001357,-0.00641677,0.01896352,0.12635280,4507.1,0.00013914,0.00024610,-0.00010696,0.00070304,0.03339145,0.27007576,2928.0,0.00003278,0.00012372,-0.00009094,0.00445904,-0.07886945,0.11087535,4896.0,0.00025302,0.00016108,0.00009194,-0.00711981,0.02707630,0.01117117,41472.0,39526.0,43779.0,54786.0
01081,01,0,118392,131934,150421,167450,180698,2197.192,3679.612,1899.978,1881.744,2986.722,4598.604,1989.325,1920.036,5521.240,4740.393,1773.174,2002.548,6515.193,4859.147,2098.527,2108.287,9929.623,6393.915,3686.734,1373.351,10560.546,6677.619,4876.595,1373.351,6871.709,9845.498,2481.769,769.897,6980.055,10119.550,4211.487,769.897,7186.237,12062.229,3357.318,2046.388,7210.116,12667.549,3709.526,2052.358,5582.000,13102.000,4316.000,1377.000,5588.000,13383.000,4316.000,1566.000,1,1,1,1,1,1,0.16026265,0.43437680,37515.5,0.00752566,0.00760631,-0.00008065,0.01522274,0.02628974,0.26100175,39317.3,0.00937965,0.00938611,-0.00000645,0.01451564,0.09362685,0.12253572,37515.5,0.00424614,0.00429002,-0.00004389,-0.00184754,0.05859390,0.27594074,43157.0,0.00294601,0.00297904,-0.00003303,0.01707028,-0.05187110,0.12292238,39317.3,0.00453854,0.00449495,0.00004358,0.01636318,0.05426878,0.08103139,38588.0,43189.0,47564.0,59288.0
01083,01,0,67677,76063,87803,95651,110868,1881.744,2175.311,472.259,1103.154,1907.272,2188.075,472.259,1103.154,1724.371,2270.964,396.931,1096.440,1724.371,2274.217,396.931,1098.066,2827.155,2667.660,633.746,1635.882,2853.973,2667.660,633.746,1635.882,3047.719,2850.147,448.681,1873.755,3047.719,2850.147,448.681,1873.755,6675.237,1821.930,542.042,2286.367,6682.401,1821.930,2636.187,2286.367,3983.000,6267.000,20.000,2746.000,3983.000,6267.000,20.000,2746.000,1,1,1,1,1,1,0.14107828,0.41110003,15088.8,0.00056547,0.00119654,-0.00063107,-0.00311143,0.00911581,0.25222392,16452.2,0.00142254,0.00147376,-0.00005122,0.00481633,0.08136887,0.11774787,15088.8,0.00027216,0.00061572,-0.00034355,-0.00822897,0.03125161,0.26532530,15285.0,0.00026924,0.00053317,-0.00026393,0.00511754,-0.06972624,0.12337960,16452.2,0.00110837,0.00076301,0.00034536,0.01304529,0.05014131,0.08368447,44997.0,48197.0,52831.0,80146.0
01085,01,0,13231,11973,11005,10576,9783,3008.603,14.587,1.823,34.645,3008.603,14.587,1.823,34.645,1436.433,1577.962,1.627,42.296,1436.433,1577.962,1.627,42.296,532.121,244.183,42.344,0.000,532.121,247.006,42.344,0.000,857.848,2689.539,10.197,71.381,857.848,2692.088,10.197,71.381,883.505,3624.758,0.000,70.442,883.505,3624.758,0.000,70.442,1190.000,4454.000,14.000,29.000,1190.000,4454.000,14.000,29.000,1,1,1,1,1,1,0.12437751,0.36324437,1854.9,0.00016474,0.00029093,-0.00012620,0.00225989,-0.02732313,0.23510941,2899.2,0.00024961,0.00025774,-0.00000813,0.00468044,0.03858722,0.10279017,1854.9,0.00007898,0.00014777,-0.00006879,0.00382397,0.03380415,0.27893564,421.5,0.00008924,0.00014897,-0.00005973,-0.00156408,-0.08197051,0.12435460,2899.2,0.00017702,0.00012192,0.00005510,0.00085647,0.08342689,0.04948055,30270.0,28023.0,29785.0,33125.0
01087,01,0,23563,21942,20983,19982,18532,809.588,1154.209,273.509,164.106,853.349,1154.209,273.509,164.106,1989.533,1265.623,289.564,637.692,2036.710,1273.757,289.564,686.495,765.011,640.803,15.526,97.391,793.241,656.329,15.526,186.313,122.368,4104.415,0.000,112.170,122.368,4104.415,0.000,112.170,1179.598,4877.185,0.000,409.516,1179.598,4877.185,0.000,409.516,710.000,5805.000,0.000,345.000,715.000,6305.000,500.000,351.000,1,1,1,1,1,1,0.05537663,0.38521962,5209.1,0.01170148,0.01171619,-0.00001471,0.00315601,0.08590193,0.25090644,6325.1,0.00924866,0.00924965,-0.00000099,0.00018613,0.02755752,0.10950164,5209.1,0.00579481,0.00580282,-0.00000802,-0.00678355,0.03904450,0.31647053,1618.0,0.00620257,0.00620960,-0.00000703,0.00993956,0.04532296,0.13259397,6325.1,0.00370712,0.00370044,0.00000668,0.00696968,0.02840022,0.04054579,26305.0,27957.0,32308.0,41206.0
01089,01,0,286439,315859,345133,369504,403605,15588.209,17165.447,9390.488,11666.085,15905.480,17652.293,11605.913,11841.131,14652.271,11128.698,9207.489,13518.416,15603.929,11263.720,9506.814,13521.670,11019.271,46747.565,11524.573,7071.416,11047.500,48356.630,17660.191,7082.708,20477.463,30254.129,10.197,15707.673,21165.781,30498.864,10.197,15707.673,17717.853,32480.741,0.000,22492.361,18462.863,32503.426,0.000,22524.597,17607.000,45314.000,1134.000,16315.000,17610.000,45314.000,1154.000,25135.000,1,1,1,1,1,1,0.16101088,0.43311443,152136.8,0.00937555,0.00958789,-0.00021234,0.00604244,0.03936112,0.26126419,151829.3,0.01038583,0.01040254,-0.00001671,0.00639942,0.08567014,0.12124609,152136.8,0.00505144,0.00516719,-0.00011574,0.00026112,0.06414292,0.26636542,163764.0,0.00403890,0.00412913,-0.00009023,0.00578131,-0.04491925,0.12479097,151829.3,0.00486621,0.00475646,0.00010976,0.00613829,0.06321801,0.08704482,54979.0,58242.0,61318.0,78058.0
01091,01,0,22217,21475,20497,19794,18791,1469.657,1006.514,76.583,488.670,1471.480,1006.514,76.583,488.670,1896.808,1447.821,86.219,561.234,1898.435,1447.821,86.219,561.234,1115.054,989.434,539.178,237.125,1124.934,989.434,1164.455,237.125,1195.634,3439.041,633.508,471.625,1204.557,3439.041,660.275,471.625,557.563,1370.626,404.741,446.528,557.563,1370.626,413.098,446.528,615.000,2086.000,476.000,396.000,615.000,2086.000,476.000,396.000,1,1,1,1,1,1,0.08101700,0.41141595,5791.1,0.00067283,0.00107573,-0.00040291,0.00808364,-0.06856704,0.24739733,6873.1,0.00104619,0.00107315,-0.00002696,0.00038182,0.04174765,0.12538065,5791.1,0.00030160,0.00052118,-0.00021957,-0.00445955,0.04645217,0.27280541,4897.0,0.00038441,0.00057425,-0.00018984,0.01254319,-0.09477749,0.10673647,6873.1,0.00075832,0.00057570,0.00018262,0.00484136,0.03086768,0.02169611,30819.0,34515.0,32255.0,42975.0
01093,01,0,30608,30849,30404,29531,29182,2939.314,395.677,94.817,109.404,3787.193,395.677,94.817,109.404,3365.777,344.874,226.120,250.522,3365.777,344.874,226.120,250.522,3323.989,1013.428,275.235,441.787,3323.989,1013.428,275.235,441.787,2299.492,2706.110,349.258,795.390,2299.492,2706.110,359.455,795.390,977.825,205.355,0.000,207.743,986.182,205.355,0.000,207.743,676.000,507.000,1038.000,292.000,676.000,507.000,1900.000,449.000,1,1,1,1,1,1,0.10667892,0.41089337,7639.1,0.00011294,0.00028805,-0.00017511,-0.00914068,-0.04400649,0.25814236,8525.9,0.00046343,0.00047553,-0.00001210,0.00494532,0.05568162,0.12256253,7639.1,0.00008342,0.00017889,-0.00009548,-0.00401370,0.05056278,0.25959441,7334.0,0.00003040,0.00011239,-0.00008199,-0.00512698,-0.12099858,0.12031594,8525.9,0.00038122,0.00029922,0.00008200,0.00895902,0.03925645,0.08867522,32224.0,31970.0,35719.0,49743.0
01095,01,0,83417,89605,94412,96065,99428,6928.903,4058.879,2158.900,2000.265,7156.828,4520.198,3185.472,2140.666,5791.283,3666.728,3600.031,2170.104,5971.854,4192.173,4014.856,2176.611,5571.034,6848.405,2918.900,2537.806,5571.034,7744.683,2944.306,2537.806,3101.255,12614.066,1854.635,2211.540,3101.255,12629.362,2345.380,2215.364,4813.907,9175.317,3582.970,2133.545,4813.907,9189.644,4279.029,2137.127,14754.000,9148.000,4500.000,1521.000,14754.000,9148.000,4500.000,1521.000,1,1,1,1,1,1,0.11637727,0.40512746,30290.0,0.00295846,0.00496352,-0.00200506,-0.00689179,0.01436996,0.24563619,32091.4,0.00393294,0.00407923,-0.00014629,0.00748832,0.07179512,0.11678682,30290.0,0.00088048,0.00197045,-0.00108997,-0.00358042,0.04006028,0.25730476,29432.0,0.00204223,0.00294157,-0.00089935,-0.00331137,-0.05141124,0.11544433,32091.4,0.00300523,0.00200307,0.00100216,0.01106874,0.03770416,0.06880892,37396.0,38649.0,41104.0,58272.0
01097,01,0,398549,405715,414272,415432,411398,34752.097,12665.306,17909.392,15750.492,35891.720,12915.111,22630.163,16337.625,29906.445,19687.108,25894.843,19277.164,32372.621,19784.714,27235.297,19454.481,19544.491,21845.171,17274.863,14142.832,28645.587,24167.023,19915.705,14233.166,33911.137,44294.543,23710.008,19846.504,34154.598,44307.289,23753.347,19855.427,45690.332,40120.670,10887.406,18858.052,45818.082,40120.670,10887.406,18896.258,44086.000,19612.000,15247.000,7961.000,45109.000,19612.000,15249.000,8040.000,1,1,1,1,1,1,0.15741778,0.42169991,148243.1,0.00465102,0.00477086,-0.00011984,0.00277632,0.04007431,0.26356958,159628.5,0.00572802,0.00573661,-0.00000860,0.00116391,0.08934997,0.11990079,148243.1,0.00252826,0.00259353,-0.00006527,-0.00056278,0.05895378,0.26460533,151095.0,0.00211684,0.00217125,-0.00005441,0.00333910,-0.04573760,0.12455246,159628.5,0.00314644,0.00308838,0.00005805,0.00172669,0.05697117,0.09304954,40476.0,42973.0,45802.0,55352.0
01099,01,0,24022,23437,22414,20751,19412,2264.657,244.335,87.523,426.675,2264.657,381.090,89.346,430.321,2100.153,206.599,89.472,483.149,2100.153,206.599,89.472,483.149,2433.358,508.126,121.386,357.099,2512.399,508.126,152.438,357.099,2248.506,797.939,30.592,353.082,2248.506,809.411,30.592,353.082,2008.183,466.825,180.283,228.040,2008.183,466.825,180.283,228.040,45.000,361.000,1043.000,200.000,555.000,500.000,1043.000,200.000,1,1,1,1,1,1,0.12976998,0.40972183,5122.4,0.00049171,0.00050548,-0.00001377,-0.00174224,-0.07592424,0.24102065,7210.5,0.00076606,0.00076699,-0.00000092,-0.00080051,0.05498806,0.12198384,5122.4,0.00034272,0.00035022,-0.00000751,-0.00308667,0.03545240,0.27532084,4382.0,0.00016093,0.00016770,-0.00000677,0.00134442,-0.11668348,0.10621530,7210.5,0.00043830,0.00043205,0.00000625,0.00228615,0.05997764,0.03994591,29810.0,30996.0,26036.0,39965.0
