arm,allocation,weighting,group,metric,n_adults_unweighted,weighted_adults,estimate,se_sdr,difference_from_third_plus_nh_white,se_sdr_difference
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,k12_charged_differential,1696,3917061.0819750302,4705.98656044077,264.985123799262,1205.3050111946309,274.99072107734986
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,extended_balance_base,1696,3917061.0819750302,313.5016986997671,353.3746143562038,-17778.383235519228,468.2173399412444
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,extended_balance_pupil_differential,1696,3917061.0819750302,-217.4682557890619,375.6327681547906,-18309.353190008056,483.01306723555206
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,modeled_tax_total,2622,5529501.85315188,5889.55979488947,290.0267034724943,-11440.830734653659,407.83452676981966
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,selected_cash_total,2622,5529501.85315188,1584.217063757708,117.18516007270564,-1100.3888018202745,134.50735638167134
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,selected_noncash_total,2622,5529501.85315188,455.3386646802257,24.961459237040536,212.30724041574618,25.4668891857893
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,cash_noncash_tax_balance,2622,5529501.85315188,3850.004066451532,322.29589942651137,-10552.749173249125,437.19343037939365
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,employer_payroll,2622,5529501.85315188,2401.602513854336,54.21940288124297,-1888.3241758756708,61.67755155753535
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,sales_tax_share35,2622,5529501.85315188,806.6170610348197,16.90670217776463,-476.6423912996254,21.3031668330962
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,sales_tax_itep,2622,5529501.85315188,1418.1576012798448,20.880241102978164,-777.116238614414,25.231622967499515
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,property_tax_owner,2622,5529501.85315188,802.1555208365335,32.44243307754743,-814.4715808634805,35.93180208594975
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,property_tax_owner_plus_renter,2622,5529501.85315188,1369.5641804464835,31.64332269336106,-593.6260371485048,34.68560565948878
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,children_5_17,2622,5529501.85315188,0.3443925149240298,0.012909424539055756,0.09172583237070514,0.013422839771360294
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,k12_cost_at_full_attendance,2622,5529501.85315188,6164.653775015783,255.78473125886148,1803.5274491811824,266.7550060829886
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,k12_charged_acs_native,2622,5529501.85315188,4948.37528549655,205.31872328312326,1447.693736250411,214.12457658746015
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,k12_charged_differential,2622,5529501.85315188,5577.699393187055,231.4307327543975,2077.017843940916,239.42996961959835
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,extended_balance_base,2622,5529501.85315188,2912.003876680664,471.22391769438957,-15179.881057538329,572.6474169656285
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_legal,extended_balance_pupil_differential,2622,5529501.85315188,2282.6797689901587,487.16854504351113,-15809.205165228836,584.5404200226385
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,modeled_tax_total,4555,11311768.74701092,5934.951013728406,229.08096390149075,-11395.439515814724,359.2618065122643
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,selected_cash_total,4555,11311768.74701092,218.3294753671987,25.82345651940634,-2466.2763902107836,58.43497041989847
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,selected_noncash_total,4555,11311768.74701092,220.75817877929583,11.438655099742343,-22.27324548518368,12.258255214676913
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,cash_noncash_tax_balance,4555,11311768.74701092,5495.86335958191,232.2944510897389,-8906.889880118748,371.5161862186931
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,employer_payroll,4555,11311768.74701092,1853.1072924143732,41.77725882567522,-2436.8193973156335,50.591912804120945
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,sales_tax_share35,4555,11311768.74701092,1035.0839886430192,26.332997116897705,-248.17546369142588,29.01834964483727
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,sales_tax_itep,4555,11311768.74701092,1778.1558076682334,30.017761664989536,-417.11803222602543,33.30908189583957
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,property_tax_owner,4555,11311768.74701092,753.7534494492998,47.04936425793203,-862.8736522507143,50.85366273606134
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,property_tax_owner_plus_renter,4555,11311768.74701092,1602.0348537191117,43.854179990373936,-361.1553638758767,46.4025305628556
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,children_5_17,4555,11311768.74701092,0.2827225067967264,0.00902260293656983,0.030055824243401752,0.009708201810547856
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,k12_cost_at_full_attendance,4555,11311768.74701092,4835.7184866148045,167.73694135236994,474.5921607802038,186.74389749744404
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,k12_charged_acs_native,4555,11311768.74701092,3881.637269519197,134.6426523443689,380.95572027305843,149.89955978367774
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,k12_charged_differential,4555,11311768.74701092,4375.295848361859,151.76622566995195,874.6142991157199,165.92034810694267
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,extended_balance_base,4555,11311768.74701092,5256.170820569352,319.47286188031666,-12835.714113649641,440.4937333174335
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_imputed_unauthorized,extended_balance_pupil_differential,4555,11311768.74701092,4762.51224172669,324.08576334710335,-13329.372692492303,440.8188436273376
