cbsa,dX,Z,w,pop,counties_x,rent_2000,rent_2010,value_2000,value_2010,renters_2000,owners_2000,units_2000,dlog_rent,dlog_value,log_rent_2000,log_value_2000,pred_2000s_all,pred_2000s_mex,pred_1990s_all,ancestry_2010_all,counties_y,elasticity,WRLURI,Z2
37340,2.4556394698908406,2.375036801311375,476230.0,476230.0,1,604.0,897.0,87600.0,186900.0,50317.0,147878.0,222072.0,0.3954816641239809,0.7577927165191713,6.403574197934815,11.380536276924483,9812.886781346097,3126.4338217614445,9803.271689410354,346484.34,1,,,2.0605351996611083
37460,2.282457736948904,1.230126674241034,161549.0,161549.0,2,530.1383839926684,881.5475687103594,82293.77993628445,171870.9189232818,19641.0,44887.0,86022.0,0.5085408894136538,0.7364481967966334,6.273138074337965,11.318050805878075,3420.321847639843,1225.7211162546992,2554.7831229105404,93016.38,2,,,2.1172039738035164
37860,1.8677680496975912,1.1678760874535696,412153.0,412153.0,2,534.3383681096232,836.9735698916,86376.49606872452,160661.72683771898,44954.0,109888.0,173766.0,0.4487632063651281,0.6205854765266761,6.281029286435335,11.366470881541963,6933.787836618306,2706.4279261204456,6449.41994961762,223253.72,2,1.4766289,-0.8569118,1.6823334627233832
37900,0.6924639158684966,0.6079451345239164,366899.0,366899.0,5,480.38428047662694,653.6808602259487,87861.2195799906,123806.13656629708,39276.0,104331.0,153303.0,0.3080328831181358,0.34295840801076594,6.174586367931549,11.383513798380285,5467.198522658329,2183.1552671010654,4727.12178331304,234701.16,5,3.227832,-0.37754768,1.4901099546900727
37980,2.646662829938241,1.9952107494511504,5687147.0,5687147.0,11,651.3809590676121,918.7409074274618,123157.73310326495,246158.07703543233,640935.0,1493469.0,2281825.0,0.34390949216910105,0.6925080023599559,6.479094661631381,11.721221195757195,202004.2129461676,79735.9362679222,191347.68731562627,3893323.0,11,1.6450509,1.126679,3.5519428800797233
38060,0.3593926707528752,3.224456788371094,3251876.0,3251876.0,2,660.3134666963223,908.5490623291472,119325.70432898034,231774.85475475586,382165.0,812085.0,1331385.0,0.31913421823500343,0.6639096813431138,6.492714671807521,11.68961204446703,175123.4257132859,38998.90734224208,183849.2635687575,2898271.5,2,1.6135566,0.61092466,5.385304535390829
38220,-0.7129411397434041,0.2648069180840238,107341.0,107341.0,3,451.83464501004687,603.9048017400033,52089.25006692416,74660.84825234441,11944.0,26149.0,43139.0,0.2901002892228792,0.35999724017758084,6.11331628327646,10.860713873763345,694.3477080062037,180.16657713221997,1203.5932596363305,28196.713,3,12.148008,-1.7647055,0.6468615980903882
38300,0.5344693527676387,0.7662419514218521,2431087.0,2431087.0,7,482.44219420270474,647.1159422848125,83855.38239205553,119062.7641241248,284167.0,711338.0,1078481.0,0.29366436942785334,0.3505571067526425,6.1788611088406435,11.336848955913407,33890.23599226578,15437.466094142646,32721.50634885659,1813780.4,7,1.204991,0.09829904,1.394036329932486
38340,1.3142797804196915,1.2067126816623304,134953.0,134953.0,1,499.0,715.0,115100.0,207800.0,18518.0,37488.0,66301.0,0.3596764469424887,0.5907747629372899,6.212606095751519,11.653556594709974,2276.800180489277,762.372739975182,2051.5924992306204,104914.945,1,2.704568,-0.60347074,1.6871060150491481
38860,1.2334394423642263,1.0960380711504447,487568.0,487568.0,3,594.9027114031594,845.1717868025376,124129.13896118177,238272.5054262134,60264.0,136405.0,233323.0,0.35114202275652495,0.6520925325487177,6.388397881929581,11.729077745896728,10632.838745874538,4346.572022244024,8338.236115221422,399537.47,3,1.4235411,0.7431564,2.180790934982308
38900,1.6854347919081167,2.497338446908943,1927881.0,1927881.0,7,669.697475100124,846.4025055060775,167598.02674772555,288039.8201622248,276407.0,469124.0,790876.0,0.23416894057767124,0.5415303206333828,6.506826080713473,12.02932369337922,80028.65787483132,24483.024831656625,94541.82190739411,1594961.9,7,1.0669582,0.2674773,4.1511202130645675
38940,2.8646683307094687,3.009014506783332,319426.0,319426.0,2,625.7721974692569,1009.7233829227976,95438.42424591517,206360.34783856844,28055.0,104166.0,156733.0,0.47844529096406596,0.7711426347285215,6.43898640306547,11.46623654621969,9908.61908769453,1446.411192488911,6991.783612313651,286447.4,2,,,3.102007691200632
39140,0.6561698301798451,1.7966861786198929,167517.0,167517.0,1,600.0,834.0,114700.0,231000.0,18652.0,51519.0,81730.0,0.3293037471426006,0.7000976863864672,6.396929655216146,11.650075303117463,3291.346652505231,434.63578046824983,2971.797387788256,153979.03,1,,,1.9647836652430684
39300,0.5886897790855663,4.090432719476174,1582997.0,1582997.0,6,541.0815183726058,849.9672858922861,137060.51076057157,293274.4279293084,242154.0,371681.0,656755.0,0.4516279131523655,0.7606862720629533,6.2935699484058,11.828177791680162,52966.26667974888,16444.670050316025,61235.14070757785,1350244.5,6,1.6055467,1.8920596,3.3459486454964145
39340,0.8003558070984438,1.1989538389152314,376774.0,376774.0,2,578.825697892202,772.0698471646907,152462.0629472337,231964.18026257254,33637.0,68756.0,107125.0,0.2880736291924917,0.4196671667856027,6.361001392341545,11.934671076522699,13084.427037923058,2923.5085567829883,12094.525385974037,358146.22,2,1.2173239,0.20841809,3.4727521107940196
39380,1.1376147112444714,0.8922828119743911,141472.0,141472.0,1,489.0,652.0,93100.0,140700.0,16145.0,38434.0,58926.0,0.2876820724517808,0.412955779837322,6.192362489474872,11.441429463265159,1395.337686383824,320.682583674739,1196.542058600014,113438.99,1,,,0.9862995408164328
39460,0.594354478066359,3.141175167985568,141627.0,141627.0,1,626.0,927.0,87700.0,184900.0,10420.0,53444.0,79758.0,0.39260319446575664,0.7458932390149418,6.439350371100098,11.381677178360274,2180.967403214769,717.1551112198498,2073.0236220013576,110179.63,1,,,1.5399375847929908
39540,1.3816660832399785,1.128710048260483,188831.0,188831.0,1,548.0,708.0,110200.0,175700.0,20821.0,49998.0,74718.0,0.25616880674570375,0.4664810984742367,6.306275286948016,11.610052175700952,2174.920994396345,490.1701232759711,2398.5056188617978,139662.58,1,1.7746772,-0.21236911,1.151781748969367
39580,3.144753210811217,1.5183940316484252,797071.0,797071.0,3,688.7815002021836,824.8232072055554,141734.4135133312,202384.9807375789,98920.0,207558.0,329513.0,0.1802449743320098,0.35621674983374696,6.534924094742071,11.86171025796631,44469.573556927375,14668.106790368523,38361.65571922159,579407.5,3,2.109414,0.63762254,5.579123259650317
39660,-0.9115237521071065,0.6237729793001111,120093.0,120093.0,3,484.9942736786678,652.502829570501,82622.15674342633,149809.26067907995,15193.0,31223.0,51022.0,0.2966783916742859,0.5950850034574398,6.1841370840196745,11.322033164984605,1113.3290423715102,436.5763861890445,1971.386593856389,86091.305,3,3.8213954,-0.73510665,0.9270557337825771
39740,2.8096165033450786,1.212318720286608,373638.0,373638.0,1,545.0,743.0,104400.0,170400.0,36877.0,104693.0,150222.0,0.3099102500545152,0.48991893894667626,6.300785794663244,11.555984954430675,7746.303454462312,1614.2811900965078,6871.3321545049275,302124.4,1,2.0302742,0.5510229,2.073210822898718
39820,0.37409194047442007,1.3977231370908494,163256.0,163256.0,1,563.0,857.0,112900.0,267600.0,21477.0,41949.0,68810.0,0.4201582904580894,0.8629908570984579,6.333279628139691,11.634257750137753,1922.796165334634,623.8296069578454,1726.431365153441,115742.12,1,1.8249019,0.027869297,1.177779784715192
39900,-0.03826910299577868,3.7989371914735814,342885.0,342885.0,2,674.1100382886632,910.371910235017,149102.78927569417,294755.2741116751,54063.0,79483.0,145504.0,0.30045984944232007,0.681509503754544,6.513393359142469,11.912391207993638,14780.309110545932,3681.177915445512,17754.86879941813,311419.06,2,1.3864645,-0.30601346,4.310573256498806
40060,2.9127096948630875,1.1698038287447616,1055683.0,1055683.0,17,608.8164536445308,883.7706244826635,113288.13593900998,227445.551434128,129564.0,279390.0,433734.0,0.3726807218645458,0.6969764265286198,6.411516832536625,11.637689727844004,30185.764742303785,10819.96662567146,23450.74129623333,549532.06,17,2.5996091,-0.37779462,2.8593587982665047
40140,3.150785759725739,6.401672162869104,3254821.0,3254821.0,2,653.4815055065027,1087.4611626914646,130004.67531940136,322440.66819993616,345319.0,689493.0,1186043.0,0.5092868178723595,0.9083487309322997,6.482314231985155,11.775325692786426,121143.85480455424,25369.867461826132,112283.58442877833,2933600.2,2,0.9431942,0.5258856,3.7219820937788666
40220,3.036678676455121,0.6273187372265826,288309.0,288309.0,6,481.4988114671936,671.7225616291532,102097.9715567976,165808.73680299023,34917.0,84449.0,129623.0,0.33294163771779495,0.484902078391066,6.176903762838859,11.533688136735005,5480.0816706690175,1962.1333903510583,3540.279870945268,139647.47,6,2.026449,-0.55422455,1.90076677130059
40340,1.446934400928166,1.1280610978895156,184740.0,184740.0,4,512.597489539749,689.4685688041793,107355.42873706904,166747.93895059486,15535.0,55197.0,74038.0,0.29643019428906925,0.44033823111370474,6.239490916414562,11.583900372471406,6226.570653225292,2283.803780811224,9439.851389441565,154945.47,4,,,3.370450716263555
40380,1.488713026400756,1.8795480775574405,1062452.0,1062452.0,6,594.9966326845845,735.2704329651577,93688.49999277592,124754.35517073938,129480.0,276852.0,439236.0,0.21168262137202376,0.28637119569927094,6.388555746175976,11.447730728493404,25414.900974535547,10286.578216734588,28370.60753699571,775638.8,6,1.4036162,-0.057178676,2.3920987465349537
40420,2.1986143694769336,1.6000249395539097,320204.0,320204.0,2,515.4990970145042,678.7408082732345,94849.55186541044,135410.76055495627,35438.0,87139.0,129818.0,0.27510377723133317,0.35602085795764715,6.245135551786236,11.460047250685793,5773.9094699253255,1526.896714361811,8620.496175040194,229887.78,2,3.684496,-0.5298573,1.803197171155053
40580,0.8576214862195561,0.5893120938608685,143026.0,143026.0,2,473.05027748777405,651.7755111438571,77509.70226302424,104143.75913087364,18199.0,35837.0,61053.0,0.32049851683426667,0.29536912496620715,6.159201677743187,11.258158397996398,1515.69361176725,314.701054865161,1323.2097920721849,42398.52,2,3.0798628,-0.5157553,1.0597329239210005
40900,2.5382476978003314,4.027990264320588,1796857.0,1796857.0,4,676.2682343532225,1012.6273434038546,159695.89400595013,362473.1405281418,257577.0,407721.0,714981.0,0.4037137686146126,0.8196790322346494,6.516589793720605,11.98102662320226,96177.43934343316,30626.537513944982,106032.28069232823,1543518.2,4,,,5.352537199311529
40980,0.6832351167126216,0.6430538397822894,210039.0,210039.0,1,497.0,663.0,84900.0,110000.0,21045.0,59385.0,85505.0,0.28818496408923355,0.2590062724751139,6.208590026096629,11.349229372299439,1565.5222268464538,647.7939002881842,2658.330502392833,125224.53,1,2.2259817,-0.011556488,0.7453483528518293
41060,1.7326148050189243,0.4890848024682091,167392.0,167392.0,2,474.7902418682235,661.7093638676845,101540.29350773648,173742.62393377305,16786.0,43883.0,63751.0,0.3319533217105768,0.5371193312862896,6.162873110435486,11.528210979059907,3978.414293893267,1361.3060218005298,3402.1897790484168,151372.1,2,2.561532,-0.114927515,2.376705155499227
41140,1.371660490742403,0.28680571746697087,122336.0,122336.0,4,424.80627293000504,597.6281256529916,73070.56389825314,109526.62819703664,13901.0,32630.0,50564.0,0.3413354604537364,0.40474209656786897,6.051633236603082,11.199180881989003,1563.824924467843,576.7479840149205,938.9656773776268,71167.11,4,7.939646,-1.5072727,1.2783031360088961
41180,1.4517875569791179,0.7416610671485687,2675343.0,2675343.0,15,523.8913665144895,727.9025918532541,98577.28954410627,158843.26199080198,295489.0,744384.0,1123383.0,0.32888288982886493,0.4770770364716217,6.2612843470161055,11.49859618489361,62590.27374013437,24489.9289121893,63298.54703307823,1673140.5,15,2.3558264,-0.7286122,2.3395233336485965
41420,1.0631468487124742,2.703673598956332,347214.0,347214.0,2,572.543034427542,731.0,131569.44879914718,209989.86623838992,44964.0,79735.0,132635.0,0.2443255578407042,0.46752443358783324,6.350087901909074,11.787290118939747,9111.739530745332,1449.3381866372174,12198.104708551637,276787.56,2,1.6449219,0.40532306,2.6242431269319013
41500,1.7877942194275533,8.47218308129204,401762.0,401762.0,1,776.0,1123.0,254800.0,566300.0,54970.0,66266.0,131708.0,0.3696064345552239,0.7986450494217507,6.654152520183219,12.448234202680146,17968.696954684525,3178.4601902972913,23808.005124022104,323323.1,1,1.100336,0.28531894,4.472472995127594
41540,1.8059843914454845,0.8904335451247638,312572.0,312572.0,4,532.7312384595093,881.6589030590508,99062.52350792244,235728.85372543897,30328.0,92522.0,184923.0,0.503788196029169,0.8669310182377039,6.27801705395225,11.503506480357657,8704.634742185055,2274.3223000312414,5473.461387733624,217690.4,4,,,2.784841490019917
41620,1.1853937730195092,2.0325298445170428,939122.0,939122.0,2,634.9022759118509,815.3959314560577,152143.43722789705,234497.86235104353,94204.0,213614.0,324800.0,0.25020270989549953,0.43262273022451936,6.453471090847646,11.932579020828602,41034.55913128644,10620.545434245154,49759.65524244939,765963.4,2,0.74531084,-0.030384822,4.3694598924619426
41660,2.145788385711751,2.140833390108339,105781.0,105781.0,2,457.36791399050543,654.5277653714456,62633.33591002203,88349.65445026178,14324.0,25873.0,44830.0,0.35842587627261935,0.3440046287216152,6.125488130441013,11.045052937872702,1802.7040030854464,424.1000162149919,1517.957402674403,58684.945,2,,,1.704185064506335
41700,2.5305377524114068,3.167288444760139,1711703.0,1711703.0,8,552.6241334407555,763.5892283086765,74801.24968732029,125071.49655123195,213488.0,387777.0,648593.0,0.32335190122717794,0.5140509543076792,6.314678084066925,11.222589870872744,51288.00244676726,10220.87301443962,48914.51414581711,1374748.2,8,2.9820375,-0.21295145,2.996314339974123
41740,1.9054661626565874,6.852915413104386,2813833.0,2813833.0,1,761.0,1228.0,212000.0,486000.0,443188.0,551489.0,1040149.0,0.47850875084540156,0.8296223492284813,6.634633357861686,12.26434155365415,145116.3335484034,41503.48758284279,162536.71838310244,2345654.8,1,0.6727623,0.46282488,5.157247553369493
41860,2.637030556005257,8.25703264289412,4123740.0,4123740.0,5,940.3144562426262,1297.5147317915114,342558.832219789,660079.3745909891,691632.0,860316.0,1606853.0,0.32199162171773565,0.6559166764655782,6.846214347239749,12.744198694837634,296481.4500674066,96974.49873122326,393478.7412427617,3293668.2,5,0.66158634,0.72492003,7.189625196239496
41940,3.0874406947959017,8.923285086065118,1735819.0,1735819.0,2,1175.8492044358727,1395.9312540855735,418303.9752761403,696290.9317803661,232288.0,349460.0,595828.0,0.17157114446916832,0.5095591966136794,7.069745892716204,12.943963660794505,186864.11508138175,64375.98111042885,251892.8162025463,1509842.2,2,0.76032656,0.20881456,10.76518433554315
42020,1.5385118545568641,2.856302221545499,246681.0,246681.0,1,719.0,1118.0,218600.0,513900.0,35747.0,56992.0,102275.0,0.44143529599399756,0.8547851182557462,6.577861357721047,12.294998854724575,3858.8990971516505,832.4174270365788,4654.046126140192,198257.25,1,1.2240349,1.115155,1.5643276527789536
42100,-0.5971214757516456,5.64103400050232,255602.0,255602.0,1,924.0,1266.0,353300.0,648700.0,36474.0,54665.0,98873.0,0.3149055310624371,0.6076528058539097,6.828712071641684,12.775072833347236,7925.551429185633,1463.489088194199,10867.80378468635,215256.88,1,1.1887424,0.7640807,3.1007392075123175
42140,1.844550508819287,2.271385123644895,129292.0,129292.0,1,690.0,866.0,169100.0,291700.0,16505.0,35977.0,57701.0,0.22719331097113038,0.5452356209691409,6.536691597591305,12.038245534886672,5080.622876073236,673.5543663700531,5288.101471604275,107584.71,1,2.1905851,0.020290686,3.9295724995152335
42220,1.9597847851262937,4.158863538125883,458614.0,458614.0,1,864.0,1201.0,265200.0,524400.0,61892.0,110511.0,183153.0,0.3293370532759283,0.6817704935778366,6.761572768804055,12.488239537293845,13053.903288270738,2489.040681394634,16286.305451700116,376823.8,1,1.0017296,1.3241285,2.846381333380738
42340,1.9982740744250647,0.8881015567219721,293000.0,293000.0,3,581.7280617651511,866.6019048010861,91176.64787116453,174247.8641798902,39634.0,71471.0,122527.0,0.3985766166089224,0.6476799820996355,6.366003090710956,11.420554089230741,8043.09303975399,2685.010193037872,7534.076489487916,125410.29,3,1.4564685,-0.52421963,2.7450829487214983
42540,2.804460178791307,0.6534885509148801,560625.0,560625.0,3,437.60952988232566,609.7573002445125,86725.70668649906,123434.90836379383,69004.0,158663.0,252761.0,0.3317339810640094,0.35296361792823383,6.081327028481076,11.370505620395113,7192.5202172788,2525.918136379023,4927.679434876676,467063.94,3,1.6165924,0.007646776,1.2829467500162854
42660,4.160145594028414,3.3121613076303738,3043878.0,3043878.0,3,731.1370258401925,977.3862337457017,200385.7610593518,361829.9105144343,453170.0,743398.0,1255502.0,0.29028100813835334,0.590929926861083,6.594600892033035,12.207999593070447,192912.2544146519,64864.24207239141,189821.86354980167,2516367.2,3,0.88186115,0.9234414,6.3377130888508635
42680,3.6157932018007752,2.6005230217584763,112947.0,112947.0,1,615.0,899.0,91600.0,198200.0,11018.0,38119.0,57902.0,0.3796607666651024,0.7718453502158038,6.421622267806518,11.425186550662222,3159.101764751814,578.5890027235229,2801.0742234565528,90015.734,1,,,2.7969771350738077
43100,0.8548858524351264,1.1543495158402122,112646.0,112646.0,1,482.0,620.0,105800.0,151100.0,12458.0,31087.0,45947.0,0.2517753639885374,0.35639134985449417,6.1779441140506,11.569305798406337,2140.9505744958856,669.5790342323247,2115.293571679311,98380.09,1,,,1.9006006200805048
43300,1.5246549721164167,0.7902337037865147,110595.0,110595.0,1,518.0,716.0,67800.0,99600.0,12621.0,30228.0,48315.0,0.32370492470116297,0.38459996964420284,6.249975242259483,11.124317473928487,1706.8866466358809,354.05201101966315,2462.143633108089,61155.754,1,4.7490015,-1.0083613,1.5433669213218326
43340,1.3943376383826143,0.5284503409001639,417796.0,417796.0,4,453.7052574076516,657.4626327074943,69277.84916486393,111746.50097448134,53087.0,107707.0,178777.0,0.37094015559984417,0.4781077035826957,6.117447774453015,11.145880497212591,3716.2982251963144,1044.2547371075193,3624.732193612017,144531.19,4,,,0.889500671427279
43420,0.04574294878149665,4.340792541889334,117755.0,117755.0,1,470.0,713.0,80200.0,154900.0,14347.0,29546.0,51126.0,0.4167487257101916,0.6582562325503538,6.152732694704104,11.292278793854607,3132.915064186869,361.12780297379413,4319.708387180776,91307.03,1,,,2.660536762079631
43580,3.4599097175007074,1.4704393420183373,167902.0,167902.0,5,485.71310724106326,599.2364721845319,78200.83763031682,102120.17461118301,18547.0,44411.0,66820.0,0.21003816320475188,0.2668699433555375,6.185618135277597,11.267035637861161,3581.595016332684,880.2324855156462,4336.4714690161,127592.766,5,5.3568873,-1.1173003,2.1331461306790174
43620,2.5594874042700773,0.5167129873330166,187093.0,187093.0,4,511.2981852182413,665.3951778888562,95559.94934950881,145656.1382318403,23529.0,48963.0,75603.0,0.2634281638908149,0.4214948338118685,6.236952952731408,11.467509071400979,5447.1499097486085,1920.1034945221663,6589.802675717913,169544.27,4,4.645673,-0.96180904,2.9114664416886833
43780,0.76416590276677,1.0621961922599221,316663.0,316663.0,2,527.8979718994361,677.6905487804878,86712.2509057971,119583.3301353319,32099.0,88320.0,130897.0,0.2497877360272076,0.3214182756002515,6.268903029995019,11.370350455044738,6400.808912446189,2100.877157711081,6542.06074089343,211196.3,2,4.3622136,-1.2400913,2.021331482505436
43900,3.4743185717789147,0.8618109581549556,283672.0,283672.0,2,474.5353441711088,615.3438016528926,81165.0058403145,111903.60658449831,30203.0,79619.0,120337.0,0.2598450362221669,0.3211536535040853,6.162336102464798,11.304239470701013,4442.236690821372,1176.8150604043435,3721.282357267445,120696.05,2,,,1.5659764413905397
44060,1.3148197322359643,1.096566573109315,469737.0,469737.0,3,525.8287622776854,695.1594037195166,110666.32839671473,186967.1512173976,60781.0,122486.0,199212.0,0.27916556440092144,0.5244133158976556,6.264975612735183,11.614274902569653,9683.08294940946,3127.3943389180304,12074.631542232511,369788.16,3,1.6441077,0.68721837,2.0613839125743683
44100,1.8028508136858337,0.5962848968795272,201437.0,201437.0,2,501.00024339783374,671.3513902205177,87932.76669381108,118536.58536585367,24651.0,58944.0,90744.0,0.2926860943913292,0.2986491425631641,6.2166065869087666,11.384327786609205,2293.040336774184,954.8689565715948,2142.648506909507,120568.34,2,,,1.1383411869587932
44140,1.646024419665813,2.1881894909817357,608479.0,608479.0,2,556.807473260175,765.9025917900993,120953.77214595799,216682.04150699903,86388.0,144891.0,244520.0,0.3188354661559698,0.5830226082883563,6.322219530733614,11.703163703199289,29431.731377259865,9692.896227079673,31911.81788476963,436415.97,2,1.5232978,0.71673334,4.83693461520609
44180,0.7024744415424662,0.4400670827589063,368374.0,368374.0,5,456.8277429266419,630.3196809619795,87239.87281334444,126764.64758092586,46866.0,98438.0,156493.0,0.32192073108529673,0.3736707151245149,6.124306389699544,11.376416762420698,4850.9044794486335,1717.827419547379,3601.7807246116545,222712.4,5,3.5972419,-0.75128365,1.3168422525608847
44220,1.5623107865860222,0.429243414780912,144742.0,144742.0,1,487.0,632.0,88300.0,109900.0,16158.0,40490.0,61056.0,0.260625271064268,0.21883075379966144,6.18826412308259,11.388495386592052,943.1589221089264,253.7660870668021,835.416792127247,72164.73,1,,,0.651613852308885
44300,1.3986400445059717,0.9676428684345885,135758.0,135758.0,1,565.0,784.0,109400.0,175800.0,19650.0,29673.0,53161.0,0.3275832892039663,0.47433609526319565,6.336825731146441,11.602766168970017,7484.060869169647,3587.287561762838,7162.61809964376,100321.88,1,2.4057698,0.7740856,5.512795466322167
44420,1.1519699543021282,0.4989710993324671,108988.0,108988.0,3,481.85183856502243,653.9763791763792,100461.9901502715,180797.14647133232,11150.0,31676.0,46028.0,0.3054345554099269,0.5875962165415576,6.17763667792771,11.517534727482802,975.644217915364,350.14557597964927,1380.8124424080047,54934.207,3,,,0.8951849909305282
44700,3.0668779015723118,6.049219891343675,563598.0,563598.0,1,617.0,972.0,139800.0,318600.0,71958.0,109671.0,189160.0,0.454486780555051,0.8237235676762378,6.424869023905388,11.847968108781847,27545.966933688826,7175.955826069441,27647.019159666615,482515.1,1,2.072873,0.58965874,4.887520348491092
44940,0.5921288673155485,0.606444157577119,104646.0,104646.0,1,461.0,641.0,67000.0,98800.0,11521.0,26207.0,41751.0,0.3296314139240213,0.3884049853628557,6.133398042996649,11.112447898373103,1361.1411656979603,506.5469180828319,1977.66829186672,26695.322,1,3.8401868,-0.9014547,1.3007101711464941
45060,0.951513047936472,1.3109125635327867,650154.0,650154.0,3,540.4466093026055,700.2484592488298,81242.06087080049,115918.08077636649,83095.0,168948.0,278110.0,0.2590393618490312,0.3554506373494988,6.292395852001483,11.305188383058441,17108.031676183877,7346.901739504008,14661.202902822182,487881.94,3,2.2087793,-0.5863397,2.631381438272144
45220,1.0868931805944495,1.1947909387389188,320304.0,320304.0,4,582.7289840342185,857.6005000620644,91001.46602474875,175366.12233372944,47226.0,78307.0,136748.0,0.3864161595789044,0.6560002995443082,6.367722213832221,11.418630895531294,8018.337356750313,2967.8345922788385,6591.791339285467,159763.78,4,,,2.5033522393570835
45300,2.9263436786120867,2.9645079718029677,2395997.0,2395997.0,4,609.0133662459905,899.1383274054771,84353.99233476205,183178.31017166434,294922.0,714394.0,1143979.0,0.3895966753890576,0.7754379125154625,6.411840215327816,11.342777417438077,85167.57216269127,22815.177827408676,86943.40797419094,1813613.4,4,0.9978694,-0.2189571,3.55457757929961
45460,0.27912764357684483,0.3181286286893697,170943.0,170943.0,4,430.9230519480519,595.4009767248546,68613.39955616611,86224.96534996535,18480.0,47315.0,72509.0,0.3233055486304055,0.22847191250207466,6.065929540401478,11.136243123446874,2404.3548811447,964.4864432319245,1743.7945041740963,87532.805,4,6.5088487,-1.3878751,1.4065243274920294
45500,-0.19560696542669587,0.38996254960536736,143377.0,143377.0,3,445.6737080347039,615.3428197579326,59987.07586134783,86346.31983446646,15906.0,38254.0,60625.0,0.32259245506242795,0.3642370478032788,6.099587087938124,11.00188441569096,1307.9716508619697,185.94446580120965,1260.5431372628943,49058.836,3,,,0.9122604398627183
45780,0.6979381696261759,0.8377680912139341,618203.0,618203.0,3,487.9979929754139,636.658280246883,94093.80873005696,129974.2490584525,79720.0,163779.0,259959.0,0.2659217668093241,0.323044096821425,6.19031129308939,11.452047528829285,8535.042695498501,3337.0032373309764,10101.85073307455,401751.97,3,2.2091424,-0.5664964,1.380621364745642
45820,1.7982317788399929,0.5494111836656475,224551.0,224551.0,5,483.8948840774095,636.0232787810384,79230.94716951421,115219.66826060969,26095.0,63505.0,96404.0,0.2733674630562337,0.3744734955292994,6.1818677014710355,11.28012224857058,3617.2874650607264,946.5945663646968,2625.559074413108,144643.64,5,4.4381547,-0.9388171,1.6108979541666375
45940,6.901387530654434,3.582231880247984,350761.0,350761.0,1,727.0,1046.0,143600.0,309300.0,41482.0,84325.0,133280.0,0.3638021670913494,0.7672800230768999,6.588926477533519,11.87478693559626,24596.06676634662,8739.680208070558,22567.761608179568,255792.8,1,1.8817972,1.7536701,7.01220111880928
46060,0.8562617601100655,3.579591465459249,843746.0,843746.0,1,544.0,737.0,102600.0,198300.0,118730.0,213620.0,366737.0,0.30363864533339413,0.6589431027890811,6.298949246855942,11.538593211718807,34487.34039201993,7947.097374050572,34069.817766066284,693789.75,1,1.4191339,1.5173635,4.0874078682470705
46140,1.67865962943731,0.8415601217639169,859532.0,859532.0,7,500.03298693262474,676.5479314511325,79462.33773089392,121218.9349645425,109892.0,227323.0,366195.0,0.3023292270977933,0.42231512033674257,6.214674070111261,11.2830384491585,18150.97114617012,4384.07285362913,18569.880125615684,444794.47,7,3.3535187,-0.78415143,2.111727212735549
46220,1.106612764490107,0.36778678157954314,203009.0,203009.0,3,462.45484722746136,670.1163072030969,86365.04532642645,134770.01515879764,26510.0,52508.0,88705.0,0.37090236558966705,0.4449867082909531,6.136548924570294,11.366338304951267,4262.344078679563,1135.6790795244922,2684.5193389972505,69050.336,3,,,2.09958380105294
46340,2.587484227979166,1.6577871518964318,174706.0,174706.0,1,517.0,752.0,76500.0,118000.0,19915.0,45777.0,71701.0,0.3746934494414109,0.4333938836331743,6.248042874508429,11.245046019814627,3315.997524849263,516.4552648063658,3424.129056659214,101149.98,1,2.7040546,0.15592432,1.8980444431497845
46540,1.7902224437710421,1.0911409000372507,299896.0,299896.0,2,460.006468305304,625.4777417612102,71324.81611606805,98591.95244008902,37104.0,79126.0,134829.0,0.3072751936419742,0.3237453210400343,6.131240550917548,11.174999597965066,6295.974642663506,2733.6481022112357,9945.349502658672,228865.67,2,2.7906203,-0.732668,2.09938600136831
46660,1.4992795670907575,0.7045634259306061,119560.0,119560.0,4,475.41119333950047,681.9541541224318,72683.78613976463,118370.46780733854,15134.0,27532.0,48162.0,0.36078233314280883,0.48770092858129743,6.1641800997467255,11.193873614435697,1655.4421429750264,470.01003469979634,1751.3961216588782,47226.195,4,,,1.3846120299222369
46700,2.969346115516096,5.753690692687529,394542.0,394542.0,1,797.0,1195.0,174900.0,389800.0,45406.0,84997.0,134513.0,0.4050467855753954,0.8014194050489039,6.680854678790215,12.071969661006694,16005.773156990188,4490.896183046196,18152.832983394983,274671.7,1,1.1440909,0.9641886,4.056798302079421
47220,6.000799081363116,1.5804892063500402,146438.0,146438.0,1,616.0,869.0,89200.0,175500.0,15751.0,33392.0,52863.0,0.34409616173187274,0.6767580033199554,6.423246963533519,11.398636318568101,4125.9720372596385,447.74575673833135,3578.618297200259,84024.47,1,1.8503134,1.1887708,2.8175555779644887
47260,1.783709479519671,1.4720263870762147,1580057.0,1580057.0,16,612.1534137781568,961.6792029048233,110553.50392231127,250940.7552428824,214557.0,367003.0,623724.0,0.4516979989322589,0.8197172742187018,6.41698292720642,11.613254881145686,36956.09514687985,14862.639624665911,35029.792202131976,759934.4,16,,,2.3389089853644425
47300,0.4913994579371419,6.899924553765617,368021.0,368021.0,1,516.0,755.0,96500.0,211200.0,42481.0,67904.0,119639.0,0.38061098376746205,0.783262543487167,6.246106765481563,11.477298287327077,11986.733652647124,1259.7305327556387,15584.842591958422,300478.78,1,1.9665818,0.45812285,3.2570787136188217
