county_fips,name_2000,rent_med_2000,value_med_2000,owners_2000,renters_2000,units_2000,name_2010,rent_med_2010,value_med_2010,owners_2010,renters_2010,pop_2010
48135,"Ector County, Texas",400.0,42800.0,30098.0,13748.0,49500.0,"Ector County, Texas",651.0,75500.0,32154.0,15499.0,133015.0
48137,"Edwards County, Texas",400.0,44000.0,638.0,163.0,1217.0,"Edwards County, Texas",567.0,61500.0,697.0,161.0,2029.0
48139,"Ellis County, Texas",584.0,88000.0,28226.0,8794.0,39071.0,"Ellis County, Texas",855.0,136100.0,36986.0,11517.0,143502.0
48141,"El Paso County, Texas",468.0,67100.0,133596.0,76426.0,224447.0,"El Paso County, Texas",618.0,101800.0,155280.0,87663.0,772280.0
48143,"Erath County, Texas",450.0,68200.0,7926.0,4642.0,14422.0,"Erath County, Texas",599.0,110900.0,8597.0,5280.0,37142.0
48145,"Falls County, Texas",343.0,41900.0,4656.0,1840.0,7658.0,"Falls County, Texas",543.0,59500.0,4157.0,1543.0,17799.0
48147,"Fannin County, Texas",432.0,58200.0,8291.0,2814.0,12887.0,"Fannin County, Texas",645.0,81500.0,8725.0,2951.0,33765.0
48149,"Fayette County, Texas",400.0,75900.0,6817.0,1905.0,11113.0,"Fayette County, Texas",615.0,133500.0,7896.0,2762.0,24175.0
48151,"Fisher County, Texas",274.0,33200.0,1371.0,414.0,2277.0,"Fisher County, Texas",507.0,52000.0,1238.0,435.0,4057.0
48153,"Floyd County, Texas",366.0,38600.0,2019.0,711.0,3221.0,"Floyd County, Texas",543.0,56000.0,1873.0,739.0,6599.0
48155,"Foard County, Texas",268.0,27300.0,498.0,166.0,850.0,"Foard County, Texas",407.0,29700.0,346.0,217.0,1379.0
48157,"Fort Bend County, Texas",730.0,110800.0,89628.0,21287.0,115991.0,"Fort Bend County, Texas",1062.0,171500.0,135409.0,32211.0,541983.0
48159,"Franklin County, Texas",404.0,64300.0,2965.0,789.0,5132.0,"Franklin County, Texas",624.0,94600.0,3017.0,717.0,10675.0
48161,"Freestone County, Texas",378.0,55100.0,5181.0,1407.0,8138.0,"Freestone County, Texas",678.0,89900.0,5600.0,1507.0,19461.0
48163,"Frio County, Texas",335.0,34200.0,3272.0,1471.0,5660.0,"Frio County, Texas",560.0,49500.0,3159.0,1589.0,16956.0
48165,"Gaines County, Texas",343.0,42300.0,3679.0,1002.0,5410.0,"Gaines County, Texas",501.0,77600.0,3902.0,1446.0,16658.0
48167,"Galveston County, Texas",571.0,81900.0,62790.0,31992.0,111733.0,"Galveston County, Texas",839.0,141400.0,74086.0,32531.0,286326.0
48169,"Garza County, Texas",315.0,41500.0,1179.0,484.0,1928.0,"Garza County, Texas",446.0,57000.0,1199.0,450.0,6204.0
48171,"Gillespie County, Texas",529.0,105200.0,6604.0,1917.0,9902.0,"Gillespie County, Texas",787.0,191100.0,7860.0,2553.0,24197.0
48173,"Glasscock County, Texas",331.0,65000.0,325.0,158.0,660.0,"Glasscock County, Texas",1031.0,90800.0,316.0,114.0,1317.0
48175,"Goliad County, Texas",357.0,61800.0,2122.0,522.0,3426.0,"Goliad County, Texas",609.0,99100.0,2419.0,501.0,7161.0
48177,"Gonzales County, Texas",313.0,50700.0,4691.0,2091.0,8194.0,"Gonzales County, Texas",495.0,69500.0,4815.0,2221.0,19635.0
48179,"Gray County, Texas",403.0,36900.0,6810.0,1983.0,10567.0,"Gray County, Texas",596.0,65500.0,6319.0,1902.0,22497.0
48181,"Grayson County, Texas",518.0,67800.0,30228.0,12621.0,48315.0,"Grayson County, Texas",716.0,99600.0,32076.0,13469.0,119111.0
48183,"Gregg County, Texas",474.0,72500.0,27366.0,15321.0,46349.0,"Gregg County, Texas",686.0,109800.0,28305.0,16568.0,119525.0
48185,"Grimes County, Texas",428.0,57100.0,6032.0,1721.0,9490.0,"Grimes County, Texas",630.0,89400.0,6270.0,2096.0,26208.0
48187,"Guadalupe County, Texas",508.0,82400.0,23799.0,7101.0,33585.0,"Guadalupe County, Texas",795.0,142400.0,33594.0,9144.0,122728.0
48189,"Hale County, Texas",408.0,53300.0,7765.0,4210.0,13526.0,"Hale County, Texas",550.0,73500.0,7470.0,3974.0,36041.0
48191,"Hall County, Texas",310.0,24300.0,1150.0,398.0,1988.0,"Hall County, Texas",594.0,44300.0,965.0,475.0,3424.0
48193,"Hamilton County, Texas",388.0,57300.0,2624.0,750.0,4455.0,"Hamilton County, Texas",567.0,82900.0,2478.0,586.0,8473.0
48195,"Hansford County, Texas",375.0,46500.0,1491.0,514.0,2329.0,"Hansford County, Texas",586.0,64900.0,1477.0,471.0,5470.0
48197,"Hardeman County, Texas",327.0,31000.0,1423.0,520.0,2358.0,"Hardeman County, Texas",634.0,46900.0,1318.0,354.0,4226.0
48199,"Hardin County, Texas",480.0,62100.0,14694.0,3111.0,19836.0,"Hardin County, Texas",677.0,95500.0,15407.0,4304.0,53220.0
48201,"Harris County, Texas",590.0,84200.0,667129.0,538387.0,1298130.0,"Harris County, Texas",820.0,131700.0,793400.0,578763.0,3950999.0
48203,"Harrison County, Texas",442.0,61700.0,17813.0,5274.0,26271.0,"Harrison County, Texas",627.0,94400.0,17186.0,5811.0,64484.0
48205,"Hartley County, Texas",478.0,87500.0,1226.0,378.0,1760.0,"Hartley County, Texas",660.0,128500.0,1257.0,458.0,5963.0
48207,"Haskell County, Texas",329.0,34000.0,2028.0,541.0,3555.0,"Haskell County, Texas",347.0,39200.0,1938.0,611.0,5842.0
48209,"Hays County, Texas",628.0,116700.0,21680.0,11730.0,35643.0,"Hays County, Texas",807.0,173300.0,34241.0,16238.0,146439.0
48211,"Hemphill County, Texas",453.0,55800.0,990.0,290.0,1548.0,"Hemphill County, Texas",609.0,90700.0,1185.0,348.0,3668.0
48213,"Henderson County, Texas",464.0,61700.0,23036.0,5768.0,35935.0,"Henderson County, Texas",636.0,86400.0,23678.0,6862.0,78299.0
48215,"Hidalgo County, Texas",401.0,46000.0,114570.0,42254.0,192658.0,"Hidalgo County, Texas",601.0,73000.0,145896.0,60075.0,736973.0
48217,"Hill County, Texas",436.0,55200.0,9149.0,3055.0,14624.0,"Hill County, Texas",648.0,85000.0,9939.0,3049.0,34854.0
48219,"Hockley County, Texas",410.0,47100.0,5949.0,2045.0,9148.0,"Hockley County, Texas",608.0,71200.0,6026.0,2074.0,22933.0
48221,"Hood County, Texas",541.0,88800.0,13134.0,3042.0,19105.0,"Hood County, Texas",832.0,152200.0,15880.0,4360.0,49816.0
48223,"Hopkins County, Texas",430.0,61600.0,8770.0,3516.0,14020.0,"Hopkins County, Texas",642.0,95300.0,9280.0,3765.0,34540.0
48225,"Houston County, Texas",376.0,48400.0,6283.0,1976.0,10730.0,"Houston County, Texas",559.0,67600.0,5851.0,2021.0,23642.0
48227,"Howard County, Texas",414.0,38500.0,7918.0,3471.0,13589.0,"Howard County, Texas",618.0,57200.0,7630.0,3450.0,34285.0
48229,"Hudspeth County, Texas",317.0,26300.0,884.0,208.0,1471.0,"Hudspeth County, Texas",629.0,43900.0,846.0,220.0,3441.0
48231,"Hunt County, Texas",476.0,61300.0,20532.0,8210.0,32490.0,"Hunt County, Texas",696.0,90700.0,21412.0,8979.0,84836.0
48233,"Hutchinson County, Texas",379.0,43100.0,7320.0,1963.0,10871.0,"Hutchinson County, Texas",612.0,56400.0,6761.0,1629.0,22094.0
48235,"Irion County, Texas",491.0,59500.0,539.0,155.0,914.0,"Irion County, Texas",594.0,74700.0,516.0,104.0,1673.0
48237,"Jack County, Texas",360.0,47200.0,2341.0,706.0,3668.0,"Jack County, Texas",604.0,67500.0,2316.0,668.0,9072.0
48239,"Jackson County, Texas",406.0,52200.0,3935.0,1401.0,6545.0,"Jackson County, Texas",602.0,77500.0,3728.0,1302.0,13987.0
48241,"Jasper County, Texas",392.0,52900.0,10840.0,2610.0,16576.0,"Jasper County, Texas",579.0,76600.0,10685.0,2781.0,35248.0
48243,"Jeff Davis County, Texas",354.0,76000.0,629.0,267.0,1420.0,"Jeff Davis County, Texas",442.0,101300.0,787.0,212.0,2340.0
48245,"Jefferson County, Texas",477.0,58300.0,61253.0,31627.0,102080.0,"Jefferson County, Texas",681.0,88400.0,59157.0,31514.0,249349.0
48247,"Jim Hogg County, Texas",366.0,33000.0,1408.0,407.0,2308.0,"Jim Hogg County, Texas",488.0,65000.0,1252.0,486.0,5211.0
48249,"Jim Wells County, Texas",420.0,40400.0,9913.0,3048.0,14819.0,"Jim Wells County, Texas",645.0,67800.0,9854.0,3587.0,40631.0
48251,"Johnson County, Texas",540.0,76000.0,34420.0,9216.0,46269.0,"Johnson County, Texas",830.0,111800.0,38608.0,11817.0,147611.0
48253,"Jones County, Texas",376.0,37000.0,4860.0,1280.0,7236.0,"Jones County, Texas",505.0,51700.0,4747.0,1275.0,20157.0
48255,"Karnes County, Texas",326.0,39700.0,3296.0,1158.0,5479.0,"Karnes County, Texas",579.0,69700.0,3203.0,1454.0,14880.0
48257,"Kaufman County, Texas",533.0,81100.0,19299.0,5068.0,26133.0,"Kaufman County, Texas",830.0,130000.0,25697.0,7434.0,98402.0
48259,"Kendall County, Texas",659.0,132900.0,6858.0,1755.0,9609.0,"Kendall County, Texas",891.0,243900.0,9085.0,2970.0,31515.0
48261,"Kenedy County, Texas",425.0,53300.0,56.0,82.0,281.0,"Kenedy County, Texas",666.0,71000.0,35.0,57.0,241.0
48263,"Kent County, Texas",247.0,30600.0,277.0,76.0,551.0,"Kent County, Texas",446.0,48900.0,295.0,70.0,772.0
48265,"Kerr County, Texas",536.0,85700.0,13059.0,4754.0,20228.0,"Kerr County, Texas",728.0,129600.0,14934.0,5351.0,48826.0
48267,"Kimble County, Texas",365.0,60500.0,1373.0,493.0,2996.0,"Kimble County, Texas",563.0,89500.0,1361.0,536.0,4568.0
48269,"King County, Texas",217.0,26700.0,42.0,66.0,174.0,"King County, Texas",530.0,325000.0,37.0,58.0,219.0
48271,"Kinney County, Texas",369.0,43100.0,1023.0,291.0,1907.0,"Kinney County, Texas",495.0,46400.0,916.0,234.0,3555.0
48273,"Kleberg County, Texas",447.0,50500.0,6380.0,4516.0,12743.0,"Kleberg County, Texas",635.0,74500.0,6524.0,4400.0,31611.0
48275,"Knox County, Texas",250.0,28900.0,1275.0,415.0,2129.0,"Knox County, Texas",449.0,42900.0,1101.0,524.0,3708.0
48277,"Lamar County, Texas",430.0,57900.0,12825.0,6252.0,21113.0,"Lamar County, Texas",587.0,81100.0,13108.0,5945.0,49536.0
48279,"Lamb County, Texas",342.0,35100.0,4051.0,1309.0,6294.0,"Lamb County, Texas",590.0,50100.0,3608.0,1196.0,14092.0
48281,"Lampasas County, Texas",439.0,73500.0,4851.0,1703.0,7601.0,"Lampasas County, Texas",686.0,121300.0,5355.0,1676.0,19677.0
48283,"La Salle County, Texas",276.0,26000.0,1358.0,461.0,2436.0,"La Salle County, Texas",399.0,39600.0,1145.0,727.0,6709.0
48285,"Lavaca County, Texas",366.0,61500.0,6012.0,1657.0,9657.0,"Lavaca County, Texas",522.0,83100.0,6246.0,1728.0,19217.0
48287,"Lee County, Texas",436.0,70900.0,4498.0,1165.0,6851.0,"Lee County, Texas",593.0,115300.0,4627.0,1395.0,16499.0
48289,"Leon County, Texas",410.0,60800.0,5125.0,1064.0,8299.0,"Leon County, Texas",616.0,78100.0,5500.0,1069.0,16640.0
48291,"Liberty County, Texas",450.0,55100.0,18362.0,4880.0,26359.0,"Liberty County, Texas",690.0,79200.0,18971.0,5063.0,74922.0
48293,"Limestone County, Texas",426.0,46600.0,5922.0,1984.0,9725.0,"Limestone County, Texas",659.0,78600.0,6194.0,1662.0,23170.0
48295,"Lipscomb County, Texas",366.0,40100.0,939.0,266.0,1541.0,"Lipscomb County, Texas",563.0,73700.0,874.0,253.0,3218.0
48297,"Live Oak County, Texas",366.0,53000.0,3444.0,786.0,6196.0,"Live Oak County, Texas",659.0,83500.0,3099.0,757.0,11507.0
48299,"Llano County, Texas",547.0,89200.0,6372.0,1507.0,11829.0,"Llano County, Texas",601.0,150700.0,6596.0,1867.0,18992.0
48301,"Loving County, Texas",575.0,12500.0,25.0,6.0,70.0,"Loving County, Texas",,66700.0,10.0,12.0,41.0
48303,"Lubbock County, Texas",507.0,65700.0,54763.0,37753.0,100595.0,"Lubbock County, Texas",731.0,103100.0,61000.0,41170.0,269932.0
48305,"Lynn County, Texas",289.0,38500.0,1756.0,598.0,2671.0,"Lynn County, Texas",504.0,66900.0,1599.0,566.0,5988.0
48307,"McCulloch County, Texas",386.0,39400.0,2383.0,894.0,4184.0,"McCulloch County, Texas",511.0,71200.0,2218.0,880.0,8220.0
48309,"McLennan County, Texas",499.0,66400.0,47463.0,31396.0,84795.0,"McLennan County, Texas",737.0,101000.0,49856.0,33142.0,229587.0
48311,"McMullen County, Texas",420.0,47400.0,287.0,68.0,587.0,"McMullen County, Texas",463.0,83100.0,255.0,52.0,897.0
48313,"Madison County, Texas",436.0,55300.0,3014.0,900.0,4797.0,"Madison County, Texas",528.0,84700.0,2853.0,739.0,13433.0
48315,"Marion County, Texas",399.0,41000.0,3783.0,827.0,6384.0,"Marion County, Texas",552.0,58700.0,3785.0,959.0,10771.0
48317,"Martin County, Texas",311.0,50700.0,1206.0,418.0,1898.0,"Martin County, Texas",395.0,75200.0,1125.0,367.0,4606.0
48319,"Mason County, Texas",306.0,69000.0,1294.0,313.0,2372.0,"Mason County, Texas",533.0,131400.0,1240.0,313.0,3928.0
48321,"Matagorda County, Texas",411.0,56700.0,9287.0,4614.0,18611.0,"Matagorda County, Texas",609.0,83400.0,9877.0,3909.0,36647.0
48323,"Maverick County, Texas",323.0,45300.0,9099.0,3990.0,14889.0,"Maverick County, Texas",524.0,77700.0,10150.0,4402.0,52493.0
48325,"Medina County, Texas",453.0,65900.0,10262.0,2618.0,14826.0,"Medina County, Texas",645.0,102900.0,11604.0,3502.0,45073.0
48327,"Menard County, Texas",339.0,34400.0,746.0,244.0,1607.0,"Menard County, Texas",520.0,66600.0,694.0,233.0,2212.0
48329,"Midland County, Texas",464.0,68500.0,29724.0,13021.0,48060.0,"Midland County, Texas",768.0,121200.0,34235.0,14887.0,132103.0
48331,"Milam County, Texas",390.0,53600.0,6717.0,2482.0,10866.0,"Milam County, Texas",617.0,81600.0,6992.0,2583.0,24934.0
48333,"Mills County, Texas",369.0,62400.0,1618.0,383.0,2691.0,"Mills County, Texas",379.0,95000.0,1549.0,425.0,4887.0
48335,"Mitchell County, Texas",389.0,32300.0,2156.0,681.0,4168.0,"Mitchell County, Texas",562.0,55300.0,2109.0,602.0,9342.0
48337,"Montague County, Texas",419.0,56300.0,6118.0,1652.0,9862.0,"Montague County, Texas",607.0,83900.0,6227.0,1751.0,19789.0
48339,"Montgomery County, Texas",617.0,95600.0,80750.0,22546.0,112770.0,"Montgomery County, Texas",879.0,157100.0,113868.0,36678.0,427717.0
48341,"Moore County, Texas",406.0,53000.0,4774.0,2000.0,7478.0,"Moore County, Texas",608.0,83100.0,4483.0,2241.0,21102.0
48343,"Morris County, Texas",364.0,44100.0,4059.0,1156.0,6017.0,"Morris County, Texas",498.0,75500.0,4049.0,1082.0,13077.0
48345,"Motley County, Texas",354.0,31700.0,469.0,137.0,839.0,"Motley County, Texas",371.0,60500.0,326.0,109.0,1123.0
48347,"Nacogdoches County, Texas",465.0,65500.0,13540.0,8466.0,25051.0,"Nacogdoches County, Texas",641.0,88600.0,13832.0,9250.0,63141.0
48349,"Navarro County, Texas",454.0,55500.0,11661.0,4830.0,18449.0,"Navarro County, Texas",670.0,79300.0,12381.0,4932.0,47483.0
48351,"Newton County, Texas",363.0,43100.0,4718.0,865.0,7331.0,"Newton County, Texas",420.0,67600.0,4297.0,867.0,14389.0
48353,"Nolan County, Texas",340.0,35800.0,4157.0,2013.0,7112.0,"Nolan County, Texas",478.0,51600.0,3976.0,1860.0,14990.0
48355,"Nueces County, Texas",548.0,68100.0,67687.0,42678.0,123041.0,"Nueces County, Texas",792.0,103900.0,74556.0,46500.0,334370.0
48357,"Ochiltree County, Texas",431.0,46500.0,2364.0,897.0,3769.0,"Ochiltree County, Texas",571.0,82100.0,2457.0,1076.0,9953.0
48359,"Oldham County, Texas",422.0,48300.0,487.0,248.0,815.0,"Oldham County, Texas",853.0,86900.0,504.0,206.0,2020.0
48361,"Orange County, Texas",472.0,57100.0,24436.0,7206.0,34781.0,"Orange County, Texas",648.0,81500.0,24117.0,7154.0,82014.0
48363,"Palo Pinto County, Texas",455.0,46900.0,7620.0,2974.0,14102.0,"Palo Pinto County, Texas",717.0,80500.0,7180.0,3333.0,27927.0
48365,"Panola County, Texas",368.0,51500.0,7123.0,1698.0,10524.0,"Panola County, Texas",565.0,81900.0,6991.0,1641.0,23569.0
48367,"Parker County, Texas",548.0,88200.0,25081.0,6050.0,34084.0,"Parker County, Texas",813.0,147100.0,32502.0,7987.0,112158.0
48369,"Parmer County, Texas",395.0,49100.0,2402.0,920.0,3732.0,"Parmer County, Texas",599.0,88500.0,2397.0,902.0,10098.0
48371,"Pecos County, Texas",367.0,37800.0,3821.0,1332.0,6338.0,"Pecos County, Texas",539.0,50900.0,3440.0,1472.0,15400.0
48373,"Polk County, Texas",421.0,50600.0,12343.0,2776.0,21177.0,"Polk County, Texas",626.0,67700.0,13240.0,3549.0,45590.0
48375,"Potter County, Texas",451.0,52000.0,24497.0,16263.0,44598.0,"Potter County, Texas",637.0,80600.0,24609.0,16813.0,120124.0
48377,"Presidio County, Texas",276.0,31200.0,1773.0,757.0,3299.0,"Presidio County, Texas",354.0,56200.0,1766.0,851.0,7703.0
48379,"Rains County, Texas",454.0,58400.0,2990.0,627.0,4523.0,"Rains County, Texas",617.0,82000.0,3391.0,678.0,10942.0
48381,"Randall County, Texas",504.0,89400.0,28988.0,12252.0,43261.0,"Randall County, Texas",717.0,130400.0,32256.0,13762.0,116811.0
48383,"Reagan County, Texas",369.0,44100.0,868.0,239.0,1452.0,"Reagan County, Texas",616.0,63100.0,810.0,332.0,3298.0
48385,"Real County, Texas",433.0,61200.0,959.0,286.0,2007.0,"Real County, Texas",538.0,75300.0,1008.0,327.0,3279.0
48387,"Red River County, Texas",328.0,38100.0,4368.0,1459.0,6916.0,"Red River County, Texas",548.0,59700.0,3635.0,1473.0,12987.0
48389,"Reeves County, Texas",337.0,23400.0,3174.0,917.0,5043.0,"Reeves County, Texas",447.0,31400.0,2696.0,932.0,13269.0
48391,"Refugio County, Texas",366.0,39900.0,2231.0,754.0,3669.0,"Refugio County, Texas",592.0,67800.0,2170.0,616.0,7434.0
48393,"Roberts County, Texas",380.0,53100.0,288.0,74.0,449.0,"Roberts County, Texas",662.0,111400.0,249.0,79.0,877.0
48395,"Robertson County, Texas",344.0,53000.0,4425.0,1754.0,7874.0,"Robertson County, Texas",528.0,77300.0,4167.0,2065.0,16574.0
48397,"Rockwall County, Texas",699.0,141900.0,12010.0,2520.0,15351.0,"Rockwall County, Texas",1134.0,189000.0,20906.0,3884.0,73311.0
48399,"Runnels County, Texas",356.0,40600.0,3428.0,1000.0,5400.0,"Runnels County, Texas",478.0,60100.0,2847.0,1106.0,10492.0
48401,"Rusk County, Texas",419.0,57500.0,13878.0,3486.0,19867.0,"Rusk County, Texas",614.0,86700.0,14226.0,3876.0,52016.0
48403,"Sabine County, Texas",319.0,47000.0,3868.0,617.0,7659.0,"Sabine County, Texas",503.0,68000.0,3675.0,755.0,10653.0
48405,"San Augustine County, Texas",317.0,45100.0,2916.0,659.0,5356.0,"San Augustine County, Texas",402.0,65000.0,2919.0,772.0,8996.0
48407,"San Jacinto County, Texas",380.0,54200.0,7602.0,1049.0,11520.0,"San Jacinto County, Texas",651.0,75600.0,7577.0,1607.0,25859.0
48409,"San Patricio County, Texas",518.0,61300.0,15072.0,7021.0,24864.0,"San Patricio County, Texas",726.0,88300.0,14961.0,7631.0,66100.0
48411,"San Saba County, Texas",402.0,53300.0,1731.0,558.0,2951.0,"San Saba County, Texas",469.0,71200.0,1649.0,473.0,6023.0
48413,"Schleicher County, Texas",321.0,45900.0,844.0,271.0,1371.0,"Schleicher County, Texas",581.0,67900.0,798.0,191.0,3343.0
48415,"Scurry County, Texas",392.0,45000.0,4255.0,1501.0,7112.0,"Scurry County, Texas",609.0,71100.0,4391.0,1790.0,16579.0
48417,"Shackelford County, Texas",380.0,42100.0,1023.0,277.0,1613.0,"Shackelford County, Texas",424.0,69000.0,930.0,265.0,3182.0
48419,"Shelby County, Texas",327.0,50000.0,7506.0,2089.0,11955.0,"Shelby County, Texas",482.0,64400.0,7395.0,2310.0,25423.0
48421,"Sherman County, Texas",418.0,50300.0,834.0,290.0,1275.0,"Sherman County, Texas",618.0,80800.0,764.0,207.0,3000.0
48423,"Smith County, Texas",517.0,76500.0,45777.0,19915.0,71701.0,"Smith County, Texas",752.0,118000.0,53032.0,23395.0,203393.0
48425,"Somervell County, Texas",402.0,88100.0,1821.0,617.0,2750.0,"Somervell County, Texas",580.0,144300.0,2251.0,672.0,8200.0
48427,"Starr County, Texas",281.0,35900.0,11445.0,2965.0,17589.0,"Starr County, Texas",454.0,57000.0,12357.0,3212.0,59989.0
48429,"Stephens County, Texas",400.0,44200.0,2649.0,1012.0,4893.0,"Stephens County, Texas",602.0,57600.0,2689.0,935.0,9562.0
48431,"Sterling County, Texas",392.0,51200.0,391.0,122.0,633.0,"Sterling County, Texas",615.0,68700.0,348.0,98.0,1160.0
48433,"Stonewall County, Texas",290.0,32500.0,560.0,153.0,936.0,"Stonewall County, Texas",457.0,55300.0,477.0,115.0,1434.0
48435,"Sutton County, Texas",362.0,45400.0,1091.0,424.0,1998.0,"Sutton County, Texas",546.0,77700.0,982.0,393.0,4257.0
48437,"Swisher County, Texas",387.0,40500.0,2060.0,865.0,3315.0,"Swisher County, Texas",542.0,59500.0,1864.0,825.0,7828.0
48439,"Tarrant County, Texas",612.0,88600.0,324754.0,209110.0,565830.0,"Tarrant County, Texas",833.0,134900.0,400711.0,231807.0,1743300.0
48441,"Taylor County, Texas",472.0,60000.0,29091.0,18183.0,52056.0,"Taylor County, Texas",723.0,89900.0,30811.0,18946.0,129477.0
48443,"Terrell County, Texas",446.0,26900.0,344.0,99.0,991.0,"Terrell County, Texas",534.0,42600.0,260.0,112.0,850.0
48445,"Terry County, Texas",388.0,44000.0,3042.0,1236.0,5087.0,"Terry County, Texas",499.0,63000.0,2935.0,1108.0,12498.0
48447,"Throckmorton County, Texas",327.0,36800.0,591.0,174.0,1066.0,"Throckmorton County, Texas",342.0,46700.0,644.0,151.0,1814.0
48449,"Titus County, Texas",462.0,60700.0,6911.0,2641.0,10675.0,"Titus County, Texas",585.0,86800.0,7508.0,3185.0,30995.0
48451,"Tom Green County, Texas",457.0,62700.0,25334.0,14169.0,43916.0,"Tom Green County, Texas",655.0,88600.0,28134.0,13330.0,108000.0
48453,"Travis County, Texas",727.0,127600.0,165123.0,155643.0,335881.0,"Travis County, Texas",891.0,200300.0,205503.0,185359.0,979712.0
48455,"Trinity County, Texas",403.0,48300.0,4622.0,1101.0,8141.0,"Trinity County, Texas",510.0,73800.0,4156.0,968.0,14451.0
48457,"Tyler County, Texas",432.0,46400.0,6531.0,1244.0,10419.0,"Tyler County, Texas",568.0,71100.0,6630.0,1483.0,21472.0
48459,"Upshur County, Texas",415.0,56100.0,10858.0,2432.0,14930.0,"Upshur County, Texas",597.0,86100.0,11416.0,3252.0,38685.0
48461,"Upton County, Texas",309.0,30100.0,949.0,307.0,1609.0,"Upton County, Texas",502.0,42800.0,929.0,250.0,3243.0
48463,"Uvalde County, Texas",414.0,43800.0,6164.0,2395.0,10166.0,"Uvalde County, Texas",663.0,64400.0,6490.0,2334.0,26285.0
48465,"Val Verde County, Texas",408.0,53200.0,9343.0,4808.0,16288.0,"Val Verde County, Texas",584.0,81000.0,9890.0,5152.0,48088.0
48467,"Van Zandt County, Texas",461.0,66700.0,14713.0,3482.0,20896.0,"Van Zandt County, Texas",677.0,95900.0,15268.0,4291.0,52362.0
48469,"Victoria County, Texas",507.0,68600.0,20257.0,9814.0,32945.0,"Victoria County, Texas",677.0,98200.0,21115.0,10802.0,85813.0
48471,"Walker County, Texas",509.0,67700.0,10959.0,7344.0,21099.0,"Walker County, Texas",699.0,106100.0,11534.0,8368.0,66353.0
48473,"Waller County, Texas",473.0,77500.0,7649.0,2908.0,11955.0,"Waller County, Texas",743.0,117900.0,9256.0,4243.0,40831.0
48475,"Ward County, Texas",349.0,31800.0,3098.0,866.0,4832.0,"Ward County, Texas",531.0,45200.0,2804.0,986.0,10505.0
48477,"Washington County, Texas",479.0,85600.0,8327.0,2995.0,13241.0,"Washington County, Texas",725.0,135500.0,8916.0,3939.0,32949.0
48479,"Webb County, Texas",449.0,67000.0,33320.0,17420.0,55206.0,"Webb County, Texas",690.0,104000.0,41777.0,22937.0,240346.0
48481,"Wharton County, Texas",415.0,56700.0,10176.0,4623.0,16606.0,"Wharton County, Texas",616.0,85800.0,10261.0,4547.0,41036.0
48483,"Wheeler County, Texas",348.0,38900.0,1679.0,473.0,2687.0,"Wheeler County, Texas",587.0,65300.0,1670.0,443.0,5235.0
48485,"Wichita County, Texas",486.0,59700.0,30192.0,18249.0,53304.0,"Wichita County, Texas",681.0,87400.0,31147.0,17454.0,130976.0
48487,"Wilbarger County, Texas",377.0,46300.0,3669.0,1868.0,6371.0,"Wilbarger County, Texas",609.0,57500.0,3165.0,2036.0,13637.0
48489,"Willacy County, Texas",301.0,33500.0,4316.0,1268.0,6727.0,"Willacy County, Texas",585.0,46200.0,3898.0,1587.0,21769.0
48491,"Williamson County, Texas",787.0,123900.0,64391.0,22375.0,90325.0,"Williamson County, Texas",977.0,172200.0,99937.0,42173.0,391715.0
48493,"Wilson County, Texas",421.0,74200.0,9377.0,1661.0,12110.0,"Wilson County, Texas",703.0,124100.0,12212.0,2243.0,41264.0
48495,"Winkler County, Texas",370.0,27600.0,2149.0,435.0,3214.0,"Winkler County, Texas",573.0,38900.0,2059.0,462.0,6933.0
48497,"Wise County, Texas",484.0,82300.0,13974.0,3204.0,19242.0,"Wise County, Texas",814.0,119900.0,15967.0,3745.0,58054.0
48499,"Wood County, Texas",436.0,67300.0,11868.0,2715.0,17939.0,"Wood County, Texas",643.0,94800.0,13048.0,2978.0,41625.0
48501,"Yoakum County, Texas",394.0,36100.0,1931.0,538.0,2974.0,"Yoakum County, Texas",576.0,61000.0,2212.0,384.0,7706.0
48503,"Young County, Texas",389.0,46600.0,5286.0,1881.0,8504.0,"Young County, Texas",620.0,69400.0,5171.0,2313.0,18298.0
48505,"Zapata County, Texas",267.0,37100.0,3213.0,708.0,6167.0,"Zapata County, Texas",518.0,47100.0,3293.0,1048.0,13609.0
48507,"Zavala County, Texas",217.0,24100.0,2502.0,926.0,4075.0,"Zavala County, Texas",376.0,36900.0,2411.0,1147.0,11658.0
49001,"Beaver County, Utah",490.0,89300.0,1564.0,418.0,2660.0,"Beaver County, Utah",677.0,150200.0,1604.0,487.0,6431.0
49003,"Box Elder County, Utah",514.0,117700.0,10510.0,2634.0,14209.0,"Box Elder County, Utah",593.0,162000.0,12721.0,2891.0,48221.0
49005,"Cache County, Utah",509.0,129700.0,17802.0,9741.0,29035.0,"Cache County, Utah",656.0,180300.0,21597.0,12223.0,107078.0
49007,"Carbon County, Utah",433.0,85200.0,5735.0,1678.0,8741.0,"Carbon County, Utah",542.0,109200.0,5638.0,2328.0,20765.0
49009,"Daggett County, Utah",500.0,69700.0,240.0,100.0,1084.0,"Daggett County, Utah",718.0,181800.0,226.0,126.0,839.0
49011,"Davis County, Utah",637.0,153100.0,55245.0,15956.0,74114.0,"Davis County, Utah",820.0,224400.0,70979.0,19628.0,294532.0
