approach,f_beta,f_vot,f_tau,f_nhts,f_pi_source,f_fill_in,note,is_central,umr_eq_a4_hours_per_other_car_commuter,others_passenger_hours_m,others_truck_person_hours_m,time_bn,fuel_bn,total_bn,usd_per_other_commuter,hours_per_other_commuter,usd_per_other_car_commuter,usd_per_other_resident,f_variant,f_theta,f_sigma,f_hours,areas_at_free_flow_cap,uncapped_others_passenger_hours_m,f_elasticity,f_share,f_residual,f_elasticity_value
"B1 population elasticity, lanes fixed",,low,low,2022 national,,,,False,,776.4378044506896,55.9375087865298,13.019713642299747,1.117992570603891,14.137706212903643,160.41061645557966,8.809694088682843,182.0306981105731,68.03444788619173,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,low,low,2022 national,,,,False,,951.655223918755,66.78108691129633,15.904831106266034,1.36346278440124,17.268293890667273,195.9311946664892,10.797763005051676,222.33872629406665,83.09967848361123,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,low,low,2017 national,,,,False,,775.9967499062477,56.14195649958223,13.019355009401036,1.0738270235791545,14.093182032980188,159.90543187746317,8.80468975273902,181.45742494785384,67.82018554737519,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,low,low,2017 national,,,,False,,951.1702383221628,67.02802612571936,15.905095943334867,1.3100456000559815,17.215141543390846,195.32811233727153,10.792260214333728,221.65436075872168,82.84389508096092,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,low,central,2017 southwest,,,,False,,775.1834954413533,55.11050832728359,12.976736001815883,1.0938673240627257,14.070603325878606,159.64924715623667,8.795462325878932,181.1667117476896,67.71153073106291,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,low,central,2017 southwest,,,,False,,950.2748718433969,65.801855427861,15.855475387918567,1.3345705077959196,17.190045895714483,195.04336966024215,10.782101120160345,221.33124057237237,82.72312806909238,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,low,central,2022 national,,,,False,,776.4378044506896,54.53238796108165,12.977854391460554,1.1106381159731629,14.08849250743372,159.85222312687344,8.809694088682843,181.39704474217012,67.79761828811846,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,low,central,2022 national,,,,False,,951.655223918755,65.10358110167542,15.854857370771269,1.354652181787116,17.209509552558384,195.26421009544373,10.797763005051676,221.58184579713264,82.81679242505504,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,low,central,2017 national,,,,False,,775.9967499062477,54.73170005501988,12.977342765904679,1.0664450020350382,14.043787767939717,159.34498986620673,8.80468975273902,180.8214467762485,67.5824870480454,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,low,central,2017 national,,,,False,,951.1702383221628,65.34431733279919,15.854937417871033,1.3012014810014003,17.15613889887243,194.65865079682237,10.792260214333728,220.89466944739323,82.55995847319836,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,low,high,2017 southwest,,,,False,,775.1834954413533,53.690491235661554,12.934432983771014,1.0864329094368563,14.020865893207867,159.0849114630569,8.795462325878932,180.52631510519754,67.47218081672236,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,low,high,2017 southwest,,,,False,,950.2748718433969,64.10635737850359,15.804965654620156,1.3256626881165994,17.13062834273676,194.36920044510174,10.782101120160345,220.56620708775478,82.4371948101385,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,low,high,2022 national,,,,False,,776.4378044506896,53.12726713563349,12.935995140621355,1.1032836613424344,14.039278801963789,159.29382979816714,8.809694088682843,180.76339137376704,67.56078869004516,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,low,high,2022 national,,,,False,,951.655223918755,63.42607529205449,15.804883635276502,1.3458415791729914,17.150725214449494,194.59722552439825,10.797763005051676,220.82496530019867,82.53390636649885,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,low,high,2017 national,,,,False,,775.9967499062477,53.32144361045752,12.935330522408321,1.0590629804909222,13.994393502899246,158.78454785495032,8.80468975273902,180.1854686046432,67.34478854871561,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,low,high,2017 national,,,,False,,951.1702383221628,63.66060853987899,15.804778892407196,1.2923573619468194,17.097136254354012,193.98918925637315,10.792260214333728,220.13497813606475,82.27602186543577,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,low,2017 southwest,,,,False,,775.1834954413533,56.53052541890562,18.121722559224413,1.1013017386885955,19.22302429791301,218.11014681818727,8.795462325878932,247.5069491507663,92.5063673778771,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,low,2017 southwest,,,,False,,950.2748718433969,67.49735347721841,22.14779735280552,1.3434783274752395,23.491275680280765,266.538995538221,10.782101120160345,302.46301961534334,113.04634195832384,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,low,2022 national,,,,False,,776.4378044506896,55.9375087865298,18.125555926026298,1.117992570603891,19.243548496630194,218.34302047667902,8.809694088682843,247.77120943205853,92.6051353468108,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,low,2022 national,,,,False,,951.655223918755,66.78108691129633,22.149645391057113,1.36346278440124,23.513108175458353,266.7867135171817,10.797763005051676,302.744124928951,113.15140580199244,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,low,2017 national,,,,False,,775.9967499062477,56.14195649958223,18.124056225542823,1.0738270235791545,19.197883249121976,217.82488900661747,8.80468975273902,247.18324440023986,92.38538188362367,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,low,2017 national,,,,False,,951.1702383221628,67.02802612571936,22.148820302846556,1.3100456000559815,23.458865902902538,266.1712645718154,10.792260214333728,302.04572600965344,112.89037738551148,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,central,2017 southwest,,,,True,,775.1834954413533,55.11050832728359,18.068843786668328,1.0938673240627257,19.162711110731056,217.4258154711808,8.795462325878932,246.7303838860288,92.21612408604553,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,central,2017 southwest,,,,False,,950.2748718433969,65.801855427861,22.084660186182518,1.3345705077959196,23.41923069397843,265.72155171167276,10.782101120160345,301.5354010218822,112.69964209115771,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,central,2022 national,,,,False,,776.4378044506896,54.53238796108165,18.07323186247731,1.1106381159731629,19.18386997845047,217.66589027279718,8.809694088682843,247.0028158777672,92.31794625305827,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,central,2022 national,,,,False,,951.655223918755,65.10358110167542,22.087178221688653,1.354652181787116,23.441830403475773,265.9779747323235,10.797763005051676,301.82638463937616,112.80839797665182,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,central,2017 national,,,,False,,775.9967499062477,54.73170005501988,18.071540921172378,1.0664450020350382,19.137985923207417,217.14527614514597,8.80468975273902,246.41203357671657,92.09713982815241,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,central,2017 national,,,,False,,951.1702383221628,65.34431733279919,22.086122146016763,1.3012014810014003,23.38732362701816,265.3595246470761,10.792260214333728,301.12458008770983,112.5460966961962,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,high,2017 southwest,,,,False,,775.1834954413533,53.690491235661554,18.015965014112243,1.0864329094368563,19.102397923549102,216.74148412417438,8.795462325878932,245.95381862129128,91.92588079421397,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,high,2017 southwest,,,,False,,950.2748718433969,64.10635737850359,22.021523019559513,1.3256626881165994,23.347185707676108,264.90410788512463,10.782101120160345,300.6077824284212,112.35294222399163,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,high,2022 national,,,,False,,776.4378044506896,53.12726713563349,18.02090779892831,1.1032836613424344,19.124191460270747,216.98876006891535,8.809694088682843,246.2344223234759,92.03075715930572,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,high,2022 national,,,,False,,951.655223918755,63.42607529205449,22.0247110523202,1.3458415791729914,23.370552631493187,265.1692359474652,10.797763005051676,300.90864434980114,112.46539015131117,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,central,high,2017 national,,,,False,,775.9967499062477,53.32144361045752,18.019025616801933,1.0590629804909222,19.078088597292854,216.46566328367442,8.80468975273902,245.64082275319325,91.80889777268112,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,central,high,2017 national,,,,False,,951.1702383221628,63.66060853987899,22.023423989186966,1.2923573619468194,23.31578135113379,264.547784722337,10.792260214333728,300.2034341657664,112.20181600688097,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,low,2017 southwest,,,,False,,775.1834954413533,56.53052541890562,21.746067071069298,1.1013017386885955,22.847368809757896,259.2330368144301,8.795462325878932,294.1723665635426,109.94768877042799,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,high,low,2017 southwest,,,,False,,950.2748718433969,67.49735347721841,26.57735682336663,1.3434783274752395,27.92083515084187,316.7980937680903,10.782101120160345,359.49601992006075,134.3625744800903,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,low,2022 national,,,,False,,776.4378044506896,55.9375087865298,21.750667111231568,1.117992570603891,22.86865968183546,259.4746093767261,8.809694088682843,294.4464981835733,110.0501461779451,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,high,low,2022 national,,,,False,,951.655223918755,66.78108691129633,26.57957446926854,1.36346278440124,27.943037253669782,317.05000542529996,10.797763005051676,359.781884134271,134.4694169752633,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,low,2017 national,,,,False,,775.9967499062477,56.14195649958223,21.74886747065139,1.0738270235791545,22.822694494230547,258.95307469718443,8.80468975273902,293.8546712589998,109.82894932227472,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,high,low,2017 national,,,,False,,951.1702383221628,67.02802612571936,26.57858436341587,1.3100456000559815,27.88862996347185,316.4326841407226,10.792260214333728,359.0813605225981,134.207594449469,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,central,2017 southwest,,,,False,,775.1834954413533,55.11050832728359,21.682612544001998,1.0938673240627257,22.776479868064726,258.428709813597,8.795462325878932,293.2596326765596,109.6065521011054,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,high,central,2017 southwest,,,,False,,950.2748718433969,65.801855427861,26.501592223419028,1.3345705077959196,27.836162731214948,315.8373753301344,10.782101120160345,358.4058162177563,133.955108004712,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,central,2022 national,,,,False,,776.4378044506896,54.53238796108165,21.687878234972775,1.1106381159731629,22.798516350945935,258.6787422976686,8.809694088682843,293.5433644433936,109.71259758851325,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,high,central,2022 national,,,,False,,951.655223918755,65.10358110167542,26.50461386602639,1.354652181787116,27.859266047813506,316.09951242662896,10.797763005051676,358.7032840520551,134.06628738313822,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,central,2017 national,,,,False,,775.9967499062477,54.73170005501988,21.685849105406856,1.0664450020350382,22.752294107441898,258.1542909854978,8.80468975273902,292.9482277835586,109.49016371066197,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,high,central,2017 national,,,,False,,951.1702383221628,65.34431733279919,26.50334657522012,1.3012014810014003,27.80454805622152,315.4786658316933,10.792260214333728,357.9987599900395,133.80296967860107,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,high,2017 southwest,,,,False,,775.1834954413533,53.690491235661554,21.619158016934698,1.0864329094368563,22.705590926371553,257.6243828127637,8.795462325878932,292.34689878957647,109.26541543178278,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,high,high,2017 southwest,,,,False,,950.2748718433969,64.10635737850359,26.42582762347142,1.3256626881165994,27.751490311588018,314.87665689217846,10.782101120160345,357.31561251545173,133.54764152933367,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,high,2022 national,,,,False,,776.4378044506896,53.12726713563349,21.62508935871398,1.1032836613424344,22.728373020056416,257.88287521861116,8.809694088682843,292.640230703214,109.37504899908144,,,,2022,32.0,802.5705974120508,central,population,,
"B1 population elasticity, lanes fixed",,high,high,2022 national,,,,False,,951.655223918755,63.42607529205449,26.429653262784242,1.3458415791729914,27.77549484195724,315.1490194279581,10.797763005051676,357.6246839698393,133.66315779101316,,,,2017,38.0,990.2191507974267,central,population,,
"B1 population elasticity, lanes fixed",,high,high,2017 national,,,,False,,775.9967499062477,53.32144361045752,21.622830740162325,1.0590629804909222,22.681893720653242,257.3555072738111,8.80468975273902,292.0417843081172,109.1513780990492,,,,2022,32.0,802.5705974120508,central,population,,
