area_group,name,state,size,pop_k,auto_commuters_k,freeway_dvmt_k,arterial_dvmt_k,vot,commercial_vot,gas_price,diesel_price,fuel_kgal,delay_kph,delay_per_auto_commuter,tti,cost_musd,cost_per_auto_commuter,truck_delay_kph,truck_fuel_kgal,truck_cost_musd,ua,ua_name,match,ua_pop20,acs_group_car_commuters,acs_other_car_commuters,acs_group_car_person_minutes,acs_other_car_person_minutes,acs_group_carpool_2,acs_other_carpool_2,acs_group_carpool_3,acs_other_carpool_3,acs_group_carpool_4,acs_other_carpool_4,acs_group_carpool_5_6,acs_other_carpool_5_6,acs_group_carpool_7plus,acs_other_carpool_7plus,acs_group_carpooled,acs_other_carpooled,acs_group_commuter_minutes,acs_other_commuter_minutes,acs_group_commuters,acs_other_commuters,acs_group_drove_alone,acs_other_drove_alone,acs_group_means_bicycle,acs_other_means_bicycle,acs_group_means_bus,acs_other_means_bus,acs_group_means_car_truck_van,acs_other_means_car_truck_van,acs_group_means_commuter_rail,acs_other_means_commuter_rail,acs_group_means_ferry,acs_other_means_ferry,acs_group_means_light_rail,acs_other_means_light_rail,acs_group_means_motorcycle,acs_other_means_motorcycle,acs_group_means_other,acs_other_means_other,acs_group_means_subway,acs_other_means_subway,acs_group_means_taxi_ridehail,acs_other_means_taxi_ridehail,acs_group_means_walked,acs_other_means_walked,acs_group_means_worked_from_home,acs_other_means_worked_from_home,acs_group_personal_income,acs_other_personal_income,acs_group_persons,acs_other_persons,acs_group_transit_commuters,acs_other_transit_commuters,acs_group_transit_minutes,acs_other_transit_minutes,acs_group_vehicle_minutes,acs_other_vehicle_minutes,acs_group_vehicle_minutes_peak,acs_other_vehicle_minutes_peak,acs_group_vehicles,acs_other_vehicles,acs_group_vehicles_before_6am,acs_other_vehicles_before_6am,acs_group_vehicles_narrow_peak,acs_other_vehicles_narrow_peak,acs_group_vehicles_peak,acs_other_vehicles_peak,acs_group_workers,acs_other_workers,in_scope,s,c_commute,phi_commute_route,phi_population_route,q,persons,other_persons,group_persons,other_commuters,other_car_commuters,urbansize,h_other_2022,h_other_2017,passenger_delay_ph,truck_delay_ph,passenger_fuel_gal,truck_fuel_gal,w_truck
101,Beaumont TX,TX,Sml,155,80,2704.0,1759.0,24.01,80.15999999999998,3.27,3.67,1215,3952,35,1.09,115,786,341,299,25,06058,"Beaumont, TX",exact,146649.0,8814.194073542645,46244.67649883012,241641.0701110689,928718.0145453155,1009.1889527447256,4812.555959964004,396.6605511748825,846.6297681831817,414.6718048795121,543.4866,0.0,13.59589606039396,0.0,0.0,1820.5213087991203,6216.26822420758,241768.30726370364,966305.4908088992,8831.527915428458,48791.265131096894,6993.6727647435255,40028.40827462254,0.0,10.0452,1.014198580141986,61.57786409359064,8814.194073542645,46244.67649883012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.319643305669434,913.8360229877013,0.0,0.0,0.0,746.8271647235277,0.0,814.3023804619539,59.54324267573242,3656.60257510249,529834744.45228225,4301819087.848491,20415.973908919106,124764.78356523348,1.014198580141986,61.57786409359064,45.638936106389366,1856.3125251474853,186789.117506716,867415.8481657001,99497.5248244692,563389.2589722995,7734.155376060727,43601.895621267875,2038.7995255024498,7152.348606789321,2978.25298130187,18595.12529111089,4753.051620361298,30128.627633161683,8891.07115810419,52447.86770619938,True,0.14585673664754426,0.18377733999587043,0.1622717709784495,0.12990871163872209,1.0676346004572652,155000.0,132392.20581963065,22607.79418036936,51740.423614403626,49022.286038412094,1,288.4986958715603,326.3128586241594,3611000.0,341000.0,916000.0,299000.0,0.11052194881634558
101,Birmingham AL,AL,Med,800,394,13527.0,10048.0,24.01,80.15999999999998,3.27,3.85,8364,30933,57,1.14,852,1404,1749,1946,130,07786,"Birmingham, AL",exact,774956.0,12487.14505278528,308395.05948556855,409695.1451460846,7792370.378343394,3785.752773877388,19952.717933833384,130.972,2842.233409940994,497.80080000000004,1651.5925500250025,0.0,820.8662,0.0,154.1583,4414.525573877388,25421.568393799378,419189.3771460846,8085614.717120362,13238.59825278528,319063.2149054005,8072.619478907891,282973.4910917692,0.0,154.1592,66.9732,1047.9623,12487.14505278528,308395.05948556855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7911,684.48,3347.406410281028,0.0,0.0,0.0,1474.3514,0.0,4574.4850095509555,654.5127772177218,43440.70639520952,565507406.7686689,33289978424.93339,30985.04541290129,743587.5064951695,66.9732,1047.9623,4018.3920000000003,44044.503300000004,316080.72803450347,7382939.473982458,216361.26098335334,5524861.024527907,10133.603399179918,296040.4976871248,1745.9689171167117,34536.44018381388,3897.9828141514154,145200.46198673567,6889.866876662666,222922.70181256422,13893.111030003001,362503.92130061006,True,0.04149115097753632,0.04258219126423721,0.0368532244304076,0.036467290845409,1.0328277164344277,800000.0,766807.079217971,33192.920782029054,329028.5929164713,318039.10349290486,3,303.794226077386,360.5279398245528,29184000.0,1749000.0,6418000.0,1946000.0,0.07309171694072927
101,Boise ID,ID,Sml,435,206,2338.0,5036.0,24.01,80.15999999999998,3.9300000000000006,4.04,3664,12574,47,1.22,337,867,436,549,33,08785,"Boise City, ID",override,433180.0,20956.585608833033,166798.458243184,472108.8009297145,3571669.3505378533,1986.1521476622386,12643.586305097195,859.197907220068,1137.7851349856103,139.83590483048306,1043.3876399862645,0.0,855.0971639399436,0.0,225.2767,2985.1859597127896,15905.132944009012,497876.45857951115,3811863.569536545,22212.984045709472,177308.7947468923,17971.39964912024,150893.325299175,610.4205170117011,3295.1750345041373,0.0,226.1828,20956.585608833033,166798.458243184,0.0,0.0,0.0,0.0,0.0,0.0,206.8242108610861,270.2109821643718,215.43112570642825,1436.8345162002151,0.0,0.0,0.0,638.4335087008701,223.72258329722584,4643.499662138685,1659.3556454592895,34702.887740206126,1218419505.5677922,20220531098.99423,46249.06019174246,418140.57917197037,0.0,226.1828,0.0,9117.06,436016.51596055203,3421501.030110522,301810.1203058269,2466838.358957846,19492.65821242676,158957.87898720428,1765.010321356126,16665.852756569995,8055.842241862999,73331.13513649903,13349.912417867537,112413.36910917023,23872.339691168763,212011.68248709844,True,0.10329655519431115,0.11723586137262687,0.10253874910079812,0.09150354508986942,0.9367134042783959,435000.0,390065.99849047465,44934.00150952535,165313.3507811621,155511.96609087894,2,293.6911726184126,351.3603531069761,12138000.0,436000.0,3115000.0,549000.0,0.04513046430552911
101,Boston MA-NH-RI,MA,Vlg,4570,1657,44389.0,43886.0,24.01,80.15999999999998,3.41,4.23,53033,190653,80,1.26,5086,1893,6949,6676,517,09271,"Boston, MA--NH",exact,4382009.0,10838.016215969777,1538443.188712172,324817.61127084534,48185475.98401032,2047.1176,139173.55165031124,670.7334000000001,25944.60082386137,0.0,9705.396958330524,0.0,7271.575474102589,0.0,4058.428025635404,2717.851,186153.55293224115,513381.0395471677,65076215.43408274,17007.110315799793,2009758.7910432334,8120.165215969777,1352289.635779931,532.626,31212.26671267873,1135.7948,74362.87044176973,10838.016215969777,1538443.188712172,321.8301,45455.99125540332,0.0,3097.1468999999997,0.0,4565.1901,0.0,1294.2434714483768,376.9855,35162.53742280055,2022.7074,131098.59822379268,69.0,21402.31490976976,1710.150299830017,123664.44289339804,4398.989140109225,389621.63190602086,2242980511.7689686,280525839197.7112,41647.37143142429,4411005.2725511715,3480.3323,258579.79692096575,144307.5825,12637894.27048904,285173.061487512,45149983.40782963,219889.26686983465,33896220.181864545,9436.301815969777,1457526.3437324434,691.0317780921907,158083.60540819407,3476.2328366290467,705785.4930474344,6628.973943000943,1081858.1711696726,21406.09945590902,2399380.422949254,True,0.0097013959027515,0.006510013940374533,0.00560574763060522,0.00849262005424646,1.026354482462491,4570000.0,4525664.620724426,44335.379275574356,2062075.4832265552,1578574.184982284,4,261.4965547607672,364.7870800038054,183704000.0,6949000.0,46357000.0,6676000.0,0.047412721428803414
101,Boulder CO,CO,Sml,135,65,785.0,1214.0,24.01,80.15999999999998,3.12,3.66,1156,4405,49,1.24,114,871,107,133,8,09298,"Boulder, CO",exact,120828.0,2289.4045792518095,25845.48443284066,42479.13312083027,531488.7101615794,834.3233912508749,1499.1741701256358,0.044000000000000004,328.40634155724837,0.0,73.94141063893612,0.0,68.23861328867113,0.0,0.0364,834.3673912508749,1969.7969356104913,59760.13316960236,775628.8955992099,3218.51491828615,38767.466305170834,1455.037188000935,23875.68749723017,116.16374602539746,4238.689310213046,527.1278882284648,2718.954673020278,2289.4045792518095,25845.48443284066,0.0,0.0,0.0,0.0,0.0,0.058,0.0,54.855091609160915,0.0,419.5905406780384,0.0,0.0,0.0,0.2172,285.818704780478,5489.617056809643,1376.1795275872412,17105.003679997495,496072642.9857808,7382300022.223063,8963.477120349196,107232.96498568404,527.1278882284648,2719.012673020278,10906.147580401277,84618.39899194059,35221.335100134005,509163.9898387262,33389.38370426601,395065.7892844737,1872.213550293039,24821.953279738693,28.696132043985322,436.31654567493246,1666.7886328293228,13791.302381038668,1768.5407048603925,19267.596304215498,4594.6944458733915,55872.469985168325,True,0.0800108957434746,0.0671065409620551,0.05827893446765071,0.07066682390302112,1.1618255908111874,135000.0,124198.52907463092,10801.47092536907,44901.90425323935,29928.978677559742,1,288.4986958715603,326.3128586241594,4298000.0,107000.0,1023000.0,133000.0,0.03171798854595254
101,Bridgeport-Stamford CT-NY,CT,Med,960,455,11277.0,5949.0,24.01,80.15999999999998,3.53,4.219999999999999,14331,48673,77,1.44,1377,1576,3343,4273,253,10162,"Bridgeport--Stamford, CT--NY",exact,916408.0,8906.17710658934,332080.8326375862,244380.12819281072,8966193.344140006,1815.7261,30713.066507079293,65.9934,4544.160709019098,75.85941405859414,2422.4631582441757,0.0,202.07764492550746,3.108,0.931,1960.686914058594,37882.699019268075,369752.7741712929,12366105.977721198,11277.762131976802,393441.37099971005,6945.490192530747,294198.1336183182,0.0,1136.1275493650635,595.9278,7784.36896450355,8906.17710658934,332080.8326375862,958.0054253874613,30782.244914068593,0.0,0.0,0.0,438.5373000000001,0.0,150.03549999999998,188.658,3454.4163630536946,3.444,3266.6685523147685,0.0,3553.6520338366163,625.5498,10794.4871849815,1115.5839208279172,75630.68538322167,905952098.1833715,65021319107.25308,22934.418726437358,920936.9245021298,1557.3772253874613,42271.81973088691,95762.84097848216,3033310.305508579,217073.31567921207,8505418.925003383,147080.32212466752,6349763.983172253,7894.759896045395,315415.07270908274,1414.5154535146485,29614.152721863313,2945.6469738876112,154211.281188551,5243.854084771523,241513.4624446112,12393.34605280472,469072.0563829317,True,0.025202312084506802,0.025812572966981615,0.022287254141116722,0.02210526299568281,1.0170877703694912,960000.0,935805.7803988734,24194.21960112653,399737.6246193549,337418.31890363415,3,303.794226077386,360.5279398245528,45330000.0,3343000.0,10058000.0,4273000.0,0.08845366171170933
101,Brownsville TX,TX,Sml,230,116,1059.0,1800.0,24.01,80.15999999999998,3.27,3.67,1375,4137,24,1.1,112,620,167,175,12,10972,"Brownsville, TX",exact,216444.0,71941.966,9987.8192,1667115.7522,199025.5348,7461.8192,967.0735999999999,1785.7603000000001,694.166,705.4863,163.8032,512.1205,0.0,43.375800000000005,0.0,10508.562100000001,1825.0428,1705269.8567000001,208678.9729,74362.4743,10850.6426,61433.403900000005,8162.7764,43.9472,248.4591,542.3484,134.838,71941.966,9987.8192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.5594,80.833,0.0,0.0,185.9403,0.0,1041.7130000000002,398.6933,6134.726500000001,1561.9895000000001,4243397920.432432,1356075032.4917455,191079.5864,30500.360800000002,542.3484,134.838,20535.328,6067.71,1544013.646647619,180840.63285,1124583.3704142857,132143.16571666667,66230.49945119048,8918.652666666665,7785.023283333334,1134.2669500000002,34977.291489523814,4116.765183333333,48977.70351452381,6334.432183333334,80497.2008,12412.6321,True,0.8944360325562056,0.9284620829429145,0.9178014171315949,0.8810681349263495,1.0380000668219314,230000.0,24279.712512072707,205720.2874879273,8391.02266804227,7588.894110403828,2,293.6911726184126,351.3603531069761,3970000.0,167000.0,1200000.0,175000.0,0.0524464543684442
101,Buffalo NY,NY,Med,950,426,6459.0,9503.0,24.01,80.15999999999998,3.56,4.4,7717,27579,45,1.16,734,1193,942,1120,71,11350,"Buffalo, NY",exact,948864.0,4065.3817606939306,366267.3211351065,95179.82581986801,7452576.303711928,840.5696313068694,28688.086454364562,313.20317968203176,4707.43081929807,0.0,1370.3593324967503,0.0,277.5162642435757,0.0,230.58825623437656,1153.7728109889013,35273.981126637336,104280.0163020698,8266644.962574342,4747.09634289571,399359.10121361865,2911.6089497050293,330993.3400084691,0.0,2225.7217643935605,148.9851,11826.520619438057,4065.3817606939306,366267.3211351065,0.0,0.0,0.0,0.0,0.0,335.0,0.0,66.2607,205.5515,3949.1248316068395,0.0,674.2692999999999,0.0,2834.04,327.1779822017798,11180.842863073693,500.34349999999995,47300.1550889911,290256031.01585025,38504546035.55921,12357.027255814419,926077.2597729627,148.9851,12835.789919438057,2234.7765,488320.0447375862,72610.06515751425,7141579.28628701,63586.17953369663,5219860.06299084,3436.2948252524748,350228.04496145825,286.7710715878412,35756.86218483002,2013.37650959904,170460.80168566725,2591.2372536646335,253122.75047183703,5247.43984289571,446659.25630260975,True,0.013657637645942536,0.010439380755840114,0.008994251349676057,0.011961875705444436,1.012324478262449,950000.0,937025.2442363546,12974.75576364541,404102.1916401477,370628.2498122694,3,303.794226077386,360.5279398245528,26637000.0,942000.0,6597000.0,1120000.0,0.04446307299307283
101,Cape Coral FL,FL,Med,655,315,2645.0,9001.0,24.01,80.15999999999998,3.64,3.95,5759,17011,43,1.1799999999999997,462,848,698,876,53,13510,"Cape Coral, FL",exact,599242.0,15161.140828711914,233335.8440189533,523931.8025968311,7614327.022524349,4153.703222248719,21978.714583592176,674.1725814418558,4703.094855124487,763.1349380238023,2515.3673585108104,656.0078000000001,1336.6467718671868,0.7031296870312969,354.7749324067593,6247.721671401408,30888.59850150142,534777.553902378,7905327.005076298,15732.56399558447,244627.00235789322,8913.419157310505,202447.2455174519,0.0,913.281197570316,12.35103200679932,1375.4594729873468,15161.140828711914,233335.8440189533,0.0,0.0,0.0,265.4987,0.0,0.0,0.0,165.4414,129.00698864113588,4534.304046940389,0.0,252.6236272327233,119.5234,2096.045464467839,310.54174622462244,1688.5044297412612,2215.844934006599,45960.284135688096,910400072.1560344,27812528519.23262,34537.31241608447,647669.9926798953,12.35103200679932,1893.5818002200701,617.5516003399661,74589.04856713743,389454.2561399219,7103948.080273954,283324.47852611495,4965650.898001464,11649.58292051958,218201.3826774596,1193.2503337046294,30352.66143284728,4257.517507147299,86006.92144948817,8472.330475902709,150637.22877740767,17948.40892959107,290587.2864935813,True,0.052509468468204576,0.05390671303501081,0.04672851758477233,0.046215807597658545,0.9601187133401453,655000.0,620606.298153326,34393.701846674,234308.94587402025,223488.5064979098,3,303.794226077386,360.5279398245528,16313000.0,698000.0,4883000.0,876000.0,0.05329920555166969
101,Charleston-North Charleston SC,SC,Med,665,315,4802.0,8616.0,24.01,80.15999999999998,3.2599999999999993,3.81,8518,28987,68,1.34,778,1505,1155,1367,86,15508,"Charleston, SC",first_city,684773.0,11359.0372,292963.4172,472327.6007,8303441.9955,458.51800000000003,23718.4577,257.4412,4304.1653,828.6120000000001,3028.7255,1714.5768,1399.2423000000001,7.848,335.5101,3266.996,32786.1009,493564.5524,8805600.7991,12101.4457,310999.2461,8092.0412,260177.3163,0.0,1946.9825,71.3832,2570.4856999999997,11359.0372,292963.4172,0.0,0.0,0.0,0.0,0.0,47.364,0.0,895.5391,218.5671,4211.3628,0.0,0.0,0.0,2457.6387999999997,452.45820000000003,5906.456,2269.6142,61100.0936,746712796.925998,36328286531.65135,27131.8139,713221.4807,71.3832,2617.8496999999998,356.916,160303.05,347836.10370000004,7823272.620223096,292131.6824,5394408.061173095,8900.814533333334,277858.6705901191,376.88569999999993,41722.77035,4215.009,112897.08948583333,7389.303033333334,188146.5192067857,14371.0599,372099.3397,True,0.038010647234353774,0.044152888135625505,0.038221037362291654,0.033393533679094894,0.8982198159316466,665000.0,639722.9195891548,25277.08041084526,278941.2542442648,262765.9266846236,3,303.794226077386,360.5279398245528,27832000.0,1155000.0,7151000.0,1367000.0,0.05177672620467183
101,Charlotte NC-SC,NC,Lrg,1530,723,18046.0,15979.0,24.01,80.15999999999998,3.38,3.96,16553,58631,64,1.23,1576,1596,2385,2800,179,15670,"Charlotte, NC--SC",exact,1379873.0,34593.35930920092,553664.5038062707,957392.4038625562,14812270.154914951,4528.67986669667,49551.472573127314,2613.7288808280828,10357.869139963996,1294.5632,2725.4334335033504,464.9533,1758.9448240224021,66.0688,567.1954999999999,8967.994047524751,64960.91547061706,1023099.5568634863,15804238.425165806,37437.56784417442,591670.1208161616,25625.36526167617,488703.58833565353,78.52262822282228,1443.469214921492,67.0,6143.847711921192,34593.35930920092,553664.5038062707,0.0,166.5149600360036,0.0,2.2413241324132414,201.2029,5400.3308,0.0,464.04079999999993,1737.562706750675,7280.944639963996,0.0,350.64545529552953,0.0,4315.313455225522,759.9203,12438.26864839484,5781.47854190419,184398.7707949495,2241109890.585292,79035626578.09264,85231.85321084109,1413942.8607954294,268.2029,12063.580251385138,12255.145,462381.01664155413,744089.7691369687,13907272.223774191,601184.4949620045,10913717.972218623,29175.868118633865,522798.11821561103,2450.8404489565623,43581.941213601356,16764.625599171915,260868.67447407608,22185.11691373004,403173.6116233668,43219.046386078604,776068.8916111111,True,0.05896782800814564,0.05267599928808051,0.04565377706621578,0.05194251957585585,1.0205615034096691,1530000.0,1439779.2231475373,90220.77685246282,602414.1666447948,563735.0974535339,5,282.92661513740046,334.9344494131314,56246000.0,2385000.0,13753000.0,2800000.0,0.052845034871075836
101,Chicago IL-IN,IL,Vlg,8665,3223,59659.0,79405.0,24.01,80.15999999999998,3.97,4.13,128998,422236,87,1.37,11824,2363,25241,32981,1911,16264,"Chicago, IL--IN",exact,8671746.0,659563.7234026617,2355550.3464909676,19041421.652473237,70516545.86169092,81297.58929707952,166614.77302850896,23399.424287872436,38870.353933297294,9441.34129697399,14492.889728968392,3419.811184321568,6776.3858325067495,2125.1956,3388.275405059494,119683.36166624751,230142.6779283409,23408717.294958547,91836060.20216466,771723.9265260902,2929413.919121402,539880.3617364143,2125407.6685626265,4174.0909,25311.782430556945,29172.0284,124129.38485189696,659563.7234026617,2355550.3464909676,14065.06029588904,99128.65089266605,0.0,648.7968000000001,381.0,4576.501655673611,102.1882,1204.3657334466552,8510.812474402559,31804.14820342637,25358.0,134793.4425323028,8096.0561221877815,21007.717248701912,22300.966730949163,131258.7822817631,60796.77491999951,591171.6023162117,47973523594.91497,384985994455.39526,1657259.0857562015,6961707.520299724,68976.08869588903,363276.7767325394,3341379.480821556,17540243.910609875,17189995.343917903,67359075.01070955,10164618.546071645,46121237.97787143,599815.7548480165,2249205.3518983466,129680.39928400732,305736.48786913825,212263.33254526727,976259.2645218575,355122.58204810927,1543223.0659107035,832520.7014460898,3520585.5214376138,True,0.19943467011641516,0.21087853257771236,0.18692788477419242,0.17885511188307573,1.0053409412111807,8665000.0,6936898.583441263,1728101.4165587374,2916192.8397805165,2343459.731278802,4,261.4965547607672,364.7870800038054,396995000.0,25241000.0,96017000.0,32981000.0,0.07719970687294851
101,Cincinnati OH-KY-IN,OH,Lrg,1720,826,20291.0,14693.0,24.01,80.15999999999998,3.6,4.02,16151,54612,50,1.1799999999999997,1524,1316,3292,4093,248,16885,"Cincinnati, OH--KY",exact,1686744.0,16688.596859335932,692328.6958361636,413675.1083141014,16669516.943718582,1681.6843,44592.23898377838,588.849,10246.82730560056,0.0,2844.214880488049,0.0,1036.4356,0.0,1263.4669286928693,2270.5333,59983.18369855986,445896.0066240324,17768086.441555917,18134.400169266926,735474.4577625863,14418.063559335933,632345.5121376037,0.0,1630.7636568856885,0.0,9961.274818811882,16688.596859335932,692328.6958361636,0.0,0.0,0.0,647.7182,0.0,35.0,0.0,581.8615,391.76099999999997,9956.064988048805,0.0,70.0,614.0,3592.5491432243225,440.0423099309931,16670.529619451943,1515.0738000000001,110780.74708863886,1160795441.3384485,78299461700.69865,43934.01704953495,1681853.802511851,0.0,10713.993018811881,0.0,495162.91821203125,388993.1400641014,15972648.02570738,279501.83472475247,11304359.042779572,16069.188709335933,663288.5909545193,2513.781019411941,82608.57535165516,7910.167688118811,301162.26176965534,10474.773188118812,465915.76867035206,19649.473969266925,846255.2048512251,True,0.026404561727251263,0.02465928768912079,0.021288035421613186,0.023163281840698963,0.9966462739533896,1720000.0,1674584.1538291278,45415.84617087217,732335.4137317551,689387.9644967066,5,282.92661513740046,334.9344494131314,51320000.0,3292000.0,12058000.0,4093000.0,0.0778338913162723
101,Cleveland OH,OH,Lrg,1770,824,19784.0,14615.0,24.01,80.15999999999998,3.6,4.02,16725,60701,52,1.16,1614,1345,2051,2685,155,17668,"Cleveland, OH",exact,1712178.0,8602.722582871713,661639.0779429857,179100.4882850015,15485185.64250097,1653.5324,56514.267012278775,112.0,8483.60524691531,0.0,3205.9544735926406,0.0,1223.6812703229677,0.0,1015.383195350465,1765.5324,70442.89119846016,218429.29474922508,17091171.98370683,10146.822763223678,721289.715750205,6837.190182871713,591196.1867445256,0.0,3342.589193920608,544.0,17292.50059007099,8602.722582871713,661639.0779429857,0.0,49.675000000000004,0.0,0.0,0.0,439.3395,0.0,387.5927632036796,0.0,10794.282497410259,0.0,2737.480092350765,63.0,6431.4583,937.1001803519648,18175.719870262972,1716.0745218578143,123260.59275085492,778829856.0171098,74450059833.72769,23099.347705839416,1671004.4589078093,544.0,20518.995182421757,27200.0,901371.9251215878,163922.24896833484,14771570.82171133,125170.0022837833,10691063.873823624,7764.289716205046,630269.6423204134,878.5713627837216,74346.65292635451,4797.458597736893,294083.4836179862,6431.805069379729,446854.01331644005,11862.897285081492,844550.3085010599,True,0.014142466100237044,0.011383709059143267,0.0098091515678238,0.012387262811993063,1.0448002023784249,1770000.0,1744967.8350025804,25032.164997419568,753209.194368976,690946.2211191291,4,261.4965547607672,364.7870800038054,58650000.0,2051000.0,14040000.0,2685000.0,0.04398927613941019
101,Colorado Springs CO,CO,Med,630,289,6417.0,6197.0,24.01,80.15999999999998,3.12,3.66,7055,25361,61,1.24,679,1343,1015,1352,76,18856,"Colorado Springs, CO",exact,632494.0,32465.2659,234638.4244,759074.1396,5777576.436,2607.1411,17341.2592,1281.4805000000001,5289.8666,1311.4643,1410.8773,191.0314,3108.0806000000002,0.0,260.2404,5391.1173,27410.324099999998,797534.8508,6135134.2366,34104.9928,248935.252,27074.1486,207228.1003,310.40520000000004,695.1596999999999,666.9362,1997.9475,32465.2659,234638.4244,0.0,0.0,0.0,78.9654,0.0,0.0,71.0,227.81130000000002,0.0,2919.0108999999998,0.0,0.0,0.0,992.6749,591.3855,7385.2579000000005,3096.2774,45293.5966,2728405273.3343534,27901403379.356453,79988.2267,566238.208,666.9362,2076.9129000000003,29184.477,91323.9006,675870.953275,5446097.24409,478584.33165,3692424.4830066664,29241.951671666666,219885.24740309524,5162.570258333333,31744.967906666665,14114.495416666667,97046.160165,20697.948383333336,154564.51308833333,37201.2702,294228.8486,True,0.1283827865814022,0.11450861494708403,0.1001146254387667,0.1140901643040422,0.9748904813720088,630000.0,549118.8444537167,80881.1555462834,241447.52502277686,227569.16132180564,3,303.794226077386,360.5279398245528,24346000.0,1015000.0,5703000.0,1352000.0,0.05200338559972457
101,Columbia SC,SC,Med,615,292,8192.0,6871.0,24.01,80.15999999999998,3.2599999999999993,3.81,5813,18853,48,1.13,510,1056,805,1114,61,18964,"Columbia, SC",exact,590407.0,5690.909500000001,234211.8328,129658.21720000001,6219338.4499,1037.704,18762.086900000002,309.4067,3633.5205,372.5043,1574.2706,0.026399999999999996,987.8063,170.0082,794.4352,1889.6496,25752.1195,137954.1044,6483790.7137,6533.7671,252757.5244,3801.2599,208459.7133,0.0,306.3933,388.55490000000003,912.0260000000001,5690.909500000001,234211.8328,0.0,0.023999999999999997,0.0,0.0,0.0,0.027299999999999998,22.1895,547.2335,0.0,4238.8338,0.0,0.0,0.0,3020.0149,432.1132,9521.1388,1246.2805,39027.8454,292253901.83705,24024934107.25567,16386.8593,598337.7354,388.55490000000003,912.0773,2393.8365,25007.872,104329.46345333333,5894759.925408334,73865.03150333333,4222012.483416667,4555.569141666667,223277.08846250002,590.238965,24994.590675,2456.4105966666666,111518.00294083334,3465.5669766666665,165377.2727075,7780.047600000001,291785.3698,True,0.027649073567206098,0.01803794628344545,0.015557480278861955,0.02425883071792365,1.0004480141227055,615000.0,597995.8197561682,17004.18024383175,252627.5524080128,234104.9263477576,3,303.794226077386,360.5279398245528,18048000.0,805000.0,4699000.0,1114000.0,0.0554351209380862
101,Columbus OH,OH,Lrg,1565,748,17681.0,14091.0,24.01,80.15999999999998,3.6,4.02,17837,59458,58,1.23,1648,1635,3327,3947,250,19234,"Columbus, OH",exact,1567254.0,22178.46018179559,629595.9701294262,559676.6209476179,14069682.948795605,1980.9071535153516,46218.06178357782,1022.6623999999999,8649.301445034094,2554.712304850485,2783.84589315857,184.0,1501.4724075081322,0.0,2513.2940295570443,5742.281858365836,61665.97555883566,643833.08412658,15011699.548413998,24551.903619691802,671018.4736685148,16436.178323429755,567929.9945705906,204.9632,4310.014585518552,243.8592,12189.8571560044,22178.46018179559,629595.9701294262,0.0,123.37710000000001,0.0,87.34373437343734,0.0,57.0,0.0,432.0952794695408,1120.0,4772.664727846232,0.0,0.0,0.0,4331.2647,804.6210378962104,15118.886255876329,2958.00482730273,149338.52130497736,1569949156.2316139,73586322786.55373,54842.89441826901,1567081.6507130284,243.8592,12457.577990377837,17751.552,431355.29691571154,435621.9730313938,13463512.628148975,315954.9738158142,9678630.853328831,18442.997443066717,599926.4902834932,1390.1093748275173,63993.22895788146,6927.349887259,285568.9911978559,12515.729117060588,426098.1989937427,27509.908446994534,820356.9949734921,True,0.035071566920161036,0.03250779149505455,0.028094451829252784,0.030800030076218742,0.9649030867051284,1565000.0,1510112.997769948,54887.00223005202,646586.3543925487,606702.8622669776,5,282.92661513740046,334.9344494131314,56131000.0,3327000.0,13890000.0,3947000.0,0.0723472249283269
101,Corpus Christi TX,TX,Sml,345,167,4036.0,2768.0,24.01,80.15999999999998,3.27,3.67,2320,7031,28,1.09,196,692,409,402,30,20287,"Corpus Christi, TX",exact,339066.0,79120.48233385339,60469.9565110511,1637714.4491452347,1333699.5131933992,6244.876653545354,4088.602096989699,1426.5311203120311,872.4701973197319,916.4980461446145,15.3272,80.0766,310.7142606860686,0.0,0.0,8667.982420002001,5287.113754995499,1711064.708909591,1407182.2585948394,81951.39041752175,64063.661027042705,70452.49991385138,55182.84275605561,534.8326000000001,77.4147414741474,1163.5554601460146,502.98400000000004,79120.48233385339,60469.9565110511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.487,553.5400675067507,887.5168000000001,0.0,0.0,0.0,212.05210521052103,578.9799560156016,1869.2498693069308,3911.2974323432345,4986.233847424743,5108656042.98349,6728136760.6078415,190289.5722081008,146637.20923184318,1163.5554601460146,502.98400000000004,47545.90770219022,23944.567,1532194.3277648916,1285337.9631579525,1121625.8890248125,910388.7419367003,74295.58844559756,57840.48096100477,11626.471711226122,7941.342738183819,35420.788622488915,26420.0120370457,54781.7329760076,41433.79742445111,85862.68784986499,69049.89487446744,True,0.5857939809841487,0.5640406399916309,0.5267540069267266,0.552879657805164,1.023961344139973,345000.0,142901.0765604687,202098.9234395313,62476.483084607586,58904.52207894124,2,293.6911726184126,351.3603531069761,6622000.0,409000.0,1918000.0,402000.0,0.07516005968701073
