area,group_car_commuters,other_car_commuters,group_car_person_minutes,other_car_person_minutes,group_carpool_2,other_carpool_2,group_carpool_3,other_carpool_3,group_carpool_4,other_carpool_4,group_carpool_5_6,other_carpool_5_6,group_carpool_7plus,other_carpool_7plus,group_carpooled,other_carpooled,group_commuter_minutes,other_commuter_minutes,group_commuters,other_commuters,group_drove_alone,other_drove_alone,group_means_bicycle,other_means_bicycle,group_means_bus,other_means_bus,group_means_car_truck_van,other_means_car_truck_van,group_means_commuter_rail,other_means_commuter_rail,group_means_ferry,other_means_ferry,group_means_light_rail,other_means_light_rail,group_means_motorcycle,other_means_motorcycle,group_means_other,other_means_other,group_means_subway,other_means_subway,group_means_taxi_ridehail,other_means_taxi_ridehail,group_means_walked,other_means_walked,group_means_worked_from_home,other_means_worked_from_home,group_personal_income,other_personal_income,group_persons,other_persons,group_transit_commuters,other_transit_commuters,group_transit_minutes,other_transit_minutes,group_vehicle_minutes,other_vehicle_minutes,group_vehicle_minutes_peak,other_vehicle_minutes_peak,group_vehicles,other_vehicles,group_vehicles_before_6am,other_vehicles_before_6am,group_vehicles_narrow_peak,other_vehicles_narrow_peak,group_vehicles_peak,other_vehicles_peak,group_workers,other_workers,title,group_share_persons,group_share_commuters,group_share_car_commuters,group_share_vehicles,group_share_vehicle_minutes,group_share_vehicles_peak,group_share_carpooled,group_share_transit_commuters,group_share_means_worked_from_home,group_mean_one_way_minutes,group_peak_share_of_vehicles,group_vehicles_per_car_commuter,other_mean_one_way_minutes,other_peak_share_of_vehicles,other_vehicles_per_car_commuter,group_share_persons_scaled
28100,6321.3687,40856.824199999995,178729.2945,994091.1471,420.4842,2823.1551,333.8349,512.5070999999999,510.49199999999996,137.02679999999998,0.0,116.8758,0.0,39.6303,1264.8111,3629.1951,182916.0006,1040940.8787,6704.9094,43154.709899999994,5056.5576,37227.6291,0.0,16.1208,0.0,564.228,6321.3687,40856.824199999995,0.0,8.0604,0.0,0.0,0.0,0.0,0.0,0.0,89.3361,766.4096999999999,0.0,0.0,0.0,0.0,294.20459999999997,943.0668,0.0,4118.8643999999995,355584559.877322,3953250332.3692327,13105.5387,94866.2061,0.0,572.2884,0.0,25289.504999999997,153291.95952499995,940499.170775,73885.99244999999,510805.68389999995,5505.701000000001,38871.25661,2041.9120249999999,9054.571975,1694.3632499999999,13941.458155000002,3000.8197499999997,22945.081684999994,6704.9094,47273.5743,"Kankakee, IL",0.12137933608719453,0.13447574398146278,0.1339892079673107,0.1240666619912523,0.1401473784880261,0.11565679294349021,0.2584408454570409,0.0,0.0,27.280905630134242,0.5450386335908904,0.8709665993695322,24.121141843198906,0.5902840218213361,0.9514018128212717,0.1258954997741875
21820,1383.4234,36600.9787,17122.9395,656700.8968,436.9322,4549.1319,0.0,911.3492,0.0,0.0,0.0,17.571,33.3849,102.4975,470.3171,5580.5496,23308.5172,909008.1571,1842.0265,42432.2079,913.1063,31020.4291,0.0,897.2924,106.0117,94.2977,1383.4234,36600.9787,0.0,45.6846,0.0,24.0137,0.0,0.0,0.0,0.0,115.9686,1369.9523,0.0,0.0,0.0,0.0,236.6228,3399.9885,105.426,4027.8589,106896356.79372875,4610037266.130433,3983.3457,91021.2942,106.0117,163.996,1060.117,5335.727,14171.51352857143,588745.610715,9381.658928571429,376006.192465,1135.1368028571428,33614.78236916667,159.01755,5418.3107,546.75095,14648.18129,756.481752857143,22950.35676916667,1947.4525,46460.0668,"Fairbanks, AK",0.041927906933732814,0.04160493173880834,0.036420828643239325,0.032665883256816595,0.023504911303276078,0.031909853865768154,0.07772722872906784,0.3926247288503254,0.025506589202210567,12.653736089030206,0.6664234222281192,0.8205273980887867,21.422598589313566,0.6827459573326883,0.9184121180116604,0.0434879195097591
19500,402.31559999999996,41333.784199999995,7854.948399999999,880510.6344,122.8042,3511.5973999999997,102.46239999999999,53.4914,0.0,121.2974,0.0,0.0,0.0,45.9574,225.26659999999998,3732.3435999999997,12865.0584,898363.2008,502.51779999999997,42323.7518,177.04899999999998,37601.440599999994,100.20219999999999,101.70899999999999,0.0,171.77519999999998,402.31559999999996,41333.784199999995,0.0,94.175,0.0,0.0,0.0,68.5594,0.0,212.4588,0.0,64.7924,0.0,0.0,0.0,13.5612,0.0,262.9366,0.0,2859.153,66069918.23003999,3741779268.2975044,1822.4746,98846.08,0.0,334.5096,0.0,4303.4208,5260.741066666666,832481.8113266667,1496.2523999999999,565287.0698666666,272.60523333333333,39636.009856666664,0.0,6628.22485,115.27019999999999,19095.04856666667,115.27019999999999,26664.081666666665,502.51779999999997,45182.9048,"Decatur, IL",0.018103712795335992,0.011733868130321581,0.009639511164864523,0.00683073648931608,0.006279663187261215,0.004304443235740946,0.05691985532076908,0.0,0.0,25.60119940029985,0.4228466144633809,0.6775905118601748,21.22598216351888,0.6727236612133863,0.9589252623200822,0.01877729804437141
32900,66503.0,38686.0,2314447.0,1077899.0,4751.0,3530.0,2117.0,1269.0,1189.0,1165.0,367.0,57.0,221.0,0.0,8645.0,6021.0,2628320.0,1141683.0,74447.0,41677.0,57858.0,32665.0,97.0,70.0,90.0,894.0,66503.0,38686.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,207.0,5226.0,952.0,0.0,0.0,127.0,0.0,2382.0,868.0,3529.0,3748.0,3944051740.283,3961353161.7375,180758.0,115851.0,112.0,894.0,2265.0,29810.0,2095685.2666666666,1000736.9333333333,827063.1666666667,531530.5,61467.691666666666,35362.649999999994,19234.24166666667,8355.916666666668,18663.5,12914.533333333333,31832.950000000004,19157.033333333333,77976.0,45425.0,"Merced, CA",0.6094150885509205,0.6410991698529158,0.632223901738775,0.6347978392791997,0.6768086298653544,0.6242981056083238,0.5894586117550797,0.11133200795228629,0.4849525903531675,35.304579096538475,0.5178810060515532,0.924284493431374,27.393598387599877,0.54173070551368,0.9140942459804579,0.6320896094532443
44940,783.3276000000001,40726.983,25851.54,985785.7944,0.0,1890.8802,0.0,0.0,0.0,280.995,0.0,94.2414,0.0,177.243,0.0,2443.3596000000002,26755.047000000002,1002028.17,879.2982000000001,41409.1524,783.3276000000001,38283.623400000004,0.0,143.52360000000002,11.2398,76.0848,783.3276000000001,40726.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.1092,0.0,0.0,0.0,39.7716,84.7308,161.6802,80.40780000000001,2776.2306000000003,42722768.814165,3057642424.4658074,2196.0840000000003,101018.9994,11.2398,76.0848,56.199000000000005,4565.088,25851.54,953565.070425,20957.904000000002,604994.3394,783.3276000000001,39377.147865000006,70.8972,5555.595375,108.9396,16727.63235,644.9916000000001,27230.18793,959.706,44185.383,"Sumter, SC",0.021276773971971624,0.020792868679847074,0.018870675470204747,0.019504938398517538,0.026394835175178613,0.02313856308282582,0.0,0.12871287128712872,0.028147699757869248,30.42772861356932,0.8233995584988962,1.0,24.19822942330981,0.6915226065472174,0.9668564908183847,0.02206841937955194
23460,851.4135,39621.7395,30549.393,1224698.31,0.0,1693.9665,28.1925,654.066,0.0,534.852,0.0,103.9095,0.0,0.0,28.1925,2986.794,30755.601,1285346.016,954.5175,41028.948,823.221,36634.9455,0.0,0.0,0.0,51.552,851.4135,39621.7395,0.0,0.0,0.0,82.161,0.0,272.259,0.0,114.381,103.104,413.2215,0.0,0.0,0.0,0.0,0.0,473.634,19.332,1065.6765,37904675.14251,3094864491.8942776,2650.9005,100992.7845,0.0,405.972,0.0,35290.566,30361.443,1179932.177625,15340.7475,670769.7206250001,832.6185,37968.82665,344.4855,9699.092625000001,212.652,14861.005125000001,393.084,23828.005650000003,973.8495,42094.6245,"Gadsden, AL",0.02557705758918163,0.022735557644711347,0.021036500417943714,0.021458440446772895,0.02508601423869461,0.016228997360570853,0.009350788137857334,0.0,0.017817371937639197,32.2210970464135,0.47210577233150597,0.977924944812362,31.32778388566044,0.6275676061746301,0.9582826783766017,0.026528703745998732
33140,2762.0,40410.0,50018.0,1076545.0,392.0,2741.0,0.0,510.0,0.0,24.0,0.0,93.0,0.0,0.0,392.0,3368.0,50018.0,1093335.0,2762.0,40993.0,2370.0,37042.0,0.0,0.0,0.0,0.0,2762.0,40410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,2858.0,124376389.135,3804712493.0925,4980.0,107076.0,0.0,0.0,0.0,0.0,48254.0,1015035.2666666666,15066.0,591534.6666666667,2566.0,38704.1,800.0,9754.2,227.0,11952.8,1033.0,23042.13333333333,2762.0,43851.0,"Michigan City-La Porte, IN",0.04444206468194474,0.06312421437549995,0.06397665153340128,0.06217576405194075,0.04538181801766205,0.042907342846145544,0.10425531914893617,,0.0,18.109341057204922,0.40257209664848015,0.9290369297610427,26.671260946990948,0.5953408898109847,0.9577852016827517,0.04609562158183922
31020,4060.1526,39870.8744,81597.9556,1130848.8268,456.4574,3098.4744,0.0,309.3678,318.9606,162.2782,0.0,63.1526,0.0,0.0,775.418,3633.273,83792.3086,1144377.8724,4206.4428,40930.0794,3284.7346,36237.6014,0.0,112.7154,146.2902,0.0,4060.1526,39870.8744,0.0,0.0,0.0,47.964,0.0,0.0,0.0,165.4758,0.0,278.1912,0.0,0.0,0.0,0.0,0.0,454.8586,190.2572,4921.9057999999995,243654165.573483,4588936670.862565,9800.644,104914.0554,146.2902,47.964,2194.353,1199.1,77308.17535,1077583.6190233333,38189.3365,539264.92774,3592.70345,38108.637070000004,693.0798,9454.437183333333,889.3325,13275.076219999999,1714.11345,23430.52058666667,4396.7,45851.9852,"Longview, WA",0.0854349447042181,0.09319377291323522,0.09242107178600673,0.08615318848747645,0.06693975637081129,0.06817014904652928,0.1758839528558477,0.7530864197530864,0.03721657544956998,19.919992398327633,0.47710964009567786,0.8848690687143138,27.959336731704457,0.6148349137658274,0.9558013874408534,0.08861372461282026
32580,284709.0,37668.0,6693314.0,751478.0,25053.0,4154.0,8635.0,1272.0,2260.0,151.0,2194.0,272.0,476.0,123.0,38618.0,5972.0,7000977.0,810670.0,301836.0,40916.0,246091.0,31696.0,156.0,48.0,1303.0,36.0,284709.0,37668.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,12370.0,1899.0,0.0,0.0,269.0,208.0,2480.0,1057.0,29744.0,5006.0,17584831030.125,4164643319.125,800722.0,113943.0,1303.0,36.0,14811.0,1080.0,6084363.864285714,688255.9166666666,4178269.9976190478,539306.25,263377.4476190476,34503.458333333336,30996.15,1876.8333333333335,123229.78333333333,16880.625,186328.34761904762,26181.791666666664,331580.0,45922.0,"McAllen-Edinburg-Mission, TX",0.8754265222786485,0.8806250583512277,0.8831554360267637,0.8841702920735409,0.8983767081385037,0.8767974471492584,0.8660686252522988,0.9731142643764003,0.8559424460431655,23.194638810479862,0.7074574884959598,0.9250759463840188,19.813031576889237,0.7588164471435833,0.9159885933241302,0.9079985365769082
40660,1589.5539,39191.7372,48553.5941,1201067.6172,65.0089,2970.8492,30.490900000000003,409.6136,0.0,142.09910000000002,0.0,5.177700000000001,0.0,52.3523,95.49980000000001,3580.0919000000004,61536.9645,1233189.4927,2111.351,40850.3271,1494.0541,35611.645300000004,0.0,0.0,33.9427,1.1506,1589.5539,39191.7372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.85440000000006,776.0797,0.0,0.0,0.0,108.1564,0.0,773.2032,59.255900000000004,3162.4241,100034238.37275,3214670677.66985,4482.7376,97824.012,33.9427,1.1506,3801.5824000000002,17.259,46501.69076666667,1145322.7251583335,19168.996000000003,693026.6113833335,1536.7221833333333,37384.868519166674,476.92370000000005,7856.776216666667,426.2973,13335.938210833334,609.818,23270.506260833336,2170.6069,44012.751200000006,"Rome, GA",0.043816635926042555,0.049144984399480424,0.03897752761437217,0.0394825122919405,0.03901723286191927,0.025536420416207514,0.025982156832055094,0.9672131147540984,0.01839285714285714,29.145776566757494,0.3968303487864229,0.9667631801182289,30.187995549734534,0.6224578869095898,0.9538966932847945,0.04544692248415351
13220,26.0,39315.0,260.0,1011833.0,0.0,3139.0,0.0,262.0,0.0,24.0,0.0,70.0,0.0,0.0,0.0,3495.0,260.0,1034187.0,26.0,40608.0,26.0,35820.0,0.0,0.0,0.0,117.0,26.0,39315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,64.0,0.0,778.0,0.0,3844.0,7242793.5,3355759937.825,583.0,109757.0,0.0,117.0,0.0,5265.0,260.0,959326.5,260.0,580401.5,26.0,37560.833333333336,0.0,6300.0,26.0,16059.5,26.0,24029.833333333332,26.0,44452.0,"Beckley, WV",0.005283668660503897,0.0006398582467884038,0.0006608881319742762,0.0006917315904062149,0.00027095003941802017,0.0010808189281878962,0.0,0.0,0.0,10.0,1.0,1.0,25.467567966903072,0.639757726355024,0.9553817457289415,0.005480258239157787
16940,6345.0,37708.0,78548.0,601043.0,266.0,3016.0,791.0,49.0,0.0,219.0,0.0,467.0,0.0,0.0,1057.0,3751.0,78908.0,646935.0,6381.0,40371.0,5288.0,33957.0,0.0,0.0,0.0,0.0,6345.0,37708.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,330.0,36.0,672.0,0.0,0.0,0.0,0.0,0.0,1485.0,462.0,5065.0,417447571.08,3869858819.5545,12467.0,89090.0,0.0,176.0,0.0,880.0,69756.16666666667,566926.55,55537.666666666664,427999.05,5684.666666666667,35959.48333333333,559.0,5037.5,3083.6666666666665,16414.483333333334,4404.666666666667,26001.983333333337,6843.0,45436.0,"Cheyenne, WY",0.12275864785292988,0.13648613963039014,0.14403105350373413,0.13650576771687423,0.1095618976935215,0.14485866304465195,0.21984193011647254,0.0,0.08358965080513842,12.36608682024761,0.7748328837809312,0.8959285526661414,16.024745485620866,0.72309112709721,0.9536300873377885,0.12732613162380418
36140,1688.474,37532.056000000004,28453.58,933982.907,272.10200000000003,3492.2760000000003,0.0,263.993,0.0,506.362,0.0,51.357,0.0,0.0,272.10200000000003,4313.988,28453.58,972493.449,1688.474,39158.361000000004,1416.372,33218.068,0.0,238.76500000000001,0.0,380.22200000000004,1688.474,37532.056000000004,0.0,18.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.972,0.0,64.872,0.0,0.0,0.0,768.553,0.0,5192.463,53110001.86305,4974592275.02737,2717.416,92367.817,0.0,464.015,0.0,10329.965,24948.690000000002,878807.24375,14704.32,508512.2365,1552.423,35189.065566666664,0.0,4975.6824,163.982,17878.24266666667,930.7330000000001,24813.01441666667,1688.474,44350.824,"Ocean City, NJ",0.028578738404101092,0.04133671556192786,0.0430507695841948,0.042252588573899526,0.027605561488796143,0.03615374968282347,0.059332023575638514,0.0,0.0,16.851654215581647,0.5995356935577482,0.9194236926360726,24.834886449920617,0.705134223290406,0.9375736188464245,0.02964206816649126
22140,6158.973,37697.422,122282.71919999999,916558.9833,84.478,2152.0559,0.0,419.03499999999997,0.0,522.9069,0.0,55.647999999999996,0.0,72.0,84.478,3221.6458000000002,129933.1396,928388.2858,6482.0014,38866.7132,6074.495,34475.7762,0.0,0.0,0.0,34.6061,6158.973,37697.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,450.8198,0.0,0.0,159.4663,0.0,149.5621,683.8653,331.9114,2814.3866,328086508.6749325,3225720518.9541903,14584.1736,106171.8756,0.0,34.6061,0.0,1348.5945,124261.0187,868553.0968190476,94429.2102,593426.0451190476,6276.2003,35843.62452261905,876.4334,4847.79795,3326.032,15105.655372619047,4914.4196,25984.010089285715,6813.9128,41681.099799999996,"Farmington, NM",0.12077385519499094,0.14293682758540635,0.14043500383467453,0.14900822418970688,0.1251604069257575,0.1590507883222336,0.025551977212710544,0.0,0.10549267742597809,20.045219305259636,0.7830246590441035,1.019033579137301,23.8864624601187,0.7249269691710043,0.9508242903883203,0.12526749074081356
24500,882.2450245024503,36638.70147014702,10845.529352935293,626379.299529953,149.3949394939494,2902.6078607860786,0.0,1819.90199019902,8.14881488148815,98.32903290329033,0.0,248.8104810481048,0.0,0.0,157.54375437543754,5069.649364936494,10845.529352935293,667498.2194219423,882.2450245024503,38754.13381338134,724.7012701270127,31569.05210521052,0.0,195.57155715571557,0.0,313.45774577457746,882.2450245024503,36638.70147014702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.63746374637464,0.0,0.0,0.0,0.0,0.0,1359.7655765576558,0.0,4863.75597559756,66969018.01378138,3583487231.526732,2308.830883088309,84580.35243524352,0.0,313.45774577457746,0.0,19654.398239823982,9388.928692869287,575244.4358569192,6864.425842584258,409550.1462946295,801.4359435943594,33701.33438677201,0.0,2777.749908324166,455.24712471247125,18661.066760009337,598.8020802080208,26318.779731306466,882.2450245024503,43617.8897889789,"Great Falls, MT",0.026572132397994275,0.02225846685215389,0.023513400031853125,0.02322816214236004,0.016059515693394383,0.022245760573926156,0.030139264186239863,0.0,0.0,12.293103448275861,0.7471614980511778,0.908405172413793,17.22392306937494,0.7809417701168757,0.919828843121846,0.027560802325596982
29740,56447.0,35957.0,1234769.0,684334.0,4445.0,2878.0,1002.0,658.0,702.0,74.0,130.0,0.0,302.0,0.0,6581.0,3610.0,1286411.0,776901.0,58738.0,38625.0,49866.0,32347.0,188.0,388.0,0.0,770.0,56447.0,35957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,841.0,315.0,0.0,0.0,0.0,56.0,1262.0,1000.0,2674.0,4833.0,3669143734.1450005,4134814736.0425,136064.0,93138.0,0.0,770.0,0.0,45585.0,1132370.4166666667,657653.5,793833.0833333333,469597.0,52661.75,34218.83333333333,6416.0,4323.0,22926.916666666664,14617.5,36783.333333333336,23467.5,61412.0,43458.0,"Las Cruces, NM",0.593642289334299,0.6032887236424515,0.6108718237305745,0.6061394615406013,0.632600718975496,0.6105033125406287,0.6457658718477087,0.0,0.35620087917943255,21.900830807994826,0.6984829279948603,0.9329415203642355,20.113941747572817,0.685806549025147,0.9516598529725319,0.6157299513415209
34900,15582.0,35688.0,405386.0,991268.0,2060.0,2350.0,0.0,813.0,34.0,346.0,138.0,0.0,172.0,97.0,2404.0,3606.0,438746.0,1041671.0,16719.0,38381.0,13178.0,32082.0,543.0,133.0,396.0,429.0,15582.0,35688.0,0.0,0.0,0.0,86.0,0.0,135.0,0.0,0.0,198.0,676.0,0.0,0.0,0.0,74.0,0.0,1160.0,912.0,9090.0,1189752885.7725,7667921439.3605,40786.0,92124.0,396.0,650.0,12390.0,27365.0,372806.4,943216.1666666666,258871.4,716495.4166666666,14256.7,33698.2,2403.5,4910.25,6082.5,18776.516666666663,8755.2,25152.85,17631.0,47471.0,"Napa, CA",0.30686931005943874,0.30343012704174227,0.30392042129900526,0.29729391574166564,0.2832826802843325,0.2582041727554371,0.4,0.37858508604206503,0.09118176364727054,26.242358992762725,0.6141112599689971,0.9149467334103453,27.140277741590893,0.7464152387961375,0.9442445639991033,0.3182870033787321
25980,934.5391999999999,36269.5438,23413.8212,1081434.8216,137.4702,3646.5099999999998,141.988,474.36899999999997,0.0,0.0,0.0,0.0,0.0,0.0,279.4582,4120.879,23413.8212,1102917.606,934.5391999999999,37648.1182,655.081,32148.6648,0.0,20.0074,0.0,0.0,934.5391999999999,36269.5438,0.0,0.0,0.0,22.589,0.0,0.0,0.0,56.1498,0.0,546.0083999999999,0.0,0.0,0.0,145.8604,0.0,587.9594,99.3916,3339.9449999999997,55835952.661369994,3093897138.19327,2088.5144,88588.8948,0.0,22.589,0.0,1355.34,20264.376766666668,1000972.3733333334,16372.614766666667,578161.4750333333,771.1454333333332,34332.053,129.7254,8011.6729,280.42629999999997,11236.844266666667,641.4200333333333,21419.8579,1033.9307999999999,40988.0632,"Hinesville, GA",0.023032356332474486,0.024221742694167044,0.025119264463526757,0.02196795356975415,0.019842976434878954,0.029074473168400835,0.06350836022293928,0.0,0.0288984800150122,25.053867403314918,0.8317757009345795,0.8251611418047882,29.295424545283115,0.6239026224269199,0.946580778333363,0.02388932173241605
19060,441.0220389161084,35918.75799452055,5678.069933526647,1099530.574939666,68.3184681531847,3200.818809479052,0.0,505.0847702429757,0.0,499.758,0.0,116.99373446655333,0.0,0.0,68.3184681531847,4322.6553141885815,6174.761933526648,1129298.5493907009,490.69123891610843,37489.93575826417,372.70357076292373,31596.10268033197,0.0,0.0,0.0,150.9406086191381,441.0220389161084,35918.75799452055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4336,0.0,344.3223128087192,0.0,36.792,0.0,0.0,49.6692,1009.6892423157684,8.955604439556046,3803.459844735526,19207783.929448254,3450383767.0843344,846.6184788721127,95468.65434480553,0.0,187.73260861913806,0.0,8277.408775722428,5438.955294990501,1024231.9270973502,5041.83820669933,589531.6910220878,406.86280483951606,33541.6439620458,0.0,5934.199355012499,229.6775688031197,13346.867879872014,357.2231688031197,20438.984515012497,499.6468433556645,41293.3956029997,"Cumberland, MD-WV",0.008790075073783984,0.012919513913041454,0.01212939238110192,0.011984703999893915,0.005282226960088076,0.017177322627005887,0.015558842193029339,0.0,0.0023490630963353774,12.583803100226786,0.8779941654878569,0.9225452901162381,30.12271231064358,0.6093614415006111,0.9338197040989729,0.009117127594697825
26300,1527.8067806780675,35919.93399339933,37094.54745474547,869455.01150115,279.77997799779973,3393.1993199319927,118.50185018501848,610.4290429042903,0.0,61.274127412741265,0.0,257.8137813781378,0.0,0.0,398.28182818281823,4322.716271627162,37094.54745474547,887520.4740474046,1527.8067806780675,37459.30193019301,1129.5249524952494,31597.217721772173,0.0,30.637063706370633,0.0,119.65796579657965,1527.8067806780675,35919.93399339933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.1595159515951,0.0,0.0,0.0,321.97819781978194,0.0,691.9351935193519,110.40904090409039,3936.573657365736,56047621.82263226,3256666468.325057,3896.687668766876,96243.15631563155,0.0,119.65796579657965,0.0,1196.5796579657965,28551.623829049568,819897.7304397104,11392.55592225889,514256.89135580213,1308.9155582224885,33884.86221955528,151.45114511451143,6711.829182918291,317.5464213087975,15319.784311764506,745.3091975864252,21737.67110044338,1638.215821582158,41395.87558755875,"Hot Springs, AR",0.0389124599532427,0.039187486099785014,0.040798369917569695,0.037191675371916755,0.033651535811064316,0.033149928866491825,0.08436390351414227,0.0,0.027281816883302383,24.27960650775634,0.5694096864419256,0.8567284651280109,23.69292614425481,0.6415156998306565,0.9433442228981263,0.04036027672566401
24260,2548.3523704740946,35569.866173234645,43530.61352270454,686268.8528705741,0.0,2640.4614922984597,68.49139827965593,1040.754350870174,209.4104820964193,1344.635727145429,0.0,462.12012402480497,0.0,74.78945789157831,277.9018803760752,5562.761152230446,43530.61352270454,698348.5312062412,2548.3523704740946,37108.167233446686,2270.4504900980196,30007.105021004198,0.0,37.00110022004401,0.0,102.34346869373874,2548.3523704740946,35569.866173234645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3628725745149,0.0,285.7744548909782,0.0,0.0,0.0,0.0,0.0,1073.8191638327664,47.23544708941788,2284.621124224845,292469288.9637792,2766189172.50055,6851.5016003200635,79011.51960392078,0.0,102.34346869373874,0.0,1291.1022204440887,36145.08895112355,622962.8101441717,17218.6325598453,457926.88155845454,2345.6335767153428,32152.88392154621,742.7774054810961,4705.044158831766,825.0458091618324,17822.878895779155,1407.616323264653,23207.907306223147,2595.5878175635125,39392.78835767153,"Grand Island, NE",0.07979572002273853,0.0642606158060866,0.0668539209814329,0.06799230073679381,0.05483941096857894,0.05718409018845408,0.04758053646043941,0.0,0.02025658338960162,17.08186592523942,0.6001006880349052,0.9204510349088662,18.819267651052275,0.7217986219479093,0.9039360385825792,0.08276468117181973
18020,2650.3477,35908.4726,67092.0789,822371.5115,143.7975,1879.5931,0.0,263.9483,0.0,170.0006,0.0,123.3463,0.0,44.737,143.7975,2481.6253,67092.0789,838640.4411,2650.3477,37104.2287,2506.5502,33426.8473,0.0,143.1584,0.0,206.4293,2650.3477,35908.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.4366,0.0,444.8136,0.0,0.0,0.0,0.0,0.0,256.9182,0.0,2365.9482,134375868.8986175,2971708224.71779,6640.249,77795.0866,0.0,206.4293,0.0,4065.3151,65294.61015,793716.0782833333,7850.7044,546264.9731,2578.44895,34668.81033,1978.0145,5714.086583333333,528.5357,15936.27805,528.5357,23773.2418,2650.3477,39470.1769,"Columbus, IN",0.07864301068757759,0.06666773840910552,0.0687351863822452,0.06922519937955553,0.07601140594546564,0.021748849441157136,0.054771178188899705,0.0,0.0,25.314444176513142,0.20498202999132484,0.9728719556305764,22.602287407203267,0.6857241876404474,0.9654771651301036,0.08156908295450696
16220,2657.731773177318,32783.09390939094,39634.86948694869,622649.3279327933,471.56855685568553,2650.5784578457847,0.0,811.075907590759,0.0,89.14131413141314,0.0,81.98799879987999,0.0,39.61836183618362,471.56855685568553,3672.40204020402,39725.66156615662,670282.704470447,2748.5238523852386,36137.44854485449,2186.1632163216323,29110.691869186918,0.0,288.8838883888389,0.0,423.14611461146114,2657.731773177318,32783.09390939094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.6249624962496,0.0,212.3984398439844,0.0,0.0,0.0,0.0,90.79207920792079,2160.3012301230124,48.42244224422442,3212.388838883888,164723141.02395138,3283376236.576045,7112.596459645964,74012.05220522052,0.0,423.14611461146114,0.0,14477.759975997598,36588.107410741075,572911.5927592759,22371.993699369938,411852.49704970495,2421.947494749475,31018.609460946096,327.6768676867687,3683.2237223722373,792.9174917491749,15046.356835683568,1430.6630663066305,23088.884288428842,2796.946294629463,39349.83738373837,"Casper, WY",0.0876749123318705,0.0706816284367969,0.07499068438703267,0.07242545325899455,0.06002973816153642,0.05834785796036833,0.11379630859115654,0.0,0.014849814377320284,14.453453453453454,0.5907077132795637,0.9112836438923395,18.548146907451958,0.7443558782832882,0.9461770004587824,0.09093703476636006
38540,2975.340534053406,34123.081308130815,38073.252325232526,729930.585058506,431.5481548154816,2602.0012001200125,38.80588058805881,840.3480348034805,0.0,343.9003900390039,0.0,141.1731173117312,0.0,87.64776477647766,470.3540354035404,4015.0705070507056,41615.96159615962,774790.183018302,3250.3270327032706,36044.64146414642,2504.986498649865,30108.010801080112,0.0,94.33843384338435,0.0,423.5193519351936,2975.340534053406,34123.081308130815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.56885688568858,345.2385238523853,0.0,0.0,0.0,0.0,116.41764176417644,1058.4638463846386,161.24512451245127,3938.1278127812784,170845443.05709574,2649051066.2306933,7862.205220522053,82421.01410141015,0.0,423.5193519351936,0.0,23682.292229222927,33346.29462946295,662229.7119711972,18680.348034803483,440364.1149114912,2733.6958695869594,31811.276727672768,437.23522352235227,4439.816481648165,1441.5046504650468,15796.290529052907,1736.2286228622866,22280.686268626865,3411.572157215722,39982.7692769277,"Pocatello, ID",0.08708379341776655,0.08271611244487577,0.080201269658058,0.07913440550257692,0.047940547564929915,0.07229190887783643,0.10486276849642005,0.0,0.03933409498939122,12.803622890078222,0.6351213542728941,0.9187841990855259,21.49529448889054,0.7004021391334099,0.9322510016143474,0.09032392207752783
