cbsa,pred_2000s_all,pred_2000s_mex,pred_1990s_all,ancestry_2010_all,counties
44780,867.9611364543971,270.6389805069189,795.3071118077804,40296.72,1
44860,601.9395838121144,71.20547879829077,658.3655973400142,15283.863,1
44900,360.27257232567456,54.765917163110345,439.93544851194235,10816.875,1
44920,525.6554567240148,120.74686954932575,374.5823879553651,22235.543,1
44940,1361.1411656979603,506.5469180828319,1977.6682918667202,26695.322,1
44980,603.0720552012092,195.47604048436722,591.2671866284155,68798.27,1
45000,293.39236999009825,73.09174863641931,341.3505776436985,22753.77,1
45020,99.9763379434951,12.595766895939414,134.85968256692766,7377.5747,1
45060,17108.031676183877,7346.901739504008,14661.202902822182,487881.94,3
45140,213.22154170395896,39.8614389404975,294.39342347107316,12704.607,1
45180,346.0353078661247,50.35447736567574,555.9200767835583,27007.307,2
45220,8018.337356750313,2967.8345922788385,6591.791339285467,159763.78,4
45300,85167.57216269127,22815.177827408676,86943.40797419094,1.8136134e+06,4
45340,286.2023619939307,41.01975459488694,492.6449909046797,22709.656,1
45380,168.87435497557007,63.03167505560302,97.52663509167643,17011.021,1
45460,2404.3548811447,964.4864432319243,1743.7945041740963,87532.805,4
45500,1307.9716508619697,185.94446580120965,1260.5431372628943,49058.836,3
45520,348.99971337185735,23.680842864652732,421.5614437603774,15619.728,1
45540,485.63558225571893,114.31166002484132,604.9326026059704,43823.68,1
45580,157.65906545462454,34.01374519433971,234.87935486885885,11052.962,1
45620,349.4770007925938,62.324419767701585,363.45288652357334,11029.032,1
45660,496.94250425047085,185.43849644676564,559.2864653543634,40624.746,1
45700,328.7032099394623,37.32866380592193,453.7357890414405,12272.602,1
45740,277.61571728836606,60.349364513136244,167.59589753329695,9836.207,1
45780,8535.042695498501,3337.0032373309764,10101.85073307455,401751.97,3
45820,3617.2874650607264,946.5945663646969,2625.559074413108,144643.64,5
45860,3493.5668942221528,1162.9399386611149,3552.476706521781,157770.62,1
45900,979.974955707184,354.4009006326727,1500.8611679559726,103258.21,4
45940,24596.06676634662,8739.680208070558,22567.761608179568,255792.8,1
45980,467.0214414423477,167.74554062217194,325.2229758552139,6200.251,1
46020,846.0930547273497,213.38308499159865,603.4239716736802,74000.44,1
46060,34487.34039201993,7947.097374050572,34069.817766066284,693789.75,1
46100,654.8857025997836,152.2905670294726,686.6617901492629,40657.977,3
46140,18150.97114617012,4384.07285362913,18569.880125615684,444794.47,7
46180,1224.200396897216,213.93592369428617,537.4990678604815,46145.703,3
46220,4262.344078679563,1135.6790795244922,2684.5193389972505,69050.336,3
46300,2026.0201286570782,259.51648363656653,2864.3644170785333,62733.62,2
46340,3315.997524849263,516.4552648063658,3424.129056659214,101149.98,1
46380,1165.4970827905904,132.23932923693962,1582.364695545396,65545.65,1
46460,208.80644403913658,46.56768576640613,290.63716123487103,13007.714,2
46500,253.45906513088073,106.20908502678168,302.91706483061574,21402.098,1
46520,52226.75760059401,20259.497060662867,72266.0478616591,680771.7,1
46540,6295.974642663506,2733.6481022112357,9945.349502658673,228865.67,2
46620,630.1960689132138,65.8856605286608,975.6486898630693,21302.361,1
46660,1655.4421429750264,470.01003469979634,1751.3961216588782,47226.195,4
46700,16005.773156990188,4490.896183046196,18152.832983394983,274671.7,1
46740,256.6225151083183,13.957320639710918,297.78974955461905,10409.541,1
46780,108.59900582613245,42.81852981601916,64.56042731776735,20654.695,1
46820,162.19712493428258,58.23484002012421,133.5569076131856,13638.937,1
46860,445.894983484028,102.42530764392156,317.74504230992704,18861.625,1
46900,116.2505700009671,9.206741990441328,143.86522850349658,6791.765,1
46980,269.4950512226092,75.22383387748349,531.7513723493045,11237.7,2
47020,1242.7325419328195,200.96432492304,1606.8880143747494,59050.57,2
47080,370.6792254449799,82.61008653986802,381.3115021090749,13435.091,2
47180,339.11642788642206,97.43489972688415,263.2976236255503,20497.518,1
47220,4125.9720372596385,447.74575673833135,3578.618297200259,84024.47,1
47240,1029.212800956126,307.20234784815284,848.5501324823828,27354.04,1
47260,36956.09514687985,14862.639624665911,35029.792202131976,759934.4,16
47300,11986.733652647124,1259.7305327556387,15584.842591958422,300478.78,1
47340,301.5293522191197,62.41690490540424,432.62294514195395,17557.291,1
47380,5085.091322837505,854.4986690945468,4474.464752455673,135928.14,2
47420,198.5601810411072,65.9742705598806,159.64648854890257,19617.35,2
47460,2064.425305542439,675.7385026033398,2032.1974052863027,45812.156,2
47540,230.6365252928106,91.85988518031982,247.55914463729965,27670.486,1
47580,2689.36580168476,941.5045820035024,2849.6181398412077,60954.31,3
47620,163.1669616824857,64.69047540472687,214.56921953269827,31378.592,1
47660,963.6930657987274,335.68828989357877,713.2685670494401,29506.035,1
47700,925.2858546609897,193.09492151130175,1197.6555082345365,48551.566,1
47780,257.60270243242934,74.01438374852502,200.00853761306104,15570.513,1
47820,302.0062852450755,57.969679103547946,352.11481226764533,14058.496,1
47900,383159.67857390555,144136.76772839396,401713.695424643,3.3555248e+06,24
47920,82.50581069378812,10.779980628411478,113.90457830180053,14150.847,1
47940,2592.0608036192793,912.8002754887619,4834.629741289538,117750.01,3
47980,424.9650489915877,162.87652539468496,362.2453603822958,21420.38,1
48020,1453.4670344958158,345.1568785205256,1283.3925443297571,67255.31,1
48060,1512.4538593795185,575.9241979227833,2469.075229155092,80229.38,1
48100,1107.482641219242,66.5438086179646,1176.728665976313,17187.832,1
48140,1106.8109183712656,382.5254152601024,2240.5919437547395,110764.23,1
48180,509.78497676904453,100.85651616862842,558.2139913390932,19019.215,2
48220,335.69448082198915,50.2849672330064,320.5662717018494,13179.129,1
48260,221.40535634096136,79.23237997814782,674.6797428380042,81185.29,3
48300,1710.4699527507476,246.28997162032036,2868.4104758375365,74495.39,2
48460,286.50891197534605,91.42369551460393,238.17329637394604,15503.528,1
48540,254.4574575084419,91.46548193803855,730.9889101814671,94526.45,3
48580,1841.0399338540647,437.1943510395096,1625.6143399668879,85189.21,1
48620,13920.190853100132,4603.560826204152,20604.0487854275,386373.2,5
48660,3205.9365779927884,840.8970703750645,5117.300681308251,71119.195,3
48700,735.0902113506853,288.97484338182267,428.667331594287,79353.89,1
48780,257.6063510348967,99.41954997947335,130.55010558419298,16092.791,1
48820,502.91861413367155,146.362316474875,323.0437006038311,34262.645,1
48900,3105.515887438912,636.7950286649128,2429.883397710382,127880.84,2
48940,117.64615082799571,15.371320027363229,162.41808299219946,20177.883,1
48980,1057.483757125737,151.80194929399127,1180.7550128213713,22970.434,1
49020,1800.788915703976,350.0124967988306,1363.0004090110178,71805.63,3
49080,307.13295825127295,55.25096440431937,270.28184294662054,11778.895,1
49100,418.260392120932,110.44784912393543,678.1526869408866,41453.992,1
49180,11541.130785708889,2163.5601032550453,12131.611010919356,291103.94,5
49220,370.8283493371874,128.55152223688543,676.5454700760338,62357.598,1
49260,310.63402394041293,23.771810798045284,291.78438041054915,9951.479,1
49300,1046.0385195136205,365.2236254738502,2008.7987095358546,73816.8,1
49340,38503.68343507214,12875.535826526157,37772.42188347364,723132.44,2
49380,298.22350343790174,59.41455119789016,294.139879617564,16694.924,1
49420,5200.4511383229565,343.78255111178413,7642.9071854155245,157506.92,1
49460,259.4291320234654,93.14477077171941,213.620015244077,21815.045,1
49620,6327.744510240017,2040.7738425478242,4016.814193617358,295861.5,1
49660,2485.9552003722997,873.285007950689,3751.324339813748,381903.47,3
49700,7845.672572895699,2148.1368834081427,7891.512980698964,108720.25,2
49740,7599.945444384821,666.483003218114,8666.390861299584,148199.73,1
49780,308.0801997470233,128.34191407396787,550.3534910604375,41789.816,1
49820,275.1243588047712,28.83894206454594,500.85508136360636,8902.761,1
