account,rate,timing,survival,group,start_age,lifetime,person_years,gap_vs_white,gap_per_year
complete,0.0,accrual_only,terminal83,mexican_second_gen,25,-855412.864839649,58.0,-262574.04214199656,-4527.1386576206305
complete,0.0,accrual_only,terminal83,mexican_third_plus_selfid,0,-1003920.7580710821,83.0,-370982.2306689747,-4469.665429746683
complete,0.0,accrual_only,terminal83,mexican_third_plus_selfid,25,-819899.2267595937,58.0,-227060.4040619413,-3914.8345527920915
complete,0.0,accrual_only,terminal83,third_plus_nh_white,0,-632938.5274021074,83.0,0.0,0.0
complete,0.0,accrual_only,terminal83,third_plus_nh_white,25,-592838.8226976524,58.0,0.0,0.0
complete,0.0,accrual_only,terminal83,all_native,0,-772178.2068271679,83.0,-139239.67942506052,-1677.5864990971147
complete,0.0,accrual_only,terminal83,all_native,25,-663866.3738815885,58.0,-71027.55118393607,-1224.6129514471736
complete,0.0,accrual_only,terminal83,mexican_observed_total,0,-1098642.7633631632,83.0,-465704.23596105585,-5610.894409169347
complete,0.0,accrual_only,terminal83,mexican_observed_total,25,-867684.7249181963,58.0,-274845.90222054394,-4738.722452078344
complete,0.0,accrual_only,common_white,mexico_born,0,-1095541.3322010871,78.93040675292968,-505032.3597262311,-6398.451249682501
complete,0.0,accrual_only,common_white,mexico_born,25,-839695.5016519314,54.764830068072335,-282291.87765041087,-5154.6198043438435
