account,rate,timing,survival,group,start_age,lifetime,person_years,gap_vs_white,gap_per_year,gap_change_vs_repo
complete,0.03,none,group_specific,mexican_third_plus_selfid,25,-97885.5429722657,27.37146360409304,-163806.01576718048,-6119.96389975614,-5270.054602313612
complete,0.03,none,group_specific,mexican_observed_total,0,-224009.8554657995,30.710301514419616,-240316.33925153673,-7892.525415141342,472.7532128272287
complete,0.03,none,group_specific,mexican_observed_total,25,-150559.1124710664,27.37146360409304,-216479.58526598118,-8087.903491560454,-3843.9423377345665
complete,0.03,none,paradox_fades,mexico_born,0,-266455.85427545715,30.710301514419616,-282762.3380611944,-9286.546834657202,1353.2001131245052
complete,0.03,none,paradox_fades,mexico_born,25,-185578.31184812236,27.37146360409304,-251498.78464303716,-9396.257369665613,-2814.9446050466213
complete,0.03,none,paradox_fades,mexican_second_gen,0,-244612.17294702164,30.448598719809517,-260918.65673275886,-8569.151544008759,5926.353656587016
complete,0.03,none,paradox_fades,mexican_second_gen,25,-129038.09882358389,26.765846735420713,-194958.57161849868,-7283.85593572496,7777.803624933091
complete,0.03,none,paradox_fades,mexican_third_plus_selfid,0,-159761.24892026902,30.448598719809517,-176067.73270600624,-5782.457653509636,5129.825290554436
complete,0.03,none,paradox_fades,mexican_third_plus_selfid,25,-85136.61005099434,26.765846735420713,-151057.0828459091,-5643.650445252195,7478.878318957752
complete,0.03,none,paradox_fades,mexican_observed_total,0,-224009.8554657995,30.710301514419616,-240316.33925153673,-7892.525415141342,472.7532128272287
complete,0.03,none,paradox_fades,mexican_observed_total,25,-150559.1124710664,27.37146360409304,-216479.58526598118,-8087.903491560454,-3843.9423377345665
complete,0.03,none,mortality_65plus,mexico_born,0,-264764.5701141268,30.603007844700986,-281071.053899864,-9231.001284699592,3044.4842744548805
complete,0.03,none,mortality_65plus,mexico_born,25,-181592.08876027874,27.093109869421813,-247512.56155519353,-9247.32791014777,1171.2784827970027
complete,0.03,none,mortality_65plus,mexican_second_gen,0,-248491.85381025154,30.603007844700986,-264798.33759598876,-8696.568930238289,2046.6727933571092
complete,0.03,none,mortality_65plus,mexican_second_gen,25,-137260.90637538605,27.093109869421813,-203181.37917030085,-7591.068617359293,-445.00392686907435
complete,0.03,none,mortality_65plus,mexican_third_plus_selfid,0,-163807.65566300132,30.603007844700986,-180114.13944873854,-5915.350690065034,1083.4185478221334
complete,0.03,none,mortality_65plus,mexican_third_plus_selfid,25,-93712.78553933131,27.093109869421813,-159633.25833424611,-5964.065322207598,-1097.2971693792497
complete,0.03,none,mortality_65plus,mexican_observed_total,0,-222242.21282586004,30.603007844700986,-238548.69661159726,-7834.472082171721,2240.395852766698
complete,0.03,none,mortality_65plus,mexican_observed_total,25,-146478.05649069205,27.093109869421813,-212398.52928560684,-7935.430976092687,237.11364263977157
complete,0.03,none,fenelon_mexican,mexico_born,0,-262770.6738996037,30.446645391872856,-279077.15768534096,-9165.517278920835,5038.380488977942
complete,0.03,none,fenelon_mexican,mexico_born,25,-177366.07084352287,26.761700686365696,-243286.54363843767,-9089.439465275098,5397.29639955287
complete,0.03,none,fenelon_mexican,mexican_second_gen,0,-245306.25040231127,30.441692293100328,-261612.7341880485,-8591.946598115406,5232.2762012973835
complete,0.03,none,fenelon_mexican,mexican_second_gen,25,-130509.12488248854,26.751202819693386,-196429.59767740333,-7338.815006269063,6306.777566028439
complete,0.03,none,fenelon_mexican,mexican_third_plus_selfid,0,-160516.6611003408,30.441692293100328,-176823.14488607802,-5807.267076991588,4374.413110482652
complete,0.03,none,fenelon_mexican,mexican_third_plus_selfid,25,-86737.64627893025,26.751202819693386,-152658.11907384504,-5703.466831550828,5877.8420910218265
complete,0.03,none,fenelon_mexican,mexican_observed_total,0,-220258.45732822662,30.446645391872856,-236564.94111396384,-7769.321120188606,4224.15135040012
complete,0.03,none,fenelon_mexican,mexican_observed_total,25,-142273.53912899288,26.761700686365696,-208194.01192390767,-7778.345814421523,4441.6310043389385
complete,0.03,accrual_only,terminal83,mexico_born,0,-376027.2348507139,31.38058577229341,-258543.37284995007,-8238.95942306544,25572.165324368834
complete,0.03,accrual_only,terminal83,mexico_born,25,-376248.73329672357,28.150935658187652,-194767.21464145213,-6918.6764165262975,53916.62539653841
complete,0.03,accrual_only,terminal83,mexican_second_gen,0,-363839.9415083015,31.38058577229341,-246356.07950753762,-7850.588937222793,20488.93088180825
complete,0.03,accrual_only,terminal83,mexican_second_gen,25,-345535.43848364876,28.150935658187652,-164053.91982837731,-5827.654249945419,38682.45541505446
complete,0.03,accrual_only,terminal83,mexican_third_plus_selfid,0,-280643.3073760344,31.38058577229341,-163159.44537527053,-5199.375389586497,18038.112621290144
complete,0.03,accrual_only,terminal83,mexican_third_plus_selfid,25,-306738.9732304563,28.150935658187652,-125257.45457518485,-4449.495252878173,33278.506589682016
complete,0.03,accrual_only,terminal83,mexican_observed_total,0,-335532.149498823,31.38058577229341,-218048.28749805913,-6948.509154044493,22740.80496630483
complete,0.03,accrual_only,terminal83,mexican_observed_total,25,-350606.07759116293,28.150935658187652,-169124.5589358915,-6007.7775385310115,43511.083992355125
complete,0.03,accrual_only,common_white,mexico_born,0,-361568.4036117973,30.448598719809517,-253261.07047663024,-8317.659305347981,30854.46769768867
complete,0.03,accrual_only,common_white,mexico_born,25,-352814.0391118369,26.765846735420713,-188176.81064155197,-7030.482259786958,60507.029396438564
complete,0.03,accrual_only,common_white,mexican_second_gen,0,-349857.45916850807,30.448598719809517,-241550.126033341,-7933.045729168192,25294.884356004884
complete,0.03,accrual_only,common_white,mexican_second_gen,25,-322779.3018830235,26.765846735420713,-158142.07341273862,-5908.353095493913,44594.30183069315
complete,0.03,accrual_only,common_white,mexican_third_plus_selfid,0,-267235.0595274656,30.448598719809517,-158927.72639229853,-5219.541557717135,22269.831604262145
complete,0.03,accrual_only,common_white,mexican_third_plus_selfid,25,-283871.64891468274,26.765846735420713,-119234.42044439784,-4454.722528415602,39301.54072046903
complete,0.03,accrual_only,common_white,mexican_observed_total,0,-321489.8220612494,30.448598719809517,-213182.48892608233,-7001.389157110478,27606.603538281634
complete,0.03,accrual_only,common_white,mexican_observed_total,25,-327391.0065762362,26.765846735420713,-162753.77810595132,-6080.651201315082,49881.86482229529
complete,0.03,accrual_only,group_specific,mexico_born,0,-367309.2224365138,30.710301514419616,-259001.88930134673,-8506.20061976261,25113.648872972175
complete,0.03,accrual_only,group_specific,mexico_born,25,-365607.81199834106,27.37146360409304,-200970.58352805616,-7508.470982242485,47713.25650993438
complete,0.03,accrual_only,group_specific,mexican_second_gen,0,-356056.88904093887,30.710301514419616,-247749.5559057718,-8136.648854864664,19095.45448357408
complete,0.03,accrual_only,group_specific,mexican_second_gen,25,-336516.0217909358,27.37146360409304,-171878.79332065088,-6421.571303895806,30857.581922780897
complete,0.03,accrual_only,group_specific,mexican_third_plus_selfid,0,-273763.4575239345,30.710301514419616,-165456.1243887674,-5433.948731477206,15741.433607793268
complete,0.03,accrual_only,group_specific,mexican_third_plus_selfid,25,-298191.40494645695,27.37146360409304,-133554.17647617206,-4989.723575583076,24981.78468869481
complete,0.03,accrual_only,group_specific,mexican_observed_total,0,-327582.3606118283,30.710301514419616,-219275.0274766612,-7201.481733016611,21514.06498770276
complete,0.03,accrual_only,group_specific,mexican_observed_total,25,-340872.850945144,27.37146360409304,-176235.62247485912,-6584.3469932762055,36400.02045338749
complete,0.03,accrual_only,paradox_fades,mexico_born,0,-367309.2224365138,30.710301514419616,-259001.88930134673,-8506.20061976261,25113.648872972175
complete,0.03,accrual_only,paradox_fades,mexico_born,25,-365607.81199834106,27.37146360409304,-200970.58352805616,-7508.470982242485,47713.25650993438
complete,0.03,accrual_only,paradox_fades,mexican_second_gen,0,-349857.45916850807,30.448598719809517,-241550.126033341,-7933.045729168192,25294.884356004884
complete,0.03,accrual_only,paradox_fades,mexican_second_gen,25,-322779.3018830235,26.765846735420713,-158142.07341273862,-5908.353095493913,44594.30183069315
complete,0.03,accrual_only,paradox_fades,mexican_third_plus_selfid,0,-267235.0595274656,30.448598719809517,-158927.72639229853,-5219.541557717135,22269.831604262145
complete,0.03,accrual_only,paradox_fades,mexican_third_plus_selfid,25,-283871.64891468274,26.765846735420713,-119234.42044439784,-4454.722528415602,39301.54072046903
complete,0.03,accrual_only,paradox_fades,mexican_observed_total,0,-327582.3606118283,30.710301514419616,-219275.0274766612,-7201.481733016611,21514.06498770276
complete,0.03,accrual_only,paradox_fades,mexican_observed_total,25,-340872.850945144,27.37146360409304,-176235.62247485912,-6584.3469932762055,36400.02045338749
complete,0.03,accrual_only,mortality_65plus,mexico_born,0,-365165.85403315304,30.603007844700986,-256858.52089798596,-8435.807613401817,27257.017276332946
complete,0.03,accrual_only,mortality_65plus,mexico_born,25,-360438.6720480963,27.093109869421813,-195801.4435778114,-7315.346512789249,52882.39646017912
complete,0.03,accrual_only,mortality_65plus,mexican_second_gen,0,-353880.70239075326,30.603007844700986,-245573.36925558618,-8065.17802396663,21271.641133759695
complete,0.03,accrual_only,mortality_65plus,mexican_second_gen,25,-331306.3833407168,27.093109869421813,-166669.15487043193,-6226.933768169176,36067.220372999844
complete,0.03,accrual_only,mortality_65plus,mexican_third_plus_selfid,0,-271440.7155770939,30.603007844700986,-163133.3824419268,-5357.664697252359,18064.175554633868
complete,0.03,accrual_only,mortality_65plus,mexican_third_plus_selfid,25,-292785.34608315944,27.093109869421813,-128148.11761287454,-4787.747567996386,30387.843551992322
complete,0.03,accrual_only,mortality_65plus,mexican_observed_total,0,-325361.6063614618,30.603007844700986,-217054.27322629472,-7128.54720257066,23734.819238069234
complete,0.03,accrual_only,mortality_65plus,mexican_observed_total,25,-335597.07772102393,27.093109869421813,-170959.84925073903,-6387.238593296527,41675.79367750758
complete,0.03,accrual_only,fenelon_mexican,mexico_born,0,-362420.59818520973,30.446645391872856,-254113.26505004265,-8345.647278825985,30002.273124276253
complete,0.03,accrual_only,fenelon_mexican,mexico_born,25,-354620.15367653465,26.761700686365696,-189982.92520624975,-7097.960587020583,58700.91483174078
complete,0.03,accrual_only,fenelon_mexican,mexican_second_gen,0,-350272.6999001105,30.441692293100328,-241965.3667649434,-7946.683162385514,24879.643624402466
complete,0.03,accrual_only,fenelon_mexican,mexican_second_gen,25,-323659.3162833257,26.751202819693386,-159022.08781304082,-5941.231352961391,43714.28743039095
complete,0.03,accrual_only,fenelon_mexican,mexican_third_plus_selfid,0,-267703.1348576107,30.441692293100328,-159395.8017224436,-5234.914197175927,21801.75627411707
complete,0.03,accrual_only,fenelon_mexican,mexican_third_plus_selfid,25,-284863.6572542831,26.751202819693386,-120226.42878399818,-4491.784996470743,38309.53238086868
complete,0.03,accrual_only,fenelon_mexican,mexican_observed_total,0,-322606.5248335751,30.446645391872856,-214299.19169840805,-7038.06417071625,26489.900765955914
complete,0.03,accrual_only,fenelon_mexican,mexican_observed_total,25,-329757.7407662735,26.761700686365696,-165120.51229598862,-6169.07486350789,47515.13063225799
complete,0.03,cash_to_accrual,terminal83,mexico_born,0,-344705.32941583026,31.38058577229341,-276646.1590769249,-8815.83795421632,7469.379097394005
complete,0.03,cash_to_accrual,terminal83,mexico_born,25,-324443.365588365,28.150935658187652,-242317.46263827247,-8607.794269452455,6366.377399718069
complete,0.03,cash_to_accrual,terminal83,mexican_second_gen,0,-323417.59872720164,31.38058577229341,-255358.42838829625,-8137.46531824647,11486.582001049625
complete,0.03,cash_to_accrual,terminal83,mexican_second_gen,25,-263530.9826557418,28.150935658187652,-181405.07970564926,-6444.015996778704,21331.295537782513
complete,0.03,cash_to_accrual,terminal83,mexican_third_plus_selfid,0,-241458.78282127113,31.38058577229341,-173399.61248236574,-5525.697121800192,7797.945514194929
complete,0.03,cash_to_accrual,terminal83,mexican_third_plus_selfid,25,-228949.69692868277,28.150935658187652,-146823.79397859023,-5215.5919704177495,11712.167186276638
complete,0.03,cash_to_accrual,terminal83,mexican_observed_total,0,-303028.79707987554,31.38058577229341,-234969.62674097015,-7487.7387071732055,5819.465723393805
complete,0.03,cash_to_accrual,terminal83,mexican_observed_total,25,-286442.1568154238,28.150935658187652,-204316.25386533127,-7257.885007666032,8319.389062915347
complete,0.03,cash_to_accrual,common_white,mexico_born,0,-333524.7839434064,30.448598719809517,-268558.7457118057,-8820.069133003628,15556.7924625132
complete,0.03,cash_to_accrual,common_white,mexico_born,25,-307233.8821208209,26.765846735420713,-230306.86969727033,-8604.505285180932,18376.970340720203
complete,0.03,cash_to_accrual,common_white,mexican_second_gen,0,-314778.68588757486,30.448598719809517,-249812.6476559741,-8204.405396608574,17032.36273337176
complete,0.03,cash_to_accrual,common_white,mexican_second_gen,25,-251074.06263344,26.765846735420713,-174147.05020988936,-6506.315751237977,28589.32503354241
complete,0.03,cash_to_accrual,common_white,mexican_third_plus_selfid,0,-232980.9275900812,30.448598719809517,-168014.88935848046,-5517.984289016619,13182.668638080213
complete,0.03,cash_to_accrual,common_white,mexican_third_plus_selfid,25,-215545.2760469459,26.765846735420713,-138618.2636233953,-5178.923162552303,19917.69754147157
complete,0.03,cash_to_accrual,common_white,mexican_observed_total,0,-293053.05054528464,30.448598719809517,-228087.0123136839,-7490.886999843872,12702.080150680064
complete,0.03,cash_to_accrual,common_white,mexican_observed_total,25,-271029.9510001711,26.765846735420713,-194102.93857662048,-7251.888591282764,18532.704351626133
complete,0.03,cash_to_accrual,group_specific,mexico_born,0,-336936.71037189284,30.710301514419616,-271970.6721402921,-8932.12441869619,12144.866034026782
complete,0.03,cash_to_accrual,group_specific,mexico_born,25,-315027.71260073694,27.37146360409304,-238100.70017718634,-8895.6909351982,10583.139860804193
complete,0.03,cash_to_accrual,group_specific,mexican_second_gen,0,-317195.8665402149,30.710301514419616,-252229.82830861417,-8283.791008895141,14615.182080731698
complete,0.03,cash_to_accrual,group_specific,mexican_second_gen,25,-256703.45077410448,27.37146360409304,-179776.43835055386,-6716.635573969937,22959.936892877915
complete,0.03,cash_to_accrual,group_specific,mexican_third_plus_selfid,0,-236196.61491657878,30.710301514419616,-171230.57668497803,-5623.594644228318,9966.98131158264
complete,0.03,cash_to_accrual,group_specific,mexican_third_plus_selfid,25,-222756.78766285928,27.37146360409304,-145829.77523930866,-5448.352771381752,12706.18592555821
complete,0.03,cash_to_accrual,group_specific,mexican_observed_total,0,-296242.3693519459,30.710301514419616,-231276.33112034513,-7595.631353960448,9512.761344018829
complete,0.03,cash_to_accrual,group_specific,mexican_observed_total,25,-278286.1153842826,27.37146360409304,-201359.102960732,-7522.98647418699,11276.539967514604
complete,0.03,cash_to_accrual,paradox_fades,mexico_born,0,-336936.71037189284,30.710301514419616,-271970.6721402921,-8932.12441869619,12144.866034026782
complete,0.03,cash_to_accrual,paradox_fades,mexico_born,25,-315027.71260073694,27.37146360409304,-238100.70017718634,-8895.6909351982,10583.139860804193
complete,0.03,cash_to_accrual,paradox_fades,mexican_second_gen,0,-314778.68588757486,30.448598719809517,-249812.6476559741,-8204.405396608574,17032.36273337176
complete,0.03,cash_to_accrual,paradox_fades,mexican_second_gen,25,-251074.06263344,26.765846735420713,-174147.05020988936,-6506.315751237977,28589.32503354241
complete,0.03,cash_to_accrual,paradox_fades,mexican_third_plus_selfid,0,-232980.9275900812,30.448598719809517,-168014.88935848046,-5517.984289016619,13182.668638080213
complete,0.03,cash_to_accrual,paradox_fades,mexican_third_plus_selfid,25,-215545.2760469459,26.765846735420713,-138618.2636233953,-5178.923162552303,19917.69754147157
complete,0.03,cash_to_accrual,paradox_fades,mexican_observed_total,0,-296242.3693519459,30.710301514419616,-231276.33112034513,-7595.631353960448,9512.761344018829
complete,0.03,cash_to_accrual,paradox_fades,mexican_observed_total,25,-278286.1153842826,27.37146360409304,-201359.102960732,-7522.98647418699,11276.539967514604
complete,0.03,cash_to_accrual,mortality_65plus,mexico_born,0,-335555.43389395264,30.603007844700986,-270589.3956623519,-8886.760213576248,13526.142511966988
complete,0.03,cash_to_accrual,mortality_65plus,mexico_born,25,-311537.752551678,27.093109869421813,-234610.7401281274,-8765.302381323663,14073.099909863144
complete,0.03,cash_to_accrual,mortality_65plus,mexican_second_gen,0,-316270.97063519765,30.603007844700986,-251304.9324035969,-8253.415361282316,15540.077985748969
complete,0.03,cash_to_accrual,mortality_65plus,mexican_second_gen,25,-254236.89244464674,27.093109869421813,-177309.88002109615,-6624.482377628363,25426.495222335623
complete,0.03,cash_to_accrual,mortality_65plus,mexican_third_plus_selfid,0,-234995.91669945125,30.603007844700986,-170029.8784678505,-5584.161032580819,11167.67952871017
complete,0.03,cash_to_accrual,mortality_65plus,mexican_third_plus_selfid,25,-219815.95403552998,27.093109869421813,-142888.9416119794,-5338.480154371004,15647.019552887476
complete,0.03,cash_to_accrual,mortality_65plus,mexican_observed_total,0,-294977.13557629305,30.603007844700986,-230011.0973446923,-7554.0782504072895,10777.995119671657
complete,0.03,cash_to_accrual,mortality_65plus,mexican_observed_total,25,-275107.96191937686,27.093109869421813,-198180.94949582627,-7404.24734008368,14454.693432420347
complete,0.03,cash_to_accrual,fenelon_mexican,mexico_born,0,-333604.2737507481,30.446645391872856,-268638.23551914736,-8822.67975584618,15477.302655171545
complete,0.03,cash_to_accrual,fenelon_mexican,mexico_born,25,-307402.2912809761,26.761700686365696,-230475.2788574255,-8610.797227364563,18208.56118056504
complete,0.03,cash_to_accrual,fenelon_mexican,mexican_second_gen,0,-314753.1626896581,30.441692293100328,-249787.12445805737,-8203.567157773625,17057.885931288503
complete,0.03,cash_to_accrual,fenelon_mexican,mexican_second_gen,25,-251019.90802942857,26.751202819693386,-174092.89560587797,-6504.292478649341,28643.4796375538
complete,0.03,cash_to_accrual,fenelon_mexican,mexican_third_plus_selfid,0,-233088.5767405532,30.441692293100328,-168122.53850895245,-5521.519727591727,13075.019487608224
complete,0.03,cash_to_accrual,fenelon_mexican,mexican_third_plus_selfid,25,-215773.38724881713,26.751202819693386,-138846.37482526654,-5187.445635393388,19689.586339600326
complete,0.03,cash_to_accrual,fenelon_mexican,mexican_observed_total,0,-293214.2187070755,30.446645391872856,-228248.18047547477,-7496.180122304908,12540.911988889187
complete,0.03,cash_to_accrual,fenelon_mexican,mexican_observed_total,25,-271371.48122773,26.761700686365696,-194444.4688041794,-7264.64851742801,18191.174124067213
