outcome,outcome_label,taxonomy,period,origin,g1_adjusted_gap,se_g1_adjusted_gap,g2_adjusted_gap,se_g2_adjusted_gap,closing_ratio_adjusted,se_closing_ratio_adjusted,p025_closing_ratio_adjusted,p975_closing_ratio_adjusted,g1_raw_gap,g2_raw_gap,closing_ratio_raw,se_closing_ratio_raw,n_obs_g1,n_obs_g2
log_inctot,log total personal income | positive,country_gen_union,2005-2014,China,-0.09709865031091601,0.025717113141530433,0.33489090901100627,0.042995858159843026,4.448975942906152,1.5636452380389885,3.092669698420294,7.920003770570414,-0.10087698565345349,0.3261279724783055,4.232927415165489,1.409079744820743,5587.0,1410.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,China,-0.17540536784747565,0.0341411277176563,0.364028293062288,0.04828957603415134,3.0753543493539497,0.6731434089884254,2.3699617938268025,4.753867994133908,-0.17992429140805832,0.3822570646409229,3.1245439492880096,0.680039711338523,6856.0,1652.0
log_inctot,log total personal income | positive,country_gen_union,all,China,-0.1637666352945681,0.019011988141782184,0.32892662393753247,0.03150501685878638,3.0085081637409843,0.33179447042227944,2.501873757430373,3.7234319799260915,-0.08638802829610626,0.4238219181737328,5.906026060937839,1.8667350104388878,15857.0,3848.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,Cuba,-0.35157755772854976,0.025269405696888955,0.1397258781873679,0.05648337157859965,1.3974254758753661,0.1667548882110298,1.078670386144525,1.7063539518585296,-0.33542393022747063,0.13910586358425192,1.414716575200571,0.17946658237362018,4183.0,1045.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,Cuba,-0.2875542472476481,0.022312018959455747,0.0880485410725023,0.03692968884252307,1.3061980197311187,0.13053760640053672,1.083607529768493,1.5891312263757482,-0.24645984792208786,0.07763231192303088,1.3149896933620295,0.1528059845803193,3809.0,1419.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,Cuba,-0.37934148354904834,0.025443512555114272,0.09565825401314236,0.04668395901107575,1.252169241070556,0.12310607444942,0.9837523664819205,1.4415265235859365,-0.3124182923262655,0.09566093664689213,1.306195056424517,0.14894479979118852,4176.0,1713.0
log_inctot,log total personal income | positive,country_gen_union,all,Cuba,-0.34507788016796076,0.014687008908502905,0.1024304540896029,0.025886369229022488,1.2968328599901757,0.07469558190541363,1.1373390138804875,1.4351022815900747,-0.25974446066886614,0.17631658572112663,1.6788078762761485,0.10477824852224533,12168.0,4177.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,England,0.03335601147708632,0.034730005006758796,0.12930737484946744,0.03166745325395772,-2.876583833720475,246.0477102300069,-39.705811308922705,19.892650138825665,0.019786721127369233,0.11161214316033252,-4.640759903668387,84.8227435931224,2247.0,2283.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,England,0.19175045572440638,0.037245599598543455,0.07526142630111736,0.04560543944976229,0.6075032728512157,0.2682350088788887,-0.022652671690062194,1.0648942177096385,0.2051965410256109,0.0775672796318041,0.6219854426195088,0.2530872709558132,1817.0,1705.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,England,0.114949826035851,0.06280241665175607,0.10456395951926276,0.0516014639584403,0.09035130260526936,5.359471852816771,-7.23873983235925,6.394236738404073,0.11509265317020123,0.10365872777631857,0.09934539763345229,17.441319251583685,1141.0,1152.0
log_inctot,log total personal income | positive,country_gen_union,all,England,0.10400992470738775,0.025353939964843426,0.10645699431517092,0.022632376896304846,-0.023527270254906307,0.5033940864862336,-0.9064015569161543,0.4893137325926588,0.054136462297798005,0.055193664378554885,-0.01952846632166949,2.5959510581227603,5205.0,5140.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,Germany,-0.084448845399818,0.030597607664143725,0.10557069415272959,0.024938429442962044,2.2501141211926754,3.4316464209258655,1.5723402149944898,5.074805085727402,-0.1644514792889762,0.08459163004667758,1.5143865559155727,0.2293281227202905,3764.0,4020.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,Germany,-0.017470941516106328,0.031381441712885476,0.07771643043399176,0.027566910414556972,5.448325258392376,31.362182900476984,-32.63839880532442,41.020953201971196,-0.027040226693713976,0.09316985035093062,4.445601673620205,5189.57579295986,3464.0,3623.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,Germany,0.03179419821783938,0.0403849777395587,0.1207501721882124,0.031819431913922835,-2.7978681318172316,52.22286424189404,-29.880382994307507,77.30822533103944,0.011422526802858712,0.13116874837691483,-10.483339075561396,47.06950475565487,2790.0,3091.0
log_inctot,log total personal income | positive,country_gen_union,all,Germany,-0.027079283609868113,0.0192279186696063,0.10242904906794818,0.017066937597662833,4.782561257662719,53.1123101546452,-21.825659172441206,37.07260935870558,-0.08221413050445214,0.0993161464266965,2.2080179625729697,0.4857405144285061,10018.0,10734.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,Ireland,-0.03345123777430687,0.06820115575069831,0.24643692389256272,0.03542228463768896,8.367049481255528,75.79282278473282,-19.927987656838724,49.97418720679498,-0.05749524889147395,0.20120325025342112,4.4994761155518335,58.34321034979311,628.0,1841.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,Ireland,0.052383061157954054,0.08920987706189949,0.21500497074196334,0.04951379624163285,-3.104475110640153,13.255905951464948,-29.392976611334525,14.92851251423873,0.08257639771301228,0.25946665636651645,-2.1421406546247295,57.16264113270118,379.0,1052.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,Ireland,0.05444396752230874,0.13167723332410725,0.34505353959228807,0.07069970241360728,-5.3377735917372355,13.326585413695964,-25.92095223072625,16.010753705065408,0.136025976212359,0.3164908979406462,-1.3266945531532275,24.592897152862623,315.0,733.0
log_inctot,log total personal income | positive,country_gen_union,all,Ireland,0.013724721884773805,0.05551849469129748,0.262623422776659,0.0279739319051071,-18.13506335367081,236.18346903311186,-53.10634027203555,96.26085787688017,-0.018409031732860015,0.1828866535512983,10.93461558463429,38.755137587885265,1322.0,3626.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,Italy,-0.16404004210583834,0.03828801020573742,0.09917756886909491,0.02187083447689893,1.6045936564994645,0.2119103055619169,1.3369201668720345,2.1361893343120726,-0.12678017892160476,0.0661217311228608,1.5215462833803661,0.42111387494119507,1562.0,5005.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,Italy,-0.01797067682596863,0.05197092225561035,0.06899417857270283,0.029305521317999475,4.839264332715749,269.8893591395874,-12.72622301783903,18.299983806200768,0.03918169482652445,0.0758602399141477,-0.9361143066938833,66.702469512483,1117.0,3321.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,Italy,-0.17389710410880932,0.10098828072708137,0.16786776281810817,0.0456219766771905,1.9653281098520852,2.1325145454229526,-0.04084988302529292,6.338342305785087,-0.16772592989647883,0.17926895660644782,2.0688207644285734,37.748263419672554,686.0,1928.0
log_inctot,log total personal income | positive,country_gen_union,all,Italy,-0.11926581631099718,0.03219143846612271,0.10638105438743416,0.016671277332518823,1.8919660106969398,0.3704758759162454,1.531093899164797,2.897419121487964,-0.13343368150274948,0.03485772119156927,1.2612362995534303,0.1747317910621537,3365.0,10254.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,Mexico,-0.6323001118895983,0.008156802631452902,-0.21701972817920837,0.015853306530547638,0.6567773370612644,0.025581218160585204,0.6057946918007033,0.7053654802849268,-0.533163208017136,-0.24228747319502197,0.5455660301540635,0.030327164859725694,34427.0,9732.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,Mexico,-0.5705205952645006,0.006638101401670193,-0.1607555687755397,0.011876871804648434,0.7182300339201403,0.020410186179129618,0.6812740539069755,0.7591522699572093,-0.49394983327453623,-0.19969585027391012,0.5957163322638078,0.02406813171733687,48579.0,13999.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,Mexico,-0.6010037066454286,0.00829286533498172,-0.22392586723038138,0.012439357578448294,0.6274135005252307,0.02103296673038566,0.5804463155614557,0.6708648692063897,-0.5013989977665538,-0.21961701233075281,0.5619915211059033,0.026002456563584984,48317.0,21515.0
log_inctot,log total personal income | positive,country_gen_union,all,Mexico,-0.5982492681114411,0.004512287463624639,-0.20472082516808845,0.007878568676055754,0.6578001243288553,0.013381622344665377,0.632675195672692,0.6873784176935047,-0.454987465261933,-0.12274198535500247,0.7302299629631757,0.01843368490265865,131323.0,45246.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,Other origin,-0.25763933782038,0.007587052599864353,0.0723086554710602,0.0113801866632074,1.280658443243912,0.04510451282492003,1.18285942870676,1.3690321639505603,-0.22486646110037078,0.034771324502397505,1.1546309944677657,0.052055593897001914,65293.0,19692.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,Other origin,-0.20642309555109314,0.006642747261787063,0.058466412110832776,0.011457550189234311,1.2832358072857277,0.05555206103533898,1.1794182353634084,1.3915893236533523,-0.191016244975156,0.025745447070406158,1.1347814531363793,0.061201593295752775,88711.0,24659.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,Other origin,-0.21178108847033614,0.007166889421589244,0.05188037076776887,0.011897242901622617,1.2449716881827986,0.05693488909914029,1.1353958292319835,1.3637884389136594,-0.17023751143619847,0.054603557551711646,1.320749270187587,0.07293147223269462,95124.0,30117.0
log_inctot,log total personal income | positive,country_gen_union,all,Other origin,-0.22075118474032135,0.00405766432234723,0.0588754108678669,0.007193155694207303,1.2667048466223383,0.03276984716081471,1.2023777024789029,1.325518647903095,-0.12812179533756485,0.10877243172655149,1.8489767993023105,0.06362435762344563,249128.0,74468.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,Philippines,0.12046985160168888,0.021830385404035885,0.1662971273870397,0.038042331532451394,-0.3804045176121753,0.45696342047919464,-1.5481860879785139,0.2533195699411541,0.064491166291619,0.1507648106977939,-1.337759097363179,53.40513382213301,6120.0,1396.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,Philippines,0.07064174136526752,0.017830550682768943,0.07527202272252394,0.036736580196361314,-0.06554596854166728,0.7279515980216239,-1.9680758679038475,1.0081117532608521,0.01874083800031201,0.035360983533264445,-0.8868411077816121,22.024123622449967,8669.0,2626.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,Philippines,-0.025009467021685883,0.025571609654228486,0.10967340920128443,0.0347066302053935,5.385275748027172,91.81707218231034,-23.913132983430266,116.70340080273839,-0.07174570356172083,0.13039702570273093,2.817488981630154,2.6481126355324793,8055.0,3252.0
log_inctot,log total personal income | positive,country_gen_union,all,Philippines,0.04866565706508303,0.013435672534093715,0.10905441081128178,0.02295724360094153,-1.2408905455738086,6.268644716994262,-4.040202373162464,-0.08476429192525468,0.025625476806890646,0.2034834239876897,-6.940668793057282,59.673695158624696,22844.0,7274.0
log_inctot,log total personal income | positive,country_gen_union,1994-2004,Poland,-0.15190643273021587,0.04396555023472207,0.19818844948121642,0.03594803953511127,2.304674502054807,0.7536311881356517,1.6387740995116697,3.944194934943558,-0.16353612337942458,0.1643460029374122,2.0049522976407395,0.5080291367195184,1442.0,1885.0
log_inctot,log total personal income | positive,country_gen_union,2005-2014,Poland,-0.23213019264057272,0.04479800483165385,0.27248480132006436,0.047676792051522116,2.1738447214489507,0.30989706872696055,1.7177759374048285,2.9277725990976875,-0.25305662367419934,0.23417715150194418,1.9253942777780764,0.24600601187588741,1368.0,1146.0
log_inctot,log total personal income | positive,country_gen_union,2015-2025,Poland,-0.047696870683671476,0.06391435612367362,0.34657147130716287,0.06452573782362164,8.266125981422256,170.46948951850038,-62.0605146545397,97.79583180275635,-0.025593528143948774,0.3640038970052668,15.222497772013131,88.01694217337227,999.0,609.0
log_inctot,log total personal income | positive,country_gen_union,all,Poland,-0.14265423922946413,0.03157531720088746,0.25199016429618937,0.02636041522915245,2.7664400697609466,0.47931817959367484,2.11232818245823,3.9588121073168145,-0.1415542009525037,0.15242540266701177,2.076798863201211,0.3423061346901724,3809.0,3640.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,1994-2004,Africa,-0.05601283043040436,0.0095880692407854,0.03176807310916475,0.026636165397435976,1.5671570757102948,0.5344535635265861,0.5949492618122394,2.9297995021930703,-0.017712642509197907,0.04862757986265398,3.745359978749778,19.500317872522523,2640.0,249.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2005-2014,Africa,-0.042527621334478516,0.006463916029323565,0.00013550621220984597,0.015848836850837572,1.0031863106366588,0.38081077222034443,0.3922430991068362,1.8105378334893107,-0.016317519232605604,0.03397213736226279,3.0819425353812235,3.7495720739903375,7417.0,955.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2015-2025,Africa,-0.012176429485388706,0.005645639652148823,-0.0031451717203650966,0.012228837180134167,0.7417000012902638,2.0548430889402067,-3.4130713102046517,3.805252425739095,0.010832540036794458,0.042478603233531254,-2.9213889899548833,30.199780966278297,9286.0,1457.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,all,Africa,-0.027501798433614527,0.004332563735174296,0.00029924992048508905,0.009457626485503752,1.0108811036924525,0.35596298234546303,0.2836140121128096,1.6942238375989016,-0.004761467887863913,0.036236804050468585,8.610427058182918,117.66164892403074,19343.0,2661.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,1994-2004,Asia,-0.07184254977834209,0.002736050304316926,0.000972845107255058,0.007026351983950375,1.0135413499417352,0.09701482226537401,0.8279803058849957,1.2090318875256076,-0.06032354885908675,0.02487166261938245,1.412304366864781,0.11663339150383735,32945.0,4744.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2005-2014,Asia,-0.051890551070317224,0.0024613139950865497,-0.015225459922799084,0.005017847922434793,0.7065851179308741,0.09818183411605819,0.5363682040210439,0.9286563453763714,-0.04163069007675124,0.01899038169836298,1.4561630293264873,0.12359743838673633,51297.0,10195.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2015-2025,Asia,-0.03950205182130424,0.0023834838743530514,0.013835440987540687,0.003726202290445486,1.3502461353179371,0.1002862503622101,1.1587422679742254,1.5454445244689787,-0.030093449679565842,0.05491741456025179,2.8248959539371787,0.21161902391995824,55940.0,15003.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,all,Asia,-0.05113552110165062,0.0014413177667393817,0.0032548056708493257,0.0027831760687617437,1.0636505818407367,0.05460947896333541,0.9534957520719362,1.1686223229600234,-0.04268761070207605,0.03691220834050324,1.8647054199898818,0.07531254222016925,140182.0,29942.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,1994-2004,Canada,-0.019809632077169445,0.009226356481768625,0.026002235068840376,0.005828529065819778,2.3126056540347304,2.2390891418770025,1.4952395959820866,7.976505505900512,-0.032564827176403854,-0.0007885710653334765,0.975784576989714,0.2490546011282176,3435.0,6643.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2005-2014,Canada,-0.01618298213671992,0.008376415934443332,0.004318615330365099,0.00812204058287052,1.2668615273674415,473443.9084970482,-0.150931339237607,5.515790850471332,-0.01530540679100989,-0.016490069802662877,-0.07740160244214067,30.11677206501841,3463.0,5208.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2015-2025,Canada,0.013677071479051336,0.01003760264468102,-0.0010369612446678427,0.010332267562768328,1.0758174910656948,5.779949756680995,-12.90853715417883,4.8198198118042495,0.010591511044840796,-0.014615619192254736,2.3799371147683517,12.591946871224614,2585.0,3016.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,all,Canada,-0.007666134568229119,0.005297468969337525,0.01263811693975839,0.004637327587580231,2.648564452825383,6.238759173201335,-4.767053015296767,12.512552282560216,-0.01264734500894904,-0.007052158818718013,0.44240005995503173,1.9378185442861917,9483.0,14867.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,1994-2004,Caribbean,-0.04768917033947735,0.00444750343343149,-0.013264799545937797,0.009994275830076418,0.721848808618146,0.22387414066981343,0.25296252262402297,1.1176323195082416,-0.052141469745899505,0.03081220248655403,1.5909346751580042,0.20093802082182563,13903.0,2294.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2005-2014,Caribbean,-0.02886309371164875,0.0042023419098894356,-0.010884049136687144,0.008060577929874033,0.622907743521115,0.29540185061475854,0.07836926835123283,1.1807619746476932,-0.026560526485251423,0.02954646240842984,2.112420057819127,0.4076413144448805,14929.0,3643.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2015-2025,Caribbean,-0.02546918721478562,0.004446556412041044,-0.009921886571953843,0.006945066581611916,0.6104356810336731,0.29984461861066514,0.004042219839766229,1.1736126084584697,-0.023221910837599724,0.030364730803209783,2.307589673199708,0.4301144550429444,15222.0,5172.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,all,Caribbean,-0.03253146994677308,0.0025606769499494993,-0.011051789514137886,0.004832791662885543,0.6602738968690791,0.15067493074347843,0.40413174090728166,0.9560399603670723,-0.03308791597099359,0.027430201498506168,1.8290096457737852,0.1643403327426748,44054.0,11109.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,1994-2004,Central America,-0.04249883378661667,0.004498668697828217,-0.01785829413288475,0.012010723292581255,0.5797933133283174,0.2855529339801122,-0.016721475702374044,1.0764537467182584,-0.012251029131740476,0.0046673926529382515,1.3809796387509827,1.507363534449024,11373.0,1674.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2005-2014,Central America,-0.041433846165141605,0.0045202624668975845,0.012032312651843095,0.010721890783355661,1.2903981591254232,0.26985481479095275,0.8220314641769616,1.8558813815115014,-0.008946023704249462,0.05394421252442183,7.029965301656615,142.25603873989073,15993.0,1726.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2015-2025,Central America,-0.06974182827165812,0.004183627862351933,-0.007797479918056843,0.008607978482995228,0.8881950744439316,0.12202521073312333,0.6503294443716304,1.1352235344810304,-0.04228532728593437,0.04260390314360374,2.007533957476908,0.23795034861408285,17502.0,3362.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,all,Central America,-0.05507338765338316,0.0027006981986606696,-0.006045633251471185,0.006061705310181815,0.8902258693523495,0.10934903159214919,0.6830258743265237,1.1162498436719186,-0.027342555299733506,0.035309932853106685,2.2913911105247298,0.2705183181331781,44868.0,6762.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,1994-2004,Europe,-0.038595383708268365,0.003988255202293334,0.012712327005289226,0.003219086288733039,1.3293742873857175,0.0953577761980234,1.1422724893934173,1.524730173244845,-0.05076346111118546,-0.024584635177898773,0.5157021479671787,0.07364897916373842,18681.0,24547.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2005-2014,Europe,-0.03149657958072264,0.004068765327014455,0.01973567110273944,0.00391162394302696,1.62659728025892,0.1473138213406782,1.3608742766121682,1.9127644574732279,-0.03350429857988435,0.012000592216715122,1.35818067308892,0.1284151830983822,18966.0,19427.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2015-2025,Europe,-0.011793429705041159,0.004099767081980095,0.02468182270811729,0.0037903706819549968,3.0928451964712966,9.773518851264084,2.0641921588423044,6.998863566650172,-0.009074787324831801,0.02305446792402077,3.5404967740605513,120.23834526521232,15925.0,14029.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,all,Europe,-0.026926613204132765,0.0021846691731390346,0.018402908756169532,0.0020500733628923402,1.6834468418532862,0.09821880609797552,1.510612930679367,1.8712728113779642,-0.03075874287434288,0.0017824591995549977,1.0579496765143097,0.07251211019131275,53572.0,58003.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,1994-2004,Mexico,-0.10522724955203636,0.002678347559588832,-0.027607742787934986,0.004243811831863126,0.737636943800545,0.04028041811449998,0.6568379308918827,0.8024203525391183,-0.07029140863212058,-0.01693787865133578,0.7590334440445998,0.060767862946212815,42104.0,10582.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2005-2014,Mexico,-0.09994617969517201,0.002162311940737796,-0.02521338490889429,0.0038592406841979235,0.7477303786318483,0.037838339080398124,0.6725493654098804,0.8310687167541321,-0.06540755990341529,0.006088871915613359,1.0930912561881923,0.06088532939263957,60678.0,15611.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2015-2025,Mexico,-0.09374354875994707,0.0022439682669386815,-0.03218587668241106,0.0035335923392092613,0.6566603557453244,0.037947352712918984,0.5804838548433644,0.7187720109140171,-0.07466460994413215,0.007967266087436364,1.1067073958251155,0.04732602772731173,59003.0,23990.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,all,Mexico,-0.09871893070237045,0.0013329888052057445,-0.02968755794543584,0.002370979802745061,0.6992718849949722,0.02420546575150163,0.6538696741647525,0.7448071161953228,-0.07238202032595442,0.00044321169431227325,1.006123229115689,0.032686719219248934,161785.0,50183.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,1994-2004,Other,-0.06386635836871167,0.018694333902825776,0.0665507314515403,0.022826435253550097,2.0420310966742656,0.5678151967653527,1.3181277784012566,3.4243223361161887,-0.04792826038702658,0.07404212664678145,2.5448532045369934,1.9813066080283532,879.0,266.0
positive_wage,any wage and salary income (INCWAGE > 0),region_gen_union,2005-2014,Other,-0.03876980687113244,0.013361300421004712,-0.002553733823459373,0.021233688359001718,0.9341308603381036,0.7137080522124692,-0.365187526987449,2.4807192595980507,-0.021964500640717532,0.020131306799360704,1.9165383328606853,10.242491206628385,1678.0,594.0
