outcome,outcome_label,taxonomy,period,group,n_obs,mean,se_mean
log_incwage,log wage and salary income | positive,country_gen_union,all,Ireland|1st_foreign_born,1065.0,10.578731238943028,0.038621901138600624
log_incwage,log wage and salary income | positive,country_gen_union,all,Ireland|2nd_gen_all,2961.0,10.588609932619793,0.022757521372580695
log_incwage,log wage and salary income | positive,country_gen_union,all,Other origin|1st_foreign_born,204459.0,10.39355120275577,0.0028910037637511756
log_incwage,log wage and salary income | positive,country_gen_union,all,Other origin|2nd_gen_all,62191.0,10.54002054824069,0.005208371013815795
log_incwage,log wage and salary income | positive,country_gen_union,all,3rd+_NH_white,1303803.0,10.432596838876941,0.0010969589083921602
log_incwage,log wage and salary income | positive,country_gen_union,all,3rd+_Mexican_selfid,57801.0,10.248435522881083,0.0052661517436217746
log_incwage,log wage and salary income | positive,country_gen_union,all,3rd+_other,272908.0,10.1775677084821,0.0026691077869451484
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Mexico|1st_foreign_born,4744.0,2.222541850949032,0.023266496866093667
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Mexico|2nd_gen_all,1189.0,1.4996469667007237,0.040116353934897986
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Central America|1st_foreign_born,1646.0,1.6281073851501096,0.03493429637932313
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Central America|2nd_gen_all,199.0,1.2157263346685212,0.08717860095916272
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Caribbean|1st_foreign_born,2373.0,1.6111309670199332,0.02846515942605337
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Caribbean|2nd_gen_all,232.0,1.2781314302773892,0.11729415813029147
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,South America|1st_foreign_born,1498.0,1.5141859765194512,0.033560322451796014
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Europe|1st_foreign_born,2872.0,1.3273105589239829,0.023709874190029977
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Europe|2nd_gen_all,3204.0,1.2818566776192462,0.023589462711720254
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Asia|1st_foreign_born,5120.0,1.6032413819854356,0.019620160504788958
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Asia|2nd_gen_all,507.0,1.39281765193094,0.07016373576984239
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Africa|1st_foreign_born,311.0,1.8336762870269858,0.09344014516597504
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Canada|1st_foreign_born,609.0,1.214005950126909,0.06094294361349841
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Canada|2nd_gen_all,1000.0,1.2612725207622317,0.041317187090189354
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,Other|1st_foreign_born,149.0,1.6423895363458871,0.11223518502405082
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,US outlying|1st_foreign_born,1329.0,1.4581566615635198,0.03707346953999887
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,US outlying|2nd_gen_all,645.0,1.4350881315765656,0.051931375199590485
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,3rd+_NH_white,94238.0,1.2302618448825746,0.004236842242790732
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,3rd+_Mexican_selfid,3149.0,1.4851773741460317,0.02395983069217242
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,1994-2004,3rd+_other,18864.0,1.1876212612361878,0.00957590440305129
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Mexico|1st_foreign_born,8345.0,2.0849285641926367,0.01612246682217218
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Mexico|2nd_gen_all,1562.0,1.489361111724773,0.03490669126208438
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Central America|1st_foreign_born,2247.0,1.6649850310468233,0.029085272979673733
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Central America|2nd_gen_all,157.0,1.2851802710944478,0.09307402291610285
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Caribbean|1st_foreign_born,2713.0,1.4805482405376644,0.027046694038800122
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Caribbean|2nd_gen_all,439.0,1.2363003816331652,0.06241333132999191
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,South America|1st_foreign_born,2082.0,1.4137860168312701,0.02716872226783579
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,South America|2nd_gen_all,200.0,1.360947882765749,0.10405527664941523
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Europe|1st_foreign_born,3116.0,1.3127652393229425,0.02663689510366513
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Europe|2nd_gen_all,3155.0,1.3113004035331994,0.025199260179170766
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Asia|1st_foreign_born,7912.0,1.554768999190338,0.015924869704422993
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Asia|2nd_gen_all,1029.0,1.3099618646233322,0.04224155092178084
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Africa|1st_foreign_born,1058.0,1.9272229465092416,0.051526118708951
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Canada|1st_foreign_born,567.0,1.4573920286515483,0.06519245421177092
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Canada|2nd_gen_all,842.0,1.335334492917776,0.05381390009454881
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,Other|1st_foreign_born,242.0,1.6544960356539302,0.0915240716355414
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,US outlying|1st_foreign_born,1196.0,1.3536658145087188,0.043086147987564424
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,US outlying|2nd_gen_all,901.0,1.3729862599491163,0.042422485503967794
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,3rd+_NH_white,93135.0,1.2899496035743192,0.00408126420363785
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,3rd+_Mexican_selfid,3641.0,1.4329789240133084,0.024338304317914197
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2005-2014,3rd+_other,21178.0,1.1665091816887134,0.00879439765380762
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Mexico|1st_foreign_born,9308.0,2.070934623737682,0.013944357537167554
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Mexico|2nd_gen_all,2591.0,1.6469839536997226,0.030536975404660136
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Central America|1st_foreign_born,2665.0,1.7418183601055381,0.0259277852940594
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Central America|2nd_gen_all,288.0,1.0890049098053565,0.06920436994578402
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Caribbean|1st_foreign_born,2329.0,1.4748431289016315,0.02564707387363034
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Caribbean|2nd_gen_all,583.0,1.2550338068331726,0.05189134970714667
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,South America|1st_foreign_born,2245.0,1.4096561564931636,0.030436324796506518
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,South America|2nd_gen_all,333.0,1.4309350646900905,0.06977112839019393
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Europe|1st_foreign_born,2371.0,1.3941428131278286,0.03035762043287781
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Europe|2nd_gen_all,1862.0,1.462153535189884,0.03630247689123774
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Asia|1st_foreign_born,8480.0,1.5538866434458847,0.014471390993751929
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Asia|2nd_gen_all,1623.0,1.413055346623581,0.03589790460438126
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Africa|1st_foreign_born,1433.0,2.0589020051085423,0.043686116736885085
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Africa|2nd_gen_all,149.0,1.1820070906344133,0.12198015658900874
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Canada|1st_foreign_born,393.0,1.5956268334348198,0.0773913016860083
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Canada|2nd_gen_all,396.0,1.3831746917436427,0.09080631348341277
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,Other|1st_foreign_born,231.0,1.7118587339134155,0.10480233013047045
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,US outlying|1st_foreign_born,875.0,1.2344310794024755,0.04276354788813434
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,US outlying|2nd_gen_all,662.0,1.2237626453980095,0.052169500103972116
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,3rd+_NH_white,65757.0,1.3612382942413952,0.005406520635446138
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,3rd+_Mexican_selfid,3825.0,1.4837570352874243,0.023604214905576293
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,2015-2025,3rd+_other,16885.0,1.2121145409228822,0.011556072892830236
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Mexico|1st_foreign_born,22397.0,2.1049086021632135,0.009009510642893511
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Mexico|2nd_gen_all,5342.0,1.576796424539047,0.021702233333368237
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Central America|1st_foreign_born,6558.0,1.6940089463684622,0.017512174803649444
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Central America|2nd_gen_all,644.0,1.1656844399014237,0.046054228432142935
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Caribbean|1st_foreign_born,7415.0,1.5135947721432634,0.016256248326361182
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Caribbean|2nd_gen_all,1254.0,1.2525249485851797,0.03833080249973815
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,South America|1st_foreign_born,5825.0,1.4331606065664582,0.018342528672305652
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,South America|2nd_gen_all,631.0,1.3861514214157535,0.0524578107686673
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Europe|1st_foreign_born,8359.0,1.3450694167634083,0.014993666645332505
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Europe|2nd_gen_all,8221.0,1.3403462247025344,0.01617397296520482
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Asia|1st_foreign_born,21512.0,1.5658176390492096,0.009058178708718286
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Asia|2nd_gen_all,3159.0,1.3820112854099413,0.024526264513174145
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Africa|1st_foreign_born,2802.0,1.9971361087411066,0.032796652755169804
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Africa|2nd_gen_all,258.0,1.2540841511441163,0.09619522167583607
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Canada|1st_foreign_born,1569.0,1.3979127344990965,0.04198413662281879
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Canada|2nd_gen_all,2238.0,1.3112309594736222,0.031948488457750765
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Other|1st_foreign_born,622.0,1.6740003734417868,0.06239378333564331
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,Other|2nd_gen_all,194.0,1.7671619722904277,0.13378798849690993
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,US outlying|1st_foreign_born,3400.0,1.3479682150166723,0.023275183566615506
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,US outlying|2nd_gen_all,2208.0,1.3315335873660046,0.02877005910893686
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,3rd+_NH_white,253130.0,1.287950646953909,0.0024324439486777863
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,3rd+_Mexican_selfid,10615.0,1.4678344174289495,0.015045894553796072
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_union,all,3rd+_other,56927.0,1.1889815672562545,0.005683867023201411
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Mexico|1st_foreign_born,4744.0,2.222541850949032,0.023266496866093667
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Mexico|2nd_father_foreign,405.0,1.3537168873576626,0.062364974238130914
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Mexico|2nd_mother_foreign,254.0,1.5688594161825242,0.09184815273614239
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Mexico|2nd_both_foreign,530.0,1.5794855014630758,0.060215636761387595
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Central America|1st_foreign_born,1646.0,1.6281073851501096,0.03493429637932313
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Caribbean|1st_foreign_born,2373.0,1.6111309670199332,0.02846515942605337
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Caribbean|2nd_both_foreign,111.0,1.2835934480826845,0.1093395176041012
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,South America|1st_foreign_born,1498.0,1.5141859765194512,0.033560322451796014
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Europe|1st_foreign_born,2872.0,1.3273105589239829,0.023709874190029977
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Europe|2nd_father_foreign,1157.0,1.2364361361985359,0.035484290053581544
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Europe|2nd_mother_foreign,1098.0,1.1837548047370243,0.039521902160963254
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Europe|2nd_both_foreign,949.0,1.4418740844009967,0.04973319650386874
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Asia|1st_foreign_born,5120.0,1.6032413819854356,0.019620160504788958
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Asia|2nd_father_foreign,171.0,1.273380454712001,0.11396067959489195
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Asia|2nd_mother_foreign,151.0,1.5568059923921895,0.10517578111797606
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Asia|2nd_both_foreign,185.0,1.3676627554291607,0.13642412000147544
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Africa|1st_foreign_born,311.0,1.8336762870269858,0.09344014516597504
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Canada|1st_foreign_born,609.0,1.214005950126909,0.06094294361349841
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Canada|2nd_father_foreign,333.0,1.0094986638806858,0.07057114629979146
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Canada|2nd_mother_foreign,495.0,1.3211259852488177,0.062436882457455774
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Canada|2nd_both_foreign,172.0,1.5510475110580537,0.11949936233649386
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,Other|1st_foreign_born,149.0,1.6423895363458871,0.11223518502405082
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,US outlying|1st_foreign_born,1329.0,1.4581566615635198,0.03707346953999887
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,US outlying|2nd_father_foreign,106.0,1.2489999738222304,0.12519192245940103
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,US outlying|2nd_both_foreign,480.0,1.4566436225289885,0.06282169975855191
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,3rd+_NH_white,94238.0,1.2302618448825746,0.004236842242790732
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,3rd+_Mexican_selfid,3149.0,1.4851773741460317,0.02395983069217242
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,1994-2004,3rd+_other,18864.0,1.1876212612361878,0.00957590440305129
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Mexico|1st_foreign_born,8345.0,2.0849285641926367,0.01612246682217218
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Mexico|2nd_father_foreign,351.0,1.3630864773952427,0.06978700079138744
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Mexico|2nd_mother_foreign,327.0,1.45719426851776,0.09112331508978778
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Mexico|2nd_both_foreign,884.0,1.548757410547608,0.04415381586916148
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Central America|1st_foreign_born,2247.0,1.6649850310468233,0.029085272979673733
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Caribbean|1st_foreign_born,2713.0,1.4805482405376644,0.027046694038800122
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Caribbean|2nd_both_foreign,327.0,1.3767758495246036,0.07589224336210017
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,South America|1st_foreign_born,2082.0,1.4137860168312701,0.02716872226783579
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,South America|2nd_both_foreign,124.0,1.415321843176939,0.13036611713051496
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Europe|1st_foreign_born,3116.0,1.3127652393229425,0.02663689510366513
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Europe|2nd_father_foreign,913.0,1.1898961402649528,0.04975950997736383
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Europe|2nd_mother_foreign,1224.0,1.2982074300135624,0.03990856969559676
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Europe|2nd_both_foreign,1018.0,1.428598025772148,0.04826395445944194
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Asia|1st_foreign_born,7912.0,1.554768999190338,0.015924869704422993
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Asia|2nd_father_foreign,208.0,1.1879591120592197,0.0937762585097052
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Asia|2nd_mother_foreign,310.0,1.2783752341586938,0.07653832154510133
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Asia|2nd_both_foreign,511.0,1.370437569405417,0.06263500329851748
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Africa|1st_foreign_born,1058.0,1.9272229465092416,0.051526118708951
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Canada|1st_foreign_born,567.0,1.4573920286515483,0.06519245421177092
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Canada|2nd_father_foreign,292.0,1.2885931887831996,0.09306986406382689
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Canada|2nd_mother_foreign,396.0,1.3121367305145029,0.07144014019188949
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Canada|2nd_both_foreign,154.0,1.489173849874342,0.1352079097522384
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,Other|1st_foreign_born,242.0,1.6544960356539302,0.0915240716355414
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,US outlying|1st_foreign_born,1196.0,1.3536658145087188,0.043086147987564424
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,US outlying|2nd_father_foreign,150.0,1.337942076997656,0.11016951296790889
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,US outlying|2nd_both_foreign,686.0,1.3589069017146342,0.048222440388691126
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,3rd+_NH_white,93135.0,1.2899496035743192,0.00408126420363785
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,3rd+_Mexican_selfid,3641.0,1.4329789240133084,0.024338304317914197
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2005-2014,3rd+_other,21178.0,1.1665091816887134,0.00879439765380762
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Mexico|1st_foreign_born,9308.0,2.070934623737682,0.013944357537167554
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Mexico|2nd_father_foreign,477.0,1.5421603911352677,0.07024548128540692
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Mexico|2nd_mother_foreign,362.0,1.353028177332095,0.0670551291488016
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Mexico|2nd_both_foreign,1752.0,1.7342257762123174,0.03393658425630925
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Central America|1st_foreign_born,2665.0,1.7418183601055381,0.0259277852940594
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Central America|2nd_both_foreign,180.0,1.1040287722063196,0.08586972439806431
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Caribbean|1st_foreign_born,2329.0,1.4748431289016315,0.02564707387363034
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Caribbean|2nd_both_foreign,436.0,1.3303032047602614,0.061389484376779796
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,South America|1st_foreign_born,2245.0,1.4096561564931636,0.030436324796506518
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,South America|2nd_both_foreign,223.0,1.3758914497931014,0.0814033954961504
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Europe|1st_foreign_born,2371.0,1.3941428131278286,0.03035762043287781
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Europe|2nd_father_foreign,605.0,1.4812611705484304,0.05400538570653125
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Europe|2nd_mother_foreign,675.0,1.3935015938963555,0.06177656874071714
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Europe|2nd_both_foreign,582.0,1.5171093719344007,0.06506723035020948
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Asia|1st_foreign_born,8480.0,1.5538866434458847,0.014471390993751929
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Asia|2nd_father_foreign,197.0,1.3947711752910015,0.0990149627319412
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Asia|2nd_mother_foreign,336.0,1.3145824447865213,0.07093027352475754
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Asia|2nd_both_foreign,1090.0,1.4441295231122755,0.040114144166398955
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Africa|1st_foreign_born,1433.0,2.0589020051085423,0.043686116736885085
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Canada|1st_foreign_born,393.0,1.5956268334348198,0.0773913016860083
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Canada|2nd_father_foreign,163.0,1.3438876151651122,0.16411414446951356
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Canada|2nd_mother_foreign,176.0,1.464728902375922,0.11142945193482166
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,Other|1st_foreign_born,231.0,1.7118587339134155,0.10480233013047045
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,US outlying|1st_foreign_born,875.0,1.2344310794024755,0.04276354788813434
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,US outlying|2nd_father_foreign,136.0,1.3014132046096272,0.11531175440659887
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,US outlying|2nd_both_foreign,442.0,1.210880664026835,0.0661264305445438
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,3rd+_NH_white,65757.0,1.3612382942413952,0.005406520635446138
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,3rd+_Mexican_selfid,3825.0,1.4837570352874243,0.023604214905576293
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,2015-2025,3rd+_other,16885.0,1.2121145409228822,0.011556072892830236
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,all,Mexico|1st_foreign_born,22397.0,2.1049086021632135,0.009009510642893511
children_women_40_49,"coresident own children, women 40-49 (NCHILD)",region_gen_detail,all,Mexico|2nd_father_foreign,1233.0,1.4401957712085145,0.04178125032182396
