year_range,origin,offence,persons,population,rate_per_100k,ratio_to_danish_origin
2010-2022,Myanmar,theft_other_objects,2.0,19997.0,10.001500225033755,2.200119252647949
2010-2022,Netherlands,theft_other_objects,4.0,82420.0,4.85319097306479,1.0675997256782586
2010-2022,Nigeria,theft_other_objects,1.0,16077.0,6.220065932698886,1.3682834078248751
2010-2022,Norway,theft_other_objects,4.0,197405.0,2.0262911273777258,0.445741340849533
2010-2022,Pakistan,theft_other_objects,18.0,251508.0,7.156830001431366,1.5743517592156486
2010-2022,Philippines,theft_other_objects,1.0,134098.0,0.7457232770063684,0.16404340368685974
2010-2022,Poland,theft_other_objects,22.0,453474.0,4.851435804478316,1.0672136255820872
2010-2022,Portugal,theft_other_objects,0.0,25510.0,0.0,0.0
2010-2022,Republic of North Macedonia,theft_other_objects,6.0,49065.0,12.228676245796391,2.690051036086887
2010-2022,Romania,theft_other_objects,3.0,253188.0,1.1848902791601499,0.260650888046833
2010-2022,Russia,theft_other_objects,0.0,70261.0,0.0,0.0
2010-2022,Serbia and Montenegro,theft_other_objects,1.0,9360.0,10.683760683760683,2.350202173888944
2010-2022,Somalia,theft_other_objects,75.0,166086.0,45.157328131209134,9.93366042935611
2010-2022,South Africa,theft_other_objects,0.0,13220.0,0.0,0.0
2010-2022,Soviet Union,theft_other_objects,0.0,13944.0,0.0,0.0
2010-2022,Spain,theft_other_objects,0.0,67916.0,0.0,0.0
2010-2022,Sri Lanka,theft_other_objects,3.0,119742.0,2.5053865811494713,0.5511322430124898
2010-2022,Sweden,theft_other_objects,4.0,184533.0,2.167633973327264,0.47683378794254727
2010-2022,Switzerland,theft_other_objects,0.0,19216.0,0.0,0.0
2010-2022,Syria,theft_other_objects,37.0,207323.0,17.846548622198213,3.9258645536733465
2010-2022,Tanzania,theft_other_objects,0.0,9920.0,0.0,0.0
2010-2022,Thailand,theft_other_objects,3.0,137191.0,2.1867323658257467,0.4810350317644857
2010-2022,Tunisia,theft_other_objects,3.0,14608.0,20.53669222343921,4.517639447070205
2010-2022,Turkey,theft_other_objects,82.0,665706.0,12.317749877573583,2.709645357715331
2010-2022,USA,theft_other_objects,1.0,104529.0,0.9566723110333019,0.21044774510040773
2010-2022,Uganda,theft_other_objects,2.0,18756.0,10.663254425250587,2.3456912292173726
2010-2022,Ukraine,theft_other_objects,1.0,108702.0,0.9199462751375319,0.20236879126051513
2010-2022,United Kingdom,theft_other_objects,7.0,178847.0,3.91395997696355,0.8609887022606117
2010-2022,Vietnam,theft_other_objects,4.0,154638.0,2.58668632548274,0.5690164732497968
2010-2022,Yugoslavia,theft_other_objects,17.0,172345.0,9.863935710348429,2.1698579587989717
2010-2022,"Yugoslavia, Federal Republic",theft_other_objects,2.0,18275.0,10.94391244870041,2.407430079080768
2008-2024,Afghanistan,household_burglary,68.0,208190.0,32.662471780585044,3.9550494105602696
2008-2024,Algeria,household_burglary,7.0,19673.0,35.58176180552026,4.308541833605776
2008-2024,Argentina,household_burglary,1.0,35620.0,2.807411566535654,0.33994522937565747
2008-2024,Australia,household_burglary,0.0,34640.0,0.0,0.0
2008-2024,Austria,household_burglary,0.0,24094.0,0.0,0.0
2008-2024,Belgium,household_burglary,0.0,20315.0,0.0,0.0
2008-2024,Bosnia and Herzegovina,household_burglary,78.0,317869.0,24.538410477272084,2.971319088958507
2008-2024,Brazil,household_burglary,2.0,55919.0,3.576601870562778,0.4330853223541522
2008-2024,Bulgaria,household_burglary,2.0,116073.0,1.7230535955820905,0.20864195929046236
2008-2024,Canada,household_burglary,0.0,37106.0,0.0,0.0
2008-2024,Chile,household_burglary,0.0,27745.0,0.0,0.0
2008-2024,China,household_burglary,1.0,181683.0,0.5504092292619563,0.0666482228406671
2008-2024,Croatia,household_burglary,4.0,27624.0,14.480162177816391,1.7533809832552734
2008-2024,Czechoslovakia,household_burglary,5.0,12384.0,40.37467700258398,4.888908700888614
2008-2024,Denmark,household_burglary,5486.0,66429146.0,8.25842319273531,1.0
2008-2024,Egypt,household_burglary,9.0,34085.0,26.40457679331084,3.197290351569555
2008-2024,Estonia,household_burglary,0.0,21267.0,0.0,0.0
2008-2024,Ethiopia,household_burglary,12.0,22840.0,52.53940455341507,6.361917199839363
2008-2024,Finland,household_burglary,1.0,57773.0,1.7309123639070152,0.20959356568571683
2008-2024,France,household_burglary,3.0,98216.0,3.05449213977356,0.36986384307121806
2008-2024,Germany,household_burglary,9.0,489326.0,1.8392646211319243,0.2227137769774103
2008-2024,Ghana,household_burglary,8.0,34870.0,22.942357327215372,2.778055421935399
2008-2024,Greece,household_burglary,0.0,41353.0,0.0,0.0
2008-2024,Hungary,household_burglary,2.0,72295.0,2.7664430458537934,0.3349844130399314
2008-2024,Iceland,household_burglary,5.0,123458.0,4.0499603103889585,0.4904035813945196
2008-2024,India,household_burglary,7.0,154355.0,4.535000485892909,0.5491363641769067
2008-2024,Indonesia,household_burglary,0.0,16726.0,0.0,0.0
2008-2024,Iran,household_burglary,32.0,280527.0,11.407101633710838,1.38126872012872
2008-2024,Iraq,household_burglary,133.0,400257.0,33.22865059199464,4.023607148302221
2008-2024,Ireland,household_burglary,4.0,27527.0,14.531187561303446,1.7595595699292939
2008-2024,Israel,household_burglary,6.0,23116.0,25.956047759127873,3.1429786477835915
2008-2024,Italy,household_burglary,5.0,119609.0,4.1802874365641385,0.506184696400811
2008-2024,Japan,household_burglary,0.0,25737.0,0.0,0.0
2008-2024,Jordan,household_burglary,21.0,30372.0,69.1426313709996,8.372376875990362
2008-2024,Kenya,household_burglary,3.0,20017.0,14.987260828295948,1.8147847934796801
2008-2024,Kuwait,household_burglary,32.0,25054.0,127.72411590963519,15.465920421950562
2008-2024,Latvia,household_burglary,1.0,67973.0,1.4711723772674443,0.17814204272815556
2008-2024,Lebanon,household_burglary,332.0,330530.0,100.44474026563398,12.16270199788166
2008-2024,Lithuania,household_burglary,16.0,159385.0,10.038585814223422,1.215557205042976
2008-2024,Morocco,household_burglary,88.0,144210.0,61.02212051868803,7.3890764731416745
2008-2024,Myanmar,household_burglary,0.0,25559.0,0.0,0.0
2008-2024,Netherlands,household_burglary,4.0,108510.0,3.68629619389918,0.44636804240571076
2008-2024,Nigeria,household_burglary,1.0,21137.0,4.731040355774234,0.5728745361385683
2008-2024,Norway,household_burglary,9.0,257077.0,3.500896618522855,0.4239182876463016
2008-2024,Pakistan,household_burglary,43.0,326346.0,13.1761994937888,1.5954861099125452
2008-2024,Philippines,household_burglary,3.0,171175.0,1.7525923762231634,0.21221876565551487
2008-2024,Poland,household_burglary,28.0,591651.0,4.73251967798584,0.5730536650324359
2008-2024,Portugal,household_burglary,0.0,34501.0,0.0,0.0
2008-2024,Republic of North Macedonia,household_burglary,8.0,64581.0,12.387544324182036,1.4999890457392633
2008-2024,Romania,household_burglary,14.0,335206.0,4.176536219518743,0.5057304671904824
2008-2024,Russia,household_burglary,12.0,93506.0,12.833401065172287,1.5539771655758028
2008-2024,Serbia and Montenegro,household_burglary,4.0,12312.0,32.48862897985705,3.933999048200428
2008-2024,Somalia,household_burglary,195.0,217790.0,89.53579135864824,10.84175383957197
2008-2024,South Africa,household_burglary,0.0,17813.0,0.0,0.0
2008-2024,Soviet Union,household_burglary,0.0,18302.0,0.0,0.0
2008-2024,Spain,household_burglary,6.0,90905.0,6.6002970133656005,0.79922000354398
2008-2024,Sri Lanka,household_burglary,11.0,155984.0,7.052005333880397,0.8539166823133789
2008-2024,Sweden,household_burglary,13.0,242189.0,5.367708690320369,0.6499677438475403
2008-2024,Switzerland,household_burglary,0.0,25324.0,0.0,0.0
2008-2024,Syria,household_burglary,33.0,271800.0,12.141280353200884,1.470169313178478
2008-2024,Tanzania,household_burglary,0.0,13165.0,0.0,0.0
2008-2024,Thailand,household_burglary,19.0,177604.0,10.697957253215018,1.2953994974035352
2008-2024,Tunisia,household_burglary,15.0,19152.0,78.32080200501252,9.483747705483175
2008-2024,Turkey,household_burglary,234.0,868883.0,26.931128817113468,3.261049741408746
2008-2024,USA,household_burglary,0.0,137041.0,0.0,0.0
2008-2024,Uganda,household_burglary,8.0,24898.0,32.1310948670576,3.890705782106489
2008-2024,Ukraine,household_burglary,0.0,183616.0,0.0,0.0
2008-2024,United Kingdom,household_burglary,6.0,234341.0,2.560371424547988,0.31003151143916563
2008-2024,Vietnam,household_burglary,9.0,203211.0,4.428894105141946,0.5362881026777501
2008-2024,Yugoslavia,household_burglary,149.0,224154.0,66.47215753455214,8.049013229671463
2008-2024,"Yugoslavia, Federal Republic",household_burglary,4.0,23594.0,16.95346274476562,2.0528692159635367
2010-2022,Afghanistan,household_burglary,61.0,160073.0,38.10761340138561,4.5155059173907235
2010-2022,Algeria,household_burglary,5.0,14993.0,33.34889615153738,3.951628676521641
2010-2022,Argentina,household_burglary,0.0,23342.0,0.0,0.0
2010-2022,Australia,household_burglary,0.0,26852.0,0.0,0.0
2010-2022,Austria,household_burglary,0.0,18586.0,0.0,0.0
2010-2022,Belgium,household_burglary,0.0,15237.0,0.0,0.0
2010-2022,Bosnia and Herzegovina,household_burglary,60.0,243601.0,24.63044076173743,2.918548055899062
2010-2022,Brazil,household_burglary,1.0,41580.0,2.405002405002405,0.2849772426507406
2010-2022,Bulgaria,household_burglary,2.0,90196.0,2.217393232515854,0.26274676813645376
2010-2022,Canada,household_burglary,0.0,28270.0,0.0,0.0
2010-2022,Chile,household_burglary,0.0,21018.0,0.0,0.0
2010-2022,China,household_burglary,1.0,138718.0,0.7208869793393792,0.0854204483154154
2010-2022,Croatia,household_burglary,3.0,20110.0,14.917951268025858,1.7676808179141412
2010-2022,Czechoslovakia,household_burglary,5.0,9558.0,52.31219920485457,6.1986575378833395
2010-2022,Denmark,household_burglary,4294.0,50881125.0,8.439278809185135,1.0
2010-2022,Egypt,household_burglary,9.0,26043.0,34.558230618592326,4.094926995536618
2010-2022,Estonia,household_burglary,0.0,16750.0,0.0,0.0
2010-2022,Ethiopia,household_burglary,11.0,17647.0,62.33354111180371,7.386121790876394
2010-2022,Finland,household_burglary,1.0,44148.0,2.26510827217541,0.2684006919773895
2010-2022,France,household_burglary,3.0,74102.0,4.048473725405523,0.4797179731755335
2010-2022,Germany,household_burglary,6.0,371268.0,1.6160832606095865,0.19149542243475537
2010-2022,Ghana,household_burglary,8.0,26452.0,30.243459851807046,3.583654543903763
2010-2022,Greece,household_burglary,0.0,30830.0,0.0,0.0
2010-2022,Hungary,household_burglary,2.0,55693.0,3.591115580054944,0.425523988631167
2010-2022,Iceland,household_burglary,1.0,93977.0,1.0640901497174842,0.12608780605273412
2010-2022,India,household_burglary,5.0,113682.0,4.398233669358386,0.5211622662082737
2010-2022,Indonesia,household_burglary,0.0,12610.0,0.0,0.0
2010-2022,Iran,household_burglary,25.0,213056.0,11.734004205467107,1.390403667277358
2010-2022,Iraq,household_burglary,116.0,306074.0,37.89933153420415,4.4908258621525
2010-2022,Ireland,household_burglary,4.0,20627.0,19.392058951859212,2.297833664501438
2010-2022,Israel,household_burglary,5.0,17535.0,28.514399771884804,3.3787720984938105
2010-2022,Italy,household_burglary,4.0,89921.0,4.448349106437873,0.527100621630889
2010-2022,Japan,household_burglary,0.0,19530.0,0.0,0.0
2010-2022,Jordan,household_burglary,18.0,23279.0,77.32290905966751,9.162265023820622
2010-2022,Kenya,household_burglary,3.0,15336.0,19.561815336463223,2.3179486990253895
2010-2022,Kuwait,household_burglary,23.0,19019.0,120.93169987906829,14.329624913855051
2010-2022,Latvia,household_burglary,1.0,53580.0,1.8663680477790219,0.22115255224743918
2010-2022,Lebanon,household_burglary,274.0,253367.0,108.14352303180762,12.81430860112199
2010-2022,Lithuania,household_burglary,13.0,125141.0,10.388282017883828,1.2309442847862118
2010-2022,Morocco,household_burglary,69.0,110282.0,62.56687401389166,7.413770231858578
2010-2022,Myanmar,household_burglary,0.0,19997.0,0.0,0.0
2010-2022,Netherlands,household_burglary,3.0,82420.0,3.639893229798593,0.43130382489994396
2010-2022,Nigeria,household_burglary,1.0,16077.0,6.220065932698886,0.7370376158125143
2010-2022,Norway,household_burglary,6.0,197405.0,3.039436691066589,0.360153605514079
2010-2022,Pakistan,household_burglary,37.0,251508.0,14.711261669608918,1.7431894362344669
2010-2022,Philippines,household_burglary,3.0,134098.0,2.2371698310191053,0.26509016725270607
2010-2022,Poland,household_burglary,21.0,453474.0,4.630915995183848,0.5487336181077056
2010-2022,Portugal,household_burglary,0.0,25510.0,0.0,0.0
2010-2022,Republic of North Macedonia,household_burglary,8.0,49065.0,16.30490166106186,1.9320254763139173
2010-2022,Romania,household_burglary,8.0,253188.0,3.1597074110937324,0.37440490858706704
2010-2022,Russia,household_burglary,10.0,70261.0,14.232646845333827,1.686476672608957
2010-2022,Serbia and Montenegro,household_burglary,4.0,9360.0,42.73504273504273,5.063826388640082
2010-2022,Somalia,household_burglary,167.0,166086.0,100.55031730549233,11.914562793689843
2010-2022,South Africa,household_burglary,0.0,13220.0,0.0,0.0
2010-2022,Soviet Union,household_burglary,0.0,13944.0,0.0,0.0
2010-2022,Spain,household_burglary,6.0,67916.0,8.834442546675305,1.046824349144631
2010-2022,Sri Lanka,household_burglary,9.0,119742.0,7.516159743448413,0.8906163563725352
2010-2022,Sweden,household_burglary,10.0,184533.0,5.41908493331816,0.6421265437302701
2010-2022,Switzerland,household_burglary,0.0,19216.0,0.0,0.0
2010-2022,Syria,household_burglary,26.0,207323.0,12.54081795073388,1.4860058820529445
2010-2022,Tanzania,household_burglary,0.0,9920.0,0.0,0.0
2010-2022,Thailand,household_burglary,15.0,137191.0,10.933661829128733,1.2955682678985274
2010-2022,Tunisia,household_burglary,15.0,14608.0,102.68346111719606,12.167326549922432
2010-2022,Turkey,household_burglary,199.0,665706.0,29.893075922404186,3.542136312627708
2010-2022,USA,household_burglary,0.0,104529.0,0.0,0.0
2010-2022,Uganda,household_burglary,5.0,18756.0,26.658136063126467,3.1588168451209726
2010-2022,Ukraine,household_burglary,0.0,108702.0,0.0,0.0
2010-2022,United Kingdom,household_burglary,5.0,178847.0,2.795685697831107,0.33127068805788723
2010-2022,Vietnam,household_burglary,9.0,154638.0,5.820044232336166,0.6896376294620994
2010-2022,Yugoslavia,household_burglary,121.0,172345.0,70.20801299718588,8.319195820473775
2010-2022,"Yugoslavia, Federal Republic",household_burglary,4.0,18275.0,21.88782489740082,2.5935658001461652
2008-2024,Afghanistan,all_decisions,14791.0,208190.0,7104.5679427446075,2.2245241922902763
2008-2024,Algeria,all_decisions,1415.0,19673.0,7192.598993544452,2.2520877547412446
2008-2024,Argentina,all_decisions,894.0,35620.0,2509.825940482875,0.7858561657846548
2008-2024,Australia,all_decisions,481.0,34640.0,1388.5681293302541,0.4347770928833022
2008-2024,Austria,all_decisions,503.0,24094.0,2087.656678011123,0.6536699800548359
2008-2024,Belgium,all_decisions,462.0,20315.0,2274.1816391828697,0.7120731499500993
2008-2024,Bosnia and Herzegovina,all_decisions,13734.0,317869.0,4320.647814036601,1.3528458966327355
2008-2024,Brazil,all_decisions,1544.0,55919.0,2761.1366440744646,0.8645445173390793
2008-2024,Bulgaria,all_decisions,5577.0,116073.0,4804.7349512806595,1.5044193007657307
2008-2024,Canada,all_decisions,596.0,37106.0,1606.2092383981028,0.5029230964489014
2008-2024,Chile,all_decisions,1083.0,27745.0,3903.4060191025414,1.2222025592270733
2008-2024,China,all_decisions,3617.0,181683.0,1990.8301822404956,0.6233524598294973
2008-2024,Croatia,all_decisions,1230.0,27624.0,4452.64986967854,1.3941773003963402
2008-2024,Czechoslovakia,all_decisions,404.0,12384.0,3262.2739018087855,1.021456515714218
2008-2024,Denmark,all_decisions,2121579.0,66429146.0,3193.74721451334,1.0
2008-2024,Egypt,all_decisions,2347.0,34085.0,6885.726859322283,2.1560024625717045
2008-2024,Estonia,all_decisions,475.0,21267.0,2233.507311797621,0.6993375373128773
2008-2024,Ethiopia,all_decisions,1326.0,22840.0,5805.604203152364,1.817803292874892
2008-2024,Finland,all_decisions,963.0,57773.0,1666.8686064424558,0.521916261521171
2008-2024,France,all_decisions,1971.0,98216.0,2006.8013358312292,0.6283532167830082
2008-2024,Germany,all_decisions,10057.0,489326.0,2055.276032747085,0.6435312173134109
2008-2024,Ghana,all_decisions,1700.0,34870.0,4875.2509320332665,1.5264986877729934
2008-2024,Greece,all_decisions,959.0,41353.0,2319.0578676275,0.7261244274715949
2008-2024,Hungary,all_decisions,1855.0,72295.0,2565.8759250293933,0.8034060784051059
2008-2024,Iceland,all_decisions,4279.0,123458.0,3465.95603363087,1.0852317985219782
2008-2024,India,all_decisions,3606.0,154355.0,2336.1731074471186,0.7314834113454098
2008-2024,Indonesia,all_decisions,252.0,16726.0,1506.6363745067558,0.4717456559054363
2008-2024,Iran,all_decisions,18953.0,280527.0,6756.212414491297,2.115449959154266
2008-2024,Iraq,all_decisions,34400.0,400257.0,8594.478047854254,2.6910326555584554
2008-2024,Ireland,all_decisions,670.0,27527.0,2433.9739165183278,0.7621060005806422
2008-2024,Israel,all_decisions,1283.0,23116.0,5550.268212493511,1.73785457636454
2008-2024,Italy,all_decisions,3537.0,119609.0,2957.135332625471,0.9259140232474774
2008-2024,Japan,all_decisions,201.0,25737.0,780.9768038232894,0.24453306770000388
2008-2024,Jordan,all_decisions,3520.0,30372.0,11589.622020281839,3.6288476331549155
2008-2024,Kenya,all_decisions,816.0,20017.0,4076.534945296498,1.2764112722420569
2008-2024,Kuwait,all_decisions,3832.0,25054.0,15294.962880178815,4.7890336500878785
2008-2024,Latvia,all_decisions,2890.0,67973.0,4251.688170302914,1.3312538171405597
2008-2024,Lebanon,all_decisions,43822.0,330530.0,13258.100626266905,4.151268004561582
2008-2024,Lithuania,all_decisions,7871.0,159385.0,4938.356808984534,1.5462578836994885
2008-2024,Morocco,all_decisions,12353.0,144210.0,8565.98016781083,2.6821096324982956
2008-2024,Myanmar,all_decisions,807.0,25559.0,3157.4005242771623,0.9886194217028174
2008-2024,Netherlands,all_decisions,3585.0,108510.0,3303.84296378214,1.0344722803259105
2008-2024,Nigeria,all_decisions,1088.0,21137.0,5147.371907082367,1.6117029812789108
2008-2024,Norway,all_decisions,4909.0,257077.0,1909.5446111476326,0.5979009868001113
2008-2024,Pakistan,all_decisions,27073.0,326346.0,8295.796485938237,2.597511928382955
2008-2024,Philippines,all_decisions,2119.0,171175.0,1237.9144150722943,0.38760563436168083
2008-2024,Poland,all_decisions,24677.0,591651.0,4170.871003344878,1.3059490069818913
2008-2024,Portugal,all_decisions,892.0,34501.0,2585.4323063099623,0.809529412522377
2008-2024,Republic of North Macedonia,all_decisions,4434.0,64581.0,6865.796441677893,2.1497620132481576
2008-2024,Romania,all_decisions,19070.0,335206.0,5689.038979015889,1.7813053435047077
2008-2024,Russia,all_decisions,3257.0,93506.0,3483.198939105512,1.090630756021271
2008-2024,Serbia and Montenegro,all_decisions,928.0,12312.0,7537.3619233268355,2.3600371028348186
2008-2024,Somalia,all_decisions,22344.0,217790.0,10259.424215987878,3.21234697892369
2008-2024,South Africa,all_decisions,471.0,17813.0,2644.136304945826,0.8279103283221921
2008-2024,Soviet Union,all_decisions,702.0,18302.0,3835.646377445088,1.2009862145678802
2008-2024,Spain,all_decisions,1767.0,90905.0,1943.7874704361695,0.608622830762253
2008-2024,Sri Lanka,all_decisions,6997.0,155984.0,4485.716483741922,1.4045308480763563
2008-2024,Sweden,all_decisions,5272.0,242189.0,2176.8123242591532,0.6815856666323085
2008-2024,Switzerland,all_decisions,446.0,25324.0,1761.1751697993998,0.5514447611245168
2008-2024,Syria,all_decisions,22582.0,271800.0,8308.31493745401,2.601431603509053
2008-2024,Tanzania,all_decisions,594.0,13165.0,4511.963539688568,1.4127491115091575
2008-2024,Thailand,all_decisions,3874.0,177604.0,2181.2571788923674,0.6829774031520354
2008-2024,Tunisia,all_decisions,1975.0,19152.0,10312.238930659983,3.228883890308567
2008-2024,Turkey,all_decisions,75119.0,868883.0,8645.467801763874,2.7069981501592517
2008-2024,USA,all_decisions,2548.0,137041.0,1859.2975824753178,0.5821680482494404
2008-2024,Uganda,all_decisions,1593.0,24898.0,6398.104265402843,2.003322065167822
2008-2024,Ukraine,all_decisions,6214.0,183616.0,3384.2366678285116,1.059644499241997
2008-2024,United Kingdom,all_decisions,5933.0,234341.0,2531.7806103072016,0.7927304323905271
2008-2024,Vietnam,all_decisions,7060.0,203211.0,3474.221375811349,1.0878197748473801
2008-2024,Yugoslavia,all_decisions,18787.0,224154.0,8381.291433567992,2.6242814069569764
2008-2024,"Yugoslavia, Federal Republic",all_decisions,1723.0,23594.0,7302.70407730779,2.28656295780772
2010-2022,Afghanistan,all_decisions,11529.0,160073.0,7202.338932861882,2.21623504214483
2010-2022,Algeria,all_decisions,1089.0,14993.0,7263.389581804842,2.235020965550313
2010-2022,Argentina,all_decisions,623.0,23342.0,2669.0086539285408,0.8212818865876149
2010-2022,Australia,all_decisions,355.0,26852.0,1322.061671383882,0.4068122079938376
2010-2022,Austria,all_decisions,393.0,18586.0,2114.4947810179706,0.6506521664431439
2010-2022,Belgium,all_decisions,352.0,15237.0,2310.166043184354,0.7108622609688583
2010-2022,Bosnia and Herzegovina,all_decisions,10723.0,243601.0,4401.870271468508,1.3545015358958759
2010-2022,Brazil,all_decisions,1137.0,41580.0,2734.4877344877345,0.8414304847326687
2010-2022,Bulgaria,all_decisions,4297.0,90196.0,4764.069360060313,1.4659539848645768
2010-2022,Canada,all_decisions,451.0,28270.0,1595.3307392996107,0.49089995919446655
2010-2022,Chile,all_decisions,833.0,21018.0,3963.269578456561,1.2195395139161858
2010-2022,China,all_decisions,2717.0,138718.0,1958.6499228650932,0.6026970731052559
2010-2022,Croatia,all_decisions,882.0,20110.0,4385.877672799602,1.3495804459672596
2010-2022,Czechoslovakia,all_decisions,325.0,9558.0,3400.2929483155476,1.046305714832622
2010-2022,Denmark,all_decisions,1653539.0,50881125.0,3249.808254043125,1.0
2010-2022,Egypt,all_decisions,1807.0,26043.0,6938.524747532926,2.135056657235277
2010-2022,Estonia,all_decisions,361.0,16750.0,2155.223880597015,0.6631849365006921
2010-2022,Ethiopia,all_decisions,1024.0,17647.0,5802.686008953363,1.7855471939718819
2010-2022,Finland,all_decisions,767.0,44148.0,1737.3380447585394,0.5345970927968123
2010-2022,France,all_decisions,1483.0,74102.0,2001.29551159213,0.6158195669243853
2010-2022,Germany,all_decisions,7719.0,371268.0,2079.091114774233,0.6397580879387611
2010-2022,Ghana,all_decisions,1278.0,26452.0,4831.392711326175,1.486670084401251
2010-2022,Greece,all_decisions,719.0,30830.0,2332.1440155692508,0.7176251130102222
2010-2022,Hungary,all_decisions,1447.0,55693.0,2598.172122169752,0.7994847446575765
2010-2022,Iceland,all_decisions,3341.0,93977.0,3555.125190206114,1.0939492155523762
2010-2022,India,all_decisions,2705.0,113682.0,2379.4444151228868,0.7321799408203827
2010-2022,Indonesia,all_decisions,188.0,12610.0,1490.8802537668519,0.4587594520113702
2010-2022,Iran,all_decisions,14718.0,213056.0,6908.042955842596,2.125677091024745
2010-2022,Iraq,all_decisions,26517.0,306074.0,8663.59115769389,2.6658776396777912
2010-2022,Ireland,all_decisions,495.0,20627.0,2399.7672952925777,0.7384335036711778
2010-2022,Israel,all_decisions,980.0,17535.0,5588.8223552894215,1.7197391102494435
2010-2022,Italy,all_decisions,2696.0,89921.0,2998.1872977391263,0.9225735992297532
2010-2022,Japan,all_decisions,163.0,19530.0,834.6134152585765,0.2568192797898842
2010-2022,Jordan,all_decisions,2754.0,23279.0,11830.405086129129,3.640339417382789
2010-2022,Kenya,all_decisions,641.0,15336.0,4179.707876890976,1.2861398427710162
2010-2022,Kuwait,all_decisions,2937.0,19019.0,15442.452284557548,4.751804130396128
2010-2022,Latvia,all_decisions,2233.0,53580.0,4167.599850690556,1.2824140764322312
2010-2022,Lebanon,all_decisions,34326.0,253367.0,13547.936392663607,4.1688417696054705
2010-2022,Lithuania,all_decisions,6099.0,125141.0,4873.702463621035,1.499689237836603
2010-2022,Morocco,all_decisions,9493.0,110282.0,8607.932391505414,2.648750855006963
2010-2022,Myanmar,all_decisions,660.0,19997.0,3300.4950742611395,1.0155968648780906
2010-2022,Netherlands,all_decisions,2748.0,82420.0,3334.1421984955105,1.0259504370288508
2010-2022,Nigeria,all_decisions,815.0,16077.0,5069.3537351495925,1.5598931810339116
2010-2022,Norway,all_decisions,3787.0,197405.0,1918.3911248448621,0.5903090197577562
2010-2022,Pakistan,all_decisions,21130.0,251508.0,8401.323218346932,2.5851750508340747
2010-2022,Philippines,all_decisions,1634.0,134098.0,1218.511834628406,0.37494883986230293
2010-2022,Poland,all_decisions,19116.0,453474.0,4215.456674473067,1.297140121799053
2010-2022,Portugal,all_decisions,647.0,25510.0,2536.2602900823204,0.7804338261886463
2010-2022,Republic of North Macedonia,all_decisions,3366.0,49065.0,6860.287373891777,2.11098219882875
2010-2022,Romania,all_decisions,13722.0,253188.0,5419.688136878524,1.667694741723862
2010-2022,Russia,all_decisions,2531.0,70261.0,3602.2829165539915,1.1084601413244455
2010-2022,Serbia and Montenegro,all_decisions,729.0,9360.0,7788.461538461538,2.396591100035462
2010-2022,Somalia,all_decisions,17137.0,166086.0,10318.148429127079,3.17500222245117
2010-2022,South Africa,all_decisions,352.0,13220.0,2662.6323751891073,0.8193198389094171
2010-2022,Soviet Union,all_decisions,547.0,13944.0,3922.834193918531,1.2070971230496712
2010-2022,Spain,all_decisions,1298.0,67916.0,1911.1844042640912,0.5880914364367079
2010-2022,Sri Lanka,all_decisions,5483.0,119742.0,4579.011541480851,1.4090097579708118
2010-2022,Sweden,all_decisions,4037.0,184533.0,2187.684587580541,0.6731734356508009
2010-2022,Switzerland,all_decisions,340.0,19216.0,1769.3588676103245,0.5444502349974168
2010-2022,Syria,all_decisions,16945.0,207323.0,8173.23692981483,2.514990513562272
2010-2022,Tanzania,all_decisions,451.0,9920.0,4546.370967741936,1.3989659119382634
2010-2022,Thailand,all_decisions,3000.0,137191.0,2186.732365825747,0.6728804270544907
2010-2022,Tunisia,all_decisions,1535.0,14608.0,10507.940854326396,3.2334033373363926
2010-2022,Turkey,all_decisions,58882.0,665706.0,8845.045710869363,2.7217131041085687
2010-2022,USA,all_decisions,1950.0,104529.0,1865.5110065149386,0.5740372541038488
2010-2022,Uganda,all_decisions,1208.0,18756.0,6440.605672851354,1.981841748613482
2010-2022,Ukraine,all_decisions,3874.0,108702.0,3563.871869882799,1.0966406603986385
2010-2022,United Kingdom,all_decisions,4547.0,178847.0,2542.396573607609,0.7823220248285674
2010-2022,Vietnam,all_decisions,5417.0,154638.0,3503.0199562850007,1.077915889938076
2010-2022,Yugoslavia,all_decisions,14699.0,172345.0,8528.82300037715,2.624408067696406
2010-2022,"Yugoslavia, Federal Republic",all_decisions,1337.0,18275.0,7316.005471956225,2.2512114254292683
2008-2024,Afghanistan,burglary_all,106.0,208190.0,50.915029540323744,2.4285502483869315
2008-2024,Algeria,burglary_all,19.0,19673.0,96.57906775784069,4.606638179528608
2008-2024,Argentina,burglary_all,1.0,35620.0,2.807411566535654,0.13390820193543884
2008-2024,Australia,burglary_all,1.0,34640.0,2.886836027713626,0.1376965979486239
2008-2024,Austria,burglary_all,2.0,24094.0,8.300821781356355,0.39593344010461795
2008-2024,Belgium,burglary_all,1.0,20315.0,4.922471080482402,0.23479252537240128
2008-2024,Bosnia and Herzegovina,burglary_all,183.0,317869.0,57.57088611975373,2.74602197127773
2008-2024,Brazil,burglary_all,3.0,55919.0,5.364902805844167,0.25589567872853586
2008-2024,Bulgaria,burglary_all,8.0,116073.0,6.892214382328362,0.328745541370712
2008-2024,Canada,burglary_all,1.0,37106.0,2.6949819436209776,0.12854552236674208
2008-2024,Chile,burglary_all,10.0,27745.0,36.04253018561903,1.7191602641702404
