statefips,agi_stub,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,year2,pair
18,7,2848.0,7867.0,953740.0,1160112.0,2840.0,7569.0,1371769.0,1513017.0,106324.0,317204.0,42073804.0,49870770.0,111601,331749,43907736,52296578,2021,2021
19,0,32258.0,58819.0,1807034.0,1930109.0,34635.0,61991.0,2069757.0,2191867.0,1148460.0,2437759.0,87994016.0,93501367.0,1225831,2576324,92048998,97913840,2021,2021
19,1,3918.0,5466.0,44302.0,18639.0,3690.0,5317.0,45045.0,18820.0,65508.0,96718.0,892108.0,349408.0,73480,108036,984206,389308,2021,2021
19,2,6993.0,11262.0,136183.0,122806.0,7549.0,11811.0,149063.0,133200.0,160250.0,258347.0,3375521.0,2858549.0,176075,282845,3680027,3138279,2021,2021
19,3,9134.0,15126.0,307154.0,330316.0,10062.0,16236.0,330490.0,363525.0,305368.0,533575.0,11259879.0,11327964.0,330134,572979,12083573,12231424,2021,2021
19,4,4792.0,8952.0,270582.0,293355.0,5254.0,9337.0,295366.0,321390.0,205835.0,420935.0,12397693.0,12665695.0,218208,443441,13079441,13418646,2021,2021
19,5,2602.0,5750.0,210113.0,224901.0,2853.0,6085.0,224434.0,245906.0,141368.0,354222.0,11878189.0,12284464.0,147615,368378,12370604,12824539,2021,2021
19,6,3619.0,8976.0,445390.0,487872.0,3840.0,9482.0,486227.0,519453.0,212377.0,602836.0,26927542.0,28375836.0,220388,623520,27892354,29447179,2021,2021
19,7,1200.0,3287.0,393307.0,452217.0,1387.0,3723.0,539129.0,589570.0,57754.0,171126.0,21263081.0,25639448.0,59931,177125,21958790,26464460,2021,2021
20,0,39230.0,75676.0,2444417.0,2663028.0,41826.0,79487.0,2570336.0,2869032.0,1026189.0,2201833.0,80855513.0,86334333.0,1100599,2342419,84988027,90822952,2021,2021
20,1,3979.0,5760.0,49424.0,20786.0,4164.0,5999.0,52475.0,21781.0,77367.0,113464.0,942843.0,391779.0,85483,125221,1036164,433198,2021,2021
20,2,7960.0,12968.0,165997.0,141742.0,8231.0,12885.0,159363.0,144202.0,157116.0,261255.0,3297518.0,2786907.0,172912,286503,3607450,3066783,2021,2021
20,3,11258.0,19846.0,390646.0,407738.0,12424.0,21434.0,418001.0,452130.0,270158.0,500057.0,9992518.0,9937618.0,292986,539264,10768918,10766947,2021,2021
20,4,6239.0,12407.0,349229.0,382417.0,6733.0,13092.0,374177.0,412325.0,173649.0,372035.0,10576122.0,10687974.0,185150,394886,11223073,11390223,2021,2021
20,5,3512.0,8376.0,279877.0,302914.0,3687.0,8838.0,287926.0,318531.0,114082.0,288397.0,9715302.0,9902491.0,120264,303411,10206616,10436345,2021,2021
20,6,4663.0,11936.0,586029.0,633387.0,4833.0,12481.0,599237.0,651257.0,174954.0,490605.0,22827539.0,23603396.0,182688,510976,23778775,24642227,2021,2021
20,7,1619.0,4383.0,623213.0,774041.0,1754.0,4758.0,679156.0,868804.0,58863.0,176020.0,23503668.0,29024165.0,61116,182158,24367028,30087227,2021,2021
21,0,47699.0,91459.0,2643158.0,2862808.0,45198.0,85080.0,2728953.0,2974448.0,1486979.0,3145869.0,98696318.0,104581853.0,1599835,3362556,104225072,110648452,2021,2021
21,1,5496.0,8073.0,70337.0,28825.0,5181.0,7602.0,61348.0,27291.0,118719.0,189878.0,1445798.0,636437.0,132727,211026,1600293,708825,2021,2021
21,2,10768.0,17906.0,209519.0,189127.0,10195.0,16649.0,195569.0,179305.0,278461.0,497503.0,4683077.0,4928765.0,304897,542439,5159569,5392347,2021,2021
21,3,13672.0,24665.0,463852.0,490534.0,13266.0,23508.0,436007.0,476455.0,421397.0,798141.0,15054531.0,15363498.0,456011,860071,16202442,16611735,2021,2021
21,4,6901.0,13986.0,393916.0,422305.0,6642.0,12932.0,369476.0,405823.0,243776.0,523247.0,14633337.0,14989223.0,259837,556394,15535667,15968874,2021,2021
21,5,3843.0,8841.0,310904.0,332245.0,3494.0,7932.0,291005.0,302616.0,155502.0,388576.0,13130433.0,13473831.0,163903,408849,13795975,14199955,2021,2021
21,6,5301.0,13384.0,648766.0,720123.0,4709.0,11881.0,586400.0,636925.0,209448.0,576761.0,26699434.0,27938941.0,219869,604114,27957326,29334567,2021,2021
21,7,1718.0,4604.0,545862.0,679647.0,1711.0,4576.0,789145.0,946030.0,59676.0,171763.0,23049705.0,27251155.0,62591,179663,23973797,28432147,2021,2021
22,0,34614.0,65166.0,1975690.0,2072006.0,48432.0,93610.0,2689743.0,2939303.0,1488589.0,3112559.0,99975891.0,103052283.0,1592137,3312571,104967369,108399594,2021,2021
22,1,4526.0,6654.0,56779.0,23361.0,5632.0,8364.0,67795.0,30156.0,121782.0,190815.0,1537585.0,657554.0,134642,210196,1683082,723984,2021,2021
22,2,8486.0,14654.0,162679.0,147987.0,12814.0,22805.0,236882.0,223501.0,344470.0,652550.0,6603358.0,6117438.0,373205,706272,7120984,6619903,2021,2021
22,3,9135.0,16138.0,314275.0,327663.0,13203.0,24262.0,441559.0,471315.0,406339.0,781699.0,14595299.0,14606842.0,435872,836358,15576947,15660153,2021,2021
22,4,4718.0,9352.0,273644.0,288505.0,6426.0,12592.0,363936.0,391984.0,213070.0,433264.0,13059927.0,13068379.0,226709,460041,13838904,13900552,2021,2021
22,5,2646.0,5773.0,216326.0,229299.0,3588.0,8068.0,287563.0,310149.0,132503.0,313796.0,11483040.0,11486081.0,139541,329584,12050507,12094585,2021,2021
22,6,3729.0,8950.0,471061.0,504958.0,4999.0,12769.0,642562.0,680229.0,206396.0,558796.0,27287486.0,27973258.0,215471,581470,28401164,29194706,2021,2021
22,7,1374.0,3645.0,480923.0,550231.0,1770.0,4750.0,649442.0,831966.0,64029.0,181639.0,25409193.0,29142728.0,66697,188650,26295778,30205709,2021,2021
23,0,21811.0,36756.0,2013494.0,2112513.0,14554.0,24451.0,1046775.0,1154541.0,519471.0,1000322.0,37094684.0,39528151.0,559496,1066622,39986082,42639170,2021,2021
23,1,1761.0,2337.0,26583.0,8951.0,1373.0,1796.0,19639.0,7217.0,36842.0,52844.0,485676.0,181946.0,40247,57468,531014,199276,2021,2021
23,2,3635.0,4912.0,88324.0,64074.0,2840.0,3977.0,59931.0,50963.0,78332.0,120423.0,1646369.0,1406268.0,85583,130516,1803064,1535761,2021,2021
23,3,5428.0,7855.0,198560.0,199007.0,4140.0,6157.0,146349.0,149150.0,152417.0,251788.0,5524031.0,5590251.0,164618,269692,5943676,6035015,2021,2021
23,4,3393.0,5621.0,211977.0,209150.0,2311.0,4098.0,135841.0,141095.0,89506.0,172426.0,5396608.0,5504322.0,95827,182953,5767451,5891807,2021,2021
23,5,2214.0,4093.0,184203.0,191926.0,1306.0,2616.0,105465.0,112741.0,57558.0,131839.0,4860194.0,4986908.0,61109,138688,5149406,5293620,2021,2021
23,6,3466.0,7386.0,475256.0,480780.0,1759.0,3900.0,223605.0,239372.0,80546.0,206279.0,10299635.0,10785259.0,85511,217094,10951414,11464885,2021,2021
23,7,1914.0,4552.0,828586.0,958622.0,825.0,1907.0,355941.0,454000.0,24270.0,64723.0,8882169.0,11073194.0,26601,70211,9840053,12218802,2021,2021
24,0,82394.0,143913.0,6215867.0,6900275.0,95082.0,167679.0,7815490.0,8787895.0,2212158.0,4458554.0,207481558.0,220824199.0,2388031,4771632,219546413,234197474,2021,2021
24,1,6785.0,9223.0,91043.0,35185.0,7770.0,10360.0,100794.0,39585.0,137938.0,195895.0,1825245.0,714300.0,151894,215202,1998168,786980,2021,2021
24,2,13429.0,20270.0,272003.0,237039.0,15038.0,22811.0,303890.0,265940.0,303901.0,508760.0,6216890.0,5399157.0,332964,555056,6783078,5913958,2021,2021
24,3,20906.0,33218.0,713593.0,766295.0,22982.0,36540.0,793731.0,841403.0,513996.0,916604.0,18605973.0,18893062.0,561836,995858,20372952,20650668,2021,2021
24,4,14158.0,23482.0,789814.0,872899.0,15642.0,25605.0,877859.0,965700.0,349459.0,633603.0,21016826.0,21573826.0,380798,685700,22743519,23500991,2021,2021
24,5,8789.0,16097.0,694036.0,760147.0,10087.0,18260.0,806548.0,873444.0,246439.0,493721.0,20952821.0,21404810.0,264962,528100,22403983,23005803,2021,2021
24,6,12992.0,27921.0,1595276.0,1769204.0,16152.0,35368.0,2074297.0,2226071.0,456855.0,1117008.0,61410107.0,63403546.0,483029,1175393,64589778,66955275,2021,2021
24,7,5335.0,13702.0,2060098.0,2459502.0,7411.0,18735.0,2858367.0,3575748.0,203570.0,592963.0,77453692.0,89435495.0,212548,616323,80654932,93383794,2021,2021
25,0,72335.0,110224.0,6561703.0,7381878.0,97310.0,154968.0,9930917.0,11677849.0,2626329.0,5080272.0,296977231.0,317542722.0,2804180,5355549,313196817,335812140,2021,2021
25,1,5600.0,6929.0,80640.0,28637.0,6451.0,8106.0,105591.0,32527.0,142886.0,191202.0,2117503.0,729052.0,153821,204921,2283762,784960,2021,2021
25,2,11284.0,15050.0,237551.0,199656.0,12618.0,17059.0,287208.0,224172.0,320648.0,480239.0,6850192.0,5708380.0,344717,513077,7348964,6136556,2021,2021
25,3,17752.0,23696.0,609664.0,652219.0,22438.0,30968.0,804368.0,832871.0,600953.0,966786.0,22220774.0,22327599.0,645197,1027846,23755746,23975961,2021,2021
25,4,12428.0,16924.0,687938.0,765718.0,17483.0,24598.0,999008.0,1078811.0,438442.0,724850.0,26729689.0,27063284.0,472739,771722,28630692,29176479,2021,2021
25,5,7563.0,11492.0,594752.0,652690.0,11154.0,17597.0,884293.0,964353.0,296409.0,568234.0,25524460.0,25687611.0,316964,599204,27134154,27460458,2021,2021
25,6,11085.0,20631.0,1401179.0,1523198.0,17425.0,33579.0,2191803.0,2399005.0,528981.0,1283139.0,72407845.0,73540007.0,557203,1336139,75896482,77405041,2021,2021
25,7,6623.0,15502.0,2949978.0,3559757.0,9741.0,23061.0,4658644.0,6146107.0,298010.0,865822.0,141126765.0,162486786.0,313539,902640,148147015,170872682,2021,2021
26,0,70151.0,125670.0,5097854.0,5490166.0,75506.0,130825.0,5802892.0,6597798.0,3686746.0,7440036.0,274087244.0,289149561.0,3913644,7837054,287536225,303908392,2021,2021
26,1,7292.0,10084.0,90308.0,37598.0,7323.0,9750.0,92081.0,37229.0,308527.0,424905.0,2706243.0,1467982.0,330780,455023,2956354,1580028,2021,2021
26,2,14284.0,22482.0,288888.0,251125.0,15258.0,22788.0,298916.0,270227.0,632109.0,1031952.0,12317264.0,11321184.0,680158,1105813,13215956,12178722,2021,2021
26,3,17670.0,29222.0,614672.0,637361.0,19471.0,30729.0,656308.0,702058.0,984477.0,1756442.0,34932488.0,35789729.0,1052645,1866882,37174720,38245189,2021,2021
26,4,10654.0,18780.0,637826.0,655419.0,11524.0,19656.0,651869.0,707651.0,584878.0,1167186.0,35678586.0,36067765.0,620175,1228993,37684099,38228078,2021,2021
26,5,6444.0,12516.0,522897.0,556853.0,7233.0,13832.0,591627.0,626227.0,393636.0,918595.0,33681294.0,34136343.0,412934,957766,35219482,35801971,2021,2021
26,6,9493.0,21205.0,1248955.0,1294283.0,10284.0,22837.0,1338345.0,1395489.0,594457.0,1595412.0,78125643.0,80165106.0,619471,1653997,81264792,83536408,2021,2021
26,7,4314.0,11381.0,1694305.0,2057523.0,4413.0,11233.0,2173743.0,2858914.0,188662.0,545544.0,76645724.0,90201449.0,197481,568580,80020818,94337993,2021,2021
27,0,48261.0,83068.0,3201207.0,3482791.0,57232.0,98991.0,4816107.0,5170526.0,2133544.0,4430955.0,191796420.0,202487896.0,2305117,4728624,202199689,213918070,2021,2021
27,1,4682.0,6429.0,62184.0,24934.0,4545.0,5977.0,59750.0,23289.0,126951.0,173417.0,1636980.0,627017.0,141169,192708,1815684,699097,2021,2021
27,2,9555.0,14134.0,191261.0,168254.0,9812.0,13976.0,203359.0,173399.0,262752.0,407389.0,5664441.0,4679022.0,293006,452640,6264726,5217226,2021,2021
27,3,13443.0,20880.0,456359.0,488834.0,15041.0,22401.0,529287.0,550014.0,525814.0,898189.0,19633137.0,19589687.0,579672,981684,21465733,21579316,2021,2021
27,4,7576.0,12532.0,432859.0,464749.0,9538.0,15438.0,546346.0,587207.0,372248.0,701829.0,22684416.0,22933434.0,402866,752451,24391431,24800741,2021,2021
27,5,4309.0,8290.0,351737.0,372199.0,5692.0,10809.0,462206.0,491767.0,255828.0,588380.0,21898193.0,22213673.0,271447,620041,23139591,23561612,2021,2021
27,6,6081.0,13910.0,767031.0,827698.0,8536.0,19687.0,1084088.0,1167468.0,431950.0,1185658.0,57169017.0,58808268.0,452242,1235208,59669443,61539155,2021,2021
27,7,2615.0,6893.0,939772.0,1136120.0,4068.0,10703.0,1931067.0,2177379.0,158001.0,476093.0,63110233.0,73636792.0,164715,493892,65453078,76520919,2021,2021
28,0,29511.0,58300.0,1601420.0,1681890.0,31637.0,60873.0,1474529.0,1626057.0,947824.0,2026481.0,55316718.0,58746562.0,1017541,2166189,58542539,62218835,2021,2021
28,1,3574.0,5362.0,43240.0,18551.0,3868.0,5810.0,44290.0,21026.0,75715.0,122067.0,915756.0,416247.0,84309,135230,1008343,460421,2021,2021
28,2,7242.0,13094.0,137180.0,126514.0,9100.0,16291.0,159165.0,160512.0,230382.0,447225.0,4272610.0,4106199.0,249739,484112,4615455,4445820,2021,2021
28,3,8088.0,15357.0,278541.0,292168.0,9076.0,16765.0,286029.0,323652.0,282227.0,570192.0,9682720.0,10071877.0,302685,610094,10351176,10802336,2021,2021
28,4,4138.0,8444.0,238698.0,253460.0,4037.0,8035.0,219638.0,246959.0,134395.0,290855.0,7991044.0,8248294.0,143399,309446,8498429,8798834,2021,2021
28,5,2316.0,5469.0,188185.0,200386.0,2129.0,5006.0,167693.0,183844.0,82076.0,203375.0,6865514.0,7110673.0,86817,214851,7239442,7520225,2021,2021
28,6,3230.0,8220.0,414156.0,438125.0,2615.0,6767.0,319336.0,354922.0,112599.0,306396.0,14261636.0,15055391.0,118604,321957,15006172,15861797,2021,2021
28,7,923.0,2354.0,301417.0,352683.0,812.0,2199.0,278374.0,335139.0,30430.0,86371.0,11327435.0,13737878.0,31988,90499,11823520,14329399,2021,2021
29,0,71406.0,133953.0,4332440.0,4708949.0,67742.0,122775.0,4424881.0,4891417.0,2129466.0,4428591.0,158616837.0,166791793.0,2305923,4757152,167897970,176954503,2021,2021
29,1,7692.0,11120.0,94775.0,40033.0,7456.0,10698.0,90614.0,38220.0,175931.0,259446.0,2047601.0,870104.0,196228,289528,2274948,974073,2021,2021
29,2,14713.0,23668.0,293874.0,257377.0,14370.0,23093.0,278829.0,252642.0,366260.0,626539.0,7457096.0,6504672.0,405892,692709,8203742,7201070,2021,2021
29,3,19853.0,34519.0,677104.0,719613.0,18600.0,31475.0,638675.0,674808.0,574288.0,1058600.0,20778810.0,20944077.0,626948,1149559,22535015,22841737,2021,2021
29,4,11210.0,21495.0,632676.0,686248.0,10754.0,19438.0,601318.0,658748.0,347486.0,723279.0,21015937.0,21407357.0,374314,774667,22520729,23046808,2021,2021
29,5,6309.0,13960.0,505185.0,543950.0,5718.0,11642.0,449630.0,493517.0,229702.0,555602.0,19431369.0,19911981.0,243754,587303,20545209,21124314,2021,2021
29,6,8587.0,21024.0,1080600.0,1156695.0,7764.0,18429.0,971936.0,1054175.0,330149.0,896714.0,42652815.0,44415558.0,347794,940898,44812091,46772530,2021,2021
29,7,3042.0,8167.0,1048224.0,1305029.0,3080.0,8000.0,1393877.0,1719304.0,105650.0,308411.0,45233205.0,52738040.0,110993,322488,47006232,54993968,2021,2021
30,0,23284.0,43105.0,2063518.0,2206841.0,15934.0,28220.0,944062.0,1059672.0,398478.0,801145.0,29794369.0,31966437.0,434858,867191,32495696,34886488,2021,2021
30,1,2050.0,2735.0,32307.0,10808.0,1716.0,2382.0,24918.0,9020.0,32363.0,46473.0,413221.0,165086.0,36146,51680,466131,184584,2021,2021
30,2,4387.0,6167.0,97611.0,77780.0,3648.0,5054.0,74414.0,64003.0,65551.0,101867.0,1343307.0,1162939.0,72934,112378,1497399,1293853,2021,2021
30,3,5969.0,9490.0,224067.0,216177.0,4677.0,7481.0,160305.0,167604.0,107669.0,185797.0,3875653.0,3930866.0,117573,201486,4229344,4288168,2021,2021
30,4,3400.0,6548.0,211476.0,209317.0,2279.0,4469.0,134446.0,139894.0,65635.0,135688.0,4003758.0,4043055.0,70961,145926,4323748,4369460,2021,2021
30,5,2291.0,5170.0,198740.0,198064.0,1294.0,3018.0,106180.0,111868.0,43693.0,105736.0,3715298.0,3792873.0,46982,113233,3992455,4076889,2021,2021
30,6,3534.0,8707.0,498310.0,485718.0,1717.0,4279.0,213013.0,232168.0,63334.0,170164.0,8077801.0,8470316.0,68065,181962,8715687,9114328,2021,2021
30,7,1653.0,4288.0,801003.0,1008974.0,603.0,1537.0,230784.0,335113.0,20233.0,55420.0,8365328.0,10401298.0,22197,60526,9270929,11559204,2021,2021
31,0,21052.0,39535.0,1203555.0,1337496.0,23295.0,43461.0,1438185.0,1543262.0,707489.0,1532264.0,55432275.0,60499860.0,755556,1621202,57997333,63339119,2021,2021
31,1,2204.0,3240.0,28066.0,11714.0,2245.0,3234.0,29378.0,11970.0,43305.0,64717.0,595135.0,230291.0,47898,71528,653373,254540,2021,2021
31,2,4634.0,7205.0,91741.0,81842.0,4858.0,7695.0,101376.0,86085.0,100537.0,165450.0,2149031.0,1789737.0,110632,180990,2347541,1968924,2021,2021
31,3,6247.0,10559.0,210591.0,224809.0,6831.0,11388.0,234123.0,247847.0,191556.0,343970.0,6986250.0,7097842.0,207168,369432,7506311,7664906,2021,2021
31,4,3145.0,6312.0,177880.0,192261.0,3594.0,6783.0,201327.0,220729.0,122881.0,259802.0,7346242.0,7553735.0,130401,274251,7764392,8012326,2021,2021
31,5,1694.0,3901.0,138412.0,147091.0,2078.0,4674.0,165993.0,179340.0,83186.0,212767.0,6969920.0,7226257.0,87098,222042,7281749,7564952,2021,2021
31,6,2351.0,6060.0,290041.0,316754.0,2740.0,7134.0,337883.0,373951.0,127309.0,368518.0,16228585.0,17110978.0,132264,381894,16825031,17774728,2021,2021
31,7,777.0,2258.0,266820.0,363022.0,949.0,2553.0,368101.0,423338.0,38715.0,117040.0,15157110.0,19491017.0,40095,121065,15618933,20098741,2021,2021
32,0,71721.0,127596.0,7035627.0,9108983.0,59777.0,108657.0,4053750.0,4343568.0,1166094.0,2286882.0,92238839.0,97988771.0,1248711,2433802,99912773,107822363,2021,2021
32,1,7313.0,10501.0,107861.0,38133.0,7248.0,10183.0,96924.0,37600.0,84767.0,122383.0,1186997.0,447443.0,93175,134353,1308580,490847,2021,2021
32,2,15022.0,23973.0,315452.0,264575.0,13466.0,21326.0,274624.0,235247.0,209984.0,343739.0,4386852.0,3766400.0,227263,371134,4746965,4071265,2021,2021
32,3,18401.0,30598.0,676094.0,661575.0,15975.0,27045.0,572720.0,573890.0,353031.0,637813.0,12867454.0,12837681.0,374676,673742,13653908,13617340,2021,2021
32,4,9762.0,17821.0,584046.0,601053.0,8158.0,15702.0,489208.0,500039.0,185006.0,373057.0,11331196.0,11364325.0,196616,394306,12018108,12078256,2021,2021
32,5,6091.0,12129.0,513153.0,527638.0,4972.0,10691.0,424878.0,430343.0,113666.0,258366.0,9717001.0,9836622.0,120720,272599,10306071,10447521,2021,2021
32,6,9556.0,20255.0,1262436.0,1317210.0,7167.0,17103.0,914001.0,974075.0,161633.0,405704.0,21197047.0,21851021.0,172334,428704,22596996,23320996,2021,2021
32,7,5576.0,12319.0,3576583.0,5698795.0,2791.0,6607.0,1281391.0,1592372.0,58007.0,145820.0,31552289.0,37885275.0,63927,158964,35282144,43796135,2021,2021
33,0,28503.0,47574.0,2976885.0,3404168.0,22954.0,37677.0,1819274.0,1947538.0,545957.0,1058939.0,51568015.0,54372020.0,591212,1133904,55656788,59012904,2021,2021
33,1,1799.0,2253.0,33001.0,9446.0,1835.0,2422.0,28204.0,9763.0,30684.0,42019.0,452247.0,158236.0,33633,45819,500832,173538,2021,2021
33,2,3685.0,4814.0,89434.0,65032.0,3668.0,4969.0,81543.0,64924.0,64707.0,94723.0,1446486.0,1154974.0,70831,102941,1588234,1264095,2021,2021
33,3,6854.0,9584.0,247239.0,253986.0,6239.0,8712.0,224740.0,229593.0,132296.0,203551.0,5105441.0,4922918.0,144600,220784,5539448,5378928,2021,2021
33,4,5146.0,7718.0,303300.0,316972.0,3876.0,5963.0,223761.0,237751.0,92958.0,162359.0,5747195.0,5731697.0,101187,174806,6225056,6236299,2021,2021
33,5,3101.0,5437.0,254345.0,267802.0,2315.0,4190.0,193980.0,199910.0,65216.0,138873.0,5646119.0,5667219.0,69930,147402,6030216,6074445,2021,2021
33,6,5066.0,10805.0,668532.0,703742.0,3501.0,7659.0,447280.0,480920.0,115229.0,292706.0,15371602.0,15807467.0,122521,308553,16311952,16811445,2021,2021
33,7,2852.0,6963.0,1381032.0,1787184.0,1520.0,3762.0,619763.0,724675.0,44867.0,124708.0,17798922.0,20929506.0,48510,133599,19461048,23074151,2021,2021
34,0,108160.0,185810.0,10072192.0,11473069.0,120626.0,211224.0,13486430.0,15232286.0,3377161.0,6913692.0,350063485.0,367904064.0,3619112,7334644,371451230,391887656,2021,2021
34,1,8486.0,11259.0,112282.0,42515.0,9399.0,12743.0,159337.0,48791.0,202689.0,288018.0,2839332.0,1076201.0,219197,310008,3065010,1161248,2021,2021
34,2,15857.0,24259.0,334069.0,279227.0,18707.0,28397.0,407291.0,330099.0,472948.0,785801.0,9889244.0,8433947.0,506601,837199,10591935,9029847,2021,2021
34,3,23676.0,37621.0,838940.0,871280.0,26175.0,41380.0,947510.0,955747.0,783678.0,1392070.0,28777485.0,28777445.0,840233,1480909,30783733,30871184,2021,2021
34,4,17880.0,28008.0,1019092.0,1104909.0,18625.0,29120.0,1103341.0,1152803.0,531007.0,955764.0,32627711.0,32744774.0,574188,1022917,35110056,35407762,2021,2021
34,5,12182.0,20634.0,961886.0,1055546.0,12576.0,21583.0,1036685.0,1088821.0,362997.0,737281.0,31466454.0,31488204.0,390770,785369,33685418,33891850,2021,2021
34,6,19159.0,37638.0,2388160.0,2632429.0,21607.0,44077.0,2808094.0,2986884.0,660620.0,1661631.0,90729937.0,91791802.0,702875,1749541,96008581,97585623,2021,2021
34,7,10920.0,26391.0,4417761.0,5487160.0,13537.0,33924.0,7024169.0,8669139.0,363222.0,1093127.0,153733320.0,173591688.0,385248,1148701,162206495,183940139,2021,2021
35,0,30544.0,55495.0,2006166.0,2126916.0,30776.0,58681.0,1925203.0,2022783.0,723937.0,1450429.0,46479892.0,47508735.0,774005,1541995,49369694,50603849,2021,2021
35,1,3304.0,4703.0,45558.0,17333.0,3297.0,4741.0,50228.0,17011.0,71601.0,107953.0,779294.0,345414.0,77590,116627,850987,375518,2021,2021
35,2,6322.0,9920.0,138444.0,111744.0,6411.0,10114.0,129692.0,112874.0,146481.0,255763.0,2846504.0,2607542.0,157375,273271,3069361,2800174,2021,2021
35,3,8243.0,14184.0,300400.0,298757.0,8482.0,15034.0,296122.0,305878.0,209204.0,401251.0,7380050.0,7556935.0,223530,426327,7882089,8074093,2021,2021
35,4,4546.0,8711.0,267883.0,278781.0,4517.0,9168.0,263306.0,277749.0,107929.0,224119.0,6558335.0,6616804.0,115183,238136,6978043,7060922,2021,2021
35,5,2770.0,5748.0,232720.0,239819.0,2638.0,5909.0,213249.0,228853.0,66049.0,151419.0,5634853.0,5716749.0,70197,160189,5975402,6075066,2021,2021
35,6,3872.0,8830.0,489524.0,526841.0,4063.0,10203.0,523488.0,551218.0,94631.0,238384.0,12389544.0,12759628.0,100187,251454,13081040,13513142,2021,2021
35,7,1487.0,3399.0,531634.0,653637.0,1368.0,3512.0,449115.0,529196.0,28042.0,71540.0,10891309.0,11905661.0,29943,75991,11532767,12704931,2021,2021
36,0,148425.0,226468.0,12148249.0,13900384.0,288671.0,491085.0,33122181.0,39024459.0,7562622.0,14538658.0,717047597.0,766147688.0,7983022,15217642,752938605,807275835,2021,2021
36,1,15106.0,19558.0,201843.0,75813.0,21937.0,29382.0,320184.0,115005.0,565520.0,797163.0,7114770.0,3020343.0,602431,846265,7593578,3211265,2021,2021
36,2,27040.0,38919.0,571066.0,474091.0,46437.0,71665.0,1013754.0,822851.0,1251754.0,2120340.0,25546601.0,22233558.0,1325415,2232853,27037771,23536515,2021,2021
36,3,34882.0,51062.0,1218337.0,1268787.0,65999.0,106862.0,2429003.0,2399817.0,1955823.0,3497191.0,71347777.0,71479171.0,2063003,3663513,75106575,75395691,2021,2021
36,4,23405.0,33441.0,1318123.0,1441854.0,44054.0,70169.0,2587226.0,2720400.0,1214427.0,2165215.0,73915459.0,74719837.0,1283923,2269543,77867704,78991457,2021,2021
36,5,14654.0,22232.0,1151447.0,1266424.0,29655.0,49524.0,2435784.0,2569295.0,773259.0,1525832.0,66717737.0,67014700.0,814656,1592657,70003665,70592272,2021,2021
36,6,21648.0,36774.0,2648809.0,2974930.0,49104.0,92486.0,6332108.0,6784343.0,1232524.0,2880930.0,166295132.0,168570840.0,1292395,2990449,173694186,176758181,2021,2021
36,7,11690.0,24482.0,5038621.0,6398481.0,31485.0,70997.0,18004119.0,23612745.0,569315.0,1551987.0,306110120.0,359109237.0,601199,1622362,321635122,378790450,2021,2021
37,0,165658.0,312948.0,12709119.0,13471971.0,124659.0,234389.0,8122742.0,8829402.0,3559763.0,7402826.0,272100020.0,287195193.0,3904550,8051597,294583487,311370641,2021,2021
37,1,14191.0,20025.0,207085.0,75108.0,12222.0,17406.0,164920.0,64568.0,277586.0,425884.0,3618404.0,1502578.0,309890,472914,4036992,1674610,2021,2021
37,2,30154.0,48011.0,627702.0,537178.0,25064.0,39759.0,509798.0,443463.0,655495.0,1158300.0,13196258.0,11591849.0,724991,1272983,14552562,12821309,2021,2021
37,3,43194.0,73971.0,1524462.0,1567078.0,34420.0,60574.0,1183742.0,1241797.0,974640.0,1841211.0,35101533.0,35461336.0,1073336,2012205,38476019,39044695,2021,2021
37,4,25749.0,48283.0,1492388.0,1584275.0,19174.0,37207.0,1077896.0,1177152.0,549199.0,1129911.0,33139685.0,33716655.0,602340,1230239,36162166,36971455,2021,2021
37,5,15937.0,33493.0,1295134.0,1380118.0,11528.0,24657.0,909800.0,997447.0,348138.0,814161.0,29483592.0,30190728.0,378404,879209,31907354,32808510,2021,2021
37,6,24996.0,59176.0,3223866.0,3422376.0,16260.0,38933.0,2023554.0,2207019.0,540565.0,1411584.0,71041576.0,73395091.0,583907,1515938,76514133,79282148,2021,2021
37,7,11437.0,29989.0,4338479.0,4905835.0,5991.0,15853.0,2253028.0,2697955.0,214140.0,621775.0,86518969.0,101336954.0,231682,668109,92934258,108767911,2021,2021
38,0,12683.0,23296.0,664399.0,701669.0,15740.0,29519.0,941848.0,948944.0,280883.0,583913.0,24685508.0,25316410.0,302744,623182,25829699,26536427,2021,2021
38,1,1282.0,1884.0,15321.0,6675.0,1363.0,1976.0,20766.0,7276.0,15104.0,22050.0,216549.0,79883.0,17350,25338,244051,91697,2021,2021
38,2,2885.0,4427.0,55066.0,51324.0,3024.0,4672.0,69772.0,53934.0,35188.0,54456.0,771750.0,629281.0,39830,61534,861355,711584,2021,2021
38,3,4063.0,6728.0,136066.0,147460.0,4841.0,7836.0,177411.0,176076.0,71628.0,116715.0,2692542.0,2663769.0,78651,127906,2930719,2920733,2021,2021
