cbsa,NAME,pop_total,pop_b03001,mexican_origin,median_hh_income,mexican_share,all,restaurant,tagged,named,mexican_by_name,mexican,chinese,italian,indian,thai,japanese,vietnamese,korean,american,cbsa_states,all_states_fetched
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6138876,6138876,153604,73481,0.0250215185972155,4448.0,2552.0,3593.0,4356.0,235.0,299.0,86.0,534.0,22.0,49.0,152.0,15.0,14.0,1079.0,FL,True
33140,"Michigan City-La Porte, IN Metro Area",112141,112141,5572,70452,0.0496874470532633,157.0,80.0,131.0,156.0,8.0,18.0,5.0,20.0,0.0,1.0,0.0,2.0,0.0,38.0,IN,True
33180,"Middlesborough, KY Micro Area",23878,23878,28,32403,0.0011726275232431,20.0,5.0,19.0,19.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,KY,True
33220,"Midland, MI Metro Area",83641,83641,1399,77538,0.0167262466971939,80.0,47.0,63.0,79.0,4.0,6.0,5.0,12.0,1.0,0.0,2.0,0.0,0.0,19.0,MI,True
33260,"Midland, TX Metro Area",176726,176726,69383,93442,0.3926021072168215,137.0,72.0,114.0,132.0,8.0,15.0,5.0,13.0,1.0,1.0,4.0,0.0,1.0,41.0,TX,True
33300,"Milledgeville, GA Micro Area",43669,43669,389,55413,0.0089079209507888,71.0,39.0,51.0,71.0,4.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,18.0,GA,True
33340,"Milwaukee-Waukesha, WI Metro Area",1566361,1566361,120267,76404,0.076781150705361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
33380,"Minden, LA Micro Area",36189,36189,609,37396,0.0168283179971814,37.0,19.0,34.0,34.0,2.0,6.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,11.0,LA,True
33420,"Mineral Wells, TX Micro Area",28920,28920,4974,64972,0.1719917012448132,57.0,33.0,46.0,55.0,8.0,11.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,15.0,TX,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3693351,3693351,150765,98180,0.0408206531142044,3814.0,2302.0,3088.0,3743.0,286.0,389.0,156.0,489.0,37.0,61.0,108.0,62.0,27.0,841.0,MN+WI,False
33500,"Minot, ND Metro Area",76773,76773,2739,79195,0.0356766050564651,73.0,31.0,55.0,71.0,5.0,3.0,1.0,11.0,1.0,0.0,2.0,0.0,0.0,22.0,ND,True
33540,"Missoula, MT Metro Area",124435,124435,3860,70888,0.031020211355326,174.0,108.0,143.0,171.0,13.0,21.0,3.0,24.0,1.0,1.0,3.0,2.0,0.0,45.0,MT,True
33580,"Mitchell, SD Micro Area",25779,25779,1021,64723,0.0396058807556538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,False
33620,"Moberly, MO Micro Area",24524,24524,412,55310,0.0167998695155765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MO,False
33660,"Mobile, AL Metro Area",413162,413162,5416,58119,0.013108659557268,345.0,166.0,314.0,339.0,15.0,26.0,5.0,22.0,2.0,3.0,3.0,3.0,0.0,149.0,AL,True
33700,"Modesto, CA Metro Area",552250,552250,250506,79661,0.453609778180172,556.0,284.0,494.0,536.0,62.0,105.0,23.0,69.0,2.0,4.0,18.0,8.0,1.0,143.0,CA,True
33740,"Monroe, LA Metro Area",224705,224705,4249,49203,0.0189092365545938,216.0,108.0,195.0,210.0,16.0,21.0,1.0,27.0,1.0,2.0,2.0,0.0,0.0,74.0,LA,True
33780,"Monroe, MI Metro Area",155001,155001,4502,75272,0.0290449739033941,129.0,71.0,108.0,128.0,8.0,12.0,3.0,25.0,0.0,0.0,2.0,0.0,0.0,40.0,MI,True
33860,"Montgomery, AL Metro Area",385159,385159,8838,62746,0.0229463676040284,309.0,135.0,264.0,295.0,12.0,28.0,8.0,25.0,0.0,1.0,5.0,0.0,2.0,110.0,AL,True
33900,"Monticello, IN Micro Area",24709,24709,1240,66143,0.0501841434295196,10.0,7.0,7.0,10.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,IN,True
33910,"Monticello, NY Micro Area",79147,79147,934,69826,0.011800826310536,81.0,58.0,49.0,70.0,3.0,3.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,16.0,NY,True
33940,"Montrose, CO Micro Area",43272,43272,7309,66072,0.1689083009798484,60.0,36.0,41.0,53.0,6.0,8.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,19.0,CO,True
33980,"Morehead City, NC Micro Area",68652,68652,1533,70235,0.0223300122356231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
34020,"Morgan City, LA Micro Area",48455,48455,2091,51768,0.0431534413373232,14.0,3.0,13.0,13.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,LA,True
34060,"Morgantown, WV Metro Area",140724,140724,1392,62394,0.0098917029078195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WV,False
34100,"Morristown, TN Metro Area",120765,120765,8709,58130,0.0721152651844491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
34140,"Moscow, ID Micro Area",40315,40315,1231,65179,0.0305345404936128,48.0,28.0,43.0,48.0,3.0,5.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,ID,True
34180,"Moses Lake, WA Micro Area",100428,100428,39705,71115,0.3953578683235751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
34220,"Moultrie, GA Micro Area",45907,45907,6232,49691,0.1357527174504977,51.0,31.0,37.0,50.0,6.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,GA,True
34260,"Mountain Home, AR Micro Area",42150,42150,693,48427,0.01644128113879,30.0,10.0,24.0,29.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,AR,True
34300,"Mountain Home, ID Micro Area",29046,29046,4162,58976,0.143289953866281,31.0,12.0,21.0,26.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,ID,True
34340,"Mount Airy, NC Micro Area",71407,71407,7197,56095,0.1007884381083087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
34380,"Mount Pleasant, MI Micro Area",64475,64475,1963,53759,0.0304459092671578,82.0,44.0,71.0,81.0,6.0,9.0,7.0,11.0,0.0,0.0,1.0,0.0,1.0,22.0,MI,True
34420,"Mount Pleasant, TX Micro Area",55950,55950,17137,56163,0.3062913315460232,50.0,29.0,42.0,50.0,5.0,12.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,13.0,TX,True
34460,"Mount Sterling, KY Micro Area",47286,47286,1061,55186,0.0224379308886351,24.0,10.0,20.0,24.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,KY,True
34500,"Mount Vernon, IL Micro Area",36808,36808,521,61102,0.01415453162356,43.0,22.0,33.0,33.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,IL,True
34540,"Mount Vernon, OH Micro Area",62888,62888,585,73988,0.009302251621931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
34580,"Mount Vernon-Anacortes, WA Metro Area",130407,130407,20848,85474,0.1598687187037505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
34620,"Muncie, IN Metro Area",112109,112109,2673,56932,0.0238428672095906,145.0,69.0,126.0,136.0,9.0,18.0,4.0,24.0,0.0,2.0,3.0,0.0,0.0,43.0,IN,True
34660,"Murray, KY Micro Area",37882,37882,858,51854,0.0226492793411118,61.0,30.0,54.0,61.0,6.0,9.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,17.0,KY,True
34680,"Murrells Inlet, SC Micro Area",64200,64200,817,66734,0.0127258566978193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SC,False
34700,"Muscatine, IA Micro Area",42735,42735,5857,69512,0.137053937053937,19.0,7.0,16.0,19.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,IA,True
34740,"Muskegon-Norton Shores, MI Metro Area",175378,175378,8425,63495,0.0480390927026194,168.0,85.0,142.0,161.0,9.0,12.0,5.0,31.0,2.0,1.0,2.0,0.0,0.0,58.0,MI,True
34780,"Muskogee, OK Micro Area",66471,66471,3671,51999,0.0552270915135924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",368937,368937,12531,64623,0.0339651485212922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SC,False
34860,"Nacogdoches, TX Micro Area",64897,64897,12045,51528,0.1856017997750281,30.0,10.0,27.0,30.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,TX,True
34880,"Nantucket, MA Micro Area",14299,14299,88,119750,0.0061542765228337,16.0,15.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MA,True
34900,"Napa, CA Metro Area",136070,136070,41353,108970,0.3039097523333578,168.0,125.0,124.0,165.0,11.0,19.0,7.0,26.0,2.0,2.0,4.0,0.0,0.0,36.0,CA,True
34940,"Naples-Marco Island, FL Metro Area",387681,387681,38438,86173,0.0991485267526652,622.0,427.0,520.0,622.0,38.0,51.0,18.0,105.0,2.0,11.0,26.0,5.0,1.0,118.0,FL,True
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2043713,2043713,103482,82499,0.0506343111777436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
35020,"Natchez, MS-LA Micro Area",54550,54550,766,38706,0.0140421631530705,31.0,16.0,25.0,29.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,LA+MS,True
35060,"Natchitoches, LA Micro Area",37047,37047,797,46798,0.0215132129457176,54.0,33.0,40.0,53.0,1.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,17.0,LA,True
35100,"New Bern, NC Micro Area",122634,122634,4782,63380,0.0389940799452028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
35140,"Newberry, SC Micro Area",38121,38121,2109,59670,0.0553238372550562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SC,False
35220,"New Castle, IN Micro Area",48896,48896,767,60144,0.0156863547120418,50.0,22.0,42.0,49.0,3.0,6.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,11.0,IN,True
35300,"New Haven, CT Metro Area",566803,566803,17165,86266,0.0302838905228095,817.0,520.0,681.0,800.0,36.0,54.0,39.0,129.0,18.0,17.0,26.0,2.0,8.0,147.0,CT,True
35340,"New Iberia, LA Micro Area",69194,69194,1374,57811,0.0198572130531549,67.0,37.0,53.0,64.0,2.0,5.0,4.0,7.0,0.0,0.0,3.0,1.0,0.0,16.0,LA,True
35380,"New Orleans-Metairie, LA Metro Area",988763,988763,19418,62271,0.019638679845423,1275.0,844.0,966.0,1252.0,46.0,77.0,44.0,119.0,8.0,11.0,38.0,21.0,1.0,233.0,LA,True
35420,"New Philadelphia-Dover, OH Micro Area",92585,92585,906,64494,0.0097856024193983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
35440,"Newport, OR Micro Area",50632,50632,4477,61314,0.0884223416021488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR,False
35460,"Newport, TN Micro Area",36503,36503,362,48416,0.0099169931238528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
35580,"New Ulm, MN Micro Area",25826,25826,967,68690,0.0374428870130875,31.0,19.0,27.0,30.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,MN,True
35620,"New York-Newark-Jersey City, NY-NJ Metro Area",19756722,19756722,586323,97334,0.0296771397603306,22663.0,14558.0,18478.0,22031.0,992.0,1638.0,1698.0,3472.0,429.0,398.0,1189.0,150.0,239.0,3121.0,NJ+NY,True
35660,"Niles, MI Metro Area",153411,153411,6846,63152,0.0446252224416762,103.0,53.0,74.0,98.0,6.0,9.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,32.0,MI,True
35700,"Nogales, AZ Micro Area",48209,48209,38762,53614,0.8040407392810471,34.0,20.0,23.0,34.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,AZ,True
35740,"Norfolk, NE Micro Area",48682,48682,4917,66629,0.1010024238938416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
35820,"North Platte, NE Micro Area",34934,34934,2651,64652,0.0758859563748783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
35840,"North Port-Bradenton-Sarasota, FL Metro Area",865031,865031,43904,78278,0.0507542504257072,656.0,418.0,503.0,629.0,34.0,52.0,16.0,71.0,1.0,2.0,11.0,3.0,0.0,186.0,FL,True
35900,"North Wilkesboro, NC Micro Area",65983,65983,2408,50438,0.0364942485185578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
35940,"Norwalk, OH Micro Area",58412,58412,2799,65972,0.0479182359789084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
35980,"Norwich-New London-Willimantic, CT Metro Area",279025,279025,6205,84185,0.0222381507033419,485.0,344.0,380.0,481.0,22.0,33.0,26.0,84.0,3.0,5.0,9.0,0.0,1.0,84.0,CT,True
36020,"Oak Harbor, WA Micro Area",86747,86747,5261,88358,0.0606476304656068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
36100,"Ocala, FL Metro Area",387697,387697,9534,58535,0.0245913690330335,206.0,99.0,181.0,205.0,7.0,12.0,5.0,24.0,3.0,0.0,3.0,0.0,1.0,74.0,FL,True
36180,"Ocean Pines, MD Micro Area",53279,53279,631,81455,0.0118433153775408,240.0,166.0,169.0,237.0,7.0,10.0,5.0,37.0,1.0,2.0,5.0,1.0,0.0,39.0,MD,True
36220,"Odessa, TX Metro Area",163206,163206,93112,71031,0.5705182407509528,186.0,98.0,140.0,176.0,14.0,21.0,4.0,15.0,0.0,0.0,5.0,2.0,5.0,45.0,TX,True
36260,"Ogden, UT Metro Area",645510,645510,67344,98361,0.1043268113584607,748.0,363.0,655.0,735.0,52.0,97.0,28.0,103.0,12.0,15.0,17.0,4.0,5.0,177.0,UT,True
36340,"Oil City, PA Micro Area",50096,50096,171,61626,0.003413446183328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
36380,"Okeechobee, FL Micro Area",40249,40249,7430,52288,0.1846008596486869,19.0,4.0,14.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,FL,True
36420,"Oklahoma City, OK Metro Area",1445122,1445122,171518,70499,0.1186875571751035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
36460,"Olean, NY Micro Area",76479,76479,527,58248,0.0068907804756861,30.0,19.0,23.0,30.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,NY,True
36500,"Olympia-Lacey-Tumwater, WA Metro Area",296640,296640,18526,93985,0.062452804746494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
36540,"Omaha, NE-IA Metro Area",972840,972840,84367,83023,0.0867223798363554,130.0,66.0,114.0,126.0,5.0,8.0,4.0,16.0,0.0,1.0,0.0,1.0,0.0,50.0,IA+NE,False
36580,"Oneonta, NY Micro Area",59738,59738,345,67086,0.0057752184539154,51.0,31.0,39.0,50.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,15.0,NY,True
36620,"Ontario, OR-ID Micro Area",57891,57891,13977,59225,0.2414364927190755,12.0,9.0,9.0,12.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,ID+OR,False
36660,"Opelousas, LA Micro Area",82128,82128,904,45637,0.0110072082602766,33.0,13.0,26.0,33.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,LA,True
36700,"Orangeburg, SC Micro Area",83531,83531,1356,43214,0.0162334941518717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SC,False
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2721022,2721022,73735,75611,0.0270982741043622,3179.0,1649.0,2536.0,3115.0,163.0,248.0,100.0,325.0,17.0,15.0,96.0,17.0,21.0,867.0,FL,True
36780,"Oshkosh-Neenah, WI Metro Area",171357,171357,5650,72873,0.0329720991847429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
36820,"Oskaloosa, IA Micro Area",22045,22045,358,69019,0.0162395100929916,18.0,10.0,18.0,18.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,IA,True
36830,"Othello, WA Micro Area",20690,20690,12466,65042,0.6025132914451425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
36837,"Ottawa, IL Micro Area",147676,147676,13618,70941,0.0922153904493621,144.0,75.0,113.0,141.0,6.0,11.0,5.0,17.0,0.0,2.0,0.0,0.0,0.0,46.0,IL,True
36840,"Ottawa, KS Micro Area",25994,25994,934,72142,0.0359313687774101,26.0,13.0,24.0,26.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,KS,True
36900,"Ottumwa, IA Micro Area",35265,35265,2874,60034,0.0814972352190557,50.0,27.0,43.0,46.0,4.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,IA,True
36940,"Owatonna, MN Micro Area",37413,37413,2809,83448,0.0750808542485232,35.0,15.0,30.0,35.0,2.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,12.0,MN,True
36980,"Owensboro, KY Metro Area",112322,112322,2750,65656,0.0244831822795178,129.0,61.0,113.0,126.0,6.0,14.0,3.0,18.0,2.0,1.0,3.0,0.0,0.0,36.0,KY,True
37020,"Owosso, MI Micro Area",68061,68061,1566,64464,0.0230087715431745,58.0,29.0,49.0,56.0,5.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,MI,True
37060,"Oxford, MS Micro Area",69359,69359,1461,61617,0.0210643175362966,149.0,101.0,102.0,148.0,13.0,14.0,2.0,16.0,1.0,3.0,4.0,1.0,0.0,24.0,MS,True
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",838259,838259,320299,107327,0.3821002816551925,948.0,580.0,753.0,888.0,95.0,140.0,39.0,112.0,8.0,17.0,48.0,4.0,3.0,177.0,CA,True
37120,"Ozark, AL Micro Area",49516,49516,2006,53955,0.0405121576864043,41.0,16.0,36.0,40.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,AL,True
37140,"Paducah, KY-IL Metro Area",102924,102924,1847,62286,0.0179452800124363,141.0,75.0,119.0,135.0,14.0,18.0,4.0,18.0,0.0,0.0,2.0,0.0,0.0,45.0,IL+KY,True
37220,"Pahrump, NV Micro Area",53207,53207,6476,55975,0.1217133083992707,45.0,30.0,38.0,42.0,3.0,8.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,16.0,NV,True
37260,"Palatka, FL Micro Area",74235,74235,4355,47256,0.0586650501784872,68.0,31.0,57.0,67.0,2.0,4.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,FL,True
37300,"Palestine, TX Micro Area",57825,57825,9450,58846,0.1634241245136186,25.0,13.0,19.0,24.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,TX,True
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",620533,620533,11232,75817,0.0181005683823422,749.0,446.0,627.0,728.0,34.0,54.0,34.0,98.0,5.0,12.0,23.0,3.0,3.0,186.0,FL,True
37420,"Pampa, TX Micro Area",21916,21916,5883,56658,0.2684340208067166,35.0,18.0,32.0,35.0,3.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,TX,True
37460,"Panama City-Panama City Beach, FL Metro Area",206627,206627,4759,67834,0.0230318399821901,356.0,199.0,317.0,348.0,28.0,38.0,8.0,40.0,3.0,2.0,5.0,2.0,0.0,111.0,FL,True
37500,"Paragould, AR Micro Area",46182,46182,1208,56793,0.0261573773331601,28.0,5.0,27.0,27.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,AR,True
37540,"Paris, TN Micro Area",32345,32345,606,48540,0.0187355078064615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
37580,"Paris, TX Micro Area",62042,62042,4923,57315,0.0793494729376873,50.0,22.0,48.0,50.0,5.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,TX,True
37620,"Parkersburg-Vienna, WV Metro Area",88960,88960,655,56029,0.0073628597122302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WV,False
37740,"Payson, AZ Micro Area",53610,53610,7883,59089,0.147043462040664,72.0,43.0,51.0,71.0,9.0,11.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,27.0,AZ,True
37800,"Pella, IA Micro Area",33551,33551,560,78059,0.016691007719591,32.0,17.0,25.0,31.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,10.0,IA,True
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",516994,516994,13074,73588,0.0252884946440384,499.0,260.0,435.0,488.0,28.0,35.0,12.0,47.0,1.0,2.0,10.0,2.0,0.0,179.0,FL,True
37900,"Peoria, IL Metro Area",365773,365773,10405,70872,0.0284466048614851,362.0,184.0,307.0,352.0,26.0,32.0,20.0,55.0,3.0,2.0,6.0,1.0,0.0,110.0,IL,True
37940,"Peru, IN Micro Area",35772,35772,735,61130,0.0205467963770546,35.0,18.0,30.0,35.0,2.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,IN,True
37950,"Petoskey, MI Micro Area",34159,34159,334,73724,0.009777803799877,62.0,46.0,33.0,62.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,MI,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6241882,6241882,126570,89273,0.0202775380886726,1900.0,1049.0,1574.0,1854.0,98.0,130.0,116.0,312.0,18.0,9.0,46.0,10.0,12.0,388.0,DE+MD+NJ+PA,False
38060,"Phoenix-Mesa-Chandler, AZ Metro Area",4941206,4941206,1292894,84703,0.2616555553441811,6146.0,3232.0,5270.0,6016.0,606.0,988.0,207.0,733.0,50.0,84.0,186.0,59.0,22.0,1417.0,AZ,True
38100,"Picayune, MS Micro Area",56781,56781,563,56535,0.0099152885648368,36.0,18.0,17.0,28.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,MS,True
38180,"Pierre, SD Micro Area",20744,20744,323,78965,0.0155707674508291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,False
38210,"Pikeville, KY Micro Area",92808,92808,546,42014,0.0058831135246961,73.0,29.0,68.0,71.0,3.0,10.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,27.0,KY,True
38220,"Pine Bluff, AR Micro Area",73271,73271,1490,48727,0.0203354669651021,52.0,12.0,45.0,52.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,AR,True
38240,"Pinehurst-Southern Pines, NC Metro Area",102840,102840,4305,82837,0.0418611435239206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
38260,"Pittsburg, KS Micro Area",38963,38963,1875,50311,0.0481225778302492,35.0,22.0,27.0,35.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,KS,True
38300,"Pittsburgh, PA Metro Area",2443921,2443921,18470,73942,0.0075575274323515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
38340,"Pittsfield, MA Metro Area",128047,128047,794,72565,0.0062008481260787,145.0,113.0,111.0,143.0,6.0,9.0,5.0,22.0,1.0,2.0,4.0,0.0,1.0,36.0,MA,True
38380,"Plainview, TX Micro Area",37541,37541,19229,53276,0.5122133134439679,42.0,19.0,35.0,42.0,4.0,7.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,TX,True
38420,"Platteville, WI Micro Area",51678,51678,844,64349,0.0163319013893726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
38460,"Plattsburgh, NY Micro Area",78961,78961,520,69208,0.0065855295652284,83.0,45.0,68.0,77.0,3.0,6.0,3.0,11.0,1.0,1.0,1.0,0.0,0.0,21.0,NY,True
38500,"Plymouth, IN Micro Area",46225,46225,3905,68041,0.0844780962682531,41.0,21.0,34.0,38.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,IN,True
38540,"Pocatello, ID Metro Area",88457,88457,6536,64080,0.0738890082186825,89.0,56.0,69.0,89.0,3.0,7.0,2.0,14.0,2.0,2.0,2.0,0.0,0.0,23.0,ID,True
38620,"Ponca City, OK Micro Area",43731,43731,3152,56673,0.0720770163042235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
38660,"Ponce, PR Metro Area",273739,273739,719,20646,0.0026265895615896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PR,False
38700,"Pontiac, IL Micro Area",35659,35659,1299,70796,0.0364283911494994,34.0,21.0,29.0,34.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,IL,True
38740,"Poplar Bluff, MO Micro Area",42166,42166,567,49213,0.0134468529146705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MO,False
38820,"Port Angeles, WA Micro Area",77593,77593,3664,67999,0.0472207544494993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
