measure,grp,age_grp,educ,sex,n_unw,weighted
g_writers_media,MEXBORN,25-34,1_lths,1,1979,177.0
g_writers_media,MEXBORN,25-34,1_lths,2,1016,73.0
g_writers_media,MEXBORN,25-34,2_hs,1,2374,370.0
g_writers_media,MEXBORN,25-34,2_hs,2,1816,802.0
g_writers_media,MEXBORN,25-34,3_somecoll,1,1193,389.0
g_writers_media,MEXBORN,25-34,3_somecoll,2,1255,712.0
g_writers_media,MEXBORN,25-34,4_ba,1,776,0.0
g_writers_media,MEXBORN,25-34,4_ba,2,856,482.0
g_writers_media,MEXBORN,25-34,5_grad,1,246,162.0
g_writers_media,MEXBORN,25-34,5_grad,2,281,260.0
g_writers_media,MEXBORN,35-44,1_lths,1,4141,331.0
g_writers_media,MEXBORN,35-44,1_lths,2,3187,129.0
g_writers_media,MEXBORN,35-44,2_hs,1,2887,78.0
g_writers_media,MEXBORN,35-44,2_hs,2,2513,130.0
g_writers_media,MEXBORN,35-44,3_somecoll,1,1327,130.0
g_writers_media,MEXBORN,35-44,3_somecoll,2,1498,476.0
g_writers_media,MEXBORN,35-44,4_ba,1,732,0.0
g_writers_media,MEXBORN,35-44,4_ba,2,883,360.0
g_writers_media,MEXBORN,35-44,5_grad,1,323,202.0
g_writers_media,MEXBORN,35-44,5_grad,2,419,263.0
g_writers_media,MEXBORN,45-54,1_lths,1,5396,0.0
g_writers_media,MEXBORN,45-54,1_lths,2,5065,0.0
g_writers_media,MEXBORN,45-54,2_hs,1,2741,788.0
g_writers_media,MEXBORN,45-54,2_hs,2,2894,545.0
g_writers_media,MEXBORN,45-54,3_somecoll,1,1259,89.0
g_writers_media,MEXBORN,45-54,3_somecoll,2,1548,828.0
g_writers_media,MEXBORN,45-54,4_ba,1,578,551.0
g_writers_media,MEXBORN,45-54,4_ba,2,813,1843.0
g_writers_media,MEXBORN,45-54,5_grad,1,332,58.0
g_writers_media,MEXBORN,45-54,5_grad,2,364,259.0
g_writers_media,MEXBORN,55-64,1_lths,1,4858,0.0
g_writers_media,MEXBORN,55-64,1_lths,2,4405,0.0
g_writers_media,MEXBORN,55-64,2_hs,1,1995,166.0
g_writers_media,MEXBORN,55-64,2_hs,2,2027,50.0
g_writers_media,MEXBORN,55-64,3_somecoll,1,1070,117.0
g_writers_media,MEXBORN,55-64,3_somecoll,2,1260,998.0
g_writers_media,MEXBORN,55-64,4_ba,1,519,0.0
g_writers_media,MEXBORN,55-64,4_ba,2,597,175.0
g_writers_media,MEXBORN,55-64,5_grad,1,253,51.0
g_writers_media,MEXBORN,55-64,5_grad,2,272,323.0
g_writers_media,USMEX,25-34,1_lths,1,2019,43.0
g_writers_media,USMEX,25-34,1_lths,2,1264,463.0
g_writers_media,USMEX,25-34,2_hs,1,6618,47.0
g_writers_media,USMEX,25-34,2_hs,2,4840,631.0
g_writers_media,USMEX,25-34,3_somecoll,1,5931,1817.0
g_writers_media,USMEX,25-34,3_somecoll,2,6224,2331.0
g_writers_media,USMEX,25-34,4_ba,1,3153,1989.0
g_writers_media,USMEX,25-34,4_ba,2,4175,6310.0
g_writers_media,USMEX,25-34,5_grad,1,771,531.0
g_writers_media,USMEX,25-34,5_grad,2,1440,609.0
g_writers_media,USMEX,35-44,1_lths,1,1853,0.0
g_writers_media,USMEX,35-44,1_lths,2,1227,275.0
g_writers_media,USMEX,35-44,2_hs,1,3903,365.0
g_writers_media,USMEX,35-44,2_hs,2,2961,158.0
g_writers_media,USMEX,35-44,3_somecoll,1,3764,873.0
g_writers_media,USMEX,35-44,3_somecoll,2,4041,1224.0
g_writers_media,USMEX,35-44,4_ba,1,1800,858.0
g_writers_media,USMEX,35-44,4_ba,2,2352,2161.0
g_writers_media,USMEX,35-44,5_grad,1,842,813.0
g_writers_media,USMEX,35-44,5_grad,2,1375,1271.0
g_writers_media,USMEX,45-54,1_lths,1,1371,0.0
g_writers_media,USMEX,45-54,1_lths,2,1032,0.0
g_writers_media,USMEX,45-54,2_hs,1,2508,60.0
g_writers_media,USMEX,45-54,2_hs,2,2196,287.0
g_writers_media,USMEX,45-54,3_somecoll,1,2631,455.0
g_writers_media,USMEX,45-54,3_somecoll,2,2847,1158.0
g_writers_media,USMEX,45-54,4_ba,1,1122,665.0
g_writers_media,USMEX,45-54,4_ba,2,1365,582.0
g_writers_media,USMEX,45-54,5_grad,1,631,373.0
g_writers_media,USMEX,45-54,5_grad,2,982,304.0
g_writers_media,USMEX,55-64,1_lths,1,1229,288.0
g_writers_media,USMEX,55-64,1_lths,2,1089,534.0
g_writers_media,USMEX,55-64,2_hs,1,2135,0.0
g_writers_media,USMEX,55-64,2_hs,2,2249,170.0
g_writers_media,USMEX,55-64,3_somecoll,1,1842,436.0
g_writers_media,USMEX,55-64,3_somecoll,2,2314,718.0
g_writers_media,USMEX,55-64,4_ba,1,765,247.0
g_writers_media,USMEX,55-64,4_ba,2,883,443.0
g_writers_media,USMEX,55-64,5_grad,1,417,61.0
g_writers_media,USMEX,55-64,5_grad,2,561,328.0
g_writers_media,USWHITE,25-34,1_lths,1,6229,0.0
g_writers_media,USWHITE,25-34,1_lths,2,4259,350.0
g_writers_media,USWHITE,25-34,2_hs,1,31275,862.0
g_writers_media,USWHITE,25-34,2_hs,2,19612,1818.0
g_writers_media,USWHITE,25-34,3_somecoll,1,30683,3557.0
g_writers_media,USWHITE,25-34,3_somecoll,2,28688,6609.0
g_writers_media,USWHITE,25-34,4_ba,1,33690,27100.0
g_writers_media,USWHITE,25-34,4_ba,2,37401,56378.0
g_writers_media,USWHITE,25-34,5_grad,1,11277,8199.0
g_writers_media,USWHITE,25-34,5_grad,2,19189,20271.0
g_writers_media,USWHITE,35-44,1_lths,1,7013,335.0
g_writers_media,USWHITE,35-44,1_lths,2,4374,306.0
g_writers_media,USWHITE,35-44,2_hs,1,30187,1877.0
g_writers_media,USWHITE,35-44,2_hs,2,19389,2137.0
g_writers_media,USWHITE,35-44,3_somecoll,1,34292,6424.0
g_writers_media,USWHITE,35-44,3_somecoll,2,32676,8316.0
g_writers_media,USWHITE,35-44,4_ba,1,31971,24437.0
g_writers_media,USWHITE,35-44,4_ba,2,34734,39992.0
g_writers_media,USWHITE,35-44,5_grad,1,18742,15153.0
g_writers_media,USWHITE,35-44,5_grad,2,26871,26001.0
g_writers_media,USWHITE,45-54,1_lths,1,7308,33.0
g_writers_media,USWHITE,45-54,1_lths,2,4684,0.0
g_writers_media,USWHITE,45-54,2_hs,1,30817,2591.0
g_writers_media,USWHITE,45-54,2_hs,2,22752,2440.0
g_writers_media,USWHITE,45-54,3_somecoll,1,33145,6557.0
g_writers_media,USWHITE,45-54,3_somecoll,2,34412,8508.0
g_writers_media,USWHITE,45-54,4_ba,1,27748,20012.0
g_writers_media,USWHITE,45-54,4_ba,2,31202,30678.0
g_writers_media,USWHITE,45-54,5_grad,1,17865,12507.0
g_writers_media,USWHITE,45-54,5_grad,2,23870,23501.0
g_writers_media,USWHITE,55-64,1_lths,1,10558,280.0
g_writers_media,USWHITE,55-64,1_lths,2,7659,447.0
g_writers_media,USWHITE,55-64,2_hs,1,46976,2154.0
g_writers_media,USWHITE,55-64,2_hs,2,43091,3052.0
g_writers_media,USWHITE,55-64,3_somecoll,1,41553,5756.0
g_writers_media,USWHITE,55-64,3_somecoll,2,50646,9527.0
g_writers_media,USWHITE,55-64,4_ba,1,31964,24180.0
g_writers_media,USWHITE,55-64,4_ba,2,35641,23513.0
g_writers_media,USWHITE,55-64,5_grad,1,19740,10136.0
g_writers_media,USWHITE,55-64,5_grad,2,22865,15234.0
pop,FBOTHER,25-34,1_lths,1,2600,389651.0
pop,FBOTHER,25-34,1_lths,2,2094,331629.0
pop,FBOTHER,25-34,2_hs,1,4121,625284.0
pop,FBOTHER,25-34,2_hs,2,3526,529407.0
pop,FBOTHER,25-34,3_somecoll,1,3688,508323.0
pop,FBOTHER,25-34,3_somecoll,2,3952,535914.0
pop,FBOTHER,25-34,4_ba,1,5572,715018.0
pop,FBOTHER,25-34,4_ba,2,7109,882239.0
pop,FBOTHER,25-34,5_grad,1,5129,644681.0
pop,FBOTHER,25-34,5_grad,2,5595,671451.0
pop,FBOTHER,35-44,1_lths,1,3630,560333.0
pop,FBOTHER,35-44,1_lths,2,3389,493784.0
pop,FBOTHER,35-44,2_hs,1,4651,707979.0
pop,FBOTHER,35-44,2_hs,2,4563,648748.0
pop,FBOTHER,35-44,3_somecoll,1,4588,627758.0
pop,FBOTHER,35-44,3_somecoll,2,5301,698913.0
pop,FBOTHER,35-44,4_ba,1,6996,909337.0
pop,FBOTHER,35-44,4_ba,2,9037,1065156.0
pop,FBOTHER,35-44,5_grad,1,7930,941887.0
pop,FBOTHER,35-44,5_grad,2,8760,957541.0
pop,FBOTHER,45-54,1_lths,1,4056,578100.0
pop,FBOTHER,45-54,1_lths,2,4201,533196.0
pop,FBOTHER,45-54,2_hs,1,4916,673753.0
pop,FBOTHER,45-54,2_hs,2,5740,696877.0
pop,FBOTHER,45-54,3_somecoll,1,4991,616212.0
pop,FBOTHER,45-54,3_somecoll,2,6426,720096.0
pop,FBOTHER,45-54,4_ba,1,6866,756563.0
pop,FBOTHER,45-54,4_ba,2,8872,911419.0
pop,FBOTHER,45-54,5_grad,1,7472,780941.0
pop,FBOTHER,45-54,5_grad,2,7943,776774.0
pop,FBOTHER,55-64,1_lths,1,4332,509931.0
pop,FBOTHER,55-64,1_lths,2,4992,555235.0
pop,FBOTHER,55-64,2_hs,1,5544,641602.0
pop,FBOTHER,55-64,2_hs,2,6679,712495.0
pop,FBOTHER,55-64,3_somecoll,1,5524,568143.0
pop,FBOTHER,55-64,3_somecoll,2,6984,691183.0
pop,FBOTHER,55-64,4_ba,1,5754,579117.0
pop,FBOTHER,55-64,4_ba,2,7254,690397.0
pop,FBOTHER,55-64,5_grad,1,6094,558893.0
pop,FBOTHER,55-64,5_grad,2,5163,461947.0
pop,MEXBORN,25-34,1_lths,1,1979,267764.0
pop,MEXBORN,25-34,1_lths,2,1016,150198.0
pop,MEXBORN,25-34,2_hs,1,2374,327655.0
pop,MEXBORN,25-34,2_hs,2,1816,266504.0
pop,MEXBORN,25-34,3_somecoll,1,1193,147819.0
pop,MEXBORN,25-34,3_somecoll,2,1255,168735.0
pop,MEXBORN,25-34,4_ba,1,776,94396.0
pop,MEXBORN,25-34,4_ba,2,856,105468.0
pop,MEXBORN,25-34,5_grad,1,246,32521.0
pop,MEXBORN,25-34,5_grad,2,281,32777.0
pop,MEXBORN,35-44,1_lths,1,4141,609783.0
pop,MEXBORN,35-44,1_lths,2,3187,461444.0
pop,MEXBORN,35-44,2_hs,1,2887,427972.0
pop,MEXBORN,35-44,2_hs,2,2513,350127.0
pop,MEXBORN,35-44,3_somecoll,1,1327,182064.0
pop,MEXBORN,35-44,3_somecoll,2,1498,188699.0
pop,MEXBORN,35-44,4_ba,1,732,98595.0
pop,MEXBORN,35-44,4_ba,2,883,111392.0
pop,MEXBORN,35-44,5_grad,1,323,39505.0
pop,MEXBORN,35-44,5_grad,2,419,50000.0
pop,MEXBORN,45-54,1_lths,1,5396,733128.0
pop,MEXBORN,45-54,1_lths,2,5065,648069.0
pop,MEXBORN,45-54,2_hs,1,2741,386272.0
pop,MEXBORN,45-54,2_hs,2,2894,358842.0
pop,MEXBORN,45-54,3_somecoll,1,1259,158758.0
pop,MEXBORN,45-54,3_somecoll,2,1548,180810.0
pop,MEXBORN,45-54,4_ba,1,578,68613.0
pop,MEXBORN,45-54,4_ba,2,813,90339.0
pop,MEXBORN,45-54,5_grad,1,332,40444.0
pop,MEXBORN,45-54,5_grad,2,364,38872.0
pop,MEXBORN,55-64,1_lths,1,4858,597627.0
pop,MEXBORN,55-64,1_lths,2,4405,514508.0
pop,MEXBORN,55-64,2_hs,1,1995,244562.0
pop,MEXBORN,55-64,2_hs,2,2027,223064.0
pop,MEXBORN,55-64,3_somecoll,1,1070,122051.0
pop,MEXBORN,55-64,3_somecoll,2,1260,130134.0
pop,MEXBORN,55-64,4_ba,1,519,54770.0
pop,MEXBORN,55-64,4_ba,2,597,59288.0
pop,MEXBORN,55-64,5_grad,1,253,25484.0
pop,MEXBORN,55-64,5_grad,2,272,27795.0
pop,USMEX,25-34,1_lths,1,2019,228978.0
pop,USMEX,25-34,1_lths,2,1264,158415.0
pop,USMEX,25-34,2_hs,1,6618,842815.0
pop,USMEX,25-34,2_hs,2,4840,631412.0
pop,USMEX,25-34,3_somecoll,1,5931,741195.0
pop,USMEX,25-34,3_somecoll,2,6224,785107.0
pop,USMEX,25-34,4_ba,1,3153,360049.0
pop,USMEX,25-34,4_ba,2,4175,483715.0
pop,USMEX,25-34,5_grad,1,771,86613.0
pop,USMEX,25-34,5_grad,2,1440,158331.0
pop,USMEX,35-44,1_lths,1,1853,217341.0
pop,USMEX,35-44,1_lths,2,1227,160189.0
pop,USMEX,35-44,2_hs,1,3903,510402.0
pop,USMEX,35-44,2_hs,2,2961,385201.0
pop,USMEX,35-44,3_somecoll,1,3764,457075.0
pop,USMEX,35-44,3_somecoll,2,4041,488035.0
pop,USMEX,35-44,4_ba,1,1800,222702.0
pop,USMEX,35-44,4_ba,2,2352,268500.0
pop,USMEX,35-44,5_grad,1,842,105261.0
pop,USMEX,35-44,5_grad,2,1375,145658.0
pop,USMEX,45-54,1_lths,1,1371,155878.0
pop,USMEX,45-54,1_lths,2,1032,118718.0
pop,USMEX,45-54,2_hs,1,2508,295970.0
pop,USMEX,45-54,2_hs,2,2196,251766.0
pop,USMEX,45-54,3_somecoll,1,2631,310000.0
pop,USMEX,45-54,3_somecoll,2,2847,317407.0
pop,USMEX,45-54,4_ba,1,1122,128520.0
pop,USMEX,45-54,4_ba,2,1365,148449.0
pop,USMEX,45-54,5_grad,1,631,67351.0
pop,USMEX,45-54,5_grad,2,982,99558.0
pop,USMEX,55-64,1_lths,1,1229,125484.0
pop,USMEX,55-64,1_lths,2,1089,115553.0
pop,USMEX,55-64,2_hs,1,2135,220377.0
pop,USMEX,55-64,2_hs,2,2249,219728.0
pop,USMEX,55-64,3_somecoll,1,1842,179848.0
pop,USMEX,55-64,3_somecoll,2,2314,215972.0
pop,USMEX,55-64,4_ba,1,765,75483.0
pop,USMEX,55-64,4_ba,2,883,85095.0
pop,USMEX,55-64,5_grad,1,417,41260.0
pop,USMEX,55-64,5_grad,2,561,50387.0
pop,USWHITE,25-34,1_lths,1,6229,566205.0
pop,USWHITE,25-34,1_lths,2,4259,408149.0
pop,USWHITE,25-34,2_hs,1,31275,3081862.0
pop,USWHITE,25-34,2_hs,2,19612,2010373.0
pop,USWHITE,25-34,3_somecoll,1,30683,3136737.0
pop,USWHITE,25-34,3_somecoll,2,28688,2938581.0
pop,USWHITE,25-34,4_ba,1,33690,3567462.0
pop,USWHITE,25-34,4_ba,2,37401,3835004.0
pop,USWHITE,25-34,5_grad,1,11277,1160241.0
pop,USWHITE,25-34,5_grad,2,19189,1934392.0
pop,USWHITE,35-44,1_lths,1,7013,622342.0
pop,USWHITE,35-44,1_lths,2,4374,417131.0
pop,USWHITE,35-44,2_hs,1,30187,2837585.0
pop,USWHITE,35-44,2_hs,2,19389,1895967.0
pop,USWHITE,35-44,3_somecoll,1,34292,3369283.0
pop,USWHITE,35-44,3_somecoll,2,32676,3267585.0
pop,USWHITE,35-44,4_ba,1,31971,3149232.0
pop,USWHITE,35-44,4_ba,2,34734,3357666.0
pop,USWHITE,35-44,5_grad,1,18742,1793634.0
pop,USWHITE,35-44,5_grad,2,26871,2517850.0
pop,USWHITE,45-54,1_lths,1,7308,617394.0
pop,USWHITE,45-54,1_lths,2,4684,423960.0
pop,USWHITE,45-54,2_hs,1,30817,2810821.0
pop,USWHITE,45-54,2_hs,2,22752,2044634.0
pop,USWHITE,45-54,3_somecoll,1,33145,3127721.0
pop,USWHITE,45-54,3_somecoll,2,34412,3155127.0
pop,USWHITE,45-54,4_ba,1,27748,2662809.0
pop,USWHITE,45-54,4_ba,2,31202,2890467.0
pop,USWHITE,45-54,5_grad,1,17865,1677768.0
pop,USWHITE,45-54,5_grad,2,23870,2159131.0
pop,USWHITE,55-64,1_lths,1,10558,838593.0
pop,USWHITE,55-64,1_lths,2,7659,604262.0
pop,USWHITE,55-64,2_hs,1,46976,3798524.0
pop,USWHITE,55-64,2_hs,2,43091,3393521.0
pop,USWHITE,55-64,3_somecoll,1,41553,3478227.0
pop,USWHITE,55-64,3_somecoll,2,50646,4085735.0
pop,USWHITE,55-64,4_ba,1,31964,2784291.0
pop,USWHITE,55-64,4_ba,2,35641,2923363.0
pop,USWHITE,55-64,5_grad,1,19740,1690859.0
pop,USWHITE,55-64,5_grad,2,22865,1827834.0
