measure,channel,quintile,bn,loss_bn,gain_bn,usd_per_household,usd_per_person,pct_of_resources
money,owner_value_stock_metro_local_central,1,191.07982109796004,0.0,191.07982109796004,6802.690553997248,3229.549861921513,30.88889813396824
money,owner_value_stock_metro_local_central,2,225.4083063668684,0.0,225.4083063668684,8882.776862064962,3809.6996449876647,19.059349242982922
money,owner_value_stock_metro_local_central,3,291.85072360683984,0.0,291.85072360683984,12069.49823779082,4932.701393635147,16.71925955246527
money,owner_value_stock_metro_local_central,4,407.78190969035705,0.0,407.78190969035705,17146.78628844968,6892.269602085849,16.068354801475927
money,owner_value_stock_metro_local_central,5,815.5190711496249,0.0,815.5190711496249,34529.37216599156,13783.442944976963,15.6028262552193
money,owner_value_stock_metro_local_central,0,1931.6398319116502,0.0,1931.6398319116502,15447.490076814045,6529.533205253142,17.076930846954607
money,renters_national_uniform_central,1,-8.408248128173025,-8.408248128173025,0.0,-299.3445869297934,-142.1126334811757,-1.3592304955273922
money,renters_national_uniform_central,2,-6.905017534812977,-6.905017534812977,0.0,-272.10944875545624,-116.70396390892357,-0.5838522228667322
money,renters_national_uniform_central,3,-6.239844382694024,-6.239844382694024,0.0,-258.04901166689945,-105.46243881870544,-0.3574621180031532
money,renters_national_uniform_central,4,-5.7095956230207605,-5.7095956230207605,0.0,-240.08229304665446,-96.50274182743858,-0.22498253616330313
money,renters_national_uniform_central,5,-6.212276698983891,-6.212276698983891,0.0,-263.03004028458395,-104.99639366881738,-0.11885568028096938
money,renters_national_uniform_central,0,-33.474982367684675,-33.474982367684675,0.0,-267.7023166552643,-113.15567493695058,-0.29594024183599577
money,landlords_intp_national_uniform_central,1,0.4183248576066637,0.0,0.4183248576066637,14.892909889653838,7.070348812129806,0.06762406328031126
money,landlords_intp_national_uniform_central,2,1.1688879980438724,0.0,1.1688879980438724,46.06294874719703,19.755759062092054,0.09883506486397994
money,landlords_intp_national_uniform_central,3,2.0689490011203113,0.0,2.0689490011203113,85.56146791241139,34.96824505028237,0.11852393210833062
money,landlords_intp_national_uniform_central,4,3.9218284416365585,0.0,3.9218284416365585,164.9086252986762,66.28616500769348,0.154536847695345
money,landlords_intp_national_uniform_central,5,26.60522178555635,0.0,26.60522178555635,1126.4747043833056,449.6664388273917,0.509021392248286
money,landlords_intp_national_uniform_central,0,34.18321208396375,0.0,34.18321208396375,273.36609068476275,115.54970790986495,0.3022014452388511
money,landlords_scf_national_uniform_central,1,0.6869162246422201,0.0,0.6869162246422201,24.455112454629415,11.609965854571408,0.11104304561111034
money,landlords_scf_national_uniform_central,2,1.2272401510127267,0.0,1.2272401510127267,48.36246096392871,20.74198791954992,0.10376901818823431
money,landlords_scf_national_uniform_central,3,2.5961147741953803,0.0,2.5961147741953803,107.36242934406592,43.87811277782362,0.14872369066397986
money,landlords_scf_national_uniform_central,4,3.8083870919127976,0.0,3.8083870919127976,160.1385397854085,64.36879607165027,0.1500667723604587
money,landlords_scf_national_uniform_central,5,25.864553842200465,0.0,25.864553842200465,1095.1145560160794,437.1480873877033,0.4948506467172203
money,landlords_scf_national_uniform_central,0,34.18321208396359,0.0,34.18321208396359,273.36609068476145,115.5497079098644,0.3022014452388497
money,landlords_mid_national_uniform_central,1,0.5526205411244385,0.0,0.5526205411244385,19.674011172141505,9.34015733335055,0.08933355444571024
money,landlords_mid_national_uniform_central,2,1.1980640745282836,0.0,1.1980640745282836,47.212704855562244,20.24887349082072,0.10130204152610577
money,landlords_mid_national_uniform_central,3,2.332531887657845,0.0,2.332531887657845,96.46194862823862,39.42317891405298,0.1336238113861552
money,landlords_mid_national_uniform_central,4,3.865107766774688,0.0,3.865107766774688,162.5235825420428,65.32748053967204,0.15230181002790225
money,landlords_mid_national_uniform_central,5,26.23488781387866,0.0,26.23488781387866,1110.7946301997033,443.4072631075518,0.501936019482758
money,landlords_mid_national_uniform_central,0,34.183212083963916,0.0,34.183212083963916,273.36609068476406,115.5497079098655,0.30220144523885256
money,owner_value_stock_national_uniform_central,1,195.7523515815245,0.0,195.7523515815245,6969.038726196513,3308.5229847311875,31.644233350975224
money,owner_value_stock_national_uniform_central,2,245.71506118756716,0.0,245.71506118756716,9683.015215177587,4152.910762085338,20.776382383231972
money,owner_value_stock_national_uniform_central,3,309.9738885543728,0.0,309.9738885543728,12818.982442229897,5239.00922076325,17.75748174676119
money,owner_value_stock_national_uniform_central,4,411.1527771386668,0.0,411.1527771386668,17288.52760254267,6949.24350576953,16.20118142487694
money,owner_value_stock_national_uniform_central,5,747.8645476974094,0.0,747.8645476974094,31664.855195589837,12639.984383476165,14.308433748473245
money,owner_value_stock_national_uniform_central,0,1910.4586261595405,0.0,1910.4586261595405,15278.102150418441,6457.934253936826,16.889675448764805
money,renters_metro_local_high,1,-11.523390296150932,-11.523390296150932,0.0,-410.2477062581172,-194.76344140349033,-1.8628070037457467
money,renters_metro_local_high,2,-9.736249050904693,-9.736249050904693,0.0,-383.6811925285382,-164.55553546626126,-0.823246374407474
money,renters_metro_local_high,3,-9.354218193923666,-9.354218193923666,0.0,-386.84406402077036,-158.09988254027115,-0.5358753268170324
money,renters_metro_local_high,4,-9.065095867976055,-9.065095867976055,0.0,-381.1774329335075,-153.21691130998903,-0.3572036258956122
money,renters_metro_local_high,5,-10.39167404362967,-10.39167404362967,0.0,-439.9872341113287,-175.63420813844877,-0.1988175265785757
money,renters_metro_local_high,0,-50.070627452585015,-50.070627452585015,0.0,-400.41911951473827,-169.25402922342874,-0.44265635256921426
money,landlords_intp_metro_local_high,1,0.6759980401227553,0.0,0.6759980401227553,24.066410862433106,11.425431343786022,0.10927807279769787
money,landlords_intp_metro_local_high,2,1.8888812879095795,0.0,1.8888812879095795,74.43608121575801,31.92460157284905,0.15971393745450557
money,landlords_intp_metro_local_high,3,3.3433477462300982,0.0,3.3433477462300982,138.26427850768698,56.5074360050332,0.19153044423721544
money,landlords_intp_metro_local_high,4,6.3375347939202875,0.0,6.3375347939202875,266.486452990229,107.11607693795425,0.24972603054592518
money,landlords_intp_metro_local_high,5,42.993088880647164,0.0,42.993088880647164,1820.3429190597687,726.6449168127418,0.8225604031973189
money,landlords_intp_metro_local_high,0,55.23885074882988,0.0,55.23885074882988,441.7498462706117,186.72420408081757,0.48834675011307177
money,landlords_scf_metro_local_high,1,1.1100321033833505,0.0,1.1100321033833505,39.5185889380144,18.76129046809338,0.17944159864617368
money,landlords_scf_metro_local_high,2,1.9831762845530345,0.0,1.9831762845530345,78.15201088975023,33.51831220856982,0.16768702993659199
money,landlords_scf_metro_local_high,3,4.195228821281157,0.0,4.195228821281157,173.49385411767233,70.90546426476949,0.24033217625141698
money,landlords_scf_metro_local_high,4,6.154217621422258,0.0,6.154217621422258,258.7781650423566,104.01767716708679,0.24250254833912888
money,landlords_scf_metro_local_high,5,41.79619591818996,0.0,41.79619591818996,1769.666038523693,706.41570765885,0.7996609841647404
money,landlords_scf_metro_local_high,0,55.23885074882976,0.0,55.23885074882976,441.74984627061076,186.72420408081717,0.48834675011307077
money,landlords_mid_metro_local_high,1,0.8930150717530516,0.0,0.8930150717530516,31.79249990022371,15.093360905939683,0.14435983572193556
money,landlords_mid_metro_local_high,2,1.9360287862313008,0.0,1.9360287862313008,76.29404605275387,32.721456890709334,0.16370048369554827
money,landlords_mid_metro_local_high,3,3.7692882837556216,0.0,3.7692882837556216,155.8790663126794,63.70645013490124,0.21593131024431583
money,landlords_mid_metro_local_high,4,6.2458762076712615,0.0,6.2458762076712615,262.63230901629237,105.56687705252034,0.24611428944252658
money,landlords_mid_metro_local_high,5,42.394642399418245,0.0,42.394642399418245,1795.0044787917175,716.5303122357906,0.8111106936810236
money,landlords_mid_metro_local_high,0,55.23885074882948,0.0,55.23885074882948,441.7498462706085,186.7242040808162,0.4883467501130683
money,owner_value_stock_metro_local_high,1,282.0543702797175,0.0,282.0543702797175,10041.503018949395,4767.162996893479,45.59533634555912
money,owner_value_stock_metro_local_high,2,333.1373077857789,0.0,333.1373077857789,13128.107021370555,5630.462797311423,28.168351012860082
money,owner_value_stock_metro_local_high,3,431.3598961944097,0.0,431.3598961944097,17838.905597457437,7290.609167660843,24.71132493991799
money,owner_value_stock_metro_local_high,4,602.5936676007858,0.0,602.5936676007858,25338.409065202566,10184.949157671113,23.744772933856915
money,owner_value_stock_metro_local_high,5,1206.26674651446,0.0,1206.26674651446,51073.76994034231,20387.639560123236,23.078761894288824
money,owner_value_stock_metro_local_high,0,2855.411988375152,0.0,2855.411988375152,22834.975561664898,9652.16552524799,25.24366719896771
money,renters_national_uniform_high,1,-12.67791886091418,-12.67791886091418,0.0,-451.35042718754767,-214.27679213561217,-2.0494416521602736
money,renters_national_uniform_high,2,-10.411354506324532,-10.411354506324532,0.0,-410.285407854556,-175.96571397874322,-0.8803297661337206
money,renters_national_uniform_high,3,-9.408409407360804,-9.408409407360804,0.0,-389.0851437995013,-159.0157928067958,-0.5389797801886783
money,renters_national_uniform_high,4,-8.608902702900618,-8.608902702900618,0.0,-361.99500595007487,-145.50640182045265,-0.33922766016430617
money,renters_national_uniform_high,5,-9.36684297735862,-9.36684297735862,0.0,-396.5955164355436,-158.31309201755397,-0.1792100622853899
money,renters_national_uniform_high,0,-50.473428454858755,-50.473428454858755,0.0,-403.64035381668185,-170.6156197622057,-0.44621737090569435
money,landlords_intp_national_uniform_high,1,0.6309031495333629,0.0,0.6309031495333629,22.46097401157521,10.663256683795758,0.10198828430106704
money,landlords_intp_national_uniform_high,2,1.762876640027502,0.0,1.762876640027502,69.47055359718895,29.794955731307407,0.14905964246009273
money,landlords_intp_national_uniform_high,3,3.120317660534675,0.0,3.120317660534675,129.0408604773739,52.73790341338402,0.1787537142546177
money,landlords_intp_national_uniform_high,4,5.91476664789669,0.0,5.91476664789669,248.70951174500505,99.97051218305573,0.23306715380902515
money,landlords_intp_national_uniform_high,5,40.125079620115685,0.0,40.125079620115685,1698.9103705936736,678.1714434058296,0.7676885408785744
money,landlords_intp_national_uniform_high,0,51.55394371810792,0.0,51.55394371810792,412.281327424256,174.26809170527287,0.45576981651421333
money,landlords_scf_national_uniform_high,1,1.0359834031183253,0.0,1.0359834031183253,36.88235874408715,17.509750832237337,0.16747129876680283
money,landlords_scf_national_uniform_high,2,1.8508813483795787,0.0,1.8508813483795787,72.93859876243803,31.28235214348962,0.1565008610138542
money,landlords_scf_national_uniform_high,3,3.915370931961231,0.0,3.915370931961231,161.92032001696901,66.17545920050986,0.22429995049052362
money,landlords_scf_national_uniform_high,4,5.743678309428055,0.0,5.743678309428055,241.51543298267046,97.078802358571,0.22632554006996417
money,landlords_scf_national_uniform_high,5,39.008029725221,0.0,39.008029725221,1651.6140743900455,659.2916967050335,0.7463167102923404
money,landlords_scf_national_uniform_high,0,51.55394371810819,0.0,51.55394371810819,412.2813274242581,174.26809170527375,0.4557698165142158
money,landlords_mid_national_uniform_high,1,0.833443276325846,0.0,0.833443276325846,29.67166637783125,14.086503758016582,0.13472979153393527
money,landlords_mid_national_uniform_high,2,1.8068789942035517,0.0,1.8068789942035517,71.20457617981394,30.538653937398706,0.1527802517369744
money,landlords_mid_national_uniform_high,3,3.5178442962479086,0.0,3.5178442962479086,145.4805902471696,59.45668130694619,0.2015268323725681
money,landlords_mid_national_uniform_high,4,5.829222478662364,0.0,5.829222478662364,245.11247236383738,98.52465727081322,0.2296963469394943
money,landlords_mid_national_uniform_high,5,39.566554672668516,0.0,39.566554672668516,1675.262222491867,668.7315700554344,0.7570026255854607
money,landlords_mid_national_uniform_high,0,51.55394371810819,0.0,51.55394371810819,412.2813274242581,174.26809170527375,0.4557698165142158
money,owner_value_stock_national_uniform_high,1,295.1545187954572,0.0,295.1545187954572,10507.885371894436,4988.576135062941,47.71303328873916
money,owner_value_stock_national_uniform_high,2,370.4880685196229,0.0,370.4880685196229,14600.006964077727,6261.7402431219125,31.32653628469646
money,owner_value_stock_national_uniform_high,3,467.377240560606,0.0,467.377240560606,19328.40430071686,7899.354633680341,26.774651428908218
money,owner_value_stock_national_uniform_high,4,619.9343155131453,0.0,619.9343155131453,26067.564471047463,10478.038227212186,24.42806877538859
money,owner_value_stock_national_uniform_high,5,1127.6268147812489,0.0,1127.6268147812489,47744.12681366916,19058.511829592542,21.57419230791985
money,owner_value_stock_national_uniform_high,0,2880.5809581700805,0.0,2880.5809581700805,23036.253980512793,9737.244338235276,25.466176980334
money,consumer_prices_side_view,1,2.029751731947216,0.0,2.029751731947216,72.26180584918022,34.306000434679426,0.3281183440778954
money,consumer_prices_side_view,2,2.59674247763242,0.0,2.59674247763242,102.33111800020559,43.88839548379089,0.21956698301407257
money,consumer_prices_side_view,3,3.6815026673601876,0.0,3.6815026673601876,152.2486886686089,62.22274563356099,0.21090233348746668
money,consumer_prices_side_view,4,5.1662167120720435,0.0,5.1662167120720435,217.23380016779416,87.31863173979356,0.20357107840787333
money,consumer_prices_side_view,5,10.28916948490789,0.0,10.28916948490789,435.6471540543097,173.90173395516567,0.19685636971948559
money,consumer_prices_side_view,0,23.763383073919755,0.0,23.763383073919755,190.03782079945017,80.32750013067987,0.21008349628067727
