year,crimeType,victim_race,rate,rateSE,rateLB,rateUB,count,countSE,countLB,countUB,sampleSizeUnwt,countFlag,rateFlag
2019,Simple assault,Hispanic,11.1,1.47,8.2,13.96,530715,72171.0,389261.0,672168.0,194,0,0
2019,Simple assault,Other,16.7,2.4,12.0,21.42,403788,60171.0,285856.0,521720.0,101,0,0
2019,Simple assault,White,14.4,1.18,12.13,16.77,2476772,205416.0,2074164.0,2879380.0,951,0,0
2019,Violent crime excluding simple assault,Black,7.0,1.24,4.59,9.43,234041,42067.0,151590.0,316491.0,92,0,0
2019,Violent crime excluding simple assault,Hispanic,10.2,1.39,7.48,12.95,489162,68350.0,355199.0,623125.0,153,0,0
2019,Violent crime excluding simple assault,Other,7.2,1.41,4.47,10.01,174890,34852.0,106582.0,243199.0,69,0,0
2019,Violent crime excluding simple assault,White,6.5,0.69,5.15,7.86,1115123,119078.0,881734.0,1348512.0,495,0,0
2019,Violent victimization,Black,18.7,2.32,14.11,23.2,622959,80347.0,465482.0,780436.0,235,0,0
2019,Violent victimization,Hispanic,21.3,2.25,16.88,25.71,1019877,112071.0,800221.0,1239532.0,347,0,0
2019,Violent victimization,Other,24.0,3.02,18.03,29.88,578678,76472.0,428796.0,728559.0,170,0,0
2019,Violent victimization,White,21.0,1.52,17.97,23.94,3591895,265028.0,3072450.0,4111340.0,1446,0,0
2020,Aggravated assault,Black,3.8,0.83,2.15,5.38,126875,28181.0,71641.0,182109.0,41,0,0
2020,Aggravated assault,Hispanic,3.1,0.65,1.87,4.41,152882,31846.0,90466.0,215298.0,47,0,0
2020,Aggravated assault,Other,1.8,0.58,0.65,2.9,43445,14219.0,15576.0,71315.0,20,0,0
2020,Aggravated assault,White,2.9,0.4,2.06,3.65,488980,69481.0,352800.0,625160.0,215,0,0
2020,Personal theft/Larceny,Black,1.0,0.36,0.3,1.7,33697,12150.0,9884.0,57511.0,5,1,1
2020,Personal theft/Larceny,Hispanic,0.3,0.15,0.0,0.58,14259,7236.0,77.0,28442.0,4,1,1
2020,Personal theft/Larceny,Other,0.3,0.2,0.0,0.68,7196,4864.0,0.0,16729.0,2,1,1
2020,Personal theft/Larceny,White,0.1,0.05,0.02,0.23,21451,9230.0,3360.0,39541.0,12,0,0
2020,Rape/sexual assault,Black,1.1,0.38,0.36,1.86,37457,12969.0,12039.0,62876.0,17,0,0
2020,Rape/sexual assault,Hispanic,1.0,0.3,0.36,1.55,46436,14822.0,17385.0,75487.0,18,0,0
2020,Rape/sexual assault,Other,0.8,0.35,0.09,1.45,18884,8550.0,2126.0,35643.0,8,1,1
2020,Rape/sexual assault,White,1.3,0.23,0.81,1.73,217170,40179.0,138420.0,295920.0,71,0,0
2020,Robbery,Black,2.6,0.66,1.35,3.92,88817,22363.0,44985.0,132648.0,22,0,0
2020,Robbery,Hispanic,1.4,0.38,0.64,2.14,67483,18760.0,30714.0,104252.0,18,0,0
2020,Robbery,Other,3.1,0.82,1.53,4.76,77114,20426.0,37081.0,117147.0,13,0,0
2020,Robbery,White,1.2,0.22,0.75,1.63,203844,38521.0,128344.0,279343.0,88,0,0
2020,Simple assault,Black,10.0,1.56,6.96,13.08,337686,54035.0,231779.0,443593.0,91,0,0
2020,Simple assault,Hispanic,10.4,1.43,7.61,13.2,505938,71117.0,366551.0,645325.0,134,0,0
2020,Simple assault,Other,11.3,1.88,7.65,15.01,277443,47335.0,184669.0,370217.0,81,0,0
2020,Simple assault,White,10.9,1.01,8.92,12.89,1867699,175232.0,1524250.0,2211148.0,711,0,0
2020,Violent crime excluding simple assault,Black,7.5,1.29,4.98,10.05,253149,44513.0,165906.0,340392.0,80,0,0
2020,Violent crime excluding simple assault,Hispanic,5.5,0.93,3.66,7.31,266801,46108.0,176432.0,357171.0,83,0,0
2020,Violent crime excluding simple assault,Other,5.7,1.2,3.34,8.05,139444,29978.0,80688.0,198200.0,41,0,0
2020,Violent crime excluding simple assault,White,5.3,0.62,4.1,6.52,909994,106444.0,701368.0,1118620.0,374,0,0
2020,Violent victimization,Black,17.5,2.26,13.11,21.97,590835,79079.0,435844.0,745826.0,171,0,0
2020,Violent victimization,Hispanic,15.9,1.89,12.18,19.59,772739,95093.0,586360.0,959118.0,217,0,0
2020,Violent victimization,Other,17.0,2.45,12.23,21.82,416887,62329.0,294724.0,539050.0,122,0,0
2020,Violent victimization,White,16.2,1.33,13.61,18.82,2777693,230906.0,2325125.0,3230261.0,1085,0,0
2021,Aggravated assault,Black,3.7,0.71,2.27,5.03,123922,24256.0,76380.0,171463.0,49,0,0
2021,Aggravated assault,Hispanic,2.3,0.46,1.37,3.16,112108,22739.0,67540.0,156677.0,48,0,0
2021,Aggravated assault,Other,2.8,0.66,1.46,4.07,68247,16581.0,35748.0,100746.0,23,0,0
2021,Aggravated assault,White,2.7,0.34,2.04,3.36,462058,57982.0,348415.0,575700.0,231,0,0
2021,Personal theft/Larceny,Black,0.1,0.08,0.0,0.26,3338,2822.0,0.0,8869.0,2,1,1
2021,Personal theft/Larceny,Hispanic,0.1,0.07,0.0,0.25,5307,3649.0,0.0,12459.0,2,1,1
2021,Personal theft/Larceny,Other,0.5,0.24,0.03,0.97,12431,5925.0,818.0,24044.0,5,1,1
2021,Personal theft/Larceny,White,0.1,0.05,0.03,0.22,21075,8079.0,5240.0,36909.0,14,0,0
2021,Rape/sexual assault,Black,2.0,0.48,1.02,2.88,66186,16265.0,34308.0,98065.0,18,0,0
2021,Rape/sexual assault,Hispanic,1.0,0.28,0.49,1.58,50921,13808.0,23857.0,77985.0,25,0,0
2021,Rape/sexual assault,Other,0.8,0.31,0.19,1.41,19750,7773.0,4514.0,34986.0,9,1,1
2021,Rape/sexual assault,White,1.1,0.19,0.73,1.46,187639,31784.0,125344.0,249935.0,80,0,0
2021,Robbery,Black,2.1,0.5,1.16,3.14,72864,17280.0,38996.0,106731.0,30,0,0
2021,Robbery,Hispanic,2.1,0.43,1.23,2.91,102317,21443.0,60288.0,144345.0,43,0,0
2021,Robbery,Other,0.8,0.32,0.2,1.45,20429,7931.0,4885.0,35973.0,9,1,1
2021,Robbery,White,1.6,0.23,1.11,2.03,268671,40298.0,189689.0,347653.0,96,0,0
2021,Simple assault,Black,10.7,1.42,7.97,13.52,364606,49425.0,267736.0,461477.0,125,0,0
2021,Simple assault,Hispanic,10.5,1.24,8.06,12.91,518135,62660.0,395324.0,640946.0,165,0,0
2021,Simple assault,Other,13.2,1.8,9.69,16.74,326219,45871.0,236313.0,416125.0,71,0,0
2021,Simple assault,White,10.7,0.86,9.03,12.41,1834234,149235.0,1541739.0,2126729.0,768,0,0
2021,Violent crime excluding simple assault,Black,7.7,1.15,5.5,9.99,262972,39727.0,185108.0,340836.0,97,0,0
2021,Violent crime excluding simple assault,Hispanic,5.4,0.8,3.81,6.93,265346,39965.0,187015.0,343676.0,116,0,0
2021,Violent crime excluding simple assault,Other,4.4,0.89,2.65,6.13,108426,22256.0,64804.0,152047.0,41,0,0
2021,Violent crime excluding simple assault,White,5.4,0.54,4.31,6.42,918368,92617.0,736842.0,1099894.0,407,0,0
2021,Violent victimization,Black,18.5,2.02,14.53,22.46,627578,71380.0,487677.0,767480.0,222,0,0
2021,Violent victimization,Hispanic,15.9,1.63,12.67,19.05,783481,83060.0,620685.0,946276.0,281,0,0
2021,Violent victimization,Other,17.6,2.17,13.36,21.85,434645,55634.0,325604.0,543686.0,112,0,0
2021,Violent victimization,White,16.1,1.14,13.85,18.31,2752602,197643.0,2365230.0,3139974.0,1175,0,0
2022,Aggravated assault,Black,5.0,0.96,3.13,6.91,173045,33556.0,107276.0,238814.0,59,0,0
2022,Aggravated assault,Hispanic,4.6,0.78,3.06,6.12,233489,40142.0,154813.0,312165.0,83,0,0
2022,Aggravated assault,Other,5.7,1.18,3.39,8.0,144478,30158.0,85369.0,203587.0,44,0,0
2022,Aggravated assault,White,5.8,0.57,4.65,6.88,989100,98382.0,796275.0,1181924.0,300,0,0
2022,Personal theft/Larceny,Black,0.4,0.22,0.0,0.78,12131,7527.0,0.0,26883.0,5,1,1
2022,Personal theft/Larceny,Hispanic,0.9,0.3,0.29,1.47,44878,15406.0,14682.0,75073.0,13,0,0
2022,Personal theft/Larceny,Other,0.5,0.31,0.0,1.13,13161,7863.0,0.0,28573.0,2,1,1
2022,Personal theft/Larceny,White,0.4,0.12,0.21,0.69,77228,20956.0,36155.0,118302.0,21,0,0
2022,Rape/sexual assault,Black,1.5,0.49,0.58,2.5,53078,16931.0,19893.0,86262.0,19,0,0
2022,Rape/sexual assault,Hispanic,2.6,0.56,1.5,3.68,131789,28571.0,75790.0,187787.0,46,0,0
2022,Rape/sexual assault,Other,1.8,0.61,0.6,3.0,45627,15550.0,15149.0,76104.0,12,0,0
2022,Rape/sexual assault,White,1.8,0.27,1.22,2.29,301313,46845.0,209498.0,393128.0,113,0,0
2022,Robbery,Black,2.4,0.63,1.18,3.65,83172,21868.0,40312.0,126032.0,31,0,0
2022,Robbery,Hispanic,3.8,0.7,2.41,5.14,192093,35709.0,122104.0,262082.0,40,0,0
2022,Robbery,Other,2.0,0.64,0.72,3.24,50185,16405.0,18032.0,82337.0,20,0,0
2022,Robbery,White,2.2,0.31,1.55,2.76,369406,53064.0,265403.0,473409.0,119,0,0
2022,Simple assault,Black,12.8,1.68,9.52,16.12,441644,59244.0,325529.0,557760.0,152,0,0
2022,Simple assault,Hispanic,11.7,1.37,8.98,14.36,593817,71242.0,454186.0,733449.0,176,0,0
2022,Simple assault,Other,14.3,2.02,10.32,18.22,361929,52402.0,259224.0,464634.0,105,0,0
2022,Simple assault,White,14.3,1.02,12.33,16.34,2460788,177376.0,2113138.0,2808438.0,815,0,0
2022,Violent crime excluding simple assault,Black,9.0,1.36,6.32,11.64,309295,47598.0,216005.0,402585.0,109,0,0
2022,Violent crime excluding simple assault,Hispanic,11.0,1.32,8.37,13.54,557371,68473.0,423166.0,691575.0,169,0,0
2022,Violent crime excluding simple assault,Other,9.5,1.58,6.37,12.58,240289,40842.0,160240.0,320338.0,76,0,0
2022,Violent crime excluding simple assault,White,9.7,0.79,8.12,11.23,1659819,137269.0,1390777.0,1928860.0,532,0,0
2022,Violent victimization,Black,21.8,2.32,17.26,26.34,750940,82586.0,589074.0,912805.0,261,0,0
2022,Violent victimization,Hispanic,22.6,2.06,18.59,26.67,1151188,108415.0,938699.0,1363677.0,345,0,0
2022,Violent victimization,Other,23.7,2.73,18.39,29.1,602219,71872.0,461352.0,743085.0,181,0,0
2022,Violent victimization,White,24.0,1.43,21.21,26.81,4120607,248713.0,3633137.0,4608076.0,1347,0,0
2023,Aggravated assault,Black,5.8,1.21,3.43,8.17,201894,42622.0,118356.0,285433.0,56,0,0
2023,Aggravated assault,Hispanic,3.7,0.79,2.15,5.24,192564,41423.0,111377.0,273752.0,75,0,0
2023,Aggravated assault,Other,3.6,1.02,1.58,5.58,94398,27141.0,41202.0,147594.0,34,0,0
2023,Aggravated assault,White,4.6,0.57,3.44,5.7,784338,99134.0,590038.0,978638.0,270,0,0
2023,Personal theft/Larceny,Black,0.2,0.2,0.0,0.64,8407,7073.0,0.0,22270.0,3,1,1
2023,Personal theft/Larceny,Hispanic,0.6,0.27,0.03,1.07,28885,13837.0,1765.0,56006.0,11,0,0
2023,Personal theft/Larceny,Other,0.2,0.21,0.0,0.63,5535,5666.0,0.0,16639.0,3,1,1
2023,Personal theft/Larceny,White,0.3,0.11,0.09,0.54,54170,19706.0,15547.0,92792.0,30,0,0
2023,Rape/sexual assault,Black,2.2,0.68,0.84,3.51,75559,23851.0,28813.0,122305.0,11,0,0
2023,Rape/sexual assault,Hispanic,1.1,0.39,0.32,1.83,56270,20138.0,16801.0,95739.0,17,0,0
2023,Rape/sexual assault,Other,1.9,0.7,0.48,3.23,48800,18571.0,12402.0,85198.0,14,0,0
2023,Rape/sexual assault,White,1.8,0.32,1.13,2.37,300389,54300.0,193963.0,406814.0,113,0,0
2023,Robbery,Black,4.3,1.02,2.34,6.34,151158,35828.0,80937.0,221379.0,31,0,0
2023,Robbery,Hispanic,3.7,0.79,2.17,5.27,193650,41564.0,112187.0,275113.0,37,0,0
2023,Robbery,Other,2.1,0.74,0.6,3.51,54137,19699.0,15528.0,92747.0,23,0,0
2023,Robbery,White,1.9,0.34,1.28,2.6,332672,57825.0,219337.0,446006.0,121,0,0
2023,Simple assault,Black,14.6,2.1,10.44,18.69,507027,75187.0,359663.0,654391.0,134,0,0
2023,Simple assault,Hispanic,12.8,1.68,9.52,16.11,667774,89477.0,492402.0,843146.0,180,0,0
2023,Simple assault,Other,12.2,2.11,8.12,16.38,322858,56766.0,211599.0,434118.0,113,0,0
2023,Simple assault,White,14.2,1.19,11.86,16.53,2435576,206973.0,2029917.0,2841235.0,863,0,0
2023,Violent crime excluding simple assault,Black,12.3,1.9,8.59,16.04,428611,67677.0,295967.0,561256.0,98,0,0
2023,Violent crime excluding simple assault,Hispanic,8.5,1.3,5.94,11.05,442484,69037.0,307174.0,577794.0,129,0,0
2023,Violent crime excluding simple assault,Other,7.5,1.57,4.41,10.57,197335,42039.0,114941.0,279730.0,71,0,0
2023,Violent crime excluding simple assault,White,8.3,0.84,6.62,9.91,1417399,145207.0,1132798.0,1701999.0,504,0,0
2023,Violent victimization,Black,26.9,3.06,20.88,32.88,935639,110998.0,718087.0,1153190.0,232,0,0
2023,Violent victimization,Hispanic,21.3,2.3,16.79,25.82,1110258,123939.0,867343.0,1353173.0,309,0,0
2023,Violent victimization,Other,19.7,2.81,14.24,25.24,520193,76409.0,370434.0,669952.0,184,0,0
2023,Violent victimization,White,22.5,1.61,19.31,25.61,3852975,280143.0,3303903.0,4402046.0,1367,0,0
2024,Aggravated assault,Black,6.5,1.59,3.38,9.61,227462,56833.0,116071.0,338854.0,24,0,0
2024,Aggravated assault,Hispanic,4.8,1.14,2.59,7.05,257863,61931.0,136481.0,379246.0,36,0,0
2024,Aggravated assault,Other,2.4,0.9,0.64,4.16,64644,24470.0,16683.0,112606.0,13,0,0
2024,Aggravated assault,White,4.6,0.78,3.1,6.17,791983,134950.0,527486.0,1056480.0,147,0,0
2024,Personal theft/Larceny,Black,0.2,0.15,0.0,0.44,5309,5224.0,0.0,15548.0,1,1,1
2024,Personal theft/Larceny,Hispanic,0.7,0.32,0.08,1.35,38103,17383.0,4032.0,72174.0,6,1,1
2024,Personal theft/Larceny,Other,0.4,0.29,0.0,0.96,10623,7872.0,0.0,26052.0,3,1,1
2024,Personal theft/Larceny,White,0.4,0.16,0.13,0.76,76309,27286.0,22830.0,129788.0,14,0,0
2024,Rape/sexual assault,Black,1.6,0.63,0.35,2.81,55387,22124.0,12025.0,98750.0,10,1,1
2024,Rape/sexual assault,Hispanic,1.1,0.44,0.28,1.99,60889,23532.0,14767.0,107011.0,11,0,0
2024,Rape/sexual assault,Other,5.2,1.5,2.31,8.18,141447,41167.0,60761.0,222134.0,10,1,1
2024,Rape/sexual assault,White,1.8,0.4,0.98,2.57,303166,69218.0,167501.0,438831.0,47,0,0
2024,Robbery,Black,3.1,0.98,1.22,5.07,110225,34825.0,41971.0,178480.0,18,0,0
2024,Robbery,Hispanic,1.9,0.61,0.71,3.11,102095,33089.0,37241.0,166949.0,22,0,0
2024,Robbery,Other,2.3,0.87,0.59,4.02,62090,23834.0,15376.0,108804.0,13,0,0
2024,Robbery,White,2.2,0.46,1.25,3.06,367740,79086.0,212734.0,522746.0,54,0,0
2024,Simple assault,Black,12.2,2.43,7.44,16.95,427033,87716.0,255114.0,598952.0,56,0,0
2024,Simple assault,Hispanic,15.6,2.53,10.65,20.57,835624,140119.0,560997.0,1110252.0,105,0,0
2024,Simple assault,Other,20.2,3.68,13.02,27.46,545818,104039.0,341905.0,749732.0,59,0,0
2024,Simple assault,White,13.6,1.66,10.32,16.82,2318167,287079.0,1755502.0,2880831.0,424,0,0
2024,Violent crime excluding simple assault,Black,11.2,2.29,6.73,15.72,393075,82819.0,230753.0,555397.0,52,0,0
2024,Violent crime excluding simple assault,Hispanic,7.9,1.59,4.75,10.97,420847,86832.0,250659.0,591035.0,69,0,0
2024,Violent crime excluding simple assault,Other,9.9,2.29,5.45,14.44,268182,63621.0,143486.0,392877.0,36,0,0
2024,Violent crime excluding simple assault,White,8.6,1.2,6.2,10.92,1462890,207654.0,1055895.0,1869884.0,248,0,0
2024,Violent victimization,Black,23.4,3.76,16.05,30.8,820108,138290.0,549065.0,1091152.0,108,0,0
2024,Violent victimization,Hispanic,23.5,3.34,16.93,30.01,1256471,186586.0,890770.0,1622172.0,174,0,0
2024,Violent victimization,Other,30.2,4.81,20.77,39.61,814000,137568.0,544373.0,1083627.0,95,0,0
2024,Violent victimization,White,22.1,2.33,17.57,26.69,3781056,404677.0,2987903.0,4574209.0,672,0,0
